,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
7,0.38026905059814453,0.07667394795907667,0.01682581901550293,0.002504048117429717,42,0.5877063531765883,0.0007365282641320661,"{'random_state': 42, 'l1_ratio': 0.5877063531765883, 'alpha': 0.0007365282641320661}",-0.11273752091310307,-0.09950164483657832,-0.1118664397643812,-0.11814924920180016,-0.14175249489046227,-0.09960938613154875,-0.11623203782353388,-0.09176085306817318,-0.09608678929117095,-0.12185358946838838,-0.11095500053891401,0.014143050101095712,24
5,0.20881783962249756,0.04588659010267527,0.016318678855895996,0.004224841311996051,42,0.9920040020010004,0.0005131715857928965,"{'random_state': 42, 'l1_ratio': 0.9920040020010004, 'alpha': 0.0005131715857928965}",-0.11220803516758965,-0.0995478512124584,-0.11189535422506153,-0.11781591994068688,-0.14154176016387512,-0.0997011494960067,-0.1161104960632689,-0.09226094218415012,-0.09643187654520059,-0.12208084860323933,-0.11095942336015371,0.013973550161741998,25
54,0.45075535774230957,0.10195817644043803,0.018019866943359376,0.004880782800527662,42,0.48825612806403196,0.0005012856428214108,"{'random_state': 42, 'l1_ratio': 0.48825612806403196, 'alpha': 0.0005012856428214108}",-0.11450316984600414,-0.09954906538882745,-0.11155329253933426,-0.11879202863555467,-0.14252691113840377,-0.09902576886354131,-0.1168320855909234,-0.09153323080484504,-0.0937584122281387,-0.12185206510671294,-0.11099260301422857,0.01473008393264367,26
81,0.19938170909881592,0.02966955574389307,0.01373744010925293,0.0025152346588828123,42,0.9770115057528763,0.0005433816908454228,"{'random_state': 42, 'l1_ratio': 0.9770115057528763, 'alpha': 0.0005433816908454228}",-0.11221119853353584,-0.09959620147169863,-0.11196751382404062,-0.11787966036137504,-0.14145905313582524,-0.09979808642523244,-0.11613211688308726,-0.09251994375519519,-0.0966651887282674,-0.12211515587226275,-0.11103441189905205,0.013892044425147234,27
84,0.2639538049697876,0.026544707048095213,0.015333127975463868,0.0030420108366766,42,0.4762621310655327,0.0008801500750375188,"{'random_state': 42, 'l1_ratio': 0.4762621310655327, 'alpha': 0.0008801500750375188}",-0.11302136644210777,-0.0995985299871633,-0.11189406174969709,-0.11837455144682399,-0.14173797675590435,-0.0996505274869078,-0.11635223240816053,-0.09186679292486333,-0.09613990539230911,-0.12173160396387699,-0.11103675485578143,0.014119485714772985,28
2,0.3399242162704468,0.040376517477534846,0.01637284755706787,0.004711679643078338,42,0.39230415207603797,0.0006057828914457229,"{'random_state': 42, 'l1_ratio': 0.39230415207603797, 'alpha': 0.0006057828914457229}",-0.11460303954176934,-0.09960612339620024,-0.11151504042921077,-0.11890968310554681,-0.14244467441069417,-0.09912096067628254,-0.11694406346161558,-0.09170035797694912,-0.09382926708805381,-0.12174017639304864,-0.11104133864793711,0.014674761453010872,29
60,0.4121532678604126,0.04853902406349613,0.016028404235839844,0.005894147210691905,42,0.7181410705352675,0.0006929464732366184,"{'random_state': 42, 'l1_ratio': 0.7181410705352675, 'alpha': 0.0006929464732366184}",-0.11248129249408646,-0.09958213578586159,-0.1119216101014499,-0.11806377243578547,-0.1415230235988104,-0.09983031616206084,-0.11624696122709126,-0.09233751428890137,-0.09660147542386366,-0.12193106801318385,-0.11105191695310948,0.013936723728107918,30
58,0.25929598808288573,0.03652660932214348,0.014706563949584962,0.003929557034067319,42,0.3213396698349174,0.000737023511755878,"{'random_state': 42, 'l1_ratio': 0.3213396698349174, 'alpha': 0.000737023511755878}",-0.1146527880785259,-0.09962311637064494,-0.1114906469616946,-0.11899588697924042,-0.14229800648675095,-0.09923345799865786,-0.11693062940306811,-0.09180877586322585,-0.09400065020459263,-0.12159527362788168,-0.1110629231974283,0.014593291534178855,31
17,0.3285129308700562,0.05088873857189704,0.019905495643615722,0.006497680040575941,42,0.37881090545272633,0.000615687843921961,"{'random_state': 42, 'l1_ratio': 0.37881090545272633, 'alpha': 0.000615687843921961}",-0.11465219617907892,-0.09960786798235291,-0.11151278624835026,-0.11895000258249627,-0.14246901901739642,-0.09913548568325536,-0.1170254827080902,-0.09175592642956303,-0.09379188272532081,-0.12174797890080401,-0.11106486284567081,0.014682941277820697,32
35,0.3472419023513794,0.03360591351999522,0.015519428253173827,0.0019955690639058433,42,0.45627213606803396,0.0004829614807403702,"{'random_state': 42, 'l1_ratio': 0.45627213606803396, 'alpha': 0.0004829614807403702}",-0.11480179615734831,-0.09956684737937395,-0.11163375206433812,-0.11900340476456563,-0.14273877051199346,-0.09904140153466204,-0.11735053825911033,-0.09182484282808209,-0.0934573591957026,-0.12196207175124966,-0.11113807844464263,0.01481796540989628,33
73,0.3402998924255371,0.027863801996943455,0.015493083000183105,0.0016217265120993234,42,0.7126438219109554,0.0007459379689844923,"{'random_state': 42, 'l1_ratio': 0.7126438219109554, 'alpha': 0.0007459379689844923}",-0.11251307825141774,-0.09968079239582076,-0.1120443547649621,-0.11817746033635769,-0.14140472716567956,-0.0999902907398359,-0.11627955573294403,-0.09274722395930088,-0.09696341393097747,-0.12198887830210521,-0.11117897755794012,0.013810068860898347,34
44,0.2951903104782104,0.06274777044264132,0.01573343276977539,0.004852405167894575,42,0.5377313656828414,0.0009296748374187094,"{'random_state': 42, 'l1_ratio': 0.5377313656828414, 'alpha': 0.0009296748374187094}",-0.11286620533689767,-0.09969454232106416,-0.11202221391805642,-0.11837667689998789,-0.1414476342179823,-0.10006510562045753,-0.11640869159408301,-0.09262712090966402,-0.09693787709330977,-0.1218434245735962,-0.1112289492485099,0.013838360936197475,35
94,0.31160008907318115,0.022515603519611575,0.014629817008972168,0.0011882180823757239,42,0.27936068034017003,0.000721175587793897,"{'random_state': 42, 'l1_ratio': 0.27936068034017003, 'alpha': 0.000721175587793897}",-0.11509469856355915,-0.09964749745233178,-0.11173486271429671,-0.11938483760047253,-0.14247502525111727,-0.09930229541620829,-0.11754160881147256,-0.09217127668022015,-0.09348969316620874,-0.12177072420790783,-0.11126125198637951,0.014708008666614704,36
9,0.3640422821044922,0.06537765086555494,0.01855645179748535,0.008398488475136663,42,0.20289894947473736,0.0009678089044522261,"{'random_state': 42, 'l1_ratio': 0.20289894947473736, 'alpha': 0.0009678089044522261}",-0.11520449145467493,-0.09958173046038615,-0.11166022026365338,-0.11956482452188343,-0.14217442990924437,-0.09948021444718293,-0.11743257332166025,-0.0923033164068551,-0.09369402317552945,-0.12154750311468497,-0.11126433270757549,0.014585572295351843,37
75,0.31666016578674316,0.03297246578533056,0.015124845504760741,0.002004711751348012,42,0.2573716858429214,0.0007711955977988995,"{'random_state': 42, 'l1_ratio': 0.2573716858429214, 'alpha': 0.0007711955977988995}",-0.1151465016924673,-0.0996415760576001,-0.11174453508806083,-0.11945307492947005,-0.1424266857727879,-0.09935755779984881,-0.11756520791209937,-0.09222229500609173,-0.09351219956780789,-0.1217302050796236,-0.11127998389058576,0.014687681345370136,38
15,0.415976357460022,0.09351159559254996,0.01601865291595459,0.003121341890760341,42,0.8110945472736367,0.0002566333166583292,"{'random_state': 42, 'l1_ratio': 0.8110945472736367, 'alpha': 0.0002566333166583292}",-0.11505688684738061,-0.09960311488088336,-0.11192627544333306,-0.11916498884210243,-0.14321076151472573,-0.09891855332385262,-0.11788774800872283,-0.0918978236918547,-0.09300795998718069,-0.12237178725211113,-0.1113045899792147,0.01503929643421334,39
87,0.3072435140609741,0.06126627465773111,0.014247751235961914,0.002361212900865595,42,0.6116943471735867,0.0008851025512756379,"{'random_state': 42, 'l1_ratio': 0.6116943471735867, 'alpha': 0.0008851025512756379}",-0.11271079869892914,-0.09976596799000895,-0.11213324928995284,-0.11838565607668806,-0.14133697568929923,-0.10014945868777464,-0.11637861430115774,-0.0930041935068891,-0.09725040585960769,-0.12195807428817805,-0.11130733943884855,0.013725864332455113,40
19,0.40208337306976316,0.05992004845929291,0.01645328998565674,0.002401168620743463,42,0.3798104052026013,0.0005215907953976989,"{'random_state': 42, 'l1_ratio': 0.3798104052026013, 'alpha': 0.0005215907953976989}",-0.11515158024501551,-0.09966109287378261,-0.11188360116538175,-0.11936375977958644,-0.14276690003638934,-0.09917150690761492,-0.11774544140986952,-0.09215485572534769,-0.093181212805223,-0.12202749068155135,-0.11131074416297619,0.014847149220638583,41
30,0.3646392345428467,0.07370130184770453,0.0170773983001709,0.005315271511828496,42,0.2753626813406703,0.000694927463731866,"{'random_state': 42, 'l1_ratio': 0.2753626813406703, 'alpha': 0.000694927463731866}",-0.11525523505734267,-0.09966248827719454,-0.11191478294091214,-0.11952690426949344,-0.14254787095073793,-0.09933542489365081,-0.11773207809166705,-0.09229379455401059,-0.09332431930616569,-0.1218465238698074,-0.11134394222109822,0.01475011321583048,42
93,0.36427648067474366,0.052910139212047444,0.015544915199279785,0.00317339311283057,42,0.7456273136568283,0.0007875387693846924,"{'random_state': 42, 'l1_ratio': 0.7456273136568283, 'alpha': 0.0007875387693846924}",-0.11259958355005843,-0.09987889497684393,-0.11226578649490135,-0.11840397928323255,-0.14121588075010774,-0.10017700041819838,-0.11632992243621301,-0.09343025828950828,-0.09761743173457538,-0.1220450078556182,-0.11139637457892573,0.013599314833439138,43
32,0.3858426570892334,0.05135154903869288,0.019212961196899414,0.008016799357349303,42,0.782608804402201,0.000757823911955978,"{'random_state': 42, 'l1_ratio': 0.782608804402201, 'alpha': 0.000757823911955978}",-0.11255836176388515,-0.09989339385874538,-0.11227914237761599,-0.11838162370436346,-0.14121093964283796,-0.10016666906463396,-0.11631989239763195,-0.093464340745188,-0.09763928745759555,-0.12206299485717957,-0.11139766458696769,0.013590766801745235,44
12,0.40879838466644286,0.0944916436937025,0.017389655113220215,0.0057808141784282535,42,0.28085992996498244,0.0006350025012506254,"{'random_state': 42, 'l1_ratio': 0.28085992996498244, 'alpha': 0.0006350025012506254}",-0.11545118051798482,-0.09974066713464007,-0.11216871408369167,-0.1196969008655865,-0.14265661901056856,-0.0993994119200022,-0.11799973906985312,-0.09249360708459066,-0.09309635146815429,-0.12200294684052912,-0.1114706137995601,0.01480262258879671,45
64,0.37534911632537843,0.06273544779691137,0.014654302597045898,0.0016779342708794,42,0.9005497748874436,0.0006904702351175588,"{'random_state': 42, 'l1_ratio': 0.9005497748874436, 'alpha': 0.0006904702351175588}",-0.11247726526432629,-0.1000085202855036,-0.11237606133030775,-0.1183838276577087,-0.1412018974996743,-0.10021518231771492,-0.11634807159072563,-0.09372211709352962,-0.09787241244392683,-0.12214924814430465,-0.11147546036277223,0.013525465133551028,46
76,0.3710155010223389,0.0553424071880791,0.012573337554931641,0.0016689646826284973,42,0.22238919459729864,0.0007117658829414708,"{'random_state': 42, 'l1_ratio': 0.22238919459729864, 'alpha': 0.0007117658829414708}",-0.11570212597242363,-0.0997564529751914,-0.11220192190525817,-0.12006213007326087,-0.1425752194618634,-0.09972354481929945,-0.1182966470815709,-0.09276652431085892,-0.09300377806180558,-0.12212256213210797,-0.11162109067936403,0.01478399686163646,47
86,0.3185718536376953,0.06396938035142845,0.01384425163269043,0.003020292080117431,42,0.6861570785392695,0.000905407703851926,"{'random_state': 42, 'l1_ratio': 0.6861570785392695, 'alpha': 0.000905407703851926}",-0.11274137579884201,-0.10010937867924642,-0.1124798507535127,-0.11865716102866804,-0.14117775094184415,-0.10043218458216999,-0.11652164043953066,-0.0939631049847671,-0.09817521952668383,-0.12204768108269243,-0.11163053478179574,0.013446673512792629,48
90,0.4517862558364868,0.10999749752958819,0.015040421485900879,0.00427591708722823,42,0.6561720860430215,0.0002665382691345673,"{'random_state': 42, 'l1_ratio': 0.6561720860430215, 'alpha': 0.0002665382691345673}",-0.11565091193566715,-0.09982201735957574,-0.11244106506330541,-0.11974822414856068,-0.14335821713949737,-0.09925863391058536,-0.11874019879949127,-0.09260928058727502,-0.09262650037466519,-0.12268072159470199,-0.1116935770913325,0.01509120193264189,49
23,0.44856972694396974,0.046331861028183895,0.018815779685974122,0.007194825265941098,42,0.8265867933966983,0.0007890245122561281,"{'random_state': 42, 'l1_ratio': 0.8265867933966983, 'alpha': 0.0007890245122561281}",-0.11258934489270649,-0.10022911542251195,-0.11254849819938248,-0.11864665123564291,-0.14120001697592652,-0.1004273082849349,-0.11654127127504842,-0.09420143694010162,-0.09841221270140223,-0.12216682347024892,-0.11169626793979064,0.013395632804322257,50
70,0.46269466876983645,0.10551025511228106,0.014720797538757324,0.004514096563144874,42,0.6331835917958979,0.00026950975487743874,"{'random_state': 42, 'l1_ratio': 0.6331835917958979, 'alpha': 0.00026950975487743874}",-0.11571549571073277,-0.09985606534581268,-0.11244514216971536,-0.11982178303597624,-0.1433690988414696,-0.09931728261087082,-0.11882877012264953,-0.09270458904235136,-0.09259969647752414,-0.12275351066717385,-0.11174114340242762,0.015092431439757744,51
20,0.4574811220169067,0.07545508223408841,0.018639302253723143,0.003964150294412764,42,0.8600700350175087,0.0007771385692846423,"{'random_state': 42, 'l1_ratio': 0.8600700350175087, 'alpha': 0.0007771385692846423}",-0.11256664867276599,-0.10032337167249314,-0.11262743681130802,-0.11871637203417176,-0.14121716027615755,-0.10047271621165255,-0.11659404709309165,-0.09438195946071427,-0.09863141480346843,-0.12221333524457026,-0.11177444622803936,0.013351823692973013,52
39,0.18180806636810304,0.02722046573262628,0.016080379486083984,0.0035563196941419037,42,0.9925037518759379,0.0006974037018509254,"{'random_state': 42, 'l1_ratio': 0.9925037518759379, 'alpha': 0.0006974037018509254}",-0.11241243268058156,-0.10044321234819495,-0.11272084138744996,-0.11874312418915854,-0.14125252840023972,-0.10047893881702392,-0.11668931071986535,-0.0945927741404179,-0.09889817039385285,-0.12235543517776286,-0.11185867682545476,0.013311117337686517,53
14,0.37324013710021975,0.05569479177476384,0.014399981498718262,0.0028939564362047616,42,0.7446278139069534,0.000910360180090045,"{'random_state': 42, 'l1_ratio': 0.7446278139069534, 'alpha': 0.000910360180090045}",-0.11279381514855394,-0.1004517819288797,-0.11275164553963075,-0.11893803792370701,-0.14121678825991257,-0.10066247364401086,-0.11676235156445078,-0.09465622455543343,-0.09894375402490128,-0.12220149553587968,-0.111937836812536,0.013277187243767615,54
65,0.3896663188934326,0.06395816964794926,0.016482973098754884,0.004381017330315971,42,0.11644222111055527,0.0009643421710855428,"{'random_state': 42, 'l1_ratio': 0.11644222111055527, 'alpha': 0.0009643421710855428}",-0.1161076293834418,-0.09979476255199478,-0.112147280873905,-0.12100800554984426,-0.14234993241781485,-0.10105369193939924,-0.11870330930490978,-0.09291628958934542,-0.0929769101055038,-0.12236137890043965,-0.11194191906165987,0.014718257710927744,55
18,0.6204644441604614,0.17046712635879693,0.019142794609069824,0.0037361326167703966,42,0.38330865432716354,0.0003754927463731866,"{'random_state': 42, 'l1_ratio': 0.38330865432716354, 'alpha': 0.0003754927463731866}",-0.11596287281929105,-0.09997114088484443,-0.1125291869165215,-0.1204265806192408,-0.14322057513954495,-0.09994255617541668,-0.11938431742628554,-0.09307952171231695,-0.0925847977772925,-0.12294798228786272,-0.11200495317586172,0.015036994934552496,56
91,0.44279301166534424,0.10168543319481478,0.016225051879882813,0.003504546220667329,42,0.19790145072536267,0.000636983491745873,"{'random_state': 42, 'l1_ratio': 0.19790145072536267, 'alpha': 0.000636983491745873}",-0.11603218049462691,-0.09995039385271623,-0.1123571049639987,-0.1208746029802807,-0.14284788015370478,-0.10059291914957401,-0.11919770342770276,-0.09307796875355491,-0.09269782736449558,-0.12264851281772575,-0.11202770939583803,0.014892474643466188,57
13,0.29918394088745115,0.06851395464655774,0.0165480375289917,0.0048682407125491675,42,0.9375312656328163,0.0007766433216608305,"{'random_state': 42, 'l1_ratio': 0.9375312656328163, 'alpha': 0.0007766433216608305}",-0.11261172363318626,-0.10078359495908482,-0.1129288461586479,-0.11906305598493293,-0.1413161447374337,-0.10074173978643608,-0.11698000084547652,-0.095178232713925,-0.09956162272941024,-0.12250005268735166,-0.11216650142358853,0.013174124637145347,58
48,0.46266589164733884,0.13126709187360638,0.014420175552368164,0.003151950367129521,42,0.1399304652326163,0.000768224112056028,"{'random_state': 42, 'l1_ratio': 0.1399304652326163, 'alpha': 0.000768224112056028}",-0.11635859067818952,-0.09995763301174802,-0.11240901294669942,-0.12116925882367807,-0.14283948821400652,-0.10125548289629427,-0.11933495354644924,-0.09313674491979171,-0.0927582243927213,-0.12275302130541302,-0.11219724107349911,0.014865683591728747,59
97,0.7851554393768311,0.2266121461547756,0.02749042510986328,0.015007265109651812,42,0.4597703851925963,0.0002873386693346674,"{'random_state': 42, 'l1_ratio': 0.4597703851925963, 'alpha': 0.0002873386693346674}",-0.11626409456237788,-0.10011235972461623,-0.11257503872873496,-0.12082639303450592,-0.14354211557448363,-0.10040189639330994,-0.12025559244390045,-0.09331468873351573,-0.0925138130876837,-0.12340866716021556,-0.11232146594433438,0.015143602168653193,60
