,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_leaf_size,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
92,0.21480789184570312,0.08126741089360498,0.4672074794769287,0.11680705365271321,distance,10,15,kd_tree,"{'weights': 'distance', 'n_neighbors': 10, 'leaf_size': 15, 'algorithm': 'kd_tree'}",-0.16763375936402988,-0.16288915707527113,-0.16447337039257326,-0.17108841191366386,-0.1817735954508894,-0.15853655192155117,-0.18342934543865874,-0.147313754426602,-0.1525916582916476,-0.17482995395046824,-0.16645595582253553,0.011196914891411032,11
62,0.17844829559326172,0.05578317971966481,0.2507016181945801,0.07086993410768087,distance,10,41,kd_tree,"{'weights': 'distance', 'n_neighbors': 10, 'leaf_size': 41, 'algorithm': 'kd_tree'}",-0.16763375936402988,-0.16288915707527113,-0.16447337039257326,-0.17108841191366386,-0.1817735954508894,-0.15853655192155117,-0.18342934543865874,-0.147313754426602,-0.1525916582916476,-0.17482995395046824,-0.16645595582253553,0.011196914891411032,11
90,0.14096248149871826,0.047405386058297284,0.34158637523651125,0.10360182681308411,distance,10,22,kd_tree,"{'weights': 'distance', 'n_neighbors': 10, 'leaf_size': 22, 'algorithm': 'kd_tree'}",-0.16763375936402988,-0.16288915707527113,-0.16447337039257326,-0.17108841191366386,-0.1817735954508894,-0.15853655192155117,-0.18342934543865874,-0.147313754426602,-0.1525916582916476,-0.17482995395046824,-0.16645595582253553,0.011196914891411032,11
27,0.21235549449920654,0.083255131355513,0.31557023525238037,0.08678224144076344,distance,5,33,kd_tree,"{'weights': 'distance', 'n_neighbors': 5, 'leaf_size': 33, 'algorithm': 'kd_tree'}",-0.1627638256545258,-0.16405993268295077,-0.16388795347404758,-0.17180256731037158,-0.18021662844107716,-0.15574358586757922,-0.18057578666372143,-0.1465844966314182,-0.16175901012473295,-0.17795569420675153,-0.16653494810571762,0.010522129161185131,14
68,0.15749454498291016,0.04696673533351739,0.34961771965026855,0.09631268992092096,distance,5,38,kd_tree,"{'weights': 'distance', 'n_neighbors': 5, 'leaf_size': 38, 'algorithm': 'kd_tree'}",-0.1627638256545258,-0.16405993268295077,-0.16388795347404758,-0.17180256731037158,-0.18021662844107716,-0.15574358586757922,-0.18057578666372143,-0.1465844966314182,-0.16175901012473295,-0.17795569420675153,-0.16653494810571762,0.010522129161185131,14
45,0.23939642906188965,0.13546625181739916,0.4250927925109863,0.16319973580227062,distance,5,19,kd_tree,"{'weights': 'distance', 'n_neighbors': 5, 'leaf_size': 19, 'algorithm': 'kd_tree'}",-0.1627638256545258,-0.16405993268295077,-0.16388795347404758,-0.17180256731037158,-0.18021662844107716,-0.15574358586757922,-0.18057578666372143,-0.1465844966314182,-0.16175901012473295,-0.17795569420675153,-0.16653494810571762,0.010522129161185131,14
93,0.14546799659729004,0.04453631403681978,0.23783328533172607,0.07885144402587244,distance,5,40,kd_tree,"{'weights': 'distance', 'n_neighbors': 5, 'leaf_size': 40, 'algorithm': 'kd_tree'}",-0.1627638256545258,-0.16405993268295077,-0.16388795347404758,-0.17180256731037158,-0.18021662844107716,-0.15574358586757922,-0.18057578666372143,-0.1465844966314182,-0.16175901012473295,-0.17795569420675153,-0.16653494810571762,0.010522129161185131,14
7,0.21900341510772706,0.09661534483429753,0.43886029720306396,0.09528160093187951,distance,13,17,kd_tree,"{'weights': 'distance', 'n_neighbors': 13, 'leaf_size': 17, 'algorithm': 'kd_tree'}",-0.16365802015237582,-0.1610787529313806,-0.16480945162281024,-0.17346919728944388,-0.18270563242150506,-0.15846144266748283,-0.1853989757240839,-0.1490755671625599,-0.15044746569768253,-0.17900713684633285,-0.16681116425156578,0.012206807940279282,18
5,0.19326319694519042,0.11875640884510485,0.32853667736053466,0.10481851250784963,distance,13,32,kd_tree,"{'weights': 'distance', 'n_neighbors': 13, 'leaf_size': 32, 'algorithm': 'kd_tree'}",-0.16365802015237582,-0.1610787529313806,-0.16480945162281024,-0.17346919728944388,-0.18270563242150506,-0.15846144266748283,-0.1853989757240839,-0.1490755671625599,-0.15044746569768253,-0.17900713684633285,-0.16681116425156578,0.012206807940279282,18
63,0.12315158843994141,0.03866033400818855,0.2916144609451294,0.08741070927954259,distance,13,39,kd_tree,"{'weights': 'distance', 'n_neighbors': 13, 'leaf_size': 39, 'algorithm': 'kd_tree'}",-0.16365802015237582,-0.1610787529313806,-0.16480945162281024,-0.17346919728944388,-0.18270563242150506,-0.15846144266748283,-0.1853989757240839,-0.1490755671625599,-0.15044746569768253,-0.17900713684633285,-0.16681116425156578,0.012206807940279282,18
29,0.1900949716567993,0.054735359068143315,0.4131784200668335,0.11881209024950545,distance,15,39,kd_tree,"{'weights': 'distance', 'n_neighbors': 15, 'leaf_size': 39, 'algorithm': 'kd_tree'}",-0.16297334576360345,-0.16078536456328466,-0.16513727881099388,-0.17526155938592455,-0.18383260518273278,-0.15842688554403253,-0.18787528682459315,-0.14609485321719964,-0.15118137830544706,-0.17792740515172417,-0.1669495962749536,0.013137000999880313,21
1,0.2013160228729248,0.08209399657334807,0.5551070928573608,0.21004425137936802,distance,16,16,kd_tree,"{'weights': 'distance', 'n_neighbors': 16, 'leaf_size': 16, 'algorithm': 'kd_tree'}",-0.1634988475460926,-0.16027731691902267,-0.1646991588413403,-0.17519347089154408,-0.1862736777449735,-0.15718689949252873,-0.18746400770709004,-0.1468212075749664,-0.15340637766477247,-0.17651491692607035,-0.16713358813084014,0.013033618057054537,22
75,0.18007049560546876,0.07907804778430116,0.33701090812683104,0.11318679322611826,distance,16,20,kd_tree,"{'weights': 'distance', 'n_neighbors': 16, 'leaf_size': 20, 'algorithm': 'kd_tree'}",-0.1634988475460926,-0.16027731691902267,-0.1646991588413403,-0.17519347089154408,-0.1862736777449735,-0.15718689949252873,-0.18746400770709004,-0.1468212075749664,-0.15340637766477247,-0.17651491692607035,-0.16713358813084014,0.013033618057054537,22
48,0.21850075721740722,0.08679232231493338,0.3293407917022705,0.12628775915523194,distance,16,28,kd_tree,"{'weights': 'distance', 'n_neighbors': 16, 'leaf_size': 28, 'algorithm': 'kd_tree'}",-0.1634988475460926,-0.16027731691902267,-0.1646991588413403,-0.17519347089154408,-0.1862736777449735,-0.15718689949252873,-0.18746400770709004,-0.1468212075749664,-0.15340637766477247,-0.17651491692607035,-0.16713358813084014,0.013033618057054537,22
61,0.15410122871398926,0.04726147167510474,0.33337271213531494,0.11901699212238784,distance,17,33,kd_tree,"{'weights': 'distance', 'n_neighbors': 17, 'leaf_size': 33, 'algorithm': 'kd_tree'}",-0.16332052397016894,-0.15913422312493347,-0.166105120792175,-0.1767196347069172,-0.18696643801712817,-0.15602254648817693,-0.18875202005178263,-0.14596442013781077,-0.15251708545798454,-0.17713996744171,-0.16726419801887876,0.013846898475547365,25
40,0.1444864273071289,0.10136638830077524,0.3146739721298218,0.12038367850249303,distance,17,37,kd_tree,"{'weights': 'distance', 'n_neighbors': 17, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.16332052397016894,-0.15913422312493347,-0.166105120792175,-0.1767196347069172,-0.18696643801712817,-0.15602254648817693,-0.18875202005178263,-0.14596442013781077,-0.15251708545798454,-0.17713996744171,-0.16726419801887876,0.013846898475547365,25
91,0.1447967290878296,0.07008118715165766,0.3349135160446167,0.12080606651521716,uniform,7,17,kd_tree,"{'weights': 'uniform', 'n_neighbors': 7, 'leaf_size': 17, 'algorithm': 'kd_tree'}",-0.16464026467068568,-0.1663027669158715,-0.15756744649396465,-0.1728117643822965,-0.1774481571633569,-0.161232230686146,-0.18429673759830512,-0.15004717164514864,-0.16346508948779317,-0.17558995319562087,-0.16734015822391893,0.00971049246680391,27
50,0.12895865440368653,0.08395831509699733,0.42821736335754396,0.11213678975796118,uniform,7,28,kd_tree,"{'weights': 'uniform', 'n_neighbors': 7, 'leaf_size': 28, 'algorithm': 'kd_tree'}",-0.16464026467068568,-0.1663027669158715,-0.15756744649396465,-0.1728117643822965,-0.1774481571633569,-0.161232230686146,-0.18429673759830512,-0.15004717164514864,-0.16346508948779317,-0.17558995319562087,-0.16734015822391893,0.00971049246680391,27
58,0.10385439395904542,0.0389668635120421,0.2581542253494263,0.06695553301803449,uniform,7,41,kd_tree,"{'weights': 'uniform', 'n_neighbors': 7, 'leaf_size': 41, 'algorithm': 'kd_tree'}",-0.16464026467068568,-0.1663027669158715,-0.15756744649396465,-0.1728117643822965,-0.1774481571633569,-0.161232230686146,-0.18429673759830512,-0.15004717164514864,-0.16346508948779317,-0.17558995319562087,-0.16734015822391893,0.00971049246680391,27
9,0.15305941104888915,0.0814598263288651,0.19444258213043214,0.03657414084029043,uniform,8,45,kd_tree,"{'weights': 'uniform', 'n_neighbors': 8, 'leaf_size': 45, 'algorithm': 'kd_tree'}",-0.16756897045444344,-0.16761176520559753,-0.159398739034831,-0.17267615167807912,-0.17964001768382398,-0.15904943617582804,-0.1854487674203088,-0.1492718843267574,-0.15688323414387736,-0.17656992298184662,-0.16741188891053932,0.010772911953227578,30
86,0.20935206413269042,0.07621681337548024,0.2613912343978882,0.09023596037857355,uniform,5,22,kd_tree,"{'weights': 'uniform', 'n_neighbors': 5, 'leaf_size': 22, 'algorithm': 'kd_tree'}",-0.16409103148946783,-0.16539405494382797,-0.1645202889368726,-0.17268057548836288,-0.1802371996702386,-0.15694667544632424,-0.18152071721539323,-0.14768347047574704,-0.1625764716165176,-0.17877404238524636,-0.16744245276679984,0.010324579536702303,31
56,0.2253720998764038,0.08884628207672851,0.33510403633117675,0.08928775375336917,uniform,5,31,kd_tree,"{'weights': 'uniform', 'n_neighbors': 5, 'leaf_size': 31, 'algorithm': 'kd_tree'}",-0.16409103148946783,-0.16539405494382797,-0.1645202889368726,-0.17268057548836288,-0.1802371996702386,-0.15694667544632424,-0.18152071721539323,-0.14768347047574704,-0.1625764716165176,-0.17877404238524636,-0.16744245276679984,0.010324579536702303,31
77,0.17028357982635497,0.05984795426575173,0.32296249866485593,0.09233552282983054,uniform,5,41,kd_tree,"{'weights': 'uniform', 'n_neighbors': 5, 'leaf_size': 41, 'algorithm': 'kd_tree'}",-0.16409103148946783,-0.16539405494382797,-0.1645202889368726,-0.17268057548836288,-0.1802371996702386,-0.15694667544632424,-0.18152071721539323,-0.14768347047574704,-0.1625764716165176,-0.17877404238524636,-0.16744245276679984,0.010324579536702303,31
70,0.13680505752563477,0.040291552463365195,0.2885573863983154,0.06913631179576825,distance,18,29,kd_tree,"{'weights': 'distance', 'n_neighbors': 18, 'leaf_size': 29, 'algorithm': 'kd_tree'}",-0.1633218533348337,-0.15769769529297353,-0.16686079242045657,-0.17930819388321748,-0.18813337696563434,-0.156805672468914,-0.18832341146039597,-0.14650492209778052,-0.1524362354227166,-0.17640508614149736,-0.16757972394884202,0.014050091696864045,34
30,0.2425014019012451,0.09025058118131797,0.31787776947021484,0.0925013619641473,distance,18,16,kd_tree,"{'weights': 'distance', 'n_neighbors': 18, 'leaf_size': 16, 'algorithm': 'kd_tree'}",-0.1633218533348337,-0.15769769529297353,-0.16686079242045657,-0.17930819388321748,-0.18813337696563434,-0.156805672468914,-0.18832341146039597,-0.14650492209778052,-0.1524362354227166,-0.17640508614149736,-0.16757972394884202,0.014050091696864045,34
72,0.16975028514862062,0.08679274213897073,0.2537789583206177,0.06302535272054281,distance,21,23,kd_tree,"{'weights': 'distance', 'n_neighbors': 21, 'leaf_size': 23, 'algorithm': 'kd_tree'}",-0.16054277928116426,-0.15741951550509525,-0.16682648461831395,-0.178438486076703,-0.1895595618249862,-0.15778858985336133,-0.18911718613673004,-0.14826666428859295,-0.15186914489384631,-0.17722304675768213,-0.16770514592364755,0.014236303254385607,36
16,0.1114877462387085,0.04413178016251408,0.2714462041854858,0.1538515644180699,distance,21,31,kd_tree,"{'weights': 'distance', 'n_neighbors': 21, 'leaf_size': 31, 'algorithm': 'kd_tree'}",-0.16054277928116426,-0.15741951550509525,-0.16682648461831395,-0.178438486076703,-0.1895595618249862,-0.15778858985336133,-0.18911718613673004,-0.14826666428859295,-0.15186914489384631,-0.17722304675768213,-0.16770514592364755,0.014236303254385607,36
95,0.12743515968322755,0.0356742531971173,0.31199355125427247,0.044037133236674776,distance,20,42,kd_tree,"{'weights': 'distance', 'n_neighbors': 20, 'leaf_size': 42, 'algorithm': 'kd_tree'}",-0.16005128003696908,-0.15822930716001796,-0.1684873902493517,-0.1795600683251667,-0.18883463151542645,-0.15704087156163388,-0.18976701682978225,-0.14704352167875961,-0.15047559226949297,-0.17794879756528612,-0.16774384771918865,0.014714312718441678,38
43,0.11613607406616211,0.047996575079153954,0.2609037637710571,0.10715978382312688,uniform,11,43,kd_tree,"{'weights': 'uniform', 'n_neighbors': 11, 'leaf_size': 43, 'algorithm': 'kd_tree'}",-0.1669172579556106,-0.16416837715907998,-0.16684383601281716,-0.17288237650159535,-0.18293700093444007,-0.16197565057477392,-0.18367732502217304,-0.14946497667946718,-0.1526108582290136,-0.17607058993517738,-0.1677548249004148,0.010913841531327594,39
31,0.15729811191558837,0.08741345535600274,0.36013901233673096,0.17647264788505132,uniform,11,16,kd_tree,"{'weights': 'uniform', 'n_neighbors': 11, 'leaf_size': 16, 'algorithm': 'kd_tree'}",-0.1669172579556106,-0.16416837715907998,-0.16684383601281716,-0.17288237650159535,-0.18293700093444007,-0.16197565057477392,-0.18367732502217304,-0.14946497667946718,-0.1526108582290136,-0.17607058993517738,-0.1677548249004148,0.010913841531327594,39
79,0.18360085487365724,0.08687344005586276,0.2734529972076416,0.05996489388650058,uniform,9,37,kd_tree,"{'weights': 'uniform', 'n_neighbors': 9, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.16925098480399298,-0.16684452310853373,-0.16283662780297042,-0.1723923515158207,-0.18193862967888902,-0.15943093277579332,-0.1861740655417721,-0.149890486891561,-0.15333827671472589,-0.1767798258561933,-0.16788767046902525,0.011254972147426196,41
0,0.2132105350494385,0.11312258296782693,0.4441618680953979,0.0794013292245139,distance,23,36,kd_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 36, 'algorithm': 'kd_tree'}",-0.1584328869751602,-0.15949931509646587,-0.1648105684242338,-0.18069826130104286,-0.18938429104090243,-0.1581236525485173,-0.18892082606061297,-0.15031169209508877,-0.1521885593514076,-0.1766941437472314,-0.16790641966406633,0.01402176582779728,42
87,0.16733977794647217,0.058812537581749175,0.3194010019302368,0.06563080698283905,distance,23,26,kd_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 26, 'algorithm': 'kd_tree'}",-0.1584328869751602,-0.15949931509646587,-0.1648105684242338,-0.18069826130104286,-0.18938429104090243,-0.1581236525485173,-0.18892082606061297,-0.15031169209508877,-0.1521885593514076,-0.1766941437472314,-0.16790641966406633,0.01402176582779728,42
15,0.16175661087036133,0.1052339827192384,0.28676295280456543,0.13001871839778778,distance,23,30,kd_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 30, 'algorithm': 'kd_tree'}",-0.1584328869751602,-0.15949931509646587,-0.1648105684242338,-0.18069826130104286,-0.18938429104090243,-0.1581236525485173,-0.18892082606061297,-0.15031169209508877,-0.1521885593514076,-0.1766941437472314,-0.16790641966406633,0.01402176582779728,42
71,0.12873494625091553,0.03731428786915781,0.3095992565155029,0.049735195116559515,distance,23,41,kd_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 41, 'algorithm': 'kd_tree'}",-0.1584328869751602,-0.15949931509646587,-0.1648105684242338,-0.18069826130104286,-0.18938429104090243,-0.1581236525485173,-0.18892082606061297,-0.15031169209508877,-0.1521885593514076,-0.1766941437472314,-0.16790641966406633,0.01402176582779728,42
99,0.16547751426696777,0.08021085228385301,0.2425294876098633,0.150740125069562,uniform,10,41,kd_tree,"{'weights': 'uniform', 'n_neighbors': 10, 'leaf_size': 41, 'algorithm': 'kd_tree'}",-0.16909958801609876,-0.16529915044218307,-0.165843049255794,-0.17240131828713104,-0.18293473950234712,-0.16040721630943755,-0.18455477256740052,-0.14901081366679816,-0.15388504625692132,-0.17601987380685905,-0.16794555681109705,0.011006338520533263,46
39,0.1484713077545166,0.0593922860248254,0.34795968532562255,0.10112658586953999,uniform,12,28,kd_tree,"{'weights': 'uniform', 'n_neighbors': 12, 'leaf_size': 28, 'algorithm': 'kd_tree'}",-0.16511901361505832,-0.1665304080549915,-0.1665787672084977,-0.17404836064813103,-0.18317618924798637,-0.1604308837893059,-0.1842477207583476,-0.14810906166311946,-0.1523039535621991,-0.1793163572521314,-0.16798607157997683,0.011707827832282526,47
57,0.1252835988998413,0.029543222280299902,0.29898824691772463,0.1119318181611533,uniform,12,37,kd_tree,"{'weights': 'uniform', 'n_neighbors': 12, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.16511901361505832,-0.1665304080549915,-0.1665787672084977,-0.17404836064813103,-0.18317618924798637,-0.1604308837893059,-0.1842477207583476,-0.14810906166311946,-0.1523039535621991,-0.1793163572521314,-0.16798607157997683,0.011707827832282526,47
51,0.16728532314300537,0.08568176881498296,0.22834625244140624,0.09017453940259662,uniform,14,21,kd_tree,"{'weights': 'uniform', 'n_neighbors': 14, 'leaf_size': 21, 'algorithm': 'kd_tree'}",-0.16539414678161746,-0.16273765096176657,-0.16503131197062812,-0.17603168548039208,-0.18448695507226437,-0.16211640770339725,-0.18717359573521888,-0.14848574359259986,-0.15232223534094802,-0.17911425321524277,-0.16828939858540753,0.012373983210394665,49
13,0.11104040145874024,0.05184353981647292,0.2293982982635498,0.06439182864394365,distance,24,33,kd_tree,"{'weights': 'distance', 'n_neighbors': 24, 'leaf_size': 33, 'algorithm': 'kd_tree'}",-0.15804406096648332,-0.1605294233969235,-0.16593942113243462,-0.1821296305501342,-0.18987271369846898,-0.15757000850275946,-0.18906018801573965,-0.15128765996619598,-0.1534700619596047,-0.17543085697577532,-0.16833340251645196,0.013907127668494897,50
74,0.15795814990997314,0.0966491348773941,0.4124119520187378,0.13882270612974767,distance,24,19,kd_tree,"{'weights': 'distance', 'n_neighbors': 24, 'leaf_size': 19, 'algorithm': 'kd_tree'}",-0.15804406096648332,-0.1605294233969235,-0.16593942113243462,-0.1821296305501342,-0.18987271369846898,-0.15757000850275946,-0.18906018801573965,-0.15128765996619598,-0.1534700619596047,-0.17543085697577532,-0.16833340251645196,0.013907127668494897,50
20,0.24488773345947265,0.0749077096497336,0.3833963632583618,0.09821152071021719,distance,24,17,kd_tree,"{'weights': 'distance', 'n_neighbors': 24, 'leaf_size': 17, 'algorithm': 'kd_tree'}",-0.15804406096648332,-0.1605294233969235,-0.16593942113243462,-0.1821296305501342,-0.18987271369846898,-0.15757000850275946,-0.18906018801573965,-0.15128765996619598,-0.1534700619596047,-0.17543085697577532,-0.16833340251645196,0.013907127668494897,50
98,0.11092929840087891,0.059341953944710306,0.29776389598846437,0.11941070438017284,uniform,13,26,kd_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 26, 'algorithm': 'kd_tree'}",-0.16481257100016017,-0.16363880784561174,-0.1663333972435128,-0.17486096352706995,-0.18434195311757562,-0.15999930096450327,-0.18654605435203525,-0.15103371732060647,-0.15196118765889352,-0.1807082526351138,-0.16842362056650825,0.012078328630862068,53
2,0.205137300491333,0.09708526588550584,0.43672971725463866,0.09279750582439895,distance,27,28,kd_tree,"{'weights': 'distance', 'n_neighbors': 27, 'leaf_size': 28, 'algorithm': 'kd_tree'}",-0.15636840071877622,-0.15904426837863425,-0.1694647821106846,-0.18229210019618697,-0.19111018428186016,-0.1581184443703734,-0.18827587258862996,-0.1528954091444395,-0.15395585163137085,-0.1734126621379025,-0.16849379755588584,0.013845544529800437,54
24,0.10797343254089356,0.03618306320687717,0.20442581176757812,0.06157946735318762,distance,27,37,kd_tree,"{'weights': 'distance', 'n_neighbors': 27, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.15636840071877622,-0.15904426837863425,-0.1694647821106846,-0.18229210019618697,-0.19111018428186016,-0.1581184443703734,-0.18827587258862996,-0.1528954091444395,-0.15395585163137085,-0.1734126621379025,-0.16849379755588584,0.013845544529800437,54
94,0.12745730876922606,0.04185175892880105,0.3307881116867065,0.09320054701488635,uniform,15,32,kd_tree,"{'weights': 'uniform', 'n_neighbors': 15, 'leaf_size': 32, 'algorithm': 'kd_tree'}",-0.1640062956506663,-0.16357511767337868,-0.16648945376229451,-0.17688621176512284,-0.1855250124654596,-0.16001046189297743,-0.18907889982765735,-0.1478042886415645,-0.1528314298091505,-0.1795693769929604,-0.1685776548481232,0.013040400600461967,56
18,0.175056529045105,0.12419117319615229,0.21266074180603028,0.03202856425542305,uniform,15,26,kd_tree,"{'weights': 'uniform', 'n_neighbors': 15, 'leaf_size': 26, 'algorithm': 'kd_tree'}",-0.1640062956506663,-0.16357511767337868,-0.16648945376229451,-0.17688621176512284,-0.1855250124654596,-0.16001046189297743,-0.18907889982765735,-0.1478042886415645,-0.1528314298091505,-0.1795693769929604,-0.1685776548481232,0.013040400600461967,56
6,0.12328376770019531,0.05489585980314607,0.2664369583129883,0.07501163980737172,uniform,16,40,kd_tree,"{'weights': 'uniform', 'n_neighbors': 16, 'leaf_size': 40, 'algorithm': 'kd_tree'}",-0.16454907961179002,-0.1630999978645701,-0.1659389041324676,-0.17670865371447733,-0.18820507467986236,-0.15856845812008208,-0.1886131299108568,-0.1485253424365233,-0.15519444267251933,-0.1780680601926968,-0.16874711433358458,0.012950430152591477,58
32,0.27185380458831787,0.07064309936071249,0.35499632358551025,0.09160065035020139,uniform,16,35,kd_tree,"{'weights': 'uniform', 'n_neighbors': 16, 'leaf_size': 35, 'algorithm': 'kd_tree'}",-0.16454907961179002,-0.1630999978645701,-0.1659389041324676,-0.17670865371447733,-0.18820507467986236,-0.15856845812008208,-0.1886131299108568,-0.1485253424365233,-0.15519444267251933,-0.1780680601926968,-0.16874711433358458,0.012950430152591477,58
53,0.2043900489807129,0.08434486012541983,0.37894084453582766,0.10895476893351438,uniform,16,27,kd_tree,"{'weights': 'uniform', 'n_neighbors': 16, 'leaf_size': 27, 'algorithm': 'kd_tree'}",-0.16454907961179002,-0.1630999978645701,-0.1659389041324676,-0.17670865371447733,-0.18820507467986236,-0.15856845812008208,-0.1886131299108568,-0.1485253424365233,-0.15519444267251933,-0.1780680601926968,-0.16874711433358458,0.012950430152591477,58
80,0.1724996328353882,0.08424152944469356,0.29769530296325686,0.06371551245985041,uniform,16,24,kd_tree,"{'weights': 'uniform', 'n_neighbors': 16, 'leaf_size': 24, 'algorithm': 'kd_tree'}",-0.16454907961179002,-0.1630999978645701,-0.1659389041324676,-0.17670865371447733,-0.18820507467986236,-0.15856845812008208,-0.1886131299108568,-0.1485253424365233,-0.15519444267251933,-0.1780680601926968,-0.16874711433358458,0.012950430152591477,58
