,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
99,0.21469874382019044,0.03336642063390211,0.006791996955871582,0.0018184354925918687,svd,42,5.865937633816909,"{'solver': 'svd', 'random_state': 42, 'alpha': 5.865937633816909}",-0.11745062280347784,-0.09420104369455928,-0.10376237628918676,-0.12165090514068666,-0.1382884825169474,-0.09642715361807534,-0.11618683650403772,-0.0939028548342069,-0.09194854694134834,-0.12137120668145458,-0.10951900290239809,0.01488110038919578,1
37,0.052773547172546384,0.0162117284075425,0.0110870361328125,0.0040057803272284705,cholesky,42,5.5797948224112055,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 5.5797948224112055}",-0.11742835530146939,-0.09417018104735991,-0.10378750739305687,-0.12160976311960733,-0.13844719974401015,-0.09646062522208104,-0.1162320601919473,-0.09390230340644634,-0.09183472655623949,-0.12137740453474921,-0.10952501265169672,0.014922613412445933,2
57,0.03431413173675537,0.002439353185911506,0.0069060087203979496,0.0013599734125318223,cholesky,42,6.740874307153577,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 6.740874307153577}",-0.11752653663716169,-0.09431332260153609,-0.10372594678477981,-0.12179275811192945,-0.1378701622218654,-0.09636121606521639,-0.11608965683429448,-0.09394119179426272,-0.09231536151091112,-0.12137667355218033,-0.10953128261141376,0.014760973137729946,3
89,0.04738686084747314,0.0166987480144883,0.01037592887878418,0.003911971500709157,cholesky,42,5.2551327863931965,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 5.2551327863931965}",-0.11740543471094957,-0.09413966920439618,-0.10382576786319761,-0.12156721865913256,-0.13864298698590818,-0.09650737346559467,-0.11629328091247823,-0.09391024450504655,-0.09171061462723422,-0.12139026734012877,-0.10953928582740666,0.01497126170000002,4
56,0.7892660617828369,0.05951854407934279,0.010512185096740723,0.005648956121606903,sag,42,6.00900903951976,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.00900903951976}",-0.11780427550939222,-0.09432633077977215,-0.10364029475413365,-0.12181353101004873,-0.13800449326455744,-0.09636872285851442,-0.11615679839253826,-0.09386172792440897,-0.09216689206468769,-0.12128634956257364,-0.10954294161206271,0.014826671041462274,5
71,0.8543779134750367,0.08520822750280406,0.008405447006225586,0.005706080319269176,sag,42,6.317162836418209,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.317162836418209}",-0.11781945441290223,-0.09436606881876404,-0.10364018077033652,-0.12186163117399536,-0.1378757048586887,-0.09635537167999725,-0.11612916086221113,-0.09387843422622145,-0.09229480248640752,-0.12129762837272172,-0.1095518437662246,0.014786864276155965,6
8,0.8932125806808472,0.14585272981817818,0.006913542747497559,0.0024364391086496126,sag,42,4.996503706853427,"{'solver': 'sag', 'random_state': 42, 'alpha': 4.996503706853427}",-0.11776928078579864,-0.09421815678432086,-0.10369536684355465,-0.12168456185559925,-0.138501544256012,-0.09646275348339002,-0.11629697373188619,-0.09384422265112262,-0.09177350687856908,-0.12128252310912897,-0.10955288903793822,0.014964835680529929,7
98,0.05052337646484375,0.013407437314057346,0.007480812072753906,0.0013713263400528092,cholesky,42,7.236121480740371,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 7.236121480740371}",-0.11757262251772456,-0.0943859727305185,-0.10372689622860475,-0.12188089926111542,-0.13767031921219655,-0.09634335780718632,-0.1160566163683949,-0.09398309948505856,-0.09253167861545392,-0.12139289742273973,-0.1095544359648993,0.014696868011108583,8
11,0.06288380622863769,0.016823434766865795,0.01332683563232422,0.007261157069920425,cholesky,42,7.335170915457729,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 7.335170915457729}",-0.11758199551233178,-0.0944011205557427,-0.10372862526186223,-0.12189903566721447,-0.1376330703408699,-0.09634117775189636,-0.1160515792574382,-0.09399296356497619,-0.09257546587517308,-0.12139708277222838,-0.10956021165597334,0.01468434357640866,9
73,0.059908151626586914,0.01702004290333315,0.011014032363891601,0.0033939273116499317,cholesky,42,7.373690140070035,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 7.373690140070035}",-0.11758565133669568,-0.09440706162597068,-0.10372942559776506,-0.12190612905318275,-0.1376188137764773,-0.09634044572751185,-0.11604975112971841,-0.09399692414305803,-0.09259253425623182,-0.1213987886374943,-0.10956255252841059,0.014679498328550868,10
