,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
78,0.4424050569534302,0.0982348528114437,0.07761309146881104,0.0463847195247873,42,21,39,19,74,"{'random_state': 42, 'n_estimators': 21, 'min_samples_split': 39, 'min_samples_leaf': 19, 'max_depth': 74}",-0.16440133230248163,-0.15243586801853548,-0.17003420020555962,-0.1936948040073589,-0.20639063948020353,-0.1421151702282707,-0.17290546733653675,-0.15733590701032824,-0.17557615737741558,-0.16156986747853033,-0.16964594134452207,0.018091045226393123,12
74,3.4938499689102174,0.17588317370651552,0.18801681995391845,0.11722374371252871,42,181,59,19,65,"{'random_state': 42, 'n_estimators': 181, 'min_samples_split': 59, 'min_samples_leaf': 19, 'max_depth': 65}",-0.16502313706990557,-0.1538052343510835,-0.1682008992721834,-0.19439224282417134,-0.20732332747924742,-0.14213049415103726,-0.17478786463874932,-0.1562194309772259,-0.17923071107962593,-0.16259651351338086,-0.17037098553566105,0.01845661688870896,13
88,1.5735664367675781,0.17482117892237534,0.10921099185943603,0.042625834257146535,42,89,25,27,86,"{'random_state': 42, 'n_estimators': 89, 'min_samples_split': 25, 'min_samples_leaf': 27, 'max_depth': 86}",-0.16622368335487045,-0.15448849124980998,-0.17105250293105825,-0.1956549710546101,-0.20579936661173723,-0.14405529385511215,-0.1780335382684429,-0.15875892373459335,-0.1823647333234162,-0.16402344394313195,-0.17204549483267825,0.01790681460830093,14
75,2.8482308626174926,0.19217624216583207,0.18447344303131102,0.08442390145011472,42,155,79,1,49,"{'random_state': 42, 'n_estimators': 155, 'min_samples_split': 79, 'min_samples_leaf': 1, 'max_depth': 49}",-0.16306903964196492,-0.15526499430960827,-0.17007441800493947,-0.19673116270235305,-0.20878629329624976,-0.14513876584110375,-0.1777684506490319,-0.15863741072205295,-0.17994891898394522,-0.16516013973084268,-0.1720579593882092,0.018362154671308292,15
8,0.70828857421875,0.08309172033483586,0.11390423774719238,0.06256964418453262,42,47,3,27,21,"{'random_state': 42, 'n_estimators': 47, 'min_samples_split': 3, 'min_samples_leaf': 27, 'max_depth': 21}",-0.16650302298893382,-0.15531652117632086,-0.17266293211894626,-0.19673985703196478,-0.20667125562425537,-0.14703248362266955,-0.17654804244210653,-0.15838375080287453,-0.181556167644371,-0.16407435966643835,-0.17254883931188808,0.0176174313354315,16
86,0.38602099418640134,0.09882123941008822,0.08528037071228027,0.062244364974097334,42,17,49,21,122,"{'random_state': 42, 'n_estimators': 17, 'min_samples_split': 49, 'min_samples_leaf': 21, 'max_depth': 122}",-0.16495382086375152,-0.15760262189447272,-0.17552567221914686,-0.19530671247525627,-0.21229028669132355,-0.1435578929153684,-0.17499810722966389,-0.16257108606289605,-0.17987829182167717,-0.1637302052083237,-0.17304146973818804,0.01860733851355332,17
29,2.6357730865478515,0.19721155752857122,0.15383636951446533,0.06343274384851062,42,149,31,29,90,"{'random_state': 42, 'n_estimators': 149, 'min_samples_split': 31, 'min_samples_leaf': 29, 'max_depth': 90}",-0.16777172759803555,-0.15603669199637374,-0.1713754014779843,-0.1956236036515178,-0.20775342593876742,-0.14490500418212107,-0.18036557967006406,-0.15883926058387102,-0.18353251862318673,-0.1655670639722226,-0.17317702776941443,0.018020355769736356,18
1,0.19227187633514403,0.04929871358800535,0.05840680599212646,0.04296711948853704,42,13,27,27,74,"{'random_state': 42, 'n_estimators': 13, 'min_samples_split': 27, 'min_samples_leaf': 27, 'max_depth': 74}",-0.16721981210491063,-0.15877324659282105,-0.17554837250102254,-0.19764219639450314,-0.21695476172939204,-0.14903705296422487,-0.18238237888959952,-0.16858261309458977,-0.18572905969551298,-0.16457514170814388,-0.17664446356747204,0.018877275839514054,19
9,0.9141777515411377,0.08713007635444578,0.11808319091796875,0.08073699526368376,42,67,49,33,171,"{'random_state': 42, 'n_estimators': 67, 'min_samples_split': 49, 'min_samples_leaf': 33, 'max_depth': 171}",-0.17450415977606304,-0.16087451710614942,-0.1750694442579731,-0.19992693083810395,-0.21074869773762964,-0.15246022574281182,-0.1862165464511016,-0.1629178092207605,-0.18831842408262398,-0.17210002197854316,-0.178313677719176,0.01718987662010902,20
4,0.7851259708404541,0.06074050849439042,0.08278071880340576,0.05160734939931752,42,61,77,29,183,"{'random_state': 42, 'n_estimators': 61, 'min_samples_split': 77, 'min_samples_leaf': 29, 'max_depth': 183}",-0.17187510424682803,-0.16160359940912153,-0.177771430380917,-0.20060042126119307,-0.21420472763251577,-0.15131615930139414,-0.1846770338793023,-0.1649354194527166,-0.189326414932522,-0.17064282508860965,-0.178695313558512,0.017980112284707552,21
22,2.2086783170700075,0.14957039916066242,0.18208584785461426,0.06936014093571238,42,135,61,35,70,"{'random_state': 42, 'n_estimators': 135, 'min_samples_split': 61, 'min_samples_leaf': 35, 'max_depth': 70}",-0.17540684777762217,-0.16184371487064436,-0.1755842669171955,-0.20066672509044373,-0.21139177962102365,-0.1518273697907499,-0.1903496726211868,-0.16477381374377237,-0.1887506749766729,-0.17307674793474834,-0.17936716133440597,0.017423989891972972,22
94,1.6515868186950684,0.11597667369300776,0.11539442539215088,0.044873975154821874,42,111,91,25,25,"{'random_state': 42, 'n_estimators': 111, 'min_samples_split': 91, 'min_samples_leaf': 25, 'max_depth': 25}",-0.17171535126067747,-0.1622275894899266,-0.17907903107537052,-0.200564512497995,-0.21793351157872257,-0.15074689070480338,-0.18511915185632327,-0.16690030856756746,-0.19020555666658537,-0.17376997982340228,-0.1798261883521374,0.01855642505166894,23
7,0.18575623035430908,0.051549775031117344,0.061551785469055174,0.04466330347044487,42,13,83,1,70,"{'random_state': 42, 'n_estimators': 13, 'min_samples_split': 83, 'min_samples_leaf': 1, 'max_depth': 70}",-0.17199800220952743,-0.16399998012629036,-0.18570915030602658,-0.20020674557851822,-0.2213187972277383,-0.15254005638710935,-0.1841032918963451,-0.16951122154996678,-0.1848074331971233,-0.16567825961884047,-0.17998729380974857,0.018913763774134472,24
61,1.4761214971542358,0.26984539739423324,0.13015565872192383,0.06564887097800644,42,87,83,31,147,"{'random_state': 42, 'n_estimators': 87, 'min_samples_split': 83, 'min_samples_leaf': 31, 'max_depth': 147}",-0.1738117345608266,-0.16345551076648457,-0.17805568729928023,-0.20164649532577772,-0.21469775725618126,-0.15055890880207623,-0.18863529541322555,-0.1662691612073481,-0.19072898298721305,-0.17256123423953518,-0.1800420767857948,0.018134527682538155,25
62,0.8437408447265625,0.10350402281305035,0.09014146327972412,0.04583824809763809,42,51,55,35,65,"{'random_state': 42, 'n_estimators': 51, 'min_samples_split': 55, 'min_samples_leaf': 35, 'max_depth': 65}",-0.17878968325518374,-0.16240900054118043,-0.1795930364014978,-0.20167375433369253,-0.21322770741331926,-0.15360333228727224,-0.19059206420300454,-0.16402869049899324,-0.19027966784790243,-0.1736661869065528,-0.1807863123688599,0.017574329063612275,26
69,2.2220102548599243,0.2000117429212188,0.25177912712097167,0.06447443334499783,42,123,29,37,114,"{'random_state': 42, 'n_estimators': 123, 'min_samples_split': 29, 'min_samples_leaf': 37, 'max_depth': 114}",-0.1772525896069448,-0.16397795722798528,-0.17798330879653787,-0.20281257373613937,-0.2133449109475353,-0.15447907636438632,-0.1927097573474717,-0.16592207490953548,-0.1899819645726661,-0.17422910904719927,-0.18126933225564015,0.017402562954054422,27
89,0.31324968338012693,0.08100092656784132,0.05893220901489258,0.03674199880913997,42,11,69,27,45,"{'random_state': 42, 'n_estimators': 11, 'min_samples_split': 69, 'min_samples_leaf': 27, 'max_depth': 45}",-0.17316351379839062,-0.16201147397899113,-0.1817941605969897,-0.20038687558997506,-0.2226575450948604,-0.1515008173021781,-0.1865818524613195,-0.1734183233634668,-0.19508222281705423,-0.1708259064086545,-0.18174226914118802,0.019465249955803916,28
83,0.5124804973602295,0.08824845828714022,0.05806326866149902,0.03328892839645033,42,27,97,3,163,"{'random_state': 42, 'n_estimators': 27, 'min_samples_split': 97, 'min_samples_leaf': 3, 'max_depth': 163}",-0.1708343616784337,-0.16287444033191215,-0.18658694031809892,-0.20129355789789974,-0.2197897039279753,-0.15220603610039804,-0.18802724696518985,-0.16931953997257954,-0.19119613270901997,-0.17605556879287154,-0.18181835286943787,0.01875147688121131,29
3,0.11732075214385987,0.020557337200521796,0.04476654529571533,0.03773994550285734,42,5,59,29,49,"{'random_state': 42, 'n_estimators': 5, 'min_samples_split': 59, 'min_samples_leaf': 29, 'max_depth': 49}",-0.16910253587309904,-0.16706980672994856,-0.18180919361990683,-0.202860589408408,-0.2243724441422915,-0.15943200810265787,-0.18278539252903306,-0.1700845144725284,-0.19226397095965791,-0.16936220589621134,-0.18191426617337425,0.01880632660557875,30
0,2.231429171562195,0.16022721135858636,0.09910643100738525,0.03335526859912414,42,159,65,39,17,"{'random_state': 42, 'n_estimators': 159, 'min_samples_split': 65, 'min_samples_leaf': 39, 'max_depth': 17}",-0.17731199299103534,-0.16565501246559403,-0.17852611301310484,-0.20451997147140108,-0.21431041776024626,-0.15576868217562279,-0.1937723878000531,-0.16655152487147093,-0.190287865100911,-0.17571881523847552,-0.18224227828879147,0.01739309536652485,31
42,2.34763343334198,0.37266106486807904,0.09568819999694825,0.04923411357453442,42,149,95,35,25,"{'random_state': 42, 'n_estimators': 149, 'min_samples_split': 95, 'min_samples_leaf': 35, 'max_depth': 25}",-0.1787307547897834,-0.166191473904943,-0.18124304228031185,-0.20463793524717866,-0.2188175490035576,-0.154949105669212,-0.19559586230177572,-0.17102603586170692,-0.194727693566899,-0.1800402591269958,-0.18459597117523638,0.01806833922236714,32
76,1.1521135568618774,0.19084498029644434,0.14694535732269287,0.1227941537778131,42,67,55,43,33,"{'random_state': 42, 'n_estimators': 67, 'min_samples_split': 55, 'min_samples_leaf': 43, 'max_depth': 33}",-0.18050443439608407,-0.16732233418962533,-0.1829818816386309,-0.20735962129111804,-0.21851687096189423,-0.16046507116434539,-0.195348513958323,-0.17015401863112187,-0.1948346238541403,-0.17745937378563262,-0.18549467438709158,0.01743762473265063,33
34,0.8720810413360596,0.09529827336219118,0.08743858337402344,0.04649472500832372,42,55,93,35,13,"{'random_state': 42, 'n_estimators': 55, 'min_samples_split': 93, 'min_samples_leaf': 35, 'max_depth': 13}",-0.18014799886623936,-0.16523311474750352,-0.18325952765602582,-0.2058052697651788,-0.22221682480758312,-0.15847223521267645,-0.1946611540178146,-0.169933933956861,-0.19673204430912053,-0.1797149589074115,-0.18561770622464147,0.01849609599654302,34
28,2.369536304473877,0.1907583429499505,0.215433931350708,0.11760793304604701,42,151,41,45,163,"{'random_state': 42, 'n_estimators': 151, 'min_samples_split': 41, 'min_samples_leaf': 45, 'max_depth': 163}",-0.17958020201036307,-0.16805756842381778,-0.183375189550111,-0.2077083773250384,-0.2192705732302925,-0.15791333543469202,-0.1980154281575619,-0.1703930785065083,-0.1949181706350138,-0.17884882199019733,-0.18580807452635964,0.018042535784629967,35
56,0.8589616537094116,0.12772720078584182,0.09030790328979492,0.055355924690845146,42,49,45,43,45,"{'random_state': 42, 'n_estimators': 49, 'min_samples_split': 45, 'min_samples_leaf': 43, 'max_depth': 45}",-0.18252100357090886,-0.16761222307965834,-0.18627944983395267,-0.20748330539389445,-0.22053502218820986,-0.15871052486999396,-0.19574648486910545,-0.16943075551981743,-0.19485072490844407,-0.17767203073584284,-0.1860841524969828,0.018073076347108842,36
92,0.32169275283813475,0.058155616896050664,0.06304802894592285,0.023232116328640272,42,19,31,37,118,"{'random_state': 42, 'n_estimators': 19, 'min_samples_split': 31, 'min_samples_leaf': 37, 'max_depth': 118}",-0.18122392264622672,-0.16892294974030855,-0.18864574486964858,-0.20343370202098207,-0.22130576605646846,-0.15594898985057254,-0.1997507174656268,-0.1720928156675103,-0.1949506627037653,-0.17792473454605007,-0.18642000055671595,0.01816860781005867,37
36,2.1533966064453125,0.08478607491340559,0.13896687030792237,0.045667733549400936,42,143,3,49,9,"{'random_state': 42, 'n_estimators': 143, 'min_samples_split': 3, 'min_samples_leaf': 49, 'max_depth': 9}",-0.18156532947160914,-0.17113987770129707,-0.18746803774504658,-0.20972497766064185,-0.22405997489966242,-0.16017431562210394,-0.20235222687545013,-0.17648667877019777,-0.20044519333653124,-0.18403135816736843,-0.18974479702499086,0.018306418596806453,38
66,1.395718264579773,0.10414729910596628,0.1210862398147583,0.039027842350004484,42,107,53,53,114,"{'random_state': 42, 'n_estimators': 107, 'min_samples_split': 53, 'min_samples_leaf': 53, 'max_depth': 114}",-0.18421510297945512,-0.17449204428817872,-0.19066275911447306,-0.21140844626805244,-0.2281176346803022,-0.16199152185997232,-0.20483358019327974,-0.18048343240725634,-0.20540637163116524,-0.18856665968686098,-0.19301775531089962,0.018517812793954213,39
67,2.072360897064209,0.1784979087289018,0.17000744342803956,0.057554775597806744,42,151,93,55,102,"{'random_state': 42, 'n_estimators': 151, 'min_samples_split': 93, 'min_samples_leaf': 55, 'max_depth': 102}",-0.18473331116895053,-0.17575758205143446,-0.1921222850601753,-0.21251130240001467,-0.22950177455646006,-0.16210423347866063,-0.20691605004932645,-0.18173975561195974,-0.2062798073170339,-0.18978530191196338,-0.1941451403605979,0.018783109473376323,40
90,1.4287300825119018,0.09817638399852661,0.11551196575164795,0.0642140697195039,42,95,23,55,17,"{'random_state': 42, 'n_estimators': 95, 'min_samples_split': 23, 'min_samples_leaf': 55, 'max_depth': 17}",-0.1847660578142558,-0.17563782670553107,-0.192869777369131,-0.21208086713125196,-0.2296379188501116,-0.16259901817401257,-0.2056854430804211,-0.18327679925019694,-0.20711078503075084,-0.19013076330237458,-0.19437952567080372,0.018557136279893464,41
40,0.06896703243255616,0.015435728350727375,0.03484547138214111,0.01818792834128336,42,3,95,25,175,"{'random_state': 42, 'n_estimators': 3, 'min_samples_split': 95, 'min_samples_leaf': 25, 'max_depth': 175}",-0.18361336791308633,-0.17659051789369334,-0.19889726520024553,-0.22529024213250687,-0.24256655697919907,-0.16648519691104893,-0.18944567219929895,-0.17276342189840874,-0.19947894521216689,-0.18956003670188354,-0.1944691223041538,0.022470146877254557,42
35,2.8908700466156008,0.2076720377746249,0.15019025802612304,0.047033812358308426,42,200,61,57,94,"{'random_state': 42, 'n_estimators': 200, 'min_samples_split': 61, 'min_samples_leaf': 57, 'max_depth': 94}",-0.1857012384984961,-0.1760699076470175,-0.1923848651552532,-0.21358890915648532,-0.23154416826240604,-0.16348339053022085,-0.20757202312016765,-0.18294289989203846,-0.20805117253728642,-0.19023582237724715,-0.19515743971766186,0.01903204348203263,43
54,2.784491944313049,0.18082613790008328,0.12089884281158447,0.04799537710294213,42,195,77,57,143,"{'random_state': 42, 'n_estimators': 195, 'min_samples_split': 77, 'min_samples_leaf': 57, 'max_depth': 143}",-0.1857794524991335,-0.17596693155968196,-0.1926972396673231,-0.2136608184992964,-0.23161582732840713,-0.1634771173699345,-0.20769187921434826,-0.182779588423665,-0.20839375401036786,-0.19033608503082436,-0.19523986936029822,0.019095045473242755,44
73,2.8161296367645265,0.21840046290771964,0.23807911872863768,0.09853907644973092,42,189,23,57,86,"{'random_state': 42, 'n_estimators': 189, 'min_samples_split': 23, 'min_samples_leaf': 57, 'max_depth': 86}",-0.18579936915914835,-0.17605674511132768,-0.1927559949248958,-0.2137079222816451,-0.23176963161022945,-0.16359101891082614,-0.20812628974005337,-0.18259880556716548,-0.20839222047780073,-0.19042559771338394,-0.1953223595496476,0.019137337863052425,45
50,1.1902450799942017,0.10429038382175562,0.11876661777496338,0.04552642811939089,42,85,33,57,21,"{'random_state': 42, 'n_estimators': 85, 'min_samples_split': 33, 'min_samples_leaf': 57, 'max_depth': 21}",-0.18501732527563017,-0.17762812340509848,-0.19534361891796106,-0.2133819984149382,-0.22993673748374452,-0.1634296671171766,-0.207293009739079,-0.18351634706187084,-0.20832248040036863,-0.19012209611312297,-0.19539914039289905,0.0185456060784566,46
91,0.9994460105895996,0.18378189249449456,0.07757835388183594,0.04978799595518211,42,61,39,57,78,"{'random_state': 42, 'n_estimators': 61, 'min_samples_split': 39, 'min_samples_leaf': 57, 'max_depth': 78}",-0.1850538702181691,-0.1778288564020121,-0.19452380734570168,-0.21375070244637992,-0.2309154474000609,-0.16460556865812373,-0.2067855030140757,-0.1841545837130062,-0.20892606687538728,-0.1895419588673357,-0.19560863649402524,0.01853610637069447,47
84,2.182817077636719,0.2582008651926692,0.17847187519073487,0.06741273778253293,42,157,15,59,61,"{'random_state': 42, 'n_estimators': 157, 'min_samples_split': 15, 'min_samples_leaf': 59, 'max_depth': 61}",-0.18600559734474703,-0.17859747510206475,-0.19431227821648167,-0.21502983387066052,-0.23342142189839174,-0.16349776229802035,-0.2090601457067207,-0.1838043494968026,-0.20951488333666266,-0.19207553440540412,-0.19653192816759563,0.019336500549179965,48
80,1.3860317707061767,0.12242451257676346,0.06680948734283447,0.017834807096676297,42,95,39,59,106,"{'random_state': 42, 'n_estimators': 95, 'min_samples_split': 39, 'min_samples_leaf': 59, 'max_depth': 106}",-0.18598039033457114,-0.17874238873326337,-0.19586221174148694,-0.21457061316466078,-0.23388327764523656,-0.1637865153057527,-0.20746857341523947,-0.18497759313858733,-0.2095001299438023,-0.19175111227187178,-0.19665228056944722,0.019144265955898777,49
49,1.5738166570663452,0.18634776929457095,0.13103852272033692,0.06823030840994497,42,101,17,59,86,"{'random_state': 42, 'n_estimators': 101, 'min_samples_split': 17, 'min_samples_leaf': 59, 'max_depth': 86}",-0.18611866691983397,-0.17902528204628115,-0.19539622114617006,-0.21496966557524438,-0.2337055340006644,-0.16388708003017213,-0.20779732777321056,-0.18512554094876701,-0.20962279902525752,-0.19198293628591437,-0.19676310537515157,0.019110903786920957,50
11,0.8808220863342285,0.09287802181771217,0.1078420877456665,0.06330749504700613,42,69,79,59,21,"{'random_state': 42, 'n_estimators': 69, 'min_samples_split': 79, 'min_samples_leaf': 59, 'max_depth': 21}",-0.1862212114619673,-0.17879479499923392,-0.19622671978511183,-0.21477631439847497,-0.2338785128089055,-0.16520083819771167,-0.2071369456155655,-0.18608710070411616,-0.2103156737462808,-0.19031248933482448,-0.1968950601052192,0.018918740353233158,51
64,2.2864601373672486,0.20789549395515378,0.15767815113067626,0.0335842698377781,42,185,59,61,45,"{'random_state': 42, 'n_estimators': 185, 'min_samples_split': 59, 'min_samples_leaf': 61, 'max_depth': 45}",-0.1878238941626961,-0.1779742195136866,-0.19538835331174612,-0.215321898231041,-0.23527387647781278,-0.16467337803167764,-0.21087535162943097,-0.18552592983705268,-0.21111251771741346,-0.19241631205101767,-0.19763857309635752,0.01958225210310982,52
53,0.4496321201324463,0.06663957373579589,0.08407487869262695,0.055015069968488504,42,25,37,55,135,"{'random_state': 42, 'n_estimators': 25, 'min_samples_split': 37, 'min_samples_leaf': 55, 'max_depth': 135}",-0.18882733055576012,-0.18027450181656599,-0.19816812510322107,-0.21332178644820096,-0.23537239328137963,-0.1639588336868105,-0.21133946379150934,-0.18669212345242409,-0.20845697424071843,-0.1903494915069859,-0.1976761023883576,0.019134398867599208,53
45,2.070763444900513,0.19455092730805237,0.1250399351119995,0.06298891234487923,42,145,57,61,139,"{'random_state': 42, 'n_estimators': 145, 'min_samples_split': 57, 'min_samples_leaf': 61, 'max_depth': 139}",-0.18756516800448944,-0.1784785161573568,-0.19647969869160406,-0.21545333308061387,-0.23537095106482103,-0.16423881048790567,-0.2109505433823794,-0.18548824636173228,-0.2106855999088091,-0.19296616986770626,-0.1977677037007418,0.01960432332621899,54
41,2.615249681472778,0.21644947147444318,0.11428234577178956,0.052123885549279644,42,189,81,63,25,"{'random_state': 42, 'n_estimators': 189, 'min_samples_split': 81, 'min_samples_leaf': 63, 'max_depth': 25}",-0.18886500081409122,-0.1793414001696331,-0.19668753314375648,-0.21604278077526654,-0.23680256345626713,-0.1648823419516558,-0.2123353715786115,-0.1864153810399902,-0.21286400464992405,-0.19355530832811219,-0.19877916859073083,0.019838355341617566,55
63,0.7835244178771973,0.07809295407791095,0.08345263004302979,0.041335098166912304,42,61,67,63,61,"{'random_state': 42, 'n_estimators': 61, 'min_samples_split': 67, 'min_samples_leaf': 63, 'max_depth': 61}",-0.1873912055447719,-0.18113631184689197,-0.19847060526741248,-0.21623814601987468,-0.23637970693080768,-0.16614002201842937,-0.2101754999444425,-0.1861000561299174,-0.21255155282581645,-0.19344063964302485,-0.19880237461713893,0.019323019711765095,56
2,1.2349966526031495,0.09198480947511799,0.1056147575378418,0.046926809567075685,42,107,61,63,13,"{'random_state': 42, 'n_estimators': 107, 'min_samples_split': 61, 'min_samples_leaf': 63, 'max_depth': 13}",-0.18838533488534612,-0.18053897405134064,-0.1979769431368925,-0.2157664230243735,-0.2361761464714594,-0.16538762066987558,-0.21137525596825874,-0.1868873455641665,-0.2134786424529319,-0.19409064237815807,-0.1990063328602803,0.01944503517070597,57
20,1.5389671564102172,0.14602353840388438,0.11061246395111084,0.05193278886530888,42,109,3,63,187,"{'random_state': 42, 'n_estimators': 109, 'min_samples_split': 3, 'min_samples_leaf': 63, 'max_depth': 187}",-0.18848696305986057,-0.18047136678302367,-0.19820549542113974,-0.21585132087906314,-0.23648444139986946,-0.16527533384244353,-0.21189378789846738,-0.18679110150523334,-0.21344445590241623,-0.19406390229585496,-0.1990968168987372,0.019568059440212556,58
16,0.45631842613220214,0.08829883506868984,0.08030283451080322,0.044495006636722775,42,27,91,59,82,"{'random_state': 42, 'n_estimators': 27, 'min_samples_split': 91, 'min_samples_leaf': 59, 'max_depth': 82}",-0.18808634628550067,-0.181292013335035,-0.19907047075092527,-0.21573260493226504,-0.23937429485133585,-0.16461523874642955,-0.21277299505710345,-0.18779317026381165,-0.21131233555932022,-0.19396214863049097,-0.19940116184122178,0.020039246056119914,59
33,1.8688861846923828,0.14730893939399345,0.16765332221984863,0.07552281303838186,42,129,35,65,86,"{'random_state': 42, 'n_estimators': 129, 'min_samples_split': 35, 'min_samples_leaf': 65, 'max_depth': 86}",-0.18981113681363934,-0.18105944804082755,-0.19973718656887351,-0.21681032212292844,-0.23773932944522208,-0.1660758945155988,-0.21332599777309258,-0.18732495940401517,-0.2138691431474284,-0.19516154179595863,-0.20009149596275844,0.01968307477834423,60
