,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
16,0.034353995323181154,0.0032689412645205388,0.005713462829589844,0.00022783913629486173,sparse_cg,42,10.27363747873937,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 10.27363747873937}",-0.11777855168058503,-0.1050712908954114,-0.11324011347547688,-0.1553927645949613,-0.1400248253360844,-0.1070750562067306,-0.12399613894008688,-0.10240102244216415,-0.18123846697902252,-0.1269707431752857,-0.1273188973725809,0.023838969125837828,16
71,0.21793267726898194,0.027028150249703935,0.00737006664276123,0.0008306402566175309,svd,42,9.085044262131065,"{'solver': 'svd', 'random_state': 42, 'alpha': 9.085044262131065}",-0.11731710154510414,-0.10450665145382808,-0.11354244622929581,-0.15496061615550574,-0.14022437468649915,-0.10759840153290319,-0.12383551114181375,-0.10256881710433846,-0.18153485260768934,-0.1271066827087979,-0.12731954551657756,0.023861798535960474,17
14,0.2029129981994629,0.015994390778966056,0.007000875473022461,0.0010631782286830776,svd,42,9.074038769384693,"{'solver': 'svd', 'random_state': 42, 'alpha': 9.074038769384693}",-0.11731741801156377,-0.10450284968776984,-0.11354458681589916,-0.1549575109013913,-0.1402260334236859,-0.10760218205605462,-0.12383751245726071,-0.10256744391168819,-0.18153512006930386,-0.12710831424544855,-0.12731989715800657,0.023861615331950376,18
73,0.0758234977722168,0.017102454868300566,0.0075648784637451175,0.0014650437502871604,sparse_cg,42,10.328664942471237,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 10.328664942471237}",-0.1177711772546219,-0.10507309774182991,-0.11318538505083305,-0.15541073657890334,-0.14001823381980827,-0.10705939616724046,-0.12400527847991881,-0.10240940210477445,-0.1813026451015257,-0.12696387329216183,-0.12731992255916177,0.023858953815301655,19
50,0.7650174140930176,0.06127365975338806,0.006698393821716308,0.0013557390210744691,sag,42,9.162082711355678,"{'solver': 'sag', 'random_state': 42, 'alpha': 9.162082711355678}",-0.11748788831178196,-0.10469865482471463,-0.11357525925518464,-0.15499979599903296,-0.14020134874678114,-0.10751366648751863,-0.12386980263638277,-0.10262644331538172,-0.18128100213713005,-0.12694989128341047,-0.1273203752997319,0.023780889406211096,20
5,0.5934163331985474,0.03607325765647784,0.0050217628479003905,6.656686009397716e-05,sag,42,10.911956058029014,"{'solver': 'sag', 'random_state': 42, 'alpha': 10.911956058029014}",-0.11745294918998207,-0.10525351439475351,-0.11328255645874986,-0.15550013096257387,-0.14001088583078244,-0.1070380273890909,-0.12362662875550998,-0.1028800210395426,-0.18141181446269986,-0.12679303822755275,-0.1273249566711238,0.023843301941390904,21
98,0.10147614479064941,0.032610553994703126,0.012104010581970215,0.005579528197691342,sparse_cg,42,8.331168009004502,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 8.331168009004502}",-0.11757788410422403,-0.10430922670048297,-0.1134312752585171,-0.15485300028519525,-0.1403514080850995,-0.1081807464673052,-0.12377679041833861,-0.10250221465781216,-0.18111544908757757,-0.12716426370061087,-0.12732622587651635,0.023735936729421717,22
59,1.650931167602539,0.12630873758073105,0.006811952590942383,0.0019828034572435425,saga,42,9.640821645822912,"{'solver': 'saga', 'random_state': 42, 'alpha': 9.640821645822912}",-0.11769079716948033,-0.10512855281250338,-0.1135000879583488,-0.15515849574279292,-0.14013599747078923,-0.10729978711438608,-0.12386091132564506,-0.10275613666101864,-0.18114973660350944,-0.1266859791032701,-0.1273366481961744,0.02372677988036584,23
56,0.061237764358520505,0.013157301446452463,0.011208701133728027,0.00824472908755703,sparse_cg,42,9.822412276138069,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 9.822412276138069}",-0.11783081774930242,-0.10492693679377423,-0.11328279792630992,-0.15526708958721658,-0.14007554402226174,-0.10719855835030709,-0.12409168668577089,-0.1024963309552754,-0.18120315221009645,-0.1270141718036181,-0.1273387086083933,0.023806036440203647,24
96,1.432899808883667,0.1337112691644721,0.007055068016052246,0.0033294432145157503,saga,42,8.991497573786894,"{'solver': 'saga', 'random_state': 42, 'alpha': 8.991497573786894}",-0.11771257410939795,-0.10491902669021284,-0.1136246011406592,-0.154971155840472,-0.14021660673038583,-0.107491391886643,-0.12396914820855785,-0.10266706102155003,-0.18110002086786642,-0.12673566199080064,-0.12734072484865458,0.023701004577523804,25
72,0.2526355981826782,0.047149371316470866,0.00869450569152832,0.001849701017910848,svd,42,8.52926687843922,"{'solver': 'svd', 'random_state': 42, 'alpha': 8.52926687843922}",-0.11733490754160608,-0.10431081805656504,-0.11365613004090117,-0.15480475205930283,-0.14031463435112307,-0.10780036930900062,-0.12394394780196402,-0.10250372123060862,-0.18155881028737159,-0.12719802977329112,-0.12734261204517341,0.023854177187330322,26
49,0.056789207458496097,0.014860758350478709,0.010708999633789063,0.0024801572714981098,cholesky,42,8.413709204602302,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 8.413709204602302}",-0.11733910056808192,-0.10426907845885196,-0.1136812534163528,-0.15477263443041758,-0.1403351592950904,-0.10784536064104834,-0.12396848276732098,-0.10249133765378036,-0.18156667551596167,-0.12721945415854005,-0.1273488536905446,0.0238530512992706,27
23,0.7720209836959839,0.049901446037549806,0.006184434890747071,0.0016597855970222671,sag,42,8.28714603801901,"{'solver': 'sag', 'random_state': 42, 'alpha': 8.28714603801901}",-0.11751657306739392,-0.10439412147810706,-0.11376117256967422,-0.15475408759837644,-0.14033773546281467,-0.10781988890085312,-0.12403977527596523,-0.10253079042818704,-0.18127208040557585,-0.12708293137117518,-0.1273509156558123,0.02375716361017317,28
64,1.694550108909607,0.21552333622091235,0.008378314971923827,0.004076851186420515,saga,42,8.523764132066033,"{'solver': 'saga', 'random_state': 42, 'alpha': 8.523764132066033}",-0.11773054331613593,-0.10476402150770547,-0.11372425759415826,-0.15483731995362995,-0.14028275987627667,-0.10764302728746002,-0.124054498239973,-0.10261019019058575,-0.18106653255396912,-0.12679772659883654,-0.12735108771187306,0.023681605566678435,29
51,0.05285775661468506,0.00811916378158078,0.007119607925415039,0.001412556520792128,lsqr,42,8.672338284142072,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 8.672338284142072}",-0.11754333947475887,-0.104351929696523,-0.11354634998738414,-0.15493741137650424,-0.14028686084493888,-0.10802919676116773,-0.12371502661584566,-0.1025071777504069,-0.18150971707115462,-0.1270845670888865,-0.12735115766675706,0.0238349908707084,30
43,0.25867013931274413,0.024020588052996318,0.00876789093017578,0.0019454202999705798,svd,42,8.342173501750876,"{'solver': 'svd', 'random_state': 42, 'alpha': 8.342173501750876}",-0.11734178583784395,-0.10424305600886295,-0.11369707365345019,-0.1547528117522773,-0.14034818805216223,-0.10787376428857129,-0.12398403485841965,-0.10248388290225777,-0.1815720851293772,-0.12723316462215264,-0.12735298471053752,0.023852442074675764,31
80,0.14221627712249757,0.03257287729722553,0.012159585952758789,0.004652244942165168,sparse_cg,42,10.554277543771887,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 10.554277543771887}",-0.11774594702387774,-0.10514985416494388,-0.1131676615281043,-0.15546696369561447,-0.1399971752713232,-0.10701251400611264,-0.12394201274663326,-0.10242669232114866,-0.18168272245904482,-0.12694722266143213,-0.12735387658782352,0.02394857722588859,32
37,0.04107868671417236,0.005361593944466172,0.007892036437988281,0.0013237603797984752,cholesky,42,8.276140545272638,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 8.276140545272638}",-0.11734432660067944,-0.10421890886936422,-0.11371186138232184,-0.15473455683366047,-0.1403604385748314,-0.10790036627806823,-0.12399864266021854,-0.10247714808043255,-0.18157745642059175,-0.12724613133248142,-0.12735698370326495,0.023851941447779874,33
84,0.11090385913848877,0.030430213485358352,0.01392049789428711,0.004845129859066474,lsqr,42,8.573288849424713,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 8.573288849424713}",-0.11755331328503266,-0.10431717702591443,-0.11356710135404703,-0.1549127612687028,-0.140303885527474,-0.1080703081292376,-0.12373291328877614,-0.10249952815086684,-0.1815122763305888,-0.127101022909065,-0.12735702872697052,0.023832567460832357,34
94,0.9767668724060059,0.13298644309159738,0.006484198570251465,0.001098540488942282,sag,42,8.160582871435718,"{'solver': 'sag', 'random_state': 42, 'alpha': 8.160582871435718}",-0.11752448270962815,-0.1043466111473133,-0.11379063226753693,-0.15471882473885126,-0.1403593007250846,-0.10787059814803078,-0.12406861412750488,-0.10251918142907952,-0.18127383648063658,-0.1271042851906431,-0.1273576366964309,0.023753887448164014,35
55,0.2882030963897705,0.06862915885923485,0.009213685989379883,0.001277429757498285,svd,42,7.72036316158079,"{'solver': 'svd', 'random_state': 42, 'alpha': 7.72036316158079}",-0.11736821573452447,-0.10401067098494306,-0.11384364562481443,-0.15458282389429992,-0.14047261421759694,-0.10813982763660446,-0.12413175204935752,-0.10242637643589309,-0.18163827081398035,-0.1273678778233973,-0.12739820752154116,0.023850324709050172,36
28,1.4335758209228515,0.10817606353078134,0.005484938621520996,0.00012281761167967355,saga,42,6.834420995497749,"{'solver': 'saga', 'random_state': 42, 'alpha': 6.834420995497749}",-0.11782118472705473,-0.10415225940185462,-0.11416436883325726,-0.15437272144533196,-0.14060567740766344,-0.10833274484505157,-0.1244741564251137,-0.10247469885173963,-0.18105408117526675,-0.12712205235113316,-0.1274573945463467,0.023625212914839232,37
78,0.3131136894226074,0.06271797424718344,0.013439702987670898,0.005097899307497222,svd,42,7.082044582291146,"{'solver': 'svd', 'random_state': 42, 'alpha': 7.082044582291146}",-0.11740186439362184,-0.10375968079719987,-0.11401249889925745,-0.15441408373720283,-0.14062394449017868,-0.10845372179240609,-0.12430963297676874,-0.10238260225819361,-0.18174828847138466,-0.1275390550789638,-0.12746453728951773,0.02385536036800143,38
81,1.7830219268798828,0.20265635346797758,0.00689401626586914,0.0017770311211658663,saga,42,6.6528303651825915,"{'solver': 'saga', 'random_state': 42, 'alpha': 6.6528303651825915}",-0.11783804539622983,-0.10407704804731303,-0.11422089257519535,-0.15432538973369062,-0.1406507758360346,-0.10842519904498499,-0.12453111158225184,-0.10246813885470597,-0.18106435472858112,-0.12715424321514832,-0.12747551990141356,0.023620705394199724,39
18,0.06914398670196534,0.00962348190592163,0.008601689338684082,0.002300511750275481,sparse_cg,42,7.56078351675838,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 7.56078351675838}",-0.11761830913174876,-0.1040042550504874,-0.11381148894811459,-0.15477887618407338,-0.14050034084338894,-0.10853600130529459,-0.12402576183312763,-0.10281279104872497,-0.18163490514288458,-0.12715797896966513,-0.12748807084575098,0.0237951350094511,40
45,0.29937214851379396,0.03323790861055859,0.011533737182617188,0.0017176332989330854,svd,42,6.76838803901951,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.76838803901951}",-0.11742123371551474,-0.10363132527165006,-0.11410304224443983,-0.15433407386404416,-0.14070848994297774,-0.10862573428908172,-0.12440824519507732,-0.10236757043607894,-0.18182132393164796,-0.1276373652167864,-0.1275058404107299,0.02386119443446919,41
57,0.2558876037597656,0.034631323203262517,0.008159685134887695,0.0026166271952136784,svd,42,6.619813886943472,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.619813886943472}",-0.1174311462297935,-0.10356930221793509,-0.11414781123518354,-0.15429699421452422,-0.14075115363068708,-0.10871181829279983,-0.1244578111909802,-0.1023620875214442,-0.181860944936186,-0.12768757351158055,-0.1275276642981114,0.023864865854025568,42
92,0.03678586483001709,0.0028014949350833305,0.0060351848602294925,0.0003354238652989353,cholesky,42,6.399704032016008,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 6.399704032016008}",-0.1174467796569691,-0.10347592158518283,-0.11421647142276055,-0.15424316084137465,-0.14081768110484635,-0.10884523599773663,-0.12453484845301929,-0.1023560182719534,-0.1819261511768631,-0.12776656958604313,-0.1275628838096749,0.023871494726053454,43
9,0.9077896356582642,0.08044957141363827,0.00538332462310791,0.00015047676946456365,sag,42,6.174091430715358,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.174091430715358}",-0.1176474596748679,-0.10355894685181223,-0.11435518720378546,-0.1541984778269232,-0.14083582510925652,-0.10884475366421245,-0.12464306118923701,-0.10242605612510142,-0.18150736086385538,-0.1276533813221961,-0.12756705098312476,0.023738875713465998,44
39,0.09521064758300782,0.015384344020825825,0.009743881225585938,0.0028109013185874674,sparse_cg,42,6.548278184092046,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 6.548278184092046}",-0.1175828201611613,-0.10355371437885422,-0.11410793280814194,-0.15458451598836304,-0.14075663206162528,-0.1089087019669911,-0.12432762543066041,-0.10290326308182199,-0.1816518541189011,-0.12744173324577504,-0.12758187932422954,0.023777071438451487,45
47,0.08543500900268555,0.009409800856731949,0.010637497901916504,0.0014039400435745962,lsqr,42,7.005006133066534,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 7.005006133066534}",-0.11752679001464435,-0.10367137644030548,-0.11418180876721387,-0.1549747416809068,-0.14062882706028493,-0.10864606445040624,-0.12427402996589912,-0.10283348938434542,-0.18164499585394295,-0.12765570413739477,-0.12760378277553439,0.023828096004012558,46
75,0.250290060043335,0.030610806790252045,0.01196894645690918,0.007905710880041297,svd,42,6.168588684342171,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.168588684342171}",-0.1174645138739078,-0.10337589669526898,-0.11429170718616753,-0.15418821502940913,-0.14089209353503768,-0.10899345446135762,-0.12462066139246172,-0.10235242788447504,-0.18200370762076,-0.12785582974760396,-0.12760385074264494,0.023880132837056763,47
38,0.07582671642303467,0.008287262353841847,0.010446715354919433,0.002123891958649578,sparse_cg,42,6.531769944972487,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 6.531769944972487}",-0.11758891192402647,-0.10353498591878513,-0.11410847814196237,-0.1545799181236568,-0.14075987160367087,-0.10891702640962281,-0.1243349923849564,-0.10291987469061342,-0.18187103969843582,-0.12743308261883002,-0.12760481815145602,0.023825746353958673,48
91,2.009458565711975,0.22039506932817315,0.007230234146118164,0.0027874785841297844,saga,42,4.99100096048024,"{'solver': 'saga', 'random_state': 42, 'alpha': 4.99100096048024}",-0.11802818479788577,-0.10335434633191094,-0.11483281695974967,-0.1539383546007548,-0.14117502006811958,-0.10945196886292577,-0.12518848625283802,-0.10251201601376712,-0.1812964781716137,-0.12779065205237983,-0.12775683241119454,0.0235969022313325,49
95,0.07742893695831299,0.016962256918555643,0.00896313190460205,0.005077819326981242,lsqr,42,5.920965097548774,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 5.920965097548774}",-0.11768824627495174,-0.10323053886473343,-0.11477455257608758,-0.15435560306594764,-0.14083452100532984,-0.10910807799342427,-0.12466689543594553,-0.1028859048720539,-0.18198610146764618,-0.12816580160516494,-0.12776962431612854,0.023805128987907837,50
67,0.036594057083129884,0.008331318836321315,0.00869457721710205,0.004117228824831647,cholesky,42,5.409209684842422,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 5.409209684842422}",-0.11753416735494532,-0.10303227698750553,-0.11456394996767422,-0.1540219963759639,-0.1411744490524027,-0.10954908839525258,-0.1249430586360331,-0.10236300859966195,-0.18233690364360208,-0.12820112716887908,-0.12777200261819205,0.023923241353002563,51
54,0.13449447154998778,0.03196070784986724,0.016452598571777343,0.005799413219934435,lsqr,42,5.502756373186593,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 5.502756373186593}",-0.11777189455156618,-0.10294738882271141,-0.11485696000011203,-0.15412431915547842,-0.141097393443478,-0.10935257474595435,-0.12485415533031151,-0.10296879216181379,-0.1821321595128247,-0.128415891636403,-0.1278521529360653,0.023818979784229602,52
99,1.1128014087677003,0.17101561389449674,0.005187773704528808,0.0009915912426147738,sag,42,4.847929554777389,"{'solver': 'sag', 'random_state': 42, 'alpha': 4.847929554777389}",-0.11778716723322137,-0.10294541829403313,-0.11486882031651555,-0.15391573466502956,-0.14134228923288145,-0.10981859115243942,-0.1252350182111813,-0.10249716151208173,-0.18197268869840302,-0.12829289832315047,-0.1278675787638937,0.02378165041897933,53
60,0.05363707542419434,0.004738094797672714,0.007801437377929687,0.004317382443919122,sparse_cg,42,5.739374467233617,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 5.739374467233617}",-0.11771745551193548,-0.10313146325176327,-0.11484684320783882,-0.15486781484957754,-0.14102473664581572,-0.10944175979415148,-0.12474508930267134,-0.10302395946000892,-0.18207299054180034,-0.1281751102027081,-0.1279047222768271,0.023856523488854916,54
8,0.05971748828887939,0.0048271650445846845,0.008118963241577149,0.0020156205169230934,sparse_cg,42,5.596303061530765,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 5.596303061530765}",-0.11774673188458994,-0.10307129568704777,-0.11491681631698268,-0.15486392270930674,-0.14107946625429305,-0.10954475595233383,-0.12481064219783719,-0.10305841978832617,-0.182121508573054,-0.1282515998749752,-0.12794651592387465,0.02385897132871031,55
63,2.4338988304138183,0.27936853913893883,0.007613134384155273,0.0016307992293021231,saga,42,4.226119214607303,"{'solver': 'saga', 'random_state': 42, 'alpha': 4.226119214607303}",-0.11814761394933154,-0.102970298024302,-0.1151918620253993,-0.1538055813321254,-0.14151924792331097,-0.11009927624844063,-0.12560732606564606,-0.10261457571368716,-0.18157565495652392,-0.12823459315990546,-0.12797660293986723,0.02361627174617072,56
6,1.826715111732483,0.17342368191043164,0.005765938758850097,0.0005305822624684559,saga,42,4.138075272636319,"{'solver': 'saga', 'random_state': 42, 'alpha': 4.138075272636319}",-0.1181642872913231,-0.10292559904672081,-0.11523634141143768,-0.15379275225614025,-0.14156547327954494,-0.1101800761018293,-0.12565913257617953,-0.1026311278043475,-0.18162521270066137,-0.12829833007881353,-0.1280078332546998,0.02362208033049513,57
77,0.29492483139038084,0.051346651253823566,0.010293269157409668,0.0029812737751582228,svd,42,4.627819699849925,"{'solver': 'svd', 'random_state': 42, 'alpha': 4.627819699849925}",-0.11763052940106827,-0.10265366291937891,-0.1148912374894018,-0.15388310754415815,-0.14154074711701173,-0.11026256931791005,-0.12535429411045373,-0.10241601946494551,-0.18284583520940903,-0.12865851573484088,-0.1280136518308578,0.02399946489619083,58
29,1.2289869785308838,0.08641197305687172,0.0056977510452270504,0.0006631042845813891,sag,42,4.347179634817409,"{'solver': 'sag', 'random_state': 42, 'alpha': 4.347179634817409}",-0.11785543459931415,-0.10268750953267795,-0.11510066717968329,-0.15383569441703634,-0.14159551551780908,-0.11029321013128354,-0.12552478934637454,-0.10256325443051868,-0.18225102688643793,-0.128614879177956,-0.12803219812190916,0.02381716827015548,59
62,0.11542508602142335,0.03297072054040868,0.011066484451293945,0.005705851454700769,lsqr,42,4.798404837418709,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 4.798404837418709}",-0.11801713661572483,-0.10232775619496699,-0.11523386769455805,-0.1540918422330357,-0.1412888304804611,-0.10953324235505282,-0.12533089123826488,-0.10316862781914196,-0.18264610227776273,-0.12883497250898354,-0.12804732694179527,0.023938852609843287,60
86,0.10562124252319335,0.03310765587601069,0.01366124153137207,0.005980176950646731,sparse_cg,42,4.677344417208604,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 4.677344417208604}",-0.1179829265531268,-0.10244533305320208,-0.11537771345867236,-0.15400326514122573,-0.1413314310730144,-0.10989900932139592,-0.12530111181699113,-0.10314786747166195,-0.18251873947648417,-0.1288316448709902,-0.12808390422367646,0.02385806839096301,61
69,0.06979258060455322,0.012904376322446579,0.007606220245361328,0.0019907373711206206,lsqr,42,4.380196113056528,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 4.380196113056528}",-0.11790371148066438,-0.10206697606794154,-0.1152419772514747,-0.15405978532922374,-0.14149582984311154,-0.10987401342860503,-0.12560173703703212,-0.1028660089034347,-0.18292317925391496,-0.12916117713547257,-0.12811943957308752,0.024046321148124307,62
76,0.2822884082794189,0.044006595200344896,0.012903380393981933,0.005629492426870934,svd,42,4.270141185592796,"{'solver': 'svd', 'random_state': 42, 'alpha': 4.270141185592796}",-0.11768661766577156,-0.10247199287733313,-0.11506042557793066,-0.15383507653125975,-0.14174144199324984,-0.11065357726929334,-0.12557650644152743,-0.10245723258656003,-0.18315572415071754,-0.12891105197938943,-0.12815496470730328,0.024049333562268623,63
1,0.10480778217315674,0.01248810583379625,0.010838031768798828,0.005758955641845815,lsqr,42,4.237124707353677,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 4.237124707353677}",-0.11794769861273084,-0.10197442319669107,-0.11520441421034257,-0.15387188895095452,-0.1417542925458678,-0.1100001516268108,-0.12570340009882652,-0.10291180463557482,-0.18303025951006646,-0.12928684922829076,-0.12816851826161563,0.02406040221192866,64
