,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
60,0.18889427185058594,0.02004271162837338,0.006299352645874024,0.0007802889023858748,svd,42,10.356074037018509,"{'solver': 'svd', 'random_state': 42, 'alpha': 10.356074037018509}",-0.11728925917025879,-0.10492698195234498,-0.11332243471307141,-0.15532217580967095,-0.14006309421349877,-0.1072131356176121,-0.12363903480808712,-0.10274709397218203,-0.18155026777703717,-0.12695961659488178,-0.1273033094628645,0.02388977898048248,1
10,1.0716241359710694,0.05217240122381817,0.0058068037033081055,0.0013431281197839712,saga,42,10.005902451225612,"{'solver': 'saga', 'random_state': 42, 'alpha': 10.005902451225612}",-0.11768152265262827,-0.10524104828428438,-0.11343620612658695,-0.15526453572346516,-0.14009684976032266,-0.10719931284272004,-0.12380812327048689,-0.10281031244297179,-0.18118387450876505,-0.12665800578493927,-0.12733797913971706,0.023742234832230272,2
97,1.191484761238098,0.06663258068843345,0.006853461265563965,0.001993269679454623,saga,42,10.105951475737868,"{'solver': 'saga', 'random_state': 42, 'alpha': 10.105951475737868}",-0.1176765578829149,-0.1052706756357588,-0.11341896741817518,-0.15529382500137262,-0.14008680358945597,-0.10717404580647305,-0.1237925228078855,-0.10282597267438562,-0.18119681758982262,-0.12665030632622432,-0.12733864947324686,0.023747315579359538,3
34,0.05486352443695068,0.006177418899137051,0.009008264541625977,0.0020195178019760947,sparse_cg,42,14.057887943971986,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 14.057887943971986}",-0.11744664762946835,-0.10601996484154352,-0.11300450096288975,-0.15613538556175213,-0.1398078598175399,-0.1064978791123036,-0.12346836932838698,-0.1030115912579633,-0.18126791144954155,-0.12696704612976115,-0.12736271560911502,0.023858246326988037,4
68,0.04891479015350342,0.01050129007593899,0.009457564353942871,0.0018763767003877874,cholesky,42,7.854848424212106,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 7.854848424212106}",-0.11736200677351821,-0.10406190175714039,-0.11381052013221732,-0.15461919192338172,-0.14044391744323176,-0.10807921247292053,-0.124097807604389,-0.10243765184905737,-0.18162084559883662,-0.12733625596964285,-0.1273869311524336,0.02385025969504826,5
46,0.26848974227905276,0.06407157805521169,0.012015771865844727,0.0037759440436974322,svd,42,13.307520260130064,"{'solver': 'svd', 'random_state': 42, 'alpha': 13.307520260130064}",-0.11727787105441138,-0.10578724501110696,-0.11298076959445207,-0.15615952894180327,-0.13986214630401117,-0.10661168796472245,-0.12338396467697228,-0.10326918505872752,-0.18182269603449971,-0.12684825874336422,-0.12740033533840708,0.02398460218811527,6
55,1.439094066619873,0.11840248174421324,0.005843687057495117,0.0010971721009230809,saga,42,7.404627813906954,"{'solver': 'saga', 'random_state': 42, 'alpha': 7.404627813906954}",-0.11778475184742661,-0.10436810883151783,-0.11400041780379094,-0.15452546251241997,-0.1404803116516946,-0.10807510782079775,-0.12431436517706328,-0.10250687528776484,-0.18103819916837607,-0.12697841275282246,-0.12740720128536745,0.0236415502145459,7
44,0.03264594078063965,0.003962823203813744,0.006367301940917969,0.0017798731895812465,cholesky,42,7.354603301650825,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 7.354603301650825}",-0.11738660911178653,-0.10386847785492266,-0.11393797155630139,-0.15448527164521636,-0.14055612201069037,-0.10831412276844456,-0.1242301370664528,-0.10239923904396744,-0.18169544273129626,-0.1274614934113816,-0.127433488720046,0.02385218372560106,8
93,0.9929027080535888,0.08464311308805068,0.006553149223327637,0.001454543482161376,sag,42,6.854358179089545,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.854358179089545}",-0.11759597296463828,-0.10384585061285061,-0.11413817113198765,-0.15436734190607412,-0.14064287914481685,-0.10846168503952137,-0.1244135147586599,-0.10243606910388585,-0.18138312704658055,-0.1274239434313677,-0.1274708555140383,0.023736700422155317,9
58,0.03629603385925293,0.0037138250588753313,0.006347012519836426,0.0009909703889922794,cholesky,42,16.00884392196098,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 16.00884392196098}",-0.11731553671287308,-0.10647230917976547,-0.11281964134632837,-0.1568969348526949,-0.13981677212967572,-0.10629514521753655,-0.12331313324823598,-0.1038221365854861,-0.1822228544910089,-0.12691791895069743,-0.12758923827143026,0.024083084480661036,10
5,0.12054576873779296,0.03273752236988173,0.015560054779052734,0.006418723902927028,lsqr,42,16.659162581290648,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 16.659162581290648}",-0.11740549357966196,-0.1066907259239584,-0.11268507797917024,-0.15705103320906597,-0.13967040079986898,-0.10622587286803627,-0.12341526612722716,-0.10362950565360957,-0.182124997614134,-0.12699950486773784,-0.12758978786224703,0.024080953799168723,11
15,0.05086352825164795,0.009005716353061155,0.006013202667236328,0.0015158495080211981,sparse_cg,42,6.45416208104052,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 6.45416208104052}",-0.11759636576248697,-0.10351153207852845,-0.1141309313107173,-0.1545663924050867,-0.1407827056377724,-0.10896412317107858,-0.12436701032705513,-0.10291422928375508,-0.18172209998868183,-0.12745109317965259,-0.1276006483144815,0.023788804347595137,12
67,0.11108765602111817,0.010933499153610662,0.014786934852600098,0.004807740233682864,lsqr,42,6.854358179089545,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 6.854358179089545}",-0.1175453221535744,-0.1036100019973997,-0.11423322180807015,-0.15495611099359732,-0.14066890201224216,-0.10872942619444113,-0.12432178098275481,-0.10284695525429895,-0.18175209658671554,-0.12770714328427155,-0.12763709612673657,0.023846270361515487,13
0,0.5247495174407959,0.04100197669883364,0.006979990005493164,0.0016034122438792781,sag,42,16.359015507753877,"{'solver': 'sag', 'random_state': 42, 'alpha': 16.359015507753877}",-0.11747763030843196,-0.10668202566136965,-0.11283690471688552,-0.15701509025395732,-0.1398380639262529,-0.10626379336892197,-0.1233770043852312,-0.103947805012753,-0.18222724723632516,-0.12685662225485111,-0.12765221871249796,0.024062722124661193,14
85,0.07204415798187255,0.012074185808540375,0.008442020416259766,0.0024537209138315724,lsqr,42,17.659652826413208,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 17.659652826413208}",-0.11741273040661251,-0.10690909345273719,-0.11280527106888151,-0.15715390786205477,-0.1397915195871146,-0.10615964043695446,-0.12340843097662989,-0.10387439555316416,-0.18207008924186813,-0.12705476871254864,-0.12766398472985657,0.024042159290667785,15
80,0.04097239971160889,0.0029576699215331853,0.006893968582153321,0.0009736556557046655,cholesky,42,18.259946973486745,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 18.259946973486745}",-0.11737297326866396,-0.10698981114498954,-0.11276498337566074,-0.15748159083011995,-0.139844416633939,-0.10614222577760231,-0.12333108751244852,-0.10430924034033705,-0.1826065614921016,-0.1270487494718286,-0.1277891639847691,0.024164171651474112,16
86,0.5089894533157349,0.0595156116584885,0.008705043792724609,0.003035938643514382,sag,42,18.059848924462234,"{'solver': 'sag', 'random_state': 42, 'alpha': 18.059848924462234}",-0.11752015492442727,-0.1070668536062335,-0.1127969690329399,-0.15745942685765454,-0.13986580563574422,-0.10615631481634098,-0.12339582212639251,-0.10432389972074284,-0.18253286527309495,-0.1269657118252201,-0.12780838238187908,0.02412726638066846,17
45,0.05196168422698975,0.00720706975284357,0.006828784942626953,0.0016607908859787592,sparse_cg,42,18.61011855927964,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 18.61011855927964}",-0.11771207589527466,-0.10716614360201882,-0.11299260913898386,-0.1573664521771801,-0.13980014946969008,-0.10588510849533599,-0.12363917199632767,-0.10420683816945824,-0.18260839757550248,-0.12687184392226128,-0.1278248790442033,0.024132939567480274,18
59,0.7295277357101441,0.04330375011805267,0.005758476257324219,0.0008476704655735568,saga,42,20.310951975987994,"{'solver': 'saga', 'random_state': 42, 'alpha': 20.310951975987994}",-0.11773176524629377,-0.1076881388231145,-0.11280288858580316,-0.1581018659315216,-0.13995358276023098,-0.1060758945605108,-0.12353834994845765,-0.10492555763871271,-0.18293609281032464,-0.12709818691727517,-0.1280852323222245,0.024186129379313026,19
