,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1,8.666541075706482,0.28402120745529524,0.013159513473510742,0.0020217801180430557,0.7298919459729865,42,113,2,1,48,0.080132016008004,"{'subsample': 0.7298919459729865, 'random_state': 42, 'n_estimators': 113, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 48, 'learning_rate': 0.080132016008004}",-0.13701915861891711,-0.1306593002277336,-0.13365503401825846,-0.18352460284501174,-0.1633660594314754,-0.10820373053858127,-0.1411143621428387,-0.12192824998927669,-0.14242283650861082,-0.14253309994290977,-0.14044264342636137,0.01981392583561706,11
53,11.043073558807373,0.46229955642719434,0.011762094497680665,0.0025322978156975713,0.7844137568784393,42,94,2,2,52,0.16466583291645823,"{'subsample': 0.7844137568784393, 'random_state': 42, 'n_estimators': 94, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 52, 'learning_rate': 0.16466583291645823}",-0.14748928658603064,-0.13496811863064517,-0.13940630799620177,-0.17740730530076845,-0.17357378457782308,-0.10346036839335913,-0.14580851337542844,-0.1322145905047177,-0.15081405882472634,-0.14147675483625613,-0.1446619089025957,0.0198483098730399,12
69,10.485029268264771,0.6282136693149876,0.011391806602478027,0.0011984957312433074,0.7949179589794898,42,94,4,2,56,0.13915562781390695,"{'subsample': 0.7949179589794898, 'random_state': 42, 'n_estimators': 94, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 56, 'learning_rate': 0.13915562781390695}",-0.13801043929117005,-0.1410807641801718,-0.14160542768672912,-0.18124199607176752,-0.16962390075433792,-0.11378721342912933,-0.14424393054359122,-0.1264933088867792,-0.1501396645811159,-0.140806264107726,-0.14470329095325182,0.018319352526187906,13
56,1.209570622444153,0.18494445306075488,0.010506367683410645,0.004170731961642199,0.08963581790895449,42,160,7,1,44,0.0761304152076038,"{'subsample': 0.08963581790895449, 'random_state': 42, 'n_estimators': 160, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 44, 'learning_rate': 0.0761304152076038}",-0.12920293221820564,-0.12804321703895516,-0.14303118496034592,-0.19140609823756116,-0.16561292207615405,-0.1258987369226563,-0.12884932175545213,-0.12033682104910194,-0.1645493050349826,-0.16148419634051792,-0.14584147356339328,0.022361066422110103,14
59,3.746838092803955,0.19357344006146118,0.009395980834960937,0.0011333787589151384,0.4852940970485243,42,60,2,2,63,0.24769904952476238,"{'subsample': 0.4852940970485243, 'random_state': 42, 'n_estimators': 60, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 63, 'learning_rate': 0.24769904952476238}",-0.1469958504213647,-0.138739747784583,-0.1550266884354932,-0.15693501339392915,-0.1770554762757994,-0.11223017996175005,-0.13796342482459045,-0.1326725875497076,-0.14170378451955415,-0.15992613646570195,-0.14592488896324735,0.016775418758618744,15
27,3.4597573280334473,0.15948904155506485,0.009665322303771973,0.0009982662838957605,0.43777508754377187,42,123,7,2,44,0.01710680340170085,"{'subsample': 0.43777508754377187, 'random_state': 42, 'n_estimators': 123, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 44, 'learning_rate': 0.01710680340170085}",-0.13780502932733762,-0.13238757274859808,-0.14464962146060703,-0.1767161068541879,-0.17912829025192425,-0.12187015070633814,-0.1475697614171427,-0.13136166610858732,-0.14518997315329035,-0.1452002134165009,-0.14618783854445144,0.017593122643054505,16
68,12.137202262878418,0.6997791781598579,0.011072087287902831,0.0008744729310143072,0.6923769384692346,42,114,4,3,69,0.260204052026013,"{'subsample': 0.6923769384692346, 'random_state': 42, 'n_estimators': 114, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 69, 'learning_rate': 0.260204052026013}",-0.14791020197225904,-0.13135766179902705,-0.15305463711034586,-0.18453191064416866,-0.171501131348057,-0.12890166965164998,-0.14542876979563932,-0.12540548414576164,-0.1409347171208906,-0.15251464251277155,-0.14815408261005705,0.017723828336365367,17
82,4.09607343673706,0.2440611966168717,0.008206629753112793,0.0008783389862394794,0.6163465232616309,42,51,7,3,63,0.3117246623311656,"{'subsample': 0.6163465232616309, 'random_state': 42, 'n_estimators': 51, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 63, 'learning_rate': 0.3117246623311656}",-0.1382509560193702,-0.13973031405716071,-0.15383341220275315,-0.17708277906923048,-0.16699650851513978,-0.11799068283505405,-0.14048984919984978,-0.1408777620022795,-0.14603650132364976,-0.1620570874082009,-0.14833458526326884,0.016162181017812784,18
90,15.556940627098083,0.8296317732005515,0.012868523597717285,0.0028249912360319013,0.6428571285642821,42,118,5,1,72,0.2381952476238119,"{'subsample': 0.6428571285642821, 'random_state': 42, 'n_estimators': 118, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 72, 'learning_rate': 0.2381952476238119}",-0.13413941910061036,-0.1348089495637825,-0.14608679114879733,-0.20121749332349306,-0.17744127691933673,-0.11945125053006479,-0.15625159769650568,-0.1404327324334039,-0.13593223693923054,-0.1642911273592066,-0.15100528750144315,0.02308629023986486,19
42,26.906259393692018,1.0820822226981444,0.018033504486083984,0.002962271057988631,0.7298919459729865,42,185,2,1,56,0.2857142571285643,"{'subsample': 0.7298919459729865, 'random_state': 42, 'n_estimators': 185, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 56, 'learning_rate': 0.2857142571285643}",-0.14546043235476863,-0.1516975689243234,-0.15661223119380946,-0.1883945654917624,-0.1640789905644819,-0.12641198704147855,-0.14946343077819826,-0.1401798596614007,-0.15022033005387916,-0.14652176017119645,-0.1519041156235299,0.015390189093469278,20
15,0.45745851993560793,0.050044061896623755,0.009629130363464355,0.002719093037630733,0.04961980990495248,42,95,2,1,55,0.08813521760880441,"{'subsample': 0.04961980990495248, 'random_state': 42, 'n_estimators': 95, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 55, 'learning_rate': 0.08813521760880441}",-0.13915549353555992,-0.14009696151880982,-0.1503291717938714,-0.18737552348995842,-0.17291081252125917,-0.13735621541368992,-0.14080962745114067,-0.14865001707332598,-0.17181817433281887,-0.1697784708889505,-0.15582804680193846,0.017062611081075645,21
78,10.154884862899781,0.35366927261951087,0.009909939765930176,0.0007235007952037101,0.9649859929964982,42,73,7,3,44,0.28171265632816406,"{'subsample': 0.9649859929964982, 'random_state': 42, 'n_estimators': 73, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 44, 'learning_rate': 0.28171265632816406}",-0.15920410120959777,-0.14183797772228476,-0.1462874901820274,-0.1806529142724678,-0.17235985693148612,-0.1275558758608039,-0.16300884187812362,-0.14128015351064513,-0.1609302431189182,-0.16584733759414916,-0.1558964792280504,0.01541625512261537,22
17,18.561115431785584,0.7678201635735618,0.011954712867736816,0.0006683821279973212,0.8854541770885442,42,110,4,2,72,0.29971985992996497,"{'subsample': 0.8854541770885442, 'random_state': 42, 'n_estimators': 110, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 72, 'learning_rate': 0.29971985992996497}",-0.1597027972750706,-0.14848758573044046,-0.14866153571908394,-0.19695688202210485,-0.18841230157422642,-0.12075580705639914,-0.14904400242284266,-0.14373490528992208,-0.1474959099978263,-0.16238577887474281,-0.1565637505962659,0.02098312362393143,23
14,12.078558444976807,0.3970004262088936,0.01150050163269043,0.0014441549805414332,0.7038815407703852,42,112,3,3,45,0.30522206103051525,"{'subsample': 0.7038815407703852, 'random_state': 42, 'n_estimators': 112, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 45, 'learning_rate': 0.30522206103051525}",-0.17179195672533223,-0.143212510677188,-0.15008433206315422,-0.19844024433517557,-0.17149320039313448,-0.12787084761541792,-0.15011543746302738,-0.1306443333280734,-0.1646883793969881,-0.1625281250061279,-0.15708693670036195,0.020159840441893832,24
49,12.255193901062011,0.3317129478107851,0.011146116256713866,0.0007989816091658556,0.9614845922961481,42,82,5,2,47,0.24119644822411204,"{'subsample': 0.9614845922961481, 'random_state': 42, 'n_estimators': 82, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 47, 'learning_rate': 0.24119644822411204}",-0.16473390574151056,-0.14828734334335628,-0.1485667084700574,-0.18555113534116724,-0.17895875305312103,-0.1276943368640681,-0.15975459521023944,-0.15345281584732276,-0.1596583526035185,-0.156934959283381,-0.15835929057577425,0.015400600044054432,25
54,2.9540406465530396,0.11189557314052355,0.008438634872436523,0.0012578036092928506,0.46578629314657327,42,56,2,3,49,0.2902160580290145,"{'subsample': 0.46578629314657327, 'random_state': 42, 'n_estimators': 56, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 49, 'learning_rate': 0.2902160580290145}",-0.15089867900244078,-0.15458637015925725,-0.15244692540282614,-0.17938704415157916,-0.17696261870446223,-0.14695752042515,-0.16122543467599143,-0.13732340940040128,-0.16039367558886614,-0.17090228628621318,-0.15910839637971877,0.012765889171844095,26
36,24.090728998184204,0.8239195784976246,0.01338341236114502,0.0010264911805819186,0.7458983491745873,42,144,5,1,59,0.35674267133566784,"{'subsample': 0.7458983491745873, 'random_state': 42, 'n_estimators': 144, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 59, 'learning_rate': 0.35674267133566784}",-0.15230432384341533,-0.15442327083598512,-0.1497864435101052,-0.19245907500358198,-0.17895535452777167,-0.13069921843642412,-0.15310691807307175,-0.13850176585911836,-0.1756373728240795,-0.16543915372353155,-0.15913128966370843,0.0180064621362924,27
76,9.09441843032837,0.5298970078067843,0.011343836784362793,0.0013925985458444418,0.6293517258629314,42,75,7,1,63,0.3752500750375188,"{'subsample': 0.6293517258629314, 'random_state': 42, 'n_estimators': 75, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 63, 'learning_rate': 0.3752500750375188}",-0.14519836187475482,-0.15792883725683726,-0.14742645354645167,-0.2008106283646133,-0.18838292753221403,-0.12823698421518614,-0.15852378772744544,-0.13736353239037374,-0.1527288980310101,-0.17662774191325717,-0.15932281528521436,0.02168135884438977,28
61,31.62747986316681,1.9789374933516037,0.017768597602844237,0.0037618521817053274,0.8714485742871436,42,200,4,1,73,0.3887554777388694,"{'subsample': 0.8714485742871436, 'random_state': 42, 'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 73, 'learning_rate': 0.3887554777388694}",-0.15133482296215567,-0.1460450024001122,-0.1573763570160727,-0.18876701056609482,-0.1940920705451534,-0.12871102985545377,-0.16442495050710046,-0.14256101095505683,-0.16022206378431425,-0.16092716677605357,-0.15944614853675673,0.018886663387984906,29
72,0.5890778303146362,0.06733137772420485,0.008231592178344727,0.0006714568165874766,0.07913161580790395,42,90,3,2,40,0.12414962481240621,"{'subsample': 0.07913161580790395, 'random_state': 42, 'n_estimators': 90, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 40, 'learning_rate': 0.12414962481240621}",-0.14868292170181344,-0.1497628767779251,-0.16516945447962125,-0.19166703617204556,-0.18810409850911572,-0.14501349624096604,-0.1475348784315137,-0.13941800538277388,-0.16986175481831006,-0.15937542874448374,-0.16045899512585687,0.01717955276127441,30
18,12.598787569999695,0.6441905860393252,0.011652445793151856,0.0016394129676594099,0.6183473236618309,42,135,4,3,43,0.3842536768384192,"{'subsample': 0.6183473236618309, 'random_state': 42, 'n_estimators': 135, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 43, 'learning_rate': 0.3842536768384192}",-0.18607632510957994,-0.1356068358373396,-0.16370056875667643,-0.18688300554332643,-0.17146664845146714,-0.13324666612522612,-0.1522886727807161,-0.1488234456819471,-0.16361787769455188,-0.1651325378985795,-0.160684258387941,0.017543506229265423,31
19,8.562906265258789,0.9311817387681163,0.0110245943069458,0.0024718279925994287,0.5648259129564782,42,87,3,2,63,0.3917566783391696,"{'subsample': 0.5648259129564782, 'random_state': 42, 'n_estimators': 87, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 63, 'learning_rate': 0.3917566783391696}",-0.17576665988729462,-0.1499743464161083,-0.16106081100277156,-0.1857264018778869,-0.1690254212633069,-0.1305200528650538,-0.16971673673550966,-0.16116907716567572,-0.1614547170961323,-0.1622131512498664,-0.1626627375559606,0.014122655985979353,32
46,21.110389733314513,0.7220997436080665,0.012994909286499023,0.002714441897968223,0.8989595797898949,42,108,4,2,60,0.47328929464732367,"{'subsample': 0.8989595797898949, 'random_state': 42, 'n_estimators': 108, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 60, 'learning_rate': 0.47328929464732367}",-0.16154399096341895,-0.167470022581988,-0.1513546104174945,-0.18955529245007993,-0.194741728488636,-0.1371964346438567,-0.15873308224075786,-0.15838488826070327,-0.1623205395287082,-0.17157031589407395,-0.16528709054697172,0.016116361330203704,33
43,12.406706237792969,0.6187464648243842,0.010643959045410156,0.0005970388638323614,0.7749099549774887,42,79,3,1,66,0.43927568784392196,"{'subsample': 0.7749099549774887, 'random_state': 42, 'n_estimators': 79, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 66, 'learning_rate': 0.43927568784392196}",-0.16761222001124026,-0.1735599818050347,-0.16178425818651473,-0.20937540897250306,-0.17473720626832534,-0.12787040121292376,-0.16224287958564182,-0.1500789525436749,-0.1717576278422444,-0.1659124794056538,-0.1664931415833757,0.019461443923285495,34
95,18.921588706970216,1.7767746385181784,0.012499237060546875,0.0009856180874711921,0.8304321660830415,42,190,3,1,77,0.5118047023511756,"{'subsample': 0.8304321660830415, 'random_state': 42, 'n_estimators': 190, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 77, 'learning_rate': 0.5118047023511756}",-0.16240520204321374,-0.16962646621560604,-0.1524595243402678,-0.19748921133314587,-0.2126246685286986,-0.12551017354259345,-0.15276339556218357,-0.15854113401951458,-0.16725784730382953,-0.16791805043614175,-0.1666595673325195,0.022904208539943956,35
99,3.8712039470672606,0.18637020854073677,0.00777747631072998,0.0011619438018440353,0.5018007003501751,42,57,2,2,64,0.35974387193596796,"{'subsample': 0.5018007003501751, 'random_state': 42, 'n_estimators': 57, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 64, 'learning_rate': 0.35974387193596796}",-0.18573208550873013,-0.16962267420958752,-0.15872338370432343,-0.18127524259574804,-0.19558449200101377,-0.1410183499158572,-0.15472519689914704,-0.16191798135343827,-0.1648535296003042,-0.15776083550620595,-0.16712137712943556,0.015454751943572414,36
75,19.249110841751097,0.4107140185339866,0.010445952415466309,0.000695623802960213,0.9484793896948475,42,124,5,3,42,0.6328531265632816,"{'subsample': 0.9484793896948475, 'random_state': 42, 'n_estimators': 124, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 42, 'learning_rate': 0.6328531265632816}",-0.16786660540593565,-0.15820638800999332,-0.1682756433805561,-0.19424285736188857,-0.2024266413343764,-0.16844115757380804,-0.16386008607005548,-0.16322788118623022,-0.17243325289069517,-0.17260905941946048,-0.17315895726329994,0.013359435579725777,37
89,8.260060238838197,0.47415875358559906,0.009223318099975586,0.001293893913016283,0.9324729864932466,42,53,2,3,54,0.6453581290645323,"{'subsample': 0.9324729864932466, 'random_state': 42, 'n_estimators': 53, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 54, 'learning_rate': 0.6453581290645323}",-0.17396544389794094,-0.17315288585139513,-0.16930455684670867,-0.20669844895817288,-0.19060957735207143,-0.15517162687759625,-0.16983252364486257,-0.1618822738785972,-0.1961092378324512,-0.1725730458872633,-0.17692996210270598,0.0151378836146096,38
45,9.11462905406952,0.8298443092946606,0.011816906929016113,0.006646099879292033,0.9644857928964482,42,184,3,1,76,0.6453581290645323,"{'subsample': 0.9644857928964482, 'random_state': 42, 'n_estimators': 184, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 76, 'learning_rate': 0.6453581290645323}",-0.1919973891945595,-0.15906280484282562,-0.15629022583224156,-0.19701556573663345,-0.20414316895986012,-0.15752484615287196,-0.17625181124613173,-0.17408781465112166,-0.1764128778845652,-0.1802690664526866,-0.17730555709534976,0.015847252050536977,39
98,10.184618425369262,0.5355247588810514,0.012272477149963379,0.002161050671924197,0.33673466733366686,42,176,4,1,56,0.30272106053026515,"{'subsample': 0.33673466733366686, 'random_state': 42, 'n_estimators': 176, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 56, 'learning_rate': 0.30272106053026515}",-0.19816266531476376,-0.15628391003751527,-0.17338814461068974,-0.20347271569912287,-0.19975250556867116,-0.150248162998833,-0.17472034050655658,-0.16354828588106585,-0.17990063800846703,-0.17656751827492154,-0.17760448869006068,0.01736460304949675,40
23,10.424998831748962,0.6699069549217166,0.009826946258544921,0.001495431992171276,0.9549819909954977,42,132,4,1,50,0.6858743371685843,"{'subsample': 0.9549819909954977, 'random_state': 42, 'n_estimators': 132, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 0.6858743371685843}",-0.1839750883738327,-0.16074457143118337,-0.15791703374957458,-0.22073426399882312,-0.20348170710983157,-0.1650305788383816,-0.2001002425705515,-0.14853544093380272,-0.1882046985256662,-0.1835792588684441,-0.18123028844000916,0.021835784761970616,41
12,1.8453144788742066,0.11544702391418507,0.012080979347229005,0.006335734803412631,0.10914362181090546,42,155,2,1,65,0.14365742871435716,"{'subsample': 0.10914362181090546, 'random_state': 42, 'n_estimators': 155, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 65, 'learning_rate': 0.14365742871435716}",-0.16422453171223073,-0.17585192249941053,-0.15984453260460688,-0.22936153163478987,-0.21412499545717448,-0.16315529611242394,-0.1614630459258811,-0.15969788404838448,-0.18877120836168348,-0.1991858071335786,-0.1815680755490164,0.02394445706754754,42
5,15.716034078598023,0.8896310120770923,0.015277695655822755,0.006743367302867964,0.5448179089544772,42,161,5,2,69,0.48879549774887443,"{'subsample': 0.5448179089544772, 'random_state': 42, 'n_estimators': 161, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 69, 'learning_rate': 0.48879549774887443}",-0.1793609353161847,-0.1783439702404844,-0.18001026627540082,-0.1952948463691378,-0.20408043779803298,-0.17377112742276998,-0.1768681537759183,-0.17206303039246243,-0.16705276433567176,-0.19738387906822705,-0.18242294109942903,0.011574442887804083,43
30,10.12043218612671,0.35058117393648147,0.012804579734802247,0.0006245438463832282,0.4457782891445723,42,137,2,1,55,0.42326928464232116,"{'subsample': 0.4457782891445723, 'random_state': 42, 'n_estimators': 137, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 55, 'learning_rate': 0.42326928464232116}",-0.19208574391761726,-0.1761774357252355,-0.19799906024436548,-0.21841841230560113,-0.2084368328382159,-0.16294442645691942,-0.16299669265170766,-0.17524179172226503,-0.18435476613543117,-0.16198533143998128,-0.184064049343734,0.018842091539226297,44
57,29.48955419063568,0.5919253934328446,0.013829731941223144,0.002791714059465859,0.8929571785892947,42,176,3,3,52,0.6753701350675337,"{'subsample': 0.8929571785892947, 'random_state': 42, 'n_estimators': 176, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 52, 'learning_rate': 0.6753701350675337}",-0.16806903360562706,-0.16837605387413007,-0.1814483445089621,-0.21240046470896704,-0.19315962872609893,-0.17092898684948124,-0.17363517626359154,-0.17846153368210277,-0.187932345995032,-0.2155755699536414,-0.18499871381676342,0.016451020508464715,45
11,12.34589512348175,0.4551497349320693,0.011785054206848144,0.001772906603225506,0.6693677338669335,42,99,5,3,63,0.5958383191595797,"{'subsample': 0.6693677338669335, 'random_state': 42, 'n_estimators': 99, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 63, 'learning_rate': 0.5958383191595797}",-0.17334393439500992,-0.17545228900101492,-0.18732146085928786,-0.22386860401642592,-0.20204319635237267,-0.17197994086898769,-0.17987312419994975,-0.17989673597080874,-0.1858922568421947,-0.1795266140884557,-0.1859198156594508,0.015092363358505818,46
96,5.366710782051086,0.9213413323972675,0.010237503051757812,0.004772613316987987,1.0,42,168,3,1,42,0.8544417708854427,"{'subsample': 1.0, 'random_state': 42, 'n_estimators': 168, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 42, 'learning_rate': 0.8544417708854427}",-0.1946691235287555,-0.1592141539838585,-0.16196231767676217,-0.21864750651682924,-0.21968871651760846,-0.1445539595501105,-0.18573933767086587,-0.17710331876446186,-0.21396163822101677,-0.19320522836678994,-0.1868745300797059,0.024888447869339622,47
29,6.354990673065186,0.39518499798925993,0.01063244342803955,0.001779035568111798,0.3667466733366683,42,168,2,3,66,0.3972588794397199,"{'subsample': 0.3667466733366683, 'random_state': 42, 'n_estimators': 168, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 66, 'learning_rate': 0.3972588794397199}",-0.1879365684030505,-0.16638719709572936,-0.17455280949433483,-0.20672668572279246,-0.2040170229995526,-0.17836656466962106,-0.17789778137608117,-0.18272610511935716,-0.19659759185663342,-0.20045184845896946,-0.1875660175196122,0.013057310449775247,48
8,21.339620971679686,0.6594878955294056,0.014006829261779786,0.005304177015099639,0.7188875437718859,42,169,7,2,43,0.6678671335667834,"{'subsample': 0.7188875437718859, 'random_state': 42, 'n_estimators': 169, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 43, 'learning_rate': 0.6678671335667834}",-0.18235310702226967,-0.1537799640279704,-0.20914549071153105,-0.20689106707240718,-0.2289061823907071,-0.18201284642316573,-0.18227537541892586,-0.17879922055654607,-0.1747742215845275,-0.19776983944629603,-0.18967073146543467,0.02018897578059852,49
