,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
89,0.2761728763580322,0.05821377640354326,0.014160990715026855,0.002908801095340379,42,0.0003061580790395198,"{'random_state': 42, 'alpha': 0.0003061580790395198}",-0.11156267079305254,-0.09184968178298472,-0.10386736279844179,-0.11689768135855301,-0.13993945786788783,-0.0925737754890611,-0.11427658902664,-0.0913134547083489,-0.09155106856493091,-0.12199220195623962,-0.10758239443461406,0.015525178509383047,1
65,0.2629444360733032,0.067814293824961,0.01680903434753418,0.005242249063242245,42,0.0003096248124062031,"{'random_state': 42, 'alpha': 0.0003096248124062031}",-0.11150061883320685,-0.09185436033657976,-0.1039139114129511,-0.11688437067648849,-0.13991601158068917,-0.09257746500753047,-0.11427037579209494,-0.0913356938484819,-0.09158400435595036,-0.12199464814216893,-0.10758314599861421,0.015510205300178888,2
36,0.2689965009689331,0.059594690077578824,0.014785027503967286,0.004348935916977002,42,0.00031309154577288645,"{'random_state': 42, 'alpha': 0.00031309154577288645}",-0.11143944224603526,-0.09186258607764268,-0.1039607404375609,-0.11687328935833648,-0.13989383749335518,-0.09258241006228925,-0.11426365191224672,-0.09135863654984251,-0.09161820921643729,-0.12199541733289268,-0.1075848220686639,0.015494821985632404,3
60,0.2850087881088257,0.10475810933585297,0.019411301612854003,0.01638677979008117,42,0.0003150725362681341,"{'random_state': 42, 'alpha': 0.0003150725362681341}",-0.11140542384441184,-0.09186758463767926,-0.10398778039711723,-0.11686670819087445,-0.1398815420647767,-0.09258540172018724,-0.11425913025211412,-0.09137199436105091,-0.09163855887768577,-0.1219959705006912,-0.10758600948465888,0.015485955150560277,4
3,0.27488255500793457,0.07914036523028031,0.015970897674560548,0.0052239556533660095,42,0.0003175487743871936,"{'random_state': 42, 'alpha': 0.0003175487743871936}",-0.11136368946257819,-0.091874394118843,-0.10402222766274571,-0.11685465330566035,-0.1398663535364603,-0.09258945861754428,-0.11425146769030232,-0.09138894017773197,-0.09166321754123805,-0.12199925209072439,-0.10758736542038286,0.015474822800665776,5
68,0.25975356101989744,0.05264889222052396,0.015726184844970702,0.0028675056013690537,42,0.00031853926963481746,"{'random_state': 42, 'alpha': 0.00031853926963481746}",-0.11134724032940688,-0.09187723653570383,-0.10403631613629324,-0.11684976837427605,-0.13986036108797312,-0.09259120191336255,-0.11424850804566253,-0.09139582875538065,-0.09167179313549662,-0.12200143720464417,-0.10758796915181996,0.01547057084031948,6
44,0.32750916481018066,0.0860858173317775,0.015817141532897948,0.004200834764605915,42,0.0002962531265632817,"{'random_state': 42, 'alpha': 0.0002962531265632817}",-0.11173478992595759,-0.09184362225657125,-0.10375422007047168,-0.11694565009304428,-0.14001426377408713,-0.0925678920343505,-0.11432197236811198,-0.0912609809469289,-0.09144857197558945,-0.12199069034170587,-0.10758826537868187,0.01556999539826498,7
93,0.27062602043151857,0.062107995488010014,0.012762880325317383,0.002738325649859881,42,0.00029377688844422215,"{'random_state': 42, 'alpha': 0.00029377688844422215}",-0.11177628130676853,-0.09184349546164763,-0.10375097021577244,-0.11695883358871673,-0.1400356769048681,-0.09256723543934732,-0.11433719140998773,-0.09124985363185245,-0.09141991933586738,-0.12199482700451471,-0.10759342842993432,0.01558169233793823,8
98,0.26532056331634524,0.056483021774987645,0.014600515365600586,0.0013801704970077726,42,0.000289319659829915,"{'random_state': 42, 'alpha': 0.000289319659829915}",-0.11185296570546481,-0.0918440377719807,-0.10374724045494525,-0.11698581737944455,-0.14007318688144374,-0.09256723435537714,-0.11436493844427688,-0.09123075285779778,-0.09137099966697651,-0.12200291446812288,-0.10760400879858303,0.015602269631743573,9
40,0.24870879650115968,0.0923344228519207,0.01416478157043457,0.004632943142530391,42,0.0003423111555777889,"{'random_state': 42, 'alpha': 0.0003423111555777889}",-0.11110151691335089,-0.09192254896420582,-0.10438754184687171,-0.11671120411222577,-0.13972785990027944,-0.0926476898491866,-0.11420205857293018,-0.09156742653252174,-0.09186984689661136,-0.12205323615503637,-0.107619092974322,0.015375658281958693,10
52,0.33471763134002686,0.11435846848364148,0.013565564155578613,0.0033843045845288492,42,0.00027842421210605303,"{'random_state': 42, 'alpha': 0.00027842421210605303}",-0.11206110006052193,-0.09185605231521224,-0.10374810414505924,-0.11704425669821311,-0.14016776037087078,-0.0926082254228728,-0.1143963824254827,-0.09130560341432656,-0.09125914627329264,-0.12202708079457956,-0.10764737119204315,0.01563347883196017,11
97,0.23466091156005858,0.04375602032722576,0.013561272621154785,0.0009633658684241158,42,0.0003759879939969985,"{'random_state': 42, 'alpha': 0.0003759879939969985}",-0.11088479737169767,-0.09192164950190324,-0.1049658002729028,-0.1167170530630883,-0.13957400301858133,-0.09274332715481931,-0.11416372640860475,-0.09184772582336198,-0.09226285234565045,-0.12208300008124663,-0.10771639350418565,0.015250522584758213,12
83,0.21433806419372559,0.03823126000793162,0.01377725601196289,0.001418600619304376,42,0.0003849024512256128,"{'random_state': 42, 'alpha': 0.0003849024512256128}",-0.11085388071733099,-0.09193057753963267,-0.10504688856234129,-0.11673155843101383,-0.13954380988530204,-0.09277591534010615,-0.11416571360551292,-0.09192677408375871,-0.09237756397875352,-0.12207979446939264,-0.10774324766131446,0.015218814561231296,13
62,0.2320106267929077,0.08455225836939465,0.01487593650817871,0.004143600523745102,42,0.00038688344172086044,"{'random_state': 42, 'alpha': 0.00038688344172086044}",-0.11085553846028179,-0.0919313164085098,-0.10506549039373149,-0.11673423109368697,-0.13953677490369482,-0.09278537739105598,-0.11416721297166156,-0.09194439271524472,-0.09240653356673689,-0.12207933308465381,-0.10775062009892578,0.015211465075498616,14
18,0.2186115026473999,0.04401634126669041,0.013811635971069335,0.001540643767336163,42,0.00039431215607803907,"{'random_state': 42, 'alpha': 0.00039431215607803907}",-0.11086211287249642,-0.09193614768399164,-0.10513750220004169,-0.11674538015958623,-0.139512489705016,-0.0928308445010252,-0.11417240334856923,-0.0920128621163169,-0.09250218264025571,-0.12208103819031238,-0.10777929634176113,0.015184574127289364,15
80,0.2302978515625,0.04996046427329299,0.016573309898376465,0.004297782379420129,42,0.0004071885942971486,"{'random_state': 42, 'alpha': 0.0004071885942971486}",-0.11090569739226755,-0.09194697181109804,-0.10521459851516513,-0.11676052820378814,-0.13947990152418707,-0.09289501819474837,-0.11416579708446278,-0.09212701396175049,-0.09266173551109166,-0.12209367289597683,-0.10782509350945362,0.015143809205094593,16
45,0.3396999597549438,0.06213965225953899,0.01509239673614502,0.003415275488866546,42,0.00024870935467733867,"{'random_state': 42, 'alpha': 0.00024870935467733867}",-0.11265451219615438,-0.09199693215844888,-0.1038318563526499,-0.11722220894372723,-0.14049647822778621,-0.09268372675032355,-0.11468040688478998,-0.09164875141860375,-0.09098428608029652,-0.12212087450776105,-0.10783200335205415,0.01572080500960673,17
5,0.2954733371734619,0.056025093873629445,0.01590275764465332,0.0034422181646020455,42,0.00024821410705352676,"{'random_state': 42, 'alpha': 0.00024821410705352676}",-0.11266119130658532,-0.09200021534774493,-0.10383374879795354,-0.11722570083363913,-0.14049981489122426,-0.09268374280242905,-0.11468803557114016,-0.09165549640120925,-0.09097765847868891,-0.12212324666359622,-0.10783488510942107,0.015722095650329882,18
53,0.25538680553436277,0.0632055554023505,0.019443511962890625,0.005544836451986807,42,0.00041065532766383194,"{'random_state': 42, 'alpha': 0.00041065532766383194}",-0.11092027069770762,-0.09195308927468733,-0.10523623046728964,-0.11676991895203104,-0.13947072768575106,-0.09290802301416282,-0.1141644529487601,-0.09215489034061089,-0.09270287668744365,-0.12209995498008634,-0.10783804350485304,0.015133975316926052,19
49,0.29700043201446535,0.07782938053828337,0.015162444114685059,0.0053850618979164695,42,0.00024672836418209105,"{'random_state': 42, 'alpha': 0.00024672836418209105}",-0.11268143498673278,-0.09201018214548758,-0.10383959233254494,-0.11723621902822592,-0.1405091265302497,-0.09268391016430548,-0.11471101061367714,-0.09167597927994021,-0.09095762446926313,-0.12213043724457123,-0.10784355167949981,0.01572581042005944,20
8,0.20278282165527345,0.032633057555119444,0.01409003734588623,0.0014799865568220312,42,0.0004146173086543272,"{'random_state': 42, 'alpha': 0.0004146173086543272}",-0.11093723956884147,-0.09196077629008689,-0.10526993721232966,-0.1167818324688047,-0.13945076036582987,-0.09292357147309535,-0.11416352007958647,-0.09218725545092342,-0.0927517119440036,-0.12210749583706167,-0.10785341006905631,0.015120369155052172,21
94,0.20280539989471436,0.040988784029625344,0.012206172943115235,0.0022473029063344576,42,0.00041857928964482243,"{'random_state': 42, 'alpha': 0.00041857928964482243}",-0.1109556591393413,-0.0919691659739806,-0.10530310686511946,-0.11679452710416158,-0.13943136199237047,-0.09293797966354664,-0.11416340456822306,-0.09221959208709901,-0.09280657409382119,-0.12211536654197283,-0.10786967380296361,0.015106482771874166,22
