,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
6,0.31598451137542727,0.05063258432777874,0.014790081977844238,0.006041166558483325,42,0.0004710755377688845,"{'random_state': 42, 'alpha': 0.0004710755377688845}",-0.10891549471534383,-0.10161797714218233,-0.1073313751136622,-0.15564915489569062,-0.14205381022902727,-0.10832021399789504,-0.11724023469983604,-0.09644774288800492,-0.1777188197148129,-0.1235207895495643,-0.12388156129460196,0.025040821305977335,1
29,0.3210275650024414,0.0570041264812238,0.013213920593261718,0.001432935987879348,42,0.0004725612806403202,"{'random_state': 42, 'alpha': 0.0004725612806403202}",-0.10890940709890935,-0.10164908466309155,-0.10733930670875869,-0.15563411076209968,-0.14206761413155905,-0.10826247760908897,-0.11724129560778668,-0.09646979684553257,-0.17771434051683804,-0.12353036821785864,-0.1238817802161523,0.02503716579278355,2
72,0.30966432094573976,0.04283201075130096,0.012727808952331544,0.002078709583520355,42,0.00047850425212606307,"{'random_state': 42, 'alpha': 0.00047850425212606307}",-0.10888551205094951,-0.10177338656712387,-0.10737128613290838,-0.1555747142616319,-0.14212383272368329,-0.10803435730161663,-0.11724454680266955,-0.09655873526721158,-0.17768929939462041,-0.12356954395288246,-0.12388252144552978,0.025021129397820332,3
94,0.32071399688720703,0.08418987543826267,0.012816786766052246,0.002345361847553873,42,0.0004834567283641821,"{'random_state': 42, 'alpha': 0.0004834567283641821}",-0.10886894573807158,-0.10187805219256202,-0.10739892294718198,-0.1555352996899101,-0.14217077499441053,-0.10784753468377666,-0.11724955066218246,-0.09663417361236543,-0.1776682740045378,-0.12360116906371806,-0.12388526975887167,0.025008493665168958,4
52,0.3047573328018188,0.054898064753418324,0.013653063774108886,0.0014822242665301056,42,0.00046166583291645824,"{'random_state': 42, 'alpha': 0.00046166583291645824}",-0.10895729005383703,-0.10141730627397867,-0.10728947619044352,-0.1557418520262942,-0.14196672897178783,-0.1086886991678651,-0.11723895074217391,-0.09630815379231907,-0.17775391195266851,-0.12350368261481864,-0.12388660517861864,0.02506479237571681,5
38,0.3006153106689453,0.04685559300525683,0.013017964363098145,0.0007006157189345164,42,0.0004908854427213607,"{'random_state': 42, 'alpha': 0.0004908854427213607}",-0.10883281619999827,-0.10203795280665165,-0.10744169351004719,-0.1554838730296824,-0.14223879710109918,-0.10756799946538083,-0.11726198901019337,-0.09674337712864803,-0.17763863044450526,-0.12364426195765042,-0.12388913906538565,0.02499176209048427,6
23,0.31031064987182616,0.060169424945996176,0.013745594024658202,0.004018616729162221,42,0.0004591895947973987,"{'random_state': 42, 'alpha': 0.0004591895947973987}",-0.10896948863404278,-0.1013647750772687,-0.10728171146868812,-0.15576656385914034,-0.1419465282094781,-0.10878740873324383,-0.11723957915548287,-0.09627079968548174,-0.17776336807422016,-0.12350364650950392,-0.12388938694065506,0.025071142452910096,7
11,0.30417096614837646,0.05070956836239309,0.013460779190063476,0.0011294412942971278,42,0.0004933616808404202,"{'random_state': 42, 'alpha': 0.0004933616808404202}",-0.10882196964791689,-0.10209198419668802,-0.1074563410908862,-0.155467298573669,-0.1422643229254334,-0.10747423661427134,-0.1172666610270937,-0.09677442846226743,-0.1776287395548554,-0.12366171661112485,-0.12389076987042065,0.02498701676431168,8
5,0.30872011184692383,0.041981244796041615,0.015225481986999512,0.004435152850796639,42,0.0005077238619309655,"{'random_state': 42, 'alpha': 0.0005077238619309655}",-0.10878481748532874,-0.10237345790706615,-0.10752462335915552,-0.155370128050074,-0.1424236331558822,-0.10693048662814313,-0.11730991013409038,-0.09695049611741895,-0.17760642646204808,-0.12378052911667918,-0.12390545084158863,0.024971125944530794,9
75,0.30810985565185545,0.04189034538109534,0.012856888771057128,0.0016515525608384043,42,0.0005102001000500251,"{'random_state': 42, 'alpha': 0.0005102001000500251}",-0.1087827372449429,-0.1024179020519314,-0.1075348729273851,-0.15535393619471916,-0.14245035548701762,-0.10683950322817919,-0.11731773741468578,-0.09698080703812677,-0.1776149418895558,-0.12380030158057642,-0.12390930950571202,0.024971241611623958,10
