,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
23,0.3422905921936035,0.08465617587479088,0.012780475616455077,0.0030518257122383774,42,1.0730443721860932,0.0004388844422211106,"{'random_state': 42, 'l1_ratio': 1.0730443721860932, 'alpha': 0.0004388844422211106}",-0.10889967145114961,-0.10140380421778246,-0.10715915146948157,-0.1561082651458215,-0.14197657020483997,-0.10918013341269388,-0.11711982625146328,-0.09618708283065369,-0.17778715887680063,-0.1235308195841323,-0.12393524834448186,0.02511987299494116,1
69,0.2886976957321167,0.09557798749863257,0.014372014999389648,0.00454717176217115,42,1.453233706853427,0.0004413606803401701,"{'random_state': 42, 'l1_ratio': 1.453233706853427, 'alpha': 0.0004413606803401701}",-0.10818599692990265,-0.10304623025871337,-0.10726320544914729,-0.15761223533581586,-0.1426320826071586,-0.10515268773340265,-0.11744876112961972,-0.09697337475070743,-0.1777254818641396,-0.12385217255484465,-0.1239892228613452,0.025418943317252748,2
16,0.2693952560424805,0.06119650148852803,0.016012811660766603,0.007467968562297442,42,1.6308221460730365,0.0004250175087543772,"{'random_state': 42, 'l1_ratio': 1.6308221460730365, 'alpha': 0.0004250175087543772}",-0.10784583555517917,-0.10343816161954815,-0.10736338175823736,-0.15869986211551237,-0.1427478296629022,-0.10398584703905353,-0.11757670957161204,-0.09701959194114086,-0.17749465640913006,-0.12413624648924539,-0.12403081221615611,0.02558816048903331,3
36,0.28684797286987307,0.03246406760925843,0.011747074127197266,0.002574391455929503,42,0.5452815457728865,0.0007449474737368685,"{'random_state': 42, 'l1_ratio': 0.5452815457728865, 'alpha': 0.0007449474737368685}",-0.10964470029213556,-0.1017721684252136,-0.10885646482318224,-0.15364875761486405,-0.14215049508982552,-0.10553361517391718,-0.11813463408973451,-0.09798803240992822,-0.17726312604701525,-0.12555171693718942,-0.12405437109030056,0.024554710927424825,4
81,0.24713420867919922,0.0491495256257439,0.013925600051879882,0.0029506761636950716,42,1.553283531765883,0.0004809804902451226,"{'random_state': 42, 'l1_ratio': 1.553283531765883, 'alpha': 0.0004809804902451226}",-0.10775155083695807,-0.10478268687629305,-0.10784410903081235,-0.15746525459376842,-0.1432669254641034,-0.10134768334509126,-0.11804925709309227,-0.09799523222354481,-0.17714749698199223,-0.12497414147553328,-0.1240624337921189,0.025368919693473085,5
99,0.2562222957611084,0.05032955632538743,0.011001944541931152,0.004982396537003506,42,0.4552367033516759,0.000995047523761881,"{'random_state': 42, 'l1_ratio': 0.4552367033516759, 'alpha': 0.000995047523761881}",-0.10963505031169402,-0.10306974150924374,-0.10945245549540382,-0.15302704605309375,-0.14265299846573692,-0.10391975102570133,-0.11853378807138425,-0.09884415798370474,-0.17711323354583144,-0.1261510154377895,-0.12423992378995834,0.024367070762828236,6
77,0.3299675703048706,0.06028982881221376,0.014581871032714844,0.0024835184257872545,42,1.3781963381690847,0.000341815907953977,"{'random_state': 42, 'l1_ratio': 1.3781963381690847, 'alpha': 0.000341815907953977}",-0.10884395340026155,-0.1006652568748378,-0.10661265697017529,-0.15815095900788678,-0.14200337690891535,-0.11343702635143542,-0.11665831683416218,-0.0952748333533866,-0.17803483526749653,-0.1231105015360413,-0.12427917165045987,0.02545060401808288,7
80,0.24022505283355713,0.03749924839281443,0.01314108371734619,0.0019202064633791413,42,1.1555854777388694,0.0006513456728364182,"{'random_state': 42, 'l1_ratio': 1.1555854777388694, 'alpha': 0.0006513456728364182}",-0.10811074684701508,-0.10577327477517555,-0.10852646242858247,-0.15505898529985207,-0.1436658349306088,-0.10095301811528115,-0.11851453478058124,-0.09879273504211554,-0.17716618784118715,-0.1263718834437618,-0.12429336635041607,0.024907000032789915,8
33,0.4131611347198486,0.057926558981770716,0.016272568702697755,0.004413174020816273,42,0.8604384942471236,0.000852416208104052,"{'random_state': 42, 'l1_ratio': 0.8604384942471236, 'alpha': 0.000852416208104052}",-0.1084269017724385,-0.10613779040890356,-0.10902510374698245,-0.15414269012148826,-0.14377681199535358,-0.10126999439416953,-0.11878079119179524,-0.0992782574405205,-0.1773276884016969,-0.1267817996144966,-0.12449478290878453,0.0246773621094864,9
59,0.3392199993133545,0.08670054365463772,0.013020777702331543,0.002477044889613223,42,1.3056602151075538,0.000273471735867934,"{'random_state': 42, 'l1_ratio': 1.3056602151075538, 'alpha': 0.000273471735867934}",-0.10968491346510324,-0.09913956145609015,-0.10592420466343314,-0.1589831038577319,-0.14120306878076866,-0.11858471440893999,-0.1165664941631341,-0.09403819255400604,-0.17837843129114755,-0.12270359053053503,-0.12452062751708896,0.025705518443938494,10
