,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
78,0.0737067461013794,0.01597043663854094,0.01137235164642334,0.0012057097192762197,42,1,linear,69.03454822411206,"{'random_state': 42, 'n_estimators': 1, 'loss': 'linear', 'learning_rate': 69.03454822411206}",-0.23957895185402414,-0.23237765396790255,-0.2578708119622108,-0.24514226506234837,-0.27344867585571864,-0.21815332505426815,-0.24851442358740486,-0.24975845883279937,-0.2597666161501206,-0.2391867205615182,-0.24637979028883156,0.014670595071140007,10
75,3.800912618637085,0.3708513188167114,0.11334025859832764,0.021852418493087795,42,170,exponential,9.8550176088044,"{'random_state': 42, 'n_estimators': 170, 'loss': 'exponential', 'learning_rate': 9.8550176088044}",-0.2558892580188356,-0.2957303972718298,-0.3294705613346781,-0.3289584435840694,-0.33349173941748333,-0.26432619555538456,-0.28329725372448084,-0.24719807939551042,-0.3192890221904667,-0.27176290136559383,-0.2929413851858333,0.03131069094832024,12
5,4.359056711196899,0.3859369247397361,0.15475835800170898,0.04115782070491257,42,196,exponential,10.705441970985492,"{'random_state': 42, 'n_estimators': 196, 'loss': 'exponential', 'learning_rate': 10.705441970985492}",-0.2873067830364589,-0.25689126141098867,-0.2976566349062421,-0.31712336333676955,-0.33613083493436136,-0.28893703516984054,-0.2906502511882511,-0.29778680244692723,-0.3114419000759887,-0.28271387547511545,-0.29666387419809437,0.02038811988992945,13
30,0.5114655733108521,0.09831960661828791,0.028293490409851074,0.009508198027910475,42,21,exponential,21.710933716858428,"{'random_state': 42, 'n_estimators': 21, 'loss': 'exponential', 'learning_rate': 21.710933716858428}",-0.42622853486579676,-0.5427131985632409,-0.600738198374183,-0.42478860733148033,-0.42137490678426687,-0.3268437968604181,-0.3487337739710745,-0.3469901392998157,-0.40405001785925,-0.4769903087273179,-0.4319451482636844,0.08303689884174525,14
14,2.4668895483016966,0.8811963221272141,0.0926135540008545,0.027884104813884293,42,179,exponential,24.662406503251624,"{'random_state': 42, 'n_estimators': 179, 'loss': 'exponential', 'learning_rate': 24.662406503251624}",-0.38408209647727004,-0.5238087271873256,-0.46169632063511146,-0.5585988989840823,-0.44868168955321386,-0.7246996234893849,-0.4235122598254965,-0.3576162110671015,-0.318880184268782,-0.45769059105467397,-0.46592666025424423,0.11006197123221584,15
0,2.1303940773010255,0.9427546749473731,0.08616006374359131,0.03279864629129916,42,165,exponential,26.01308049024512,"{'random_state': 42, 'n_estimators': 165, 'loss': 'exponential', 'learning_rate': 26.01308049024512}",-0.45295434348970676,-0.49950738185668064,-0.4368248445112857,-0.48704774872902884,-0.559404431954736,-0.5141525537964836,-0.4051135540924189,-0.7688207917488412,-0.41676365523318276,-0.7851564930314141,-0.5325745798443778,0.13000042947972923,16
84,0.9986897706985474,0.8158959218781487,0.05962457656860352,0.05199947784474022,42,148,linear,33.81697463731866,"{'random_state': 42, 'n_estimators': 148, 'loss': 'linear', 'learning_rate': 33.81697463731866}",-0.4276794245679583,-0.3964641952958128,-1.0375454077706772,-0.6375978331682645,-0.4566655558173465,-0.8317836885198313,-0.3885742487813036,-0.3698969481930044,-0.4082002734638794,-0.4133943197659812,-0.5367801895344058,0.21622646923032676,17
79,1.0812739372253417,0.1623157883767202,0.04113385677337646,0.0058886953850350345,42,53,exponential,24.612381540770382,"{'random_state': 42, 'n_estimators': 53, 'loss': 'exponential', 'learning_rate': 24.612381540770382}",-0.39657926577394104,-0.4016329418065689,-0.4606860353839579,-0.41418264868122123,-1.5172501251853523,-0.34575002084914214,-0.48546752284408634,-0.37822280703252287,-0.48084182970428074,-0.5297364821622385,-0.5410349679423313,0.32974634051098317,18
58,2.9070517778396607,1.403098878252867,0.11014344692230224,0.059187172651377316,42,179,linear,28.364253726863428,"{'random_state': 42, 'n_estimators': 179, 'loss': 'linear', 'learning_rate': 28.364253726863428}",-0.6236336900971243,-0.35972581553437477,-0.2578708119622108,-0.2774891005931324,-0.488321291659035,-0.6699318946870363,-0.7530376182969691,-0.5250351608254694,-0.6715112575957461,-0.9805044157137011,-0.5607061056964799,0.21452648068122895,19
67,1.7012518405914308,0.23735521687314018,0.07768707275390625,0.023670245353919653,42,89,linear,17.008587243621808,"{'random_state': 42, 'n_estimators': 89, 'loss': 'linear', 'learning_rate': 17.008587243621808}",-0.5997351427783233,-0.7373071918032784,-0.7849433420288643,-0.5890197973810195,-0.7271331130768134,-0.41479011244793923,-0.6742238411103758,-0.7373176521632497,-0.41823158136687294,-0.46292126979679066,-0.6145623043953528,0.13331110829430035,20
2,0.4835556983947754,0.6249798303624488,0.031416583061218264,0.035492116323901826,42,151,linear,37.61887178589295,"{'random_state': 42, 'n_estimators': 151, 'loss': 'linear', 'learning_rate': 37.61887178589295}",-1.147627557958702,-0.4915846564116759,-0.7073748829272577,-1.0088305208498833,-0.4941680557476798,-0.4036821731615213,-0.48434593752790017,-0.4592780319211474,-0.38298748336447513,-1.5840463487558458,-0.7163925648626088,0.38120999076251133,21
61,0.19735050201416016,0.07130064148939178,0.016490483283996583,0.005892052981004948,42,143,exponential,43.82196713356678,"{'random_state': 42, 'n_estimators': 143, 'loss': 'exponential', 'learning_rate': 43.82196713356678}",-0.7324008816144301,-1.6572399940681108,-0.6661474088223224,-1.003110464057108,-0.519444698606447,-0.5745271429423834,-0.9713171395558572,-0.6570017156953708,-0.45385103681353683,-0.475655799509054,-0.771069628168462,0.3456293367184501,22
48,0.9314784049987793,0.8132052019580053,0.051209664344787596,0.030979299151824746,42,103,linear,32.06610095047524,"{'random_state': 42, 'n_estimators': 103, 'loss': 'linear', 'learning_rate': 32.06610095047524}",-0.5566347617558854,-0.4404629976650621,-0.7444969580068235,-0.5527927508515922,-1.2019867057255467,-0.710212510685407,-0.9708400020258579,-0.399902517239784,-1.0947101183404508,-1.1360319077474863,-0.7808071230043896,0.2841993570294188,23
89,0.17839174270629882,0.03365772063856332,0.01842842102050781,0.006537039384507006,42,169,square,56.92850730365183,"{'random_state': 42, 'n_estimators': 169, 'loss': 'square', 'learning_rate': 56.92850730365183}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-0.5679108255140115,-1.0842057388916795,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.8072118914896462,0.5166910806790592,24
20,0.1422863483428955,0.0221027205054555,0.014286375045776368,0.006207511511663271,42,111,linear,58.87948084042021,"{'random_state': 42, 'n_estimators': 111, 'loss': 'linear', 'learning_rate': 58.87948084042021}",-0.47435661006242236,-0.5131957981270855,-0.6096543595185182,-0.5474268584417771,-0.5397413981379241,-1.2786899610541513,-1.4455640342201848,-1.1186293541690782,-0.6136993459878844,-1.2065507348416367,-0.8347508454560663,0.3593600352946146,25
36,0.16956799030303954,0.045387400646726896,0.015834712982177736,0.007422402873703938,42,50,square,36.768447423711855,"{'random_state': 42, 'n_estimators': 50, 'loss': 'square', 'learning_rate': 36.768447423711855}",-0.9172285068512334,-1.220871389416138,-0.8138326214351971,-1.109581886111343,-1.5620506175729547,-0.21815332505426815,-0.747406396844352,-0.24975845883279937,-1.267202058808338,-0.4035653593486345,-0.8509650620275258,0.43141278203917105,26
34,0.17126743793487548,0.0310351134675555,0.014259624481201171,0.005928456370509292,42,186,exponential,44.622366533266636,"{'random_state': 42, 'n_estimators': 186, 'loss': 'exponential', 'learning_rate': 44.622366533266636}",-0.7324008816144301,-0.5515372511755512,-0.8245877717549451,-1.6120236742209673,-1.100533988580296,-0.8647091099587314,-0.5780561308894187,-0.7007244436068114,-0.6153472181476035,-0.9526154490638862,-0.8532535919012639,0.3014866039058156,27
39,0.21844937801361083,0.052802979126704896,0.015254330635070801,0.0037752225543281116,42,24,exponential,44.272191795897946,"{'random_state': 42, 'n_estimators': 24, 'loss': 'exponential', 'learning_rate': 44.272191795897946}",-0.7324008816144301,-0.6746073034156114,-0.9409795125495426,-0.6722547917030005,-0.8551065582104806,-0.6195215496740757,-1.5808265577033564,-0.38359809238190623,-0.9778783672172887,-1.1481039262165527,-0.8585277540686246,0.3152362563293708,28
63,0.11617939472198487,0.017369669290652968,0.01257631778717041,0.0032728256365982997,42,9,square,66.73339994997498,"{'random_state': 42, 'n_estimators': 9, 'loss': 'square', 'learning_rate': 66.73339994997498}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-1.5620506175729547,-0.7835167260652409,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.8765569694128967,0.5529883996789651,29
93,0.25475921630859377,0.05698888566160479,0.015853166580200195,0.002845504862145801,42,85,exponential,38.21917133566783,"{'random_state': 42, 'n_estimators': 85, 'loss': 'exponential', 'learning_rate': 38.21917133566783}",-0.963455245689475,-0.7796563520662108,-0.41308427349520377,-1.3196472638241243,-0.9726566177820657,-0.8049607302862914,-1.1376478816388274,-0.5119779148414164,-1.1976692723420976,-0.697400581408078,-0.8798156133373789,0.27903914405164904,30
23,0.15261216163635255,0.03901578719822266,0.013605117797851562,0.0040969876256836645,42,114,linear,73.38671995997998,"{'random_state': 42, 'n_estimators': 114, 'loss': 'linear', 'learning_rate': 73.38671995997998}",-0.5470817696681802,-0.7222290012422496,-0.5844103398689856,-1.5650198705044278,-1.1389897248975727,-0.5864946933984988,-0.24887003063799526,-1.4571955138488857,-1.2868976763229498,-0.6823914519260066,-0.8819580072315751,0.4220934692321388,31
19,0.12742650508880615,0.030009747314530776,0.013228201866149902,0.005335083770942915,42,88,square,45.67289074537268,"{'random_state': 42, 'n_estimators': 88, 'loss': 'square', 'learning_rate': 45.67289074537268}",-1.504260448830232,-1.1149788235314282,-0.2578708119622108,-0.24410351511808684,-1.5172501251853523,-0.36910054821268107,-1.1294389951552741,-0.3975929316267081,-1.5130286314529156,-0.8500796323869501,-0.8897704463461839,0.5098071641121573,32
57,0.13636381626129152,0.026339501717846645,0.013818478584289551,0.0040144666757070385,42,164,square,65.5328008504252,"{'random_state': 42, 'n_estimators': 164, 'loss': 'square', 'learning_rate': 65.5328008504252}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-1.5620506175729547,-1.0842057388916795,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.9066258706955406,0.5552820758979563,33
10,0.11207432746887207,0.01373807256734961,0.011159586906433105,0.0008701338001966709,42,166,square,73.93699454727363,"{'random_state': 42, 'n_estimators': 166, 'loss': 'square', 'learning_rate': 73.93699454727363}",-1.504260448830232,-0.7266792321737773,-1.5655975145820726,-0.24410351511808684,-1.5620506175729547,-1.2321534569693335,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-0.2391867205615182,-0.9085688626731686,0.5895384895096416,34
81,0.13566303253173828,0.02243788565561119,0.014342474937438964,0.003926986459965855,42,137,square,73.8869695847924,"{'random_state': 42, 'n_estimators': 137, 'loss': 'square', 'learning_rate': 73.8869695847924}",-1.504260448830232,-0.7266792321737773,-1.5655975145820726,-0.24410351511808684,-1.5620506175729547,-1.2321534569693335,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-0.2391867205615182,-0.9085688626731686,0.5895384895096416,34
33,0.18818678855895996,0.03239697916380293,0.014722657203674317,0.0020213010852703764,42,169,linear,83.54178734367183,"{'random_state': 42, 'n_estimators': 169, 'loss': 'linear', 'learning_rate': 83.54178734367183}",-0.7971037065651759,-1.077085975780105,-0.7273652917879713,-0.5474268584417771,-0.7678937512245462,-1.2321534569693335,-0.675948825366451,-1.5894698253036972,-1.2868976763229498,-0.4035653593486345,-0.9104910727110642,0.35276617464915044,36
38,1.002646279335022,0.17208280527993922,0.04903542995452881,0.008521526587435291,42,50,linear,19.910035067533766,"{'random_state': 42, 'n_estimators': 50, 'loss': 'linear', 'learning_rate': 19.910035067533766}",-0.4450775755853525,-1.0369962886748363,-1.4886933584054447,-1.127777150458498,-0.6074779445045013,-0.36759791333547975,-1.4455640342201848,-1.0761083677837002,-0.4729437838835351,-1.189100936669746,-0.9257337353521278,0.39763981381107283,37
51,0.17355115413665773,0.04396797296932429,0.013079500198364258,0.0034398651616678612,42,127,linear,84.9925112556278,"{'random_state': 42, 'n_estimators': 127, 'loss': 'linear', 'learning_rate': 84.9925112556278}",-0.8157613369746843,-1.077085975780105,-0.7751156808317381,-1.5650198705044294,-0.7678937512245462,-0.3593202542983259,-0.675948825366451,-0.7911714264706491,-1.2868976763229498,-1.2065507348416367,-0.9320765532615516,0.33188950939121625,38
16,0.14820215702056885,0.03732822714690126,0.017795586585998537,0.008624948335041833,42,79,square,51.7259112056028,"{'random_state': 42, 'n_estimators': 79, 'loss': 'square', 'learning_rate': 51.7259112056028}",-1.2846773382592742,-1.128934987667126,-0.6106473100615053,-0.24410351511808684,-1.1207406888565172,-1.2321534569693335,-0.747406396844352,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.9338001518903546,0.4216417027305766,39
72,0.15903110504150392,0.024796368035525665,0.013309812545776368,0.0016181425059697248,42,20,square,37.96904652326163,"{'random_state': 42, 'n_estimators': 20, 'loss': 'square', 'learning_rate': 37.96904652326163}",-0.9172285068512334,-1.128934987667126,-0.8738570904450225,-0.24410351511808684,-1.1219262390624558,-0.21815332505426815,-0.8323501501126663,-1.5609062689446347,-1.267202058808338,-1.2065507348416367,-0.9371212876905469,0.40671393483540236,40
52,0.22983911037445068,0.06334917545973635,0.018984103202819826,0.008489958811486486,42,128,exponential,40.32021975987994,"{'random_state': 42, 'n_estimators': 128, 'loss': 'exponential', 'learning_rate': 40.32021975987994}",-0.7554669216586329,-1.05782929746177,-0.9361836222385939,-1.2439927414489234,-0.4020118632525363,-0.5958281024475118,-0.7726746754349679,-1.4401346968625544,-1.2580679533312902,-1.137094517173688,-0.959928439131047,0.3102293355409982,41
1,0.18825130462646483,0.023700919343487496,0.017279601097106932,0.006485053557719201,42,57,linear,68.98452326163081,"{'random_state': 42, 'n_estimators': 57, 'loss': 'linear', 'learning_rate': 68.98452326163081}",-0.4778631848406623,-0.7222290012422496,-0.47040705385352044,-1.1098108694788034,-1.3745626542840734,-0.7898686421156851,-0.747406396844352,-1.4401346968625544,-1.2868976763229498,-1.2065507348416367,-0.9625730910686487,0.34572400756514826,42
94,0.15200953483581542,0.044272970334541716,0.013164854049682618,0.0034848386089784147,42,44,linear,87.14358464232116,"{'random_state': 42, 'n_estimators': 44, 'loss': 'linear', 'learning_rate': 87.14358464232116}",-1.504260448830232,-1.1150400949548562,-1.5129226114801562,-0.4447623081963221,-1.5620506175729547,-0.3633265427672266,-0.747406396844352,-0.7433392219565544,-1.2868976763229498,-0.4239690241720154,-0.9703974943097619,0.4577316324037616,43
88,1.0949867725372315,0.2059175013252909,0.0573087215423584,0.024887694330754065,42,55,linear,22.9115328164082,"{'random_state': 42, 'n_estimators': 55, 'loss': 'linear', 'learning_rate': 22.9115328164082}",-0.7280505001938692,-1.1778362646425884,-1.1265790677014287,-1.5666842169569903,-0.7250976430282667,-0.5292898113700079,-1.2013194050417382,-0.6326565919207234,-1.536828062719146,-0.5085376361526994,-0.9732879199727457,0.379200457707642,44
13,0.15002233982086183,0.05058317223059,0.014674019813537598,0.006814762576881936,42,90,square,62.031053476738364,"{'random_state': 42, 'n_estimators': 90, 'loss': 'square', 'learning_rate': 62.031053476738364}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-1.5620506175729547,-1.0842057388916795,-0.24887003063799526,-0.9397574010991375,-1.5130286314529156,-1.2065507348416367,-0.9756257649221742,0.5104306892852544,45
59,0.16913273334503173,0.02263612952186377,0.015572237968444824,0.002364795672392144,42,141,square,49.72491270635317,"{'random_state': 42, 'n_estimators': 141, 'loss': 'square', 'learning_rate': 49.72491270635317}",-1.504260448830232,-1.077085975780105,-0.5388965235052382,-0.8344854224022774,-1.1207406888565172,-1.2321534569693335,-0.747406396844352,-0.551623053266933,-1.5130286314529156,-0.9706414021795162,-1.009032200008742,0.3311790743964634,46
64,0.1739959955215454,0.04916446731655393,0.014849567413330078,0.006527560765622995,42,115,linear,49.27468804402201,"{'random_state': 42, 'n_estimators': 115, 'loss': 'linear', 'learning_rate': 49.27468804402201}",-1.050408356225818,-0.7796563520662108,-1.5129226114801402,-0.7075582833993178,-1.3513808859250505,-1.1058547139337684,-1.0244511233624891,-1.017369528087708,-1.047244681225723,-0.5108398980996746,-1.0107686433805902,0.27850088371959314,47
15,0.16862902641296387,0.032521073038424636,0.015996479988098146,0.005071654453399153,42,128,linear,77.88896658329165,"{'random_state': 42, 'n_estimators': 128, 'loss': 'linear', 'learning_rate': 77.88896658329165}",-0.7254312311075478,-0.5096276456802146,-0.667403858950343,-1.5543054239530838,-1.5004151171535687,-1.2321534569693335,-0.5422923390002158,-1.5894698253036956,-1.2868976763229498,-0.5108398980996746,-1.0118836472540627,0.4376282574271601,48
65,0.14711055755615235,0.02790396410066693,0.014184212684631348,0.004165165337611951,42,187,linear,93.5968048024012,"{'random_state': 42, 'n_estimators': 187, 'loss': 'linear', 'learning_rate': 93.5968048024012}",-1.504260448830232,-1.128934987667126,-1.5129226114801546,-0.42966323788143285,-0.5590799917439024,-0.5820998315418713,-0.8491961761275011,-1.5894698253036987,-1.5130286314529156,-0.5446666172491663,-1.0213322359278,0.4543699104086567,49
27,0.1482175350189209,0.018452164327882072,0.013066601753234864,0.002631736070822942,42,88,square,29.064603201600796,"{'random_state': 42, 'n_estimators': 88, 'loss': 'square', 'learning_rate': 29.064603201600796}",-0.35479018378054106,-1.0701656192285078,-0.44372490215804683,-1.109581886111343,-1.2056589619465665,-1.2546088260075725,-0.747406396844352,-1.4401346968625544,-1.267202058808338,-1.4564581467017517,-1.0349731678449576,0.37078729659853477,50
46,0.1386749267578125,0.024241990915768268,0.015392017364501954,0.005987915066884199,42,37,square,40.37024472236118,"{'random_state': 42, 'n_estimators': 37, 'loss': 'square', 'learning_rate': 40.37024472236118}",-1.504260448830232,-1.3132995504500344,-1.5420193730057135,-0.24410351511808684,-1.5004151171535687,-1.2321534569693335,-0.747406396844352,-0.24975845883279937,-1.5130286314529156,-0.5481552773614421,-1.0394600226018478,0.5099379586648856,51
82,0.11829779148101807,0.012650198257501117,0.011892867088317872,0.003528988592401559,42,181,square,74.03704447223612,"{'random_state': 42, 'n_estimators': 181, 'loss': 'square', 'learning_rate': 74.03704447223612}",-1.504260448830232,-0.7266792321737773,-1.5655975145820726,-1.5666842169569903,-1.5620506175729547,-1.2321534569693335,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-0.2391867205615182,-1.0408269328570587,0.5737800934406886,52
70,0.15462567806243896,0.03386524032674561,0.012909197807312011,0.0014827436963764024,42,40,linear,57.47878189094547,"{'random_state': 42, 'n_estimators': 40, 'loss': 'linear', 'learning_rate': 57.47878189094547}",-0.49523970551762064,-0.5104019905773937,-1.5533876487955685,-0.5271934142909379,-1.2739332073568073,-1.512293734838325,-1.4455640342201848,-1.162211436393911,-0.7610554180305737,-1.2065507348416367,-1.044783132486296,0.40820334201768943,53
86,1.0359463214874267,1.0876402313853604,0.05535593032836914,0.05476803768631511,42,157,square,15.657913256628312,"{'random_state': 42, 'n_estimators': 157, 'loss': 'square', 'learning_rate': 15.657913256628312}",-0.6741607137637198,-1.3404892072483934,-1.5442620978429098,-0.901709465689673,-1.5004151171535687,-0.8791738705244129,-0.4409938599908094,-1.572277841012992,-0.6479444566671262,-0.9526154490638862,-1.045404207895749,0.39224525697906637,54
35,0.16478364467620848,0.05594255734447238,0.01701624393463135,0.009186565002455287,42,85,linear,89.39470795397699,"{'random_state': 42, 'n_estimators': 85, 'loss': 'linear', 'learning_rate': 89.39470795397699}",-0.8849930918425238,-1.128934987667126,-0.2578708119622108,-1.5650198705044294,-1.531056916959211,-0.7640142356630236,-0.8025410865413473,-1.5894698253036987,-1.5130286314529156,-0.5003668151082206,-1.0537296273004706,0.4591287837716111,55
87,0.17854888439178468,0.025865315151956062,0.019354486465454103,0.009237127260439333,42,15,square,49.52481285642821,"{'random_state': 42, 'n_estimators': 15, 'loss': 'square', 'learning_rate': 49.52481285642821}",-1.504260448830232,-1.5421302006775417,-0.538926992874066,-0.8344854224022774,-1.1207406888565172,-1.2321534569693335,-0.747406396844352,-0.551623053266933,-1.5130286314529156,-0.9706414021795162,-1.0555396694353685,0.36806247559760263,56
22,0.1487281560897827,0.05070836489332699,0.01443343162536621,0.005875732432934315,42,89,square,54.17713436718359,"{'random_state': 42, 'n_estimators': 89, 'loss': 'square', 'learning_rate': 54.17713436718359}",-1.2846773382592742,-1.2733041710301687,-0.6452977369856576,-0.9527006055770911,-1.5620506175729547,-1.2321534569693335,-0.747406396844352,-0.24975845883279937,-1.5130286314529156,-1.128207631512167,-1.0588585045036714,0.39054342211980836,57
44,0.16823058128356932,0.030376258969294818,0.014624452590942383,0.004740387262161319,42,55,square,80.44023966983491,"{'random_state': 42, 'n_estimators': 55, 'loss': 'square', 'learning_rate': 80.44023966983491}",-1.504260448830232,-1.195559718814895,-1.5655975145820726,-1.5666842169569903,-1.1195107519089094,-1.2321534569693335,-0.747406396844352,-0.24975845883279937,-1.217366099376387,-0.2391867205615182,-1.0637483783677488,0.47051503800225164,58
41,0.11590626239776611,0.02551393107308897,0.010871434211730957,0.0017362222313739677,42,109,square,80.14008989494747,"{'random_state': 42, 'n_estimators': 109, 'loss': 'square', 'learning_rate': 80.14008989494747}",-1.504260448830232,-1.195559718814895,-1.5655975145820726,-1.5666842169569903,-1.1195107519089094,-1.2321534569693335,-0.747406396844352,-0.24975845883279937,-1.217366099376387,-0.2391867205615182,-1.0637483783677488,0.47051503800225164,58
45,0.1973339080810547,0.0540967959686777,0.016748547554016113,0.006787818565256138,42,199,square,33.666899749874936,"{'random_state': 42, 'n_estimators': 199, 'loss': 'square', 'learning_rate': 33.666899749874936}",-0.7254312311075478,-0.4294085591705831,-1.502124704968545,-1.109581886111343,-1.5004151171535687,-1.254608826007575,-0.24887003063799526,-1.4401346968625544,-1.267202058808338,-1.2065507348416367,-1.0684327845669688,0.4249100401937276,60
47,0.17163124084472656,0.026185885583890803,0.015431618690490723,0.006158256583975206,42,87,linear,59.879980090045024,"{'random_state': 42, 'n_estimators': 87, 'loss': 'linear', 'learning_rate': 59.879980090045024}",-1.580027380017523,-0.5020685932606759,-1.5636810310517517,-0.47030867807096777,-0.5397413981379241,-1.2321534569693335,-1.4455640342201848,-1.4922915727837045,-0.649018013312524,-1.4567202733540734,-1.0931574431178663,0.4619834227617126,61
