,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
6,0.44661798477172854,0.01801467334686587,0.020905542373657226,0.0032273754125900097,svd,42,6.971985992996498,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.971985992996498}",-0.11861486196415787,-0.09980976533176435,-0.11365411050745369,-0.12799880665646382,-0.13888932872078288,-0.10558179470064041,-0.1202307102027354,-0.09407834184792738,-0.09411894429551015,-0.12301700640825082,-0.11359936706356866,0.01421176529858178,1
39,0.3665332794189453,0.022355020574031343,0.01678478717803955,0.00478027039359867,svd,42,6.919959979989995,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.919959979989995}",-0.11861162993116296,-0.0998010897750071,-0.11366316426749078,-0.12798976278149954,-0.1389138786738977,-0.10559660048064833,-0.12024506769926735,-0.09407105907052549,-0.09409543840533292,-0.12302279295014563,-0.11360104840349779,0.014220393368415515,2
86,0.41076130867004396,0.0685305299266081,0.01929898262023926,0.005189125569678774,svd,42,6.903951975987994,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.903951975987994}",-0.1186106481356932,-0.09979842995489212,-0.11366599208881245,-0.12798698434409764,-0.13892149033817477,-0.10560120608085383,-0.120249534064877,-0.0940688457821421,-0.0940882151975442,-0.12302460556675827,-0.11360159515538457,0.014223056563948929,3
80,0.3928017854690552,0.04007016940541738,0.019561338424682616,0.0042348347871959706,svd,42,6.8859429714857425,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.8859429714857425}",-0.11860955087714428,-0.09979544311936107,-0.11366919726287154,-0.12798386107499204,-0.13893008628592582,-0.10560641576456183,-0.12025458636397406,-0.09406637149758244,-0.0940800944907927,-0.12302666301704364,-0.11360222697542495,0.014226057422230444,4
31,0.40963101387023926,0.009962636557582689,0.020256352424621583,0.0014930606932960107,svd,42,6.805902951475737,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.805902951475737}",-0.11860476947836959,-0.09978223951986277,-0.11368375218173836,-0.12797001256663645,-0.13896871610494052,-0.10562993823013929,-0.12027739955165978,-0.09405557809903743,-0.09404407391189713,-0.12303604417037112,-0.11360525238146524,0.014239456205657992,5
93,0.4058319330215454,0.055215487177474085,0.019461989402770996,0.0067461924819654144,svd,42,6.781890945472736,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.781890945472736}",-0.11860336619699889,-0.0997783015503383,-0.11368821858861974,-0.12796586877101176,-0.13898044231427475,-0.10563711385989154,-0.12028435919856913,-0.0940524057927543,-0.09403329126787058,-0.12303893500377878,-0.11360623025441079,0.01424349567623065,6
21,0.4326838254928589,0.056740166199395356,0.02332782745361328,0.013310393370497718,svd,42,6.763881940970485,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.763881940970485}",-0.11860232341388931,-0.09977535520698132,-0.11369159907153792,-0.12796276429059886,-0.1389892790892889,-0.10564253209396607,-0.12028961445106812,-0.09405004675894396,-0.09402521165339242,-0.12304112662074987,-0.11360698526504168,0.014246531352481946,7
88,0.3854275465011597,0.023564041206817814,0.020615434646606444,0.00919427203897398,svd,42,6.7438719359679835,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.7438719359679835}",-0.11860117462404007,-0.09977208873341095,-0.11369538621670755,-0.12795931830845128,-0.13899914035098412,-0.10564858931955674,-0.1202954895731389,-0.09404744606475572,-0.09401624183763509,-0.12304358553563487,-0.11360784605643152,0.014249910465501532,8
32,0.40564148426055907,0.011674536605954347,0.01877596378326416,0.00446570385107109,svd,42,6.69184592296148,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.69184592296148}",-0.11859823727357899,-0.09976363208108946,-0.11370538731435137,-0.12795037611413046,-0.13902499164746596,-0.10566452209789684,-0.1203109437970892,-0.09404078612409064,-0.09399295834728348,-0.12305009710826915,-0.11361019319052454,0.014258726649841376,9
87,0.40842375755310056,0.06527066412826035,0.019251108169555664,0.008173299316016068,svd,42,6.6238119059529765,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.6238119059529765}",-0.11859450728247999,-0.09975265398552541,-0.11371880777631749,-0.12793872173215548,-0.13905926632882576,-0.10568576479708651,-0.12033154928154699,-0.0940323027752455,-0.09396259677792425,-0.12305887449678446,-0.11361350452338918,0.014270322807942012,10
