,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
25,11.267718887329101,0.5342084800756898,0.0166933536529541,0.0014606949445047752,0.20468184092046024,42,500,7,2,65,0.09463781890945473,"{'subsample': 0.20468184092046024, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 65, 'learning_rate': 0.09463781890945473}",-0.12732755063773293,-0.13572554047876403,-0.13791121947576407,-0.18060897190856315,-0.15630795191384728,-0.12291859449162383,-0.13657247158516575,-0.11392292782056228,-0.14068370418162482,-0.15650366111857436,-0.14084825936122225,0.018296015350683734,11
75,61.08377690315247,1.5569547351751898,0.0314312219619751,0.005782278581752343,0.5508203101550776,42,500,3,1,51,0.16366543271635817,"{'subsample': 0.5508203101550776, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 51, 'learning_rate': 0.16366543271635817}",-0.14251282812929897,-0.13813977445937214,-0.13034331553789652,-0.17197844062868278,-0.1715717337692823,-0.11677195524023225,-0.1332460015449438,-0.12854299215988702,-0.1306746255971385,-0.14473232527208504,-0.14085139923388193,0.017149202978947915,12
63,12.153012037277222,0.47725743799201503,0.021579957008361815,0.00886207978772291,0.2281912456228114,42,500,7,3,65,0.11014402201100551,"{'subsample': 0.2281912456228114, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 65, 'learning_rate': 0.11014402201100551}",-0.13302674437010226,-0.13429467467666198,-0.1456490356547606,-0.16697552101362256,-0.15749873177310167,-0.12974443758091275,-0.13418916816115586,-0.11629289209310531,-0.13684401451823985,-0.15877088799225125,-0.1413286107833914,0.014807419387991553,13
19,76.33466763496399,1.5127212953172062,0.030352401733398437,0.006728946165801358,0.717887143571786,42,500,5,1,50,0.15916363181590795,"{'subsample': 0.717887143571786, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 0.15916363181590795}",-0.13306038740653045,-0.13691609578153205,-0.13851650946888658,-0.18569310516559007,-0.16852064458313493,-0.11831653736534273,-0.13810648371073836,-0.13440594480511261,-0.1310477760065096,-0.14136142699909313,-0.14259449112924702,0.018657142933576402,14
76,89.97685618400574,1.5705111707966954,0.04353301525115967,0.004552173466966938,0.5048019009504753,42,875,3,2,53,0.22418964482241122,"{'subsample': 0.5048019009504753, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 53, 'learning_rate': 0.22418964482241122}",-0.142406878724974,-0.13942443472996477,-0.15356342411827748,-0.15783749045841233,-0.17053435369411135,-0.12038477379695009,-0.14471716722587016,-0.1329038057963226,-0.14561530376470821,-0.1588202422790292,-0.14662078745886203,0.013584414833282732,15
26,85.26434144973754,5.718510426054584,0.03493897914886475,0.013605965242485373,0.7714085542771386,42,625,4,2,50,0.22418964482241122,"{'subsample': 0.7714085542771386, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 0.22418964482241122}",-0.14802496383108427,-0.13559948922281564,-0.15196387771237438,-0.19095521578638713,-0.17861053314931488,-0.11055616187338593,-0.14339169674755883,-0.13446864209654041,-0.13336499189763826,-0.14016183753564931,-0.1467097409852749,0.02194763907380469,16
55,79.14625849723816,3.6682190294331685,0.06062924861907959,0.03520698076835912,0.5443177088544272,42,750,3,1,56,0.22068824412206103,"{'subsample': 0.5443177088544272, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 56, 'learning_rate': 0.22068824412206103}",-0.14765236701590773,-0.13309537417290015,-0.1393715676387348,-0.19091816449224244,-0.1786085033308201,-0.11800312283907467,-0.14384060969330195,-0.12847102636933894,-0.14445379515408932,-0.14916951601598827,-0.14735840467223985,0.020937738066370358,17
39,94.67998485565185,2.2912767153809255,0.039690923690795896,0.016367351438969346,0.920468184092046,42,625,2,2,50,0.05312121060530266,"{'subsample': 0.920468184092046, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 0.05312121060530266}",-0.14120416861213791,-0.1409839897475495,-0.14552399009810194,-0.17731912279833612,-0.1688996582520134,-0.12089227653501601,-0.15564467873566004,-0.13720069727715828,-0.15097440900287762,-0.14156508411341326,-0.1480208075172264,0.015356075903189235,18
61,127.2412360906601,8.421760621863104,0.0455416202545166,0.004392632897958309,0.8744497748874437,42,1000,5,2,45,0.20068024012006003,"{'subsample': 0.8744497748874437, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 45, 'learning_rate': 0.20068024012006003}",-0.14796261268768277,-0.1362935563482856,-0.14255212539666828,-0.1917679886511125,-0.1758586211596167,-0.11221951032836097,-0.14866686802540585,-0.1393578124590327,-0.15062116038198262,-0.1463939815909218,-0.149169423702907,0.02051733652417502,19
79,134.4594662666321,4.880574279526298,0.04229481220245361,0.003214191882171141,0.80092036018009,42,1000,3,3,45,0.25920365182591293,"{'subsample': 0.80092036018009, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 45, 'learning_rate': 0.25920365182591293}",-0.14490905227239953,-0.1473711986978083,-0.14772459023809614,-0.17717591500279165,-0.17426515231243916,-0.1286987144001375,-0.1490592060470451,-0.13788890543447335,-0.15714511793900093,-0.150985932572917,-0.15152237849171085,0.014126183813561425,20
47,106.44756405353546,5.448971742517779,0.04938375949859619,0.02120858112116983,0.9154661830915458,42,875,2,2,45,0.27921165582791396,"{'subsample': 0.9154661830915458, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 45, 'learning_rate': 0.27921165582791396}",-0.15708896625264615,-0.16175474184465377,-0.14389420492965263,-0.1888768123537378,-0.18174778251355675,-0.12835103709804532,-0.15007293764235424,-0.14823918139529776,-0.15396439201728887,-0.16519961643974818,-0.15791896724869814,0.016841805375415495,21
38,57.745516777038574,2.399858636822591,0.03782052993774414,0.0037361752502405587,0.37875147573786894,42,875,7,2,57,0.27120845422711354,"{'subsample': 0.37875147573786894, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 57, 'learning_rate': 0.27120845422711354}",-0.1456671669008668,-0.15758806861201144,-0.15875900230475257,-0.20044077533636295,-0.1689519762510599,-0.1407365002521554,-0.14817032725219517,-0.1472473523480925,-0.1382585075501405,-0.1861584704249462,-0.15919781472325834,0.019371521469105736,22
94,61.748217821121216,2.4891071140332652,0.03513338565826416,0.006586393328607059,0.900460180090045,42,625,2,1,56,0.3102240620310155,"{'subsample': 0.900460180090045, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 56, 'learning_rate': 0.3102240620310155}",-0.1637535944218566,-0.14249522053385813,-0.1579846494066914,-0.19230850880754405,-0.19206710859092901,-0.1265172899380326,-0.1587984391412751,-0.14639964541336095,-0.15280855359222523,-0.1616913295564723,-0.15948243394022454,0.019380690455505122,23
12,54.099826431274415,1.73603890627881,0.029308605194091796,0.007760391708704438,0.5163065032516259,42,625,4,3,54,0.3267306653326663,"{'subsample': 0.5163065032516259, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 54, 'learning_rate': 0.3267306653326663}",-0.16419969707850587,-0.13310670745798037,-0.17064885488146603,-0.19103789697216042,-0.17143571374158736,-0.13380793143920242,-0.16194803516219977,-0.1407500046892849,-0.14765252096851944,-0.18144729571628793,-0.15960346581071944,0.01902542325708858,24
29,99.39958796501159,6.227929248516586,0.02979910373687744,0.0025169766631147963,0.9669867933966984,42,500,5,2,60,0.26270505252626314,"{'subsample': 0.9669867933966984, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 60, 'learning_rate': 0.26270505252626314}",-0.16512726845891776,-0.15145755282346351,-0.1450519445827874,-0.18496747541510922,-0.1835723549476647,-0.12855374117650112,-0.17023675126326857,-0.14717130008565885,-0.1629129188651631,-0.1615753712819356,-0.160062667890047,0.016646017010119366,25
67,136.4775848388672,12.733447422771318,0.0427248477935791,0.0030282725495895785,0.7488995497748875,42,1000,7,2,61,0.43727488744372184,"{'subsample': 0.7488995497748875, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 61, 'learning_rate': 0.43727488744372184}",-0.15370667097130947,-0.15835566265431197,-0.1578168694504828,-0.20177349273019882,-0.19665131969182084,-0.1297018018773005,-0.14852461864029967,-0.1447926324114259,-0.17362465507929278,-0.15130695071336608,-0.1616254674219809,0.021566473816865158,26
58,54.71278994083404,3.4050481973988296,0.031978178024291995,0.004584488728432728,0.8754501750875437,42,625,2,1,55,0.4092636818409205,"{'subsample': 0.8754501750875437, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 55, 'learning_rate': 0.4092636818409205}",-0.15403460601190871,-0.15157761035577286,-0.15906654807794074,-0.20223484024370025,-0.20550494497821356,-0.12245157031366873,-0.1540073355726775,-0.15434698818170747,-0.1642708002189095,-0.16213675183534562,-0.16296319957898447,0.02318324550199266,27
59,106.29907455444337,13.435004295638397,0.03986620903015137,0.0031009574245873394,0.5848339169584792,42,1000,7,1,47,0.3837534767383692,"{'subsample': 0.5848339169584792, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 47, 'learning_rate': 0.3837534767383692}",-0.15513282390030284,-0.16235085908567704,-0.15476446634648047,-0.20377965136260376,-0.18030330929066904,-0.14732304081909736,-0.16116504030721795,-0.15416761528893538,-0.16937483190951885,-0.16866456625726928,-0.16570262045677717,0.015554265335509708,28
97,26.272468543052675,1.284045553657253,0.029764318466186525,0.008680386671387262,0.3357342671335668,42,500,5,3,53,0.27871145572786393,"{'subsample': 0.3357342671335668, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 53, 'learning_rate': 0.27871145572786393}",-0.1798016836734652,-0.1563163221949783,-0.17619550864188221,-0.19041595362561822,-0.1955143177120798,-0.14163891035200007,-0.1538391643343534,-0.1591384829785118,-0.15373602439619075,-0.1745233102699505,-0.168111967817903,0.01679975919371913,29
40,73.85488288402557,2.0878560525632213,0.032503938674926756,0.0019976300508283283,0.5843337168584293,42,750,3,3,48,0.4297718859429715,"{'subsample': 0.5843337168584293, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 48, 'learning_rate': 0.4297718859429715}",-0.17235410120243785,-0.15080635726081026,-0.1788251707699789,-0.1852915800694388,-0.17787704350769454,-0.14799497951295126,-0.16684684497444835,-0.16610471269157967,-0.16118388298449884,-0.17529294875727508,-0.16825776217311134,0.011543064863466285,30
96,8.498696446418762,0.32605709172991765,0.02878260612487793,0.0024947839021375096,0.08663461730865434,42,875,2,1,62,0.09663861930965484,"{'subsample': 0.08663461730865434, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 62, 'learning_rate': 0.09663861930965484}",-0.1673297007548459,-0.15837625667251445,-0.17670787323208212,-0.19476293047903986,-0.17700247829154078,-0.15599141254887877,-0.15718680818957673,-0.15814406130041736,-0.16380152550236426,-0.17712580592709504,-0.16864288528983554,0.011921565251553867,31
72,106.42635746002198,4.802815832902448,0.04488749504089355,0.006536538139789983,0.7819127563781891,42,1000,3,2,50,0.48779509754877437,"{'subsample': 0.7819127563781891, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 0.48779509754877437}",-0.16906740252672683,-0.15725177604051452,-0.1566845342290599,-0.20228940668930578,-0.20357563336389561,-0.14606057290425914,-0.16873142936010407,-0.16722373627847018,-0.153305896772018,-0.17144308277561215,-0.16956334709399662,0.01836273268136394,32
30,23.47194848060608,6.542985609163123,0.014553093910217285,0.0047604674733838235,0.9844937968984493,42,750,4,1,56,0.5708283141570786,"{'subsample': 0.9844937968984493, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 56, 'learning_rate': 0.5708283141570786}",-0.16894879678797065,-0.1507564156163319,-0.14500903238357307,-0.21125463470562186,-0.20292596768173143,-0.1401404045961964,-0.18863435236186246,-0.15372116031526542,-0.17629481839344946,-0.17136122370405432,-0.17090468065460568,0.023063307672186478,33
6,44.68385660648346,3.8564796866801925,0.027761387825012206,0.00246219054811495,0.520308104052026,42,625,3,1,51,0.3897558779389695,"{'subsample': 0.520308104052026, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 51, 'learning_rate': 0.3897558779389695}",-0.19524638434354125,-0.1562986778728189,-0.15425511983266174,-0.19046055105434528,-0.17496135562744708,-0.16758123346083756,-0.18148916719237768,-0.15272856298968232,-0.14934971624191326,-0.18922423439583488,-0.171159500301146,0.016537749332078338,34
4,112.38351244926453,6.36082333613443,0.03960640430450439,0.008277296652415826,0.8604441720860431,42,1000,4,3,63,0.49479789894947473,"{'subsample': 0.8604441720860431, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 63, 'learning_rate': 0.49479789894947473}",-0.17241862648535886,-0.15808911316881843,-0.17248983442573215,-0.20461485964125228,-0.18850132344625473,-0.13561164732727451,-0.15714767136298077,-0.15296117661547615,-0.1858485793505685,-0.18556319552481887,-0.17132460273485353,0.019514899906186725,35
81,21.53543586730957,3.712934181900805,0.014758133888244629,0.004507710129565982,0.7764105552776388,42,1000,3,1,49,0.5603241120560281,"{'subsample': 0.7764105552776388, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 49, 'learning_rate': 0.5603241120560281}",-0.18518592437576228,-0.15584146196593623,-0.17205051378301625,-0.21022190096497145,-0.21071946491268023,-0.16169280274662218,-0.16729377899924855,-0.16524308518285521,-0.16723793357854527,-0.18591674838732314,-0.1781403614896961,0.01846194919393759,36
88,107.90656061172486,8.117835531248259,0.034360671043396,0.010303879661693702,0.820428164082041,42,1000,2,3,55,0.6068427213606804,"{'subsample': 0.820428164082041, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 55, 'learning_rate': 0.6068427213606804}",-0.18411100969356065,-0.18700132997800792,-0.18119644870497081,-0.1913764929649417,-0.17962169485477036,-0.14466534067541395,-0.17397165544578658,-0.17061491763593778,-0.1871499459078014,-0.18506054907043037,-0.17847693849316218,0.012741313892613718,37
21,99.00193915367126,7.532139501450192,0.028003430366516112,0.009402066465940976,0.9969987993996998,42,750,2,2,56,0.7498999499749875,"{'subsample': 0.9969987993996998, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 56, 'learning_rate': 0.7498999499749875}",-0.18145959261711553,-0.17020162890479654,-0.16482124254245148,-0.2097104456737383,-0.20288299797984963,-0.14619827517751674,-0.18686375512134296,-0.18332818110393356,-0.18770436031277482,-0.19162263393748638,-0.18247931133710057,0.01751739937482912,38
1,51.08049371242523,4.397177335907125,0.021431994438171387,0.004664359077006108,0.6763705352676338,42,500,5,2,48,0.5578231115557779,"{'subsample': 0.6763705352676338, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 48, 'learning_rate': 0.5578231115557779}",-0.2203585127168004,-0.16012048948223379,-0.18342315159167696,-0.20775848626355675,-0.21590370287803892,-0.17611468892582974,-0.17711777586526856,-0.16011764588218816,-0.1749020179881969,-0.19889760642040008,-0.18747140780141902,0.020830104082769772,39
92,55.52696099281311,4.595030105677784,0.017939209938049316,0.001310576191333017,0.8459383691845923,42,625,2,2,51,0.740896348174087,"{'subsample': 0.8459383691845923, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 51, 'learning_rate': 0.740896348174087}",-0.18884060296260288,-0.1831754826313405,-0.1829868117208484,-0.20611026334764604,-0.22408917019022057,-0.15224048121359782,-0.18900453639810524,-0.16581072881893938,-0.19132596707084293,-0.19371129269604873,-0.18772953370501924,0.01869382228237215,40
32,74.14011287689209,2.3587152570526086,0.032965087890625,0.0033886680982567214,0.5863345172586293,42,750,7,3,50,0.5528211105552776,"{'subsample': 0.5863345172586293, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 0.5528211105552776}",-0.20732181171498104,-0.17864017464487902,-0.2041694210413141,-0.21886101725290244,-0.18774351966805602,-0.16772302861785293,-0.17298118023469147,-0.15677523727888926,-0.194849070098744,-0.19579589849912432,-0.18848603590514348,0.018417076021083327,41
48,104.24208052158356,11.268563533274135,0.03754665851593018,0.012290847491767138,0.741396548274137,42,1000,5,3,61,0.6818727363681841,"{'subsample': 0.741396548274137, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 61, 'learning_rate': 0.6818727363681841}",-0.1781812131516537,-0.17910276216666007,-0.17827387784262785,-0.22386038739757103,-0.21954013079188264,-0.1674608342749051,-0.20220612575631813,-0.18216615254147814,-0.18445336228930354,-0.18645822849762098,-0.19017030747100214,0.017822661333862237,42
15,62.15261371135712,6.300531280370791,0.02637331485748291,0.007649425946963492,0.7954181590795398,42,500,3,3,57,0.8014205602801401,"{'subsample': 0.7954181590795398, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 57, 'learning_rate': 0.8014205602801401}",-0.1978495531463356,-0.2065215627720286,-0.1848970872407732,-0.22326792422092637,-0.23500003722677038,-0.17401903245103112,-0.1785092490308842,-0.1729750528770421,-0.18670520402970844,-0.18331440242016583,-0.19430591054156657,0.02009924654751034,43
44,20.784580802917482,3.5320506217553564,0.011920809745788574,0.0017538301616828952,0.917967183591796,42,500,5,1,51,0.8459383691845923,"{'subsample': 0.917967183591796, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 51, 'learning_rate': 0.8459383691845923}",-0.211284069328601,-0.18673532504812534,-0.19362018868614858,-0.21488990916896367,-0.22736823593339942,-0.16745151743014294,-0.19156161549203793,-0.1849924104641452,-0.17792242846151335,-0.20034158724563272,-0.19561672872587102,0.01722195261402332,44
69,54.30896384716034,4.988545226021123,0.020529341697692872,0.006507614132782172,0.7924169584792397,42,625,2,2,47,0.7353941470735368,"{'subsample': 0.7924169584792397, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 47, 'learning_rate': 0.7353941470735368}",-0.1971261654641305,-0.187209640991974,-0.185617688003362,-0.21711441797992054,-0.214855272496286,-0.18704869311766598,-0.2033893520674778,-0.19512657910278094,-0.1861721822577623,-0.18747501469827177,-0.19611350061796318,0.011367914694820725,45
2,57.09977428913116,3.5641478215671607,0.020164895057678222,0.0053302172445755915,0.7699079539769885,42,875,3,2,54,0.738395347673837,"{'subsample': 0.7699079539769885, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 54, 'learning_rate': 0.738395347673837}",-0.19337164647681898,-0.19804963421250404,-0.1797924833373842,-0.23526972736402496,-0.21040498415072684,-0.19071270181186353,-0.20408149873789078,-0.1848444072884548,-0.1893426855618072,-0.19441969824335867,-0.1980289467184834,0.014989236900781994,46
71,7.324818587303161,0.4640736451788261,0.011402225494384766,0.0036309363295561974,0.8319327663831916,42,500,2,1,61,0.8684473736868434,"{'subsample': 0.8319327663831916, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 61, 'learning_rate': 0.8684473736868434}",-0.1837197991261669,-0.19929174705370434,-0.1921685297683507,-0.19845580784851297,-0.26431286264151377,-0.18211094401762495,-0.21507213377356738,-0.2191525301159498,-0.18540961014838542,-0.20029476496019724,-0.20399887294539737,0.023307661366180014,47
0,78.61052515506745,7.617794169768201,0.01950063705444336,0.001330566154194784,0.9439775887943972,42,1000,5,3,51,0.9259703851925963,"{'subsample': 0.9439775887943972, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 51, 'learning_rate': 0.9259703851925963}",-0.21388834080502606,-0.1937173399166281,-0.20462521863541594,-0.21740727417324676,-0.2146321001149709,-0.21203207085403375,-0.20014065437507217,-0.18636766344025488,-0.21100523662510592,-0.20215765680350378,-0.20559735557432585,0.009560125302275353,48
5,58.58642964363098,8.647094082595139,0.0215104341506958,0.0024736494518585164,0.6438575287643822,42,625,7,1,47,0.6653661330665332,"{'subsample': 0.6438575287643822, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 47, 'learning_rate': 0.6653661330665332}",-0.19776293917717175,-0.1811565567011726,-0.18437768994193438,-0.26277934102221484,-0.24854664630180381,-0.1785845108005926,-0.22516631011555416,-0.18323031863560735,-0.17856881307089872,-0.23196658480612511,-0.2072139710573075,0.03039093941146519,49
