,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
6,11.631331610679627,0.8993368897676884,0.20175497531890868,0.06657303730654174,42,252,exponential,3.7028514257128564,"{'random_state': 42, 'n_estimators': 252, 'loss': 'exponential', 'learning_rate': 3.7028514257128564}",-0.18179152953234595,-0.1688497963440797,-0.16225582192159882,-0.17179971635856797,-0.1769107655689541,-0.16597376018547252,-0.17186024763628377,-0.16283954871080855,-0.17885337426968623,-0.16748791019616982,-0.17086224707239675,0.006320873459997111,11
59,45.30456717014313,4.862052036388384,0.6886488914489746,0.1333252451792208,42,1158,exponential,3.5402701350675336,"{'random_state': 42, 'n_estimators': 1158, 'loss': 'exponential', 'learning_rate': 3.5402701350675336}",-0.1798569738861632,-0.16822524574924477,-0.1643993266492092,-0.16979935156232417,-0.18009262484075625,-0.1666976165747065,-0.17216537003729218,-0.16441832890859662,-0.17602248031442091,-0.16835600927443303,-0.1710033327797147,0.005560884719454532,12
16,11.302431344985962,0.6186236987865225,0.19312012195587158,0.04621229140121585,42,239,exponential,3.6628314157078536,"{'random_state': 42, 'n_estimators': 239, 'loss': 'exponential', 'learning_rate': 3.6628314157078536}",-0.179724079655458,-0.16731422575565555,-0.16769631545759686,-0.17169553761803336,-0.17870145203772503,-0.1644940107058409,-0.16807152830934358,-0.1661557094612685,-0.1788897071285504,-0.16979102732915305,-0.17125335934586253,0.005457500738546613,13
79,16.04556760787964,0.7950626986690718,0.2514349937438965,0.052178638680011796,42,396,exponential,3.547773886943472,"{'random_state': 42, 'n_estimators': 396, 'loss': 'exponential', 'learning_rate': 3.547773886943472}",-0.18142137139899056,-0.17142493554496807,-0.1631448894284702,-0.16921937070374113,-0.17939314025312836,-0.16516459119169222,-0.17100536853614287,-0.16900535865371757,-0.17810810340794445,-0.17073397383951816,-0.17186211029583137,0.005703489628107319,14
32,47.3634006023407,14.238312915500464,0.8459368944168091,0.11623848839679295,42,1460,linear,3.3076538269134566,"{'random_state': 42, 'n_estimators': 1460, 'loss': 'linear', 'learning_rate': 3.3076538269134566}",-0.17836094911677716,-0.16762518034539298,-0.1609497635627581,-0.19692296027310605,-0.17624756538464484,-0.16433009882769636,-0.16719375361903058,-0.1634942705175731,-0.17581740129756,-0.16974476791255808,-0.17206867108570972,0.009973918467771806,15
91,44.31872618198395,1.9928888897931771,0.727681016921997,0.20386171114421617,42,1014,exponential,3.2926463231615806,"{'random_state': 42, 'n_estimators': 1014, 'loss': 'exponential', 'learning_rate': 3.2926463231615806}",-0.18308525947096213,-0.1716124532148684,-0.16571458888026205,-0.16978001861159572,-0.1807726130860139,-0.16623591129703147,-0.17174477504963684,-0.16877671260095345,-0.17853222972997154,-0.166762865478175,-0.17230174274194704,0.005977400581729301,16
19,24.120272850990297,1.5244278548883463,0.36648390293121336,0.06895831506946465,42,515,exponential,3.2876438219109554,"{'random_state': 42, 'n_estimators': 515, 'loss': 'exponential', 'learning_rate': 3.2876438219109554}",-0.1834286390194591,-0.17220789009110238,-0.16638060463773088,-0.16944522412662177,-0.18019833312150108,-0.166484448922632,-0.17244098012160736,-0.16805464545204113,-0.17669436411101083,-0.16827273702473586,-0.17236078666284424,0.005628353411925524,17
33,20.389174604415892,5.977202329718308,0.7153249740600586,0.09504700273349517,42,1211,linear,3.4427213606803404,"{'random_state': 42, 'n_estimators': 1211, 'loss': 'linear', 'learning_rate': 3.4427213606803404}",-0.17818250868875052,-0.18764779934536896,-0.16430012753684511,-0.18407325405017824,-0.17990257088210979,-0.15609846869692715,-0.1693172272425396,-0.16522741246710806,-0.17565302404456185,-0.1749118552238684,-0.17353142481782577,0.009245939319642009,18
38,10.58882155418396,2.861170116440834,0.3098628997802734,0.03468339034825623,42,502,linear,3.4777388694347176,"{'random_state': 42, 'n_estimators': 502, 'loss': 'linear', 'learning_rate': 3.4777388694347176}",-0.21745041329548087,-0.16455595337412154,-0.16628123705663322,-0.1745846488106726,-0.18414191177180583,-0.1565801379653595,-0.19525597789495125,-0.1563448600579626,-0.1685363333787749,-0.17698611583080204,-0.17607175894365645,0.017896163744391742,19
74,35.9981288433075,3.661374667604035,0.724867296218872,0.12813744370736213,42,1145,exponential,5.296148074037019,"{'random_state': 42, 'n_estimators': 1145, 'loss': 'exponential', 'learning_rate': 5.296148074037019}",-0.173894084758953,-0.1816913483606733,-0.18666074925024456,-0.18069334098275805,-0.19641419327037163,-0.15826917826836293,-0.188184415452766,-0.16958820582658057,-0.1790608662536364,-0.17791690230271823,-0.17923732847270646,0.010007188517200893,20
48,13.823498916625976,2.798891522059755,0.5934735059738159,0.06069449848984999,42,909,linear,3.5627813906953474,"{'random_state': 42, 'n_estimators': 909, 'loss': 'linear', 'learning_rate': 3.5627813906953474}",-0.17016987829904212,-0.171419853916601,-0.20303578133931197,-0.22025545978880823,-0.1795844888500034,-0.16447538030088327,-0.18886474858734426,-0.15764461551941614,-0.16249675488284482,-0.2010213416313614,-0.18189683031156165,0.019629604312373747,21
61,17.08818564414978,2.8424386630397818,0.7759321689605713,0.10938303264492336,42,1211,linear,3.5627813906953474,"{'random_state': 42, 'n_estimators': 1211, 'loss': 'linear', 'learning_rate': 3.5627813906953474}",-0.16934194076272804,-0.17082900453814834,-0.20295119209878892,-0.223239033119304,-0.1794421693292116,-0.16447538030088327,-0.18886474858734426,-0.1577492051559911,-0.16160063179990872,-0.2012251760587978,-0.1819718481751106,0.02039422029770536,22
29,13.061598253250121,2.3476822693869472,0.6861674308776855,0.07699504105418473,42,882,linear,3.7603801900950478,"{'random_state': 42, 'n_estimators': 882, 'loss': 'linear', 'learning_rate': 3.7603801900950478}",-0.16838343855800603,-0.22123524436933714,-0.19289963408560154,-0.1896592663494755,-0.1942027607109036,-0.157493733635477,-0.2390122783398021,-0.2047390960578411,-0.20297473804379326,-0.2238887937662668,-0.1994488983916504,0.023599115428197533,23
42,30.65360622406006,1.3153479989230377,0.760727334022522,0.11174915777190181,42,1132,exponential,5.448724362181091,"{'random_state': 42, 'n_estimators': 1132, 'loss': 'exponential', 'learning_rate': 5.448724362181091}",-0.19479759549892567,-0.20315224100979482,-0.2119291483045773,-0.2233465503029502,-0.21506365510408768,-0.1820551452245914,-0.18802371003739687,-0.17859487995227977,-0.21468229433102687,-0.18372490681542597,-0.19953701265810567,0.015340191270093135,24
98,14.988119101524353,1.2616354185430314,0.381518292427063,0.06498123270922485,42,488,exponential,5.62631315657829,"{'random_state': 42, 'n_estimators': 488, 'loss': 'exponential', 'learning_rate': 5.62631315657829}",-0.18874954669618663,-0.1846100167261793,-0.2072380468948353,-0.22111668154726138,-0.21635077133911051,-0.2058070798027637,-0.20743697488011356,-0.189254349946771,-0.21623385484405888,-0.18838575601974195,-0.20251830786970224,0.01291737317665007,25
67,9.998204350471497,0.45819471996814204,0.2540017604827881,0.04125970526233022,42,370,exponential,5.916458229114557,"{'random_state': 42, 'n_estimators': 370, 'loss': 'exponential', 'learning_rate': 5.916458229114557}",-0.215716040362846,-0.2166657351657595,-0.22306658175265498,-0.23242692903913828,-0.22377623167419305,-0.2032979542258387,-0.20165148245850684,-0.20376106877197217,-0.2219402353614458,-0.1991143765065869,-0.21414166353189423,0.010879632730366422,26
84,20.167796587944032,1.4280042923546317,0.49215044975280764,0.06459092762472401,42,685,exponential,5.828914457228614,"{'random_state': 42, 'n_estimators': 685, 'loss': 'exponential', 'learning_rate': 5.828914457228614}",-0.2068493261456161,-0.20974328738222248,-0.2226213971618901,-0.2432029824551238,-0.22743366505240548,-0.21205254811772195,-0.20563601956145536,-0.19735293977018106,-0.2273808511494772,-0.20001749910587202,-0.2152290515901966,0.01373747775776225,27
75,34.50154047012329,2.158456519280273,0.9318089485168457,0.10133335131316225,42,1276,exponential,5.798899449724862,"{'random_state': 42, 'n_estimators': 1276, 'loss': 'exponential', 'learning_rate': 5.798899449724862}",-0.2058807487703906,-0.2207737074059532,-0.22340623118699587,-0.24080070159322306,-0.23094978872763178,-0.20493203209250194,-0.20850312739245977,-0.19832241599075173,-0.2290160345420504,-0.19451702747522018,-0.21571018151771787,0.014628417808602722,28
40,38.62903759479523,1.9363547972928798,0.9300296545028687,0.16592490173069602,42,1381,exponential,5.736368184092045,"{'random_state': 42, 'n_estimators': 1381, 'loss': 'exponential', 'learning_rate': 5.736368184092045}",-0.20832073174657184,-0.2179853161870963,-0.22329841652055987,-0.23900396404130306,-0.23582914549674758,-0.20875398841221074,-0.21259970469342032,-0.20061613684857618,-0.2185221557951955,-0.19642874806139637,-0.21613583078030776,0.01314723357812582,29
21,38.005598998069765,2.4273724708055946,0.8581125020980835,0.12386790203706692,42,1263,exponential,5.896448224112056,"{'random_state': 42, 'n_estimators': 1263, 'loss': 'exponential', 'learning_rate': 5.896448224112056}",-0.2025729612235464,-0.21905739914992148,-0.22918984289483438,-0.23881423275426694,-0.23683586719312727,-0.206085590311211,-0.20897578879002093,-0.2092801104741384,-0.20897431540228942,-0.2069707137149722,-0.21667568219083283,0.012795867933848768,30
62,11.61309518814087,0.6469008019747676,0.2706823110580444,0.0326466937905979,42,436,exponential,6.096548274137069,"{'random_state': 42, 'n_estimators': 436, 'loss': 'exponential', 'learning_rate': 6.096548274137069}",-0.2136980703625344,-0.23797200950098216,-0.23312957782736818,-0.24514900728819256,-0.2318406287190258,-0.2189027991180718,-0.20948950632381644,-0.2079166325483513,-0.23651478195252829,-0.20333195923582884,-0.22379449728766998,0.01404289114778541,31
39,24.28994176387787,0.6237383094058397,0.6467413187026978,0.04586732388321006,42,987,exponential,6.056528264132066,"{'random_state': 42, 'n_estimators': 987, 'loss': 'exponential', 'learning_rate': 6.056528264132066}",-0.21249313151343271,-0.22885291079616554,-0.22824125927261757,-0.24433757595274305,-0.24700454166507618,-0.22032072911044678,-0.21364320197820844,-0.20708786665916606,-0.23137867349491587,-0.2169964455874316,-0.22503563360302042,0.012713625602763574,32
49,5.713958024978638,0.8765424456194872,0.22714815139770508,0.04158217265586502,42,318,linear,3.9204602301150575,"{'random_state': 42, 'n_estimators': 318, 'loss': 'linear', 'learning_rate': 3.9204602301150575}",-0.2042638303401554,-0.21221931642393962,-0.2533574519128332,-0.22626766534366255,-0.24058877337906026,-0.2976172967958069,-0.2282998001985535,-0.1947878240720398,-0.22169603400145949,-0.20721660133929973,-0.22863145938068102,0.02834488146244635,33
4,46.9290148973465,2.9688155653600985,1.1552264451980592,0.22179680185128,42,1486,exponential,6.241620810405203,"{'random_state': 42, 'n_estimators': 1486, 'loss': 'exponential', 'learning_rate': 6.241620810405203}",-0.22155634472938981,-0.23521099707132148,-0.2403512453908521,-0.25474638576205455,-0.25978059571580303,-0.2311250319798982,-0.22809309468128697,-0.21201661577431602,-0.2506459470656482,-0.20951469369883116,-0.23430409518694018,0.016412861478691438,34
27,21.94149794578552,0.8711773974318376,0.5624571323394776,0.09196195519799225,42,895,exponential,6.43671835917959,"{'random_state': 42, 'n_estimators': 895, 'loss': 'exponential', 'learning_rate': 6.43671835917959}",-0.2245784472799657,-0.2364192471828391,-0.267067948412586,-0.25552321165995984,-0.25788299492798716,-0.21737671301661177,-0.22204918613734864,-0.22173761440732226,-0.2369249586282015,-0.21678302024818497,-0.23563433419010069,0.017520116228302584,35
70,5.470269012451172,0.45792061558577224,0.17136178016662598,0.03838370716049557,42,200,exponential,7.054527263631816,"{'random_state': 42, 'n_estimators': 200, 'loss': 'exponential', 'learning_rate': 7.054527263631816}",-0.21270631610316215,-0.23053734125557007,-0.28572239495067775,-0.24721265371463277,-0.2440588772312379,-0.2143195053274502,-0.23291377034112234,-0.21958243674032907,-0.25896217126923055,-0.2104448977171354,-0.23564603646505486,0.022723553246820904,36
22,5.080716443061829,0.7837525361467506,0.21818225383758544,0.048829819867547544,42,239,linear,3.9854927463731866,"{'random_state': 42, 'n_estimators': 239, 'loss': 'linear', 'learning_rate': 3.9854927463731866}",-0.15627644374099506,-0.2178481725268669,-0.20465956873181584,-0.22785317009253092,-0.3155556285977872,-0.3657326688225635,-0.2449578592228551,-0.3095259892348015,-0.17944254143182445,-0.1955101638931664,-0.2417362206295207,0.0639445354550211,37
0,31.231126403808595,1.3638770332396681,0.7842111587524414,0.1491156348414041,42,987,exponential,6.669334667333667,"{'random_state': 42, 'n_estimators': 987, 'loss': 'exponential', 'learning_rate': 6.669334667333667}",-0.22820604742219586,-0.2370261099811371,-0.2672504945865427,-0.26932172804943744,-0.25623653322281625,-0.24250324140278576,-0.2245515805156825,-0.24332464544012355,-0.255891925679866,-0.22524105371137323,-0.24495533600119607,0.015794679291672293,38
63,5.883822107315064,0.4886214567137492,0.1708050012588501,0.019237648247007418,42,239,exponential,7.08704352176088,"{'random_state': 42, 'n_estimators': 239, 'loss': 'exponential', 'learning_rate': 7.08704352176088}",-0.22353010095328565,-0.2363533114159134,-0.24667583599244516,-0.3007089871955958,-0.2681369219480568,-0.22605008149932537,-0.22871555301633892,-0.2513845371060402,-0.27302206930208833,-0.23539818776624277,-0.24899755861953327,0.023579673412053425,39
68,15.080908513069152,0.8546523088680789,0.4020200252532959,0.05897313575413747,42,633,exponential,6.896948474237119,"{'random_state': 42, 'n_estimators': 633, 'loss': 'exponential', 'learning_rate': 6.896948474237119}",-0.24104915216579736,-0.2391635551784602,-0.24861152954753624,-0.27343980565541676,-0.26643469139125353,-0.26565122201428154,-0.24250816189350227,-0.23605384824853914,-0.26766157271538205,-0.2233232976921123,-0.2503896836502282,0.015926833440985867,40
65,5.614847087860108,0.6731973660811323,0.25613036155700686,0.0524636168396187,42,331,linear,4.138069034517258,"{'random_state': 42, 'n_estimators': 331, 'loss': 'linear', 'learning_rate': 4.138069034517258}",-0.21832205197388094,-0.22165495500820914,-0.3162807369446536,-0.25756586854589153,-0.2606962345254824,-0.15375838138188358,-0.2576647074022123,-0.2744550613439985,-0.417894892405667,-0.21405931106250123,-0.259235220059438,0.06702126818959908,41
26,25.275536727905273,0.7625376937419035,0.6794775009155274,0.055397588304349654,42,1106,exponential,7.422211105552776,"{'random_state': 42, 'n_estimators': 1106, 'loss': 'exponential', 'learning_rate': 7.422211105552776}",-0.25218956882555243,-0.26365456213394795,-0.2833961406389062,-0.29524332023635724,-0.28763401528430654,-0.2615069836768671,-0.24926646364583652,-0.2428128408542741,-0.283586277533237,-0.24042351449356802,-0.2659713687322853,0.01903503492928537,42
15,31.880728006362915,1.567284683526844,0.8799083232879639,0.05742453266503359,42,1303,exponential,7.3421710855427715,"{'random_state': 42, 'n_estimators': 1303, 'loss': 'exponential', 'learning_rate': 7.3421710855427715}",-0.2596754470769045,-0.25350719313049813,-0.28438748854213247,-0.2792960392386582,-0.2794092024180574,-0.25144621908325804,-0.26212639176178987,-0.25308524545345085,-0.2753992453644009,-0.26303811114862463,-0.26613705832177753,0.01175287331197282,43
64,12.572124314308166,2.221847269863736,0.6749603033065796,0.12037769378456914,42,909,linear,4.170585292646323,"{'random_state': 42, 'n_estimators': 909, 'loss': 'linear', 'learning_rate': 4.170585292646323}",-0.2435843624692399,-0.3351697082553301,-0.3193326038465284,-0.38274456993460937,-0.2714169523516971,-0.21553816034902867,-0.24478183167821035,-0.24318946378386508,-0.23021841127636775,-0.18705578218785268,-0.26730318461327296,0.057273354334840605,44
93,31.075217843055725,0.9478112562576201,0.8001911878585816,0.11474580436935469,42,1224,exponential,7.607303651825913,"{'random_state': 42, 'n_estimators': 1224, 'loss': 'exponential', 'learning_rate': 7.607303651825913}",-0.25377109712590873,-0.2795192731029852,-0.2889969144447501,-0.29179325365125175,-0.2829353402729241,-0.24229748428478012,-0.2572908307897759,-0.2578351811952613,-0.27829468985990125,-0.2614963518880455,-0.26942304166155845,0.016037037810550776,45
52,26.519395852088927,1.129154429302459,0.6463635444641114,0.14776403432982121,42,1092,exponential,7.929964982491246,"{'random_state': 42, 'n_estimators': 1092, 'loss': 'exponential', 'learning_rate': 7.929964982491246}",-0.2594493973397053,-0.27315568802481527,-0.3020292465826049,-0.31478996742781273,-0.30224408800345387,-0.24524156072935202,-0.2649090200731862,-0.24964098364891085,-0.27406617614082446,-0.27332789255526047,-0.2758854020525926,0.02219816577105448,46
35,16.3263409614563,2.313877111894515,0.9191532611846924,0.08777244464351783,42,1329,linear,4.025512756378189,"{'random_state': 42, 'n_estimators': 1329, 'loss': 'linear', 'learning_rate': 4.025512756378189}",-0.21200282580170635,-0.24668024304405967,-0.23866944855785735,-0.21295127467791097,-0.3174892210069629,-0.3728934362223545,-0.37965484564489865,-0.36380142918844743,-0.2285659580638262,-0.19860827020646446,-0.27713169524144887,0.06936409053582536,47
51,32.39493455886841,1.0188949534930782,0.926205325126648,0.1317395424545184,42,1329,exponential,7.777388694347174,"{'random_state': 42, 'n_estimators': 1329, 'loss': 'exponential', 'learning_rate': 7.777388694347174}",-0.27795184459877836,-0.26804284936579587,-0.2780565539216421,-0.30310376515198023,-0.3014345691518769,-0.26778149139213253,-0.26520291731074813,-0.26162831138954135,-0.27075528045141817,-0.28491234694325185,-0.2778869929677165,0.013837928491545595,48
7,21.167297697067262,4.333070797643974,1.1884179592132569,0.19442597500075467,42,1171,linear,4.245622811405703,"{'random_state': 42, 'n_estimators': 1171, 'loss': 'linear', 'learning_rate': 4.245622811405703}",-0.3663336895900393,-0.30944998326720835,-0.3054450278437157,-0.29559354649418446,-0.2781771688578763,-0.17422523403408222,-0.40471765894546996,-0.25908180746316695,-0.21633330019202718,-0.25036993424543036,-0.2859727350933201,0.0640076233611081,49
95,4.746597623825073,0.7390115067358236,0.23732657432556153,0.0689824193179313,42,291,linear,5.423711855927964,"{'random_state': 42, 'n_estimators': 291, 'loss': 'linear', 'learning_rate': 5.423711855927964}",-0.3186917659415975,-0.2601062883158212,-0.26747418671071216,-0.25683326297640124,-0.3063535233320473,-0.27791479241117945,-0.36399263434729173,-0.4021933601324823,-0.3689210277419058,-0.3236986731971081,-0.3146179515106547,0.04806634990595909,50
43,3.705341935157776,0.5659513379422904,0.15636651515960692,0.018358591801647537,42,252,linear,5.1610805402701345,"{'random_state': 42, 'n_estimators': 252, 'loss': 'linear', 'learning_rate': 5.1610805402701345}",-0.5845473132547595,-0.28648699969428426,-0.2837228121266608,-0.2772357114419918,-0.3996725477031381,-0.39834031561340866,-0.3108299671960801,-0.37391057140938677,-0.2268235494082071,-0.37210277542617803,-0.35136725632740945,0.09554375042450616,51
53,5.961794829368591,0.8129646475859014,0.2998079776763916,0.0634134515639316,42,396,linear,5.168584292146074,"{'random_state': 42, 'n_estimators': 396, 'loss': 'linear', 'learning_rate': 5.168584292146074}",-0.33890534240156356,-0.30431205051423943,-0.4608561151927707,-0.4477914607455083,-0.35872826665618895,-0.36428649398142293,-0.3627713709283448,-0.31742362143796904,-0.27218868875771807,-0.40394945427426054,-0.36312128648899866,0.05728071692375367,52
76,16.014554810523986,3.239645444400098,0.894669485092163,0.09506708798000017,42,1145,linear,5.5312656328164085,"{'random_state': 42, 'n_estimators': 1145, 'loss': 'linear', 'learning_rate': 5.5312656328164085}",-0.26143512677296743,-0.5143645525926064,-0.37833975840661804,-0.4955568453690017,-0.3228997270333109,-0.26155021138060813,-0.28294542289974667,-0.22893409329874612,-0.4569989887754181,-0.44379661100579637,-0.36468213375348196,0.10131701602187415,53
87,10.397228574752807,1.439079242053119,0.5842053651809692,0.12632598700444722,42,685,linear,5.6188094047023505,"{'random_state': 42, 'n_estimators': 685, 'loss': 'linear', 'learning_rate': 5.6188094047023505}",-0.41485951363118034,-0.3197125008937661,-0.3563991626868265,-0.36474421836051873,-0.44324513768135454,-0.3788171770482483,-0.3311910520360144,-0.27937727802629087,-0.4288789159097454,-0.4793580447377257,-0.3796583001011671,0.05865841850069465,54
24,17.270443749427795,2.065945606746098,0.9747247934341431,0.07448679492299051,42,1211,linear,5.32616308154077,"{'random_state': 42, 'n_estimators': 1211, 'loss': 'linear', 'learning_rate': 5.32616308154077}",-0.38341653851904844,-0.38823889849335524,-0.38312708266086803,-0.44931606037480304,-0.33139017020819855,-0.3190692760626415,-0.3923950145066897,-0.4352655981839009,-0.272291355733087,-0.564541867040184,-0.39190518617827763,0.07643098626600993,55
55,18.783251237869262,2.2271190091535984,1.0298407077789307,0.21742181923713297,42,1473,linear,6.006503251625813,"{'random_state': 42, 'n_estimators': 1473, 'loss': 'linear', 'learning_rate': 6.006503251625813}",-0.26816336266198315,-0.33116983230194913,-0.6408038783105839,-0.46400914497821033,-0.34738355302988033,-0.4004920040105028,-0.452425531167101,-0.4330724327494574,-0.3581458969290093,-0.3514733256031301,-0.40471389617418074,0.09731265075338913,56
2,7.557556819915772,1.1167005547846571,0.39579861164093016,0.09615668178538225,42,423,linear,6.336668334167083,"{'random_state': 42, 'n_estimators': 423, 'loss': 'linear', 'learning_rate': 6.336668334167083}",-0.40425323795629114,-0.4001009010356359,-0.4310576673381424,-0.451403292018301,-0.5842892207196506,-0.3538243048951105,-0.28535663177749204,-0.37142396540537925,-0.4959829430110897,-0.3235215787558422,-0.41012137429129353,0.08229011651285467,57
14,12.333743786811828,1.8844856140377089,0.7170209407806396,0.16296248610595446,42,843,linear,7.569784892446223,"{'random_state': 42, 'n_estimators': 843, 'loss': 'linear', 'learning_rate': 7.569784892446223}",-0.5170026879853361,-0.4041368901674173,-0.398558526362716,-0.3424131438632498,-0.4019743753051669,-0.35480744669924336,-0.5858351552268187,-0.5170469391580114,-0.4475353638976996,-0.4223188817141428,-0.4391629410379802,0.07397729814784319,58
10,5.178551435470581,0.840091123069656,0.2339334726333618,0.02548763212967032,42,305,linear,6.061530765382692,"{'random_state': 42, 'n_estimators': 305, 'loss': 'linear', 'learning_rate': 6.061530765382692}",-0.3058775633622423,-0.8300569507698989,-0.3494474050371916,-0.49728860822053966,-0.4564649135468716,-0.31012222803065725,-0.3582743319136842,-0.4006375295457617,-0.6731133425404036,-0.3011209559163003,-0.4482403828883551,0.16731198645902284,59
12,16.80791609287262,1.4672713813574556,0.9402258157730102,0.22813048289302967,42,1119,linear,6.619309654827413,"{'random_state': 42, 'n_estimators': 1119, 'loss': 'linear', 'learning_rate': 6.619309654827413}",-0.3567281870799236,-0.4487270321732699,-0.4330325020515605,-0.49083487672780274,-0.5247087217946567,-0.6123079557869525,-0.44527814910867647,-0.3830384735367171,-0.4275381760670285,-0.4118967971498914,-0.45340908714764794,0.06994870338511221,60
9,6.239537572860717,0.9165178253806632,0.29361255168914796,0.06369846295015331,42,344,linear,7.417208604302151,"{'random_state': 42, 'n_estimators': 344, 'loss': 'linear', 'learning_rate': 7.417208604302151}",-0.7547659512289789,-0.48016013569157073,-0.34171484917744643,-0.6489389392991888,-0.35034346521688753,-0.36957465569381476,-0.49860529427639133,-0.31934730240756876,-0.44482817619678655,-0.3548624534406577,-0.4563141222629291,0.13769741332010496,61
