,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
63,0.010504150390625,0.0013567806228164578,0.0,0.0,4.017068334167083,42,66,7,3,50,6.888475337668835,"{'subsample': 4.017068334167083, 'random_state': 42, 'n_estimators': 66, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 6.888475337668835}",,,,,,,,,,,,,25
73,0.011597776412963867,0.0033559847775727924,0.0,0.0,3.6718991995998005,42,196,5,1,50,5.938009604802401,"{'subsample': 3.6718991995998005, 'random_state': 42, 'n_estimators': 196, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 5.938009604802401}",,,,,,,,,,,,,26
75,0.010263371467590331,0.00044756649255194985,0.0,0.0,2.1461515757878944,42,247,4,2,50,9.679843121560781,"{'subsample': 2.1461515757878944, 'random_state': 42, 'n_estimators': 247, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 9.679843121560781}",,,,,,,,,,,,,27
53,0.011201953887939453,0.003000613594549543,0.0,0.0,5.7078968484242125,42,201,4,1,50,3.276705552776389,"{'subsample': 5.7078968484242125, 'random_state': 42, 'n_estimators': 201, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 3.276705552776389}",,,,,,,,,,,,,28
97,0.01134190559387207,0.00148915292967078,0.0,0.0,1.660913806903452,42,213,4,3,25,6.308190995497749,"{'subsample': 1.660913806903452, 'random_state': 42, 'n_estimators': 213, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 25, 'learning_rate': 6.308190995497749}",,,,,,,,,,,,,29
96,0.01170179843902588,0.0014797370101120352,0.0,0.0,3.2817080040020015,42,252,7,2,1,8.909465632816408,"{'subsample': 3.2817080040020015, 'random_state': 42, 'n_estimators': 252, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 1, 'learning_rate': 8.909465632816408}",,,,,,,,,,,,,30
95,0.011602973937988282,0.0017307411981445557,0.0,0.0,2.2612079539769887,42,189,3,2,50,6.583325812906454,"{'subsample': 2.2612079539769887, 'random_state': 42, 'n_estimators': 189, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 6.583325812906454}",,,,,,,,,,,,,31
94,0.012397122383117676,0.004352773905398203,0.0,0.0,9.204610255127564,42,171,2,3,50,5.207651725862932,"{'subsample': 9.204610255127564, 'random_state': 42, 'n_estimators': 171, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 5.207651725862932}",,,,,,,,,,,,,32
93,0.011080098152160645,0.0008770367935079787,0.0,0.0,1.165671135567784,42,56,2,2,1,5.642864982491246,"{'subsample': 1.165671135567784, 'random_state': 42, 'n_estimators': 56, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 1, 'learning_rate': 5.642864982491246}",,,,,,,,,,,,,33
92,0.010263872146606446,0.0009345867061034329,0.0,0.0,3.937029114557279,42,88,3,2,1,1.1756760380190097,"{'subsample': 3.937029114557279, 'random_state': 42, 'n_estimators': 88, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 1, 'learning_rate': 1.1756760380190097}",,,,,,,,,,,,,34
91,0.01310584545135498,0.006035183039270517,0.0,0.0,1.9610608804402203,42,247,5,2,50,6.423247373686844,"{'subsample': 1.9610608804402203, 'random_state': 42, 'n_estimators': 247, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 6.423247373686844}",,,,,,,,,,,,,35
90,0.018407130241394044,0.008171983931288752,0.0,0.0,8.624325912956479,42,246,2,2,50,4.36723991995998,"{'subsample': 8.624325912956479, 'random_state': 42, 'n_estimators': 246, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 4.36723991995998}",,,,,,,,,,,,,36
89,0.009987187385559083,0.0005698329837360175,0.0,0.0,3.861992346173087,42,140,7,1,25,6.583325812906454,"{'subsample': 3.861992346173087, 'random_state': 42, 'n_estimators': 140, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 25, 'learning_rate': 6.583325812906454}",,,,,,,,,,,,,37
88,0.011533260345458984,0.0014605114238683133,0.0,0.0,4.17214432216108,42,148,2,2,25,3.2967153576788397,"{'subsample': 4.17214432216108, 'random_state': 42, 'n_estimators': 148, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 25, 'learning_rate': 3.2967153576788397}",,,,,,,,,,,,,38
87,0.012905144691467285,0.006207252614160159,0.0,0.0,6.593330715357679,42,138,7,2,25,8.569298949474739,"{'subsample': 6.593330715357679, 'random_state': 42, 'n_estimators': 138, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 25, 'learning_rate': 8.569298949474739}",,,,,,,,,,,,,39
85,0.01669011116027832,0.005515198817777586,0.0,0.0,9.169593096548274,42,171,5,2,50,3.9620413706853435,"{'subsample': 9.169593096548274, 'random_state': 42, 'n_estimators': 171, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 3.9620413706853435}",,,,,,,,,,,,,40
84,0.012357401847839355,0.0019909665240962523,0.0,0.0,3.8519874437218613,42,198,3,3,50,7.558803801900951,"{'subsample': 3.8519874437218613, 'random_state': 42, 'n_estimators': 198, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 7.558803801900951}",,,,,,,,,,,,,41
83,0.012712645530700683,0.002389784593046418,0.0,0.0,7.153605252626313,42,268,2,3,1,4.257185992996498,"{'subsample': 7.153605252626313, 'random_state': 42, 'n_estimators': 268, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 1, 'learning_rate': 4.257185992996498}",,,,,,,,,,,,,42
82,0.014151906967163086,0.005501085978268275,0.0,0.0,8.434232766383191,42,178,5,1,25,0.04011960980490246,"{'subsample': 8.434232766383191, 'random_state': 42, 'n_estimators': 178, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 25, 'learning_rate': 0.04011960980490246}",,,,,,,,,,,,,43
81,0.011735105514526367,0.0009000541368025443,0.0,0.0,5.332713006503252,42,167,5,1,50,9.684845572786394,"{'subsample': 5.332713006503252, 'random_state': 42, 'n_estimators': 167, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 9.684845572786394}",,,,,,,,,,,,,44
80,0.011059427261352539,0.0008374341947021467,0.0,0.0,7.173615057528765,42,76,3,1,25,1.9610608804402203,"{'subsample': 7.173615057528765, 'random_state': 42, 'n_estimators': 76, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 25, 'learning_rate': 1.9610608804402203}",,,,,,,,,,,,,45
79,0.01223604679107666,0.002529452468510672,0.0,0.0,7.828936168084042,42,124,2,3,25,4.587347773886943,"{'subsample': 7.828936168084042, 'random_state': 42, 'n_estimators': 124, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 25, 'learning_rate': 4.587347773886943}",,,,,,,,,,,,,46
78,0.012850713729858399,0.0044441720671692985,0.0,0.0,1.1756760380190097,42,116,3,3,50,7.923982741370686,"{'subsample': 1.1756760380190097, 'random_state': 42, 'n_estimators': 116, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 7.923982741370686}",,,,,,,,,,,,,47
77,0.017064833641052247,0.010349662974405205,0.0,0.0,5.262678689344672,42,252,3,1,1,4.957529164582291,"{'subsample': 5.262678689344672, 'random_state': 42, 'n_estimators': 252, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 1, 'learning_rate': 4.957529164582291}",,,,,,,,,,,,,48
76,0.01190340518951416,0.003665847289778411,0.0,0.0,5.272683591795898,42,53,4,1,1,3.681904102051026,"{'subsample': 5.272683591795898, 'random_state': 42, 'n_estimators': 53, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 1, 'learning_rate': 3.681904102051026}",,,,,,,,,,,,,49
74,0.009563517570495606,0.00016142350118146398,0.0,0.0,9.959980390195097,42,174,4,3,50,5.177637018509255,"{'subsample': 9.959980390195097, 'random_state': 42, 'n_estimators': 174, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 5.177637018509255}",,,,,,,,,,,,,50
52,0.010677790641784668,0.0008079911195845138,0.0,0.0,4.162139419709855,42,121,4,2,50,5.502796348174087,"{'subsample': 4.162139419709855, 'random_state': 42, 'n_estimators': 121, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 5.502796348174087}",,,,,,,,,,,,,51
49,0.012601089477539063,0.004810869963728294,0.0,0.0,7.288671435717859,42,127,7,3,50,5.427759579789895,"{'subsample': 7.288671435717859, 'random_state': 42, 'n_estimators': 127, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 5.427759579789895}",,,,,,,,,,,,,52
50,0.010779595375061036,0.0008660016348333638,0.0,0.0,9.954977938969485,42,245,5,1,1,3.54683791895948,"{'subsample': 9.954977938969485, 'random_state': 42, 'n_estimators': 245, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 1, 'learning_rate': 3.54683791895948}",,,,,,,,,,,,,53
22,0.01017308235168457,0.0005755092244643761,0.0,0.0,2.28121775887944,42,235,3,3,50,8.414222961480741,"{'subsample': 2.28121775887944, 'random_state': 42, 'n_estimators': 235, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 8.414222961480741}",,,,,,,,,,,,,54
21,0.010607719421386719,0.00099808711047538,0.0,0.0,7.533791545772887,42,73,3,1,25,7.028543971985993,"{'subsample': 7.533791545772887, 'random_state': 42, 'n_estimators': 73, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 25, 'learning_rate': 7.028543971985993}",,,,,,,,,,,,,55
19,0.016297459602355957,0.0037893170276985418,0.0,0.0,1.810987343671836,42,167,3,2,50,4.452281590795398,"{'subsample': 1.810987343671836, 'random_state': 42, 'n_estimators': 167, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 4.452281590795398}",,,,,,,,,,,,,56
18,0.015127325057983398,0.005248601637770303,0.0,0.0,9.159588194097049,42,125,3,3,25,8.189112656328165,"{'subsample': 9.159588194097049, 'random_state': 42, 'n_estimators': 125, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 25, 'learning_rate': 8.189112656328165}",,,,,,,,,,,,,57
17,0.013323092460632324,0.007859843774292264,0.0,0.0,7.3887204602301155,42,295,5,3,1,2.571359929964983,"{'subsample': 7.3887204602301155, 'random_state': 42, 'n_estimators': 295, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 1, 'learning_rate': 2.571359929964983}",,,,,,,,,,,,,58
16,0.012694954872131348,0.0011139778680354518,0.0,0.0,2.2762153076538274,42,223,3,3,50,9.874938719359681,"{'subsample': 2.2762153076538274, 'random_state': 42, 'n_estimators': 223, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 9.874938719359681}",,,,,,,,,,,,,59
15,0.010355424880981446,0.0011928359424358476,0.0,0.0,1.8460045022511258,42,293,4,1,50,6.68337483741871,"{'subsample': 1.8460045022511258, 'random_state': 42, 'n_estimators': 293, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 6.68337483741871}",,,,,,,,,,,,,60
14,0.012380242347717285,0.003124612500400224,0.0,0.0,6.953507203601801,42,213,4,3,1,0.8755289644822412,"{'subsample': 6.953507203601801, 'random_state': 42, 'n_estimators': 213, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 1, 'learning_rate': 0.8755289644822412}",,,,,,,,,,,,,61
13,0.010920405387878418,0.001134020247231179,0.0,0.0,7.118588094047024,42,198,2,1,1,2.1761662831415713,"{'subsample': 7.118588094047024, 'random_state': 42, 'n_estimators': 198, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 1, 'learning_rate': 2.1761662831415713}",,,,,,,,,,,,,62
23,0.010204195976257324,0.0008770996676785184,0.0,0.0,3.5268281140570292,42,234,5,1,50,8.759392096048025,"{'subsample': 3.5268281140570292, 'random_state': 42, 'n_estimators': 234, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 8.759392096048025}",,,,,,,,,,,,,63
12,0.014833426475524903,0.0060945368671860975,0.0,0.0,6.858460630315158,42,154,7,1,50,6.438254727363682,"{'subsample': 6.858460630315158, 'random_state': 42, 'n_estimators': 154, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 6.438254727363682}",,,,,,,,,,,,,64
10,0.012388348579406738,0.0014221549423325752,0.0,0.0,4.802453176588294,42,212,4,3,25,8.809416608304153,"{'subsample': 4.802453176588294, 'random_state': 42, 'n_estimators': 212, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 25, 'learning_rate': 8.809416608304153}",,,,,,,,,,,,,65
9,0.014621424674987792,0.004842938802828546,0.0,0.0,7.528789094547274,42,289,5,2,50,2.8464947473736872,"{'subsample': 7.528789094547274, 'random_state': 42, 'n_estimators': 289, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 2.8464947473736872}",,,,,,,,,,,,,66
8,0.016505837440490723,0.007340410426645842,0.0,0.0,6.828445922961481,42,140,2,2,50,3.0515952476238124,"{'subsample': 6.828445922961481, 'random_state': 42, 'n_estimators': 140, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 3.0515952476238124}",,,,,,,,,,,,,67
7,0.013507461547851563,0.0024123878972540347,0.0,0.0,6.753409154577289,42,126,2,1,1,4.6673869934967485,"{'subsample': 6.753409154577289, 'random_state': 42, 'n_estimators': 126, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 1, 'learning_rate': 4.6673869934967485}",,,,,,,,,,,,,68
5,0.013502931594848633,0.0022426758934921097,0.0,0.0,4.742423761880941,42,258,5,3,1,2.511330515257629,"{'subsample': 4.742423761880941, 'random_state': 42, 'n_estimators': 258, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 1, 'learning_rate': 2.511330515257629}",,,,,,,,,,,,,69
4,0.012612867355346679,0.0016526581937349046,0.0,0.0,8.239137168584293,42,104,5,2,1,6.638352776388195,"{'subsample': 8.239137168584293, 'random_state': 42, 'n_estimators': 104, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 1, 'learning_rate': 6.638352776388195}",,,,,,,,,,,,,70
3,0.018475437164306642,0.006997985329801761,0.0,0.0,6.053065982991496,42,217,5,2,50,0.750467683841921,"{'subsample': 6.053065982991496, 'random_state': 42, 'n_estimators': 217, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 0.750467683841921}",,,,,,,,,,,,,71
2,0.022942709922790527,0.005255353416744399,0.0,0.0,1.6208941970985493,42,186,2,1,50,7.7438944972486246,"{'subsample': 1.6208941970985493, 'random_state': 42, 'n_estimators': 186, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 7.7438944972486246}",,,,,,,,,,,,,72
1,0.017852592468261718,0.002759503610862708,0.0,0.0,2.111134417208605,42,131,4,2,50,2.831487393696849,"{'subsample': 2.111134417208605, 'random_state': 42, 'n_estimators': 131, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 2.831487393696849}",,,,,,,,,,,,,73
11,0.012227725982666016,0.0019795447150034633,0.0,0.0,3.942031565782892,42,185,7,2,25,2.646396698349175,"{'subsample': 3.942031565782892, 'random_state': 42, 'n_estimators': 185, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 25, 'learning_rate': 2.646396698349175}",,,,,,,,,,,,,74
24,0.011741280555725098,0.0013747829714373491,0.0,0.0,3.551840370185093,42,85,2,2,50,8.384208254127063,"{'subsample': 3.551840370185093, 'random_state': 42, 'n_estimators': 85, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 8.384208254127063}",,,,,,,,,,,,,75
25,0.01128997802734375,0.0009181826624543521,0.0,0.0,3.766945772886444,42,140,3,1,50,6.733399349674838,"{'subsample': 3.766945772886444, 'random_state': 42, 'n_estimators': 140, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 6.733399349674838}",,,,,,,,,,,,,76
26,0.012517833709716797,0.0009477396139805979,0.0,0.0,9.804904402201101,42,116,3,3,1,6.053065982991496,"{'subsample': 9.804904402201101, 'random_state': 42, 'n_estimators': 116, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 1, 'learning_rate': 6.053065982991496}",,,,,,,,,,,,,77
98,0.011738157272338868,0.001778157654734827,0.0,0.0,9.844924012006004,42,90,7,1,25,4.182149224612306,"{'subsample': 9.844924012006004, 'random_state': 42, 'n_estimators': 90, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 25, 'learning_rate': 4.182149224612306}",,,,,,,,,,,,,78
48,0.012825441360473634,0.0038234015085425034,0.0,0.0,3.4617962481240627,42,150,5,2,25,0.6354113056528264,"{'subsample': 3.4617962481240627, 'random_state': 42, 'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 25, 'learning_rate': 0.6354113056528264}",,,,,,,,,,,,,79
46,0.011122822761535645,0.0018611678819006696,0.0,0.0,6.07807823911956,42,180,5,2,50,0.6804333666833418,"{'subsample': 6.07807823911956, 'random_state': 42, 'n_estimators': 180, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 0.6804333666833418}",,,,,,,,,,,,,80
