,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_leaf_size,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
77,0.062447857856750486,0.015751932074417403,0.12794477939605714,0.02861600969537287,distance,14,22,ball_tree,"{'weights': 'distance', 'n_neighbors': 14, 'leaf_size': 22, 'algorithm': 'ball_tree'}",-0.1642098300993077,-0.16025874925785255,-0.16372247523935832,-0.17448475842557173,-0.18277803327864536,-0.1604155525976924,-0.18604448849633173,-0.14668839344646525,-0.15065932713105845,-0.17749287576903477,-0.16667544837413184,0.012504451869766004,9
89,0.06844918727874756,0.010533889531975305,0.11203558444976806,0.04519670571417908,distance,13,41,kd_tree,"{'weights': 'distance', 'n_neighbors': 13, 'leaf_size': 41, 'algorithm': 'kd_tree'}",-0.1636565090503846,-0.1610777564451403,-0.16480817860165753,-0.17346745933986532,-0.18270431946768365,-0.15846029079503318,-0.1853969786555178,-0.1490745587694055,-0.15044663392317864,-0.17900579758778074,-0.16680984826356474,0.012206547789539621,12
13,0.07780842781066895,0.02132955355934396,0.11508448123931884,0.034020327279481205,distance,13,27,ball_tree,"{'weights': 'distance', 'n_neighbors': 13, 'leaf_size': 27, 'algorithm': 'ball_tree'}",-0.1636565090503846,-0.1610777564451403,-0.16480817860165753,-0.17346745933986532,-0.18270431946768365,-0.15846029079503318,-0.1853969786555178,-0.1490745587694055,-0.15044663392317864,-0.17900579758778074,-0.16680984826356474,0.012206547789539621,12
42,0.061440038681030276,0.02740122967879816,0.1410127639770508,0.05374648215158198,distance,15,43,ball_tree,"{'weights': 'distance', 'n_neighbors': 15, 'leaf_size': 43, 'algorithm': 'ball_tree'}",-0.16297183196428705,-0.16078437243846347,-0.1651360186082211,-0.17525982784270042,-0.18383127117181092,-0.15842575603129613,-0.18787325427122095,-0.14609386829891696,-0.15118054275921736,-0.17792605687598176,-0.1669482800262116,0.013136723253874353,14
60,0.08828105926513671,0.03369211479229191,0.20226657390594482,0.0459997807040337,uniform,6,30,kd_tree,"{'weights': 'uniform', 'n_neighbors': 6, 'leaf_size': 30, 'algorithm': 'kd_tree'}",-0.1648410089046602,-0.16827959576315904,-0.15910788002298853,-0.17050759260821163,-0.17464793481355753,-0.15736516438502451,-0.18510607813461247,-0.15219159342168462,-0.16042245640771238,-0.1787572169242192,-0.167122652138583,0.009801393271313966,15
62,0.06409802436828613,0.027175897231878073,0.13118999004364013,0.05069505910704026,distance,16,42,ball_tree,"{'weights': 'distance', 'n_neighbors': 16, 'leaf_size': 42, 'algorithm': 'ball_tree'}",-0.16349733823078277,-0.1602763384820799,-0.1646979004448406,-0.17519173245563954,-0.18627232608966857,-0.15718577127383293,-0.18746198151402635,-0.14682021333809692,-0.1534055147837496,-0.176513563511267,-0.16713226801239842,0.013033347585968781,16
92,0.07534387111663818,0.015262707889309559,0.1971583366394043,0.06262402789608447,distance,16,19,kd_tree,"{'weights': 'distance', 'n_neighbors': 16, 'leaf_size': 19, 'algorithm': 'kd_tree'}",-0.16349733823078277,-0.1602763384820799,-0.1646979004448406,-0.17519173245563954,-0.18627232608966857,-0.15718577127383293,-0.18746198151402635,-0.14682021333809692,-0.1534055147837496,-0.176513563511267,-0.16713226801239842,0.013033347585968781,16
84,0.07716202735900879,0.023114765645394907,0.12124216556549072,0.04615509167588781,distance,16,16,ball_tree,"{'weights': 'distance', 'n_neighbors': 16, 'leaf_size': 16, 'algorithm': 'ball_tree'}",-0.16349733823078277,-0.1602763384820799,-0.1646979004448406,-0.17519173245563954,-0.18627232608966857,-0.15718577127383293,-0.18746198151402635,-0.14682021333809692,-0.1534055147837496,-0.176513563511267,-0.16713226801239842,0.013033347585968781,16
25,0.06780502796173096,0.0180886697846244,0.14446659088134767,0.04235969945755004,distance,17,25,ball_tree,"{'weights': 'distance', 'n_neighbors': 17, 'leaf_size': 25, 'algorithm': 'ball_tree'}",-0.1633190182507933,-0.15913325707163492,-0.16610385366183075,-0.17671787868422525,-0.1869650757908815,-0.15602143610766117,-0.18874998400845067,-0.14596342496592998,-0.15251622924698754,-0.1771385982575079,-0.1672628756045903,0.013846615757445965,19
7,0.06473548412322998,0.024912636999986294,0.13608825206756592,0.0443376057870307,uniform,8,42,kd_tree,"{'weights': 'uniform', 'n_neighbors': 8, 'leaf_size': 42, 'algorithm': 'kd_tree'}",-0.16756742802606014,-0.16761061943727498,-0.15939750476918005,-0.17267443185213058,-0.17963872765263794,-0.15904825281081061,-0.1854467837415747,-0.14927087839697606,-0.15688234036026327,-0.17656859013352116,-0.16741055571804295,0.010772672083820801,20
96,0.08291168212890625,0.01917746615867633,0.16362404823303223,0.0317121218779293,uniform,5,38,kd_tree,"{'weights': 'uniform', 'n_neighbors': 5, 'leaf_size': 38, 'algorithm': 'kd_tree'}",-0.16408953322613803,-0.16539296139983103,-0.16451901882904582,-0.17267884036748857,-0.1802358548334524,-0.15694546636725937,-0.1815188463921075,-0.1476824266311655,-0.16257560135605872,-0.178772663675262,-0.16744112130778088,0.010324388407290035,21
43,0.07871325016021728,0.026208195817766334,0.14404397010803222,0.04827638988017098,distance,18,37,kd_tree,"{'weights': 'distance', 'n_neighbors': 18, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.16332034291504585,-0.15769674023194621,-0.16685951593665455,-0.17930643083923875,-0.18813199673234277,-0.15680455841667382,-0.1883213791451079,-0.14650391012471523,-0.15243537003198018,-0.17640372343766617,-0.16757839678113712,0.014049806939530781,22
14,0.08788914680480957,0.033007868360467214,0.1609968900680542,0.03721330077304539,distance,18,26,kd_tree,"{'weights': 'distance', 'n_neighbors': 18, 'leaf_size': 26, 'algorithm': 'kd_tree'}",-0.16332034291504585,-0.15769674023194621,-0.16685951593665455,-0.17930643083923875,-0.18813199673234277,-0.15680455841667382,-0.1883213791451079,-0.14650391012471523,-0.15243537003198018,-0.17640372343766617,-0.16757839678113712,0.014049806939530781,22
74,0.08942101001739503,0.02236535719765064,0.13813936710357666,0.04047626810865251,distance,19,21,kd_tree,"{'weights': 'distance', 'n_neighbors': 19, 'leaf_size': 21, 'algorithm': 'kd_tree'}",-0.16090775861012585,-0.1582277231091632,-0.16828105525819645,-0.1792472174810998,-0.18839259216871088,-0.15701520666898328,-0.18905048766403557,-0.14495253872129818,-0.15183111138565597,-0.17828158791537954,-0.16761872789826487,0.014659121746507743,24
61,0.08553218841552734,0.021805539394085124,0.18874759674072267,0.03626252620838282,distance,19,16,kd_tree,"{'weights': 'distance', 'n_neighbors': 19, 'leaf_size': 16, 'algorithm': 'kd_tree'}",-0.16090775861012585,-0.1582277231091632,-0.16828105525819645,-0.1792472174810998,-0.18839259216871088,-0.15701520666898328,-0.18905048766403557,-0.14495253872129818,-0.15183111138565597,-0.17828158791537954,-0.16761872789826487,0.014659121746507743,24
38,0.0605790376663208,0.011295854259855586,0.154205584526062,0.03551684900324982,distance,20,43,kd_tree,"{'weights': 'distance', 'n_neighbors': 20, 'leaf_size': 43, 'algorithm': 'kd_tree'}",-0.16004980973167637,-0.15822834286063145,-0.1684861085329595,-0.17955833135106622,-0.18883323690752224,-0.1570397732007585,-0.18976497266745598,-0.14704250474518316,-0.15047474923332768,-0.17794742399805757,-0.16774252532286388,0.014714026757905289,26
78,0.05624489784240723,0.011233529740881508,0.140083909034729,0.029200214836321327,distance,20,28,ball_tree,"{'weights': 'distance', 'n_neighbors': 20, 'leaf_size': 28, 'algorithm': 'ball_tree'}",-0.16004980973167637,-0.15822834286063145,-0.1684861085329595,-0.17955833135106622,-0.18883323690752224,-0.1570397732007585,-0.18976497266745598,-0.14704250474518316,-0.15047474923332768,-0.17794742399805757,-0.16774252532286388,0.014714026757905289,26
24,0.09544014930725098,0.03338826621670919,0.1646570920944214,0.043636605118457836,distance,20,33,kd_tree,"{'weights': 'distance', 'n_neighbors': 20, 'leaf_size': 33, 'algorithm': 'kd_tree'}",-0.16004980973167637,-0.15822834286063145,-0.1684861085329595,-0.17955833135106622,-0.18883323690752224,-0.1570397732007585,-0.18976497266745598,-0.14704250474518316,-0.15047474923332768,-0.17794742399805757,-0.16774252532286388,0.014714026757905289,26
40,0.07723643779754638,0.00982326088152468,0.15215773582458497,0.0462803838106787,distance,23,21,kd_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 21, 'algorithm': 'kd_tree'}",-0.15843143742598728,-0.15949834646867275,-0.16480932062513784,-0.1806965225653698,-0.18938290003078465,-0.1581225517028668,-0.18891877252868314,-0.15031065064683205,-0.1521877093791415,-0.17669276920181548,-0.16790509805752912,0.014021486558662732,29
91,0.07273652553558349,0.022720717752739473,0.11102869510650634,0.024413691270008673,uniform,10,30,ball_tree,"{'weights': 'uniform', 'n_neighbors': 10, 'leaf_size': 30, 'algorithm': 'ball_tree'}",-0.16909802797261492,-0.16529806526201013,-0.1658417692686021,-0.17239961397970563,-0.18293340599082292,-0.16040604995455066,-0.18455278677343273,-0.14900982098346033,-0.15388418600954643,-0.17601856346891018,-0.1679442289663656,0.011006086867183771,30
67,0.059579992294311525,0.02323068661400384,0.11138813495635987,0.030703440364592008,uniform,10,45,ball_tree,"{'weights': 'uniform', 'n_neighbors': 10, 'leaf_size': 45, 'algorithm': 'ball_tree'}",-0.16909802797261492,-0.16529806526201013,-0.1658417692686021,-0.17239961397970563,-0.18293340599082292,-0.16040604995455066,-0.18455278677343273,-0.14900982098346033,-0.15388418600954643,-0.17601856346891018,-0.1679442289663656,0.011006086867183771,30
68,0.10452728271484375,0.03324923731073336,0.17275030612945558,0.04550036254185698,uniform,10,16,kd_tree,"{'weights': 'uniform', 'n_neighbors': 10, 'leaf_size': 16, 'algorithm': 'kd_tree'}",-0.16909802797261492,-0.16529806526201013,-0.1658417692686021,-0.17239961397970563,-0.18293340599082292,-0.16040604995455066,-0.18455278677343273,-0.14900982098346033,-0.15388418600954643,-0.17601856346891018,-0.1679442289663656,0.011006086867183771,30
45,0.06611309051513672,0.018141423315494874,0.13183436393737794,0.021889569195026385,uniform,12,24,ball_tree,"{'weights': 'uniform', 'n_neighbors': 12, 'leaf_size': 24, 'algorithm': 'ball_tree'}",-0.16511747779510955,-0.16652936138136312,-0.16657747908880693,-0.17404661765564083,-0.18317487014162398,-0.1604297282643221,-0.18424574257927367,-0.14810805807240793,-0.15230310472045613,-0.1793150076398752,-0.16798474473388797,0.011707585825738952,33
72,0.07383387088775635,0.02096243025599984,0.14979879856109618,0.02708043849045389,uniform,12,31,kd_tree,"{'weights': 'uniform', 'n_neighbors': 12, 'leaf_size': 31, 'algorithm': 'kd_tree'}",-0.16511747779510955,-0.16652936138136312,-0.16657747908880693,-0.17404661765564083,-0.18317487014162398,-0.1604297282643221,-0.18424574257927367,-0.14810805807240793,-0.15230310472045613,-0.1793150076398752,-0.16798474473388797,0.011707585825738952,33
97,0.09173896312713622,0.036430013650057526,0.18605809211730956,0.06213247597654295,distance,25,15,kd_tree,"{'weights': 'distance', 'n_neighbors': 25, 'leaf_size': 15, 'algorithm': 'kd_tree'}",-0.15614178800871645,-0.15999425794359343,-0.16723386901767137,-0.18238236619657427,-0.18969123209684288,-0.15790591300156573,-0.18813099924822985,-0.1518647909375915,-0.15320641550796538,-0.17409663867622854,-0.16806482706349796,0.013806259000247482,35
37,0.06795823574066162,0.019939881974469144,0.13033316135406495,0.04448176020682506,distance,25,18,ball_tree,"{'weights': 'distance', 'n_neighbors': 25, 'leaf_size': 18, 'algorithm': 'ball_tree'}",-0.15614178800871645,-0.15999425794359343,-0.16723386901767137,-0.18238236619657427,-0.18969123209684288,-0.15790591300156573,-0.18813099924822985,-0.1518647909375915,-0.15320641550796538,-0.17409663867622854,-0.16806482706349796,0.013806259000247482,35
41,0.07365405559539795,0.031744078168034436,0.15645992755889893,0.04661545356249027,distance,24,43,kd_tree,"{'weights': 'distance', 'n_neighbors': 24, 'leaf_size': 43, 'algorithm': 'kd_tree'}",-0.15804261023365052,-0.16052844498636024,-0.16593817029932378,-0.18212787536920538,-0.18987131975723284,-0.15756892671869827,-0.18905812548338116,-0.1512866106932833,-0.15346919769682446,-0.17542949165775584,-0.16833207728957159,0.013906849056353816,37
49,0.05560867786407471,0.015874364438664447,0.14652376174926757,0.029588110903991632,distance,24,42,ball_tree,"{'weights': 'distance', 'n_neighbors': 24, 'leaf_size': 42, 'algorithm': 'ball_tree'}",-0.15804261023365052,-0.16052844498636024,-0.16593817029932378,-0.18212787536920538,-0.18987131975723284,-0.15756892671869827,-0.18905812548338116,-0.1512866106932833,-0.15346919769682446,-0.17542949165775584,-0.16833207728957159,0.013906849056353816,37
36,0.07696945667266845,0.02848305539066608,0.12056963443756104,0.038259808389402496,distance,24,38,ball_tree,"{'weights': 'distance', 'n_neighbors': 24, 'leaf_size': 38, 'algorithm': 'ball_tree'}",-0.15804261023365052,-0.16052844498636024,-0.16593817029932378,-0.18212787536920538,-0.18987131975723284,-0.15756892671869827,-0.18905812548338116,-0.1512866106932833,-0.15346919769682446,-0.17542949165775584,-0.16833207728957159,0.013906849056353816,37
69,0.05824294090270996,0.012270524581535195,0.1348980188369751,0.03186409290594566,uniform,13,31,ball_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 31, 'algorithm': 'ball_tree'}",-0.16481105383969033,-0.16363779932108735,-0.16633211474796128,-0.17485922101704657,-0.1843406331718226,-0.15999814125322936,-0.18654405275041863,-0.15103269637439473,-0.15196034522155527,-0.18070690042466492,-0.1684222958121871,0.012078074157035023,40
94,0.08192720413208007,0.02975451454154281,0.17310187816619874,0.04181991434325755,uniform,13,30,kd_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 30, 'algorithm': 'kd_tree'}",-0.16481105383969033,-0.16363779932108735,-0.16633211474796128,-0.17485922101704657,-0.1843406331718226,-0.15999814125322936,-0.18654405275041863,-0.15103269637439473,-0.15196034522155527,-0.18070690042466492,-0.1684222958121871,0.012078074157035023,40
2,0.06165421009063721,0.0345047621110732,0.13943283557891845,0.027979391302026126,uniform,13,43,ball_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 43, 'algorithm': 'ball_tree'}",-0.16481105383969033,-0.16363779932108735,-0.16633211474796128,-0.17485922101704657,-0.1843406331718226,-0.15999814125322936,-0.18654405275041863,-0.15103269637439473,-0.15196034522155527,-0.18070690042466492,-0.1684222958121871,0.012078074157035023,40
86,0.07155449390411377,0.021882867617314592,0.12645440101623534,0.043549738257429714,uniform,13,33,ball_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 33, 'algorithm': 'ball_tree'}",-0.16481105383969033,-0.16363779932108735,-0.16633211474796128,-0.17485922101704657,-0.1843406331718226,-0.15999814125322936,-0.18654405275041863,-0.15103269637439473,-0.15196034522155527,-0.18070690042466492,-0.1684222958121871,0.012078074157035023,40
19,0.07595701217651367,0.02768959745635928,0.1228407621383667,0.03446852121223931,uniform,13,45,kd_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 45, 'algorithm': 'kd_tree'}",-0.16481105383969033,-0.16363779932108735,-0.16633211474796128,-0.17485922101704657,-0.1843406331718226,-0.15999814125322936,-0.18654405275041863,-0.15103269637439473,-0.15196034522155527,-0.18070690042466492,-0.1684222958121871,0.012078074157035023,40
1,0.07804350852966309,0.027571235296605143,0.19121713638305665,0.06615509594400229,distance,27,17,kd_tree,"{'weights': 'distance', 'n_neighbors': 27, 'leaf_size': 17, 'algorithm': 'kd_tree'}",-0.15636698578570415,-0.1590433109660464,-0.16946350751516467,-0.1822903644112012,-0.1911087675137547,-0.15811735340278704,-0.18827381212763036,-0.15289434746774952,-0.15395498768603225,-0.17341131323446446,-0.16849247501105347,0.013845270200506757,45
20,0.06226880550384521,0.02609723063368537,0.14503519535064696,0.03582490832950383,uniform,15,19,ball_tree,"{'weights': 'uniform', 'n_neighbors': 15, 'leaf_size': 19, 'algorithm': 'ball_tree'}",-0.16400477643037406,-0.16357411048122436,-0.16648818659705078,-0.17688447588505649,-0.18552366971430273,-0.16000932594931144,-0.18907686147989397,-0.14780329269171655,-0.15283058309864178,-0.17956801579835566,-0.1685763298125928,0.013040128017048002,46
90,0.05841071605682373,0.014363380123977395,0.14727308750152587,0.035352808435255755,uniform,15,33,ball_tree,"{'weights': 'uniform', 'n_neighbors': 15, 'leaf_size': 33, 'algorithm': 'ball_tree'}",-0.16400477643037406,-0.16357411048122436,-0.16648818659705078,-0.17688447588505649,-0.18552366971430273,-0.16000932594931144,-0.18907686147989397,-0.14780329269171655,-0.15283058309864178,-0.17956801579835566,-0.1685763298125928,0.013040128017048002,46
87,0.0770911455154419,0.02131130237049338,0.13997173309326172,0.058198670605806184,uniform,15,24,kd_tree,"{'weights': 'uniform', 'n_neighbors': 15, 'leaf_size': 24, 'algorithm': 'kd_tree'}",-0.16400477643037406,-0.16357411048122436,-0.16648818659705078,-0.17688447588505649,-0.18552366971430273,-0.16000932594931144,-0.18907686147989397,-0.14780329269171655,-0.15283058309864178,-0.17956801579835566,-0.1685763298125928,0.013040128017048002,46
12,0.07185122966766358,0.019237815268762698,0.1549292802810669,0.05542721276562325,uniform,16,30,kd_tree,"{'weights': 'uniform', 'n_neighbors': 16, 'leaf_size': 30, 'algorithm': 'kd_tree'}",-0.16454756553969263,-0.16309900528589708,-0.16593764041446843,-0.17670691039503525,-0.18820371266728422,-0.15856732427714193,-0.18861109852078337,-0.1485243370134049,-0.1551935672792104,-0.17806669417583304,-0.1687457855568751,0.012950165891241166,49
0,0.057700824737548825,0.014795308551698895,0.16092031002044677,0.04466689777049352,uniform,17,35,ball_tree,"{'weights': 'uniform', 'n_neighbors': 17, 'leaf_size': 35, 'algorithm': 'ball_tree'}",-0.16441504554688588,-0.16181412078757104,-0.16742771913593982,-0.17827766103783846,-0.18890194104778896,-0.15734970452622768,-0.18998506072908178,-0.14763484886121994,-0.1542265113818918,-0.1788362410796622,-0.16888688541341074,0.013801248071652472,50
31,0.06883659362792968,0.027682811500370785,0.13796539306640626,0.030363603191342223,uniform,17,34,ball_tree,"{'weights': 'uniform', 'n_neighbors': 17, 'leaf_size': 34, 'algorithm': 'ball_tree'}",-0.16441504554688588,-0.16181412078757104,-0.16742771913593982,-0.17827766103783846,-0.18890194104778896,-0.15734970452622768,-0.18998506072908178,-0.14763484886121994,-0.1542265113818918,-0.1788362410796622,-0.16888688541341074,0.013801248071652472,50
35,0.07361907958984375,0.014785386582006925,0.1450181484222412,0.04601474079105175,uniform,17,39,kd_tree,"{'weights': 'uniform', 'n_neighbors': 17, 'leaf_size': 39, 'algorithm': 'kd_tree'}",-0.16441504554688588,-0.16181412078757104,-0.16742771913593982,-0.17827766103783846,-0.18890194104778896,-0.15734970452622768,-0.18998506072908178,-0.14763484886121994,-0.1542265113818918,-0.1788362410796622,-0.16888688541341074,0.013801248071652472,50
98,0.09348578453063965,0.032854265215571464,0.1578911781311035,0.05748312138116671,uniform,17,34,kd_tree,"{'weights': 'uniform', 'n_neighbors': 17, 'leaf_size': 34, 'algorithm': 'kd_tree'}",-0.16441504554688588,-0.16181412078757104,-0.16742771913593982,-0.17827766103783846,-0.18890194104778896,-0.15734970452622768,-0.18998506072908178,-0.14763484886121994,-0.1542265113818918,-0.1788362410796622,-0.16888688541341074,0.013801248071652472,50
47,0.04730837345123291,0.008706281552426354,0.13164868354797363,0.026782093858679773,uniform,17,38,ball_tree,"{'weights': 'uniform', 'n_neighbors': 17, 'leaf_size': 38, 'algorithm': 'ball_tree'}",-0.16441504554688588,-0.16181412078757104,-0.16742771913593982,-0.17827766103783846,-0.18890194104778896,-0.15734970452622768,-0.18998506072908178,-0.14763484886121994,-0.1542265113818918,-0.1788362410796622,-0.16888688541341074,0.013801248071652472,50
6,0.06982758045196533,0.030092590315048844,0.1665576934814453,0.025688955029621197,distance,28,45,kd_tree,"{'weights': 'distance', 'n_neighbors': 28, 'leaf_size': 45, 'algorithm': 'kd_tree'}",-0.15671459889887313,-0.15882956959359187,-0.1692328865501213,-0.18261448436597816,-0.19277575774130096,-0.15792702715076506,-0.18858127015464882,-0.15265284912648525,-0.15497013213362418,-0.17466157280416308,-0.1688960148519552,0.01416725976278489,55
48,0.0689014196395874,0.022680184615139966,0.12184345722198486,0.03164081377684297,distance,28,29,ball_tree,"{'weights': 'distance', 'n_neighbors': 28, 'leaf_size': 29, 'algorithm': 'ball_tree'}",-0.15671459889887313,-0.15882956959359187,-0.1692328865501213,-0.18261448436597816,-0.19277575774130096,-0.15792702715076506,-0.18858127015464882,-0.15265284912648525,-0.15497013213362418,-0.17466157280416308,-0.1688960148519552,0.01416725976278489,55
76,0.08179526329040528,0.014658442771539845,0.13238174915313722,0.026005526188782414,distance,29,32,kd_tree,"{'weights': 'distance', 'n_neighbors': 29, 'leaf_size': 32, 'algorithm': 'kd_tree'}",-0.1567730669552585,-0.15904780907260335,-0.1691081009697057,-0.18185533947265423,-0.1934674714416451,-0.1577968773017143,-0.18885651253052177,-0.153807748693738,-0.15424053632293117,-0.17533559320157238,-0.16902890559623446,0.014216333195294488,57
26,0.0651045560836792,0.019711475059084226,0.136786150932312,0.03111941569812317,distance,29,15,ball_tree,"{'weights': 'distance', 'n_neighbors': 29, 'leaf_size': 15, 'algorithm': 'ball_tree'}",-0.1567730669552585,-0.15904780907260335,-0.1691081009697057,-0.18185533947265423,-0.1934674714416451,-0.1577968773017143,-0.18885651253052177,-0.153807748693738,-0.15424053632293117,-0.17533559320157238,-0.16902890559623446,0.014216333195294488,57
10,0.06550240516662598,0.019950266557179453,0.1310267686843872,0.04371315502626923,distance,29,36,ball_tree,"{'weights': 'distance', 'n_neighbors': 29, 'leaf_size': 36, 'algorithm': 'ball_tree'}",-0.1567730669552585,-0.15904780907260335,-0.1691081009697057,-0.18185533947265423,-0.1934674714416451,-0.1577968773017143,-0.18885651253052177,-0.153807748693738,-0.15424053632293117,-0.17533559320157238,-0.16902890559623446,0.014216333195294488,57
65,0.08385317325592041,0.019481902049392624,0.16210994720458985,0.04848924608283293,uniform,18,39,kd_tree,"{'weights': 'uniform', 'n_neighbors': 18, 'leaf_size': 39, 'algorithm': 'kd_tree'}",-0.1643383454449352,-0.16027447059862596,-0.16825179803643744,-0.18094863792675606,-0.19020255482488913,-0.15815480815946312,-0.18948391867585032,-0.1481640531121851,-0.15419426052752738,-0.17821079895358294,-0.16922236462602527,0.014020142808189029,60
15,0.05932137966156006,0.018112094492500688,0.11097731590270996,0.03314091436349838,uniform,18,45,ball_tree,"{'weights': 'uniform', 'n_neighbors': 18, 'leaf_size': 45, 'algorithm': 'ball_tree'}",-0.1643383454449352,-0.16027447059862596,-0.16825179803643744,-0.18094863792675606,-0.19020255482488913,-0.15815480815946312,-0.18948391867585032,-0.1481640531121851,-0.15419426052752738,-0.17821079895358294,-0.16922236462602527,0.014020142808189029,60
