,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
79,105.52072670459748,2.4745514850425954,0.03620514869689941,0.008163167704128779,0.9234693846923462,42,750,4,3,51,0.13765502751375688,"{'subsample': 0.9234693846923462, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 51, 'learning_rate': 0.13765502751375688}",-0.1378767876556829,-0.1313242481843284,-0.14938180115428726,-0.1522909089516211,-0.16816111245492477,-0.11952603405913874,-0.14144528269251747,-0.13970167532001584,-0.13461570505594977,-0.1430836062277137,-0.14174071617561798,0.0124155911783362,17
91,135.23738725185393,5.196847605690486,0.040433287620544434,0.0030695001575309295,0.9734893946973487,42,1000,7,3,47,0.11214482241120562,"{'subsample': 0.9734893946973487, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 47, 'learning_rate': 0.11214482241120562}",-0.13443127070075356,-0.13427333820362453,-0.15098815066062643,-0.14679145304770688,-0.17553744320017511,-0.12006393652919745,-0.14908383986663712,-0.13993368735797374,-0.13478017211441332,-0.14498647633581868,-0.14308697680169266,0.013893750474389063,18
4,73.41176109313965,4.945830071826,0.03184719085693359,0.009103081196912392,0.6303521260630315,42,625,5,1,50,0.25270105052526265,"{'subsample': 0.6303521260630315, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 0.25270105052526265}",-0.13576439012385133,-0.13364868764434185,-0.15652191448187094,-0.15724944821414014,-0.16246557664197261,-0.11290594598984917,-0.1384682231351442,-0.1451162787576449,-0.12914108020542772,-0.16537401800511276,-0.14366555631993555,0.015885537838657274,19
7,71.66500251293182,2.2725431154965445,0.026900100708007812,0.008427200318807405,0.8729491745872937,42,500,2,3,46,0.27721085542771384,"{'subsample': 0.8729491745872937, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 46, 'learning_rate': 0.27721085542771384}",-0.1446554916153376,-0.14350361140924786,-0.1554176600605723,-0.1409377099057086,-0.16590372268056885,-0.11523928243928917,-0.1446562280890295,-0.139337918120659,-0.14285084529873113,-0.15304615554209025,-0.14455486251612343,0.012448329204761167,20
29,97.23012642860412,6.4462947396228225,0.03668503761291504,0.0007932920396149335,0.8739495747873938,42,875,2,2,55,0.2296918459229615,"{'subsample': 0.8739495747873938, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 55, 'learning_rate': 0.2296918459229615}",-0.15282390924012337,-0.1408240830159358,-0.15111576063826393,-0.14590131217715735,-0.17627684943983057,-0.12056905463556931,-0.14624009736777466,-0.1359641393220524,-0.14774539800425837,-0.14543515423393935,-0.14628957580749052,0.013290072475391683,21
28,67.39370534420013,1.438788751833538,0.03571972846984863,0.0009213277435943075,0.47328929464732367,42,875,2,2,53,0.2381952476238119,"{'subsample': 0.47328929464732367, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 53, 'learning_rate': 0.2381952476238119}",-0.14243468645870946,-0.1428995673647036,-0.14871359856724584,-0.1555556279859934,-0.17113879366649987,-0.12683585109668924,-0.14358867582055518,-0.1348273554041636,-0.1394565180052167,-0.15862484207824343,-0.14640755164480207,0.01204743383052083,22
97,92.03807249069214,2.371490845132957,0.03691895008087158,0.001023948088438363,0.59983991995998,42,1000,5,3,49,0.3222288644322161,"{'subsample': 0.59983991995998, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 49, 'learning_rate': 0.3222288644322161}",-0.15003566757069275,-0.13216283998464257,-0.1454360373604341,-0.16723556744469312,-0.18717374391386152,-0.1309622214877301,-0.15010303892237095,-0.13140805154898433,-0.12843639018927053,-0.15541108342237167,-0.14783646418450513,0.017814364206474777,23
77,18.39055745601654,1.288598514742921,0.028208160400390626,0.003512342884820061,0.17967183591795896,42,875,4,1,51,0.1466586293146573,"{'subsample': 0.17967183591795896, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 51, 'learning_rate': 0.1466586293146573}",-0.1542943422816152,-0.14258078206134545,-0.15509457484968112,-0.1678122826799702,-0.17384238678674807,-0.13108665342543294,-0.14668222102580258,-0.13302056113560018,-0.1298690407477164,-0.15544834534605229,-0.14897311903399643,0.014375661750600364,24
18,80.81483554840088,3.1157957398043807,0.02784683704376221,0.006716071194687004,0.8939575787893947,42,500,7,3,55,0.36524607303651824,"{'subsample': 0.8939575787893947, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 55, 'learning_rate': 0.36524607303651824}",-0.15508323210743472,-0.15022924787390057,-0.14936239370199858,-0.1502329276180364,-0.16896949693387456,-0.1285712842325429,-0.14083291485254523,-0.14295738013987086,-0.14771189689114694,-0.15910931322381286,-0.14930600875751637,0.010307361364936153,25
68,57.88023452758789,1.5067475908396237,0.026523280143737792,0.0018304852536824836,0.80042016008004,42,625,5,1,51,0.3562424712356178,"{'subsample': 0.80042016008004, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 51, 'learning_rate': 0.3562424712356178}",-0.14839870728992247,-0.13330621477636534,-0.15586909211563307,-0.163111779769186,-0.17211848807038177,-0.13717205979386893,-0.15542089768328068,-0.14133199699830923,-0.13728154417422836,-0.15973238912647492,-0.15037431697976505,0.012251501831543153,26
80,73.63529305458069,3.852273797002184,0.028284382820129395,0.00620502165690741,0.9304721860930465,42,500,5,2,47,0.28721485742871433,"{'subsample': 0.9304721860930465, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 47, 'learning_rate': 0.28721485742871433}",-0.15934867847415038,-0.14460804240624045,-0.1547135028595963,-0.15901617896596804,-0.17577358835837928,-0.12281107188178839,-0.1537569779040169,-0.15061661204419655,-0.144723706557234,-0.16270075324933336,-0.15280691127009038,0.0132225233883005,27
25,66.44239311218261,3.7958618302851685,0.035433197021484376,0.002886160735208754,0.499799899949975,42,875,7,3,57,0.3982592796398199,"{'subsample': 0.499799899949975, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 57, 'learning_rate': 0.3982592796398199}",-0.170475980475089,-0.1454311119517242,-0.1741391299160118,-0.16025141937083043,-0.17586162715911796,-0.1394777885349436,-0.14849848699497253,-0.14805838049298267,-0.14589292796774025,-0.16754970184609572,-0.1575636554709508,0.012908392860507881,28
52,80.95400407314301,4.154573559480383,0.037490463256835936,0.0010668019124637606,0.9629851925962982,42,1000,5,1,54,0.4312724862431216,"{'subsample': 0.9629851925962982, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 54, 'learning_rate': 0.4312724862431216}",-0.16257717491378457,-0.14585327153089744,-0.14706679666519049,-0.16888767335240418,-0.19502742424610017,-0.13132560444486363,-0.1663718782489131,-0.16326130195902697,-0.17277828923339522,-0.157255195330045,-0.16104046099246208,0.016472406057795916,29
46,67.97760365009307,1.8243958436490701,0.028728652000427245,0.0015110151158363144,0.5248099049524763,42,625,5,1,54,0.3827530765382691,"{'subsample': 0.5248099049524763, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 54, 'learning_rate': 0.3827530765382691}",-0.1507046318777957,-0.15542608312823172,-0.15810884162163544,-0.19573521321500484,-0.18024626796825813,-0.13827520112846214,-0.16586081284736273,-0.15899679917407486,-0.13513992485551182,-0.1795120377325926,-0.161800581354893,0.01808718424714893,30
8,86.37364506721497,9.727881372452284,0.03680858612060547,0.009991955242720672,0.9554821910955478,42,875,4,2,45,0.4562824912456228,"{'subsample': 0.9554821910955478, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 45, 'learning_rate': 0.4562824912456228}",-0.14706496472182554,-0.16090001666980133,-0.16745137386248615,-0.1610712439447627,-0.17879654971944964,-0.14446152570213586,-0.17090699226021014,-0.15387043855451876,-0.17156568860602547,-0.1629396054970255,-0.1619028399538241,0.010403281245509073,31
82,79.50781104564666,3.3898013151678144,0.03761887550354004,0.00835714282136394,0.699879939969985,42,875,3,2,60,0.4762904952476238,"{'subsample': 0.699879939969985, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 60, 'learning_rate': 0.4762904952476238}",-0.1555088306500024,-0.16660366526239573,-0.16489920554833876,-0.159593087344255,-0.18280664788739995,-0.1439424662533344,-0.14815440641252828,-0.17562195005313247,-0.1602633693251184,-0.16354304383544765,-0.1620936672571953,0.01104122219644399,32
45,43.85358486175537,2.100663749842875,0.026629877090454102,0.0029949041384164576,0.9684873936968484,42,500,3,1,45,0.35974387193596796,"{'subsample': 0.9684873936968484, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 45, 'learning_rate': 0.35974387193596796}",-0.175020828845991,-0.1532237803662446,-0.16192665967469358,-0.14882954738258877,-0.18356932085716712,-0.13772580402108106,-0.17331797774059637,-0.15508996841519682,-0.1747623437235536,-0.15914714461755367,-0.16226133756446665,0.013493260514325528,33
9,95.88116054534912,6.090061436626262,0.03110809326171875,0.015411342983530042,0.8874549774887444,42,1000,5,2,61,0.559323711855928,"{'subsample': 0.8874549774887444, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 61, 'learning_rate': 0.559323711855928}",-0.16164335603160285,-0.16234411297709242,-0.16502822431061936,-0.16028929364712843,-0.19796911922591331,-0.15139264682908174,-0.13665189492862845,-0.16615850784863598,-0.16790534867121124,-0.16492062667735782,-0.16343031311472717,0.014496208510623942,34
33,21.879860591888427,2.5025529996130715,0.011703896522521972,0.0006378126401794793,0.8319327663831916,42,625,4,1,60,0.5623249124562282,"{'subsample': 0.8319327663831916, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 60, 'learning_rate': 0.5623249124562282}",-0.18218933677465438,-0.1658533394380133,-0.16542740015966478,-0.16053497460745728,-0.18902602736724697,-0.13161527598212652,-0.16431508480423898,-0.1620189780574618,-0.15029103632661314,-0.16795180177598337,-0.16392232552934607,0.01493626098617979,35
93,1.4000183820724488,0.0663896592187067,0.011317157745361328,0.0010426646310536106,0.04661860930465233,42,500,3,2,63,0.08413361680840421,"{'subsample': 0.04661860930465233, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 63, 'learning_rate': 0.08413361680840421}",-0.16031964905265,-0.15720793966152077,-0.15833230905365858,-0.17202259227983296,-0.19288710469892698,-0.1745171989071259,-0.16955424162856883,-0.1593321817710983,-0.14744053658155676,-0.17310165806601585,-0.1664715411700955,0.012040959441908907,36
63,71.41481175422669,7.981155461239116,0.028610420227050782,0.010906873073841764,0.8374349674837419,42,625,2,3,63,0.6708683341670836,"{'subsample': 0.8374349674837419, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 63, 'learning_rate': 0.6708683341670836}",-0.16450888659106133,-0.16731906930688842,-0.17753606320477386,-0.14718468756858094,-0.19326059589226469,-0.16073268631316506,-0.16824576819159132,-0.1832815738823831,-0.14654917336375306,-0.1714184070234708,-0.16800369113379324,0.013903909743664051,37
74,62.18356032371521,2.416804450655923,0.03304426670074463,0.0013365633396643765,0.4957982991495748,42,875,2,3,63,0.42927168584292147,"{'subsample': 0.4957982991495748, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 63, 'learning_rate': 0.42927168584292147}",-0.18594978273054316,-0.15115392345716963,-0.18702454299520438,-0.17594369977932686,-0.19810377981070387,-0.15682759298824459,-0.1593794457775844,-0.15518022599440986,-0.1595942392431127,-0.17524322200446338,-0.17044004547807629,0.0153763593053164,38
49,38.20647652149201,3.635989566410096,0.01578526496887207,0.00184801462960132,0.7559023511755878,42,1000,5,1,48,0.5633253126563281,"{'subsample': 0.7559023511755878, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 48, 'learning_rate': 0.5633253126563281}",-0.16254630567361378,-0.15521656343318657,-0.17148944830642382,-0.18921031474601482,-0.200275261624088,-0.1501824763676495,-0.15294976991616552,-0.15408109023098013,-0.18245463580212085,-0.19102638360495494,-0.17094322497051978,0.017570258891724866,39
86,59.211720967292784,5.851519897383782,0.020344996452331544,0.0012319280692742165,0.7443977488744372,42,875,2,2,57,0.5773309154577289,"{'subsample': 0.7443977488744372, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 57, 'learning_rate': 0.5773309154577289}",-0.1586430864119911,-0.17211351938519454,-0.16202685187893365,-0.19063320749394452,-0.19198869493065385,-0.1660152699139454,-0.1520826687815342,-0.16849850560770704,-0.1698398041352246,-0.18847191618665013,-0.1720313524725779,0.013211306659612926,40
42,58.26636645793915,5.007255077484813,0.030446791648864747,0.00787839858692646,0.6983793396698349,42,500,4,3,57,0.640356128064032,"{'subsample': 0.6983793396698349, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 57, 'learning_rate': 0.640356128064032}",-0.16687307536830537,-0.16546088271114376,-0.16087207333974096,-0.18907359966173903,-0.19386393787977851,-0.1512503143613044,-0.1668588709605325,-0.16461793200239827,-0.16449222884727954,-0.20504824180038128,-0.17284111569326038,0.016172104054150507,41
47,14.900228667259217,0.977181217117152,0.01750979423522949,0.0013723600861531456,0.28471385692846424,42,500,7,3,61,0.30672266133066534,"{'subsample': 0.28471385692846424, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 61, 'learning_rate': 0.30672266133066534}",-0.1805806554185819,-0.165611520210411,-0.18426612501263023,-0.18741812034209573,-0.19877972375821878,-0.16990189059739058,-0.15662622309697463,-0.15546462694119415,-0.15864573584417038,-0.18126323012955456,-0.1738557851351222,0.014013023385880393,42
60,22.219537019729614,1.0855526589089366,0.023058462142944335,0.003578451353044835,0.3267306653326663,42,625,2,3,53,0.34473786893446723,"{'subsample': 0.3267306653326663, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 53, 'learning_rate': 0.34473786893446723}",-0.17046321277001011,-0.17136750920544297,-0.1754504072115475,-0.18532006952376268,-0.19216367546125282,-0.17160451969189158,-0.1896620541805694,-0.15440121298694978,-0.15531010772527953,-0.1952477717015077,-0.17609905404582143,0.013680189871303986,43
65,28.187426972389222,2.895808455139674,0.012175369262695312,0.0005682967356853124,0.7634053526763381,42,625,5,1,47,0.7448979489744872,"{'subsample': 0.7634053526763381, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 47, 'learning_rate': 0.7448979489744872}",-0.17489506462234636,-0.18218995257559756,-0.18917787420865,-0.1927068859186701,-0.23444833939426463,-0.15270997105174672,-0.17415586987231405,-0.17361685245804193,-0.21012495161477207,-0.21656643138584525,-0.19005921931022488,0.023007733563501265,44
89,67.37443735599518,5.470423729132887,0.017284250259399413,0.0015385654384474352,1.0,42,625,4,3,52,0.9404761880940471,"{'subsample': 1.0, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 52, 'learning_rate': 0.9404761880940471}",-0.2132774703811892,-0.18722326562775932,-0.1902963019027199,-0.18176313375525818,-0.2279524566318354,-0.17937462247800176,-0.18511112894364026,-0.19178386440119632,-0.18208716616796386,-0.18054345599144697,-0.19194128662810112,0.01520594854611516,45
1,35.05371980667114,3.4804332498446486,0.014893245697021485,0.005560133808704396,0.8674469734867434,42,875,5,1,65,0.7864145572786393,"{'subsample': 0.8674469734867434, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 65, 'learning_rate': 0.7864145572786393}",-0.19883472268462796,-0.1897105481009138,-0.21981308115009715,-0.21766192277323473,-0.21690500556955736,-0.16461461836229815,-0.17799998725623062,-0.17134613227174017,-0.17334937180228246,-0.19893876926404777,-0.19291741592350303,0.019658163082500842,46
20,9.550008249282836,0.3611223627369895,0.01968338489532471,0.0003544111296688471,0.1641656328164082,42,875,4,3,46,0.2281912456228114,"{'subsample': 0.1641656328164082, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 46, 'learning_rate': 0.2281912456228114}",-0.1946295620700258,-0.1934125218063517,-0.19948457996668054,-0.1829204306404444,-0.22867627466028553,-0.17846743752171237,-0.19468583948109602,-0.1729267893379536,-0.19206397378453693,-0.21602022316602648,-0.19532876324351134,0.01585186540034305,47
40,16.228006958961487,2.7441693827563216,0.00993049144744873,0.0004729058960613977,0.8934573786893447,42,1000,4,1,48,0.8624449724862432,"{'subsample': 0.8934573786893447, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 48, 'learning_rate': 0.8624449724862432}",-0.2026535613124372,-0.19733405817002583,-0.22250565747819462,-0.20086724223486044,-0.19690655912004557,-0.16887823149880749,-0.1811981294353294,-0.1691273944463597,-0.21516738936106955,-0.1998252205494961,-0.1954463443606626,0.01681930371237229,48
98,59.39524486064911,9.588538126346123,0.024980831146240234,0.006326334536110702,0.7093837418709354,42,750,3,3,58,0.759403751875938,"{'subsample': 0.7093837418709354, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 58, 'learning_rate': 0.759403751875938}",-0.19094478382297655,-0.2056633148859157,-0.19530787858584525,-0.20109610569877445,-0.22838877781881592,-0.17868453849914412,-0.1731966648317206,-0.18733198568097317,-0.20400180728616707,-0.20604506960007557,-0.19706609267104086,0.01497643382259157,49
