,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
75,7.628263092041015,0.5175606809694667,0.35148773193359373,0.09609455903578132,42,200,4,2,200,"{'random_state': 42, 'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 200}",-0.1415835992233861,-0.12757202822407118,-0.14468118599662902,-0.14549876883712257,-0.16815141568065337,-0.11416886268377309,-0.14322820520534021,-0.12549816025708707,-0.13355541324624695,-0.14189182832668082,-0.138582946768099,0.013836972461121077,10
61,7.50413761138916,0.7487168125151938,0.327428412437439,0.12938940176176456,42,166,4,1,91,"{'random_state': 42, 'n_estimators': 166, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 91}",-0.14265409734901158,-0.12742862890675813,-0.1432240958698063,-0.1452349694177836,-0.16983139519352278,-0.11251972278234694,-0.14102576808612655,-0.12677707407453415,-0.13419344107109832,-0.14302498955524404,-0.1385914182306232,0.014306937864640585,12
84,7.722100448608399,0.7555709905100889,0.26508028507232667,0.10406016332328927,42,166,4,1,191,"{'random_state': 42, 'n_estimators': 166, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 191}",-0.1426540973490117,-0.12742862890675813,-0.14322409586980636,-0.14523496941778363,-0.1698313951935231,-0.11251972278234686,-0.1410257680861267,-0.1267770740745341,-0.13419344107109835,-0.14302498955524404,-0.13859141823062332,0.014306937864640686,13
19,6.471352934837341,0.5238714802044546,0.31802356243133545,0.06411905382367417,42,166,5,2,126,"{'random_state': 42, 'n_estimators': 166, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 126}",-0.14180388423907583,-0.1280691875304888,-0.1443190031775625,-0.14557029369155125,-0.16775696088018396,-0.11306424006554075,-0.14174493889828668,-0.12557825311922463,-0.13529823626649815,-0.14278446321563087,-0.13859894610840434,0.013829411331378763,14
7,5.191056442260742,0.6151042236180767,0.24628949165344238,0.1046205819579006,42,133,3,2,61,"{'random_state': 42, 'n_estimators': 133, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 61}",-0.14248048103884814,-0.12780068130018266,-0.1438197573848707,-0.14573751210173713,-0.16769172887741277,-0.11426512266939498,-0.14262277712790958,-0.12553550041910203,-0.13400844306606058,-0.14203710749955906,-0.13859991114850775,0.013668022152042441,15
8,5.538593530654907,0.522584761050096,0.2423419952392578,0.1144144277980552,42,133,4,2,118,"{'random_state': 42, 'n_estimators': 133, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 118}",-0.14248048103884817,-0.1278006813001826,-0.1438197573848708,-0.14573751210173724,-0.16769172887741274,-0.1142651226693951,-0.14262277712790944,-0.12553550041910203,-0.1340084430660607,-0.14203710749955897,-0.13859991114850778,0.013668022152042419,16
88,5.5513592004776005,0.5768346536263715,0.23139729499816894,0.060078562637602674,42,133,2,2,151,"{'random_state': 42, 'n_estimators': 133, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 151}",-0.1424804810388482,-0.12780068130018268,-0.14381975738487082,-0.14573751210173713,-0.16769172887741285,-0.11426512266939517,-0.14262277712790944,-0.12553550041910214,-0.13400844306606063,-0.14203710749955903,-0.1385999111485078,0.013668022152042412,17
21,5.119167637825012,0.419695757317572,0.31127276420593264,0.07245075956588329,42,133,4,2,83,"{'random_state': 42, 'n_estimators': 133, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 83}",-0.14248048103884817,-0.1278006813001826,-0.143819757384871,-0.14573751210173705,-0.167691728877413,-0.11426512266939529,-0.14262277712790947,-0.12553550041910208,-0.1340084430660606,-0.142037107499559,-0.13859991114850784,0.013668022152042434,18
36,6.078719568252564,0.29324170870484767,0.281187915802002,0.05537806133407658,42,150,4,1,107,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 107}",-0.14414383336999248,-0.12780856720443806,-0.14247925335497086,-0.1449738571892561,-0.16951269918035605,-0.11276441006947419,-0.14135740856469975,-0.12675360835530775,-0.13386670468685927,-0.14257079193037223,-0.1386231133905727,0.014184649018320877,19
34,7.991442155838013,0.6749969441215767,0.26102454662323,0.10137520178395394,42,183,4,1,86,"{'random_state': 42, 'n_estimators': 183, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 86}",-0.14267311120812864,-0.12759842530318702,-0.14376162236437573,-0.14489853618968973,-0.1694565759451161,-0.1127957119170735,-0.14211466138777948,-0.1263871977511666,-0.1335953569050513,-0.1430233701838131,-0.13863045691553813,0.01424091679038135,20
98,4.571623587608338,0.3391547855412533,0.30587913990020754,0.09860872865395921,42,100,3,2,110,"{'random_state': 42, 'n_estimators': 100, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 110}",-0.1423381585067598,-0.1276317107180296,-0.14450243943711877,-0.14512735626158174,-0.16823567479768028,-0.11524027958951855,-0.14382423380489204,-0.12440029618022588,-0.13407472988007108,-0.14140936419284836,-0.13867842433687264,0.01375828996902073,21
20,3.8867077112197874,0.3707771948188409,0.281160306930542,0.086572744501746,42,100,4,2,183,"{'random_state': 42, 'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 183}",-0.14233815850675977,-0.12763171071802965,-0.14450243943711877,-0.1451273562615817,-0.16823567479768045,-0.1152402795895186,-0.1438242338048919,-0.1244002961802259,-0.13407472988007124,-0.14140936419284844,-0.13867842433687266,0.01375828996902074,22
18,7.52557053565979,0.5587179797074624,0.37039210796356203,0.04454838310412169,42,166,3,1,91,"{'random_state': 42, 'n_estimators': 166, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 91}",-0.14304569334774378,-0.12748134221259286,-0.14388707138835552,-0.14483638483228606,-0.1687025341510162,-0.11348154978651666,-0.1419434245545019,-0.12689230067591822,-0.13407929787236542,-0.14244447587171977,-0.13867940746930166,0.013895092160996603,23
43,9.842076516151428,0.6579800035993507,0.2788255214691162,0.07035951726223874,42,250,3,2,151,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 151}",-0.1426593289362882,-0.12780497696609114,-0.1440599800778527,-0.14552748627432466,-0.1674541840213881,-0.11418959083763079,-0.14364759183469106,-0.12664639199348304,-0.13250351140485586,-0.14237954028755131,-0.13868725826341569,0.013634467422291309,24
87,8.47968807220459,0.8861843463999874,0.33498995304107665,0.08590417074067175,42,183,3,1,121,"{'random_state': 42, 'n_estimators': 183, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 121}",-0.14324485383605712,-0.12764888838346777,-0.14433679640259367,-0.14445291936303942,-0.16864143674315588,-0.11337828950778239,-0.14304869141984142,-0.1264477992822168,-0.13365796915909986,-0.14251628179560805,-0.13873739258928625,0.013979737532982452,25
45,6.579851388931274,0.46735974811393544,0.2618992805480957,0.07888795956383911,42,150,3,1,40,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 40}",-0.14440494603049592,-0.12771351293341557,-0.14325384737719493,-0.14490351145444963,-0.1684880649814774,-0.11387743031480808,-0.14205228359409056,-0.12665470381876884,-0.13403720095663518,-0.1421434418593565,-0.13875289433206928,0.013805278493152582,26
0,9.546511125564574,0.6438358646080844,0.31993823051452636,0.1349532948283419,42,233,3,2,172,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 172}",-0.14253949203961294,-0.1275487168898903,-0.14450362675527303,-0.14535622290866687,-0.16785254353152465,-0.11442486419246642,-0.1439218541386134,-0.12634493170402644,-0.13331062586496947,-0.14218589534903714,-0.13879887733740806,0.013701269064566467,27
78,9.22163496017456,0.788923909698682,0.3145228147506714,0.08952155527450235,42,233,4,2,94,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 94}",-0.14253949203961314,-0.12754871688989028,-0.14450362675527284,-0.1453562229086669,-0.16785254353152457,-0.11442486419246642,-0.14392185413861344,-0.1263449317040268,-0.1333106258649695,-0.14218589534903692,-0.1387988773374081,0.013701269064566413,28
56,10.407870626449585,0.9624485861579795,0.333488392829895,0.09582264864624938,42,233,2,2,181,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 181}",-0.14253949203961314,-0.12754871688989036,-0.14450362675527284,-0.14535622290866707,-0.16785254353152468,-0.11442486419246656,-0.14392185413861333,-0.12634493170402675,-0.13331062586496945,-0.1421858953490372,-0.13879887733740812,0.013701269064566424,29
13,9.108121132850647,0.6918908174568464,0.28440051078796386,0.10012814646431419,42,233,4,2,61,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 61}",-0.14253949203961325,-0.12754871688989056,-0.14450362675527278,-0.1453562229086672,-0.1678525435315245,-0.1144248641924665,-0.14392185413861344,-0.1263449317040266,-0.13331062586496942,-0.14218589534903706,-0.13879887733740814,0.013701269064566403,30
72,13.612534284591675,0.8857025397914235,0.36182618141174316,0.08859987542241975,42,250,4,1,181,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 181}",-0.14372426185637452,-0.12724614925258776,-0.14315925542883606,-0.14558599813287984,-0.16912413657207356,-0.11385257782463695,-0.14213252194211087,-0.1277514407087575,-0.13225124026554852,-0.1431826960682298,-0.13880102780520354,0.013999965949042306,31
95,5.912776374816895,0.6616209980336436,0.29222085475921633,0.07552144863855789,42,116,2,1,40,"{'random_state': 42, 'n_estimators': 116, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 40}",-0.14454154438776726,-0.1281305397435667,-0.14242273292261373,-0.1434148323181701,-0.16920001233825982,-0.11220697946671758,-0.1427267157118461,-0.12685225334924924,-0.13603816480609002,-0.14252748781165742,-0.1388061262855938,0.014114752376667703,32
6,6.005199456214905,0.346612403808328,0.29767096042633057,0.09191547539271724,42,166,7,2,118,"{'random_state': 42, 'n_estimators': 166, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 118}",-0.1420561102560293,-0.12758434987045272,-0.1447619733767755,-0.1461536284352014,-0.16855574426346634,-0.11343004025487301,-0.14187663595165345,-0.12585878359318037,-0.13552140494789358,-0.14251245814052765,-0.13883111290900535,0.013987551020015379,33
31,10.713901948928832,1.368501684858644,0.41011753082275393,0.14382804812780475,42,216,3,1,61,"{'random_state': 42, 'n_estimators': 216, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 61}",-0.1442748365088039,-0.12768657870178357,-0.14379500996375566,-0.1444912583423552,-0.16842579262342297,-0.11351128773124396,-0.14318978155119536,-0.1271628761620845,-0.13309064344769309,-0.1428873463693667,-0.13885154114017048,0.013899634856947377,34
39,5.5094105243682865,0.3710772662953565,0.17175638675689697,0.13062745163008663,42,150,7,2,129,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 129}",-0.1432035937695093,-0.12771311013792433,-0.1440453532703917,-0.14620279958965834,-0.16811990531548032,-0.11377552791319301,-0.1421682259514509,-0.12610878945928947,-0.13514389070031463,-0.1421097605215727,-0.13885909566287846,0.013810161065407571,35
58,5.471815514564514,0.3905263944769482,0.2690198183059692,0.10998092347922028,42,150,7,2,45,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 45}",-0.14320359376950922,-0.1277131101379242,-0.14404535327039156,-0.14620279958965834,-0.16811990531548043,-0.11377552791319324,-0.14216822595145095,-0.12610878945928944,-0.13514389070031463,-0.14210976052157273,-0.13885909566287846,0.01381016106540756,35
38,6.563605427742004,0.4212710767195486,0.2784955263137817,0.10306428778376736,42,183,7,2,40,"{'random_state': 42, 'n_estimators': 183, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 40}",-0.14223827372705233,-0.127602900513435,-0.14519919735860695,-0.145817839875395,-0.168702667679673,-0.11343798862207649,-0.14260752064254537,-0.1255714807445544,-0.13509989437803083,-0.14240719249478329,-0.1388684956036153,0.01407460251639899,37
67,12.388805317878724,0.8688258378448274,0.322963809967041,0.10064549395992273,42,233,3,1,129,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 129}",-0.14441620368223257,-0.12737811906169158,-0.14361570418192598,-0.14444878318736606,-0.16818341231652478,-0.1136988550890969,-0.14344212006104612,-0.12758224447009195,-0.1331126326211247,-0.14281289474198272,-0.1388690969413083,0.013807035551723105,38
54,5.279901075363159,0.4669716637611623,0.3755242109298706,0.07325282572096198,42,116,4,1,56,"{'random_state': 42, 'n_estimators': 116, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 56}",-0.14540047832035927,-0.12886126339966877,-0.143187206837549,-0.1441082857384341,-0.16959089299739535,-0.11227690263091568,-0.14232223444651476,-0.12647193396108672,-0.13416899656999767,-0.1424555322133576,-0.1388843727115279,0.014284429757448067,39
83,7.426250696182251,0.7933373328769517,0.29481072425842286,0.10425697008717229,42,183,5,1,72,"{'random_state': 42, 'n_estimators': 183, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 72}",-0.14287592550258166,-0.12721598389002936,-0.1443313520849202,-0.14450242774243421,-0.16983278414265943,-0.11262076309555655,-0.1437234304527731,-0.1269688185564021,-0.13365293848299103,-0.1433948939902116,-0.13891193179405592,0.014401386391865674,40
63,7.190284705162048,0.37338429836499515,0.26538519859313964,0.0974164375939041,42,183,5,1,189,"{'random_state': 42, 'n_estimators': 183, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 189}",-0.14287592550258157,-0.12721598389002933,-0.14433135208492015,-0.1445024277424343,-0.16983278414265943,-0.11262076309555669,-0.1437234304527731,-0.12696881855640205,-0.13365293848299098,-0.14339489399021182,-0.13891193179405598,0.014401386391865664,41
5,9.6037367105484,0.5902697046518127,0.36414875984191897,0.0873783246852839,42,250,5,2,113,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 113}",-0.1434041134232591,-0.12828535667905253,-0.14437819519158174,-0.1456948524536082,-0.16736443438010848,-0.11353234955173397,-0.14358101569646342,-0.1269495859819886,-0.1334553937307075,-0.14277604111675324,-0.13894213382052567,0.013683033397457179,42
80,6.009121942520141,0.23239221208857996,0.23718950748443604,0.10211949504209071,42,150,5,1,189,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 189}",-0.14463812707511484,-0.1274962532777629,-0.14327442988967795,-0.14427449594002717,-0.16951336921182902,-0.1130753032712683,-0.14295522923104728,-0.12715054922404723,-0.13409843671392466,-0.14343758541644117,-0.13899137792511407,0.0141885213836308,43
29,5.833288407325744,0.4270951923623413,0.26613147258758546,0.06728226848377555,42,133,3,1,107,"{'random_state': 42, 'n_estimators': 133, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 107}",-0.14552339566201894,-0.12748095956125374,-0.14401612717696727,-0.1453454832546359,-0.1680198715998095,-0.11388699809352301,-0.1423622161793419,-0.1272163266739021,-0.1343285812961023,-0.14219551014230497,-0.13903754696398596,0.01376831246134294,44
71,8.735447812080384,0.7166632771215858,0.29562673568725584,0.10315881404926494,42,200,7,2,126,"{'random_state': 42, 'n_estimators': 200, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 126}",-0.14249041906093507,-0.12804825368379968,-0.14509811363812747,-0.14624655453251942,-0.1685040976059969,-0.11399909718996422,-0.1429960973166418,-0.12599969901796632,-0.1347481454142629,-0.14230724628009922,-0.1390437723740313,0.013897243743089585,45
24,4.846602845191955,0.5397655846193371,0.236358904838562,0.08323273395017002,42,116,3,1,183,"{'random_state': 42, 'n_estimators': 116, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 183}",-0.14507399701532106,-0.12808146048044322,-0.14377917989041664,-0.14487326128121386,-0.16832683775687562,-0.11359600846168584,-0.14316439195709055,-0.1269487579293971,-0.134802728277108,-0.14179200233391054,-0.13904386253834625,0.013808829153565709,46
59,9.006599140167236,0.6724229385212789,0.2601096868515015,0.1241907787129468,42,233,5,2,72,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 72}",-0.1432841269496461,-0.12810906327400326,-0.1448786056425018,-0.14547222290429532,-0.16766983652462178,-0.1135997676781327,-0.14370671285482037,-0.12678121491581,-0.13412449856079448,-0.1428956643032355,-0.13905217136078613,0.013751060320703811,47
28,8.607813739776612,0.6194354421895751,0.280576229095459,0.07157047609267439,42,233,5,2,153,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 153}",-0.14328412694964604,-0.12810906327400332,-0.14487860564250182,-0.14547222290429532,-0.16766983652462172,-0.11359976767813278,-0.1437067128548203,-0.1267812149158101,-0.13412449856079456,-0.14289566430323547,-0.13905217136078615,0.013751060320703765,48
10,8.94396665096283,0.8688759298995867,0.30019431114196776,0.1022356778356351,42,233,5,2,129,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 129}",-0.14328412694964596,-0.12810906327400337,-0.1448786056425018,-0.14547222290429526,-0.16766983652462183,-0.11359976767813268,-0.1437067128548203,-0.12678121491581001,-0.1341244985607945,-0.14289566430323572,-0.13905217136078615,0.013751060320703811,48
12,8.716656851768494,0.7072178541968103,0.33435511589050293,0.08619621097146717,42,233,5,2,107,"{'random_state': 42, 'n_estimators': 233, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 107}",-0.14328412694964604,-0.12810906327400334,-0.14487860564250182,-0.14547222290429546,-0.1676698365246218,-0.1135997676781328,-0.1437067128548203,-0.12678121491581007,-0.13412449856079459,-0.1428956643032356,-0.13905217136078618,0.013751060320703787,50
53,9.545315027236938,0.9070308850514657,0.3464855432510376,0.10867276627236172,42,216,5,1,143,"{'random_state': 42, 'n_estimators': 216, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 143}",-0.14370931254628716,-0.1273737359223856,-0.14459450366482,-0.1446330465669827,-0.16949917432224862,-0.11346942006448148,-0.144308261998547,-0.1275668235370741,-0.13290203597881625,-0.1437522843255975,-0.13918085989272405,0.01421522039966305,51
77,8.661772894859315,0.5592534569298285,0.31952414512634275,0.07460028757041523,42,216,5,1,148,"{'random_state': 42, 'n_estimators': 216, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 148}",-0.1437093125462872,-0.12737373592238585,-0.14459450366482007,-0.14463304656698278,-0.1694991743222486,-0.11346942006448148,-0.144308261998547,-0.12756682353707424,-0.13290203597881625,-0.1437522843255975,-0.13918085989272408,0.01421522039966302,52
55,5.66308012008667,0.42026584076221946,0.3314910173416138,0.12001101865398789,42,116,5,1,183,"{'random_state': 42, 'n_estimators': 116, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 183}",-0.14500930169780998,-0.1281604480971887,-0.14394335986447437,-0.1437156888394551,-0.16988536734213505,-0.11309973258047262,-0.1437257900592768,-0.12718190190161738,-0.1341234200573151,-0.1433565646477212,-0.13922015750874664,0.014245309463535367,53
94,5.57535605430603,0.38084600244326616,0.22786858081817626,0.09345523164048622,42,116,5,1,96,"{'random_state': 42, 'n_estimators': 116, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 96}",-0.14500930169781,-0.12816044809718877,-0.14394335986447437,-0.1437156888394552,-0.16988536734213497,-0.11309973258047269,-0.14372579005927685,-0.12718190190161735,-0.13412342005731517,-0.14335656464772123,-0.13922015750874667,0.01424530946353534,54
62,10.002597737312318,0.8101600645603368,0.3050187110900879,0.08475985839584016,42,250,7,2,197,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 197}",-0.14350280510197266,-0.1282208213349184,-0.1446938764249448,-0.14634925234094837,-0.16808668369266622,-0.1142577946264809,-0.1435986358374075,-0.12704002429226813,-0.13366766503220417,-0.1428198245888603,-0.13922373832726714,0.013739804650643226,55
49,4.814210152626037,0.3785271150254503,0.22997076511383058,0.061932114139195006,42,100,2,1,159,"{'random_state': 42, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 159}",-0.1455669500502382,-0.12800855124554947,-0.14289032990818457,-0.143787943776652,-0.16888127083969973,-0.1142763237727557,-0.14322202656205166,-0.12648198355901158,-0.13641594531752815,-0.14275407159967435,-0.13922853966313453,0.013787388065115093,56
60,5.614460158348083,0.7925848816119568,0.30702962875366213,0.10310803578112995,42,100,2,1,178,"{'random_state': 42, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 178}",-0.1455669500502384,-0.12800855124554933,-0.1428903299081846,-0.14378794377665222,-0.1688812708396998,-0.11427632377275547,-0.14322202656205166,-0.12648198355901155,-0.13641594531752815,-0.14275407159967438,-0.13922853966313456,0.013787388065115185,57
92,9.28393452167511,0.9549195101672341,0.3173203945159912,0.07190669393199935,42,216,7,1,153,"{'random_state': 42, 'n_estimators': 216, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 153}",-0.14384813918700717,-0.12796322248965283,-0.14552930641800474,-0.14579168925876104,-0.16985363996989425,-0.11354837816554504,-0.14303401605745997,-0.12758082963290007,-0.13329464990040468,-0.14283000439519758,-0.13932738754748272,0.014235957343507473,58
27,8.129659748077392,0.49467250655160305,0.2648174285888672,0.09315672618609408,42,216,7,1,86,"{'random_state': 42, 'n_estimators': 216, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 86}",-0.1438481391870073,-0.12796322248965292,-0.14552930641800477,-0.1457916892587612,-0.16985363996989422,-0.11354837816554508,-0.14303401605745977,-0.1275808296329001,-0.13329464990040488,-0.1428300043951975,-0.13932738754748278,0.014235957343507449,59
25,9.621425938606261,0.8381591193279574,0.2785919189453125,0.13125721832674017,42,250,7,1,113,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 113}",-0.14395694078236254,-0.12799189705887595,-0.14516435155054716,-0.14594196702703519,-0.16988949424360858,-0.11389051984099689,-0.1429021947525691,-0.12781716374096952,-0.13312354757472472,-0.14321722099783116,-0.1393895297569521,0.01416922665294593,60
