,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
78,1.7721421480178834,0.07722831953547368,0.13547582626342775,0.02010732530951724,rbf,0.004923711855927965,0.005604302151075538,8,"{'kernel': 'rbf', 'gamma': 0.004923711855927965, 'epsilon': 0.005604302151075538, 'C': 8}",-0.11457959772549411,-0.0982274321663993,-0.11028633552429386,-0.13838254601022534,-0.14642731689876115,-0.1033726739561813,-0.13078824856144516,-0.10837102174501717,-0.10106426810047359,-0.1388164283363024,-0.11903158690245934,0.01692758375254811,53
55,1.4932116985321044,0.07752391935572298,0.1289740800857544,0.013153419748599775,rbf,0.0056517258629314665,0.016588294147073534,7,"{'kernel': 'rbf', 'gamma': 0.0056517258629314665, 'epsilon': 0.016588294147073534, 'C': 7}",-0.11468823877318474,-0.10031101088848579,-0.11029714211147547,-0.13787590243221287,-0.14660686318844776,-0.10272455168086411,-0.13161754445263324,-0.10669576182634935,-0.10287587208503393,-0.1377895412920186,-0.11914824287307058,0.016584177545409865,54
85,1.4664544582366943,0.0842981721252892,0.13063497543334962,0.016325103562420624,rbf,0.005448674337168584,0.019631815907953976,8,"{'kernel': 'rbf', 'gamma': 0.005448674337168584, 'epsilon': 0.019631815907953976, 'C': 8}",-0.11480067883969,-0.10097358362870504,-0.11019728001370924,-0.13773125439100672,-0.14742672985160624,-0.10274709528287838,-0.1318910999076134,-0.10684921565529336,-0.10289121161725816,-0.13711416886337405,-0.11926223180511346,0.016564782449554543,55
80,1.5364153146743775,0.10288536369900773,0.12194435596466065,0.010271200751085386,rbf,0.0048593296648324165,0.017095547773886943,10,"{'kernel': 'rbf', 'gamma': 0.0048593296648324165, 'epsilon': 0.017095547773886943, 'C': 10}",-0.11494135328238404,-0.10073549138119049,-0.11103244031320351,-0.1375085314008675,-0.14810340371478703,-0.10361083903133213,-0.13214182410204706,-0.10788217371773028,-0.10249262968675267,-0.13701854278632059,-0.11954672294166155,0.016524021043237695,56
58,1.5091946125030518,0.05946857809236787,0.13394041061401368,0.01301530774321272,rbf,0.006567933966983492,0.013505752876438216,6,"{'kernel': 'rbf', 'gamma': 0.006567933966983492, 'epsilon': 0.013505752876438216, 'C': 6}",-0.11559193515602018,-0.10168133042643225,-0.11110012298400253,-0.13936763882523479,-0.1473176620099631,-0.10326276010645721,-0.1321664795071182,-0.10737814203193383,-0.1037233409943408,-0.1394622827227222,-0.1201051694764225,0.01669323750883759,57
49,1.181142544746399,0.04617269214894254,0.11158432960510253,0.007485807091492457,rbf,0.0062658329164582294,0.03660530265132566,10,"{'kernel': 'rbf', 'gamma': 0.0062658329164582294, 'epsilon': 0.03660530265132566, 'C': 10}",-0.11690015224710623,-0.10489665662939994,-0.10822821821777608,-0.13913595395941677,-0.14931333805754657,-0.10268804115391611,-0.1333856842267469,-0.10769244264088536,-0.10476902182047744,-0.13686025552705192,-0.12038697644803234,0.0165736575320188,58
67,1.3999534845352173,0.09147900723037236,0.12496366500854492,0.012938874234973915,rbf,0.007612906453226614,0.017232116058029014,5,"{'kernel': 'rbf', 'gamma': 0.007612906453226614, 'epsilon': 0.017232116058029014, 'C': 5}",-0.11580320374415136,-0.10340365297234123,-0.11064367322247261,-0.14067547950334233,-0.14742968882262622,-0.1029390216629059,-0.13249013610139174,-0.10688779240574638,-0.10501853366974083,-0.1403933280618177,-0.12056845101665363,0.016782631595628397,59
88,1.432288408279419,0.06656043037646893,0.13349790573120118,0.019422404429980004,rbf,0.006191545772886444,0.019456228114057027,8,"{'kernel': 'rbf', 'gamma': 0.006191545772886444, 'epsilon': 0.019456228114057027, 'C': 8}",-0.11555169934679017,-0.103083110653761,-0.11106682912990248,-0.1395090818494538,-0.14898150435730853,-0.10358822379789458,-0.13298378509633776,-0.10831548267232624,-0.10424522673174787,-0.1384472304529703,-0.12057721740884927,0.016631104432763347,60
97,1.4513793468475342,0.08598827332221562,0.1281278610229492,0.030537789602284232,rbf,0.005562581290645323,0.02023661830915458,10,"{'kernel': 'rbf', 'gamma': 0.005562581290645323, 'epsilon': 0.02023661830915458, 'C': 10}",-0.11544471531096802,-0.10294177622103319,-0.11121611202521947,-0.13905037290482627,-0.14979940321505614,-0.10392307552072627,-0.13315149591306422,-0.10883113685221525,-0.10390627686724659,-0.13773332852110234,-0.12059976933514578,0.01663089271947294,61
21,1.3643308401107788,0.09380540373201,0.13971798419952391,0.019661031185928997,rbf,0.006993846923461731,0.024041020510255126,7,"{'kernel': 'rbf', 'gamma': 0.006993846923461731, 'epsilon': 0.024041020510255126, 'C': 7}",-0.11582947384195356,-0.10392266808419162,-0.10999740894767324,-0.1398347273984206,-0.14863793836751688,-0.10277683743239859,-0.13307177565736447,-0.10824271718379236,-0.10508857051987536,-0.1389264362096926,-0.12063285536428794,0.01664863852434624,62
32,1.4883302450180054,0.09183806183568667,0.12990458011627198,0.026187643216763482,rbf,0.005324862431215608,0.016159079539769885,10,"{'kernel': 'rbf', 'gamma': 0.005324862431215608, 'epsilon': 0.016159079539769885, 'C': 10}",-0.11586642650797073,-0.10232688133392667,-0.11188579840545529,-0.1389454618155716,-0.1493840545921092,-0.1044865733086169,-0.13299258669797512,-0.10902222431713662,-0.10355177421695039,-0.13813649331053557,-0.12065982745062483,0.016561180762606414,63
37,1.0313907861709595,0.052021958073105536,0.12514941692352294,0.023115390275625113,rbf,0.00014457228614307154,0.0360200100050025,6,"{'kernel': 'rbf', 'gamma': 0.00014457228614307154, 'epsilon': 0.0360200100050025, 'C': 6}",-0.12504718245244545,-0.10154973466382067,-0.11817483516200716,-0.1349735774892938,-0.1445062945471779,-0.10461933378207257,-0.1281119128139945,-0.10866627338846419,-0.11061692638458409,-0.13056159908928247,-0.12068276697731431,0.013489748639936112,64
12,1.4812596559524536,0.1366005218872675,0.14367339611053467,0.022304442524578465,rbf,0.00705327663831916,0.01666633316658329,6,"{'kernel': 'rbf', 'gamma': 0.00705327663831916, 'epsilon': 0.01666633316658329, 'C': 6}",-0.11584399125895412,-0.1032530628515139,-0.1110984389205467,-0.14035075691558857,-0.14804913533555702,-0.10340510925615062,-0.13268386112669087,-0.10764367864137622,-0.10472050304812254,-0.13984721069935377,-0.12068957480538545,0.016701636079126538,65
24,1.4606589555740357,0.187200639042563,0.1336639404296875,0.02304662454932582,rbf,0.0074791895947973995,0.02277288644322161,6,"{'kernel': 'rbf', 'gamma': 0.0074791895947973995, 'epsilon': 0.02277288644322161, 'C': 6}",-0.11582340911215018,-0.1041504252713942,-0.11021080671292828,-0.14043328513568232,-0.14834570012260995,-0.1026548641423382,-0.1329776517925834,-0.10797578572248809,-0.10543723611768191,-0.13972442539854102,-0.12077335895283976,0.016716698878869594,66
19,1.2487571954727172,0.113607937069745,0.12521426677703856,0.016552681260286837,rbf,0.008132916458229115,0.02813806903451726,5,"{'kernel': 'rbf', 'gamma': 0.008132916458229115, 'epsilon': 0.02813806903451726, 'C': 5}",-0.11636180007528726,-0.10505526864436146,-0.10909222879072734,-0.14073850051287007,-0.14797260550058472,-0.10212723776466623,-0.13278798200213426,-0.10727003716505959,-0.10621829776304764,-0.14038743374645482,-0.12080113919651933,0.016769906461667074,67
83,1.5974469423294066,0.07666339499549542,0.13081064224243164,0.02113611302318359,rbf,0.006023161580790396,0.012393696848424212,8,"{'kernel': 'rbf', 'gamma': 0.006023161580790396, 'epsilon': 0.012393696848424212, 'C': 8}",-0.116118225310988,-0.10237588055802972,-0.11215755271350687,-0.13980023063702496,-0.1488794405012143,-0.10453810596557882,-0.13286455402558456,-0.108977649313244,-0.10391355586359789,-0.13955666306541123,-0.12091818579541805,0.01664967925503157,68
57,1.2389911890029908,0.06568966351170902,0.117508864402771,0.01336068128652403,rbf,0.007013656828414208,0.03055727863931966,10,"{'kernel': 'rbf', 'gamma': 0.007013656828414208, 'epsilon': 0.03055727863931966, 'C': 10}",-0.11652007921830257,-0.10505605105100006,-0.10881354233001408,-0.14037295675488895,-0.14912374761389213,-0.10356914112603297,-0.13421141477654042,-0.10811879555209648,-0.1053510869756514,-0.13831997965547488,-0.1209456795053894,0.016667897283630707,69
89,1.7157723903656006,0.08009123505346197,0.16115314960479737,0.0296310877270574,rbf,0.0066372686343171595,0.003692346173086543,6,"{'kernel': 'rbf', 'gamma': 0.0066372686343171595, 'epsilon': 0.003692346173086543, 'C': 6}",-0.11615371670362669,-0.1015828795730843,-0.11250101694526608,-0.14061516456287057,-0.14758951388577196,-0.10447521248124515,-0.13238753496418382,-0.10922309070702983,-0.10368061472027813,-0.14137729750101483,-0.12095860420443713,0.01679618719032871,70
16,1.2314327001571654,0.06136822385036326,0.1342473268508911,0.027714057800292062,rbf,0.007409854927463732,0.03155227613806903,8,"{'kernel': 'rbf', 'gamma': 0.007409854927463732, 'epsilon': 0.03155227613806903, 'C': 8}",-0.11667674870004346,-0.10528154847145807,-0.10873132609073069,-0.14066221513520344,-0.1488557093004954,-0.10302357258646633,-0.13379741587266897,-0.10786246662033906,-0.10588285538135367,-0.1388826764594162,-0.12096565346181753,0.01669326446566572,71
7,1.2489821910858154,0.09020926093559765,0.14085886478424073,0.028714013311293963,rbf,0.008241870935467733,0.030654827413706853,6,"{'kernel': 'rbf', 'gamma': 0.008241870935467733, 'epsilon': 0.030654827413706853, 'C': 6}",-0.11696210842222599,-0.105854878852202,-0.10898115212149044,-0.14153937912734507,-0.14844318534646503,-0.10276169251600067,-0.13351863342650616,-0.10765316855932948,-0.10680925166799156,-0.1402582952560054,-0.12127817452955618,0.016745452816075465,72
93,1.6341597318649292,0.09891587653096554,0.15958051681518554,0.025621942678103457,rbf,0.006939369684842422,0.003984992496248124,6,"{'kernel': 'rbf', 'gamma': 0.006939369684842422, 'epsilon': 0.003984992496248124, 'C': 6}",-0.1165288851315025,-0.10240399822013514,-0.11297778039724518,-0.14122388121777207,-0.14808022032858342,-0.10486137657087748,-0.1328383394456065,-0.10958308244265069,-0.1042441868451477,-0.1418046053106637,-0.12145463559101843,0.016777876078957022,73
60,1.5358630657196044,0.03764034251565583,0.14589579105377198,0.019050591311613598,rbf,0.007880340170085043,0.008062531265632816,5,"{'kernel': 'rbf', 'gamma': 0.007880340170085043, 'epsilon': 0.008062531265632816, 'C': 5}",-0.11679462005043678,-0.10365208691740944,-0.11233535429779196,-0.14190978103312604,-0.14790262773327942,-0.10436604920529086,-0.1328559874306992,-0.1084234061671396,-0.10519471307793896,-0.1421840173085003,-0.12156186432216125,0.01680927706381084,74
15,1.3345930337905885,0.09560132194081351,0.131400465965271,0.023097869827159247,rbf,0.008271585792896448,0.0278064032016008,8,"{'kernel': 'rbf', 'gamma': 0.008271585792896448, 'epsilon': 0.0278064032016008, 'C': 8}",-0.11693747300950791,-0.10614952244461137,-0.10927703153895733,-0.1420188146907151,-0.14887139385085849,-0.1039578019833942,-0.13456805356598903,-0.10813650609531189,-0.10649400418274353,-0.14049496786276053,-0.12169055692248494,0.016789225798510127,75
48,1.2586726903915406,0.08651065177859595,0.12347569465637206,0.014530218490249394,rbf,0.009093696848424211,0.03036218109054527,6,"{'kernel': 'rbf', 'gamma': 0.009093696848424211, 'epsilon': 0.03036218109054527, 'C': 6}",-0.11745415747148945,-0.10693997153641675,-0.10917731691489102,-0.1428133764175548,-0.14852644016895375,-0.10354709890922334,-0.1340428724687207,-0.10769233809749343,-0.1075159273900071,-0.14155150128647112,-0.12192610006612217,0.016825526690298447,76
27,1.4692127704620361,0.11217980432816818,0.12905473709106446,0.011703470186973255,rbf,0.008776738369184592,0.024177588794397197,7,"{'kernel': 'rbf', 'gamma': 0.008776738369184592, 'epsilon': 0.024177588794397197, 'C': 7}",-0.11698094674167049,-0.1063796353568845,-0.10989709102048449,-0.14296095611875007,-0.14892433675257088,-0.10391344004360231,-0.13461743582577473,-0.10837196546177162,-0.10697578136284264,-0.14156133343301058,-0.12205829221173622,0.01691252281211285,77
99,1.329576587677002,0.19335440552450503,0.09842705726623535,0.034231502965352205,rbf,0.007543571785892947,0.014949474737368684,8,"{'kernel': 'rbf', 'gamma': 0.007543571785892947, 'epsilon': 0.014949474737368684, 'C': 8}",-0.11655868207313141,-0.10498082739864144,-0.11170135168880711,-0.14213268790442496,-0.14985139051084842,-0.10439274358588983,-0.13438137139280212,-0.10988684400035208,-0.10585661943432591,-0.14125819136746626,-0.12210007093566895,0.016875355767157905,78
4,1.4836576223373412,0.09897521986722041,0.1402432680130005,0.0267055893451354,rbf,0.009227413706853427,0.017641820910455228,5,"{'kernel': 'rbf', 'gamma': 0.009227413706853427, 'epsilon': 0.017641820910455228, 'C': 5}",-0.11711731074970376,-0.10619494937295779,-0.11106784411936095,-0.14334445019823736,-0.1486487606631743,-0.10360254452977526,-0.13420067571177594,-0.10868958069339182,-0.107248957425959,-0.14271876035108644,-0.12228338338154225,0.016939426362197824,79
53,1.1991322755813598,0.05554421957865234,0.1249589204788208,0.010067272569017639,rbf,0.009905902951475738,0.030732866433216606,5,"{'kernel': 'rbf', 'gamma': 0.009905902951475738, 'epsilon': 0.030732866433216606, 'C': 5}",-0.11803479304501414,-0.10792767920666702,-0.10945226463422637,-0.1438509238855145,-0.1485586164374035,-0.10366150182517608,-0.13415180872760815,-0.10762994854677657,-0.1083801167519039,-0.14274915335256338,-0.12243968064128537,0.016907342980317534,80
44,1.074262762069702,0.09963122280126953,0.12997701168060302,0.03636507270736808,rbf,0.009291795897948974,0.03857578789394697,7,"{'kernel': 'rbf', 'gamma': 0.009291795897948974, 'epsilon': 0.03857578789394697, 'C': 7}",-0.11846994723732569,-0.10874130515545496,-0.10833545052319002,-0.14393764489589242,-0.14873198362987833,-0.10456453090435429,-0.13414473962004467,-0.10813164129895111,-0.10810146456712841,-0.14126561902575785,-0.12244243268579776,0.016664426000175467,81
11,1.6664047241210938,0.10012286764869116,0.1549816131591797,0.04015909445006814,rbf,0.0082072036018009,0.00814057028514257,6,"{'kernel': 'rbf', 'gamma': 0.0082072036018009, 'epsilon': 0.00814057028514257, 'C': 6}",-0.11718131993596742,-0.10510905134076834,-0.11315123059500486,-0.14281450428931133,-0.14927240509304765,-0.10494098879814691,-0.1341072313670208,-0.11003108181274426,-0.10618623366994002,-0.1430280355724751,-0.12258220824744268,0.01683319919325495,82
64,1.4253520011901855,0.06059687955644778,0.14289188385009766,0.026606572350955683,rbf,0.008761880940470234,0.013661830915457727,7,"{'kernel': 'rbf', 'gamma': 0.008761880940470234, 'epsilon': 0.013661830915457727, 'C': 7}",-0.11703069595780081,-0.106257971262389,-0.11163708272392195,-0.14358623664458564,-0.14962033787464063,-0.10478631315300736,-0.13484812142168628,-0.10969266385107285,-0.10684052840012292,-0.1428807514732387,-0.12271807027624662,0.016977217253630068,83
76,1.4372015476226807,0.09286137166666782,0.14647154808044432,0.015382061514975391,rbf,0.009905902951475738,0.01930015007503752,5,"{'kernel': 'rbf', 'gamma': 0.009905902951475738, 'epsilon': 0.01930015007503752, 'C': 5}",-0.11760955962021472,-0.10731522151336603,-0.11090036716311202,-0.14429388408195773,-0.14887577099112614,-0.10386765615557829,-0.13474216310759612,-0.10847139208260753,-0.10795980782808473,-0.14347783506423825,-0.12275136576078816,0.01704227568493259,84
6,1.5175995826721191,0.15560039809555576,0.13571109771728515,0.013695073606212447,rbf,0.008623211605802901,0.018695347673836918,10,"{'kernel': 'rbf', 'gamma': 0.008623211605802901, 'epsilon': 0.018695347673836918, 'C': 10}",-0.11702798677837764,-0.10680779665684721,-0.11035691409218396,-0.1438871087668837,-0.1497048432243162,-0.10598592580931308,-0.1357439150518535,-0.10965530807214555,-0.10653044510011882,-0.1420431182794452,-0.12277433618314851,0.016942444397015963,85
96,1.1246965169906615,0.07184561248512032,0.11973278522491455,0.018961315843307975,rbf,0.00973256628314157,0.03375687843921961,7,"{'kernel': 'rbf', 'gamma': 0.00973256628314157, 'epsilon': 0.03375687843921961, 'C': 7}",-0.11832079703246443,-0.10890502423741982,-0.10881395244121415,-0.1445861329456401,-0.14890632973871434,-0.10513264512272037,-0.13470051091756677,-0.10825528046942934,-0.10815530304766022,-0.14210226564358241,-0.1227878241596412,0.016784721499350265,86
36,1.1745947122573852,0.07905413028606145,0.1382678508758545,0.04111244655243504,rbf,0.009479989994997499,0.033503251625812906,8,"{'kernel': 'rbf', 'gamma': 0.009479989994997499, 'epsilon': 0.033503251625812906, 'C': 8}",-0.11822764674896043,-0.10885954619565333,-0.10864436967230993,-0.14460058154491945,-0.14905800818452938,-0.10564439442983772,-0.13489752574999525,-0.1085441098429761,-0.10794870843897984,-0.14157894420255512,-0.12280038350107167,0.016725662399006556,87
81,1.03855140209198,0.10460958114876484,0.11165201663970947,0.01774809569492599,rbf,0.009856378189094548,0.039590295147573784,6,"{'kernel': 'rbf', 'gamma': 0.009856378189094548, 'epsilon': 0.039590295147573784, 'C': 6}",-0.11890176029194781,-0.10944696472586746,-0.1086798792837626,-0.14457056583920205,-0.14878281197330034,-0.10448791255033481,-0.13418383985464463,-0.10806329684325296,-0.10883483831770133,-0.1422205252955636,-0.12281723949755777,0.01672188995296213,88
82,1.3156510829925536,0.08606827205395574,0.13212528228759765,0.019300005149711884,rbf,0.009806853426713356,0.026830915457728862,7,"{'kernel': 'rbf', 'gamma': 0.009806853426713356, 'epsilon': 0.026830915457728862, 'C': 7}",-0.11801876928097757,-0.10827095932238452,-0.10953886691494785,-0.14457786427049016,-0.14901171628937354,-0.10514123986833045,-0.13522166530271287,-0.10832877572829558,-0.10796583966217063,-0.14272373128024146,-0.12287994279199246,0.01692226245711995,89
0,1.906629753112793,0.12755630696724155,0.13361763954162598,0.030578283358541066,rbf,0.007568334167083543,0.004492246123061531,7,"{'kernel': 'rbf', 'gamma': 0.007568334167083543, 'epsilon': 0.004492246123061531, 'C': 7}",-0.11740922956964568,-0.1046963858440693,-0.11412228987162613,-0.14291158593967357,-0.14997171172078794,-0.10614652260757083,-0.13414922332195578,-0.11123229502205725,-0.10584190723089956,-0.14319352559858206,-0.12296746767268682,0.016786986124608973,90
98,1.2961780309677124,0.09003157679953287,0.12159936428070069,0.008803946668644043,rbf,0.009301700850425212,0.0265967983991996,10,"{'kernel': 'rbf', 'gamma': 0.009301700850425212, 'epsilon': 0.0265967983991996, 'C': 10}",-0.11798034831525164,-0.10851841768566023,-0.10919075101502117,-0.14458394160780477,-0.14953076296826776,-0.10633915682745403,-0.1358035041955506,-0.10905931058071928,-0.10755247627665464,-0.14158318905773154,-0.12301418585301156,0.016778472918131795,91
90,1.1483412504196167,0.10075413943325193,0.1323484182357788,0.025985307400541252,rbf,0.009529514757378689,0.031844922461230614,10,"{'kernel': 'rbf', 'gamma': 0.009529514757378689, 'epsilon': 0.031844922461230614, 'C': 10}",-0.11841191517076904,-0.10917713847998017,-0.10860171579485678,-0.14483892321633857,-0.14973165426338184,-0.10646923449519943,-0.13547817949414992,-0.10902181092000757,-0.10791804194662154,-0.14147703890612542,-0.12311256526874303,0.01674530732964931,92
26,1.668462610244751,0.10784092088109258,0.1631620407104492,0.03130855143280438,rbf,0.008509304652326162,0.0086088044022011,8,"{'kernel': 'rbf', 'gamma': 0.008509304652326162, 'epsilon': 0.0086088044022011, 'C': 8}",-0.11729871510224071,-0.1063006546121105,-0.11273808327919536,-0.1439348996226095,-0.1503157784654704,-0.1057955670581491,-0.135024072375218,-0.1107399353811232,-0.10666643172369497,-0.14357239020774248,-0.1232386527827554,0.016974747862106503,93
33,1.5354491949081421,0.08363539860543472,0.1421442985534668,0.028207360879554527,rbf,0.008529114557278639,0.01120360180090045,10,"{'kernel': 'rbf', 'gamma': 0.008529114557278639, 'epsilon': 0.01120360180090045, 'C': 10}",-0.11705020267618704,-0.10673509608951412,-0.11182362883733732,-0.1441290489092512,-0.15048084185884242,-0.10656536280916934,-0.1357661565281579,-0.11063657402212351,-0.10650345341413765,-0.14336383645864453,-0.12330542016033649,0.017024415586722106,94
9,1.5526013135910035,0.12597111341512215,0.15596976280212402,0.02438474161968447,rbf,0.009871235617808904,0.01178889444722361,6,"{'kernel': 'rbf', 'gamma': 0.009871235617808904, 'epsilon': 0.01178889444722361, 'C': 6}",-0.11767429876098438,-0.10749284333283561,-0.11206344352593349,-0.1449626619501829,-0.14947484413734163,-0.10509646413822164,-0.13515036729025537,-0.10960616462636565,-0.10766658569250588,-0.14442632129170851,-0.12336139947463351,0.01706510108791761,95
8,1.338692569732666,0.10049441920488147,0.13607821464538575,0.029387616932557405,rbf,0.009856378189094548,0.028684342171085543,10,"{'kernel': 'rbf', 'gamma': 0.009856378189094548, 'epsilon': 0.028684342171085543, 'C': 10}",-0.11848828030275611,-0.10936719773962478,-0.10901561523210623,-0.14524123797472338,-0.14982492204432965,-0.10677996850380654,-0.13585586158414892,-0.10906162187142565,-0.10815988500174778,-0.14215947965659334,-0.12339540699112621,0.01680599068610953,96
1,1.5299129247665406,0.08973922352745463,0.12173840999603272,0.02512910935607584,rbf,0.009772186093046524,0.016042021010505253,8,"{'kernel': 'rbf', 'gamma': 0.009772186093046524, 'epsilon': 0.016042021010505253, 'C': 8}",-0.11762447067097923,-0.10795107257492031,-0.11100002762750448,-0.14509389634587946,-0.1495776977907129,-0.10612495668695389,-0.1359318023708836,-0.10958941372576571,-0.1075067950013401,-0.14383772003576073,-0.12342378528307005,0.017024031855301772,97
70,1.706887149810791,0.10398558591792373,0.13325960636138917,0.026271856657218897,rbf,0.00747423711855928,0.006267633816908454,10,"{'kernel': 'rbf', 'gamma': 0.00747423711855928, 'epsilon': 0.006267633816908454, 'C': 10}",-0.11730599408550167,-0.10559512194646879,-0.11361332227484539,-0.14346788299046323,-0.15123202082784468,-0.1067870964673731,-0.1351821611646282,-0.11182732007067671,-0.10615449112226553,-0.1431609699355035,-0.12343263808855709,0.0169230571280707,98
20,1.543842601776123,0.1386613519259082,0.14196810722351075,0.015552692258438658,rbf,0.00931160580290145,0.016159079539769885,10,"{'kernel': 'rbf', 'gamma': 0.00931160580290145, 'epsilon': 0.016159079539769885, 'C': 10}",-0.1176458428837986,-0.10802224935593667,-0.11077741362413501,-0.14494458527306012,-0.14983830804134934,-0.10681163302779458,-0.13630443509758103,-0.11013288964747232,-0.10724009026099438,-0.14315308112468045,-0.12348705283368025,0.016914591949891703,99
56,1.4091147184371948,0.06586325462142269,0.13538620471954346,0.011659248477288359,rbf,0.01,0.015651825912956475,10,"{'kernel': 'rbf', 'gamma': 0.01, 'epsilon': 0.015651825912956475, 'C': 10}",-0.11818490386990141,-0.10913509325657807,-0.11092817921268086,-0.14577377263504354,-0.15002994226943184,-0.10728375915139132,-0.13671105982914786,-0.11018297332815435,-0.10787690960801309,-0.14394492355370642,-0.12400515167140487,0.016932147216448323,100
