,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_leaf_size,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
9,0.09610793590545655,0.022795147112605267,0.16894733905792236,0.07082266202038807,distance,16,28,kd_tree,"{'weights': 'distance', 'n_neighbors': 16, 'leaf_size': 28, 'algorithm': 'kd_tree'}",-0.16301608039863633,-0.1747547085809975,-0.1642457610471538,-0.19093419604494977,-0.1958002637782907,-0.1646877493502492,-0.18457367539771935,-0.15141566430825285,-0.18300511744196213,-0.1662753196378917,-0.17387085359861032,0.013518685698027446,11
71,0.06630809307098388,0.014641954108633518,0.15539817810058593,0.06229973207833806,distance,16,32,ball_tree,"{'weights': 'distance', 'n_neighbors': 16, 'leaf_size': 32, 'algorithm': 'ball_tree'}",-0.16301608039863633,-0.1747547085809975,-0.1642457610471538,-0.19093419604494977,-0.1958002637782907,-0.1646877493502492,-0.18457367539771935,-0.15141566430825285,-0.18300511744196213,-0.1662753196378917,-0.17387085359861032,0.013518685698027446,11
5,0.09557080268859863,0.033897158854326655,0.15420815944671631,0.05381709689674662,distance,17,24,kd_tree,"{'weights': 'distance', 'n_neighbors': 17, 'leaf_size': 24, 'algorithm': 'kd_tree'}",-0.16342532793595643,-0.17376458043980075,-0.16345954680007443,-0.1901039888819219,-0.19716500630392053,-0.16387283936963593,-0.18507769437749774,-0.1518498966101484,-0.1827190269842378,-0.16728547997730983,-0.17387233876805036,0.013622706237682927,13
28,0.08231170177459717,0.027485318666231617,0.14961140155792235,0.03754671994221184,distance,17,30,ball_tree,"{'weights': 'distance', 'n_neighbors': 17, 'leaf_size': 30, 'algorithm': 'ball_tree'}",-0.16342532793595643,-0.17376458043980075,-0.16345954680007443,-0.1901039888819219,-0.19716500630392053,-0.16387283936963593,-0.18507769437749774,-0.1518498966101484,-0.1827190269842378,-0.16728547997730983,-0.17387233876805036,0.013622706237682927,13
63,0.062788987159729,0.017333847777461747,0.1306607246398926,0.042125552463696064,distance,7,36,ball_tree,"{'weights': 'distance', 'n_neighbors': 7, 'leaf_size': 36, 'algorithm': 'ball_tree'}",-0.16431655552179913,-0.17753324175743038,-0.160674878273067,-0.19222869470971313,-0.18784367660721538,-0.15786908873258318,-0.18730804233069084,-0.15372530863596884,-0.18871939017800327,-0.1689417551132547,-0.17391606318597258,0.013777857923857625,15
4,0.114569091796875,0.04251204670062531,0.15775976181030274,0.05155053767393653,distance,7,36,kd_tree,"{'weights': 'distance', 'n_neighbors': 7, 'leaf_size': 36, 'algorithm': 'kd_tree'}",-0.16431655552179913,-0.17753324175743038,-0.160674878273067,-0.19222869470971313,-0.18784367660721538,-0.15786908873258318,-0.18730804233069084,-0.15372530863596884,-0.18871939017800327,-0.1689417551132547,-0.17391606318597258,0.013777857923857625,15
58,0.0669142723083496,0.020550042580984782,0.13987343311309813,0.04556161942967026,distance,7,45,ball_tree,"{'weights': 'distance', 'n_neighbors': 7, 'leaf_size': 45, 'algorithm': 'ball_tree'}",-0.16431655552179913,-0.17753324175743038,-0.160674878273067,-0.19222869470971313,-0.18784367660721538,-0.15786908873258318,-0.18730804233069084,-0.15372530863596884,-0.18871939017800327,-0.1689417551132547,-0.17391606318597258,0.013777857923857625,15
1,0.0697098970413208,0.020984056677672853,0.16713418960571289,0.037989036565209924,distance,9,32,kd_tree,"{'weights': 'distance', 'n_neighbors': 9, 'leaf_size': 32, 'algorithm': 'kd_tree'}",-0.16571742634837333,-0.17669605725293347,-0.1632241414319416,-0.19061619101279806,-0.18574186271116053,-0.1628459460303347,-0.1877291046844472,-0.153762735090004,-0.18686509530010117,-0.16608316547207871,-0.17392817253341727,0.012476143246980348,18
43,0.06743268966674805,0.014628605687251954,0.1448500633239746,0.025521022733538547,distance,5,33,ball_tree,"{'weights': 'distance', 'n_neighbors': 5, 'leaf_size': 33, 'algorithm': 'ball_tree'}",-0.16451775847774702,-0.17922518267069593,-0.16244172163171108,-0.18884615178422007,-0.1853987111974652,-0.15761597966011012,-0.184553007910567,-0.1573633672201559,-0.18982380507582036,-0.1711412276299165,-0.1740926913258409,0.012313436544129759,19
99,0.10954251289367675,0.03343602646463234,0.13177096843719482,0.05637667861442344,distance,5,37,kd_tree,"{'weights': 'distance', 'n_neighbors': 5, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.16451775847774702,-0.17922518267069593,-0.16244172163171108,-0.18884615178422007,-0.1853987111974652,-0.15761597966011012,-0.184553007910567,-0.1573633672201559,-0.18982380507582036,-0.1711412276299165,-0.1740926913258409,0.012313436544129759,19
97,0.10315730571746826,0.047161362052006585,0.19756920337677003,0.05792836327241836,distance,18,42,kd_tree,"{'weights': 'distance', 'n_neighbors': 18, 'leaf_size': 42, 'algorithm': 'kd_tree'}",-0.16161974967136847,-0.1722261097296054,-0.16494097662003565,-0.19109954058518677,-0.1974302625459449,-0.16374204907450451,-0.18586363024392072,-0.15145580477694678,-0.18414345734149304,-0.16848394612165918,-0.17410055267106656,0.014025983628702913,21
47,0.0669179916381836,0.020688568458004493,0.1360257387161255,0.028154832609971012,distance,10,21,ball_tree,"{'weights': 'distance', 'n_neighbors': 10, 'leaf_size': 21, 'algorithm': 'ball_tree'}",-0.16350044032843347,-0.17682945063456573,-0.1645265800528689,-0.19151782054158192,-0.18891350917076075,-0.16368738466698374,-0.1857485149936796,-0.1541374854814501,-0.1835159712837962,-0.17108432452389774,-0.1743461481678018,0.012140975380819702,22
67,0.08052501678466797,0.02840588677052272,0.10347573757171631,0.02819610552900207,distance,10,40,ball_tree,"{'weights': 'distance', 'n_neighbors': 10, 'leaf_size': 40, 'algorithm': 'ball_tree'}",-0.16350044032843347,-0.17682945063456573,-0.1645265800528689,-0.19151782054158192,-0.18891350917076075,-0.16368738466698374,-0.1857485149936796,-0.1541374854814501,-0.1835159712837962,-0.17108432452389774,-0.1743461481678018,0.012140975380819702,22
69,0.11656556129455567,0.05651932396106767,0.24432022571563722,0.045789464782875766,distance,10,17,kd_tree,"{'weights': 'distance', 'n_neighbors': 10, 'leaf_size': 17, 'algorithm': 'kd_tree'}",-0.16350044032843347,-0.17682945063456573,-0.1645265800528689,-0.19151782054158192,-0.18891350917076075,-0.16368738466698374,-0.1857485149936796,-0.1541374854814501,-0.1835159712837962,-0.17108432452389774,-0.1743461481678018,0.012140975380819702,22
31,0.1029576301574707,0.03467320084304367,0.20322046279907227,0.05496195151388818,distance,10,15,kd_tree,"{'weights': 'distance', 'n_neighbors': 10, 'leaf_size': 15, 'algorithm': 'kd_tree'}",-0.16350044032843347,-0.17682945063456573,-0.1645265800528689,-0.19151782054158192,-0.18891350917076075,-0.16368738466698374,-0.1857485149936796,-0.1541374854814501,-0.1835159712837962,-0.17108432452389774,-0.1743461481678018,0.012140975380819702,22
60,0.048516273498535156,0.010166338468833818,0.13521935939788818,0.038856148912775945,distance,10,43,ball_tree,"{'weights': 'distance', 'n_neighbors': 10, 'leaf_size': 43, 'algorithm': 'ball_tree'}",-0.16350044032843347,-0.17682945063456573,-0.1645265800528689,-0.19151782054158192,-0.18891350917076075,-0.16368738466698374,-0.1857485149936796,-0.1541374854814501,-0.1835159712837962,-0.17108432452389774,-0.1743461481678018,0.012140975380819702,22
66,0.06168653964996338,0.016145454390921264,0.1451840877532959,0.037606227429780134,uniform,14,39,ball_tree,"{'weights': 'uniform', 'n_neighbors': 14, 'leaf_size': 39, 'algorithm': 'ball_tree'}",-0.1636765588431588,-0.17644233424575934,-0.1635868390611096,-0.19016050479037175,-0.19323981308062696,-0.16474273927330266,-0.18454337823367872,-0.1551504389330495,-0.18196501721575647,-0.17114569273040708,-0.1744653316407221,0.012140401822502554,27
0,0.09121544361114502,0.02916007512678673,0.1635768175125122,0.07173637858836696,uniform,14,24,kd_tree,"{'weights': 'uniform', 'n_neighbors': 14, 'leaf_size': 24, 'algorithm': 'kd_tree'}",-0.1636765588431588,-0.17644233424575934,-0.1635868390611096,-0.19016050479037175,-0.19323981308062696,-0.16474273927330266,-0.18454337823367872,-0.1551504389330495,-0.18196501721575647,-0.17114569273040708,-0.1744653316407221,0.012140401822502554,27
2,0.07961344718933105,0.029083626207726438,0.13654098510742188,0.04053344295054826,uniform,14,21,ball_tree,"{'weights': 'uniform', 'n_neighbors': 14, 'leaf_size': 21, 'algorithm': 'ball_tree'}",-0.1636765588431588,-0.17644233424575934,-0.1635868390611096,-0.19016050479037175,-0.19323981308062696,-0.16474273927330266,-0.18454337823367872,-0.1551504389330495,-0.18196501721575647,-0.17114569273040708,-0.1744653316407221,0.012140401822502554,27
78,0.0915557861328125,0.030764274469751454,0.19133419990539552,0.06342810575524345,uniform,13,41,kd_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 41, 'algorithm': 'kd_tree'}",-0.16411696045148547,-0.17705550174377555,-0.1644724983669041,-0.19028678376293784,-0.1916842359016496,-0.16483180685068213,-0.1840387067021723,-0.1560448645067482,-0.18214547703674155,-0.17091040284229397,-0.17455872381653906,0.011643737999182342,30
39,0.08382253646850586,0.03983692349719377,0.20947515964508057,0.07628531005473493,uniform,13,28,kd_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 28, 'algorithm': 'kd_tree'}",-0.16411696045148547,-0.17705550174377555,-0.1644724983669041,-0.19028678376293784,-0.1916842359016496,-0.16483180685068213,-0.1840387067021723,-0.1560448645067482,-0.18214547703674155,-0.17091040284229397,-0.17455872381653906,0.011643737999182342,30
46,0.07306668758392335,0.02637763142703414,0.1326303005218506,0.03177814580478794,uniform,13,26,ball_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 26, 'algorithm': 'ball_tree'}",-0.16411696045148547,-0.17705550174377555,-0.1644724983669041,-0.19028678376293784,-0.1916842359016496,-0.16483180685068213,-0.1840387067021723,-0.1560448645067482,-0.18214547703674155,-0.17091040284229397,-0.17455872381653906,0.011643737999182342,30
70,0.09082586765289306,0.039721511670405864,0.17771639823913574,0.042300699318124864,uniform,13,25,kd_tree,"{'weights': 'uniform', 'n_neighbors': 13, 'leaf_size': 25, 'algorithm': 'kd_tree'}",-0.16411696045148547,-0.17705550174377555,-0.1644724983669041,-0.19028678376293784,-0.1916842359016496,-0.16483180685068213,-0.1840387067021723,-0.1560448645067482,-0.18214547703674155,-0.17091040284229397,-0.17455872381653906,0.011643737999182342,30
75,0.09256567955017089,0.037763668825575934,0.22043156623840332,0.06737651265752749,uniform,8,22,kd_tree,"{'weights': 'uniform', 'n_neighbors': 8, 'leaf_size': 22, 'algorithm': 'kd_tree'}",-0.16732137742740913,-0.1785255006597791,-0.16273925811945705,-0.19118917429844604,-0.18572217528107235,-0.157976807305392,-0.18831344603657282,-0.1561771527930514,-0.18843598002383274,-0.16936473285774958,-0.1745765604802762,0.012769478825537695,34
50,0.08363635540008545,0.018320992253717756,0.20615222454071044,0.05256725182017743,uniform,8,17,kd_tree,"{'weights': 'uniform', 'n_neighbors': 8, 'leaf_size': 17, 'algorithm': 'kd_tree'}",-0.16732137742740913,-0.1785255006597791,-0.16273925811945705,-0.19118917429844604,-0.18572217528107235,-0.157976807305392,-0.18831344603657282,-0.1561771527930514,-0.18843598002383274,-0.16936473285774958,-0.1745765604802762,0.012769478825537695,34
68,0.09880168437957763,0.033537588542917704,0.15046746730804444,0.03512639253712123,distance,19,25,kd_tree,"{'weights': 'distance', 'n_neighbors': 19, 'leaf_size': 25, 'algorithm': 'kd_tree'}",-0.16233129265918744,-0.1739164757954808,-0.1652961026697832,-0.1903075495401738,-0.19818748167744318,-0.1626661164974772,-0.18710039167846182,-0.1516185154858443,-0.185115255256626,-0.16947646400937247,-0.174601564526985,0.014157310771638626,36
40,0.07391154766082764,0.02962177069213536,0.14669225215911866,0.056482192845286265,distance,19,22,ball_tree,"{'weights': 'distance', 'n_neighbors': 19, 'leaf_size': 22, 'algorithm': 'ball_tree'}",-0.16233129265918744,-0.1739164757954808,-0.1652961026697832,-0.1903075495401738,-0.19818748167744318,-0.1626661164974772,-0.18710039167846182,-0.1516185154858443,-0.185115255256626,-0.16947646400937247,-0.174601564526985,0.014157310771638626,36
96,0.09863848686218261,0.024568667058958396,0.1963862657546997,0.03760878036948213,distance,20,37,ball_tree,"{'weights': 'distance', 'n_neighbors': 20, 'leaf_size': 37, 'algorithm': 'ball_tree'}",-0.1620419131609426,-0.17277849928702396,-0.16497073519988273,-0.18961749708069683,-0.19940044618466227,-0.1646100200743842,-0.1867889584085129,-0.15192620223281555,-0.18465429853878035,-0.16957525143718385,-0.17463638216048855,0.014082360568522563,38
52,0.07002527713775634,0.011858141531536293,0.20989391803741456,0.06229993687656426,distance,20,35,kd_tree,"{'weights': 'distance', 'n_neighbors': 20, 'leaf_size': 35, 'algorithm': 'kd_tree'}",-0.1620419131609426,-0.17277849928702396,-0.16497073519988273,-0.18961749708069683,-0.19940044618466227,-0.1646100200743842,-0.1867889584085129,-0.15192620223281555,-0.18465429853878035,-0.16957525143718385,-0.17463638216048855,0.014082360568522563,38
45,0.08903315067291259,0.016985366064149614,0.15715978145599366,0.043046681581151804,distance,20,39,kd_tree,"{'weights': 'distance', 'n_neighbors': 20, 'leaf_size': 39, 'algorithm': 'kd_tree'}",-0.1620419131609426,-0.17277849928702396,-0.16497073519988273,-0.18961749708069683,-0.19940044618466227,-0.1646100200743842,-0.1867889584085129,-0.15192620223281555,-0.18465429853878035,-0.16957525143718385,-0.17463638216048855,0.014082360568522563,38
33,0.09756741523742676,0.027342786129256415,0.2257760524749756,0.0647232214216129,distance,21,18,kd_tree,"{'weights': 'distance', 'n_neighbors': 21, 'leaf_size': 18, 'algorithm': 'kd_tree'}",-0.16094871493348809,-0.17242634190276146,-0.16513644838457686,-0.19108732967154904,-0.19863638109854617,-0.163448942150642,-0.18732203645238232,-0.15355071832446993,-0.184858911990834,-0.1698749672136398,-0.17472907921228895,0.01409572274142129,41
29,0.06821238994598389,0.012373082944189586,0.1320885181427002,0.042771352970009766,distance,21,24,ball_tree,"{'weights': 'distance', 'n_neighbors': 21, 'leaf_size': 24, 'algorithm': 'ball_tree'}",-0.16094871493348809,-0.17242634190276146,-0.16513644838457686,-0.19108732967154904,-0.19863638109854617,-0.163448942150642,-0.18732203645238232,-0.15355071832446993,-0.184858911990834,-0.1698749672136398,-0.17472907921228895,0.01409572274142129,41
89,0.07143678665161132,0.020220908177306908,0.15947234630584717,0.04948557076089354,distance,21,40,ball_tree,"{'weights': 'distance', 'n_neighbors': 21, 'leaf_size': 40, 'algorithm': 'ball_tree'}",-0.16094871493348809,-0.17242634190276146,-0.16513644838457686,-0.19108732967154904,-0.19863638109854617,-0.163448942150642,-0.18732203645238232,-0.15355071832446993,-0.184858911990834,-0.1698749672136398,-0.17472907921228895,0.01409572274142129,41
55,0.07274065017700196,0.020086993357724802,0.12057316303253174,0.05038321351224829,uniform,15,36,ball_tree,"{'weights': 'uniform', 'n_neighbors': 15, 'leaf_size': 36, 'algorithm': 'ball_tree'}",-0.16346507870391164,-0.17539400567736338,-0.16477127964235497,-0.19201355976911783,-0.19556974540203817,-0.16619434038658462,-0.1844794144429227,-0.15349213250523128,-0.18203689083010025,-0.17016630080140221,-0.17475827481610268,0.012855728237988666,44
81,0.11232342720031738,0.02973530432427334,0.12264549732208252,0.027722755507536452,uniform,15,26,kd_tree,"{'weights': 'uniform', 'n_neighbors': 15, 'leaf_size': 26, 'algorithm': 'kd_tree'}",-0.16346507870391164,-0.17539400567736338,-0.16477127964235497,-0.19201355976911783,-0.19556974540203817,-0.16619434038658462,-0.1844794144429227,-0.15349213250523128,-0.18203689083010025,-0.17016630080140221,-0.17475827481610268,0.012855728237988666,44
36,0.07792963981628417,0.023080730755540665,0.1410170316696167,0.040976432900649166,distance,24,31,ball_tree,"{'weights': 'distance', 'n_neighbors': 24, 'leaf_size': 31, 'algorithm': 'ball_tree'}",-0.1589096419426208,-0.17280457907355806,-0.1652294330969507,-0.1927066905956558,-0.1985472559359806,-0.16440185271161492,-0.1872826200057033,-0.15642874528636894,-0.18205867203715662,-0.16942688483146306,-0.17477963755170728,0.013840727857825457,46
83,0.06792945861816406,0.017763951440167326,0.16771507263183594,0.04239883615751786,distance,24,30,kd_tree,"{'weights': 'distance', 'n_neighbors': 24, 'leaf_size': 30, 'algorithm': 'kd_tree'}",-0.1589096419426208,-0.17280457907355806,-0.1652294330969507,-0.1927066905956558,-0.1985472559359806,-0.16440185271161492,-0.1872826200057033,-0.15642874528636894,-0.18205867203715662,-0.16942688483146306,-0.17477963755170728,0.013840727857825457,46
93,0.06596794128417968,0.01952007290746257,0.13522467613220215,0.03413112833946676,uniform,5,19,ball_tree,"{'weights': 'uniform', 'n_neighbors': 5, 'leaf_size': 19, 'algorithm': 'ball_tree'}",-0.16590666360800774,-0.17942385548760717,-0.16304901012154627,-0.1896339965107767,-0.18565621523816145,-0.15917349633103245,-0.1858129478778102,-0.15878525999477505,-0.18914412305317477,-0.17173595687748086,-0.17483215251003725,0.011889232609999635,48
21,0.07274510860443115,0.027698119455182593,0.1538167953491211,0.040453340554074096,uniform,5,35,ball_tree,"{'weights': 'uniform', 'n_neighbors': 5, 'leaf_size': 35, 'algorithm': 'ball_tree'}",-0.16590666360800774,-0.17942385548760717,-0.16304901012154627,-0.1896339965107767,-0.18565621523816145,-0.15917349633103245,-0.1858129478778102,-0.15878525999477505,-0.18914412305317477,-0.17173595687748086,-0.17483215251003725,0.011889232609999635,48
34,0.055161142349243165,0.008071062986858071,0.1811976909637451,0.06991257064703098,uniform,5,36,ball_tree,"{'weights': 'uniform', 'n_neighbors': 5, 'leaf_size': 36, 'algorithm': 'ball_tree'}",-0.16590666360800774,-0.17942385548760717,-0.16304901012154627,-0.1896339965107767,-0.18565621523816145,-0.15917349633103245,-0.1858129478778102,-0.15878525999477505,-0.18914412305317477,-0.17173595687748086,-0.17483215251003725,0.011889232609999635,48
32,0.10035562515258789,0.03794952797887579,0.17500946521759034,0.05161823937997133,distance,25,25,kd_tree,"{'weights': 'distance', 'n_neighbors': 25, 'leaf_size': 25, 'algorithm': 'kd_tree'}",-0.15941198144656002,-0.17214874014570059,-0.1650389165864027,-0.1938584111309022,-0.1978748334008786,-0.16524754382291673,-0.1865081012198997,-0.15703716267498025,-0.18275835185043696,-0.16846426381117255,-0.17483483060898503,0.013718900258687692,51
51,0.06761205196380615,0.023096894274426308,0.13954541683197022,0.03404182738521358,distance,23,24,ball_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 24, 'algorithm': 'ball_tree'}",-0.1607277413270169,-0.17182609135544769,-0.1660480395354918,-0.19272201379360107,-0.19810979824250072,-0.16424981847120992,-0.1870636922946819,-0.1552539350151264,-0.18355117423998277,-0.1697731915205836,-0.17493254957956425,0.013760247006579247,52
22,0.08862318992614746,0.026122218899180545,0.1610185384750366,0.05857494287605835,distance,23,26,kd_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 26, 'algorithm': 'kd_tree'}",-0.1607277413270169,-0.17182609135544769,-0.1660480395354918,-0.19272201379360107,-0.19810979824250072,-0.16424981847120992,-0.1870636922946819,-0.1552539350151264,-0.18355117423998277,-0.1697731915205836,-0.17493254957956425,0.013760247006579247,52
76,0.08234584331512451,0.020883003105591824,0.19451310634613037,0.04425356103029509,distance,23,22,ball_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 22, 'algorithm': 'ball_tree'}",-0.1607277413270169,-0.17182609135544769,-0.1660480395354918,-0.19272201379360107,-0.19810979824250072,-0.16424981847120992,-0.1870636922946819,-0.1552539350151264,-0.18355117423998277,-0.1697731915205836,-0.17493254957956425,0.013760247006579247,52
30,0.10955803394317627,0.024412456566746548,0.18995258808135987,0.04998363905943223,distance,23,17,kd_tree,"{'weights': 'distance', 'n_neighbors': 23, 'leaf_size': 17, 'algorithm': 'kd_tree'}",-0.1607277413270169,-0.17182609135544769,-0.1660480395354918,-0.19272201379360107,-0.19810979824250072,-0.16424981847120992,-0.1870636922946819,-0.1552539350151264,-0.18355117423998277,-0.1697731915205836,-0.17493254957956425,0.013760247006579247,52
37,0.07777478694915771,0.020703495736168046,0.2308443546295166,0.060391817346066724,uniform,7,41,ball_tree,"{'weights': 'uniform', 'n_neighbors': 7, 'leaf_size': 41, 'algorithm': 'ball_tree'}",-0.16629666093909143,-0.17838575630742468,-0.16147695770440762,-0.19349419377819632,-0.18888595852781337,-0.15913724740413318,-0.18870431291721107,-0.15539604623669354,-0.18863787248081573,-0.16982198717843086,-0.1750236993474218,0.013570140230850344,56
44,0.0977177619934082,0.04400964328515957,0.18097643852233886,0.04729566100642532,uniform,7,36,ball_tree,"{'weights': 'uniform', 'n_neighbors': 7, 'leaf_size': 36, 'algorithm': 'ball_tree'}",-0.16629666093909143,-0.17838575630742468,-0.16147695770440762,-0.19349419377819632,-0.18888595852781337,-0.15913724740413318,-0.18870431291721107,-0.15539604623669354,-0.18863787248081573,-0.16982198717843086,-0.1750236993474218,0.013570140230850344,56
41,0.08841040134429931,0.02682357580021883,0.18605175018310546,0.06224830889778296,distance,26,31,kd_tree,"{'weights': 'distance', 'n_neighbors': 26, 'leaf_size': 31, 'algorithm': 'kd_tree'}",-0.15891881296362775,-0.17266570049115917,-0.166822604591055,-0.19451707886219607,-0.19795817667092777,-0.1655790895099349,-0.18621080213721825,-0.15714091018315585,-0.1819254611036571,-0.1701315075241896,-0.17518701440371215,0.013577977700886914,58
11,0.10280063152313232,0.04590199230091692,0.16514203548431397,0.07416222460679127,distance,26,27,ball_tree,"{'weights': 'distance', 'n_neighbors': 26, 'leaf_size': 27, 'algorithm': 'ball_tree'}",-0.15891881296362775,-0.17266570049115917,-0.166822604591055,-0.19451707886219607,-0.19795817667092777,-0.1655790895099349,-0.18621080213721825,-0.15714091018315585,-0.1819254611036571,-0.1701315075241896,-0.17518701440371215,0.013577977700886914,58
65,0.06448440551757813,0.013739303085488111,0.13730251789093018,0.029925157903695227,distance,26,15,ball_tree,"{'weights': 'distance', 'n_neighbors': 26, 'leaf_size': 15, 'algorithm': 'ball_tree'}",-0.15891881296362775,-0.17266570049115917,-0.166822604591055,-0.19451707886219607,-0.19795817667092777,-0.1655790895099349,-0.18621080213721825,-0.15714091018315585,-0.1819254611036571,-0.1701315075241896,-0.17518701440371215,0.013577977700886914,58
3,0.09712555408477783,0.03427728268590542,0.2235156774520874,0.05301940761051481,uniform,6,18,kd_tree,"{'weights': 'uniform', 'n_neighbors': 6, 'leaf_size': 18, 'algorithm': 'kd_tree'}",-0.1667800644840081,-0.17948751676525018,-0.16077692774874794,-0.19036413915306716,-0.1870874780753695,-0.15834115954912706,-0.1888789822861667,-0.15969384426660485,-0.18729776988995236,-0.17330575800564482,-0.17520136402239384,0.012370474818356719,61
