,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
42,2.031576061248779,0.1908602947160882,0.22221081256866454,0.03731681751826521,rbf,0.0012143071535767884,0.0056433216608304144,6,"{'kernel': 'rbf', 'gamma': 0.0012143071535767884, 'epsilon': 0.0056433216608304144, 'C': 6}",-0.11266927474406277,-0.08832434073808881,-0.10088440135015853,-0.12611917219919516,-0.13507881242020559,-0.09559416381770094,-0.11763614609393833,-0.09500281976198639,-0.09095142846930138,-0.12310647210882014,-0.1085367031703458,0.01566140953551518,11
48,1.5102733612060546,0.18191162937830826,0.14008781909942628,0.02859003374317822,rbf,0.0017343171585792899,0.027474737368684343,5,"{'kernel': 'rbf', 'gamma': 0.0017343171585792899, 'epsilon': 0.027474737368684343, 'C': 5}",-0.11291359716865909,-0.08774383779068257,-0.09966277665350648,-0.12719965778573802,-0.13429223272190638,-0.09258382073511301,-0.12161584943782351,-0.09356470219524694,-0.09109807525943188,-0.12502504428246292,-0.1085699594030571,0.016636044047803326,12
45,1.3941274166107178,0.09282280105828147,0.14073455333709717,0.020073652905518474,rbf,0.0015758379189594798,0.03026463231615808,8,"{'kernel': 'rbf', 'gamma': 0.0015758379189594798, 'epsilon': 0.03026463231615808, 'C': 8}",-0.11266959412282421,-0.08749331912461547,-0.09944200508169873,-0.12614482434780522,-0.13443724873963367,-0.09310132555176047,-0.12227646508498241,-0.09363008259654516,-0.09123340386575668,-0.12552554253668244,-0.10859538110523044,0.016615451244853717,13
80,1.4050734281539916,0.11273432953308948,0.14012629985809327,0.025538558746529678,rbf,0.001927463731865933,0.02796248124062031,5,"{'kernel': 'rbf', 'gamma': 0.001927463731865933, 'epsilon': 0.02796248124062031, 'C': 5}",-0.11274765248320084,-0.08756828415239405,-0.0996217308021293,-0.1272437166153947,-0.13433149025885904,-0.0925104288267799,-0.12184245228596165,-0.09390376600328675,-0.09182345265942282,-0.12557939345338454,-0.10871723675408136,0.016642338193603695,14
8,1.403913187980652,0.07795345929684086,0.15893840789794922,0.01804387887220717,rbf,0.0010310655327663832,0.025582291145572787,6,"{'kernel': 'rbf', 'gamma': 0.0010310655327663832, 'epsilon': 0.025582291145572787, 'C': 6}",-0.11498816365976679,-0.08876030778926776,-0.10012939283506238,-0.1275346033442193,-0.13629534375979138,-0.09451019347608874,-0.11938412142389601,-0.09179501545733892,-0.09123231796446431,-0.12339865804672004,-0.10880281177566156,0.016580643047941768,15
93,2.2236268758773803,0.21496928474166485,0.22815916538238526,0.07503917941057174,rbf,0.0019819409704852427,0.00527263631815908,6,"{'kernel': 'rbf', 'gamma': 0.0019819409704852427, 'epsilon': 0.00527263631815908, 'C': 6}",-0.11210698432770021,-0.08682552021607524,-0.1009465543305794,-0.12796355730851816,-0.1334175249508801,-0.09356324783049683,-0.12017956017328384,-0.09662594380205547,-0.09154539140155099,-0.12621877489127384,-0.10893930592324139,0.01624671291475103,16
56,2.299342703819275,0.18533655146287598,0.23556792736053467,0.06280661472378442,rbf,0.0011400200100050025,0.00236568284142071,5,"{'kernel': 'rbf', 'gamma': 0.0011400200100050025, 'epsilon': 0.00236568284142071, 'C': 5}",-0.11271187201219773,-0.0892806859180427,-0.10152999579010855,-0.12553053111767265,-0.13682988187699496,-0.09734396523931009,-0.11737252192166349,-0.0955176350685648,-0.09132845656945222,-0.12355045368099346,-0.10909959991950006,0.015549364845001929,17
20,1.781197762489319,0.19352483169113235,0.1896831750869751,0.016030034837831567,rbf,0.0008280140070035018,0.01333016508254127,6,"{'kernel': 'rbf', 'gamma': 0.0008280140070035018, 'epsilon': 0.01333016508254127, 'C': 6}",-0.11382348824149471,-0.0894276996092019,-0.10098478924126802,-0.1265104163755261,-0.13744474613713886,-0.09772483273882172,-0.11823713389226917,-0.09405431386755547,-0.09106937628682718,-0.12269679176861373,-0.1091973588158717,0.015908646356984215,18
69,1.4219482421875,0.047515524102338794,0.12975547313690186,0.018218558300611403,rbf,0.0015956478239119562,0.03198149074537268,10,"{'kernel': 'rbf', 'gamma': 0.0015956478239119562, 'epsilon': 0.03198149074537268, 'C': 10}",-0.11263250347496356,-0.08842319569575513,-0.09979899993741215,-0.12587089983268554,-0.13578121276628685,-0.09444733417803526,-0.12244977034979618,-0.09374318337817891,-0.09235212452015631,-0.12704503716500887,-0.10925442612982787,0.016585215203800165,19
54,1.5824803113937378,0.09979390318925303,0.1760702133178711,0.026897178316706707,rbf,0.0004714357178589295,0.017817408704352177,8,"{'kernel': 'rbf', 'gamma': 0.0004714357178589295, 'epsilon': 0.017817408704352177, 'C': 8}",-0.11614137639589142,-0.09033888243902599,-0.10206725751893854,-0.1266403642780562,-0.13819122490808947,-0.09889550855787259,-0.11720286544841062,-0.09483441292423511,-0.09222911139278589,-0.12190391598111033,-0.10984449198444161,0.015560537389606102,20
24,1.3725915193557738,0.10142873728135117,0.14916739463806153,0.05060994420708298,rbf,0.0006942971485742872,0.03227413706853426,6,"{'kernel': 'rbf', 'gamma': 0.0006942971485742872, 'epsilon': 0.03227413706853426, 'C': 6}",-0.11686681996296594,-0.09071430515900596,-0.10178646030145536,-0.12738130722099997,-0.137896305592906,-0.09645497540626101,-0.11903815676701379,-0.09347229828239279,-0.09254316977241958,-0.12229332932512106,-0.10984471277905414,0.016002542929371408,21
17,1.4722996473312377,0.12979686737258925,0.1454939603805542,0.021446021608279978,rbf,0.002610905452726363,0.02765032516258129,5,"{'kernel': 'rbf', 'gamma': 0.002610905452726363, 'epsilon': 0.02765032516258129, 'C': 5}",-0.11247806167616496,-0.08891995422204897,-0.10002396692329128,-0.12783193057887116,-0.13565615825235208,-0.0942775653831783,-0.12285823109859967,-0.09514857364483542,-0.09361582654046058,-0.12892711304132445,-0.10997373813611269,0.016691346061006872,22
15,2.1458083629608153,0.2515537523173442,0.1656510829925537,0.03213807508917247,rbf,0.0019472736368184094,0.011184092046023011,10,"{'kernel': 'rbf', 'gamma': 0.0019472736368184094, 'epsilon': 0.011184092046023011, 'C': 10}",-0.11177694363973426,-0.08744503003883178,-0.1011420086430723,-0.1281968748368163,-0.13647152009525032,-0.0952024780954273,-0.1226799224685578,-0.09743931367002154,-0.0929561370869658,-0.12859589757789427,-0.11019061261525717,0.016720260485253623,23
37,1.3638672828674316,0.2589919675914883,0.14861640930175782,0.029708574944927547,rbf,0.0005506753376688344,0.029796398199099548,6,"{'kernel': 'rbf', 'gamma': 0.0005506753376688344, 'epsilon': 0.029796398199099548, 'C': 6}",-0.11734060849433446,-0.09148102081649288,-0.10392655373407426,-0.127927576026339,-0.13876311826732063,-0.09806654751494724,-0.1192482664687345,-0.09485946661549804,-0.0936115154946165,-0.12203505404347537,-0.11072597274758329,0.015645340792768216,24
32,1.5130325317382813,0.08037420577719326,0.13721983432769774,0.018638875155489662,rbf,0.0027545272636318157,0.027260130065032515,6,"{'kernel': 'rbf', 'gamma': 0.0027545272636318157, 'epsilon': 0.027260130065032515, 'C': 6}",-0.112438773942146,-0.08946637560928408,-0.10041640811518747,-0.12818934770849932,-0.13730069809736303,-0.09603377046712004,-0.12344131695256404,-0.09650741446223969,-0.09431139389864686,-0.13013801285090174,-0.11082435121039522,0.01672798217395762,25
2,1.7595683097839356,0.1390951167097263,0.15771522521972656,0.01853970045498386,rbf,0.0030467233616808405,0.01715407703851926,5,"{'kernel': 'rbf', 'gamma': 0.0030467233616808405, 'epsilon': 0.01715407703851926, 'C': 5}",-0.11198894844486341,-0.08864985323468728,-0.10109838836279667,-0.12953673832054027,-0.1364240953779376,-0.09510402507283364,-0.12334310105422928,-0.09742245086267534,-0.09426793964252192,-0.13056821214044265,-0.11084037525135279,0.016853932059002145,26
10,1.6409548759460448,0.11658662358806988,0.15013086795806885,0.02233406792075452,rbf,0.00268024012006003,0.022967983991995997,7,"{'kernel': 'rbf', 'gamma': 0.00268024012006003, 'epsilon': 0.022967983991995997, 'C': 7}",-0.11176934339855364,-0.08901311175681383,-0.10103865667352938,-0.12858201985951323,-0.13785530222857692,-0.09635110877445054,-0.12325774769095081,-0.09730660499220262,-0.09412585875199683,-0.13047386408198236,-0.11097736182085702,0.01682228446014898,27
74,2.328604292869568,0.20800775585656114,0.17953979969024658,0.05087879398701176,rbf,0.002115657828914457,0.004765382691345672,10,"{'kernel': 'rbf', 'gamma': 0.002115657828914457, 'epsilon': 0.004765382691345672, 'C': 10}",-0.11244378474956424,-0.08808418381205936,-0.10250662855968756,-0.12893935367451356,-0.13765882949854216,-0.0963224862765532,-0.12282991759248536,-0.09857501886398803,-0.09308912887450918,-0.1298515146643823,-0.11103008465662849,0.016786293453899318,28
72,1.7648086309432984,0.11184723119909021,0.19595694541931152,0.024589364499328643,rbf,0.0004912456228114057,0.008706353176588293,6,"{'kernel': 'rbf', 'gamma': 0.0004912456228114057, 'epsilon': 0.008706353176588293, 'C': 6}",-0.11806973871672023,-0.09290235905733425,-0.10399043074624402,-0.12584848780271893,-0.1386089652519738,-0.10043738788339804,-0.11932300035123043,-0.09636707929690404,-0.09526899144483364,-0.12271421725608636,-0.11135306578074437,0.014791135406564909,29
89,1.2196037769317627,0.08652336873571519,0.15100440979003907,0.012438169376069657,rbf,0.0003377188594297149,0.033600800400200095,7,"{'kernel': 'rbf', 'gamma': 0.0003377188594297149, 'epsilon': 0.033600800400200095, 'C': 7}",-0.1187755565215793,-0.09344959164340905,-0.10706183887041879,-0.12905435192169082,-0.1384595175108874,-0.09871942249593796,-0.119829993647379,-0.09739674391556766,-0.09682713413109853,-0.12313752541234217,-0.11227116760703107,0.0148654999175778,30
19,1.1499698400497436,0.1237492770084131,0.1319343090057373,0.011711715833098085,rbf,0.0004664832416208104,0.03996098049024512,5,"{'kernel': 'rbf', 'gamma': 0.0004664832416208104, 'epsilon': 0.03996098049024512, 'C': 5}",-0.11838072862058557,-0.0940741503691827,-0.10688611516138909,-0.1292838543496203,-0.13808371041212772,-0.09904632173094424,-0.12080832180375163,-0.09800019225040237,-0.0970714536091387,-0.12472123753253367,-0.1126356085839676,0.014796362730775737,31
12,1.7570740938186646,0.08489176457198694,0.17697558403015137,0.03803197225448036,rbf,0.004091695847923962,0.016919959979989994,5,"{'kernel': 'rbf', 'gamma': 0.004091695847923962, 'epsilon': 0.016919959979989994, 'C': 5}",-0.11208950108600496,-0.09139626533463269,-0.10381894468343536,-0.13312444666501455,-0.1400580525846719,-0.09831366195679261,-0.12507831732324545,-0.10039743489190885,-0.09662737683730722,-0.13408372735979668,-0.11349877287228102,0.017086460213719755,32
51,1.8589510917663574,0.08778169069598019,0.15407581329345704,0.019421749749579595,rbf,0.003002151075537769,0.015495747873936969,10,"{'kernel': 'rbf', 'gamma': 0.003002151075537769, 'epsilon': 0.015495747873936969, 'C': 10}",-0.11120820693168958,-0.09156303287122662,-0.10521991680628953,-0.13204058184682405,-0.1419178976549133,-0.09941455384997368,-0.12521652952280046,-0.10242371989371724,-0.09634835304958375,-0.13353628933315623,-0.11388890817601742,0.0169081427965115,33
50,1.517264175415039,0.19725224273090006,0.1200474739074707,0.02294600595766288,rbf,0.0029575787893946974,0.03570785392696348,10,"{'kernel': 'rbf', 'gamma': 0.0029575787893946974, 'epsilon': 0.03570785392696348, 'C': 10}",-0.11262388905453428,-0.09408963061215161,-0.10367232019517411,-0.13049723496382792,-0.14200016759691503,-0.09964628498026967,-0.12612749234089335,-0.1013011283011713,-0.09759290968650199,-0.13238356200771997,-0.11399346197391594,0.016378826858207435,34
75,1.4851372718811036,0.16188515219373814,0.1487797975540161,0.03243301841630894,rbf,0.004364082041020511,0.031084042021010505,5,"{'kernel': 'rbf', 'gamma': 0.004364082041020511, 'epsilon': 0.031084042021010505, 'C': 5}",-0.11277856512126522,-0.09432770944658908,-0.10335349293177566,-0.13290101499873838,-0.1410080930069502,-0.09889885794040024,-0.1261375047240328,-0.10078993714823808,-0.09828652836558983,-0.1342745912530788,-0.11427562949366583,0.016720066643030596,35
60,2.101940131187439,0.1466815938245575,0.1814556360244751,0.024815963159050946,rbf,0.0038836918459229613,0.005175087543771885,6,"{'kernel': 'rbf', 'gamma': 0.0038836918459229613, 'epsilon': 0.005175087543771885, 'C': 6}",-0.11243518892501389,-0.0917276072266167,-0.10509171163711109,-0.134735545193636,-0.1414008483729399,-0.099382433111583,-0.12492809364454192,-0.10199084538435794,-0.09657623354991263,-0.13548129850768986,-0.1143749805553403,0.01731929284607561,36
39,2.0300423383712767,0.085941619536362,0.167885160446167,0.021380939527315974,rbf,0.0032299649824912456,0.009194097048524263,10,"{'kernel': 'rbf', 'gamma': 0.0032299649824912456, 'epsilon': 0.009194097048524263, 'C': 10}",-0.11159992747582097,-0.09248271202237937,-0.10587329668274473,-0.13370353428351792,-0.14333538796535603,-0.10049381849178916,-0.12574925346505622,-0.10397711861490536,-0.09699858600712945,-0.1351953362816409,-0.11494089712903402,0.01712877438152744,37
46,1.781571364402771,0.13934278768664257,0.15243904590606688,0.01752561302666078,rbf,0.004393796898449225,0.017836918459229613,6,"{'kernel': 'rbf', 'gamma': 0.004393796898449225, 'epsilon': 0.017836918459229613, 'C': 6}",-0.1120529179044968,-0.09374652201039667,-0.10592365960774704,-0.13439948346114516,-0.14153486537477245,-0.0999555120937331,-0.12707173885521555,-0.1027621495906071,-0.09794195023074685,-0.13504090671936775,-0.11504297058482282,0.016845294983498807,38
76,1.4912521123886109,0.1726156714259663,0.12741317749023437,0.015021283909180842,rbf,0.004175887943971986,0.033932466233116555,7,"{'kernel': 'rbf', 'gamma': 0.004175887943971986, 'epsilon': 0.033932466233116555, 'C': 7}",-0.11359934973598626,-0.0967700012968657,-0.10448217477540062,-0.13322127589560698,-0.14280617220694367,-0.10010021616306232,-0.12781489519741313,-0.10272210770953726,-0.10010710292876633,-0.13386109128136545,-0.11554843871909477,0.01631447352204878,39
62,1.7840531587600708,0.12066635997871848,0.2046334981918335,0.049270093646385835,rbf,0.00023371685842921462,0.0063651825912956475,6,"{'kernel': 'rbf', 'gamma': 0.00023371685842921462, 'epsilon': 0.0063651825912956475, 'C': 6}",-0.12351644007027363,-0.09752953120577484,-0.10975952112639206,-0.1294211527747321,-0.1404597856538019,-0.10356782101789085,-0.12349843580375054,-0.10075450518144863,-0.10356988031061994,-0.1253173732292407,-0.11573944463739252,0.013779913917862952,40
90,1.5021002292633057,0.08976367590016991,0.15498664379119872,0.021872398872572456,rbf,0.004681040520260131,0.03291795897948974,6,"{'kernel': 'rbf', 'gamma': 0.004681040520260131, 'epsilon': 0.03291795897948974, 'C': 6}",-0.1136499284901554,-0.09749900966926148,-0.10474022083025424,-0.13417704669947456,-0.14291573651064754,-0.10005891087120862,-0.12816251479765137,-0.10281466950605891,-0.10075420040973553,-0.13464468049981615,-0.1159416918284264,0.016387118574063015,41
35,1.8060202836990356,0.1668779377747762,0.16627774238586426,0.030996540371632277,rbf,0.004324462231115558,0.023631315657828913,8,"{'kernel': 'rbf', 'gamma': 0.004324462231115558, 'epsilon': 0.023631315657828913, 'C': 8}",-0.11308608604622039,-0.09706752229699407,-0.10723959787572525,-0.13473871263245907,-0.1436731786508187,-0.10101897234500458,-0.12951813171237594,-0.10423014923211073,-0.1002441639515315,-0.13467718289993766,-0.11654936976431778,0.016432846194806294,42
26,1.523419976234436,0.10371300477736763,0.14686005115509032,0.015127525136629539,rbf,0.0051119059529764884,0.02790395197598799,6,"{'kernel': 'rbf', 'gamma': 0.0051119059529764884, 'epsilon': 0.02790395197598799, 'C': 6}",-0.11358402822262322,-0.09829365664396741,-0.1063778621933869,-0.13539827730764517,-0.14347485032380367,-0.1004834286663951,-0.12935193725767005,-0.1037341074292571,-0.10158645726886405,-0.1354269940921961,-0.11677115994058088,0.016406704073279068,43
28,1.4509865045547485,0.08871131261209572,0.13521482944488525,0.016029383825265316,rbf,0.004864282141070536,0.032508254127063534,7,"{'kernel': 'rbf', 'gamma': 0.004864282141070536, 'epsilon': 0.032508254127063534, 'C': 7}",-0.11393796582741482,-0.09959696969599617,-0.10617760165557111,-0.1347902831872531,-0.14470584438530373,-0.10069585838592454,-0.12968325439989564,-0.10425505786792073,-0.10237931797193221,-0.1348649576732582,-0.11710871110504702,0.016233915770481548,44
49,1.4745324373245239,0.16168402634525786,0.14569082260131835,0.03216031279874583,rbf,0.00531990995497749,0.03642971485742871,6,"{'kernel': 'rbf', 'gamma': 0.00531990995497749, 'epsilon': 0.03642971485742871, 'C': 6}",-0.11476138585915904,-0.10067397942166514,-0.10545265998721569,-0.13526431194584562,-0.14508311136503668,-0.10035426834118412,-0.12967728895609662,-0.10413459651694403,-0.10313802042308981,-0.13548703622582342,-0.117402665904206,0.01631794677580434,45
36,2.236217904090881,0.16889122728132466,0.20149810314178468,0.04968808381903133,rbf,0.004879139569784893,0.0098184092046023,7,"{'kernel': 'rbf', 'gamma': 0.004879139569784893, 'epsilon': 0.0098184092046023, 'C': 7}",-0.11399475095037058,-0.09650075422495794,-0.10861847261555858,-0.13736851572746012,-0.14462362502964834,-0.10222074785375189,-0.12978761619358128,-0.10646385675600709,-0.09996972253800543,-0.13743631882121546,-0.11769843807105566,0.016950506628384206,46
95,2.1532628536224365,0.24070845360864748,0.16716930866241456,0.033158152391645435,rbf,0.004889044522261131,0.019066033016508253,8,"{'kernel': 'rbf', 'gamma': 0.004889044522261131, 'epsilon': 0.019066033016508253, 'C': 8}",-0.1139642148910686,-0.09903247454733234,-0.1092981643416673,-0.13652526830906037,-0.14566124843841557,-0.10219624810587674,-0.1309791429450077,-0.10593723293371718,-0.10177161734745635,-0.1364656777517058,-0.11818312896113078,0.01651617428207465,47
57,1.5827529191970826,0.2768714728166483,0.1517554998397827,0.037558850086631894,rbf,0.005498199099549775,0.03836118059029515,7,"{'kernel': 'rbf', 'gamma': 0.005498199099549775, 'epsilon': 0.03836118059029515, 'C': 7}",-0.11543777023513853,-0.10274955656035872,-0.10638510172479372,-0.13608414733550117,-0.14680909973927062,-0.1006143387694234,-0.1304616482823377,-0.1050981915575086,-0.10343037931913791,-0.13568075446364974,-0.11827509879871204,0.016368213733262832,48
29,1.3308505535125732,0.09718678091099604,0.13408346176147462,0.02197220058530586,rbf,0.005220860430215108,0.03941470735367684,8,"{'kernel': 'rbf', 'gamma': 0.005220860430215108, 'epsilon': 0.03941470735367684, 'C': 8}",-0.1156834781927817,-0.10306755197964201,-0.10660117808747173,-0.13582898572951987,-0.14728818533065263,-0.1007084608516898,-0.13062840269008197,-0.10531121503544519,-0.10311218109088113,-0.13518110876429482,-0.1183410747752461,0.016337384812077194,49
25,1.4737369060516357,0.13849008677459076,0.13469281196594238,0.034977571678788004,rbf,0.004685992996498249,0.039180590295147574,10,"{'kernel': 'rbf', 'gamma': 0.004685992996498249, 'epsilon': 0.039180590295147574, 'C': 10}",-0.11589656555207492,-0.10300403465860473,-0.10698003110565028,-0.13526157173677136,-0.1478563378829406,-0.10113446404024022,-0.13086475548705698,-0.10558149772801485,-0.10253558526886494,-0.13441429957982892,-0.11835291430400478,0.0162837501893075,50
94,1.6875378847122193,0.15892498845550482,0.15750062465667725,0.032821398402885255,rbf,0.004730565282641321,0.031454727363681836,10,"{'kernel': 'rbf', 'gamma': 0.004730565282641321, 'epsilon': 0.031454727363681836, 'C': 10}",-0.11493215826777675,-0.10185028902324274,-0.1081262937477133,-0.1355314428338795,-0.1475330685900046,-0.10186318072626467,-0.1311927215241466,-0.10603687164350685,-0.10264618791081978,-0.13489784546287079,-0.11846100597302256,0.016260323675464806,51
68,1.2964912176132202,0.1464883313995549,0.14618198871612548,0.03625413479754343,rbf,0.006741270635317659,0.03631265632816408,5,"{'kernel': 'rbf', 'gamma': 0.006741270635317659, 'epsilon': 0.03631265632816408, 'C': 5}",-0.11568385575359377,-0.10334884717811944,-0.1066699313983727,-0.13786911157596557,-0.14657968195441623,-0.10058613638409551,-0.130739644277657,-0.10501978601925484,-0.10479275942817656,-0.13780250579873252,-0.11890922597683842,0.016590062480694168,52
40,1.9843186378479003,0.0979905133634389,0.20077042579650878,0.04293547925972407,rbf,0.006310405202601301,0.006579789894947474,5,"{'kernel': 'rbf', 'gamma': 0.006310405202601301, 'epsilon': 0.006579789894947474, 'C': 5}",-0.11514692597982687,-0.09873764983653682,-0.10960814883754756,-0.1394521630166878,-0.1450257884208085,-0.10249121712462395,-0.13076129969955957,-0.1069165497888315,-0.10173075470057995,-0.1397701635999063,-0.11896406610049089,0.017016873934942583,53
11,1.445544672012329,0.07178284876124044,0.14887080192565919,0.0161271969913908,rbf,0.006964132066033017,0.028469734867433715,5,"{'kernel': 'rbf', 'gamma': 0.006964132066033017, 'epsilon': 0.028469734867433715, 'C': 5}",-0.1152608149805688,-0.10277689855665668,-0.1080761506477058,-0.13843144483809244,-0.14656335241897447,-0.10125429775106863,-0.13131552583480977,-0.1055235575894222,-0.10475434064968794,-0.13834357683653725,-0.1192299960103524,0.016609036315331994,54
47,1.791559672355652,0.11942059953455814,0.19282348155975343,0.05869009712101403,rbf,0.006038019009504753,0.012647323661830915,6,"{'kernel': 'rbf', 'gamma': 0.006038019009504753, 'epsilon': 0.012647323661830915, 'C': 6}",-0.11499691076117463,-0.09997135873385551,-0.11029859408884403,-0.13857570742580982,-0.1460740244271479,-0.10275195239212712,-0.13139565687513652,-0.10691050131155738,-0.1027786974611734,-0.13880465322185823,-0.11925580566986844,0.01669894432436235,55
70,1.7649916410446167,0.08631925439116814,0.1809312582015991,0.0491562986672701,rbf,0.0068056528264132075,0.016919959979989994,5,"{'kernel': 'rbf', 'gamma': 0.0068056528264132075, 'epsilon': 0.016919959979989994, 'C': 5}",-0.11508794780744624,-0.10122483077095554,-0.10986051987612509,-0.1390900121771391,-0.14606068062515343,-0.10223421030976293,-0.13166837002052947,-0.10599184327712667,-0.103834109584154,-0.13903093195222904,-0.11940834564006213,0.01670642500713763,56
59,2.13919997215271,0.23467148091956747,0.16620352268218994,0.02506888532550268,rbf,0.0054239119559779895,0.015963981990995496,8,"{'kernel': 'rbf', 'gamma': 0.0054239119559779895, 'epsilon': 0.015963981990995496, 'C': 8}",-0.11489848567748016,-0.10066203233127867,-0.11079278769994097,-0.1379406403361687,-0.1474096093637596,-0.10326749127106573,-0.1319367666004738,-0.10744392021653354,-0.10282480429973163,-0.13774717045494417,-0.11949237082513771,0.016569246750826896,57
