,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
10,0.05222752094268799,0.007101763367272416,0.007067441940307617,0.0013991105067521915,lsqr,42,11.632816408204103,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 11.632816408204103}",-0.11735653001226748,-0.10543816880732883,-0.1130644076634403,-0.15577577669700754,-0.13990841953688968,-0.10678453838579725,-0.12351315763261543,-0.10279876246424847,-0.18109442583804233,-0.12688421145208045,-0.12726183984897177,0.02383031682524402,1
69,0.07620117664337159,0.014790400072275731,0.009632134437561035,0.0020891593048162006,sparse_cg,42,9.279639819909955,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 9.279639819909955}",-0.11751714710531923,-0.10477913249737884,-0.11342658659054956,-0.15510507220140934,-0.14014567644554127,-0.10735104430473352,-0.12367418168151928,-0.10243872228297056,-0.18114952529063097,-0.12708100491272722,-0.12726680933127796,0.0237960029524529,2
93,0.08817658424377442,0.026511132475678968,0.008562541007995606,0.002516408776586874,lsqr,42,11.83591795897949,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 11.83591795897949}",-0.1173508363029115,-0.10549239084210858,-0.11304137639983017,-0.15582995050159773,-0.13989508265598993,-0.10674674777253403,-0.12349360421837262,-0.10283676890797025,-0.18112980021166258,-0.12687660563217829,-0.12726931634451555,0.023840410955657452,3
89,0.08980360031127929,0.012036316163582392,0.013396906852722167,0.007053735808412035,lsqr,42,11.044522261130567,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 11.044522261130567}",-0.11737665484325535,-0.10526957690073771,-0.1131373258436559,-0.15561948497597347,-0.1399527243350835,-0.10724572601657618,-0.12357722426226042,-0.10269254399192349,-0.18099499885596443,-0.1268411102824491,-0.12727073703078795,0.02377265886850176,4
33,0.08330848217010497,0.012192262519997433,0.01002507209777832,0.002978857730136305,lsqr,42,12.01800900450225,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 12.01800900450225}",-0.11734623898307635,-0.1055406650710362,-0.11302161203857009,-0.15585711142212738,-0.13988392656972645,-0.10671407370351191,-0.12347712005711416,-0.10287137001755073,-0.1811619270223802,-0.12687079927947564,-0.12727448441645692,0.023846844275778458,5
26,0.06694772243499755,0.01582521360062816,0.0083038330078125,0.0018386856580911506,lsqr,42,11.972486243121562,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 11.972486243121562}",-0.11734734448442576,-0.10552862636983291,-0.11302647622212002,-0.15586641931779663,-0.1398866461417521,-0.10672213734364568,-0.12348115045129043,-0.10286267471162232,-0.18115386013602988,-0.12687216329864176,-0.12727474984771575,0.02384717037103823,6
58,0.04136970043182373,0.008599513823813023,0.006435751914978027,0.0007200967064473029,lsqr,42,10.876438219109556,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 10.876438219109556}",-0.1173834750073553,-0.10522327230295016,-0.11315995205001768,-0.15557506582539601,-0.1400077406763091,-0.10729045236426556,-0.12359769832318805,-0.1027737667876804,-0.1809675087713313,-0.12685051230798072,-0.12728294444164745,0.0237542672548691,7
82,0.09505808353424072,0.014664968314409067,0.009560251235961914,0.00198335410276303,lsqr,42,10.183091545772886,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 10.183091545772886}",-0.11742758649902774,-0.10486575791807243,-0.11313965300363578,-0.15532971301123216,-0.14007743285021815,-0.10749053524171374,-0.1234961029822604,-0.10267312320348045,-0.18153376074797106,-0.1269003918752011,-0.1272934057332813,0.023885205544178105,8
18,0.05736210346221924,0.01877217192988086,0.007151460647583008,0.002228443155880926,lsqr,42,9.930965482741371,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 9.930965482741371}",-0.11744275189425617,-0.10478710270853067,-0.11317514147493993,-0.1552626058302264,-0.14010650493618365,-0.10756999689659875,-0.12352634018500579,-0.10263985482797841,-0.18152250732695518,-0.12692337273459003,-0.1272956178815265,0.02387735256300067,9
1,0.21358954906463623,0.016369450280956564,0.00803546905517578,0.0007313680378175559,svd,42,10.193596798399199,"{'solver': 'svd', 'random_state': 42, 'alpha': 10.193596798399199}",-0.11729191993531493,-0.10487519985229023,-0.1133477261289878,-0.1552757573389984,-0.14008063793949063,-0.10725718422727909,-0.1236606182766186,-0.10272232260007574,-0.18154375287628438,-0.12697425011762947,-0.12730293692929692,0.023885559490798344,10
