,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lambda_2,param_lambda_1,param_alpha_2,param_alpha_1,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
14,0.49192380905151367,0.028368427944250076,0.013060855865478515,0.0019558772285146004,8.959979989994999e-06,3.9183591795897965e-06,7.652526263131567e-06,4.131315657828916e-06,"{'lambda_2': 8.959979989994999e-06, 'lambda_1': 3.9183591795897965e-06, 'alpha_2': 7.652526263131567e-06, 'alpha_1': 4.131315657828916e-06}",-0.11753957911887183,-0.09436229774950744,-0.10372571381360106,-0.12175972813013497,-0.13838956737906666,-0.0963611547014011,-0.11609184772905103,-0.09395974718565939,-0.09257590300700666,-0.12137049541543365,-0.1096136034229734,0.014821677073887948,11
98,0.6049068927764892,0.10459837938655102,0.015428996086120606,0.007706621908027747,8.865882941470736e-06,2.4276638319159597e-06,2.5712856428214124e-06,8.316158079039521e-06,"{'lambda_2': 8.865882941470736e-06, 'lambda_1': 2.4276638319159597e-06, 'alpha_2': 2.5712856428214124e-06, 'alpha_1': 8.316158079039521e-06}",-0.11753957888673634,-0.0943622974127345,-0.10372571382400618,-0.12175972762070933,-0.13838956956926116,-0.0963611548317679,-0.1160918479511448,-0.09395974697908206,-0.09257590215364542,-0.12137049539784907,-0.10961360346269369,0.014821677595757893,12
52,0.49458487033843995,0.0219296941569686,0.01183164119720459,0.0019404638345099146,8.940170085042522e-06,7.240120060030035e-07,9.410655327663833e-06,1.4223111555777907e-06,"{'lambda_2': 8.940170085042522e-06, 'lambda_1': 7.240120060030035e-07, 'alpha_2': 9.410655327663833e-06, 'alpha_1': 1.4223111555777907e-06}",-0.11753957958644996,-0.09436229852394637,-0.10372571379224169,-0.1217597289797791,-0.1383895648795623,-0.09636115445989589,-0.11609184731542506,-0.09395974762271302,-0.09257590548207031,-0.121370495440967,-0.10961360360830505,0.014821676279274765,13
79,0.5513708114624023,0.08445759348089538,0.011908292770385742,0.0019044240404636186,8.836168084042022e-06,8.860930465232616e-06,7.246423211605804e-06,2.9031015507753893e-06,"{'lambda_2': 8.836168084042022e-06, 'lambda_1': 8.860930465232616e-06, 'alpha_2': 7.246423211605804e-06, 'alpha_1': 2.9031015507753893e-06}",-0.11753958010917069,-0.09436229944089808,-0.10372571376796007,-0.12175972985167613,-0.1383895629324127,-0.09636115419571303,-0.11609184686666356,-0.09395974812550956,-0.09257590860746183,-0.1213704954652325,-0.10961360393626982,0.014821675500816199,14
97,0.598988676071167,0.0930191908128522,0.017561459541320802,0.008392663996917502,8.821310655327665e-06,5.8943971985993004e-06,8.816358179089546e-06,6.691745872936469e-06,"{'lambda_2': 8.821310655327665e-06, 'lambda_1': 5.8943971985993004e-06, 'alpha_2': 8.816358179089546e-06, 'alpha_1': 6.691745872936469e-06}",-0.11753958049090547,-0.09436230007134075,-0.10372571375054693,-0.12175973054714517,-0.13838956087194362,-0.09636115399869337,-0.11609184652873894,-0.09395974848160174,-0.092575910618401,-0.12137049548617247,-0.10961360408454894,0.014821674849745392,15
73,0.5814771175384521,0.0808659951896525,0.014703106880187989,0.005553878124292698,8.702451225612807e-06,5.4090545272636326e-06,5.4734367183591805e-06,7.702051025512757e-06,"{'lambda_2': 8.702451225612807e-06, 'lambda_1': 5.4090545272636326e-06, 'alpha_2': 5.4734367183591805e-06, 'alpha_1': 7.702051025512757e-06}",-0.11753958081151934,-0.09436230065544937,-0.10372571373561233,-0.12175973103789602,-0.1383895601541898,-0.09636115384283767,-0.11609184626223087,-0.09395974879393604,-0.0925759127176536,-0.12137049549857112,-0.10961360435098962,0.014821674437217389,16
49,0.48282907009124754,0.022882935060407037,0.012153053283691406,0.004032643106221461,8.558829414707354e-06,1.1485742871435932e-07,7.043371685842923e-06,8.435017508754378e-06,"{'lambda_2': 8.558829414707354e-06, 'lambda_1': 1.1485742871435932e-07, 'alpha_2': 7.043371685842923e-06, 'alpha_1': 8.435017508754378e-06}",-0.11753958222260803,-0.09436230303691974,-0.1037257136709024,-0.12175973352742962,-0.13838955342030707,-0.09636115312147792,-0.11609184502769414,-0.09395975012384396,-0.09257592051736448,-0.12137049557149815,-0.10961360502400455,0.014821672146122278,17
26,0.4786372661590576,0.021434645813297768,0.012230372428894043,0.002050393075294399,8.484542271135568e-06,6.744872436218116e-07,5.210955477738871e-06,5.364482241120561e-06,"{'lambda_2': 8.484542271135568e-06, 'lambda_1': 6.744872436218116e-07, 'alpha_2': 5.210955477738871e-06, 'alpha_1': 5.364482241120561e-06}",-0.11753958248889473,-0.09436230351151614,-0.10372571365853962,-0.12175973395521981,-0.13838955260543484,-0.0963611529894198,-0.11609184480243888,-0.09395975038113637,-0.09257592217543917,-0.12137049558293529,-0.10961360521509747,0.014821671773966998,18
3,0.5031302452087403,0.0647244441392002,0.018957877159118654,0.00972950182310745,8.073486743371686e-06,5.308654327163589e-07,7.5336668334167095e-06,9.762281140570286e-06,"{'lambda_2': 8.073486743371686e-06, 'lambda_1': 5.308654327163589e-07, 'alpha_2': 7.5336668334167095e-06, 'alpha_1': 9.762281140570286e-06}",-0.11753958627745192,-0.09436230993147068,-0.10372571348456927,-0.12175974060835196,-0.1383895348636079,-0.09636115105272783,-0.11609184149256273,-0.09395975396068282,-0.09257594327458733,-0.12137049577714364,-0.1096136070723156,0.014821665664025782,19
23,0.5328347206115722,0.055642675101136,0.015050625801086426,0.006228595481524982,7.989294647323663e-06,2.0895447723862016e-07,3.938169084542272e-06,2.412806403201602e-06,"{'lambda_2': 7.989294647323663e-06, 'lambda_1': 2.0895447723862016e-07, 'alpha_2': 3.938169084542272e-06, 'alpha_1': 2.412806403201602e-06}",-0.11753958628407284,-0.0943623099844533,-0.10372571348404414,-0.12175974054753624,-0.13838953561838266,-0.09636115105703419,-0.11609184150031446,-0.09395975397691153,-0.09257594362782692,-0.12137049577344468,-0.1096136071854021,0.014821665757844013,20
94,0.5333491802215576,0.08882971588014937,0.01573629379272461,0.005535946240659392,7.94472236118059e-06,2.8238619309654837e-06,2.4425212606303166e-06,2.1255627813906973e-06,"{'lambda_2': 7.94472236118059e-06, 'lambda_1': 2.8238619309654837e-06, 'alpha_2': 2.4425212606303166e-06, 'alpha_1': 2.1255627813906973e-06}",-0.11753958639087449,-0.0943623101843002,-0.10372571347901179,-0.12175974070487346,-0.13838953544637778,-0.09636115100507578,-0.11609184141243843,-0.09395975408278137,-0.09257594435874279,-0.12137049577725302,-0.10961360728417291,0.014821665628596405,21
61,0.5069251537322998,0.03216361041001871,0.012268567085266113,0.0020036293809687776,7.563381690845424e-06,1.5560280140070043e-06,9.044172086043022e-06,4.131315657828916e-06,"{'lambda_2': 7.563381690845424e-06, 'lambda_1': 1.5560280140070043e-06, 'alpha_2': 9.044172086043022e-06, 'alpha_1': 4.131315657828916e-06}",-0.11753959074979778,-0.0943623175250829,-0.10372571327922239,-0.12175974843929228,-0.1383895141703381,-0.09636114876837326,-0.11609183758952833,-0.09395975819054735,-0.09257596828654863,-0.12137049600521112,-0.10961360930039421,0.014821658484017128,22
84,0.6108823776245117,0.164822909257753,0.014630484580993652,0.007018155606049282,7.494047023511757e-06,8.137868934467235e-06,4.572086043021512e-06,9.247223611805904e-06,"{'lambda_2': 7.494047023511757e-06, 'lambda_1': 8.137868934467235e-06, 'alpha_2': 4.572086043021512e-06, 'alpha_1': 9.247223611805904e-06}",-0.11753959052261953,-0.09436231719208597,-0.10372571328930608,-0.12175974795527825,-0.13838951615741305,-0.09636114889239053,-0.11609183780342842,-0.09395975798918861,-0.09257596740171369,-0.12137049598884644,-0.10961360931922706,0.014821658971796091,23
42,0.48298604488372804,0.033199033328843566,0.012843942642211914,0.002295805783537678,7.4791895947974e-06,1.3876438219109574e-06,4.586943471735869e-06,5.05742871435718e-06,"{'lambda_2': 7.4791895947974e-06, 'lambda_1': 1.3876438219109574e-06, 'alpha_2': 4.586943471735869e-06, 'alpha_1': 5.05742871435718e-06}",-0.11753959057763036,-0.09436231728361595,-0.10372571328686868,-0.12175974804825089,-0.13838951593818394,-0.09636114886616376,-0.11609183775660108,-0.09395975803954164,-0.0925759677132155,-0.12137049599142984,-0.10961360935015016,0.014821658889850247,24
74,0.5710093259811402,0.08966414323148429,0.011831974983215332,0.002664233106711816,7.399949974987495e-06,8.093296648324163e-06,7.1523261630815424e-06,3.2349174587293663e-06,"{'lambda_2': 7.399949974987495e-06, 'lambda_1': 8.093296648324163e-06, 'alpha_2': 7.1523261630815424e-06, 'alpha_1': 3.2349174587293663e-06}",-0.11753959179573872,-0.09436231932884553,-0.10372571323099794,-0.12175975022852453,-0.1383895097892325,-0.09636114823721523,-0.11609183668411706,-0.0939597591875824,-0.09257597433030126,-0.12137049605624253,-0.10961360988687978,0.014821656864234003,25
46,0.48591136932373047,0.016642267658492117,0.012010622024536132,0.0015891459828722386,7.231565782891446e-06,6.934417208604304e-06,3.89854927463732e-06,7.388694347173604e-07,"{'lambda_2': 7.231565782891446e-06, 'lambda_1': 6.934417208604304e-06, 'alpha_2': 3.89854927463732e-06, 'alpha_1': 7.388694347173604e-07}",-0.11753959253621629,-0.09436232062631188,-0.10372571319682927,-0.12175975145330917,-0.13838950714119033,-0.09636114786712627,-0.11609183605148306,-0.09395975989711007,-0.09257597878195728,-0.12137049609000361,-0.10961361036415371,0.014821655779398545,26
0,0.4805485725402832,0.04818156417521558,0.011080408096313476,0.0020250189693546633,7.206803401700851e-06,6.002001000500272e-07,4.433416708354178e-06,8.093296648324163e-06,"{'lambda_2': 7.206803401700851e-06, 'lambda_1': 6.002001000500272e-07, 'alpha_2': 4.433416708354178e-06, 'alpha_1': 8.093296648324163e-06}",-0.1175395927553253,-0.09436232099089517,-0.10372571318690213,-0.12175975184183499,-0.13838950607315914,-0.09636114775659588,-0.11609183586000645,-0.09395976010100683,-0.09257597997358012,-0.12137049610140707,-0.10961361046407132,0.014821655422383869,27
90,0.5343787431716919,0.08571489628395017,0.013000583648681641,0.0044476774954416865,7.246423211605804e-06,9.10855427713857e-06,6.879939969984994e-06,6.463931965982993e-06,"{'lambda_2': 7.246423211605804e-06, 'lambda_1': 9.10855427713857e-06, 'alpha_2': 6.879939969984994e-06, 'alpha_1': 6.463931965982993e-06}",-0.11753959300130211,-0.09436232138374909,-0.1037257131756342,-0.12175975232546052,-0.13838950436275418,-0.09636114762302345,-0.11609183563466371,-0.09395976032964543,-0.09257598113363652,-0.12137049611695773,-0.10961361050868271,0.014821654948952661,28
99,0.48902268409729005,0.11686493108349383,0.009344244003295898,0.003729672942633486,7.043371685842923e-06,9.940570285142572e-06,5.407703851925979e-07,3.4874937468734384e-06,"{'lambda_2': 7.043371685842923e-06, 'lambda_1': 9.940570285142572e-06, 'alpha_2': 5.407703851925979e-07, 'alpha_1': 3.4874937468734384e-06}",-0.11753959345602662,-0.09436232223126416,-0.10372571315437326,-0.12175975299038685,-0.13838950368245959,-0.0963611474048434,-0.11609183526237338,-0.09395976077759834,-0.09257598424990073,-0.1213704961328372,-0.10961361093420637,0.014821654408285806,29
32,0.48732283115386965,0.027236693234787543,0.012442541122436524,0.002320784588212464,7.033466733366684e-06,2.031465732866435e-06,4.205602801400702e-06,2.769384692346175e-06,"{'lambda_2': 7.033466733366684e-06, 'lambda_1': 2.031465732866435e-06, 'alpha_2': 4.205602801400702e-06, 'alpha_1': 2.769384692346175e-06}",-0.11753959415145998,-0.09436232336993315,-0.10372571312278435,-0.121759754273274,-0.1383894997564563,-0.09636114704454286,-0.11609183464397785,-0.09395976142384056,-0.09257598784153301,-0.12137049617190664,-0.10961361117997086,0.014821653199640268,30
1,0.48932371139526365,0.07192205091277795,0.015969038009643555,0.011821676780889996,6.993846923461732e-06,3.809404702351177e-06,3.645972986493248e-06,5.730965482741372e-06,"{'lambda_2': 6.993846923461732e-06, 'lambda_1': 3.809404702351177e-06, 'alpha_2': 3.645972986493248e-06, 'alpha_1': 5.730965482741372e-06}",-0.11753959438200708,-0.09436232376918487,-0.10372571311215208,-0.12175975466455845,-0.1383894988243047,-0.0963611469278602,-0.1160918344450022,-0.09395976164394974,-0.09257598918707388,-0.1213704961829829,-0.10961361131390761,0.014821652847095858,31
18,0.5060289859771728,0.044160035642703065,0.012186098098754882,0.004277162003545769,6.914607303651827e-06,5.919159579789896e-06,2.5415707853926978e-06,4.304652326163083e-06,"{'lambda_2': 6.914607303651827e-06, 'lambda_1': 5.919159579789896e-06, 'alpha_2': 2.5415707853926978e-06, 'alpha_1': 4.304652326163083e-06}",-0.11753959484300695,-0.09436232456712368,-0.10372571309090378,-0.1217597554473576,-0.13838949695620226,-0.09636114669454467,-0.11609183404709694,-0.09395976208396889,-0.09257599187502757,-0.12137049620515526,-0.10961361158103874,0.014821652141720482,32
20,0.502945065498352,0.027491251052447138,0.01101670265197754,0.002424663730663708,6.562981490745374e-06,3.442921460730367e-06,1.3727863931966005e-06,1.887843921960982e-06,"{'lambda_2': 6.562981490745374e-06, 'lambda_1': 3.442921460730367e-06, 'alpha_2': 1.3727863931966005e-06, 'alpha_1': 1.887843921960982e-06}",-0.11753959746307874,-0.09436232903862124,-0.10372571297066495,-0.12175975999147734,-0.13838948530545037,-0.09636114536197515,-0.11609183176915404,-0.0939597645667794,-0.09257600671222106,-0.12137049633639051,-0.10961361295158127,0.014821647999140302,33
68,0.5204150676727295,0.06003953046366212,0.01262354850769043,0.002249575215140739,6.543171585792897e-06,4.968284142071037e-06,7.69214607303652e-06,8.9734867433717e-07,"{'lambda_2': 6.543171585792897e-06, 'lambda_1': 4.968284142071037e-06, 'alpha_2': 7.69214607303652e-06, 'alpha_1': 8.9734867433717e-07}",-0.11753959885640498,-0.09436233133701195,-0.10372571290711274,-0.12175976255063092,-0.13838947756363532,-0.09636114463706201,-0.11609183053079007,-0.09395976586911756,-0.09257601398637542,-0.12137049641417458,-0.10961361346523155,0.01482164558948169,34
30,0.48739798069000245,0.02814084798594412,0.011825227737426757,0.001780067150241166,6.295547773886944e-06,3.571685842921462e-06,1.164782391195599e-06,9.039219609804902e-06,"{'lambda_2': 6.295547773886944e-06, 'lambda_1': 3.571685842921462e-06, 'alpha_2': 1.164782391195599e-06, 'alpha_1': 9.039219609804902e-06}",-0.1175395995928621,-0.09436233266518625,-0.10372571287299207,-0.12175976370042559,-0.13838947567054077,-0.09636114427699757,-0.11609182991459371,-0.0939597665831959,-0.09257601870865682,-0.12137049644394207,-0.10961361404293928,0.014821644609612699,35
60,0.499071741104126,0.03173564925841078,0.011000561714172363,0.0022849225253387608,6.191545772886444e-06,7.3306153076538284e-06,6.447723861930978e-07,7.102801400700351e-06,"{'lambda_2': 6.191545772886444e-06, 'lambda_1': 7.3306153076538284e-06, 'alpha_2': 6.447723861930978e-07, 'alpha_1': 7.102801400700351e-06}",-0.11753960038766997,-0.0943623340249309,-0.1037257128364651,-0.12175976507820642,-0.13838947214469743,-0.09636114387168254,-0.11609182922331247,-0.09395976733812807,-0.09257602322059345,-0.12137049648375534,-0.10961361446094417,0.014821643352825781,36
29,0.4943519592285156,0.024694742205233804,0.011959552764892578,0.0013083724020874446,6.127163581790896e-06,9.182841420710357e-06,4.334367183591797e-06,4.086743371685844e-06,"{'lambda_2': 6.127163581790896e-06, 'lambda_1': 9.182841420710357e-06, 'alpha_2': 4.334367183591797e-06, 'alpha_1': 4.086743371685844e-06}",-0.11753960164739179,-0.09436233612655982,-0.10372571277890215,-0.12175976735135709,-0.13838946558582615,-0.09636114322053775,-0.11609182811127655,-0.093959768521309,-0.09257602997529853,-0.12137049655182865,-0.10961361498702875,0.014821641232711374,37
53,0.48367693424224856,0.014118683296067235,0.011535453796386718,0.002020597561411447,6.047923961980991e-06,6.05152576288145e-07,7.449474737368685e-06,7.142421210605303e-06,"{'lambda_2': 6.047923961980991e-06, 'lambda_1': 6.05152576288145e-07, 'alpha_2': 7.449474737368685e-06, 'alpha_1': 7.142421210605303e-06}",-0.11753960278838112,-0.09436233802951816,-0.10372571272691529,-0.12175976939921347,-0.13838945976288694,-0.09636114263477369,-0.1160918271071007,-0.09395976959051368,-0.09257603612260133,-0.12137049661281193,-0.10961361547747162,0.014821639331051194,38
6,0.5283373594284058,0.03173352687135534,0.012065410614013672,0.0027538766081216916,5.938969484742372e-06,9.009504752376189e-06,3.759879939969986e-06,2.42271135567784e-06,"{'lambda_2': 5.938969484742372e-06, 'lambda_1': 9.009504752376189e-06, 'alpha_2': 3.759879939969986e-06, 'alpha_1': 2.42271135567784e-06}",-0.11753960307329923,-0.09436233855971975,-0.10372571271351275,-0.12175976982633993,-0.1383894592244125,-0.09636114249485489,-0.11609182687115797,-0.09395976987274167,-0.09257603804366132,-0.12137049662340384,-0.1096136157303104,0.014821638975125334,39
41,0.4816546678543091,0.01496658320700353,0.010956740379333496,0.0015388012237128594,5.646773386693348e-06,1.8581290645322683e-06,4.804852426213108e-06,4.78999499749875e-06,"{'lambda_2': 5.646773386693348e-06, 'lambda_1': 1.8581290645322683e-06, 'alpha_2': 4.804852426213108e-06, 'alpha_1': 4.78999499749875e-06}",-0.11753960557159455,-0.09436234279687446,-0.10372571259921262,-0.12175977419992726,-0.13838944767370512,-0.09636114122130303,-0.11609182469210047,-0.0939597722329143,-0.0925760520051046,-0.12137049675085926,-0.10961361697435959,0.014821634967729709,40
63,0.5683228492736816,0.07402965751186309,0.012878131866455079,0.00517353001578817,5.552676338169085e-06,4.664832416208118e-07,2.8882441220610316e-06,9.618659329664833e-06,"{'lambda_2': 5.552676338169085e-06, 'lambda_1': 4.664832416208118e-07, 'alpha_2': 2.8882441220610316e-06, 'alpha_1': 9.618659329664833e-06}",-0.11753960594667985,-0.0943623434568109,-0.10372571258194437,-0.12175977481368566,-0.13838944640416104,-0.09636114103505414,-0.116091824373073,-0.09395977259258641,-0.09257605428634863,-0.12137049676759663,-0.10961361722579406,0.014821634428204642,41
24,0.4886158466339111,0.028448334070843073,0.01124887466430664,0.0014196362600129944,5.542771385692848e-06,9.21255627813907e-06,2.9278639319659844e-06,1.4520260130065044e-06,"{'lambda_2': 5.542771385692848e-06, 'lambda_1': 9.21255627813907e-06, 'alpha_2': 2.9278639319659844e-06, 'alpha_1': 1.4520260130065044e-06}",-0.11753960614947755,-0.09436234380428962,-0.10372571257252074,-0.12175977517401881,-0.13838944541093534,-0.0963611409284208,-0.11609182419427504,-0.09395977278723386,-0.09257605541430068,-0.1213704967783017,-0.1096136173213774,0.014821634092717513,42
2,0.5080434322357178,0.03614125707136998,0.012461090087890625,0.0010218584431751295,5.508104052026014e-06,4.091695847923963e-06,2.714907453726865e-06,7.340520260130066e-06,"{'lambda_2': 5.508104052026014e-06, 'lambda_1': 4.091695847923963e-06, 'alpha_2': 2.714907453726865e-06, 'alpha_1': 7.340520260130066e-06}",-0.11753960632237612,-0.09436234409930375,-0.1037257125646674,-0.12175977546762695,-0.1383894447089686,-0.09636114084267114,-0.11609182404564895,-0.09395977294982422,-0.09257605641092723,-0.12137049678658368,-0.1096136174198598,0.014821633829787748,43
81,0.4920926332473755,0.025614753682398298,0.011254167556762696,0.0010465256155955066,5.458579289644824e-06,9.171585792896464e-07,2.487093546773388e-06,5.067333666833418e-06,"{'lambda_2': 5.458579289644824e-06, 'lambda_1': 9.171585792896464e-07, 'alpha_2': 2.487093546773388e-06, 'alpha_1': 5.067333666833418e-06}",-0.11753960665072746,-0.09436234465981842,-0.10372571254965753,-0.1217597760340905,-0.13838944328118213,-0.09636114067665298,-0.11609182376099539,-0.0939597732605092,-0.09257605827896023,-0.1213704968028616,-0.10961361759554553,0.014821633315635846,44
67,0.5211329460144043,0.10041695526983899,0.013813352584838868,0.0044525004226060715,5.181240620310156e-06,7.731765882941471e-06,5.8795397698849435e-06,8.915407703851926e-06,"{'lambda_2': 5.181240620310156e-06, 'lambda_1': 7.731765882941471e-06, 'alpha_2': 5.8795397698849435e-06, 'alpha_1': 8.915407703851926e-06}",-0.11753960963435597,-0.09436234969984816,-0.10372571241314188,-0.1217597813093666,-0.13838942892513428,-0.09636113914630275,-0.11609182114760833,-0.09395977607763137,-0.09257607475216731,-0.12137049695812074,-0.10961361900636772,0.014821628450899972,45
96,0.5314332723617554,0.049539556197463405,0.016466045379638673,0.008790677779857706,5.037618809404704e-06,2.9427213606803413e-06,5.577438719359681e-06,7.177088544272137e-06,"{'lambda_2': 5.037618809404704e-06, 'lambda_1': 2.9427213606803413e-06, 'alpha_2': 5.577438719359681e-06, 'alpha_1': 7.177088544272137e-06}",-0.11753961069668079,-0.09436235150977333,-0.10372571236455487,-0.12175978315330463,-0.1383894241849,-0.09636113860684994,-0.11609182022416573,-0.09395977708292169,-0.09257608075529357,-0.12137049701145163,-0.1096136195589896,0.014821626770070921,46
37,0.480190372467041,0.01567408097885278,0.012800025939941406,0.0025172494350230888,4.903901950975489e-06,9.940570285142572e-06,7.4197598799399714e-06,6.176688344172087e-06,"{'lambda_2': 4.903901950975489e-06, 'lambda_1': 9.940570285142572e-06, 'alpha_2': 7.4197598799399714e-06, 'alpha_1': 6.176688344172087e-06}",-0.11753961222233449,-0.09436235408683831,-0.10372571229473626,-0.12175978585528639,-0.1383894167959467,-0.09636113782285836,-0.11609181888667995,-0.09395977852427304,-0.0925760891657293,-0.12137049709113804,-0.1096136202745821,0.01482162427508132,47
