,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.030062651634216307,0.008168667380798343,0.012064099311828613,0.006459501717061959,42,26.038498249124565,"{'random_state': 42, 'alpha': 26.038498249124565}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
72,0.024390792846679686,0.0012186219879876128,0.009891152381896973,0.004872541735384272,42,0.5262521260630315,"{'random_state': 42, 'alpha': 0.5262521260630315}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
71,0.027933454513549803,0.00476133895497572,0.008057141304016113,0.0010151397586114499,42,43.797022511255626,"{'random_state': 42, 'alpha': 43.797022511255626}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
70,0.028748130798339842,0.005538400363725413,0.008455872535705566,0.0019234652956663216,42,5.15347323661831,"{'random_state': 42, 'alpha': 5.15347323661831}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
69,0.02460935115814209,0.001444500360763746,0.007364344596862793,0.0005104402918176325,42,26.713822411205605,"{'random_state': 42, 'alpha': 26.713822411205605}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
68,0.026574110984802245,0.008568797873301361,0.008368563652038575,0.005374396069365329,42,20.61089294647324,"{'random_state': 42, 'alpha': 20.61089294647324}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
67,0.0234391450881958,0.003311668771465087,0.007266712188720703,0.0010925502488305665,42,20.335760880440223,"{'random_state': 42, 'alpha': 20.335760880440223}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
66,0.024996471405029298,0.004461100844941528,0.007293701171875,0.0018461300477030037,42,34.56759229614807,"{'random_state': 42, 'alpha': 34.56759229614807}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
65,0.024987101554870605,0.002109939601813019,0.0078051090240478516,0.0013176336370174125,42,39.69505352676338,"{'random_state': 42, 'alpha': 39.69505352676338}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
64,0.024251341819763184,0.0013505009204136567,0.008393621444702149,0.001327584554452612,42,23.712381690845426,"{'random_state': 42, 'alpha': 23.712381690845426}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
63,0.024031734466552733,0.0011607124677836694,0.007774972915649414,0.0007298899061219455,42,2.8273566783391697,"{'random_state': 42, 'alpha': 2.8273566783391697}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
62,0.022762775421142578,0.0031269141489503895,0.007848095893859864,0.0006664894390202208,42,1.3766603301650824,"{'random_state': 42, 'alpha': 1.3766603301650824}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
61,0.02771611213684082,0.005089860121403735,0.008853435516357422,0.005053069896984724,42,20.685928964482244,"{'random_state': 42, 'alpha': 20.685928964482244}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
60,0.022360920906066895,0.002018846175592517,0.00811319351196289,0.002609349399415982,42,46.89851125562782,"{'random_state': 42, 'alpha': 46.89851125562782}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
59,0.025718188285827635,0.0059284078458473844,0.009514284133911134,0.0041500477496356596,42,49.87493996998499,"{'random_state': 42, 'alpha': 49.87493996998499}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
58,0.024695539474487306,0.005231814148949543,0.0085829496383667,0.004123345534285812,42,26.563750375187595,"{'random_state': 42, 'alpha': 26.563750375187595}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
57,0.029547119140625,0.008957497954335496,0.008273696899414063,0.002052965973550967,42,22.511805402701352,"{'random_state': 42, 'alpha': 22.511805402701352}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
56,0.027271413803100587,0.007096474778999695,0.007577919960021972,0.0010071850380717492,42,1.051504252126063,"{'random_state': 42, 'alpha': 1.051504252126063}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,1
