,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2,0.44601690769195557,0.032828199953948055,0.021042227745056152,0.0018914507170822601,svd,42,6.089194597298649,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.089194597298649}",-0.11895023143292088,-0.10093253275429682,-0.11286283938447211,-0.12358658180418472,-0.14155973939862512,-0.10361282332370342,-0.11934036390517411,-0.09348083656132093,-0.09646739851271426,-0.12156074999121531,-0.11323540970686277,0.014014843839574227,1
94,0.3919593095779419,0.014159452477503491,0.019414734840393067,0.0031598746581792186,svd,42,6.088894447223612,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.088894447223612}",-0.11895020321766872,-0.10093249005175238,-0.11286288776169694,-0.12358653007392413,-0.14155990902673257,-0.10361288210765064,-0.11934042822543672,-0.09348082150022985,-0.09646724211428138,-0.12156080284026684,-0.11323541969196402,0.014014899511043883,2
69,0.38903331756591797,0.021387178551079165,0.018557262420654298,0.00416040898161562,svd,42,6.083491745872936,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.083491745872936}",-0.1189496957938891,-0.100931721842811,-0.11286375990241886,-0.12358559919631808,-0.14156296445976393,-0.10361394145808221,-0.11934158742745793,-0.09348055163763341,-0.09646442686722646,-0.12156175543916989,-0.11323560040247709,0.014015901962109334,3
37,0.4085275888442993,0.07815955889550918,0.01662445068359375,0.0051577994594351785,svd,42,6.0819909954977485,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.0819909954977485}",-0.11894955499469087,-0.10093150859852709,-0.11286400261832075,-0.12358534070915815,-0.14156381390704664,-0.10361423613921696,-0.11934190991176608,-0.09348047709214856,-0.09646364482896348,-0.12156202049287752,-0.11323565092927161,0.014016180543441151,4
56,0.39393861293792726,0.014148224090774882,0.016402673721313477,0.002068811348124978,svd,42,6.067583791895948,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.067583791895948}",-0.1189482067000483,-0.1009294647198993,-0.11286634277461949,-0.12358286123178945,-0.14157198447912986,-0.1036170743302127,-0.11934501649174573,-0.09347977069088426,-0.0964561367120171,-0.1215645748321397,-0.11323614329624858,0.014018857645130717,5
49,0.4020041227340698,0.02427409677558808,0.018654918670654295,0.006567707298041793,svd,42,6.06728364182091,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.06728364182091}",-0.11894817867590478,-0.10092942220219636,-0.11286639172249789,-0.12358280961465963,-0.14157215500582135,-0.1036171336377568,-0.11934508141927513,-0.09347975615244225,-0.09645598028244083,-0.12156462823713565,-0.11323615369501305,0.014018913470585571,6
1,0.45533103942871095,0.04296141120383008,0.021088767051696777,0.00376515096636428,svd,42,6.066683341670835,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.066683341670835}",-0.1189481226356489,-0.10092933717453904,-0.11286648964213265,-0.12358270638514861,-0.14157249609679828,-0.10361725227475273,-0.11934521129974426,-0.09347972709742773,-0.09645566742201866,-0.12156473507038727,-0.11323617450985982,0.01401902512793523,7
57,0.3988630771636963,0.0087542650518896,0.018282699584960937,0.005022304516773662,svd,42,6.0609804902451225,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.0609804902451225}",-0.11894759078817471,-0.10092852992767735,-0.1128674214678738,-0.12358172602103965,-0.14157573896311373,-0.10361838078422336,-0.11934644685544855,-0.0934794525303265,-0.09645269516397355,-0.12156575153432259,-0.11323637340361739,0.01402008630133746,8
65,0.3884545564651489,0.010302301107262428,0.020970726013183595,0.0021369463501265057,svd,42,6.059479739869935,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.059479739869935}",-0.1189474509895247,-0.10092831764966612,-0.11286766716360816,-0.12358146812576101,-0.14157659310220166,-0.10361867819932702,-0.1193467725108426,-0.09347938071401836,-0.09645191296566473,-0.12156601949086104,-0.11323642609114752,0.014020365686505632,9
63,0.38725576400756834,0.012317799467567558,0.018498158454895018,0.0047268901794947004,svd,42,6.054377188594297,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.054377188594297}",-0.11894697617814666,-0.10092759638976272,-0.11286850402256791,-0.12358059157956984,-0.14157949952618673,-0.10361969078077508,-0.11934788132856612,-0.0934791379064184,-0.0964492534137277,-0.12156693199777166,-0.11323660631234929,0.014021315998715827,10
