,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
41,7.149769020080567,0.33075073157072815,0.10998334884643554,0.014789256139463578,42,185,linear,2.6513991495747877,"{'random_state': 42, 'n_estimators': 185, 'loss': 'linear', 'learning_rate': 2.6513991495747877}",-0.18327839248632438,-0.1781007815964668,-0.1675863026002081,-0.19107961738062315,-0.18694063736128286,-0.16399624841611868,-0.1757962737626576,-0.17294667292420596,-0.198634447496393,-0.1700761144634508,-0.17884354884877315,0.010465554386252083,15
10,3.9028040409088134,0.36068188237724,0.06922180652618408,0.009139917610671346,42,100,linear,3.1816589794897454,"{'random_state': 42, 'n_estimators': 100, 'loss': 'linear', 'learning_rate': 3.1816589794897454}",-0.19629188311130413,-0.18299670273752996,-0.1660494474124472,-0.18857226363296445,-0.18341148252092188,-0.1656062530283912,-0.17371493580399922,-0.17279822764216254,-0.1901816371147359,-0.17211865125288597,-0.17917414842573426,0.010058101759270903,16
50,8.381811094284057,0.536925284154133,0.11730680465698243,0.027849101684988945,42,191,linear,2.366259429714858,"{'random_state': 42, 'n_estimators': 191, 'loss': 'linear', 'learning_rate': 2.366259429714858}",-0.18809937999522527,-0.18286574782349785,-0.16671608818870295,-0.18742793503979724,-0.18806521976886167,-0.16532980444570172,-0.17701551660732245,-0.17873371807948948,-0.1974943170040671,-0.1679999913383833,-0.1799747718291049,0.010228719314347583,17
86,11.368729853630066,0.5783750177402373,0.16119582653045655,0.03258475261510301,42,282,linear,1.991075587793897,"{'random_state': 42, 'n_estimators': 282, 'loss': 'linear', 'learning_rate': 1.991075587793897}",-0.18175446915358082,-0.18071763371125993,-0.16907594906615386,-0.1913290518832011,-0.1895404671795269,-0.16662774562099295,-0.1730097890545546,-0.1799852110548986,-0.20365302677912706,-0.16673980496324864,-0.18024331484665443,0.011422271497245711,18
29,10.315064120292664,0.7494493020594152,0.13813307285308837,0.01761089502815302,42,218,linear,1.785975087543772,"{'random_state': 42, 'n_estimators': 218, 'loss': 'linear', 'learning_rate': 1.785975087543772}",-0.1900855948658377,-0.17807817984816424,-0.16858637021280914,-0.19328856861526827,-0.18922690562372307,-0.16492112042088242,-0.17896322256807767,-0.18096055578983572,-0.19913717930212213,-0.16803777108842227,-0.18112854683351426,0.011060587513758555,19
47,8.070895218849182,0.5792598097109667,0.14238328933715821,0.04820157673796269,42,191,exponential,2.2912226613306657,"{'random_state': 42, 'n_estimators': 191, 'loss': 'exponential', 'learning_rate': 2.2912226613306657}",-0.19196659363377233,-0.18199903426590772,-0.17071699750628064,-0.19362163013549122,-0.18950681552058696,-0.163414187198464,-0.17718321200059867,-0.17514538384604073,-0.20216621575870755,-0.16814320355578544,-0.18138632734216353,0.01195238249174352,20
74,11.96860749721527,0.9574964966712937,0.15510175228118897,0.014918392870769629,42,270,linear,0.08013921960980491,"{'random_state': 42, 'n_estimators': 270, 'loss': 'linear', 'learning_rate': 0.08013921960980491}",-0.18386509052890726,-0.18006524745419455,-0.1721753781007489,-0.1977577050224757,-0.20571187845348027,-0.16561750755862,-0.18519433518459266,-0.16961407662227945,-0.19681541797692378,-0.1603655204715497,-0.18171821573737723,0.014258533225052213,21
65,6.444582581520081,0.5332849999120137,0.10173540115356446,0.025515997727651733,42,142,linear,1.4608157578789396,"{'random_state': 42, 'n_estimators': 142, 'loss': 'linear', 'learning_rate': 1.4608157578789396}",-0.1873942084896228,-0.1786890132063448,-0.17149746746999603,-0.19328355664439445,-0.19406438429863293,-0.16952725235308555,-0.18019469552489775,-0.1810475074414858,-0.19552158341469417,-0.16635284393947433,-0.18175725127826287,0.010050097357552386,22
96,10.696543717384339,0.47323706675740185,0.13463733196258545,0.015545074604587436,42,241,linear,0.10014902451225614,"{'random_state': 42, 'n_estimators': 241, 'loss': 'linear', 'learning_rate': 0.10014902451225614}",-0.18602587660964906,-0.17970561751507189,-0.171962491394147,-0.1975058807437133,-0.2047691292712296,-0.16408982204668413,-0.18747897073396375,-0.17168085120267423,-0.19842447736873497,-0.15934607799330053,-0.18209891948791684,0.014564454170614485,23
0,8.473100447654724,0.7210390754664541,0.14604346752166747,0.031862514927494395,42,211,square,1.7559603801900951,"{'random_state': 42, 'n_estimators': 211, 'loss': 'square', 'learning_rate': 1.7559603801900951}",-0.1951126954773092,-0.1814318918277297,-0.1712224517961591,-0.19283176822414885,-0.1935945901171241,-0.1756984744313118,-0.18025620831236927,-0.1700499224262613,-0.19506744539311735,-0.16958383859631818,-0.1824849286601849,0.010238675796794723,24
11,10.440864706039429,0.49623340191047366,0.16479909420013428,0.02012406072758611,42,229,exponential,1.790977538769385,"{'random_state': 42, 'n_estimators': 229, 'loss': 'exponential', 'learning_rate': 1.790977538769385}",-0.19109832232339188,-0.1813437262267574,-0.16997512167384027,-0.19266918893774998,-0.1927177628698778,-0.16839634914805932,-0.17874172469311242,-0.1835025838276524,-0.20124044063757207,-0.16684455770507886,-0.18265297780430925,0.011180614993096655,25
92,4.98307249546051,0.17078158074763458,0.07357254028320312,0.00814694702343827,42,125,square,0.19519559779889945,"{'random_state': 42, 'n_estimators': 125, 'loss': 'square', 'learning_rate': 0.19519559779889945}",-0.18959966404534465,-0.1819719498160425,-0.17489230091336005,-0.19838906418826413,-0.1983817086805927,-0.1633472478176097,-0.18488576871729903,-0.18131932341622006,-0.20143811324303115,-0.16438663833938855,-0.18386117791771528,0.012866172467698389,26
71,12.223737955093384,0.31624248233193936,0.17805488109588624,0.04168851575372003,42,268,square,0.6003941470735368,"{'random_state': 42, 'n_estimators': 268, 'loss': 'square', 'learning_rate': 0.6003941470735368}",-0.19228701164660833,-0.18625425452763267,-0.17029044719219164,-0.1925899865664418,-0.19745052386448259,-0.16746433046522272,-0.18258310633410985,-0.18096756507011408,-0.19961852923920848,-0.17213773119361894,-0.1841643486099631,0.010887726638466835,27
60,13.829298567771911,1.4301087742153027,0.19128265380859374,0.024595535231488656,42,261,linear,0.985582891445723,"{'random_state': 42, 'n_estimators': 261, 'loss': 'linear', 'learning_rate': 0.985582891445723}",-0.19544342181454974,-0.18276291480257573,-0.1745437924963386,-0.19478616500090987,-0.19573152378515973,-0.16781882741874174,-0.18054500113137156,-0.18362681089352878,-0.19872980519797576,-0.16991761523336224,-0.18439058777745138,0.01078672293087757,28
70,7.598033285140991,0.46110627496890266,0.10351781845092774,0.023833233433276448,42,170,square,0.2152054027013507,"{'random_state': 42, 'n_estimators': 170, 'loss': 'square', 'learning_rate': 0.2152054027013507}",-0.19022335128572324,-0.18320106693425853,-0.17367428191640097,-0.19729703528023942,-0.19762128137676135,-0.1695083892281366,-0.18289645306188249,-0.18814726544507604,-0.19749658483633967,-0.1644140846973742,-0.18444797940621926,0.01140404637434348,29
68,9.628202342987061,0.8169973623123487,0.16114563941955568,0.05664042818919957,42,205,linear,0.34526913456728364,"{'random_state': 42, 'n_estimators': 205, 'loss': 'linear', 'learning_rate': 0.34526913456728364}",-0.19527196222425247,-0.18379999715273215,-0.17334662637881812,-0.19617243515194158,-0.19999869506595414,-0.1738445527152691,-0.18151485137188217,-0.18293698715531742,-0.19855558950983765,-0.1637681917133331,-0.1849209888439338,0.011695580541228259,30
64,13.276573872566223,0.6283567666037767,0.15829544067382811,0.017414234706578,42,265,exponential,1.2357054527263633,"{'random_state': 42, 'n_estimators': 265, 'loss': 'exponential', 'learning_rate': 1.2357054527263633}",-0.19466067994006817,-0.1842281525719859,-0.17369344419130128,-0.19691352259790887,-0.19421979076183252,-0.16921112325045076,-0.1803464412011334,-0.18660718299212103,-0.20078233754900282,-0.16870806361441557,-0.18493707386702202,0.01112068478283712,31
63,8.016500782966613,0.5803641471741257,0.09699511528015137,0.024485163340000227,42,145,exponential,0.7304578789394698,"{'random_state': 42, 'n_estimators': 145, 'loss': 'exponential', 'learning_rate': 0.7304578789394698}",-0.1920093575752676,-0.18608717588440507,-0.17342288621118077,-0.19499613207396577,-0.1968325477334993,-0.16994356071686384,-0.18358937438119963,-0.18676909520989735,-0.19951986216604647,-0.16639482427978933,-0.18495648162321152,0.0110138567259664,32
90,10.690588283538819,0.5433510953076606,0.15025811195373534,0.018722924735959674,42,268,square,0.3402666833416709,"{'random_state': 42, 'n_estimators': 268, 'loss': 'square', 'learning_rate': 0.3402666833416709}",-0.1914003323094462,-0.18508701131921015,-0.1749596689466595,-0.19527674036107992,-0.19638269088773389,-0.17126346558826655,-0.1879573886091715,-0.18741481889547354,-0.20104798199779647,-0.1668160293369385,-0.18576061282517758,0.010782560866988871,33
97,9.669259881973266,0.4967072107551848,0.12868316173553468,0.005540814421213972,42,234,exponential,0.46032551275637823,"{'random_state': 42, 'n_estimators': 234, 'loss': 'exponential', 'learning_rate': 0.46032551275637823}",-0.19471086919979913,-0.18383382618987065,-0.1736739342092794,-0.19942998841113418,-0.1974624858776433,-0.17412370547218817,-0.18303837898538927,-0.18820355092043797,-0.20144581292234315,-0.16734499351807416,-0.18632675457061593,0.011333333780800143,34
91,6.130189442634583,0.3468970770961737,0.13343939781188965,0.013634117851907563,42,208,exponential,5.607847823911956,"{'random_state': 42, 'n_estimators': 208, 'loss': 'exponential', 'learning_rate': 5.607847823911956}",-0.17704592483878365,-0.178758978398805,-0.18823701118922156,-0.21386497757042075,-0.21639539677032854,-0.19137264387865555,-0.1812039279363606,-0.16448474915208833,-0.2172910756241228,-0.18487304399639257,-0.19135277293551795,0.01745451943136701,35
93,5.261880898475647,0.5961202256467676,0.14694101810455323,0.034502143481144554,42,184,exponential,5.642864982491246,"{'random_state': 42, 'n_estimators': 184, 'loss': 'exponential', 'learning_rate': 5.642864982491246}",-0.1703077359450567,-0.20095519941112502,-0.19932703323497244,-0.21675135050116437,-0.23811482462559502,-0.18853178006649599,-0.20407958076154636,-0.19763127538471695,-0.21080783801103628,-0.17304903786024792,-0.19995556558019573,0.019008580476284422,36
5,6.385900783538818,0.6740835311025065,0.16838064193725585,0.03439862634699453,42,219,exponential,5.857970385192597,"{'random_state': 42, 'n_estimators': 219, 'loss': 'exponential', 'learning_rate': 5.857970385192597}",-0.21173025849882451,-0.19859769933077917,-0.2131955604414462,-0.2365234150379827,-0.23330963760557624,-0.16215338702894116,-0.208359299633287,-0.1884107404998422,-0.22685856801061627,-0.2050534568391626,-0.2084192022926458,0.02105190109965132,37
78,6.311109828948974,0.3938277480594425,0.17176556587219238,0.0532719044407784,42,234,exponential,5.812948324162082,"{'random_state': 42, 'n_estimators': 234, 'loss': 'exponential', 'learning_rate': 5.812948324162082}",-0.188767098192456,-0.21457044170733422,-0.23863825600171149,-0.2302626350725548,-0.23321444664726157,-0.19805502921337215,-0.20496297048704054,-0.19564037371763376,-0.21939458484843932,-0.1874058839125313,-0.21109117198003352,0.01789541360331207,38
15,4.767158675193786,0.6935230885782467,0.14194037914276122,0.02777858161463001,42,157,linear,3.8269751875937974,"{'random_state': 42, 'n_estimators': 157, 'loss': 'linear', 'learning_rate': 3.8269751875937974}",-0.17725423201923543,-0.2615922593672198,-0.18675352646888746,-0.20334550066086574,-0.2464177641271918,-0.18922136060541014,-0.21660361333386186,-0.19570520740766986,-0.23635631780616131,-0.20264318846726626,-0.211589297026377,0.026548448462450507,39
66,4.259573459625244,0.6197107681791261,0.12579638957977296,0.016941287117697462,42,182,linear,3.8569898949474744,"{'random_state': 42, 'n_estimators': 182, 'loss': 'linear', 'learning_rate': 3.8569898949474744}",-0.2003446111724514,-0.19683256305267033,-0.22210461988559507,-0.2819634413223394,-0.19744184007827234,-0.19164636786844205,-0.17660213938474686,-0.3254307347938968,-0.2033140046409244,-0.21794361551439467,-0.2213623937713733,0.043980524212088826,40
8,7.70042200088501,0.16437924896965622,0.191084885597229,0.041615792261756664,42,265,exponential,6.023051275637819,"{'random_state': 42, 'n_estimators': 265, 'loss': 'exponential', 'learning_rate': 6.023051275637819}",-0.21332259968320244,-0.23558090671780688,-0.21577731974227657,-0.24516788885865057,-0.2490326098479815,-0.21283734707880567,-0.20270526285143134,-0.19498569013846592,-0.26772038892210415,-0.21244225861367982,-0.22495722724544046,0.022014176350142314,41
42,4.869800853729248,0.3786469563861158,0.14133098125457763,0.03226803433698255,42,188,exponential,6.3482106053026515,"{'random_state': 42, 'n_estimators': 188, 'loss': 'exponential', 'learning_rate': 6.3482106053026515}",-0.21979781378830274,-0.22905147969982959,-0.2072236153034547,-0.23051626449552623,-0.2651532668148972,-0.20473969821033453,-0.23317282005345763,-0.23904730487023623,-0.22644767168314145,-0.22106105541241197,-0.22762109903315925,0.016204018386232664,42
82,5.278760647773742,0.40164793800035975,0.18464345932006837,0.05375301551875204,42,238,linear,3.9870536268134074,"{'random_state': 42, 'n_estimators': 238, 'loss': 'linear', 'learning_rate': 3.9870536268134074}",-0.20205860577994958,-0.19233759759432048,-0.2051263594116553,-0.20962915583112124,-0.22651772435231207,-0.20605875331415516,-0.2798154642642903,-0.23046211587235188,-0.23531444501878543,-0.31457526756879967,-0.2301895489007741,0.036716223721997364,43
87,6.283734536170959,1.5200384446311044,0.2111286401748657,0.05487625623017851,42,281,square,2.0411001000500253,"{'random_state': 42, 'n_estimators': 281, 'loss': 'square', 'learning_rate': 2.0411001000500253}",-0.23023532095149452,-0.23624403416736628,-0.19764410044737662,-0.36282321556767166,-0.25542597111971366,-0.18973565313998325,-0.19193619142472457,-0.19407528688034106,-0.22692477080398796,-0.2910849376580778,-0.23761294821607376,0.05186168834269801,44
13,5.357177066802978,0.5253569806077814,0.16534197330474854,0.04169249628330244,42,188,exponential,6.938499849924963,"{'random_state': 42, 'n_estimators': 188, 'loss': 'exponential', 'learning_rate': 6.938499849924963}",-0.20825570990107825,-0.22923519842705764,-0.238309317792006,-0.2700376358766256,-0.2771400290952028,-0.21788241813141668,-0.2657454309795001,-0.237664143439296,-0.2292795427849575,-0.22050098602485604,-0.23940504124519965,0.022488111310148214,45
52,4.144852900505066,0.2305700890748543,0.11511826515197754,0.03346495003015603,42,150,exponential,6.758411605802902,"{'random_state': 42, 'n_estimators': 150, 'loss': 'exponential', 'learning_rate': 6.758411605802902}",-0.2567056819528107,-0.21553592035560376,-0.25202881878612604,-0.3211393194010088,-0.2560162516499615,-0.2472372793737398,-0.19773131775921854,-0.2245501624464566,-0.22863893347462172,-0.2482457109439118,-0.24478293961434588,0.031477596180578216,46
59,2.5905489206314085,0.39639228811823485,0.08334980010986329,0.019640233951823585,42,100,linear,4.047083041520761,"{'random_state': 42, 'n_estimators': 100, 'loss': 'linear', 'learning_rate': 4.047083041520761}",-0.2495925648474756,-0.2196981497097615,-0.24442336292443517,-0.2577609743880088,-0.3165503389239181,-0.2695764432426882,-0.259564359437893,-0.18455122000696703,-0.28170778480733155,-0.25195515800867174,-0.25353803562971505,0.033288036218664545,47
36,6.714833092689514,0.34686225781678465,0.14910690784454345,0.033667734248952294,42,235,exponential,6.678372386193097,"{'random_state': 42, 'n_estimators': 235, 'loss': 'exponential', 'learning_rate': 6.678372386193097}",-0.214996788791448,-0.2601865971789802,-0.25451519806061657,-0.2859855233823521,-0.2920718929663374,-0.2385548869343651,-0.2654504549035503,-0.21222888491219516,-0.2927953133330745,-0.2470875747013521,-0.25638731151642713,0.027645412868145182,48
26,6.049515199661255,0.7179593040301959,0.2009974956512451,0.02956815680499319,42,246,exponential,8.944482791395698,"{'random_state': 42, 'n_estimators': 246, 'loss': 'exponential', 'learning_rate': 8.944482791395698}",-0.24511376323859532,-0.29383585397626283,-0.2682922762103899,-0.30112472764917164,-0.3545299670849993,-0.25255390107940506,-0.2622417880140506,-0.2632180859526169,-0.2706702895763211,-0.2871989750285532,-0.2798779627810366,0.0300591353237512,49
3,5.111760210990906,0.4301877148912622,0.1453699827194214,0.02660009839866418,42,223,exponential,8.819421510755378,"{'random_state': 42, 'n_estimators': 223, 'loss': 'exponential', 'learning_rate': 8.819421510755378}",-0.27173697572214506,-0.2750211457789239,-0.31724641354605854,-0.295036355916553,-0.33519431423936186,-0.2656074409446731,-0.2623900688268639,-0.23816062309968938,-0.2741302645559739,-0.2841148339802823,-0.2818638436610525,0.026527912879922233,50
83,3.9176530122756956,0.46131547555848534,0.12117342948913574,0.017515470500990865,42,159,exponential,9.809906853426714,"{'random_state': 42, 'n_estimators': 159, 'loss': 'exponential', 'learning_rate': 9.809906853426714}",-0.2557135380194334,-0.3023110829065153,-0.2891458520897718,-0.3130195066363228,-0.3449977863951153,-0.2645778578208563,-0.2608935658179582,-0.2601522351086253,-0.30742003261831274,-0.2500704864450918,-0.2848301943858003,0.02982854602779089,51
85,2.509724760055542,0.204896176176669,0.08372671604156494,0.02860264221159982,42,103,exponential,9.489749974987495,"{'random_state': 42, 'n_estimators': 103, 'loss': 'exponential', 'learning_rate': 9.489749974987495}",-0.2703522016470444,-0.31438439224048975,-0.32082823905297125,-0.3182920585889436,-0.3605672263946896,-0.2583011399104189,-0.27244203988014315,-0.2707857684870846,-0.2554307839240387,-0.26142244152876326,-0.2902806291654587,0.033770394307118805,52
6,3.6137044429779053,0.17625234260080538,0.10936179161071777,0.023364441985192504,42,142,exponential,9.53477203601801,"{'random_state': 42, 'n_estimators': 142, 'loss': 'exponential', 'learning_rate': 9.53477203601801}",-0.27979647288418436,-0.2989161699917688,-0.30020026509261893,-0.31137206974738607,-0.32937324246380256,-0.2978642787657433,-0.2888591475372521,-0.32289277064576577,-0.2642887715292851,-0.28077641004645526,-0.2974339598704262,0.019061112563124195,53
77,4.621266531944275,0.4242891472953153,0.1936105728149414,0.042309191193188336,42,248,linear,4.6873967983992,"{'random_state': 42, 'n_estimators': 248, 'loss': 'linear', 'learning_rate': 4.6873967983992}",-0.6291904698536479,-0.3637192366144639,-0.272580525897112,-0.5928239901365548,-0.26852928700934836,-0.21387736268869462,-0.3171964106030282,-0.4106648098168779,-0.4653674579572317,-0.3242178033167149,-0.38581673538936745,0.1319704254140422,54
61,2.564882755279541,0.34607887529392917,0.09869017601013183,0.02208038320379694,42,120,linear,5.512801250625313,"{'random_state': 42, 'n_estimators': 120, 'loss': 'linear', 'learning_rate': 5.512801250625313}",-0.26540596430061847,-0.5075972960526375,-0.28052952926015257,-0.6085552033263847,-0.5754382314514807,-0.35896347667883877,-0.33437248000494735,-0.5597987188795139,-0.3324751668834505,-0.26260151182379876,-0.40857375786618233,0.1313275387781963,55
88,3.41447229385376,0.4432451285178118,0.1326873779296875,0.013998993931675467,42,185,linear,5.502796348174087,"{'random_state': 42, 'n_estimators': 185, 'loss': 'linear', 'learning_rate': 5.502796348174087}",-0.6817521778226698,-0.4060448783187818,-0.44491398082584604,-0.33192096541314847,-0.4021843466424779,-0.9181197753297987,-0.25018518290309383,-0.297860088967771,-0.3127855337037428,-0.45296070387126547,-0.44987276337985954,0.19311681405448913,56
89,3.470627951622009,0.3531972062483162,0.1259751319885254,0.026772147180354245,42,201,linear,5.572830665332667,"{'random_state': 42, 'n_estimators': 201, 'loss': 'linear', 'learning_rate': 5.572830665332667}",-0.31916602938428174,-0.4765942305462187,-0.6681982797032441,-0.29677668812924907,-0.37475259087679197,-0.39348070965593923,-0.5113583412077419,-0.5546967126427443,-0.5877495432951266,-0.3813348155917503,-0.45641079410330876,0.11652225769513569,57
32,3.201686954498291,0.4172381571459567,0.13296427726745605,0.03746012572322492,42,159,linear,5.492791445722862,"{'random_state': 42, 'n_estimators': 159, 'loss': 'linear', 'learning_rate': 5.492791445722862}",-0.31720098434594324,-0.3847455533922749,-0.32254668158496647,-0.5075865084487675,-0.8850180574526698,-0.4700354890971783,-0.771296781682435,-0.3121088113352991,-0.4462618909423315,-0.2742942432967396,-0.46910950015786057,0.19508376792812934,58
81,2.02133252620697,0.41564007442654793,0.08791651725769042,0.013548141220282995,42,116,linear,5.742914007003502,"{'random_state': 42, 'n_estimators': 116, 'loss': 'linear', 'learning_rate': 5.742914007003502}",-0.4280485380261527,-0.27772787477834254,-0.8659089485452381,-0.5237069406493843,-0.40304603964313507,-0.3364488482506058,-0.4803557161665605,-0.6249603937576864,-0.43299657938078046,-0.33756044985640193,-0.47107603290542877,0.16238640425067985,59
17,2.585138535499573,0.4695179654157527,0.10046188831329346,0.020101439593161192,42,114,linear,6.2531640320160085,"{'random_state': 42, 'n_estimators': 114, 'loss': 'linear', 'learning_rate': 6.2531640320160085}",-0.48324742101772644,-0.6531157511695376,-0.3722418474699157,-0.7689772762858176,-0.33503578012080737,-0.26733828751828637,-0.35602423255665205,-0.7419028043155758,-0.6824747120265126,-0.4528617799933946,-0.5113219892474226,0.17527801214244862,60
20,5.409647011756897,0.7802789985198556,0.19607391357421874,0.02106283152954255,42,287,linear,7.038548874437219,"{'random_state': 42, 'n_estimators': 287, 'loss': 'linear', 'learning_rate': 7.038548874437219}",-0.5729542867454589,-0.5118341490236374,-0.477182853787757,-0.4509066433912287,-0.7216622601309511,-0.5043842881588997,-0.5371247336198964,-0.497305491135253,-0.34883613065107544,-0.5628803089017458,-0.5185071145545903,0.09072560630173918,61
