,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
9,30.149940371513367,0.7527770604307982,0.5157102584838867,0.03392425868374305,42,646,exponential,4.983491745872937,"{'random_state': 42, 'n_estimators': 646, 'loss': 'exponential', 'learning_rate': 4.983491745872937}",-0.17520773629852773,-0.16615814346830568,-0.1612646007916499,-0.1688521166676102,-0.17682438671158626,-0.16403078234661644,-0.16387833041105662,-0.1585799428229236,-0.17437317920327236,-0.16864940022596434,-0.16778186189475133,0.005842508210176294,1
93,27.017982745170592,2.121296501507315,0.4482003927230835,0.06033869622171433,42,817,exponential,4.7633816908454225,"{'random_state': 42, 'n_estimators': 817, 'loss': 'exponential', 'learning_rate': 4.7633816908454225}",-0.17584498056289682,-0.16501640971018866,-0.15996099607481265,-0.17018858877064189,-0.17667775263353286,-0.16135525363456046,-0.16842298095595365,-0.1616961749698986,-0.17394888709012313,-0.16531068758419118,-0.16784227119867998,0.005844716238005762,2
63,74.03623788356781,5.962664499113251,1.3912950038909913,0.22405865118477244,42,1368,exponential,4.6083041520760375,"{'random_state': 42, 'n_estimators': 1368, 'loss': 'exponential', 'learning_rate': 4.6083041520760375}",-0.17863798930545635,-0.16591235636508722,-0.16060554069100397,-0.1680437598763778,-0.17630865961688738,-0.1614145315174322,-0.16843527038682093,-0.16065069516701622,-0.17348162805404638,-0.1679075587696414,-0.168139798974977,0.006071822884278309,3
42,63.25864367485046,1.8213447772929017,1.0537538051605224,0.06518132065460637,42,1355,exponential,4.498249124562281,"{'random_state': 42, 'n_estimators': 1355, 'loss': 'exponential', 'learning_rate': 4.498249124562281}",-0.17582427764404854,-0.1656489455671933,-0.16177729695530008,-0.16820924621855415,-0.17903911034634803,-0.16178851233673572,-0.16763609943075142,-0.16156341462021104,-0.17408653945973332,-0.16760589192874362,-0.1683179334507619,0.005862675608803595,4
92,43.032630157470706,6.057501853061559,0.7013205766677857,0.02264547571828221,42,1434,linear,3.310155077538769,"{'random_state': 42, 'n_estimators': 1434, 'loss': 'linear', 'learning_rate': 3.310155077538769}",-0.1775353814188275,-0.16935392543259054,-0.1615536701734742,-0.16877144235408242,-0.17309814806619728,-0.163764937927036,-0.16678520473950742,-0.1626677099530804,-0.17493012675845346,-0.1679862353331757,-0.1686446782156425,0.005026067646686942,5
11,20.68033821582794,0.5040602126400816,0.3600234270095825,0.017747235234930603,42,449,exponential,5.2211105552776385,"{'random_state': 42, 'n_estimators': 449, 'loss': 'exponential', 'learning_rate': 5.2211105552776385}",-0.17363078446956462,-0.1666861796177336,-0.16273398535903305,-0.1711328435078023,-0.18053747517227414,-0.16101787897780442,-0.167956652056602,-0.16658128751006177,-0.17340387407274535,-0.16772831957691484,-0.1691409280320536,0.005433128893402083,6
90,23.626088547706605,1.8487018723079802,0.3912949562072754,0.06791035052649326,42,685,exponential,4.085542771385693,"{'random_state': 42, 'n_estimators': 685, 'loss': 'exponential', 'learning_rate': 4.085542771385693}",-0.18019747250639645,-0.16656858809060157,-0.16221553555431442,-0.16821152857290592,-0.18122812295307408,-0.16260525331883435,-0.17082201870778563,-0.16118383154739593,-0.17559442977837703,-0.16824752010747823,-0.16968743011371637,0.006870989342239725,7
36,14.191082286834718,0.5187437385322899,0.24291653633117677,0.028022398628641604,42,291,linear,3.2451225612806405,"{'random_state': 42, 'n_estimators': 291, 'loss': 'linear', 'learning_rate': 3.2451225612806405}",-0.17870567314122646,-0.1649723865026876,-0.1627247002938724,-0.16907545691860992,-0.1781348678284521,-0.16570716768526597,-0.16996733408847806,-0.16609117502578497,-0.1766480026685639,-0.17444822351352304,-0.17064749876664645,0.005608252464293968,8
26,66.44170360565185,3.1692082249010043,1.093282437324524,0.08114066009202191,42,1329,exponential,3.227613806903452,"{'random_state': 42, 'n_estimators': 1329, 'loss': 'exponential', 'learning_rate': 3.227613806903452}",-0.17950207482298916,-0.16860336258276232,-0.16565608528543183,-0.16999444681909312,-0.18015194130182527,-0.16816195364810052,-0.1710554917093013,-0.16784135818844476,-0.17754670662318375,-0.1680203426330871,-0.17165337636142192,0.0050681264973390155,9
4,47.27962234020233,1.6399422189114525,0.6967673063278198,0.05884954761866724,42,961,exponential,3.1150575287643822,"{'random_state': 42, 'n_estimators': 961, 'loss': 'exponential', 'learning_rate': 3.1150575287643822}",-0.1805770372770749,-0.17120484312343998,-0.16681037393285153,-0.17010861516282527,-0.18099532012264705,-0.16721245890995715,-0.17194797091768887,-0.16920549699759332,-0.1777995265171909,-0.16851813568072993,-0.17243797786419987,0.005100934492321219,10
82,11.522285962104798,2.0720762445909475,0.24133124351501464,0.033804884362052055,42,252,linear,3.407703851925963,"{'random_state': 42, 'n_estimators': 252, 'loss': 'linear', 'learning_rate': 3.407703851925963}",-0.1795714129219265,-0.1756458350230679,-0.17233569110802677,-0.17245003795431485,-0.18576152668433302,-0.16432269569372976,-0.1631910132607426,-0.16344828697858232,-0.17355000849209348,-0.17654094593307587,-0.17268174540498932,0.006988270449247788,11
55,17.127293848991393,1.7572734292929852,0.3244833707809448,0.016339931852894764,42,396,exponential,5.441220610305153,"{'random_state': 42, 'n_estimators': 396, 'loss': 'exponential', 'learning_rate': 5.441220610305153}",-0.18037915599086773,-0.1912049376208421,-0.18447327064928756,-0.1689002610517589,-0.2042552242114962,-0.16024432440601152,-0.1815141329812429,-0.1641399346537135,-0.19137740016849503,-0.16571198984618843,-0.17922006315799038,0.013523516874488434,12
47,32.050291895866394,3.119650482631384,1.1758352279663087,0.07122460591531893,42,1197,linear,3.5602801400700352,"{'random_state': 42, 'n_estimators': 1197, 'loss': 'linear', 'learning_rate': 3.5602801400700352}",-0.2028509209737711,-0.18018183242317298,-0.19095040538700223,-0.17149773875183733,-0.17613146673480984,-0.15337162184995934,-0.20833564077439468,-0.17312787281096634,-0.17663186973116846,-0.1715238951190442,-0.18046032645561266,0.015393628131723847,13
68,20.06963403224945,1.575152788045284,0.7298244714736939,0.07691914360402817,42,790,linear,3.532766383191596,"{'random_state': 42, 'n_estimators': 790, 'loss': 'linear', 'learning_rate': 3.532766383191596}",-0.169938400145317,-0.16537625100454373,-0.1709338953763348,-0.18059054973453717,-0.18683992699146057,-0.19621383019275593,-0.2056304544038695,-0.21026980480345708,-0.17653911971282088,-0.1938391740889284,-0.18561714064540252,0.014725707916544643,14
99,8.630449295043945,2.1946475930807217,0.17706594467163086,0.09577754246712088,42,502,linear,3.5552776388194096,"{'random_state': 42, 'n_estimators': 502, 'loss': 'linear', 'learning_rate': 3.5552776388194096}",-0.1996224623328293,-0.18249760815861008,-0.1800937105577885,-0.2585816390598035,-0.19161046705909857,-0.15503350091199755,-0.2236388172320742,-0.2081003892905713,-0.16086607705601302,-0.1754691504159847,-0.19355138220747709,0.029272350659106543,15
78,21.54926507472992,2.795586524969916,0.7808282613754273,0.18577932100604003,42,830,linear,3.610305152576288,"{'random_state': 42, 'n_estimators': 830, 'loss': 'linear', 'learning_rate': 3.610305152576288}",-0.1941775755578234,-0.21028014371107037,-0.2071171341480847,-0.23613717370535084,-0.21199772874767667,-0.2105214051758749,-0.16479048274877617,-0.15749836338959378,-0.1749286637026116,-0.1931655322058698,-0.19606142030927323,0.02305869323826992,16
7,17.1440229177475,1.876852022025859,0.6719828367233276,0.03239202170582681,42,777,linear,3.735367683841921,"{'random_state': 42, 'n_estimators': 777, 'loss': 'linear', 'learning_rate': 3.735367683841921}",-0.2030335612019469,-0.22652179082252566,-0.20471716192909797,-0.1718520243398438,-0.19581666340899032,-0.19448821964668206,-0.21767580191915364,-0.17911872107107515,-0.16867703577630352,-0.19946872631088983,-0.19613697064265087,0.01776426250834455,17
80,11.495323300361633,1.1299726876558351,0.47755358219146726,0.08148503258661766,42,423,linear,3.83791895947974,"{'random_state': 42, 'n_estimators': 423, 'loss': 'linear', 'learning_rate': 3.83791895947974}",-0.326853342345122,-0.17993976909873904,-0.17567905756437716,-0.2201390080533791,-0.22067472158730564,-0.21819292001618215,-0.20387206526679713,-0.16597821722912348,-0.22646176576484087,-0.22610441244813168,-0.21638952793739982,0.042564858034047054,18
29,9.60743408203125,0.8225294974959623,0.35470969676971437,0.021662188476053272,42,396,linear,3.7753876938469233,"{'random_state': 42, 'n_estimators': 396, 'loss': 'linear', 'learning_rate': 3.7753876938469233}",-0.20973623979796,-0.16896988573380112,-0.1831298681202853,-0.2687881688970325,-0.21585317802097936,-0.2470850487659039,-0.30279720709434366,-0.17733885508408814,-0.20229728572888356,-0.20188002976833633,-0.2177875767011614,0.04058081741072386,19
20,18.061642289161682,0.6578957993055385,0.5013307332992554,0.042755988364016895,42,554,exponential,6.189094547273637,"{'random_state': 42, 'n_estimators': 554, 'loss': 'exponential', 'learning_rate': 6.189094547273637}",-0.2006790822307806,-0.21871816855534068,-0.22947228276700293,-0.2512409309056883,-0.23516463214425265,-0.2189874332841035,-0.21076660179558204,-0.1988665385407025,-0.22621354817857856,-0.20506868282885865,-0.21951779012308906,0.01569317751389419,20
12,23.658942413330077,0.7954940395279736,0.6556232213973999,0.048679438664586315,42,777,exponential,6.2066033016508255,"{'random_state': 42, 'n_estimators': 777, 'loss': 'exponential', 'learning_rate': 6.2066033016508255}",-0.22459689792499984,-0.24066670325045908,-0.24037631452248498,-0.24249242953528638,-0.24121956790002677,-0.2095849052942529,-0.2258497447435194,-0.20638970967702902,-0.23363139550778622,-0.20270409820184856,-0.22675117665576933,0.014753747827771847,21
44,27.281764245033266,1.1228208013297964,0.8240367889404296,0.15020872035443228,42,909,exponential,6.214107053526764,"{'random_state': 42, 'n_estimators': 909, 'loss': 'exponential', 'learning_rate': 6.214107053526764}",-0.22463698051203587,-0.2359741267375723,-0.22946886174747672,-0.24836970260632965,-0.25369830873897203,-0.21370769386197716,-0.22645143018830607,-0.21893298803753067,-0.2261966484960726,-0.21913593261121453,-0.22965726735374878,0.012229551153187027,22
73,20.030112147331238,2.0107524429507824,0.8193480491638183,0.11790403663212853,42,817,linear,3.967983991995998,"{'random_state': 42, 'n_estimators': 817, 'loss': 'linear', 'learning_rate': 3.967983991995998}",-0.27020724642996446,-0.2583872532129425,-0.2227835789270218,-0.23279147611600046,-0.22461170713953935,-0.18222896700124985,-0.2254153621597143,-0.20380980250346273,-0.22428073679709476,-0.2599752425591031,-0.2304491372846093,0.025356629153484127,23
87,17.35944621562958,0.4739525294322741,0.4558493375778198,0.05163388373817337,42,685,exponential,6.461730865432717,"{'random_state': 42, 'n_estimators': 685, 'loss': 'exponential', 'learning_rate': 6.461730865432717}",-0.21035938782206812,-0.2148891220741657,-0.24965319828210272,-0.25563737156646177,-0.26272441966738014,-0.2168720473754758,-0.23385213623166662,-0.21002857785843432,-0.24009725523721204,-0.2201802219594666,-0.23142937380744338,0.018688216206543266,24
70,25.199786758422853,3.3454164308358334,1.0334612846374511,0.12351559963540021,42,1027,linear,3.9504752376188095,"{'random_state': 42, 'n_estimators': 1027, 'loss': 'linear', 'learning_rate': 3.9504752376188095}",-0.224375564713125,-0.264929344072302,-0.2307453523498487,-0.34445167296206,-0.2238749876118246,-0.20366250870074512,-0.20990404334745846,-0.21879951311405124,-0.22360228178954816,-0.18829883751120222,-0.23326441061721653,0.04157555283210739,25
