,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
31,1.214498233795166,0.09164657013283817,0.11731131076812744,0.017618679221472616,rbf,0.0034676838419209605,0.035688344172086044,5,"{'kernel': 'rbf', 'gamma': 0.0034676838419209605, 'epsilon': 0.035688344172086044, 'C': 5}",-0.11400631601478589,-0.09927530564664859,-0.10205499454631224,-0.17744284895062942,-0.14121146389206674,-0.0992765305948916,-0.12035919611790878,-0.09871389907975145,-0.13023985548426573,-0.12909133484768504,-0.12116717451749455,0.02365087919090471,15
30,1.249454140663147,0.07252990972558339,0.12479879856109619,0.022466790959979308,rbf,0.002541570785392696,0.03559079539769885,8,"{'kernel': 'rbf', 'gamma': 0.002541570785392696, 'epsilon': 0.03559079539769885, 'C': 8}",-0.11371502604442689,-0.09705370629185954,-0.10216280917422188,-0.17648494202460924,-0.1408645622810868,-0.09930588612930775,-0.11882341675798279,-0.09762713393766989,-0.1375940710651479,-0.12809260427558306,-0.12117241579818958,0.02408640514741099,16
25,1.2688310384750365,0.19043914371229767,0.13484351634979247,0.031720077857699154,rbf,0.0024672836418209105,0.037093046523261626,8,"{'kernel': 'rbf', 'gamma': 0.0024672836418209105, 'epsilon': 0.037093046523261626, 'C': 8}",-0.11395597651276379,-0.09712185931853766,-0.10208243331400758,-0.17604192977661057,-0.1406956128639238,-0.09915920852773434,-0.11860305132295444,-0.09734665320569899,-0.13877017252812604,-0.12802544925226295,-0.12118023466226202,0.024087853518812825,17
19,1.6529488563537598,0.1943318386285226,0.16841742992401124,0.02917644472899093,rbf,0.0010409704852426213,0.0238264132066033,5,"{'kernel': 'rbf', 'gamma': 0.0010409704852426213, 'epsilon': 0.0238264132066033, 'C': 5}",-0.11403098913901322,-0.09920789436320386,-0.10127649022039747,-0.1710231184653325,-0.1383281813853821,-0.09507610126222536,-0.11541151792895103,-0.09597991502015336,-0.16275576032181352,-0.12106351064144519,-0.12141534787479177,0.026050268318618622,18
32,1.408799934387207,0.037085086201554235,0.1435854196548462,0.008601913259744545,rbf,0.0006992496248124063,0.017212606303151575,10,"{'kernel': 'rbf', 'gamma': 0.0006992496248124063, 'epsilon': 0.017212606303151575, 'C': 10}",-0.11316697006979079,-0.09701200659875843,-0.10051871482998564,-0.1700442957672596,-0.13723363504514108,-0.095490576985553,-0.114074790231836,-0.09562090281426748,-0.17189571372015044,-0.12021503861302331,-0.12152726446757658,0.027669721013604525,19
9,1.8120543241500855,0.22627357833285175,0.1483696937561035,0.032413216834698534,rbf,0.0034726363181590797,0.011379189594797397,6,"{'kernel': 'rbf', 'gamma': 0.0034726363181590797, 'epsilon': 0.011379189594797397, 'C': 6}",-0.11292084130182259,-0.09704165745431582,-0.1034694056849227,-0.1818971229861951,-0.14164649242964247,-0.09976681299766328,-0.12016821849709397,-0.10044535616876958,-0.12896409882233856,-0.12942221614806732,-0.12157422224908314,0.024670692560701226,20
8,1.8433493375778198,0.11031080367394656,0.14261107444763182,0.025913555799244467,rbf,0.0027396698349174587,0.003965482741370685,8,"{'kernel': 'rbf', 'gamma': 0.0027396698349174587, 'epsilon': 0.003965482741370685, 'C': 8}",-0.1127847384276529,-0.09531758136321826,-0.10346642758194334,-0.1815565678250914,-0.14098380895019955,-0.09897599361263255,-0.11873618914550083,-0.1007585473117514,-0.13463684073680268,-0.12886893522796192,-0.1216085630182755,0.02499006206412104,21
42,1.770942258834839,0.20873695629606898,0.12399373054504395,0.01989748910775962,rbf,0.0026406203101550776,0.013447223611805902,10,"{'kernel': 'rbf', 'gamma': 0.0026406203101550776, 'epsilon': 0.013447223611805902, 'C': 10}",-0.11238502983146013,-0.09559005831231983,-0.10353234552660065,-0.18125776763296358,-0.14203024955674867,-0.10021608059932882,-0.11904902167899586,-0.10078402112028574,-0.13513387976399394,-0.1291290168284627,-0.12191074708511598,0.02490037760814731,22
14,1.4401501655578612,0.06283263243272297,0.12337100505828857,0.015790614486089115,rbf,0.0026703351675837917,0.029367183591795895,10,"{'kernel': 'rbf', 'gamma': 0.0026703351675837917, 'epsilon': 0.029367183591795895, 'C': 10}",-0.11262017707450941,-0.09752880154473036,-0.1035023546647163,-0.17870996486089288,-0.14211456092130284,-0.10084741542116846,-0.12033753942755289,-0.09987258242586015,-0.13495701195856236,-0.12862448987744696,-0.12191148981767426,0.024085487524665324,23
34,1.1083671808242799,0.15654137606167404,0.11420717239379882,0.02776441608705049,rbf,0.0005655327663831916,0.0272016008004002,10,"{'kernel': 'rbf', 'gamma': 0.0005655327663831916, 'epsilon': 0.0272016008004002, 'C': 10}",-0.11455333040236022,-0.09893092173883666,-0.10100433530203604,-0.17051669606486475,-0.13845685090180238,-0.0960165056833172,-0.11644252863798268,-0.09513523280882068,-0.17566184225677775,-0.12015174197202867,-0.1226869985768827,0.028212025481067295,24
0,1.3846320867538453,0.09195278842943501,0.09332044124603271,0.021842741667752973,rbf,0.0035667333666833416,0.03717108554277138,7,"{'kernel': 'rbf', 'gamma': 0.0035667333666833416, 'epsilon': 0.03717108554277138, 'C': 7}",-0.11401040362434163,-0.10124515194598654,-0.10353927800609139,-0.17903042223057458,-0.14339888782999755,-0.10238997729741045,-0.12308940024939968,-0.10184104302789568,-0.12922233470286354,-0.13025451908512975,-0.1228021417999691,0.02334901561822883,25
54,1.3456183671951294,0.08445601373196339,0.13020591735839843,0.04385176930235709,rbf,0.004339319659829916,0.035025012506253124,5,"{'kernel': 'rbf', 'gamma': 0.004339319659829916, 'epsilon': 0.035025012506253124, 'C': 5}",-0.11392331375273615,-0.10265698539361563,-0.1034529976959575,-0.17942735394263895,-0.14319070005041312,-0.10177590258019946,-0.12376012707312024,-0.10182687754734268,-0.1278332322856735,-0.13072294359039027,-0.12285704339120876,0.023349863515725388,26
81,1.4084831953048706,0.09512752489925623,0.14868698120117188,0.0076517757214719625,rbf,0.0004961980990495248,0.015651825912956475,10,"{'kernel': 'rbf', 'gamma': 0.0004961980990495248, 'epsilon': 0.015651825912956475, 'C': 10}",-0.11394816603577279,-0.09917066105183756,-0.10122744457362982,-0.17112810939839027,-0.1386791943510787,-0.09821815406980046,-0.11457949306001143,-0.09672758245792389,-0.1754563314650995,-0.12074549986330241,-0.12298806363268469,0.02796069047357893,27
59,1.437997055053711,0.07639297806227578,0.12912402153015137,0.01546432800337848,rbf,0.004616658329164583,0.02384592296148074,5,"{'kernel': 'rbf', 'gamma': 0.004616658329164583, 'epsilon': 0.02384592296148074, 'C': 5}",-0.11304685928479893,-0.10196061740696766,-0.10492774659288218,-0.1809573010712609,-0.1430070280132333,-0.10183370817985554,-0.12412741461274063,-0.10236948121837532,-0.12679382841547052,-0.13091517461284652,-0.12299391594084315,0.023621178890890222,28
74,1.6609374046325684,0.13550250755878804,0.13296270370483398,0.018113565332223282,rbf,0.0037351175587793896,0.01639319659829915,8,"{'kernel': 'rbf', 'gamma': 0.0037351175587793896, 'epsilon': 0.01639319659829915, 'C': 8}",-0.1130049308239971,-0.0999148215080665,-0.10625300232700187,-0.18265209631065152,-0.1437612479168285,-0.10320328258994946,-0.12301154994854854,-0.1036780457547069,-0.12769689108362545,-0.1313308860165171,-0.12345067542798929,0.02399452489203692,29
28,1.6163007259368896,0.18953448046790083,0.18737149238586426,0.03913563998615944,rbf,0.0005605802901450725,0.008023511755877937,7,"{'kernel': 'rbf', 'gamma': 0.0005605802901450725, 'epsilon': 0.008023511755877937, 'C': 7}",-0.11383049533204902,-0.10115617173174746,-0.10388310298511375,-0.17056239764943965,-0.13871601088174818,-0.09913849098980276,-0.1154915775827509,-0.09897427411680611,-0.17333784681945547,-0.1213338506819559,-0.12364242187708692,0.026779459310983536,30
41,1.3925952911376953,0.20178530354459573,0.118951416015625,0.035164958420588435,rbf,0.0039332166083041525,0.039180590295147574,7,"{'kernel': 'rbf', 'gamma': 0.0039332166083041525, 'epsilon': 0.039180590295147574, 'C': 7}",-0.11503953082150577,-0.10363339943679427,-0.10423444516343276,-0.17962593539281105,-0.14471505728370102,-0.10359085401274656,-0.12518268836862362,-0.10379629661963867,-0.12807818566850557,-0.13024883771286588,-0.12381452304806251,0.02300126311116181,31
69,1.9243625164031983,0.3380683700211018,0.15863828659057616,0.048084541796215456,rbf,0.003913406703351676,0.031493746873436715,8,"{'kernel': 'rbf', 'gamma': 0.003913406703351676, 'epsilon': 0.031493746873436715, 'C': 8}",-0.11441645421863485,-0.1035471945045262,-0.10581539806640686,-0.18081511980263826,-0.1448363646816192,-0.10403728602563243,-0.12546063257218065,-0.10415873663115004,-0.12751995126570653,-0.1305004728608142,-0.12411076106293092,0.02313394893700148,32
57,2.0572132587432863,0.17645990100497283,0.164770770072937,0.0442690002410172,rbf,0.004512656328164082,0.006482241120560279,6,"{'kernel': 'rbf', 'gamma': 0.004512656328164082, 'epsilon': 0.006482241120560279, 'C': 6}",-0.11350839864296329,-0.10116247300104163,-0.10669117748560168,-0.18518453275780747,-0.14462598146194314,-0.1033096898589921,-0.12360376310309007,-0.10468652390524127,-0.1263430030619825,-0.13243593050760014,-0.12415514737862635,0.02444968304787746,33
60,1.1370371580123901,0.09261297048449012,0.1288236141204834,0.022251857020281172,rbf,0.0006447723861930967,0.03202051025512756,5,"{'kernel': 'rbf', 'gamma': 0.0006447723861930967, 'epsilon': 0.03202051025512756, 'C': 5}",-0.11638326848256106,-0.10301787222304647,-0.1040444130311583,-0.1724703915320873,-0.13942141304921304,-0.09778552107875199,-0.11764983687215189,-0.09797118577361201,-0.17228507487063108,-0.12138830508896051,-0.12424172820021737,0.0268819573306597,34
12,1.5020666599273682,0.17933301220913436,0.11664214134216308,0.012748894939219959,rbf,0.0035320660330165083,0.026947973986993494,10,"{'kernel': 'rbf', 'gamma': 0.0035320660330165083, 'epsilon': 0.026947973986993494, 'C': 10}",-0.11387054173087872,-0.10249180699575414,-0.10692560469597026,-0.18141629964954964,-0.1448266129436057,-0.10447210865886279,-0.12529097457147997,-0.10463229509178325,-0.1281732110542925,-0.13076035275548475,-0.12428598081476619,0.023254109092560434,35
52,1.2442428350448609,0.10500917889038663,0.12949109077453613,0.01395587836821664,rbf,0.00045162581290645324,0.03131815907953977,8,"{'kernel': 'rbf', 'gamma': 0.00045162581290645324, 'epsilon': 0.03131815907953977, 'C': 8}",-0.116431433265938,-0.10253044244408879,-0.10308533623512746,-0.17174113484269737,-0.13909019896519537,-0.0978758950829536,-0.11708357442262556,-0.0970106541180142,-0.17713808365629327,-0.12123350700258329,-0.12432202600355166,0.027841661817589153,36
85,1.257951807975769,0.03940464517414672,0.10279991626739501,0.011343828729355203,rbf,0.0034528264132066035,0.03590295147573787,10,"{'kernel': 'rbf', 'gamma': 0.0034528264132066035, 'epsilon': 0.03590295147573787, 'C': 10}",-0.11505565199946663,-0.10338901856735916,-0.10545843466200785,-0.18043944893601283,-0.14553225896942665,-0.1045951902057812,-0.12564918601296693,-0.10476675639679527,-0.12848558176706923,-0.13033165387533602,-0.1243703181392222,0.023034053444803717,37
44,1.4001854419708253,0.034912904407568855,0.1254505395889282,0.022385670169361292,rbf,0.004349224612306153,0.029874437218609304,7,"{'kernel': 'rbf', 'gamma': 0.004349224612306153, 'epsilon': 0.029874437218609304, 'C': 7}",-0.11448449869073372,-0.10461662797309297,-0.1061751607144501,-0.18121752580381295,-0.144986208283796,-0.10403631307163173,-0.12614458524889766,-0.10451463746494541,-0.12712744607330514,-0.13065267788557583,-0.12439556812102415,0.0230944856285864,38
39,1.7479670286178588,0.08636733572604739,0.1580794095993042,0.023542918734165037,rbf,0.004601800900450225,0.005097048524262131,6,"{'kernel': 'rbf', 'gamma': 0.004601800900450225, 'epsilon': 0.005097048524262131, 'C': 6}",-0.113679563538265,-0.10160263172053531,-0.10706453921771217,-0.18556042133302966,-0.14489419109370424,-0.10357166247620563,-0.12393426700039278,-0.10511745925853533,-0.1262278476583113,-0.13269080046873016,-0.12443433837654214,0.024441142571623733,39
94,1.3200850009918212,0.08618225983434209,0.12218694686889649,0.012244523177385213,rbf,0.004359129564782392,0.03131815907953977,7,"{'kernel': 'rbf', 'gamma': 0.004359129564782392, 'epsilon': 0.03131815907953977, 'C': 7}",-0.11469744000750769,-0.104948106637813,-0.10597224941352441,-0.18112846057874799,-0.14524166262067803,-0.10415869570263983,-0.12630329020276576,-0.10460956697363392,-0.1272086855102697,-0.13058105102891607,-0.12448492086764965,0.02305560040661116,40
22,1.9432723760604858,0.15033325712250106,0.14920778274536134,0.024377854359436464,rbf,0.00436903451725863,0.0017218609304652326,7,"{'kernel': 'rbf', 'gamma': 0.00436903451725863, 'epsilon': 0.0017218609304652326, 'C': 7}",-0.11401869493984143,-0.10184426263516831,-0.10790809503438792,-0.18649631175661022,-0.14572157466810767,-0.1043135675970333,-0.1240569623224687,-0.10627573525369381,-0.12617289831780762,-0.13328702415640062,-0.12500951266815194,0.024514395599966658,41
17,1.1856379508972168,0.11662536064309809,0.1534597635269165,0.04319853506062389,rbf,0.0003723861930965483,0.033620310155077535,8,"{'kernel': 'rbf', 'gamma': 0.0003723861930965483, 'epsilon': 0.033620310155077535, 'C': 8}",-0.11730621262550825,-0.1036273071869781,-0.1047488937287174,-0.1723974312440062,-0.1391983140469516,-0.09904192525607905,-0.11854890897270849,-0.09889521401021069,-0.17842619081695396,-0.1210970556966441,-0.1253287453584758,0.027639845248344275,42
72,2.14693763256073,0.20478521707050829,0.1332185983657837,0.029345609914890672,rbf,0.004373986993496749,0.010169584792396196,8,"{'kernel': 'rbf', 'gamma': 0.004373986993496749, 'epsilon': 0.010169584792396196, 'C': 8}",-0.11437130869396764,-0.10306510643618458,-0.10870176456807486,-0.1852279099607564,-0.14593662966887203,-0.10549483288562365,-0.12594362680620702,-0.10723665974140575,-0.1262260419312749,-0.13230632916897592,-0.12545102098613428,0.02382270843367068,43
63,1.5891252040863038,0.09088334346585572,0.15329999923706056,0.03759590263374216,rbf,0.0048593296648324165,0.016432216108054027,7,"{'kernel': 'rbf', 'gamma': 0.0048593296648324165, 'epsilon': 0.016432216108054027, 'C': 7}",-0.11468195394424721,-0.10535429092251913,-0.10879615404384306,-0.18377893067048154,-0.14604887389289725,-0.1051880925972444,-0.12757695768437266,-0.10677412157554977,-0.12647085501464955,-0.13187855469727716,-0.12565487850430818,0.023301336157159815,44
62,1.500915026664734,0.12353658612706216,0.13039376735687255,0.021141735273005394,rbf,0.005864682341170586,0.024665332666333164,5,"{'kernel': 'rbf', 'gamma': 0.005864682341170586, 'epsilon': 0.024665332666333164, 'C': 5}",-0.11500287413009325,-0.10824761962209807,-0.10768751487998475,-0.18229940054140784,-0.1462762531180662,-0.10450272055017017,-0.1287143224669419,-0.10595044626590483,-0.12883138295913255,-0.13144909274204167,-0.12589616272758414,0.022937450891712077,45
91,1.382013201713562,0.17809605538659862,0.14324285984039306,0.06385523633387015,rbf,0.005409054527263632,0.034673836918459225,6,"{'kernel': 'rbf', 'gamma': 0.005409054527263632, 'epsilon': 0.034673836918459225, 'C': 6}",-0.11590772187005162,-0.10914884250781202,-0.1063269174683054,-0.18134113969567628,-0.14772907423872889,-0.1052973490187571,-0.1295697411904476,-0.10659832113538562,-0.12890194764402474,-0.13082517955051295,-0.1261646234319702,0.022708678461613625,46
40,1.3331629037857056,0.06641214348647036,0.12032496929168701,0.01648438277737547,rbf,0.004393796898449225,0.031513256628314154,10,"{'kernel': 'rbf', 'gamma': 0.004393796898449225, 'epsilon': 0.031513256628314154, 'C': 10}",-0.11574478077599082,-0.10777609202885739,-0.10763758295478831,-0.18233614705376042,-0.14829154614461904,-0.10720588617189748,-0.12983230801744855,-0.1078482089721711,-0.1264067429381977,-0.13054554507142058,-0.12636248401291514,0.02272012211071099,47
75,1.3999823570251464,0.07062727417236911,0.1301222562789917,0.01511452741057301,rbf,0.0056764882441220615,0.02263631815907954,6,"{'kernel': 'rbf', 'gamma': 0.0056764882441220615, 'epsilon': 0.02263631815907954, 'C': 6}",-0.11525488397512208,-0.1083337728752502,-0.10891687929597725,-0.18294781377792171,-0.14720623293708038,-0.10561278455382819,-0.12963822862758956,-0.10694636565420647,-0.12825544601294275,-0.13154634175147964,-0.12646587494613984,0.022886106513628848,48
23,1.2694034337997437,0.06780708436567869,0.1283048629760742,0.018968745654898877,rbf,0.006236118059029515,0.027279639819909954,5,"{'kernel': 'rbf', 'gamma': 0.006236118059029515, 'epsilon': 0.027279639819909954, 'C': 5}",-0.1153456176922179,-0.11018848323965869,-0.10802684847586908,-0.18224972794175376,-0.147518541522383,-0.1051977127903722,-0.1300274671006203,-0.10666923474921455,-0.13027074418822732,-0.13151772308297666,-0.12670121007832935,0.02275969094888092,49
70,1.6881993055343627,0.2189210632501741,0.1419435977935791,0.040262981116202815,rbf,0.005097048524262132,0.03451775887943972,8,"{'kernel': 'rbf', 'gamma': 0.005097048524262132, 'epsilon': 0.03451775887943972, 'C': 8}",-0.11645112138363521,-0.10957260920934649,-0.10711941941539965,-0.1819525458433301,-0.1487073782941596,-0.10681119790117548,-0.13071104666940278,-0.10823013823320665,-0.12793236631350402,-0.13073981033685836,-0.12682276336000184,0.022559768415539992,50
21,1.5008927822113036,0.15838745834175186,0.1510291576385498,0.034066657849250295,rbf,0.006330215107553778,0.02827463731865933,5,"{'kernel': 'rbf', 'gamma': 0.006330215107553778, 'epsilon': 0.02827463731865933, 'C': 5}",-0.11552296601659116,-0.11073338203359973,-0.10784922384453677,-0.18203733133411623,-0.14785733640629958,-0.10537788008229475,-0.1303733630250795,-0.10693187093866043,-0.13071544891189701,-0.1315667388044743,-0.12689655413975495,0.0226790472113513,51
86,1.5071380853652954,0.04390219739268057,0.1329273462295532,0.02290259036106964,rbf,0.0046661830915457735,0.0214072036018009,10,"{'kernel': 'rbf', 'gamma': 0.0046661830915457735, 'epsilon': 0.0214072036018009, 'C': 10}",-0.11582447491623928,-0.10753096348709482,-0.11014091236014037,-0.18405471395918752,-0.14873575387438742,-0.10813666302778029,-0.13027569518899101,-0.10893895728447975,-0.1259646353612609,-0.13160811658004523,-0.12712108860396065,0.022870865702156115,52
83,1.730920171737671,0.07988535600705726,0.14504899978637695,0.020461916463470523,rbf,0.0057903951975987996,0.00693096548274137,6,"{'kernel': 'rbf', 'gamma': 0.0057903951975987996, 'epsilon': 0.00693096548274137, 'C': 6}",-0.11576606889107688,-0.10749021406874869,-0.11076015226282956,-0.18611907169335692,-0.1476261953787612,-0.10645088873061948,-0.12908684451285704,-0.10895597291203962,-0.12766961540120073,-0.13339616434264442,-0.12733211881941345,0.023416947420557818,53
50,1.592352533340454,0.11544383785822274,0.14053456783294677,0.024492100551836073,rbf,0.0065778389194597305,0.014910455227613806,5,"{'kernel': 'rbf', 'gamma': 0.0065778389194597305, 'epsilon': 0.014910455227613806, 'C': 5}",-0.11585791800406965,-0.10979447391562012,-0.11026606586691745,-0.1843101995659465,-0.1478934278127373,-0.10608232217514983,-0.1303955208500817,-0.10787095529087194,-0.13031866963661995,-0.13291434888282214,-0.12757039020008365,0.02297593038517041,54
68,2.2156304597854612,0.3083504237776151,0.27191576957702634,0.05977762617935654,rbf,0.00036743371685842924,0.005019009504752376,5,"{'kernel': 'rbf', 'gamma': 0.00036743371685842924, 'epsilon': 0.005019009504752376, 'C': 5}",-0.11923726096790906,-0.10698123595339952,-0.10775896318529014,-0.1712081638271237,-0.14145746145122245,-0.1025653675297017,-0.12161288408675705,-0.10365557611428954,-0.17827678681136214,-0.12295023344571676,-0.1275703933372772,0.026092333868677205,55
45,1.181798768043518,0.09636361531365364,0.13119308948516845,0.00971921141069791,rbf,0.00036743371685842924,0.026518759379689845,5,"{'kernel': 'rbf', 'gamma': 0.00036743371685842924, 'epsilon': 0.026518759379689845, 'C': 5}",-0.11851934607052755,-0.10673458398873414,-0.10915483359028658,-0.1725097246811136,-0.14075856008779913,-0.10127135882138617,-0.12071651771568176,-0.10344401564674915,-0.17946856073336875,-0.12338849512608861,-0.12759659964617356,0.02660874781812365,56
47,1.5262532949447631,0.07557102276103377,0.1293649196624756,0.021654304644690203,rbf,0.004903901950975488,0.021017008504252126,10,"{'kernel': 'rbf', 'gamma': 0.004903901950975488, 'epsilon': 0.021017008504252126, 'C': 10}",-0.11635170384800586,-0.10837747488249279,-0.11056221480485094,-0.1843503946011126,-0.14930348231069854,-0.10891226074965338,-0.13128749343846247,-0.1098985659950351,-0.1263911213697746,-0.13184971554093572,-0.1277284427541022,0.02274530866059075,57
