,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
7,23.522829270362855,1.1344265408701069,0.03500564098358154,0.004424457135455952,0.18367343671835917,42,875,4,1,59,0.19467783891945972,"{'subsample': 0.18367343671835917, 'random_state': 42, 'n_estimators': 875, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 59, 'learning_rate': 0.19467783891945972}",-0.16066418559917198,-0.16778421339230162,-0.1708167942724381,-0.19095573804892646,-0.2004170331234028,-0.15269821896167388,-0.1668406486407457,-0.1636234677364654,-0.16302452769541526,-0.17037302201603333,-0.17071978494865742,0.013603977000484439,41
36,68.55471765995026,3.724466034498027,0.02231333255767822,0.0020394326801859665,0.7969187593796898,42,750,4,2,60,0.6273509254627314,"{'subsample': 0.7969187593796898, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 60, 'learning_rate': 0.6273509254627314}",-0.17082743429355599,-0.16698314091727953,-0.16755001017583557,-0.18018456499543584,-0.19722741035415312,-0.17364321775082633,-0.14597461320622365,-0.17413808127949146,-0.16439655261874123,-0.17763134337899186,-0.17185563689705344,0.012343678055365384,42
11,83.95453953742981,7.851767405935994,0.020877552032470704,0.0031500296390502957,0.9884953976988494,42,625,2,2,50,0.6123449224612306,"{'subsample': 0.9884953976988494, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 50, 'learning_rate': 0.6123449224612306}",-0.1694562395514862,-0.16660575279100728,-0.17722343491510797,-0.16562506405669997,-0.20379324813378988,-0.16348521516441236,-0.17519501134853513,-0.1675603181657433,-0.18463112699529247,-0.1591912722020016,-0.17327666833240762,0.01234517645653224,43
14,17.527888774871826,2.398703341632627,0.012425398826599121,0.0026184295553989675,0.7829131565782892,42,500,3,1,53,0.6283513256628315,"{'subsample': 0.7829131565782892, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 53, 'learning_rate': 0.6283513256628315}",-0.1646424748998681,-0.15548908723404456,-0.18599045574145687,-0.19363889189890712,-0.18818128361335346,-0.15085876641619,-0.16625466359293153,-0.18248697933248648,-0.16991459596120942,-0.17546259124417446,-0.17329197899346221,0.013572529551028636,44
28,53.50297269821167,6.936452736200568,0.023990106582641602,0.007550659448832265,0.6863745372686343,42,750,5,1,58,0.5518207103551775,"{'subsample': 0.6863745372686343, 'random_state': 42, 'n_estimators': 750, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 58, 'learning_rate': 0.5518207103551775}",-0.18148543156910146,-0.1773217943930833,-0.1784194910872573,-0.1755037406200894,-0.18921556019201682,-0.14956585074608664,-0.1624278206312035,-0.1694244052241438,-0.1686797346406362,-0.1820382641418723,-0.17340820932454906,0.010778071337569478,45
9,54.39300734996796,1.6196106654872988,0.028696131706237794,0.002839694933109213,0.5968387193596798,42,500,3,3,63,0.5468187093546774,"{'subsample': 0.5968387193596798, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 63, 'learning_rate': 0.5468187093546774}",-0.1761558245442962,-0.1674686436095199,-0.17366589544222227,-0.16473072053187854,-0.21563969577569217,-0.16814050887984347,-0.16150199174823898,-0.16694301297191796,-0.1566314739586545,-0.18917136106409407,-0.1740049128526358,0.01624614474932041,46
24,58.01199822425842,1.908234509526346,0.029043149948120118,0.0041833260451245345,0.6708683341670836,42,500,3,3,45,0.6013405202601301,"{'subsample': 0.6708683341670836, 'random_state': 42, 'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 45, 'learning_rate': 0.6013405202601301}",-0.17771081448408643,-0.16142490154272648,-0.16387324218740587,-0.19702297217891504,-0.1856138637479731,-0.15711255075059388,-0.16655317082881152,-0.17981598913162186,-0.17356614029555956,-0.1872728128172092,-0.17499664579649027,0.012166689157574509,47
73,13.065979695320129,0.7289447940362864,0.031432151794433594,0.006618851771186631,0.140156028014007,42,1000,3,3,56,0.1721688344172086,"{'subsample': 0.140156028014007, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 56, 'learning_rate': 0.1721688344172086}",-0.18177509856707877,-0.17565292434987692,-0.17407466581834105,-0.16894887104528236,-0.19250132736955491,-0.14982095949617033,-0.1839304384976511,-0.16672797916284104,-0.17361100432771673,-0.18478009311659996,-0.1751823361751113,0.011267241642010952,48
39,92.16434354782105,7.803585870683388,0.026543188095092773,0.0045232053177336785,0.8849539769884943,42,1000,3,3,50,0.7514005502751376,"{'subsample': 0.8849539769884943, 'random_state': 42, 'n_estimators': 1000, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 0.7514005502751376}",-0.16678086528476715,-0.1706178905526462,-0.18751459359196865,-0.18559272281436828,-0.19125991706224854,-0.18124062698463186,-0.16104000220389794,-0.1659372949511336,-0.18430709105300286,-0.17613714160276436,-0.17704281461014296,0.00991012864170714,49
52,83.29164848327636,8.875468370215874,0.028510475158691408,0.004601797492088744,0.7859143571785893,42,625,5,3,63,0.7123849424712356,"{'subsample': 0.7859143571785893, 'random_state': 42, 'n_estimators': 625, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 63, 'learning_rate': 0.7123849424712356}",-0.1595969979498868,-0.1718389444306351,-0.1798003525858059,-0.18056729310325903,-0.2040844320062481,-0.1563861621977756,-0.17380598685773221,-0.17762756089934,-0.19532715599100758,-0.1939802917674849,-0.1793015177789175,0.014458236277877963,50
