,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_random_state,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
86,13.918525409698486,0.6035032036034339,0.10866973400115967,0.019161088691639325,0.6143457228614307,0.8571,0.464,42,1,47,0.14728414207103552,0.0196048024012006,0.6078431215607804,"{'subsample': 0.6143457228614307, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 47, 'learning_rate': 0.14728414207103552, 'gamma': 0.0196048024012006, 'colsample_bytree': 0.6078431215607804}",-0.1314629864199883,-0.12281270702313063,-0.12402404125184191,-0.16722997306931783,-0.15389643682646542,-0.10668146726905188,-0.14021482244910408,-0.1155550783613542,-0.12367320217764388,-0.140431547568295,-0.1325982262416193,0.017276314037344056,18
54,11.024483036994933,0.6665242956062958,0.10928452014923096,0.01958707393774106,0.9089635817908954,0.8571,0.464,42,4,43,0.22715707853926964,0.01820760380190095,0.5513205102551275,"{'subsample': 0.9089635817908954, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 43, 'learning_rate': 0.22715707853926964, 'gamma': 0.01820760380190095, 'colsample_bytree': 0.5513205102551275}",-0.12681431347342834,-0.11693184128385851,-0.13380242449518737,-0.16263017073812205,-0.1567288584487439,-0.10528207992882563,-0.13054409293947222,-0.112129121703874,-0.1379272530469654,-0.14405839976667,-0.13268485558251475,0.017588573194027565,19
67,3.749915289878845,0.19453561359524474,0.10635018348693848,0.023526663121478913,0.941476588294147,0.8571,0.464,42,4,42,0.13801050525262631,0.030880440220110054,0.09863941970985493,"{'subsample': 0.941476588294147, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 42, 'learning_rate': 0.13801050525262631, 'gamma': 0.030880440220110054, 'colsample_bytree': 0.09863941970985493}",-0.1222632363227156,-0.11881648167550334,-0.12847262616124647,-0.16193146595384128,-0.16019550652064718,-0.11560698873626285,-0.12665309202166528,-0.1183068533194991,-0.14060067237784285,-0.13455025675065968,-0.13273971798398837,0.015911497062634256,20
5,6.150991201400757,0.7008820566100021,0.11081068515777588,0.015773399763335,0.6293517258629314,0.8571,0.464,42,6,43,0.06830865432716358,0.03953326663331666,0.5343137068534267,"{'subsample': 0.6293517258629314, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 43, 'learning_rate': 0.06830865432716358, 'gamma': 0.03953326663331666, 'colsample_bytree': 0.5343137068534267}",-0.1261414672301888,-0.12190129994916646,-0.1231426795772119,-0.1587032636262286,-0.16071321900526442,-0.11447501436552843,-0.13116641788429548,-0.11283260548686491,-0.1474913460983542,-0.13567207840351914,-0.13322393916266223,0.016327786726912985,21
40,10.57994818687439,0.981642791107964,0.1103888988494873,0.019442426586685067,0.5618247123561781,0.8571,0.464,42,8,43,0.19260530265132567,0.035072036018009005,0.7909163581790896,"{'subsample': 0.5618247123561781, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 43, 'learning_rate': 0.19260530265132567, 'gamma': 0.035072036018009005, 'colsample_bytree': 0.7909163581790896}",-0.1339385963273775,-0.12420028738257563,-0.11952757036100563,-0.16242141205230298,-0.16172311139021248,-0.10835173528422856,-0.12691749988819628,-0.12677231286901494,-0.1406312414128533,-0.13427926570685478,-0.1338763032674622,0.016388929253838506,22
44,5.2049643993377686,0.24595048371293046,0.10686752796173096,0.018024514008144223,0.7854141570785392,0.8571,0.464,42,4,53,0.1857248624312156,0.02002151075537769,0.1921768384192096,"{'subsample': 0.7854141570785392, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 53, 'learning_rate': 0.1857248624312156, 'gamma': 0.02002151075537769, 'colsample_bytree': 0.1921768384192096}",-0.11677955688029583,-0.11675280003020591,-0.11993855950339027,-0.17094017848792806,-0.1603567273887368,-0.11560881944545713,-0.13535732974452502,-0.11893823021281463,-0.14994042939178495,-0.13459577622323068,-0.13392084073083693,0.019163277105422084,23
76,16.109365248680113,1.101846535883637,0.10918135643005371,0.026210789903119574,0.46128449224612306,0.8571,0.464,42,1,45,0.10809554777388694,0.0074957478739369685,0.9729891945972987,"{'subsample': 0.46128449224612306, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 45, 'learning_rate': 0.10809554777388694, 'gamma': 0.0074957478739369685, 'colsample_bytree': 0.9729891945972987}",-0.11753657829379376,-0.12516667472571785,-0.13147295676049006,-0.1676920063015199,-0.16115527542922706,-0.10797645455872877,-0.13485081514743252,-0.12130051912711268,-0.13120942934228394,-0.14095676347872604,-0.13393174731650326,0.017673089673476125,24
21,16.810107493400572,1.0249465452809883,0.10428035259246826,0.01884331394808939,0.7363945472736368,0.8571,0.464,42,2,40,0.22984942471235617,0.044607303651825914,0.8344337668834417,"{'subsample': 0.7363945472736368, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 40, 'learning_rate': 0.22984942471235617, 'gamma': 0.044607303651825914, 'colsample_bytree': 0.8344337668834417}",-0.13425229072910025,-0.12444834541243488,-0.11673280972367768,-0.17052287922608564,-0.1552055239810151,-0.10614543691042273,-0.1409490240086959,-0.11922671322917168,-0.13634944610553537,-0.13576881299072574,-0.13396012823168651,0.017955770355797054,25
24,4.633552432060242,0.24514368893573996,0.10624263286590577,0.020927781736224383,0.5833333166583292,0.8571,0.464,42,6,49,0.17570335167583792,0.00744672336168084,0.22569024512256128,"{'subsample': 0.5833333166583292, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 49, 'learning_rate': 0.17570335167583792, 'gamma': 0.00744672336168084, 'colsample_bytree': 0.22569024512256128}",-0.12362890359945662,-0.11888589235561428,-0.12259660607396972,-0.16346312585113038,-0.1629418240240838,-0.10845888434801441,-0.13168840036243218,-0.13390316568582392,-0.1386458977216689,-0.13870034916854784,-0.1342913049190742,0.01694776907776615,26
71,4.535391902923584,0.3229085459061674,0.1058922290802002,0.018984552454720197,0.4032612806403202,0.8571,0.464,42,8,54,0.13038219109554777,0.021369684842421213,0.33723486743371683,"{'subsample': 0.4032612806403202, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 54, 'learning_rate': 0.13038219109554777, 'gamma': 0.021369684842421213, 'colsample_bytree': 0.33723486743371683}",-0.12125250428327727,-0.1217776009622392,-0.1213484577190722,-0.16720611637466598,-0.15426766382052065,-0.12635970329562984,-0.1341448176048606,-0.1263847973542576,-0.1413058770364402,-0.12889982113716988,-0.13429473595881333,0.014765760924710934,27
79,7.854104542732239,1.2067495249485447,0.12468998432159424,0.01764357007126126,0.9164665832916459,0.8571,0.464,42,4,40,0.06038119059529765,0.012716858429214606,0.7313925462731365,"{'subsample': 0.9164665832916459, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 40, 'learning_rate': 0.06038119059529765, 'gamma': 0.012716858429214606, 'colsample_bytree': 0.7313925462731365}",-0.12262580825007571,-0.13823409281797436,-0.1307838460352545,-0.15914308284696901,-0.16687803196245093,-0.12478706597687479,-0.12722367397834133,-0.11102928899324603,-0.13990549875480235,-0.1342474639756249,-0.1354857853591614,0.01594394528183976,28
58,6.788211250305176,0.47719674145811325,0.11017832756042481,0.014775235859693946,0.3282312656328164,0.8571,0.464,42,4,42,0.1766008004002001,0.04865182591295648,0.5648259129564782,"{'subsample': 0.3282312656328164, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 42, 'learning_rate': 0.1766008004002001, 'gamma': 0.04865182591295648, 'colsample_bytree': 0.5648259129564782}",-0.12576901271738686,-0.12586218534163773,-0.13321886431433644,-0.16425950322191374,-0.1641341690993209,-0.11605454445540894,-0.13369229085627626,-0.12490077583821875,-0.13840960389165383,-0.1297021240364377,-0.13560030737725912,0.015412739801190482,29
31,3.148663115501404,0.1415493026882384,0.10387156009674073,0.010183991152969472,0.23569424712356177,0.8571,0.464,42,2,48,0.09418509254627314,0.029899949974987496,0.17917163581790896,"{'subsample': 0.23569424712356177, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 48, 'learning_rate': 0.09418509254627314, 'gamma': 0.029899949974987496, 'colsample_bytree': 0.17917163581790896}",-0.12318715838532361,-0.12919846607813879,-0.12503444825376392,-0.1560351605548988,-0.16464455782584192,-0.12400023749374404,-0.14085200167828033,-0.12087720797433342,-0.1399438727178908,-0.13226902105933053,-0.1356042132021546,0.014059638592980506,30
18,3.3348787784576417,0.2653654110343383,0.09616882801055908,0.016105649844429512,0.5013005002501251,0.8571,0.464,42,6,56,0.08012506253126564,0.041028514257128564,0.19367743871935966,"{'subsample': 0.5013005002501251, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 56, 'learning_rate': 0.08012506253126564, 'gamma': 0.041028514257128564, 'colsample_bytree': 0.19367743871935966}",-0.12083041741239116,-0.12197955185865031,-0.12365577880806601,-0.17232521721333793,-0.16088869603333913,-0.12167738237603644,-0.1324746995252962,-0.1257726194203914,-0.14882565985853202,-0.13099555938621382,-0.13594255818922546,0.017406065058607825,31
1,4.580178213119507,0.16484743899846205,0.10441477298736572,0.009103200027514717,0.2622048524262131,0.8571,0.464,42,8,50,0.14504052026013006,0.02264432216108054,0.5628251125562781,"{'subsample': 0.2622048524262131, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 50, 'learning_rate': 0.14504052026013006, 'gamma': 0.02264432216108054, 'colsample_bytree': 0.5628251125562781}",-0.1269090097511629,-0.12313347260974399,-0.12627773835306008,-0.16325219495995727,-0.1574202488021475,-0.11348330240999255,-0.13354095679124522,-0.13450174603467308,-0.14881599730573924,-0.1339206491363758,-0.13612553161540977,0.014926266864486662,32
57,3.988536763191223,0.11005361710450295,0.10974087715148925,0.01688741985710085,0.4062624812406203,0.8571,0.464,42,4,51,0.06965482741370685,0.022325662831415707,0.34223686843421713,"{'subsample': 0.4062624812406203, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 51, 'learning_rate': 0.06965482741370685, 'gamma': 0.022325662831415707, 'colsample_bytree': 0.34223686843421713}",-0.12605173989968757,-0.1338002096393295,-0.12643318433007464,-0.1615074593331495,-0.16245469518218203,-0.11597829321539409,-0.13669161444460357,-0.11178860829880376,-0.1494596684045309,-0.13820035723879823,-0.13623658299865538,0.01648877008492247,33
29,3.5998390674591065,0.32538760517493215,0.11312601566314698,0.015592119192920095,0.2421968484242121,0.8571,0.464,42,8,60,0.11288194097048525,0.032988494247123565,0.4257702851425713,"{'subsample': 0.2421968484242121, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 60, 'learning_rate': 0.11288194097048525, 'gamma': 0.032988494247123565, 'colsample_bytree': 0.4257702851425713}",-0.127184690078787,-0.12708159170031738,-0.1183558044868063,-0.16168973206195109,-0.1583128401045353,-0.11959220543467933,-0.14624881659364192,-0.13248398249608176,-0.15528889492963074,-0.1313564791031182,-0.1377595036989549,0.0154132153111399,34
95,4.217769932746887,0.3100830253247745,0.11508617401123047,0.023690102927057647,0.7013805402701351,0.8571,0.464,42,1,47,0.22042621310655328,0.0016618309154577287,0.09313721860930466,"{'subsample': 0.7013805402701351, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 47, 'learning_rate': 0.22042621310655328, 'gamma': 0.0016618309154577287, 'colsample_bytree': 0.09313721860930466}",-0.12868011841092628,-0.11650068846207051,-0.14209891303817973,-0.17221826046086208,-0.1640366579195588,-0.11076040217154613,-0.138493098834067,-0.12792117837542916,-0.13920148663290655,-0.1387762513904768,-0.13786870556960232,0.01805650524839484,35
10,15.40683012008667,1.2714393181216923,0.1126746654510498,0.01882743973631028,0.5473189094547274,0.8571,0.464,42,2,53,0.18871635817908955,0.0038189094547273635,0.9524809904952476,"{'subsample': 0.5473189094547274, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 53, 'learning_rate': 0.18871635817908955, 'gamma': 0.0038189094547273635, 'colsample_bytree': 0.9524809904952476}",-0.14229172596467002,-0.1208259926121917,-0.14649682269568523,-0.15289878457598005,-0.16927996582233887,-0.11316554638354444,-0.13025953561439363,-0.12957394058051885,-0.13684977243511992,-0.14062547070226417,-0.13822675573867066,0.015301427292919393,36
39,14.656742382049561,0.6218915941620909,0.13432095050811768,0.011637509207001514,0.8559423711855928,0.8571,0.464,42,1,46,0.2675422711355678,0.02374737368684342,0.43177268634317156,"{'subsample': 0.8559423711855928, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 46, 'learning_rate': 0.2675422711355678, 'gamma': 0.02374737368684342, 'colsample_bytree': 0.43177268634317156}",-0.14183330528770377,-0.12266211061320494,-0.12929967221247085,-0.1777075643531949,-0.1668634547817914,-0.11675714801734707,-0.13788122324955088,-0.1266481086024163,-0.1290354986361084,-0.14719186534770587,-0.13958799511014944,0.018588179490835702,37
19,8.971915292739869,0.8081886859069748,0.1026618480682373,0.012213309850314555,0.6303521260630315,0.8571,0.464,42,2,43,0.23074687343671835,0.006196598299149575,0.40376148074037016,"{'subsample': 0.6303521260630315, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 43, 'learning_rate': 0.23074687343671835, 'gamma': 0.006196598299149575, 'colsample_bytree': 0.40376148074037016}",-0.12986380638536693,-0.12018066769702448,-0.13564353487485603,-0.15833987964156654,-0.1717834644401243,-0.12050381758242663,-0.12987138762715567,-0.1353211843664145,-0.15180843549497758,-0.14365197160261553,-0.1396968149712528,0.01586664742911997,38
51,3.980862355232239,0.22591324754812536,0.11117393970489502,0.017582225151294595,0.1656662331165583,0.8571,0.464,42,4,45,0.09986893446723362,0.048921460730365185,0.5138055027513757,"{'subsample': 0.1656662331165583, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 45, 'learning_rate': 0.09986893446723362, 'gamma': 0.048921460730365185, 'colsample_bytree': 0.5138055027513757}",-0.13378021602619045,-0.13051398579919388,-0.13088201615943276,-0.16733612119760843,-0.16535207138424868,-0.11942811493498669,-0.14323348060480998,-0.12267547157770957,-0.14963860285982122,-0.13632533835307942,-0.1399165418897081,0.015626682759848597,39
