,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
83,0.03798608779907227,0.0029596660233195014,0.0066009521484375,0.0009034870919427475,cholesky,42,6.232616308154077,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 6.232616308154077}",-0.11748249036896664,-0.09424579866430878,-0.10374121482815214,-0.12170906724922972,-0.13810290203458175,-0.09639417702780181,-0.11614059600433424,-0.09391344929963802,-0.09209988833076287,-0.12137033105047568,-0.10951999148582517,0.014829791192033438,1
18,0.05900230407714844,0.008959001776168991,0.011470508575439454,0.0030364438845220452,cholesky,42,5.5222611305652824,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 5.5222611305652824}",-0.11742530515176625,-0.09416503183589676,-0.10379434647963207,-0.1216031780624689,-0.13848170468564694,-0.09646893384732912,-0.11624344650582698,-0.09390375298616435,-0.09181288913293505,-0.12138013649356688,-0.10952787251812332,0.014931315280513004,2
22,0.06347568035125732,0.010745774074861273,0.012218427658081055,0.0024301529201998288,cholesky,42,5.387193596798399,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 5.387193596798399}",-0.11741562483094932,-0.09415207992743717,-0.10380971590032519,-0.12158523856743617,-0.13856228744127283,-0.09648788923547207,-0.11626835741251514,-0.09390658239141156,-0.09176095988357388,-0.12138516199078346,-0.10953338975811769,0.014951469744047697,3
8,0.25895514488220217,0.04317271203531312,0.008898329734802247,0.003933724231613063,svd,42,6.827913956978489,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.827913956978489}",-0.11753573824458854,-0.09432631633025476,-0.10372597773405633,-0.12180921635817517,-0.13783437406119253,-0.09635792400506328,-0.11608419716377306,-0.0939483468741107,-0.09235360135510907,-0.12137984640968442,-0.10953555385360078,0.014749723673014551,4
76,0.8443302869796753,0.05586070408613863,0.0068139791488647464,0.001007123084272138,sag,42,5.637318659329665,"{'solver': 'sag', 'random_state': 42, 'alpha': 5.637318659329665}",-0.1177882132081949,-0.09428515097722265,-0.10365308499811124,-0.1217630673716376,-0.13817493272019668,-0.09639438682179152,-0.1161997110574969,-0.09384701046915911,-0.09201752224836952,-0.12128089186699355,-0.10954039717391736,0.014876412673637696,5
93,0.24991209506988527,0.043486671754585204,0.00842301845550537,0.0020160643979107726,svd,42,7.023011505752876,"{'solver': 'svd', 'random_state': 42, 'alpha': 7.023011505752876}",-0.11755382864678145,-0.09435467765863643,-0.10372570777788367,-0.1218437271819321,-0.13775450784454457,-0.0963503068270466,-0.11607052536411942,-0.09396423544804293,-0.09243859845611739,-0.12138584395048928,-0.10954419591555938,0.014724345826643634,6
82,0.9088621616363526,0.16072841203692587,0.008867692947387696,0.004358209936588838,sag,42,6.1075537768884445,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.1075537768884445}",-0.11781157671760664,-0.09433654640377821,-0.10364111432500867,-0.12182825359053845,-0.13796326117853794,-0.09636549879334982,-0.11614868970867115,-0.09386641236031361,-0.09220718285125855,-0.12129080704332887,-0.1095459342972392,0.01481436823733625,7
26,0.2842349290847778,0.044633713076270926,0.009538006782531739,0.0026513449613035514,svd,42,7.273136568284142,"{'solver': 'svd', 'random_state': 42, 'alpha': 7.273136568284142}",-0.11757733697278906,-0.09439224109581343,-0.10372834068228586,-0.12188896743487526,-0.1376573599983727,-0.09634323395599285,-0.11605603691601038,-0.09398746640340185,-0.09254860545363609,-0.12139535325500778,-0.10955749421681853,0.014692379660163258,8
55,0.053303074836730954,0.014489401793846052,0.010342693328857422,0.004793704984808185,cholesky,42,7.288144072036018,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 7.288144072036018}",-0.11757875687426864,-0.09439453484255403,-0.10372859910990834,-0.12189171436412463,-0.13765170967876444,-0.09634290044215056,-0.11605527019249307,-0.09398895748472219,-0.09255523885202785,-0.12139598522423362,-0.10955836670652475,0.014690481289887038,9
52,0.8185329437255859,0.1304230062338797,0.006324648857116699,0.0007508245493901201,sag,42,6.647823911955978,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.647823911955978}",-0.11783895410968737,-0.09440854616279962,-0.10364305448471627,-0.12191287327120551,-0.1377463417233291,-0.09634148604093004,-0.11610509968733702,-0.09390519820964,-0.09243325853741363,-0.12131005017856361,-0.10956448624056221,0.014745203382527371,10
14,0.05543596744537353,0.007892165856124867,0.012319445610046387,0.006723693771447363,cholesky,42,4.9119559779889945,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 4.9119559779889945}",-0.11738600058781294,-0.0941142521834626,-0.10388011882434929,-0.12152929774488011,-0.1388716743507655,-0.0965692694473694,-0.11637261057236281,-0.09393059451701384,-0.0915871638237194,-0.12141253076354658,-0.10956535128152825,0.015024882365410925,11
43,1.6422160863876343,0.12385265802651213,0.006395721435546875,0.0009000799986309107,saga,42,5.597298649324662,"{'solver': 'saga', 'random_state': 42, 'alpha': 5.597298649324662}",-0.11808511176883303,-0.09435850540271615,-0.10362035127119328,-0.12187080548159525,-0.13802934591797014,-0.09638083569517696,-0.11625414533705615,-0.09382251013913268,-0.09213983479924057,-0.12123258265506191,-0.10957940284679761,0.014855908258100873,12
95,0.03529653549194336,0.003791700336774553,0.006810045242309571,0.0006855199134746357,cholesky,42,4.731865932966484,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 4.731865932966484}",-0.11737704617932633,-0.0941035789422964,-0.1039143403860882,-0.12151151462745688,-0.13900067785673412,-0.09660689189625705,-0.1164197929236746,-0.09394606483653306,-0.09152562323867906,-0.12142733835594774,-0.10958328692429935,0.015053818889971054,13
90,0.09551236629486085,0.015491283728034275,0.012126874923706055,0.0045128870921278975,lsqr,42,6.68784392196098,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 6.68784392196098}",-0.11784725204005836,-0.09436160314410698,-0.10342498778655163,-0.12200242851614523,-0.13780250704411695,-0.09670982686115819,-0.11606329299382369,-0.09394499559473007,-0.09261104928237916,-0.12117540520435341,-0.10959433484674237,0.014707760983410052,14
28,0.8997161626815796,0.14105340614024597,0.010017919540405273,0.001523156422528744,sag,42,7.218109054527264,"{'solver': 'sag', 'random_state': 42, 'alpha': 7.218109054527264}",-0.11786696944868513,-0.0944901076546375,-0.10365928215816819,-0.122013102703934,-0.13754247130711794,-0.096331766632901,-0.11607722207027465,-0.09396255560642723,-0.09267930382931969,-0.12133731527963622,-0.10959600966911016,0.014674518866926792,15
38,1.4724316120147705,0.1324481728275845,0.01168839931488037,0.009320511394820753,saga,42,6.392696348174087,"{'solver': 'saga', 'random_state': 42, 'alpha': 6.392696348174087}",-0.11809840570265731,-0.09445569747305785,-0.10362476083500625,-0.12198943409320563,-0.1377140935034443,-0.09634680758054757,-0.11618308408473137,-0.09387739751682668,-0.0924648725997312,-0.12126432210631234,-0.10960188754955205,0.014754761645231868,16
47,1.472761607170105,0.12796539686402097,0.00868375301361084,0.003980404341776607,saga,42,6.512756378189095,"{'solver': 'saga', 'random_state': 42, 'alpha': 6.512756378189095}",-0.11809914099374157,-0.09447132358454416,-0.1036282797978139,-0.12200954802073989,-0.13767078877953123,-0.09634259105052713,-0.11617499154661773,-0.09388913716571207,-0.09251509979573261,-0.12127029561384806,-0.10960711963488082,0.014739910038308266,17
77,0.0396343469619751,0.008819438403326947,0.00904676914215088,0.005745084630715156,cholesky,42,7.998499249624812,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 7.998499249624812}",-0.11764677090513652,-0.09450756010448536,-0.10375240418810892,-0.12202522434414538,-0.13740524220410724,-0.09633759620781411,-0.11603082250115201,-0.09407090156503438,-0.09287253752616537,-0.12143297409786277,-0.1096082033644012,0.014602981439636403,18
33,0.038745760917663574,0.005875140018962774,0.006698226928710938,0.0019374065324472747,cholesky,42,4.501750875437718,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 4.501750875437718}",-0.11736794338182735,-0.09409341828652523,-0.1039650519831483,-0.12149204786504832,-0.13917622406165214,-0.09666124647578596,-0.11648719599821017,-0.09397160541200704,-0.09145118439405396,-0.12145032157200082,-0.10961162394302593,0.015091790149337132,19
20,0.12790241241455078,0.018803556888850294,0.017807912826538087,0.005480247521420466,sparse_cg,42,5.477238619309655,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 5.477238619309655}",-0.11812135996306111,-0.09426534778282825,-0.10332253328174397,-0.12183366744649145,-0.13835198635747772,-0.09690435406492065,-0.11619895350677474,-0.09393792568691096,-0.09205318512002991,-0.12113261209915799,-0.10961219253093968,0.014880952973173746,20
51,0.8008400201797485,0.07630230016799715,0.006960463523864746,0.0021102758062003756,sag,42,7.4582291145572785,"{'solver': 'sag', 'random_state': 42, 'alpha': 7.4582291145572785}",-0.11788276357314642,-0.09452398674499046,-0.1036725881209791,-0.12205420402710195,-0.13746441522780584,-0.09633129070193551,-0.11606813914553359,-0.09398989247376027,-0.09278285451234476,-0.12135253834036716,-0.10961226728679652,0.014646041635706507,21
54,0.0404090404510498,0.007675403646898875,0.008708524703979491,0.004947734007016902,cholesky,42,8.10855427713857,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 8.10855427713857}",-0.11765739915779426,-0.09452575762627466,-0.10375792973704416,-0.12204642608932259,-0.13737044702330983,-0.0963384408442016,-0.11602891946758787,-0.09408542326027358,-0.09292215377809562,-0.12143982736147386,-0.10961727243453781,0.014589813675698393,22
10,0.32346453666687014,0.06148874049832811,0.010989904403686523,0.0052682140860073326,svd,42,8.148574287143571,"{'solver': 'svd', 'random_state': 42, 'alpha': 8.148574287143571}",-0.11766126711719016,-0.09453241479319112,-0.10376004941539015,-0.12205416443944941,-0.13735800178538465,-0.09633884824462113,-0.11602834098072912,-0.09409081489787773,-0.09294021888094195,-0.12144238679901977,-0.10962065073537952,0.01458504971884392,23
59,0.073368239402771,0.02528504706793196,0.008650970458984376,0.004349993054215682,lsqr,42,7.588294147073537,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 7.588294147073537}",-0.11803881953933776,-0.09449411051087699,-0.10342533192383237,-0.1220692815061966,-0.13747991702718151,-0.09663321529432516,-0.11601830469678606,-0.09401468783878986,-0.0928244073200289,-0.12123606640203462,-0.10962341420593898,0.014626510239363956,24
96,0.09693455696105957,0.023089070851588255,0.010745716094970704,0.00342727339005925,lsqr,42,6.212606303151576,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 6.212606303151576}",-0.11785234641917104,-0.09430699694733784,-0.10357546529636677,-0.12214440018529737,-0.1379062114884013,-0.09672907270369688,-0.1160173544558958,-0.09404622455638097,-0.0924445410499005,-0.12126239984796683,-0.10962850129504154,0.014751108853286517,25
42,0.10202572345733643,0.027514422329764334,0.011648964881896973,0.004543505046657791,sparse_cg,42,5.672336168084042,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 5.672336168084042}",-0.11809848636855205,-0.0944956124870699,-0.10331694941805188,-0.1219141627392778,-0.13825394620856574,-0.0968630427802319,-0.11617109004767398,-0.09393073030867032,-0.09211298152084728,-0.12113726176416527,-0.10962942636431061,0.014840355912489896,26
58,1.5495100498199463,0.1305675468336507,0.008493804931640625,0.00352712604871296,saga,42,6.917958979489745,"{'solver': 'saga', 'random_state': 42, 'alpha': 6.917958979489745}",-0.11811280729356889,-0.09453106715187186,-0.10364397784252462,-0.12207486339070522,-0.1375326991578331,-0.09633777270119466,-0.11615484372022664,-0.09393142949510515,-0.09268652690299164,-0.12129546675559535,-0.10963014544116172,0.014690370662937017,27
25,0.10420799255371094,0.03141481443599914,0.013851642608642578,0.005562984425725578,sparse_cg,42,5.417208604302151,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 5.417208604302151}",-0.11812832938297892,-0.09426197834220461,-0.10332286331313723,-0.12182941450800688,-0.13838238284563728,-0.0969146886638178,-0.11620765403348735,-0.09394180088710095,-0.09219343898992423,-0.12113371223731553,-0.10963162632036108,0.014869889689628662,28
