,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,1.2387174606323241,0.015313274016783214,0.09986796379089355,0.03377412675746521,rbf,0.001754127063531766,0.03369834917458729,8,"{'kernel': 'rbf', 'gamma': 0.001754127063531766, 'epsilon': 0.03369834917458729, 'C': 8}",-0.11307985779835977,-0.09552473886049005,-0.10145360985285569,-0.17294389677321234,-0.13786098551960965,-0.09535477629599542,-0.1161314624118564,-0.09531608699229784,-0.15128923603526512,-0.12362458238335672,-0.1202579232923299,0.025171617376387668,11
27,1.6973770141601563,0.07687871062608033,0.14480602741241455,0.011906487689010349,rbf,0.0020760380190095046,0.007516258129064532,8,"{'kernel': 'rbf', 'gamma': 0.0020760380190095046, 'epsilon': 0.007516258129064532, 'C': 8}",-0.11233759529645397,-0.09373097211835126,-0.10166118818265468,-0.17684291853461503,-0.13746185759551902,-0.095805109038094,-0.1163315618633988,-0.09882161032910579,-0.14436131034290964,-0.1253903375836303,-0.12027444608847324,0.025080411677613934,12
49,1.175967288017273,0.05447736806541369,0.11214137077331543,0.013181660467154606,rbf,0.0020116558279139572,0.03510305152576288,7,"{'kernel': 'rbf', 'gamma': 0.0020116558279139572, 'epsilon': 0.03510305152576288, 'C': 7}",-0.11352798477051725,-0.095869770794358,-0.10157511559128546,-0.17357199214519448,-0.1384909054548188,-0.09612523109355012,-0.11676137332426346,-0.09559891698345363,-0.1468235862573796,-0.1247799017385067,-0.12031247781533275,0.02468356780737637,13
87,1.6425322771072388,0.08008927788858436,0.16087028980255128,0.011665105317033497,rbf,0.0009617308654327164,0.0033801900950475236,10,"{'kernel': 'rbf', 'gamma': 0.0009617308654327164, 'epsilon': 0.0033801900950475236, 'C': 10}",-0.11087520971669428,-0.09455108672759178,-0.10217267216904145,-0.17017846755241836,-0.13518498949431898,-0.09337736475155062,-0.11112707589611885,-0.09752981877743547,-0.1669387999197429,-0.12135092610252508,-0.12032864111074378,0.027006635364755366,14
61,1.53021080493927,0.08051053369676735,0.12076377868652344,0.017267142881749492,rbf,0.0033785392696348174,0.01807103551775888,5,"{'kernel': 'rbf', 'gamma': 0.0033785392696348174, 'epsilon': 0.01807103551775888, 'C': 5}",-0.11319386344846709,-0.09633377593434282,-0.101982852101817,-0.1794889512571657,-0.1400638171512203,-0.09758217821746588,-0.11927049051391936,-0.09862006892922054,-0.1302803753545049,-0.12791781038203104,-0.12047341832901548,0.024492554613008213,15
41,1.7368112325668335,0.029662051134804114,0.16230032444000245,0.010999093182233839,rbf,0.003106153076538269,0.0032631315657828913,5,"{'kernel': 'rbf', 'gamma': 0.003106153076538269, 'epsilon': 0.0032631315657828913, 'C': 5}",-0.11317994851190515,-0.09591796431823074,-0.10312226635372987,-0.17993797097585573,-0.139325994374608,-0.09699371683948838,-0.1185370520206429,-0.1001329694247327,-0.1318412522125582,-0.12745539877051087,-0.12064445338022627,0.024484981253636007,16
56,1.5650046825408936,0.11399853917481262,0.13429660797119142,0.017346865773779665,rbf,0.0020562281140570284,0.01894897448724362,10,"{'kernel': 'rbf', 'gamma': 0.0020562281140570284, 'epsilon': 0.01894897448724362, 'C': 10}",-0.11267482439940368,-0.0933935040370006,-0.10178118358998295,-0.17739041979010056,-0.1392146301208259,-0.09690325946850013,-0.1175208189069141,-0.09748704286750136,-0.14408732391479037,-0.12630261197383344,-0.1206755619068853,0.025334065295259185,17
15,1.7364917516708374,0.06304629408811019,0.14877448081970215,0.01561443385141838,rbf,0.002274137068534267,0.004687343671835918,8,"{'kernel': 'rbf', 'gamma': 0.002274137068534267, 'epsilon': 0.004687343671835918, 'C': 8}",-0.11273675185241416,-0.0941707421061124,-0.10237855947148175,-0.17847722282400838,-0.13850341933001362,-0.09667394018140477,-0.11714710619802875,-0.09965564681776143,-0.1410329905707607,-0.12653355402473299,-0.1207309933376719,0.024976488751363338,18
96,1.1998084306716919,0.0676259292956878,0.11385903358459473,0.013179509353707538,rbf,0.0033983491745872936,0.03112306153076538,5,"{'kernel': 'rbf', 'gamma': 0.0033983491745872936, 'epsilon': 0.03112306153076538, 'C': 5}",-0.11344920612804621,-0.09837345708733311,-0.10188540772785545,-0.17770584296054295,-0.14066432418870994,-0.09852830483905207,-0.11980412367968966,-0.09810725389236305,-0.13035749511139402,-0.1284972209307366,-0.12073726365457231,0.023895913044223668,19
22,1.3099025011062622,0.05630856552123601,0.13083949089050292,0.019754155425623005,rbf,0.0008181090545272637,0.022733866933466733,10,"{'kernel': 'rbf', 'gamma': 0.0008181090545272637, 'epsilon': 0.022733866933466733, 'C': 10}",-0.11311201690824037,-0.0965124091922261,-0.1001419887127154,-0.1701356942231439,-0.13631590291098097,-0.09389634271642903,-0.11422495556677432,-0.09453146252820936,-0.16900634294387532,-0.12096010098002206,-0.1208837216682617,0.027443361007427138,20
50,1.0415712594985962,0.05168221619107092,0.11760642528533935,0.02163128828832412,rbf,0.0011944972486243122,0.03804902451225613,5,"{'kernel': 'rbf', 'gamma': 0.0011944972486243122, 'epsilon': 0.03804902451225613, 'C': 5}",-0.11390064887455076,-0.09950286491151417,-0.10125080451887454,-0.1718396164668149,-0.1371714998565023,-0.09389586565948954,-0.11539211230116704,-0.09527457487357777,-0.15977647276954415,-0.12119777407232724,-0.12092022343043625,0.025846107344076222,21
94,1.784909200668335,0.06722442053020246,0.14959299564361572,0.01361119940103432,rbf,0.0026356678339169584,0.00312656328164082,7,"{'kernel': 'rbf', 'gamma': 0.0026356678339169584, 'epsilon': 0.00312656328164082, 'C': 7}",-0.11311193693593756,-0.09493130192843076,-0.10305269727130735,-0.18003999657339964,-0.13953362365990196,-0.09754082780382321,-0.11794028468791701,-0.10023493120418511,-0.13616295020257152,-0.1275870013792472,-0.12101355516467213,0.02481391775444839,22
98,1.3515269756317139,0.04220211186057287,0.15057992935180664,0.008639204108960094,rbf,0.0010855427713856928,0.017797898949474738,5,"{'kernel': 'rbf', 'gamma': 0.0010855427713856928, 'epsilon': 0.017797898949474738, 'C': 5}",-0.11307530445274017,-0.09813397603719236,-0.10163526801398302,-0.17096443484140142,-0.13839597161523293,-0.09534316511470406,-0.114339689348395,-0.09657848607926532,-0.1614205918923667,-0.12096580632282897,-0.121085269371811,0.02586988449858319,23
37,1.3601924896240234,0.04793471010904564,0.12898728847503663,0.012076853266210143,rbf,0.0037400700350175087,0.024548274137068532,5,"{'kernel': 'rbf', 'gamma': 0.0037400700350175087, 'epsilon': 0.024548274137068532, 'C': 5}",-0.11291502257622654,-0.09835966717962197,-0.10269377947258335,-0.17948252931508038,-0.1413840198717061,-0.09936011017737084,-0.12078880238972632,-0.09928639341982648,-0.1283432194355228,-0.1291192967532588,-0.12117328405909236,0.024100081879232696,24
80,1.695192527770996,0.06851347835977459,0.13858966827392577,0.01799479772387502,rbf,0.002492046023011506,0.013837418709354676,10,"{'kernel': 'rbf', 'gamma': 0.002492046023011506, 'epsilon': 0.013837418709354676, 'C': 10}",-0.11237827008751809,-0.09489966687848456,-0.10302285261038777,-0.18035495655431732,-0.14131733599281318,-0.09940547601702969,-0.1185674459016584,-0.09988112683461056,-0.13708830833239974,-0.12831315908322413,-0.12152285982924434,0.024984743703805004,25
93,1.4285184383392333,0.03853224446774267,0.13099887371063232,0.00986471490748769,rbf,0.003264632316158079,0.022831415707853926,7,"{'kernel': 'rbf', 'gamma': 0.003264632316158079, 'epsilon': 0.022831415707853926, 'C': 7}",-0.1126631473239772,-0.09740755744707785,-0.10345448797973507,-0.18009176482575115,-0.14168516499343292,-0.10017896582863113,-0.12065498200293444,-0.09997374509478466,-0.1303340235095855,-0.1291978312503776,-0.12156416702562875,0.02424984052672743,26
10,1.5891388654708862,0.07483599236692212,0.1452716112136841,0.010476306349535587,rbf,0.003943121560780391,0.013798399199599798,5,"{'kernel': 'rbf', 'gamma': 0.003943121560780391, 'epsilon': 0.013798399199599798, 'C': 5}",-0.11315692698444549,-0.098294853477181,-0.10356728869431374,-0.18195162268404455,-0.1418740482902713,-0.0998420117511882,-0.12086869091822781,-0.10064332976338708,-0.12739177276106017,-0.12984858590637888,-0.12174391312304982,0.024510106063457313,27
17,1.6643575191497804,0.06269696886233755,0.13177285194396973,0.015416867184839983,rbf,0.002601000500250125,0.012549774887443722,10,"{'kernel': 'rbf', 'gamma': 0.002601000500250125, 'epsilon': 0.012549774887443722, 'C': 10}",-0.11237354672146344,-0.09539793763540014,-0.10342057247652409,-0.1811706132814785,-0.1418338370511448,-0.10008511239879303,-0.11890327012316738,-0.10060272470787732,-0.13561714981927542,-0.12893841342767706,-0.12183431776428011,0.024942063444398022,28
74,1.3522843837738037,0.09703936832189268,0.10964553356170655,0.020962016960050688,rbf,0.002695097548774387,0.03042071035517759,10,"{'kernel': 'rbf', 'gamma': 0.002695097548774387, 'epsilon': 0.03042071035517759, 'C': 10}",-0.11267688687567584,-0.09782189853967946,-0.10354535594514143,-0.1786503068294924,-0.14217644769837529,-0.1010823739086123,-0.12057332254132755,-0.10002334148039853,-0.13470830432052455,-0.1287583348827825,-0.12200165730220099,0.02399615238434838,29
86,1.5559862852096558,0.08918323567195048,0.1369385004043579,0.011251706568604004,rbf,0.003106153076538269,0.014149574787393697,8,"{'kernel': 'rbf', 'gamma': 0.003106153076538269, 'epsilon': 0.014149574787393697, 'C': 8}",-0.11267395382538051,-0.0968196710689095,-0.10396279641276705,-0.18209451978724606,-0.14227886790677494,-0.10059639234430157,-0.11997417827794832,-0.10114576623454724,-0.13115449459067013,-0.12976931020971777,-0.12204699506582631,0.02471884082005575,30
65,1.178104829788208,0.07385789117330603,0.12872021198272704,0.006829602121275775,rbf,0.0006447723861930967,0.028957478739369682,10,"{'kernel': 'rbf', 'gamma': 0.0006447723861930967, 'epsilon': 0.028957478739369682, 'C': 10}",-0.1140877972461135,-0.09837887712449124,-0.10025459763302835,-0.17070545192056663,-0.13738226342015067,-0.09518475372016662,-0.11576781300499588,-0.09458486105296718,-0.17366043391864838,-0.1206330480180479,-0.12206398970591766,0.02807556494884265,31
8,1.906281590461731,0.08850850311887334,0.14493200778961182,0.03438791421943598,rbf,0.0029526263131565782,0.0032436218109054525,8,"{'kernel': 'rbf', 'gamma': 0.0029526263131565782, 'epsilon': 0.0032436218109054525, 'C': 8}",-0.11270426561998066,-0.09610401491107241,-0.10408924713953982,-0.18276890643391905,-0.14208999482381424,-0.10009810884442255,-0.11935338327761956,-0.1016143927255328,-0.1325872931973753,-0.12990421400969307,-0.12213138209829695,0.02500188159844985,32
85,1.817598581314087,0.09027049229619957,0.13952674865722656,0.013094866979050051,rbf,0.0026208104052026014,0.005916458229114557,10,"{'kernel': 'rbf', 'gamma': 0.0026208104052026014, 'epsilon': 0.005916458229114557, 'C': 10}",-0.11243968460147387,-0.09550980390233907,-0.10379881013500732,-0.1822821585981885,-0.14216099845998767,-0.10027076682730872,-0.11898211225548193,-0.10139544668849222,-0.13573097145925853,-0.1295165002804545,-0.12220872532079925,0.02513013025322033,33
14,1.4803035974502563,0.04590883336145942,0.13422155380249023,0.013248838803618325,rbf,0.0038589294647323664,0.015944472236118057,6,"{'kernel': 'rbf', 'gamma': 0.0038589294647323664, 'epsilon': 0.015944472236118057, 'C': 6}",-0.1129982361421787,-0.09873127744449862,-0.10437248440264023,-0.18218813092851116,-0.1424419998535549,-0.10117121801290518,-0.12171838175417667,-0.10143557678790482,-0.12773539262336422,-0.1304550903317483,-0.1223247788281483,0.02435943843538039,34
59,1.150419330596924,0.07205426134067916,0.11342194080352783,0.00903358185288354,rbf,0.003373586793396698,0.03912206103051526,7,"{'kernel': 'rbf', 'gamma': 0.003373586793396698, 'epsilon': 0.03912206103051526, 'C': 7}",-0.11396942041003985,-0.10065080271247648,-0.10313088260909165,-0.17849529791351545,-0.1429400653367613,-0.10177638198620034,-0.122207078879034,-0.10117535469117515,-0.1303412569970449,-0.12993837246803464,-0.12246249140033738,0.023408728819343413,35
36,1.5026644706726073,0.08416431350592861,0.12838196754455566,0.018240413554041796,rbf,0.0040768384192096056,0.0214072036018009,6,"{'kernel': 'rbf', 'gamma': 0.0040768384192096056, 'epsilon': 0.0214072036018009, 'C': 6}",-0.11278035477341972,-0.10014802297751824,-0.10476990264721035,-0.18111556191490472,-0.14265004334148124,-0.10165554268542491,-0.12301877474945694,-0.10206191813496093,-0.12706348457105804,-0.13061280469031145,-0.12258764104857464,0.023852230456895353,36
2,1.3127244234085083,0.038659610291880815,0.12836780548095703,0.025196488324393147,rbf,0.0005308654327163582,0.021621810905452725,10,"{'kernel': 'rbf', 'gamma': 0.0005308654327163582, 'epsilon': 0.021621810905452725, 'C': 10}",-0.11447564919311858,-0.09869647450717532,-0.10097080961019639,-0.17065312533985344,-0.13896821338794285,-0.09700838681392172,-0.1156677669985173,-0.09546212899405646,-0.17549064632882524,-0.12002172939206157,-0.12274149305656687,0.028152344585353213,37
7,1.3290963649749756,0.04954956496378736,0.15286169052124024,0.015133625684904338,rbf,0.0006348674337168585,0.01892946473236618,7,"{'kernel': 'rbf', 'gamma': 0.0006348674337168585, 'epsilon': 0.01892946473236618, 'C': 7}",-0.11436468984152688,-0.09929086619206406,-0.10172563915070823,-0.17128874276176648,-0.13965171747035277,-0.0975281364089216,-0.1155467566493205,-0.09664851796150131,-0.17226638551092419,-0.12108723887599021,-0.12293986908230763,0.027437089724047257,38
6,1.25694899559021,0.05810396380888653,0.1184704065322876,0.006976082792100564,rbf,0.004061980990495248,0.03268384192096048,6,"{'kernel': 'rbf', 'gamma': 0.004061980990495248, 'epsilon': 0.03268384192096048, 'C': 6}",-0.11377048740118552,-0.10205867768344992,-0.10408946065765984,-0.17981330038529197,-0.14338677112461698,-0.10231958964264476,-0.12395892051539965,-0.10208755990646476,-0.12785642782274848,-0.13057543078105205,-0.12299166259205141,0.023391458522960824,39
3,1.2218839883804322,0.07471520776304894,0.1050431489944458,0.024194256150383158,rbf,0.0035172086043021513,0.03824412206103051,8,"{'kernel': 'rbf', 'gamma': 0.0035172086043021513, 'epsilon': 0.03824412206103051, 'C': 8}",-0.11451437126657962,-0.10208217298040823,-0.10410290651566538,-0.17938281881129547,-0.14427678571917668,-0.10327170894285613,-0.12415530834220907,-0.10315309285602217,-0.12897345365196558,-0.13027303262647053,-0.12341856517126489,0.023172510663931938,40
73,1.1109622478485108,0.05207163788074197,0.10546870231628418,0.009271525552519254,rbf,0.00484447223611806,0.03976588294147073,5,"{'kernel': 'rbf', 'gamma': 0.00484447223611806, 'epsilon': 0.03976588294147073, 'C': 5}",-0.11527264970149026,-0.10582893368398508,-0.10401348735694813,-0.1797514846832223,-0.14497588636116981,-0.1032939037519391,-0.12608461404854387,-0.10405822777300112,-0.12818247997029086,-0.1305471749696554,-0.1242008842300246,0.022901415340782667,41
31,1.6872262001037597,0.11320708368838814,0.14072186946868898,0.01709389812650657,rbf,0.003437968984492246,0.010930465232616308,10,"{'kernel': 'rbf', 'gamma': 0.003437968984492246, 'epsilon': 0.010930465232616308, 'C': 10}",-0.11307063585554619,-0.09969422175992175,-0.1071377715856586,-0.18461391990344989,-0.14513792132501505,-0.10429295453574125,-0.12298042797280005,-0.10518359930916786,-0.12869932563470537,-0.13189649945821433,-0.12427072773402204,0.02437741811722802,42
70,1.2405759572982789,0.084168460636225,0.11337223052978515,0.01506963416467133,rbf,0.004027313656828415,0.03373736868434217,8,"{'kernel': 'rbf', 'gamma': 0.004027313656828415, 'epsilon': 0.03373736868434217, 'C': 8}",-0.11508477454575927,-0.10470560131304874,-0.10572253577656193,-0.1809360226318504,-0.1455752263016098,-0.10441746197119117,-0.12630399996888403,-0.10481169692459294,-0.12732530496363098,-0.13041852690903258,-0.12453011513061618,0.02302051679223636,43
40,1.465700125694275,0.04245488616185125,0.13940184116363524,0.01546307871694197,rbf,0.0053149574787393706,0.018851425712856428,5,"{'kernel': 'rbf', 'gamma': 0.0053149574787393706, 'epsilon': 0.018851425712856428, 'C': 5}",-0.11402833904488131,-0.10466310420313743,-0.1070412513998649,-0.18244896240867003,-0.1444741430677746,-0.10349726287683732,-0.12636510018163727,-0.10470052696553794,-0.12711457094973708,-0.13149867341978877,-0.12458319345178666,0.02336102641882226,44
77,1.4045641422271729,0.07172238112133145,0.12554821968078614,0.014834945131153753,rbf,0.0048593296648324165,0.022558279139569783,6,"{'kernel': 'rbf', 'gamma': 0.0048593296648324165, 'epsilon': 0.022558279139569783, 'C': 6}",-0.11426454596438292,-0.10469523434053264,-0.10707823094773447,-0.18200171515089392,-0.14473037126973226,-0.10393441958353952,-0.1264436692268502,-0.10483768337619286,-0.12686263200406883,-0.1310787315421557,-0.12459272334060834,0.023191226512441068,45
84,1.491689968109131,0.05457197244270749,0.13095364570617676,0.019190960928079516,rbf,0.005359529764882442,0.017466233116558278,5,"{'kernel': 'rbf', 'gamma': 0.005359529764882442, 'epsilon': 0.017466233116558278, 'C': 5}",-0.11409703157137636,-0.10464529884739139,-0.1071905329760909,-0.18277644871583815,-0.14454857253630768,-0.10367246799288148,-0.12640762131427488,-0.10490865547272187,-0.12711659217233423,-0.13168031229190283,-0.12470435338911197,0.023408054210919214,46
47,1.298108172416687,0.041432161409902496,0.11769731044769287,0.008755799478359961,rbf,0.004279889944972487,0.03053776888444222,8,"{'kernel': 'rbf', 'gamma': 0.004279889944972487, 'epsilon': 0.03053776888444222, 'C': 8}",-0.11483531174045822,-0.10565174486176354,-0.10687720218321597,-0.18172507824249265,-0.14611558530112484,-0.10496145667780972,-0.1271980501226425,-0.10555840842839284,-0.12697533941763348,-0.13061065723542165,-0.12505088342109555,0.022998738626496318,47
4,1.230967926979065,0.03592499157802761,0.10861697196960449,0.014142787201928039,rbf,0.004913806903451726,0.03434217108554277,6,"{'kernel': 'rbf', 'gamma': 0.004913806903451726, 'epsilon': 0.03434217108554277, 'C': 6}",-0.11536258962169542,-0.10701197506507511,-0.10559803741933904,-0.18108304958652482,-0.14630517984975921,-0.10432107026117735,-0.12763980446638085,-0.1052456017392161,-0.12778871394332075,-0.1306839733479787,-0.12510399953004675,0.0229279377268457,48
72,1.1921480655670167,0.06406745483626776,0.10902581214904786,0.012738288651897637,rbf,0.004349224612306153,0.03625412706353177,8,"{'kernel': 'rbf', 'gamma': 0.004349224612306153, 'epsilon': 0.03625412706353177, 'C': 8}",-0.11581091470557175,-0.10671417364147355,-0.10615188121539838,-0.1811485693590412,-0.14710762600925298,-0.10535688245125212,-0.12831538104498233,-0.10606828791356135,-0.1273882050189449,-0.13043780442431738,-0.1254499725783796,0.022812218902817923,49
55,1.3161267042160034,0.08146130876839779,0.1476672410964966,0.007965200047514337,rbf,0.0003921960980490245,0.01771985992996498,7,"{'kernel': 'rbf', 'gamma': 0.0003921960980490245, 'epsilon': 0.01771985992996498, 'C': 7}",-0.11708840766296214,-0.10393588151787948,-0.10594921834126268,-0.1711567673704993,-0.13965776295777407,-0.09964717270513027,-0.11783542864686247,-0.10004206307069112,-0.1772102492834541,-0.12213383413297621,-0.1254656785689492,0.02695082906623251,50
21,1.4476805686950684,0.0486337705167797,0.12748441696166993,0.021766167198449184,rbf,0.005012856428214108,0.021875437718859428,7,"{'kernel': 'rbf', 'gamma': 0.005012856428214108, 'epsilon': 0.021875437718859428, 'C': 7}",-0.11491234597332171,-0.10658977360305902,-0.10881997738026467,-0.18298047302904477,-0.14656225514692403,-0.10553347627647114,-0.12861067059247802,-0.10667762443507528,-0.12696004556624704,-0.13141424252901687,-0.12590608845319023,0.023007874062497782,51
25,1.314568567276001,0.05507067328597419,0.1161607027053833,0.01088933720386685,rbf,0.004235317658829415,0.03315207603801901,10,"{'kernel': 'rbf', 'gamma': 0.004235317658829415, 'epsilon': 0.03315207603801901, 'C': 10}",-0.11571276884422123,-0.10732178531510815,-0.10716129648230248,-0.18202553939008223,-0.14796060110225834,-0.10681630762059355,-0.12930695074078555,-0.10725046737153793,-0.1265122974621234,-0.13043677830868355,-0.1260504792637696,0.022762129871350022,52
35,1.4458726406097413,0.051161945538963534,0.16039915084838868,0.022392588598723114,rbf,0.00034267133566783393,0.011613306653326664,7,"{'kernel': 'rbf', 'gamma': 0.00034267133566783393, 'epsilon': 0.011613306653326664, 'C': 7}",-0.11802215843908181,-0.10570249657986167,-0.10641477960047781,-0.17098344108095975,-0.14027410424483167,-0.1007062447709843,-0.11930593976701714,-0.10142215359565669,-0.1782783195816178,-0.12186798064365209,-0.12629776183041408,0.02669145963348976,53
12,1.426326847076416,0.10790549030368377,0.171822452545166,0.01861548826689834,rbf,0.00030305152576288146,0.00950625312656328,8,"{'kernel': 'rbf', 'gamma': 0.00030305152576288146, 'epsilon': 0.00950625312656328, 'C': 8}",-0.11786178166742049,-0.10595476442376477,-0.10608378267924795,-0.1705280813210174,-0.14007470898499325,-0.10154732649565465,-0.1193418423836934,-0.10144178046958476,-0.17937831159929937,-0.1220208870828824,-0.12642332671075585,0.02674733841536902,54
63,1.6241602420806884,0.04586564746685514,0.1409407377243042,0.019545941715766096,rbf,0.004903901950975488,0.012959479739869936,8,"{'kernel': 'rbf', 'gamma': 0.004903901950975488, 'epsilon': 0.012959479739869936, 'C': 8}",-0.11523870444310444,-0.10628574503027458,-0.11040024414656885,-0.18515263824803163,-0.14754759289299954,-0.10678805102405106,-0.12883031789529695,-0.10860068166255175,-0.12630933872669237,-0.13256794052839063,-0.12677212545979616,0.023298628290893485,55
53,1.2996425867080688,0.054879906707233285,0.12595231533050538,0.010206938523951695,rbf,0.0062658329164582294,0.030479239619809903,5,"{'kernel': 'rbf', 'gamma': 0.0062658329164582294, 'epsilon': 0.030479239619809903, 'C': 5}",-0.11564663775106918,-0.11078297916298227,-0.10733620364012078,-0.18179671621558763,-0.14796345199289945,-0.10529036291642056,-0.13027358424187135,-0.10692057015789755,-0.13077047273848977,-0.13140554704000967,-0.12681865258573483,0.02266981815841683,56
89,1.2093198537826537,0.0935984939778599,0.13884830474853516,0.012031175392386555,rbf,0.00039714857428714356,0.02306553276638319,5,"{'kernel': 'rbf', 'gamma': 0.00039714857428714356, 'epsilon': 0.02306553276638319, 'C': 5}",-0.1178031510744423,-0.10664134536957634,-0.10783786683663128,-0.17159267876649772,-0.14050011667506504,-0.10080937871114323,-0.11996624595218036,-0.10290284041172094,-0.17830626119848358,-0.1228858393188203,-0.1269245724314561,0.0264618624600096,57
