,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
92,9.025684380531311,0.34738942149183655,0.17807354927062988,0.05010302205768815,42,235,exponential,4.633316658329164,"{'random_state': 42, 'n_estimators': 235, 'loss': 'exponential', 'learning_rate': 4.633316658329164}",-0.18252557512232553,-0.17618224016797462,-0.16043588435609327,-0.19030496378069206,-0.18416102476085047,-0.16650800154880033,-0.17361916341406283,-0.1723778093690954,-0.19269518343626596,-0.16585426006629622,-0.1764664106022457,0.010219925804692232,11
94,8.443347072601318,0.6656243607749066,0.15073835849761963,0.02351788367392577,42,210,exponential,4.275637818909455,"{'random_state': 42, 'n_estimators': 210, 'loss': 'exponential', 'learning_rate': 4.275637818909455}",-0.1807395029612987,-0.17600112605028903,-0.16128710986076392,-0.18876835351113067,-0.18764519617664668,-0.16373801694306866,-0.17432146293425121,-0.1682019816834882,-0.1940061605328768,-0.17077712208649387,-0.1765486032740308,0.010488312025115066,12
97,10.06087007522583,0.4544522596459747,0.158744478225708,0.023755400758840344,42,257,exponential,3.932966483241621,"{'random_state': 42, 'n_estimators': 257, 'loss': 'exponential', 'learning_rate': 3.932966483241621}",-0.17654079570767903,-0.17561321213831235,-0.16659524844853202,-0.19216611594299482,-0.18461602558680723,-0.1632260098613601,-0.17590251805837073,-0.16931473341166256,-0.19666200755466617,-0.16717872893873448,-0.17678153956491194,0.010634721777016217,13
99,7.458613109588623,1.6565480677861153,0.07528765201568603,0.03882495004105342,42,222,exponential,3.597798899449725,"{'random_state': 42, 'n_estimators': 222, 'loss': 'exponential', 'learning_rate': 3.597798899449725}",-0.18102853173132208,-0.17410901155449382,-0.16365113993523642,-0.18991049114835204,-0.18719943633709465,-0.16729831656987576,-0.17276425310800322,-0.17240295854876084,-0.1997864139407404,-0.16374943326092778,-0.1771899986134807,0.011406675317931296,14
59,10.844796061515808,0.6192097343015305,0.1724931240081787,0.04040096233888637,42,260,exponential,3.545272636318159,"{'random_state': 42, 'n_estimators': 260, 'loss': 'exponential', 'learning_rate': 3.545272636318159}",-0.17886774712481623,-0.17941750790235966,-0.16804963770009998,-0.18996168711803388,-0.18637726572581634,-0.1646136928720057,-0.17439280250748812,-0.1722943379359801,-0.19486331251342068,-0.16512390109189073,-0.17739618924919115,0.009931322132668821,15
31,9.26869580745697,0.44812033734467493,0.14211528301239013,0.011587390541862362,42,233,exponential,3.755377688844422,"{'random_state': 42, 'n_estimators': 233, 'loss': 'exponential', 'learning_rate': 3.755377688844422}",-0.18037480596352873,-0.17814320416789034,-0.1641828690821525,-0.18722108738069804,-0.1910898050349372,-0.1660518818407814,-0.17450989460840718,-0.172391598328277,-0.19841522565829722,-0.16475250377540573,-0.17771328758403754,0.011094110389038916,16
62,10.33326244354248,0.9621188280430681,0.1724785804748535,0.027197096982023283,42,265,exponential,3.7178589294647324,"{'random_state': 42, 'n_estimators': 265, 'loss': 'exponential', 'learning_rate': 3.7178589294647324}",-0.180595974766079,-0.177005462449647,-0.16653985708752772,-0.18961050344416638,-0.18567687385365952,-0.1663530987407855,-0.1687463977760048,-0.17741819727749392,-0.2005009257201393,-0.16636149051607965,-0.17788087816315828,0.010936287608286516,17
73,9.879577445983887,0.6980906625579811,0.15174734592437744,0.01896856305652492,42,234,exponential,3.1800900450225114,"{'random_state': 42, 'n_estimators': 234, 'loss': 'exponential', 'learning_rate': 3.1800900450225114}",-0.18478171579647285,-0.17707347651417368,-0.1680082301494802,-0.18585069738850435,-0.18544823274316005,-0.16644288225504908,-0.17378105923575085,-0.17568541671863588,-0.19960331796247482,-0.16402441611787977,-0.17806994448815816,0.010404279394416637,18
61,10.324887824058532,0.44087244185230706,0.1562722682952881,0.02206552862724797,42,255,exponential,3.407703851925963,"{'random_state': 42, 'n_estimators': 255, 'loss': 'exponential', 'learning_rate': 3.407703851925963}",-0.18433362070343567,-0.17715511868189346,-0.1669455311414954,-0.18850737764945372,-0.1857902967876599,-0.1651437603156982,-0.17686235631193337,-0.1739686959384677,-0.19835419807829796,-0.16932556789901107,-0.17863865235073464,0.010012055205403107,19
14,6.9641683340072635,0.6620648172281562,0.13334839344024657,0.006937600997200141,42,218,exponential,5.403701850925463,"{'random_state': 42, 'n_estimators': 218, 'loss': 'exponential', 'learning_rate': 5.403701850925463}",-0.1675484017082393,-0.17132310826974823,-0.1824681383663106,-0.19320656530865066,-0.195700523135892,-0.16478884586003678,-0.19022683228528,-0.17198727768224348,-0.2107130594914771,-0.17335125490229572,-0.18213140070101738,0.014140659193001585,20
20,6.706449842453003,0.5109086599962989,0.15173161029815674,0.023888049859130817,42,209,exponential,5.6088044022011,"{'random_state': 42, 'n_estimators': 209, 'loss': 'exponential', 'learning_rate': 5.6088044022011}",-0.1850858940490392,-0.22335767769366413,-0.17384403298846374,-0.2232552294008909,-0.20890122771369285,-0.1718857774238127,-0.18472912966369487,-0.1623402368069376,-0.1940538456442081,-0.188013372051306,-0.191546642343571,0.01994616259670681,21
57,8.652580380439758,0.6938720061613545,0.2097249984741211,0.05344059042868423,42,273,exponential,5.59879939969985,"{'random_state': 42, 'n_estimators': 273, 'loss': 'exponential', 'learning_rate': 5.59879939969985}",-0.1727287116682132,-0.19940594795271366,-0.20712615221000402,-0.22970467240942724,-0.22005960707438918,-0.19985006243493125,-0.18857743343484304,-0.176846920875098,-0.22150607511404297,-0.18016580969986495,-0.19959713928735273,0.018974876797145403,22
27,7.644652032852173,0.5205116577834212,0.18539714813232422,0.035304320330066245,42,248,exponential,5.731365682841421,"{'random_state': 42, 'n_estimators': 248, 'loss': 'exponential', 'learning_rate': 5.731365682841421}",-0.19929334038778407,-0.20891057780889025,-0.19627645304248886,-0.22455971799145105,-0.2199784565047075,-0.19371200368333114,-0.1974542166389998,-0.1863813593397264,-0.21102622844853255,-0.1983409085799125,-0.20359332624258242,0.011501211614812911,23
35,6.949393391609192,0.33317099099323927,0.1432542085647583,0.01878133326062022,42,244,exponential,5.796398199099549,"{'random_state': 42, 'n_estimators': 244, 'loss': 'exponential', 'learning_rate': 5.796398199099549}",-0.17897426355853063,-0.22027979149644186,-0.2043713445438905,-0.24765917672983886,-0.2375789774772055,-0.1888410310582075,-0.20069385255402006,-0.18570433207886383,-0.20367532426088017,-0.1783036842488674,-0.2046081778006746,0.02270967217653348,24
15,6.652986645698547,0.37389829290978643,0.17755403518676757,0.0184078972510512,42,245,exponential,5.823911955977989,"{'random_state': 42, 'n_estimators': 245, 'loss': 'exponential', 'learning_rate': 5.823911955977989}",-0.19810989835383946,-0.19870524511752202,-0.2182521180772053,-0.23523438235872154,-0.2450916817130713,-0.20385144926843002,-0.20255376134074018,-0.17964690078661255,-0.22229349284374367,-0.1837599463672059,-0.20874988762270918,0.02010932118637699,25
33,8.149116563796998,0.5560619584128362,0.17813270092010497,0.029298676706484977,42,278,exponential,5.663831915957979,"{'random_state': 42, 'n_estimators': 278, 'loss': 'exponential', 'learning_rate': 5.663831915957979}",-0.184984490439696,-0.20594577903596417,-0.2197418097037915,-0.2342433150440352,-0.24676967261115948,-0.20706316561786148,-0.19663734277113462,-0.19737185624997194,-0.20696197100810623,-0.1939478125546727,-0.20936672150363936,0.01812845822214229,26
50,8.461244773864745,0.6138721362655202,0.19945712089538575,0.02898898245150632,42,279,exponential,5.851425712856428,"{'random_state': 42, 'n_estimators': 279, 'loss': 'exponential', 'learning_rate': 5.851425712856428}",-0.17600710811754305,-0.2077390957824887,-0.25382353036860456,-0.229947419321209,-0.24432515049330486,-0.2024060114098678,-0.19231106627149838,-0.18697884556414146,-0.22146472237743955,-0.1962471774462112,-0.21112501271523088,0.02421922735422587,27
18,7.374078893661499,0.5273076341485952,0.1861940383911133,0.03306947726093031,42,241,exponential,5.841420710355178,"{'random_state': 42, 'n_estimators': 241, 'loss': 'exponential', 'learning_rate': 5.841420710355178}",-0.18546223074556364,-0.19152372888492114,-0.21920312317078358,-0.23691988648322573,-0.23779361790166295,-0.2135767023237948,-0.2117480144149217,-0.18526745138203463,-0.22631519216530882,-0.20681704783039898,-0.2114626995302616,0.01846024585569313,28
91,7.8220543384552,0.6029089187183736,0.1788269281387329,0.040883157379524984,42,283,exponential,5.861430715357679,"{'random_state': 42, 'n_estimators': 283, 'loss': 'exponential', 'learning_rate': 5.861430715357679}",-0.18698372910158648,-0.21309065340842542,-0.2079908311813701,-0.2504028498618131,-0.23352486413014584,-0.19296664331381172,-0.20323283858337418,-0.20303587074608767,-0.22842208452987353,-0.19906943558875378,-0.21187198004452418,0.018807932600384283,29
93,5.812580037117004,0.303595829346953,0.1345754623413086,0.014092756419544935,42,221,exponential,5.7788894447223615,"{'random_state': 42, 'n_estimators': 221, 'loss': 'exponential', 'learning_rate': 5.7788894447223615}",-0.19488778227786105,-0.21289778834452983,-0.2146897457359327,-0.2517814048010863,-0.23711296136784477,-0.19018569467192417,-0.19524128586402412,-0.2104358940237123,-0.2244485085185443,-0.2015221380309923,-0.21332032036364518,0.018763190264745502,30
17,7.293061447143555,0.42363796674555415,0.17850422859191895,0.02635385541284669,42,237,exponential,5.961480740370185,"{'random_state': 42, 'n_estimators': 237, 'loss': 'exponential', 'learning_rate': 5.961480740370185}",-0.20024863912478144,-0.2219366514871578,-0.23107867961128747,-0.23578055332990452,-0.2508993426039232,-0.2022744829027934,-0.2173427063778279,-0.18186862758293604,-0.228650756248892,-0.1995654288997404,-0.2169645868169244,0.01973810003537324,31
70,7.269880604743958,0.6502284441852466,0.19419584274291993,0.052902772598493235,42,243,exponential,5.886443221610805,"{'random_state': 42, 'n_estimators': 243, 'loss': 'exponential', 'learning_rate': 5.886443221610805}",-0.22263175112988903,-0.242594904244916,-0.20637205942694808,-0.2461286594891669,-0.24957252708329367,-0.2086358014285619,-0.2103425659220022,-0.19153368557165587,-0.2147887097521911,-0.18683703056451484,-0.21794376946131394,0.020923238582306235,32
81,6.257363176345825,0.4884052729127703,0.1380511999130249,0.01398255957815708,42,240,exponential,6.0840420210105055,"{'random_state': 42, 'n_estimators': 240, 'loss': 'exponential', 'learning_rate': 6.0840420210105055}",-0.20602401791836986,-0.1902799463964086,-0.22139738987668905,-0.25011705841264836,-0.2465261940993339,-0.2163714100759611,-0.2102455879801526,-0.22333913701336655,-0.2355576908065108,-0.19399857565652626,-0.2193857008235967,0.01930037764310111,33
47,8.342320704460144,0.32290574761123986,0.22540392875671386,0.025152170581744,42,300,exponential,6.0815407703851925,"{'random_state': 42, 'n_estimators': 300, 'loss': 'exponential', 'learning_rate': 6.0815407703851925}",-0.20985587827059995,-0.2190251311252355,-0.22224083134929334,-0.25518353498518614,-0.2564155540438813,-0.21999143476539465,-0.2069545530314705,-0.1918528277005814,-0.23672952939082106,-0.20507302472377448,-0.22233222993862384,0.020207905528755028,34
78,6.893893909454346,0.24682776681649662,0.1816863775253296,0.021121641899187724,42,268,exponential,6.196598299149574,"{'random_state': 42, 'n_estimators': 268, 'loss': 'exponential', 'learning_rate': 6.196598299149574}",-0.1935096697111081,-0.20874422886905114,-0.23934812582674805,-0.23901947301029663,-0.2651402479821147,-0.2183448602659166,-0.21002185736351445,-0.1999400862156747,-0.2546407875288714,-0.21201783116965967,-0.22407271679429552,0.022813798927600444,35
45,7.622440433502197,0.36088614608035524,0.19504690170288086,0.031116976325416067,42,278,exponential,6.196598299149574,"{'random_state': 42, 'n_estimators': 278, 'loss': 'exponential', 'learning_rate': 6.196598299149574}",-0.19031437807168045,-0.21055500444351494,-0.24534567525395554,-0.2385154265959873,-0.26428815236426056,-0.21913865992734383,-0.20886578993460603,-0.20197593323583926,-0.24789387696649312,-0.21442052808815526,-0.22413134248818362,0.022372320623917603,36
32,6.901344585418701,0.32321465999562626,0.18545522689819335,0.032870111387307555,42,257,exponential,6.101550775387693,"{'random_state': 42, 'n_estimators': 257, 'loss': 'exponential', 'learning_rate': 6.101550775387693}",-0.2105796216739597,-0.2151473972274158,-0.2551272960056006,-0.23836725906882758,-0.2437850312323384,-0.21084735497080312,-0.22002309441858667,-0.20929704865971724,-0.2533995532201103,-0.19838150593023593,-0.22549551624075953,0.019309347964035575,37
98,6.618352103233337,0.34758475532935135,0.16642720699310304,0.031962424544238754,42,267,exponential,6.289144572286142,"{'random_state': 42, 'n_estimators': 267, 'loss': 'exponential', 'learning_rate': 6.289144572286142}",-0.19982457152297037,-0.20772148358914172,-0.24439859806096983,-0.2630559805217268,-0.2806795744802334,-0.2036120876601913,-0.23509871578500335,-0.21899123028377093,-0.20974297080741455,-0.21610068596235396,-0.22792258986737762,0.025844185392313406,38
46,7.991426420211792,0.45276402386997394,0.18382771015167237,0.03279054080616067,42,288,exponential,6.36168084042021,"{'random_state': 42, 'n_estimators': 288, 'loss': 'exponential', 'learning_rate': 6.36168084042021}",-0.21836753249283566,-0.2262524679307134,-0.2400392118195346,-0.2503450507969625,-0.26311948976782107,-0.19705839108170775,-0.2187886952013533,-0.2223387110421982,-0.25435231945268316,-0.21200465739886015,-0.230266652698467,0.019866204591304237,39
64,6.832502913475037,0.42862554816348974,0.17155866622924804,0.031815396620295554,42,242,exponential,6.2366183091545775,"{'random_state': 42, 'n_estimators': 242, 'loss': 'exponential', 'learning_rate': 6.2366183091545775}",-0.21641878015687044,-0.21994133570973176,-0.24087309153738587,-0.2624055330910571,-0.2691627912603894,-0.20937934829884047,-0.22586164647249066,-0.21363284978647443,-0.2604836679937446,-0.20421401714806534,-0.23223730614550503,0.022895478951639774,40
16,7.217618775367737,0.4314088762122855,0.19031944274902343,0.01826321558705658,42,265,exponential,6.406703351675838,"{'random_state': 42, 'n_estimators': 265, 'loss': 'exponential', 'learning_rate': 6.406703351675838}",-0.20971566544876014,-0.23209802712780983,-0.24613315718418324,-0.2642323203864481,-0.26408537239537505,-0.2225729858784535,-0.21183007892231623,-0.20061636520579554,-0.24167990443919654,-0.2392892800854733,-0.23322531570738114,0.02092173013796772,41
19,6.926246213912964,0.53192137858306,0.16426022052764894,0.04383118222553511,42,249,exponential,6.341670835417709,"{'random_state': 42, 'n_estimators': 249, 'loss': 'exponential', 'learning_rate': 6.341670835417709}",-0.22466046327255138,-0.2277308195440298,-0.25477678999846487,-0.25663924527241117,-0.27887889596553767,-0.237303960346442,-0.239105343087944,-0.20634488733653775,-0.26571135574075466,-0.2423712093609275,-0.24335229699256006,0.02021799663482783,42
26,5.290333938598633,0.3111715241319217,0.13309793472290038,0.008666625582192052,42,212,exponential,6.92696348174087,"{'random_state': 42, 'n_estimators': 212, 'loss': 'exponential', 'learning_rate': 6.92696348174087}",-0.2138711049824347,-0.22420280860393302,-0.25143833811766525,-0.25704159673302523,-0.2839617325637873,-0.2262476244813109,-0.24370566220159298,-0.1966042365480107,-0.29854767601493826,-0.2440322940546618,-0.243965307430136,0.029426282675929102,43
76,6.966221618652344,0.4786966623626263,0.18268284797668458,0.031999825462124376,42,266,exponential,6.7593796898449225,"{'random_state': 42, 'n_estimators': 266, 'loss': 'exponential', 'learning_rate': 6.7593796898449225}",-0.23224541793993608,-0.23712414322935713,-0.25820730193909663,-0.2619198269745485,-0.2831841319593787,-0.2416289719964301,-0.25756224248498966,-0.22317579448559557,-0.24692839958248383,-0.2272780968291586,-0.2469254327420975,0.017520362904744412,44
42,5.378087592124939,0.4289537828040276,0.15871114730834962,0.029037390609807683,42,226,exponential,7.349674837418709,"{'random_state': 42, 'n_estimators': 226, 'loss': 'exponential', 'learning_rate': 7.349674837418709}",-0.22041889187381744,-0.24657466412552578,-0.255854424019184,-0.2733436658164113,-0.2926022117049946,-0.21299039635228253,-0.24294415705150713,-0.22181462242617303,-0.25027223380998204,-0.26980283478243294,-0.24866181019623107,0.024226337709898252,45
66,5.972748446464538,0.48538424094811966,0.18683621883392335,0.02771858857259091,42,225,exponential,7.512256128064032,"{'random_state': 42, 'n_estimators': 225, 'loss': 'exponential', 'learning_rate': 7.512256128064032}",-0.21511932292099875,-0.23230303501660898,-0.2606580819892587,-0.2930284316914601,-0.29617267134815445,-0.27277893451007007,-0.2386903496549759,-0.26231414454789076,-0.25931431622417056,-0.2571849599651157,-0.2587564247868704,0.024076663012726898,46
13,7.204072785377503,0.6099257477574139,0.20594513416290283,0.048088422383663,42,296,exponential,7.367183591795897,"{'random_state': 42, 'n_estimators': 296, 'loss': 'exponential', 'learning_rate': 7.367183591795897}",-0.24477126220895482,-0.25285186470467075,-0.2750835868844663,-0.2885048693781199,-0.3097429018442662,-0.25192770254319014,-0.26056915094307825,-0.20657379068447834,-0.2531378174524896,-0.2562087321298108,-0.2599371678773525,0.026035895014071723,47
10,5.0876394510269165,0.39458398166423797,0.1445838451385498,0.02086364965353495,42,205,exponential,7.572286143071536,"{'random_state': 42, 'n_estimators': 205, 'loss': 'exponential', 'learning_rate': 7.572286143071536}",-0.25738500906791917,-0.27762345512915193,-0.2615789244623754,-0.29306018486202473,-0.2782956571722267,-0.21470895602391715,-0.2390299080426772,-0.22393144643895926,-0.28518267274471704,-0.28155813339399755,-0.2612354347337966,0.025735666602034593,48
34,6.603493738174438,0.3507123917855236,0.19266610145568847,0.036203668257186745,42,272,exponential,7.602301150575287,"{'random_state': 42, 'n_estimators': 272, 'loss': 'exponential', 'learning_rate': 7.602301150575287}",-0.27622365461760956,-0.28235483769991604,-0.2581439566871184,-0.2712638142073318,-0.2937034956418931,-0.22621646347308488,-0.25925138472482445,-0.23656723546467867,-0.2585466588324666,-0.2582453328455488,-0.2620516834194473,0.019191844599204155,49
54,5.804058790206909,0.3779077635826047,0.16828298568725586,0.02866487654472256,42,221,exponential,7.859929964982491,"{'random_state': 42, 'n_estimators': 221, 'loss': 'exponential', 'learning_rate': 7.859929964982491}",-0.24154311107117094,-0.3121012409789581,-0.24868703682669482,-0.2919364756661619,-0.29760156312371383,-0.24547143949558128,-0.2405448753786125,-0.21294346714619725,-0.2625661067333642,-0.2676046153735844,-0.26209999317940397,0.029053758478651555,50
56,6.819929075241089,0.5337275071846194,0.18576242923736572,0.013445469009444176,42,254,exponential,7.417208604302151,"{'random_state': 42, 'n_estimators': 254, 'loss': 'exponential', 'learning_rate': 7.417208604302151}",-0.2198935129944628,-0.2735234027122046,-0.24418009650100644,-0.2748865664716186,-0.3112305614576528,-0.2824326527495594,-0.2650851105145592,-0.25174141162387603,-0.24636811301125008,-0.2558562269067915,-0.2625197654942982,0.02371635704169773,51
88,6.63170599937439,0.6225136617861681,0.20406780242919922,0.04503220249430987,42,267,exponential,7.177088544272136,"{'random_state': 42, 'n_estimators': 267, 'loss': 'exponential', 'learning_rate': 7.177088544272136}",-0.25456980341142044,-0.2477821316653838,-0.27836518880722155,-0.2912317908707941,-0.3311983743202568,-0.24735176667783698,-0.24787685362973697,-0.2338298926659979,-0.2711786038900445,-0.22948779359636054,-0.26328721995350535,0.02915544124976231,52
49,6.476326847076416,0.3150750284039932,0.18011138439178467,0.02483478964015709,42,264,exponential,7.514757378689344,"{'random_state': 42, 'n_estimators': 264, 'loss': 'exponential', 'learning_rate': 7.514757378689344}",-0.2528661166346117,-0.2735644024255017,-0.28421238782480873,-0.2908273970284175,-0.2907511465628431,-0.24259235263580917,-0.26359125195241506,-0.2299583592820927,-0.25734060766979727,-0.25799621405914613,-0.26437002360754436,0.01937943850685911,53
3,5.764963674545288,0.5990278814905444,0.18478074073791503,0.04785667067281969,42,264,exponential,7.667333666833416,"{'random_state': 42, 'n_estimators': 264, 'loss': 'exponential', 'learning_rate': 7.667333666833416}",-0.2527232281439482,-0.238101310193003,-0.2859953642274951,-0.3169816515409722,-0.3309116807300613,-0.2394381054540886,-0.25776952297746497,-0.2233580197044036,-0.2780580142955158,-0.25913200550498433,-0.2682468902771936,0.0330163181152517,54
37,3.906890630722046,0.41438371608213237,0.17868118286132811,0.029979523687959867,42,244,square,6.216608304152076,"{'random_state': 42, 'n_estimators': 244, 'loss': 'square', 'learning_rate': 6.216608304152076}",-1.1718612414574927,-1.5032830622781097,-0.8935542814883901,-0.8644313796632399,-1.3288432957167615,-0.7057196922298336,-0.6112860952655367,-0.9230586420809552,-0.8415387741056772,-1.0272988544334234,-0.9870875318719421,0.26238994323449993,55
52,4.09259181022644,0.5185443050046853,0.1734774589538574,0.013784096919294678,42,236,square,5.846423211605803,"{'random_state': 42, 'n_estimators': 236, 'loss': 'square', 'learning_rate': 5.846423211605803}",-1.1666681520713917,-0.6476400146617798,-1.2432023495914588,-1.3364262564213767,-1.193550926467614,-0.6763106108661452,-1.1111188219070864,-0.9612768546195745,-0.7492553019241142,-1.2333142668204728,-1.0318763555351014,0.24238335909805847,56
25,5.474579381942749,0.707019580933563,0.24110085964202882,0.05497384027322532,42,294,square,3.2301150575287645,"{'random_state': 42, 'n_estimators': 294, 'loss': 'square', 'learning_rate': 3.2301150575287645}",-1.5684735563616719,-1.1365772708480646,-1.080724477847902,-1.06166132713471,-0.641351885067036,-0.9350392356662475,-1.1355160446915087,-1.1673791331611525,-0.7591021750691576,-1.046904908458857,-1.0532730014306306,0.23732141607884674,57
5,3.802630090713501,0.7192141882383403,0.18278279304504394,0.043545970981649786,42,249,square,4.95847923961981,"{'random_state': 42, 'n_estimators': 249, 'loss': 'square', 'learning_rate': 4.95847923961981}",-1.0666401756639814,-1.5026762496993973,-0.827585613986517,-1.1759384738758754,-0.8195783901876185,-1.1091741969050652,-0.6426057805690333,-0.9640748398596307,-1.1122610145206155,-1.38237663041164,-1.0602911365679375,0.24774216663077664,58
71,4.490799450874329,0.46250664555501636,0.18846335411071777,0.02808317892160924,42,282,square,4.295647823911956,"{'random_state': 42, 'n_estimators': 282, 'loss': 'square', 'learning_rate': 4.295647823911956}",-1.23349350611415,-0.8273367924842425,-1.553206136855811,-1.1621211941488336,-0.5652544945279163,-1.051091590217551,-1.3447885437431188,-1.173056650426959,-0.6776387386325509,-1.1046567384124966,-1.0692644385563628,0.287051920841368,59
7,4.939785408973694,0.5847918615088957,0.21411404609680176,0.03108307850171934,42,283,square,7.374687343671836,"{'random_state': 42, 'n_estimators': 283, 'loss': 'square', 'learning_rate': 7.374687343671836}",-0.6509893505951098,-1.1884397438074015,-1.5094196612570263,-1.2279986200402886,-1.0662943297421996,-1.0690922169335864,-0.9272695401572391,-0.9209827808404565,-0.8815400441633429,-1.2732912237160205,-1.071531751125267,0.2295789157731356,60
21,4.0350785732269285,0.26393665395894733,0.16396894454956054,0.030555725348464558,42,234,square,3.1800900450225114,"{'random_state': 42, 'n_estimators': 234, 'loss': 'square', 'learning_rate': 3.1800900450225114}",-1.2750530437456957,-1.1904973843971045,-1.2009831382244163,-1.0811121272249296,-1.1342449773769416,-1.1844014834659802,-0.4647506532184767,-1.1425657608954536,-1.4234595330834479,-0.7778235256378887,-1.0874891627270333,0.25882351821405075,61
