,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
76,0.04254946708679199,0.0030113367629137386,0.0086639404296875,0.0011052683145333561,42,0.016008987993996998,"{'random_state': 42, 'alpha': 0.016008987993996998}",-0.15343675215801117,-0.14600823612075775,-0.15114861073858427,-0.18356574057156616,-0.1794094909085098,-0.14000242582205794,-0.15445009140269989,-0.15337432533915893,-0.21989781366109604,-0.15704101525871111,-0.1638334501981153,0.022745152291367678,1
66,0.04785456657409668,0.00925357087743647,0.008511018753051759,0.0018759063243087518,42,0.04552371585792896,"{'random_state': 42, 'alpha': 0.04552371585792896}",-0.17178356603853842,-0.16591160417259496,-0.17860855973947165,-0.19536188661403667,-0.20971673985990075,-0.15743650549725874,-0.1783057882031277,-0.16665880981354866,-0.2216466396681582,-0.17601185180235754,-0.1821441951408993,0.019445673465650452,2
42,0.04110441207885742,0.0040576845186047926,0.007867693901062012,0.0006935601977801501,42,0.05452820910455227,"{'random_state': 42, 'alpha': 0.05452820910455227}",-0.1788183842992838,-0.17509884671322132,-0.18939306265673636,-0.20103318068590978,-0.2207312797503702,-0.16449466452176328,-0.18644114631678357,-0.17328810041800832,-0.22397801943307372,-0.1838410683586389,-0.18971177531537892,0.01883525040168098,3
20,0.04287993907928467,0.005711890002851496,0.00826714038848877,0.0019196798894423836,42,0.06153170385192596,"{'random_state': 42, 'alpha': 0.06153170385192596}",-0.18446119498735772,-0.181788907199635,-0.1963680409562827,-0.20617570829395765,-0.22806880949143046,-0.1702982417209898,-0.1925465989683134,-0.17862116676063816,-0.22560244095910734,-0.18950867780960173,-0.1953439787147314,0.01831899711408038,4
17,0.03830640316009522,0.0027475473514121055,0.008714413642883301,0.0026647826931549116,42,0.06853519859929964,"{'random_state': 42, 'alpha': 0.06853519859929964}",-0.18907996627977372,-0.1877165766017295,-0.2029233918436452,-0.2109271104037884,-0.2350723381489683,-0.17545949245582568,-0.1980161297421798,-0.18295114358563908,-0.22719213555581888,-0.19500587362392008,-0.20043441582412885,0.01813132265374618,5
70,0.03978984355926514,0.006640477446947859,0.008622860908508301,0.0014584802305585645,42,0.0735376948474237,"{'random_state': 42, 'alpha': 0.0735376948474237}",-0.192604461538774,-0.19219861211011965,-0.20781937950113188,-0.21451880562021777,-0.24019597384424093,-0.17930556642631845,-0.20206743857043966,-0.18629988216894167,-0.22851079400219784,-0.19909250785427804,-0.204261342163666,0.018043104017551995,6
81,0.0321042537689209,0.002169870271784229,0.007754874229431152,0.0006215624306969787,42,0.12256215807903952,"{'random_state': 42, 'alpha': 0.12256215807903952}",-0.2311906693660169,-0.2389705803685073,-0.2592932421780535,-0.2577923124955498,-0.29393621073414866,-0.2203883395939392,-0.2456835779560453,-0.22583768702383036,-0.25110125473797523,-0.24337672683060402,-0.24675706012846707,0.019930196519814296,7
77,0.03508915901184082,0.0035401525458693462,0.008818292617797851,0.0021966705979800144,42,0.14907538819409705,"{'random_state': 42, 'alpha': 0.14907538819409705}",-0.25472216439508716,-0.26463452779736957,-0.2878008827643001,-0.2855233780521297,-0.3226566054620051,-0.24335562979081216,-0.2694256863001818,-0.2500128346667943,-0.2691495628064664,-0.2699360127628492,-0.2717217284797996,0.021618483460175912,8
13,0.03429543972015381,0.008356808653088887,0.00861063003540039,0.0029962815801697178,42,0.15107638669334666,"{'random_state': 42, 'alpha': 0.15107638669334666}",-0.25655260566946586,-0.2666145473394632,-0.28997894615973163,-0.2877151600820452,-0.32487312704343985,-0.24511226201119277,-0.2712664250325015,-0.2518797988188436,-0.2706225982542943,-0.272017714325339,-0.2736633184736317,0.021762223610213897,9
0,0.03376724720001221,0.004699926124556342,0.008359456062316894,0.0017070817296333627,42,0.1700858724362181,"{'random_state': 42, 'alpha': 0.1700858724362181}",-0.2745342603688377,-0.2859163811734999,-0.3110858723438441,-0.3093463680765992,-0.3463227188944934,-0.2622198638784347,-0.28923478192859337,-0.2701794995624022,-0.28560439794664183,-0.29231908921100325,-0.29267632333843496,0.023163021962324344,10
