,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
47,0.20165576934814453,0.019350395030151162,0.0037506818771362305,0.000677423120869008,saga,42,10.554777388694347,"{'solver': 'saga', 'random_state': 42, 'alpha': 10.554777388694347}",-0.11891215564046774,-0.10633267870552042,-0.11557233584638249,-0.13057584512100837,-0.13641661353453244,-0.11134372033836283,-0.12588634223703565,-0.11136747269589554,-0.11321725224372525,-0.13281475091803058,-0.12024391672809613,0.009912952492684191,1
31,0.01535336971282959,0.0010002365192544069,0.0035173654556274413,0.00037417417349170225,svd,42,10.939969984992496,"{'solver': 'svd', 'random_state': 42, 'alpha': 10.939969984992496}",-0.11898384910932455,-0.1062509576392321,-0.11557212622884756,-0.13049887747290814,-0.13649628260342392,-0.11149414173523442,-0.12595819675111977,-0.11129235995308262,-0.11321732080223638,-0.13273150883262588,-0.12024956211280355,0.009915515785035016,2
88,0.14589991569519042,0.023700802786190505,0.004066896438598633,0.0007369380194963283,sag,42,10.054527263631815,"{'solver': 'sag', 'random_state': 42, 'alpha': 10.054527263631815}",-0.11902436635948223,-0.10629528107893749,-0.11555373626098507,-0.13051969214193887,-0.13647012049918497,-0.11147873623767177,-0.12598827210753202,-0.11128972158256739,-0.11318694668252577,-0.13271474948994458,-0.120252162244077,0.009910883997591642,3
94,0.14505789279937745,0.014034683542483446,0.003837323188781738,0.0006445383495493007,sag,42,9.994497248624311,"{'solver': 'sag', 'random_state': 42, 'alpha': 9.994497248624311}",-0.11902936991485655,-0.10629708260817917,-0.11555320832817509,-0.13052036642948672,-0.136470582437689,-0.11148348116139467,-0.1259917474271423,-0.11128727853473724,-0.11318698598503928,-0.13271300782691836,-0.12025331106536183,0.009910519301915872,4
46,0.13115880489349366,0.016888468403957704,0.0033979177474975585,0.0002792901718865224,sag,42,9.784392196098048,"{'solver': 'sag', 'random_state': 42, 'alpha': 9.784392196098048}",-0.11904768294450037,-0.1063013634416578,-0.11555162325220575,-0.13052114083583707,-0.1364739212103656,-0.11150019238818597,-0.12600584862687542,-0.11128264164477286,-0.11318570677183849,-0.13270549833593434,-0.12025756194521738,0.00990930004603106,5
60,0.141898775100708,0.018117313295919278,0.0036531925201416016,0.0004468128823184902,sag,42,9.594297148574286,"{'solver': 'sag', 'random_state': 42, 'alpha': 9.594297148574286}",-0.11906548570506702,-0.10630530496322818,-0.11555050600705938,-0.13052329797273304,-0.1364770615493371,-0.11151545298670128,-0.12601823958814282,-0.11127791033389253,-0.11318314720993612,-0.1326979831655227,-0.12026143894816202,0.009908358554959164,6
72,0.21269967555999755,0.02135714955916832,0.0034554004669189453,0.000420395294064964,saga,42,9.344172086043022,"{'solver': 'saga', 'random_state': 42, 'alpha': 9.344172086043022}",-0.11901810535986128,-0.10636295588161047,-0.1155588311619031,-0.1305794239465723,-0.1364263659004827,-0.11144428243143435,-0.12595969476979205,-0.11133330137617194,-0.11320924628018811,-0.13276973288294938,-0.12026619399909658,0.009903072902839033,7
97,0.016000866889953613,0.001714371203997634,0.0034748077392578124,0.00048120751552816144,svd,42,10.1895947973987,"{'solver': 'svd', 'random_state': 42, 'alpha': 10.1895947973987}",-0.11905047256405601,-0.1062673632427212,-0.11556770888490706,-0.1305060544151647,-0.13650734936209946,-0.11156174879067184,-0.12600303790243306,-0.11127447107303233,-0.11322544441151941,-0.132709432962119,-0.1202673083608724,0.009910030454806523,8
76,0.21653130054473876,0.023346169436121174,0.003642153739929199,0.00041301168704732357,saga,42,9.039019509754878,"{'solver': 'saga', 'random_state': 42, 'alpha': 9.039019509754878}",-0.11904589560306156,-0.10637124717339742,-0.11555560339384782,-0.13058088868236764,-0.13643038792756015,-0.11147219723545906,-0.12597968553004688,-0.11132382622287726,-0.11320412482225761,-0.13275799632581758,-0.12027218529166932,0.009900930888312712,9
95,0.15087494850158692,0.022583356097574704,0.003775477409362793,0.00040804598709896696,sag,42,8.593796898449224,"{'solver': 'sag', 'random_state': 42, 'alpha': 8.593796898449224}",-0.11916296310877625,-0.10632808615196859,-0.11554452396188952,-0.1305301241360827,-0.13649697889832565,-0.11161208697982554,-0.12608899877400287,-0.11125061982840118,-0.1131909463857273,-0.13266315073007498,-0.12028684789550745,0.00990145129523247,10
77,0.2230086326599121,0.025987805820414323,0.0034284353256225585,0.00034359334259655014,saga,42,8.168584292146072,"{'solver': 'saga', 'random_state': 42, 'alpha': 8.168584292146072}",-0.11913242170893158,-0.10639117264994598,-0.11554650531470513,-0.13058372418887054,-0.13644555717458903,-0.11154439355900252,-0.12604277790077234,-0.11129697216372528,-0.11319941684424502,-0.13272338167353212,-0.12029063231783195,0.009895963302905497,11
