,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
78,0.3808347463607788,0.10682991751491841,0.014157557487487793,0.006249622840857813,42,0.8590705352676338,0.00037945472736368186,"{'random_state': 42, 'l1_ratio': 0.8590705352676338, 'alpha': 0.00037945472736368186}",-0.10983618821542761,-0.0994837885228883,-0.10652823639954552,-0.15662698687787954,-0.1408366526901934,-0.1129763477664262,-0.11681310301705186,-0.09522409617068825,-0.17785990949835648,-0.12344465816493472,-0.12396299673233917,0.025213733282915037,11
33,0.3950632333755493,0.06785877851283982,0.0160247802734375,0.008663796677166097,42,0.9235382691345672,0.00038886443221610806,"{'random_state': 42, 'l1_ratio': 0.9235382691345672, 'alpha': 0.00038886443221610806}",-0.1095642688602706,-0.09974767692054112,-0.10676392290473206,-0.15651969846545627,-0.14116464377829505,-0.11216908687027109,-0.1170610668354268,-0.09527082292763915,-0.17793267194931597,-0.12351926575045642,-0.12397131252624045,0.025235380995228446,12
66,0.3289539575576782,0.05221720501010627,0.013681554794311523,0.002565820880548972,42,0.6096953476738368,0.0006558029014507254,"{'random_state': 42, 'l1_ratio': 0.6096953476738368, 'alpha': 0.0006558029014507254}",-0.10955508100830744,-0.10138856558380649,-0.10845859043335951,-0.1540179748682135,-0.14199539462286526,-0.1063724670376761,-0.11795601344960752,-0.09756702969629698,-0.17739047468594585,-0.12502969148226403,-0.12397312828683427,0.0246656411772712,13
49,0.29659833908081057,0.04258488617498852,0.016000914573669433,0.00537545390472538,42,0.6331835917958979,0.0007286043021510755,"{'random_state': 42, 'l1_ratio': 0.6331835917958979, 'alpha': 0.0007286043021510755}",-0.10926423390173796,-0.10246217942813268,-0.10872711476160721,-0.1537271040722104,-0.14238463865578938,-0.10493267657945299,-0.1180003873870079,-0.09805514884946115,-0.17734142191177776,-0.12486175219054119,-0.12397566577377184,0.02460632979140446,14
40,0.3227781057357788,0.060616085076110125,0.01228644847869873,0.002068782994106391,42,0.5777113556778388,0.0006290595297648825,"{'random_state': 42, 'l1_ratio': 0.5777113556778388, 'alpha': 0.0006290595297648825}",-0.10973025031769619,-0.10099462986655998,-0.1080484299307313,-0.15421253332669393,-0.14180114058658952,-0.10723550247993749,-0.11784769467041609,-0.09736675816599133,-0.17731010635630456,-0.1252596587849036,-0.12398067044858238,0.024675458307929755,15
6,0.3141693830490112,0.09457562327442431,0.014319634437561036,0.005716025325759431,42,0.9375312656328163,0.0005929064532266134,"{'random_state': 42, 'l1_ratio': 0.9375312656328163, 'alpha': 0.0005929064532266134}",-0.10880069934010732,-0.10339424056138737,-0.10798340140526289,-0.15476551527162496,-0.14282937681427257,-0.10471973351751214,-0.1175738511063863,-0.09772818203434593,-0.17766981846440885,-0.12441908609700703,-0.12398839046123152,0.024893906961511045,16
19,0.356769323348999,0.0821364573990167,0.011445260047912598,0.0016656334656825718,42,0.8725637818909454,0.0003655877938969485,"{'random_state': 42, 'l1_ratio': 0.8725637818909454, 'alpha': 0.0003655877938969485}",-0.10990296187001963,-0.09935987616640021,-0.10643027328620985,-0.1568497484603537,-0.14074580477578014,-0.11359434979249211,-0.1167157988046137,-0.09508511283870431,-0.17790135928598452,-0.12336571978380911,-0.12399510050643674,0.025253221342896006,17
11,0.3589923620223999,0.07110961961695814,0.01374804973602295,0.001748478515482381,42,0.6361820910455227,0.0004601800900450225,"{'random_state': 42, 'l1_ratio': 0.6361820910455227, 'alpha': 0.0004601800900450225}",-0.11011968987787353,-0.09965972801925159,-0.10698719295013846,-0.15560461316877078,-0.14080170972650705,-0.11122871485095923,-0.11704013514714372,-0.09620698155224293,-0.17757024211941197,-0.12473815755293946,-0.12399571649652388,0.024919890303866373,18
28,0.30647101402282717,0.07934714986377418,0.0140275239944458,0.004535246485535044,42,0.9465267633816907,0.0006077638819409705,"{'random_state': 42, 'l1_ratio': 0.9465267633816907, 'alpha': 0.0006077638819409705}",-0.10869983123231804,-0.10364075628467706,-0.10804702570866871,-0.154711218510627,-0.14293066923187572,-0.10416706238817043,-0.11768639826629512,-0.09784800189846078,-0.17767676416386155,-0.12459050946321329,-0.12399982371481677,0.024906461482477146,19
7,0.35921754837036135,0.08795752005571196,0.011513996124267577,0.0025370428132581286,42,0.5292356178089044,0.0005849824912456228,"{'random_state': 42, 'l1_ratio': 0.5292356178089044, 'alpha': 0.0005849824912456228}",-0.1100857285795347,-0.10045524791146625,-0.10763733115556358,-0.15459046950908642,-0.14123396235112276,-0.10867777698878393,-0.1174600257388283,-0.09712641212855964,-0.17721999361849208,-0.12568550695321254,-0.12401724549346502,0.02466459547953162,20
4,0.3995367527008057,0.06244827171430879,0.015501141548156738,0.0046548949871559825,42,0.5097453726863431,0.0006449074537268635,"{'random_state': 42, 'l1_ratio': 0.5097453726863431, 'alpha': 0.0006449074537268635}",-0.11000476965685886,-0.10082234129578849,-0.1079177247315173,-0.1542287229061692,-0.14153539569476906,-0.10761149736927435,-0.1176736204184905,-0.097450570137613,-0.17715214080463207,-0.12581632856779665,-0.12402131115829096,0.024606703572236616,21
55,0.3819131374359131,0.07767469108284127,0.014418363571166992,0.004147334800341734,42,0.8360820410205102,0.00035766383191595803,"{'random_state': 42, 'l1_ratio': 0.8360820410205102, 'alpha': 0.00035766383191595803}",-0.11005575941058914,-0.0991567065568741,-0.10628119520081751,-0.15698694729847962,-0.1405824487473845,-0.11417387407500573,-0.11656924894238391,-0.09509586753168946,-0.17793898692879534,-0.12338618647040761,-0.12402272211624268,0.025269956504688378,22
38,0.3002984046936035,0.06925136163107999,0.01555943489074707,0.005370206913763296,42,0.7711145572786392,0.000700375187593797,"{'random_state': 42, 'l1_ratio': 0.7711145572786392, 'alpha': 0.000700375187593797}",-0.10887352004148367,-0.10352825661286016,-0.10856652024933922,-0.15402728640693916,-0.14288145160831092,-0.10404409986292736,-0.1178659034672582,-0.09825523691871715,-0.17750485656667914,-0.1247665211526224,-0.12403136528871375,0.02471082237403251,23
71,0.41826372146606444,0.1104775033683346,0.015801072120666504,0.0063151735457618345,42,0.8565717858929464,0.00034676838419209606,"{'random_state': 42, 'l1_ratio': 0.8565717858929464, 'alpha': 0.00034676838419209606}",-0.11007900430408432,-0.0990925859098203,-0.10616115008140425,-0.15717891834523273,-0.14053033577664736,-0.11463826538817873,-0.116499646422232,-0.094967777800601,-0.17798536238253335,-0.12333296956433082,-0.1240466015975065,0.02531422615121295,24
74,0.3229991912841797,0.07018905623175141,0.019056987762451173,0.00942540105486265,42,0.8720640320160079,0.000679079539769885,"{'random_state': 42, 'l1_ratio': 0.8720640320160079, 'alpha': 0.000679079539769885}",-0.10865317766806867,-0.10402967934954761,-0.10838978453747723,-0.154314626573082,-0.1430932776349083,-0.10332719316564677,-0.11792671093261844,-0.09827154410587158,-0.17762482860992654,-0.12499194549608397,-0.12406227680732311,0.024828044556452083,25
5,0.3843454122543335,0.10260743542532696,0.016150617599487306,0.005296298378036282,42,0.9970015007503751,0.00033537768884442224,"{'random_state': 42, 'l1_ratio': 0.9970015007503751, 'alpha': 0.00033537768884442224}",-0.10979365677296993,-0.09936932075915027,-0.10631801096647578,-0.15747503174738187,-0.14084962279207383,-0.11476284096368228,-0.11663843355206256,-0.09460982357960405,-0.1780555727510273,-0.12312077430463447,-0.12409930881890623,0.025400020514079056,26
80,0.31400763988494873,0.04526230868762293,0.017537927627563475,0.005599470820053152,42,0.4962521260630315,0.0008504352176088044,"{'random_state': 42, 'l1_ratio': 0.4962521260630315, 'alpha': 0.0008504352176088044}",-0.10968118082391934,-0.10228241184384991,-0.1092100780669109,-0.15331865644552112,-0.1423618083884234,-0.10475003994689619,-0.11830681775969423,-0.09841303938803023,-0.1771776215477137,-0.1258823522794282,-0.12413840064903872,0.024456166108720097,27
86,0.25192406177520754,0.03498544005204639,0.012469863891601563,0.003898319122616709,42,0.663168584292146,0.0008355777888944473,"{'random_state': 42, 'l1_ratio': 0.663168584292146, 'alpha': 0.0008355777888944473}",-0.10894298499841046,-0.10409246936037402,-0.1090481411708706,-0.15357806021334144,-0.14310390969973721,-0.10318758783495123,-0.11820535709164522,-0.09871257375984581,-0.17747817072994412,-0.1252354641514121,-0.12415847190105322,0.024604432256084306,28
0,0.2755969762802124,0.10193892944306125,0.015399646759033204,0.006925381585242085,42,0.4787608804402201,0.0008821310655327665,"{'random_state': 42, 'l1_ratio': 0.4787608804402201, 'alpha': 0.0008821310655327665}",-0.10971612077673223,-0.10237526920537005,-0.10925742366508359,-0.15323356745227076,-0.14240469930203367,-0.10462042649191648,-0.11836480416803953,-0.09850932270759336,-0.17714646133807946,-0.12599102901577056,-0.12416191241228898,0.02442884051737854,29
26,0.3454811811447144,0.0932486605460304,0.01155397891998291,0.001920669549887233,42,0.7001500750375187,0.00037054027013506757,"{'random_state': 42, 'l1_ratio': 0.7001500750375187, 'alpha': 0.00037054027013506757}",-0.11048177614288285,-0.09899522533008015,-0.10674900375201106,-0.15671167537754516,-0.14025844469506282,-0.1142834118151193,-0.11646056521685677,-0.0957620926995058,-0.17776026026077818,-0.12417089846057507,-0.12416333537504172,0.025056997646683864,30
92,0.3740342617034912,0.09345936177941278,0.017136478424072267,0.007793730858439912,42,0.4172916458229114,0.0006508504252126064,"{'random_state': 42, 'l1_ratio': 0.4172916458229114, 'alpha': 0.0006508504252126064}",-0.11059176538258784,-0.10052247834981615,-0.10781219511465079,-0.15433046471859468,-0.14109081248678557,-0.10843232162601722,-0.11753760656238214,-0.09768982603095225,-0.17695685775984218,-0.1267283755447955,-0.12416927035764243,0.02448056260066477,31
1,0.29925169944763186,0.05644248487986081,0.014236712455749511,0.004182069749692326,42,0.7791105552776387,0.0007830815407703852,"{'random_state': 42, 'l1_ratio': 0.7791105552776387, 'alpha': 0.0007830815407703852}",-0.10867909227292506,-0.104524671045584,-0.10881001201547436,-0.1538854011842141,-0.14326100420339502,-0.10262436910521035,-0.1182121476755364,-0.09866491672583552,-0.1776129545444093,-0.1254643905256137,-0.12417389592981978,0.024733281393976375,32
41,0.40378766059875487,0.1196087154283165,0.01852681636810303,0.006947789313246808,42,0.6861570785392695,0.0003740070035017509,"{'random_state': 42, 'l1_ratio': 0.6861570785392695, 'alpha': 0.0003740070035017509}",-0.11052745813810254,-0.09901159560647894,-0.10681801073963697,-0.15665009916634948,-0.14025180668946025,-0.11421654823521976,-0.1164714623202576,-0.09584574538856921,-0.17773288945059,-0.1243327736479393,-0.1241858389382604,0.025026678437612724,33
62,0.28582441806793213,0.05665201548935681,0.011359548568725586,0.003212760348079478,42,0.5677163581790895,0.0009435417708854427,"{'random_state': 42, 'l1_ratio': 0.5677163581790895, 'alpha': 0.0009435417708854427}",-0.10911214606104135,-0.1041321616049107,-0.10935604208118646,-0.15324547638529196,-0.143130400751474,-0.1030923863795087,-0.11846303949191697,-0.0989071756915574,-0.1773503549323753,-0.12546140003038012,-0.12422505834096431,0.024489631362029182,34
94,0.37884011268615725,0.10170360995222177,0.01193842887878418,0.0010981970181831034,42,0.31284392196098043,0.0009059029514757379,"{'random_state': 42, 'l1_ratio': 0.31284392196098043, 'alpha': 0.0009059029514757379}",-0.11086548850786006,-0.10124919710731203,-0.10866355640803164,-0.15351224041582798,-0.1415379431539748,-0.10632016996722622,-0.1180754589160875,-0.09854691218982457,-0.17662068873375994,-0.12738138532004914,-0.1242773040719954,0.024246671196294315,35
99,0.22258574962615968,0.05886426994988462,0.007880139350891113,0.0025771626695499125,42,0.5537233616808404,0.0009851425712856428,"{'random_state': 42, 'l1_ratio': 0.5537233616808404, 'alpha': 0.0009851425712856428}",-0.10912911932594727,-0.10434456478617836,-0.10942618015652844,-0.15320598803867258,-0.14324450416220869,-0.10291641027350987,-0.11854109978200979,-0.09902182338240118,-0.17738742392176626,-0.1255792367135162,-0.12427963505427386,0.024481364027581835,36
47,0.31534385681152344,0.05013595271168793,0.016103577613830567,0.00716061684809973,42,0.903048524262131,0.0007603001500750376,"{'random_state': 42, 'l1_ratio': 0.903048524262131, 'alpha': 0.0007603001500750376}",-0.1084008832011838,-0.10537176131758112,-0.10876809919167943,-0.1542615153478293,-0.14359234445195818,-0.10170947792997875,-0.11845861688907472,-0.09879064408761802,-0.1774699530301579,-0.1260258730024742,-0.12428491684495353,0.02479392664475565,37
50,0.2745193004608154,0.041659078561272905,0.014116716384887696,0.00619881928191024,42,0.5712146073036518,0.0009806853426713356,"{'random_state': 42, 'l1_ratio': 0.5712146073036518, 'alpha': 0.0009806853426713356}",-0.10906898274168968,-0.1045084690181777,-0.10939571084446956,-0.15326630550985762,-0.1432978060827063,-0.10277309796075186,-0.11852413651162137,-0.09905163832640415,-0.1774533889499133,-0.12560576791044264,-0.12429453038560342,0.02450923351837003,38
22,0.2910333156585693,0.05916845685855082,0.013620662689208984,0.005159810391854582,42,0.9240380190095047,0.0007588144072036018,"{'random_state': 42, 'l1_ratio': 0.9240380190095047, 'alpha': 0.0007588144072036018}",-0.10836818844056045,-0.10552273930337933,-0.10877814021972161,-0.15431371481536277,-0.1436247553966116,-0.10154212970582999,-0.11851028729453764,-0.09882647479987254,-0.17742371497943263,-0.1261699338697642,-0.12430800788250726,0.02479429882517515,39
89,0.40126724243164064,0.13502469101931555,0.012832140922546387,0.0022018635022405925,42,0.6806598299149574,0.0003512256128064032,"{'random_state': 42, 'l1_ratio': 0.6806598299149574, 'alpha': 0.0003512256128064032}",-0.11085124651364074,-0.09884662100842441,-0.1068921904934881,-0.15694746348435498,-0.1400807940055115,-0.11529440825208637,-0.11648950654925007,-0.09591279560344844,-0.17763319294917246,-0.12444451530616987,-0.12433927341655468,0.02497806724025724,40
43,0.337517237663269,0.061231569876167194,0.01195526123046875,0.003502990058629309,42,0.43428314157078535,0.0005438769384692346,"{'random_state': 42, 'l1_ratio': 0.43428314157078535, 'alpha': 0.0005438769384692346}",-0.11100990885809787,-0.09987282839213887,-0.10785792307905673,-0.15489775265062863,-0.14066602475253498,-0.11057545978393205,-0.11734807079366859,-0.09750532729758848,-0.17693936931301726,-0.126852019874487,-0.12435246847951505,0.024453547082221135,41
21,0.3433281421661377,0.05301787710678034,0.015622425079345702,0.005233282339923059,42,0.328336168084042,0.00075831915957979,"{'random_state': 42, 'l1_ratio': 0.328336168084042, 'alpha': 0.00075831915957979}",-0.11121859461062668,-0.10060250067455441,-0.10850679233909076,-0.15389159962504112,-0.14119039556572688,-0.10790864427108664,-0.1177342159103737,-0.09836766311405501,-0.17672951727486816,-0.1275227894155651,-0.12436727128009883,0.024262184235859127,42
87,0.33105361461639404,0.0691874265912487,0.012552762031555175,0.00381367330286352,42,0.784607803901951,0.0008647973986993497,"{'random_state': 42, 'l1_ratio': 0.784607803901951, 'alpha': 0.0008647973986993497}",-0.10855405717859126,-0.10556593081690586,-0.10904959934711397,-0.15388685386792889,-0.1436301352750919,-0.10172912669482505,-0.118618270541904,-0.09906205237467527,-0.17750210294606247,-0.12623998879630374,-0.12438381178394024,0.02468470837809298,43
35,0.4156257152557373,0.10982886324604406,0.013150596618652343,0.0032883075458226244,42,0.9345327663831915,0.00027149074537268636,"{'random_state': 42, 'l1_ratio': 0.9345327663831915, 'alpha': 0.00027149074537268636}",-0.11067909751827767,-0.09852162099578964,-0.10598110693765898,-0.15867280321873056,-0.14007706215879456,-0.11884186056291442,-0.11593504353559751,-0.09462599484658787,-0.17819850658682743,-0.12319458121529689,-0.12447276775764755,0.025499654475338692,44
52,0.4437431573867798,0.13411994712412625,0.013777041435241699,0.0030301364514757753,42,0.7931035517758879,0.00028436718359179595,"{'random_state': 42, 'l1_ratio': 0.7931035517758879, 'alpha': 0.00028436718359179595}",-0.11116989065572605,-0.09847460798805212,-0.10653952780748077,-0.158211489964776,-0.13979781682051787,-0.11835517746133044,-0.11643062881724234,-0.09542502999238812,-0.1778717163300395,-0.12372698174392883,-0.1246002867581482,0.025189965708916014,45
9,0.41567628383636473,0.0717022735774008,0.015346193313598632,0.005510754858363913,42,0.48875587793896946,0.0004180840420210105,"{'random_state': 42, 'l1_ratio': 0.48875587793896946, 'alpha': 0.0004180840420210105}",-0.11150909356090627,-0.09916099225149434,-0.10801071396792362,-0.1560316305772004,-0.13995705287498036,-0.11380185983090828,-0.11770125573459439,-0.0971879567242211,-0.17738445022034216,-0.12650082099410792,-0.12472458267366789,0.024541341749423268,46
15,0.3676837205886841,0.07105562737799197,0.016866135597229003,0.006917550591890275,42,0.2823591795897949,0.0007543571785892947,"{'random_state': 42, 'l1_ratio': 0.2823591795897949, 'alpha': 0.0007543571785892947}",-0.11195864035739339,-0.10043635484825028,-0.1090334463005196,-0.15407834025011846,-0.1407949413223437,-0.10880053813361482,-0.11854020653923437,-0.09882848818088356,-0.1768395350256396,-0.12809572939337716,-0.12474062203513747,0.02410136571786868,47
54,0.3670813083648682,0.10091929026603196,0.014748573303222656,0.007010109647578798,42,0.27436318159079537,0.0007741670835417709,"{'random_state': 42, 'l1_ratio': 0.27436318159079537, 'alpha': 0.0007741670835417709}",-0.1120001680936836,-0.10048086864641949,-0.10911384785616898,-0.1540298718908845,-0.14082211138238374,-0.10866609232722592,-0.11859334113602196,-0.09890400232693793,-0.1768265468936681,-0.12815765922377712,-0.12475945097771715,0.02408288184800506,48
51,0.4237939119338989,0.11400474177106346,0.012835216522216798,0.002202814583047497,42,0.6101950975487743,0.0003289394697348675,"{'random_state': 42, 'l1_ratio': 0.6101950975487743, 'alpha': 0.0003289394697348675}",-0.11156821709231443,-0.09872832599855184,-0.10748631227590523,-0.15726223413445153,-0.139679263735918,-0.1166515652146072,-0.11733416358460948,-0.09650357557620623,-0.17770041085939145,-0.12525797368134065,-0.1248172042153296,0.024801711167223815,49
97,0.49564471244812014,0.1022381464107352,0.018445849418640137,0.009049407994892218,42,0.3328339169584792,0.000573591795897949,"{'random_state': 42, 'l1_ratio': 0.3328339169584792, 'alpha': 0.000573591795897949}",-0.11208654064222477,-0.09992106541141574,-0.1088667136480505,-0.15497135462283199,-0.14027521184917308,-0.11113802772187285,-0.11876382116425484,-0.09844985594528083,-0.1772366959921537,-0.12785439707911783,-0.12495636840763762,0.02420818626230146,50
24,0.48606817722320556,0.09645952431012211,0.013573098182678222,0.002633661523494514,42,0.8890555277638819,0.0009276938469234618,"{'random_state': 42, 'l1_ratio': 0.8890555277638819, 'alpha': 0.0009276938469234618}",-0.10904143662735731,-0.10692372672186368,-0.10933382309976127,-0.15424566584243649,-0.14410703962507215,-0.10167622598520658,-0.11931553789014258,-0.10018794897865993,-0.17728427856105533,-0.12809095974687498,-0.12502066430784303,0.024458923523621008,51
83,0.39894392490386965,0.05094964161483212,0.01269230842590332,0.005760826044066614,42,0.5257373686843421,0.0003428064032016008,"{'random_state': 42, 'l1_ratio': 0.5257373686843421, 'alpha': 0.0003428064032016008}",-0.11198755372350484,-0.09881815519216271,-0.10811375720806733,-0.1571056006612052,-0.13962563814935053,-0.11643758437469891,-0.11831754462130628,-0.0971351675951255,-0.1779009799724755,-0.12618861616692198,-0.12516305976648187,0.0246550532307424,52
59,0.45193312168121336,0.0765568348866639,0.014048242568969726,0.0037911695497134324,42,0.6891555777888944,0.00026059529764882445,"{'random_state': 42, 'l1_ratio': 0.6891555777888944, 'alpha': 0.00026059529764882445}",-0.11185434794163059,-0.09845997279493006,-0.10747276393034604,-0.15863633886360734,-0.13936335561970975,-0.12009480202136923,-0.11795938258011923,-0.09637971334002542,-0.1781803366616873,-0.12451543440846423,-0.1252916448161889,0.024984753364340476,53
95,0.4157226085662842,0.1098267446425159,0.011789226531982422,0.00265415972352982,42,0.40379839919959976,0.000394807403701851,"{'random_state': 42, 'l1_ratio': 0.40379839919959976, 'alpha': 0.000394807403701851}",-0.11256634470185675,-0.0991972303577614,-0.10877683495802318,-0.15655460585860428,-0.13974935589893056,-0.11531379568949893,-0.11971014250118302,-0.09814863958124251,-0.17873317162505864,-0.12764180135493192,-0.12563919225270911,0.024555558071760752,54
25,0.3966165065765381,0.07793834758807086,0.012476515769958497,0.0016434073190062545,42,0.4142931465732866,0.0003571685842921461,"{'random_state': 42, 'l1_ratio': 0.4142931465732866, 'alpha': 0.0003571685842921461}",-0.11277001450022557,-0.09905106694190115,-0.10855886687613603,-0.15710187612993784,-0.13967041492625823,-0.11668294120991708,-0.12027449619892465,-0.0982397047734058,-0.18022782363202783,-0.12765821150500428,-0.12602354166937385,0.02488634470045345,55
58,0.49278237819671633,0.13378871320376,0.014226889610290528,0.0029475001584428257,42,0.679160580290145,0.00021998499249624814,"{'random_state': 42, 'l1_ratio': 0.679160580290145, 'alpha': 0.00021998499249624814}",-0.11258298490640259,-0.098390142696412,-0.1074265560090728,-0.1598196764703862,-0.1392190886158692,-0.12285557744648996,-0.11961524395268686,-0.09693588807285301,-0.1811244727696807,-0.12498953173909327,-0.12629591626789466,0.025573494366989018,56
3,0.4319082021713257,0.09684090072308933,0.012125110626220703,0.002695479262303519,42,0.5372316158079039,0.0002650525262631316,"{'random_state': 42, 'l1_ratio': 0.5372316158079039, 'alpha': 0.0002650525262631316}",-0.11281750237843063,-0.09862490487842135,-0.10787216418551918,-0.15874724921703603,-0.13939887254812858,-0.12038573890517673,-0.12034843518298911,-0.09763696906150873,-0.1816573667080442,-0.12641524525617995,-0.12639044483214346,0.02543229578112275,57
69,0.5050562381744385,0.1472594956892812,0.013294172286987305,0.0028155748665663646,42,0.695152576288144,0.00020215607803901952,"{'random_state': 42, 'l1_ratio': 0.695152576288144, 'alpha': 0.00020215607803901952}",-0.11281479103350879,-0.09837078585570383,-0.107218538744013,-0.16041769509879766,-0.13919218659076074,-0.12411731732818662,-0.12005972015621717,-0.09703728112018874,-0.1826358469844473,-0.12504801668134047,-0.12669121795931643,0.025942236095562187,58
75,0.4423426389694214,0.08611849124816436,0.011699080467224121,0.0010154685443494447,42,0.23938069034517256,0.0005032666333166584,"{'random_state': 42, 'l1_ratio': 0.23938069034517256, 'alpha': 0.0005032666333166584}",-0.11396406590892007,-0.09993927363202094,-0.109766701267914,-0.1561910424979215,-0.140264884415843,-0.11428893069969688,-0.12243247911371656,-0.0998093541536942,-0.18211618377621516,-0.1296339703384996,-0.1268406885804442,0.024886786974048395,59
39,0.43850791454315186,0.09759413151319868,0.013359975814819337,0.0033269434062276554,42,0.17891095547773886,0.0006250975487743872,"{'random_state': 42, 'l1_ratio': 0.17891095547773886, 'alpha': 0.0006250975487743872}",-0.11438786598379452,-0.10038086644312236,-0.1104626890477806,-0.1557134265630539,-0.14044134030002897,-0.11299143806228978,-0.12302642470352108,-0.1003555760486972,-0.18210024847967293,-0.1300349451153535,-0.12698948207473149,0.024725409900239633,60
