,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
4,3.241263580322266,0.26008216712161786,0.007746195793151856,0.0002115626697646608,0.5378151075537769,42,50,5,2,49,0.6828731365682842,"{'subsample': 0.5378151075537769, 'random_state': 42, 'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 49, 'learning_rate': 0.6828731365682842}",-0.24315860485031787,-0.2351351941881365,-0.20474993867196198,-0.23039767218228915,-0.23025619335083453,-0.19647009350938713,-0.23238932403998439,-0.2337539854541922,-0.23037201321140657,-0.22419017888993287,-0.2260873198348443,0.013646120826315195,50
15,6.620505213737488,0.3560562288944099,0.010937261581420898,0.00025825895795233706,0.360244072036018,42,207,5,3,58,0.49079629814907455,"{'subsample': 0.360244072036018, 'random_state': 42, 'n_estimators': 207, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 58, 'learning_rate': 0.49079629814907455}",-0.22940485356489512,-0.23135340725649456,-0.22702562204317078,-0.23896071583793657,-0.21025657460389902,-0.22223023743340833,-0.2125229056637279,-0.2057533021896217,-0.2413176652395081,-0.2868173599677981,-0.23056426438004599,0.021881427051673005,51
7,9.313689756393433,0.2352077537331259,0.009921526908874512,0.0004615244810562488,0.6838735367683842,42,252,2,1,42,0.8224289644822411,"{'subsample': 0.6838735367683842, 'random_state': 42, 'n_estimators': 252, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 42, 'learning_rate': 0.8224289644822411}",-0.27836955598119967,-0.1971724647037679,-0.2171652576874557,-0.24366787937958403,-0.2998159402271288,-0.22639861462442187,-0.22647114266037544,-0.21806010116992522,-0.21601997464294762,-0.22232005799515928,-0.23454609890719652,0.02976374392858995,52
32,28.649009227752686,2.5050521661690275,0.014493560791015625,0.004482046213331243,0.8084233616808404,42,359,3,2,41,0.9349739869934968,"{'subsample': 0.8084233616808404, 'random_state': 42, 'n_estimators': 359, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 41, 'learning_rate': 0.9349739869934968}",-0.2582320334627567,-0.24136412615554242,-0.2351707366090608,-0.23067385573998878,-0.26782074947206186,-0.24314812764899757,-0.2323625046207217,-0.21480530863906008,-0.20834995758650013,-0.22230059899570237,-0.23542279989303924,0.017398452879011136,53
68,30.68138506412506,1.1052102201802338,0.01584751605987549,0.0007625910816701248,0.7549019509754877,42,252,7,3,80,0.9519807903951977,"{'subsample': 0.7549019509754877, 'random_state': 42, 'n_estimators': 252, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 80, 'learning_rate': 0.9519807903951977}",-0.21331516342371426,-0.255337118050113,-0.22537329334903666,-0.2668319868158535,-0.27427951938782746,-0.24682939168724743,-0.2217264605197755,-0.2227855768617037,-0.19413863942592488,-0.24099662152351065,-0.23616137710447066,0.023853921684597712,54
13,27.301115727424623,4.696155740822004,0.017649507522583006,0.0015707677462175257,0.520808304152076,42,412,3,1,52,0.659863931965983,"{'subsample': 0.520808304152076, 'random_state': 42, 'n_estimators': 412, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 52, 'learning_rate': 0.659863931965983}",-0.2503144645210284,-0.23188178478980392,-0.21115533245557924,-0.23543795368061687,-0.24745725437667543,-0.25489550939025774,-0.22219602559782461,-0.23014543678034033,-0.22614480859164454,-0.27609888381393877,-0.23857274539977097,0.017864564526335155,55
62,15.472135543823242,0.7349222231744843,0.01048581600189209,0.0002699548843842216,0.6973789394697348,42,458,4,1,47,0.9709883941970986,"{'subsample': 0.6973789394697348, 'random_state': 42, 'n_estimators': 458, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 47, 'learning_rate': 0.9709883941970986}",-0.24749472663878286,-0.25076516555892125,-0.2583411761754842,-0.27252420191711635,-0.2851383380266401,-0.2555539034505571,-0.2993328598774807,-0.27251108038311406,-0.26856605452213783,-0.28113331550829246,-0.2691360822058527,0.01562654953796754,56
20,3.598772096633911,0.1261156706995783,0.008933138847351075,0.0003690027702209827,0.360244072036018,42,80,5,1,52,0.5688275137568785,"{'subsample': 0.360244072036018, 'random_state': 42, 'n_estimators': 80, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 52, 'learning_rate': 0.5688275137568785}",-0.2594945087649781,-0.27577313090860534,-0.2856494560020925,-0.2941328802684821,-0.2659823176429051,-0.2868173534453494,-0.21867835002677735,-0.2277112342358442,-0.3234132436503966,-0.318899622213748,-0.2756552097159179,0.03258304170061946,57
59,5.454456996917725,0.13573839575590607,0.00823514461517334,0.00030084084943697765,0.620848324162081,42,50,3,1,49,0.8924569784892447,"{'subsample': 0.620848324162081, 'random_state': 42, 'n_estimators': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 49, 'learning_rate': 0.8924569784892447}",-0.2814642613755483,-0.2695253167495565,-0.2922963841770468,-0.305764613157598,-0.31702905021479266,-0.24344962863024114,-0.3034950102937922,-0.23410338140617037,-0.23926265240830466,-0.2792453474468609,-0.2765635645859912,0.027990149741344835,58
36,26.970474505424498,0.9973855965023258,0.018959736824035643,0.002820153577769744,0.46478589294647327,42,332,4,1,52,0.6953781390695348,"{'subsample': 0.46478589294647327, 'random_state': 42, 'n_estimators': 332, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 52, 'learning_rate': 0.6953781390695348}",-0.2692844624690938,-0.2872327843868839,-0.29619956991274277,-0.2763171195919748,-0.3006418528697723,-0.21509832910322993,-0.2558561896966797,-0.2778185530193104,-0.3304371862868866,-0.27779035798774954,-0.2786676405324324,0.028635923786138898,59
28,7.926529145240783,0.29204101680214073,0.012188053131103516,0.00030394240080246926,0.3417366683341671,42,185,4,1,73,0.5553221110555278,"{'subsample': 0.3417366683341671, 'random_state': 42, 'n_estimators': 185, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 73, 'learning_rate': 0.5553221110555278}",-0.26796193264028173,-0.3013347412037046,-0.2673832764066176,-0.3161535523014697,-0.25644901592618663,-0.2870802096740255,-0.3025939334442876,-0.24960681121067343,-0.24502863086209156,-0.318619976348166,-0.2812212080017504,0.026086285711178138,60
35,24.48254327774048,1.406996334122024,0.012734508514404297,0.00037308301475302293,0.6848739369684843,42,384,5,1,75,0.9649859929964982,"{'subsample': 0.6848739369684843, 'random_state': 42, 'n_estimators': 384, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 75, 'learning_rate': 0.9649859929964982}",-0.25565398844652804,-0.2481466172394494,-0.30849301100156534,-0.26856452711646606,-0.2869365603884005,-0.30953290239756837,-0.31521761191664194,-0.26660092230140364,-0.27988954797873644,-0.28078620136948745,-0.2819821890156247,0.022026010155026938,61
94,13.876784014701844,0.6223496088642824,0.013307285308837891,0.000629616087041237,0.5623249124562282,42,252,3,3,50,0.9359743871935968,"{'subsample': 0.5623249124562282, 'random_state': 42, 'n_estimators': 252, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 0.9359743871935968}",-0.33558390656499276,-0.30012711701206357,-0.31856663851334044,-0.3397751975999094,-0.34807448536691493,-0.304652111046013,-0.29848667825644576,-0.3372173365598597,-0.3062891752790369,-0.313730451784441,-0.32025030979830177,0.017437213370744407,62
92,4.242795991897583,0.12134913914524816,0.009156417846679688,0.0004663043183258981,0.41476588294147076,42,69,2,1,42,0.7609043521760881,"{'subsample': 0.41476588294147076, 'random_state': 42, 'n_estimators': 69, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 42, 'learning_rate': 0.7609043521760881}",-0.452293650466476,-0.5371744390401547,-0.3518932102462632,-0.3696836207600454,-0.39206910875894985,-0.45073219215866334,-0.2859581440207193,-0.2980805462235179,-0.3749713940287283,-0.3748204430928801,-0.3887676748796398,0.07128349243192829,63
90,0.31296887397766116,0.010274561032975875,0.006980705261230469,0.0002416671638880042,0.09463781890945473,42,59,2,3,41,0.3412364682341171,"{'subsample': 0.09463781890945473, 'random_state': 42, 'n_estimators': 59, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 41, 'learning_rate': 0.3412364682341171}",-0.37116167737212974,-0.4205959491761848,-0.4072977362481747,-0.35130495938722006,-0.4680786090183278,-0.36888449125670725,-0.3796759219771018,-0.4076868130995668,-0.4016789031534216,-0.3505553534182299,-0.3926920414107064,0.034159716401610474,64
71,0.18136756420135497,0.0028028048027442026,0.006372618675231934,0.00019820283117962044,0.0006002001000500251,42,322,2,1,75,0.35274107053526765,"{'subsample': 0.0006002001000500251, 'random_state': 42, 'n_estimators': 322, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 75, 'learning_rate': 0.35274107053526765}",-0.3785343210532343,-0.39534187633825646,-0.42454766653205434,-0.42915456179764844,-0.462125868425504,-0.37283344617510333,-0.39869842473720307,-0.38236553953145136,-0.4191282557342913,-0.49335789382314654,-0.4156087854147893,0.036729563090625084,65
76,18.3520761013031,0.4538601141253811,0.020010161399841308,0.0011824545895990047,0.35074027013506753,42,404,3,1,66,0.6808723361680841,"{'subsample': 0.35074027013506753, 'random_state': 42, 'n_estimators': 404, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 66, 'learning_rate': 0.6808723361680841}",-0.5793859356647274,-0.5915011816279049,-0.49191987536037657,-0.46984981413053967,-0.3602542866378789,-0.5789919595282501,-0.42122891600596163,-0.4485569685646148,-0.5142946968984926,-0.4390395835886933,-0.4895023218007439,0.07286101606866936,66
26,11.148489379882813,0.3253644215356153,0.015679311752319337,0.0006072817264644459,0.3177270635317659,42,396,5,2,49,0.6518607303651826,"{'subsample': 0.3177270635317659, 'random_state': 42, 'n_estimators': 396, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 49, 'learning_rate': 0.6518607303651826}",-0.872350431705404,-0.9042481862915841,-0.7497869863524299,-0.9900915026705539,-0.8182533542040402,-0.7831219092348446,-0.7609016643946249,-0.731603132532747,-0.9949949285679538,-0.8512576222260548,-0.8456609718180237,0.09021329402256005,67
67,13.22938859462738,0.3067176531149059,0.014544939994812012,0.0006523528234314309,0.38725487743871934,42,254,4,1,59,0.8024209604802401,"{'subsample': 0.38725487743871934, 'random_state': 42, 'n_estimators': 254, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 59, 'learning_rate': 0.8024209604802401}",-0.8050819083204879,-0.8295427868178061,-0.8519956915380539,-0.9029348520976493,-0.8538214462633293,-1.2771890289614436,-0.7402459279019498,-0.7084361177475578,-0.9900884551601594,-0.9378950597001653,-0.8897231274508602,0.15211989388103075,68
40,0.10947110652923583,0.002918951948271584,0.006437826156616211,0.00017755676203787455,0.0181072036018009,42,86,2,2,51,0.3487394697348674,"{'subsample': 0.0181072036018009, 'random_state': 42, 'n_estimators': 86, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 51, 'learning_rate': 0.3487394697348674}",-1.1497303432526502,-1.324162244024791,-1.07125891540519,-1.2435333974008445,-1.2408849752966886,-1.6052561545940152,-1.392929374074278,-1.6145706164447287,-1.2270784446875311,-1.387484339567966,-1.3256888804748683,0.17009234821817967,69
12,1.9567743778228759,0.047318416607559054,0.009134888648986816,0.004057186771172039,0.4022608804402201,42,63,2,3,40,0.9089635817908954,"{'subsample': 0.4022608804402201, 'random_state': 42, 'n_estimators': 63, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 40, 'learning_rate': 0.9089635817908954}",-1.688865602975511,-1.6288515909819001,-1.9036547681922722,-1.7479906208551947,-2.183182357863219,-2.1002970266606003,-1.5036322312354349,-1.7229706100897282,-1.7691040740469774,-2.696339556908608,-1.8944888439809446,0.33180778571663383,70
3,5.594268798828125,0.11964058104683206,0.009727668762207032,0.0014780243951816336,0.4477790895447724,42,86,5,1,49,0.9944977988994498,"{'subsample': 0.4477790895447724, 'random_state': 42, 'n_estimators': 86, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 49, 'learning_rate': 0.9944977988994498}",-2.233092500623035,-2.6901254043627385,-3.125076405932001,-2.564468260064818,-1.5163901434087128,-2.21355956596423,-2.131995342328856,-2.0010952509325737,-2.585782976289019,-2.986393534022834,-2.4047979383928815,0.45710358399141887,71
8,1.2977518081665038,0.023687389783629102,0.008095550537109374,0.00032132452678400634,0.17867143571785893,42,100,4,2,77,0.5148059029514758,"{'subsample': 0.17867143571785893, 'random_state': 42, 'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 77, 'learning_rate': 0.5148059029514758}",-2.5229219229139166,-3.203461413717204,-3.0546551747779276,-2.5092949047866036,-2.9880433372870865,-2.929224345781054,-3.045804584661538,-2.618380284998235,-3.2719455916052307,-2.5197850856499846,-2.866351664617878,0.28135467513928697,72
11,0.9489691019058227,0.022209598544061213,0.007363367080688477,0.00020833674643283876,0.20918364182091045,42,62,3,2,41,0.6253501250625313,"{'subsample': 0.20918364182091045, 'random_state': 42, 'n_estimators': 62, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 41, 'learning_rate': 0.6253501250625313}",-3.1983955591605677,-3.312161976891212,-3.848036902052994,-3.809781881481081,-3.7265016478562574,-3.2308615258629536,-2.8780509263707548,-3.069714826015602,-2.5484339754320056,-3.332808127465916,-3.295474734858934,0.3942299503296172,73
77,0.3882081747055054,0.015507086617021307,0.006845855712890625,0.00017200865982100954,0.11264502251125563,42,55,2,2,80,0.5733293146573287,"{'subsample': 0.11264502251125563, 'random_state': 42, 'n_estimators': 55, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 80, 'learning_rate': 0.5733293146573287}",-4.610372451265843,-4.9196048822281355,-4.3839012487819655,-4.154372801432187,-5.543785353009987,-5.078554669594601,-5.296342396180793,-6.588832909150955,-5.005251147986764,-3.9460878516533797,-4.952710571128462,0.724942321657426,74
58,1.2268257856369018,0.03341731524779635,0.007933759689331054,0.00023714551070796612,0.1741696348174087,42,121,7,3,62,0.5613245122561281,"{'subsample': 0.1741696348174087, 'random_state': 42, 'n_estimators': 121, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 62, 'learning_rate': 0.5613245122561281}",-8.705590340408712,-12.828770753233973,-8.79012650794966,-9.924667137126885,-6.194055086428458,-8.651175722982396,-8.425163717872065,-7.915441699939554,-6.600823214399227,-8.119485693590468,-8.61552998739314,1.7378178904523396,75
60,1.1054230213165284,0.015484206045500062,0.009872102737426757,0.00030223154854267735,0.05862341170585293,42,315,4,1,64,0.29521805902951476,"{'subsample': 0.05862341170585293, 'random_state': 42, 'n_estimators': 315, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 64, 'learning_rate': 0.29521805902951476}",-13.344008778855514,-13.723507566613963,-15.854656992879498,-13.272034424215013,-12.751339304741034,-13.09385059442526,-14.911204898730666,-17.753192072127995,-20.573914444363005,-13.104478620102668,-14.83821876970546,2.424163092045558,76
18,3.2599385023117065,0.060354746297015066,0.009572291374206543,0.000266021216519986,0.2767106553276638,42,171,2,3,49,0.6858743371685843,"{'subsample': 0.2767106553276638, 'random_state': 42, 'n_estimators': 171, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 49, 'learning_rate': 0.6858743371685843}",-21.542269403466534,-19.632878433228914,-9.282793988010537,-13.490778044652675,-14.126355816615398,-11.72491407076174,-14.985459186757577,-13.208417341987776,-16.783129968502923,-13.95574374745997,-14.873274000144402,3.43566438542223,77
27,1.9162707567214965,0.06388670888787917,0.008897352218627929,0.0004725012796922817,0.1961784392196098,42,156,7,3,58,0.6078431215607804,"{'subsample': 0.1961784392196098, 'random_state': 42, 'n_estimators': 156, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 58, 'learning_rate': 0.6078431215607804}",-47.693164902735944,-41.30147727297187,-34.356760673124036,-40.00453480192064,-43.818513294083964,-40.8143484430136,-31.000834795576573,-47.73517852353384,-64.30978112846782,-46.09107732919339,-43.71256711646217,8.59663948244091,78
49,0.3710851430892944,0.014183203453281522,0.006811904907226563,0.0002912832054948874,0.11014402201100551,42,63,3,3,73,0.699879939969985,"{'subsample': 0.11014402201100551, 'random_state': 42, 'n_estimators': 63, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 73, 'learning_rate': 0.699879939969985}",-45.894747276102585,-43.834147795962856,-38.548174983066424,-49.89202138239622,-72.13660810775495,-38.029447682736205,-55.638995877114034,-71.20897180504396,-57.69710902433277,-55.631850153559185,-52.85120740880691,11.448311999415493,79
57,4.540160322189331,0.09827647174824217,0.014081501960754394,0.00044661105668648376,0.16716683341670835,42,294,2,1,74,0.460284092046023,"{'subsample': 0.16716683341670835, 'random_state': 42, 'n_estimators': 294, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 74, 'learning_rate': 0.460284092046023}",-53.80097725424323,-36.83054870909565,-51.651919661478544,-60.59737140699358,-55.23631443845224,-65.20809387059158,-46.61950392623009,-58.84482112766235,-57.23356258455212,-47.096840667856945,-53.31199536471563,7.761045973772924,80
45,1.489694595336914,0.044590220023403786,0.008368325233459473,0.0003078150070645996,0.15166063031515759,42,177,2,3,60,0.5438175087543772,"{'subsample': 0.15166063031515759, 'random_state': 42, 'n_estimators': 177, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 60, 'learning_rate': 0.5438175087543772}",-142.40733848383405,-75.07336838611302,-103.00877475350505,-111.20459452957427,-84.32487242111681,-102.89303467693941,-95.3597956754535,-111.81802604558902,-73.83292855319424,-71.71081300532644,-97.1633546530646,20.914396132112774,81
23,1.8547954082489013,0.04521778311111129,0.008216929435729981,0.0003974393669586901,0.2577030515257629,42,95,5,2,56,0.8109243621810905,"{'subsample': 0.2577030515257629, 'random_state': 42, 'n_estimators': 95, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 56, 'learning_rate': 0.8109243621810905}",-214.545420760398,-218.36545221958065,-232.8707607587599,-204.76105608990864,-204.58943930607694,-197.3946800501019,-249.89713705190255,-243.99450233687418,-328.2287619056684,-206.43947297000142,-230.10866834492725,36.77481194003908,82
17,1.1211684942245483,0.029168114818316142,0.009097599983215332,0.0011860386722735373,0.1041416208104052,42,155,5,1,40,0.5443177088544272,"{'subsample': 0.1041416208104052, 'random_state': 42, 'n_estimators': 155, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 40, 'learning_rate': 0.5443177088544272}",-1106.7529941070018,-1064.845246424889,-566.6005070846098,-1030.300119676983,-715.6931191064457,-1201.198965380512,-1114.3667303254008,-786.6737801841952,-1200.3752637165148,-966.1687806928203,-975.2975506699373,204.80387310462058,83
46,3.862010192871094,0.1134579578385296,0.00986025333404541,0.0013118604618200737,0.37875147573786894,42,135,3,3,70,0.9879951975987994,"{'subsample': 0.37875147573786894, 'random_state': 42, 'n_estimators': 135, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 70, 'learning_rate': 0.9879951975987994}",-2066.6414366606296,-1376.6960395916435,-953.6531340526783,-1312.1821139273388,-1231.5341037850446,-1873.089885057871,-1077.7067749513576,-1372.1891140418531,-875.8292439739115,-1231.5012903660768,-1337.1023136408405,356.69569081339426,84
97,0.7722227334976196,0.020240042256158535,0.009265398979187012,0.00013086423991976866,0.0381152076038019,42,359,5,2,76,0.38525407703851927,"{'subsample': 0.0381152076038019, 'random_state': 42, 'n_estimators': 359, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 76, 'learning_rate': 0.38525407703851927}",-3038.2098385569393,-4096.238093352326,-3767.983724176136,-4172.105193383187,-5073.6759689774935,-4030.2169040068643,-5572.846774378578,-4343.625326214181,-4173.594375067729,-4893.959382175485,-4316.245558028892,677.6841578153127,85
33,5.40651216506958,0.2104720325209832,0.012659239768981933,0.0004444084076502022,0.20568224112056027,42,282,3,1,53,0.6318527263631816,"{'subsample': 0.20568224112056027, 'random_state': 42, 'n_estimators': 282, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 53, 'learning_rate': 0.6318527263631816}",-94157.09727367641,-123168.72024539579,-96735.99061913093,-59710.69511652617,-87348.83528974658,-96597.76178220671,-143596.959292154,-34110.22076227809,-107941.08679752333,-76915.00643304246,-92028.23736116805,29290.07307614329,86
37,1.0246630907058716,0.010245679471943929,0.009078335762023926,0.00021773347617143983,0.06762701350675338,42,335,7,3,60,0.5063025012506254,"{'subsample': 0.06762701350675338, 'random_state': 42, 'n_estimators': 335, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 60, 'learning_rate': 0.5063025012506254}",-326680.0810123762,-393198.90212954226,-399475.62802887347,-181160.43099915943,-387114.44880418025,-395795.60887923476,-416519.39201091055,-246800.48185261717,-364996.49467561283,-399664.9063446159,-351140.6374737123,73886.92644463573,87
61,7.961540794372558,0.15758546373947205,0.015530753135681152,0.0002954567464520315,0.24869944972486244,42,290,2,1,46,0.7278911455727864,"{'subsample': 0.24869944972486244, 'random_state': 42, 'n_estimators': 290, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 46, 'learning_rate': 0.7278911455727864}",-3108985.2716787714,-4304930.572521043,-3529041.0875777868,-3277530.7025638814,-2294236.4719188125,-9005558.262228753,-4093481.525044814,-6923740.908747412,-1307858.816915852,-3654668.10225296,-4150003.172145009,2128256.6871291893,88
80,0.19844162464141846,0.0017702681038626303,0.006794428825378418,0.0001009064183127985,0.0381152076038019,42,84,4,1,73,0.9264705852926464,"{'subsample': 0.0381152076038019, 'random_state': 42, 'n_estimators': 84, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 73, 'learning_rate': 0.9264705852926464}",-5111418.214086779,-5298776.229718281,-6445406.774285991,-3547801.1811698116,-2979872.4946654993,-6864129.288830987,-2258917.7259465,-3179419.09786277,-4183466.2049906775,-2162931.858264907,-4203213.906982221,1582741.4729846874,89
50,0.2998701333999634,0.008301688829188032,0.007185459136962891,0.00038812229253798344,0.06512601300650325,42,81,4,2,64,0.980492196098049,"{'subsample': 0.06512601300650325, 'random_state': 42, 'n_estimators': 81, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 64, 'learning_rate': 0.980492196098049}",-5796643.071208311,-6136400.005027597,-5094295.86927011,-7071286.918121479,-9780941.228437334,-6945442.668898317,-5232064.395988588,-9987976.756497575,-3800338.8539177487,-3312741.500107022,-6315813.126747409,2115974.1218439746,90
29,4.606962275505066,0.08258679428072174,0.011141371726989747,0.0007399461247684021,0.260204052026013,42,263,2,3,78,0.8164265632816409,"{'subsample': 0.260204052026013, 'random_state': 42, 'n_estimators': 263, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 78, 'learning_rate': 0.8164265632816409}",-9167563.33532413,-12036278.449589519,-10538100.489746353,-8257598.635689492,-11623674.624958612,-12184383.831697661,-5755434.100397186,-14728331.19884094,-5451565.356684913,-7139299.93981423,-9688222.996274302,2895617.663446437,91
70,3.2000680685043337,0.10370439674689448,0.010252714157104492,0.0015101174203882718,0.23669464732366183,42,210,7,3,50,0.9174669834917459,"{'subsample': 0.23669464732366183, 'random_state': 42, 'n_estimators': 210, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 0.9174669834917459}",-1250269721.6785147,-1755761766.6559422,-1408795879.4907732,-924790732.5737361,-1333324994.3687665,-1839525905.6957738,-772966206.7481712,-1147788871.558768,-1586979229.7146091,-1675848131.1913798,-1369605143.9676433,336320110.40694094,92
81,0.9475432157516479,0.033214743623871425,0.009440779685974121,0.00040681743329405305,0.05312121060530266,42,305,5,1,61,0.5918367183591796,"{'subsample': 0.05312121060530266, 'random_state': 42, 'n_estimators': 305, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 61, 'learning_rate': 0.5918367183591796}",-7799975447.939105,-9283178805.502563,-6735479576.281907,-7404024693.804925,-1922057796.6259632,-13661985678.903479,-4587881355.570749,-12116489456.202513,-6529746143.182731,-6278075482.6412325,-7631889443.665517,3240368422.0838623,93
82,0.28652727603912354,0.008823458496629575,0.007853126525878907,0.0005230363211104963,0.0181072036018009,42,202,3,1,43,0.7839135567783893,"{'subsample': 0.0181072036018009, 'random_state': 42, 'n_estimators': 202, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 43, 'learning_rate': 0.7839135567783893}",-255114622983.50754,-798661639862.3802,-168818745461.33606,-217203283982.4184,-333310224969.0611,-58235303675.17287,-182342050470.3783,-1123351087356.3586,-324088533704.9897,-79412973207.54662,-354053846567.31494,323430487437.2059,94
19,0.4763002395629883,0.010525154313800304,0.00800793170928955,0.00016095228603880865,0.03561420710355178,42,276,7,3,50,0.7468987493746874,"{'subsample': 0.03561420710355178, 'random_state': 42, 'n_estimators': 276, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 50, 'learning_rate': 0.7468987493746874}",-571907322930.9823,-808393538346.3352,-322814060590.3131,-1000613046922.8639,-492939980920.30646,-334913313328.22784,-892016109660.369,-548615842289.1576,-585709022134.7823,-743635576700.4446,-630155781382.3782,215157654345.84204,95
87,5.154397821426391,0.11468482610884291,0.012676143646240234,0.00044985158679211037,0.1921768384192096,42,313,4,1,70,0.758903551775888,"{'subsample': 0.1921768384192096, 'random_state': 42, 'n_estimators': 313, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 70, 'learning_rate': 0.758903551775888}",-632013016308.1343,-483491271160.4145,-980227100596.428,-1161618302177.1055,-598769813201.7198,-725259504537.5891,-807337991121.502,-1370826605703.837,-723534802131.252,-1479921392830.9185,-896299979976.89,322339380388.59564,96
93,0.8966800928115845,0.03759362977714496,0.009382247924804688,0.0004215443695788274,0.046118409204602306,42,388,7,2,69,0.7258903451725863,"{'subsample': 0.046118409204602306, 'random_state': 42, 'n_estimators': 388, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 69, 'learning_rate': 0.7258903451725863}",-1.6329921886879168e+17,-1.9490346348645027e+17,-2.8422095992524547e+17,-4.131253430841375e+17,-1.2338674302148285e+17,-1.140367747786528e+17,-2.1429334133513846e+17,-7.37706380430582e+16,-2.401036642848499e+17,-6.547176914414487e+17,-2.4758578382692557e+17,1.6401778477107635e+17,97
24,8.142354011535645,0.15828105607426013,0.01425015926361084,0.0004122578961088364,0.2677070535267634,42,464,7,3,40,0.9884953976988494,"{'subsample': 0.2677070535267634, 'random_state': 42, 'n_estimators': 464, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 40, 'learning_rate': 0.9884953976988494}",-1.0665563164523226e+23,-2.5340012770585776e+23,-1.8644604134307145e+23,-1.4506723469862107e+23,-2.9552284313920274e+23,-1.125952361217943e+23,-3.5758502576414043e+22,-1.5517452397865594e+23,-1.905320762833807e+23,-2.107765046769911e+23,-1.691928722169221e+23,7.1575027585111105e+22,98
78,1.6942396402359008,0.03667656153289297,0.011627435684204102,0.0004909673860892342,0.06212481240620311,42,428,4,1,59,0.7869147573786893,"{'subsample': 0.06212481240620311, 'random_state': 42, 'n_estimators': 428, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_depth': 59, 'learning_rate': 0.7869147573786893}",-4.711533983394124e+26,-4.21709893955629e+26,-6.343472868888513e+25,-3.982099740509694e+26,-2.125770144028078e+26,-1.576858658407236e+26,-8.966604476215231e+25,-9.893547025395688e+26,-2.8474665187394567e+26,-4.7649904939051116e+26,-3.5650373238446046e+26,2.5622633389371212e+26,99
