,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lambda_2,param_lambda_1,param_alpha_2,param_alpha_1,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
17,0.4746029615402222,0.05460454126951447,0.009628629684448243,0.00111171136819424,2.6604302151075533e-06,3.903501750875437e-06,4.988094047023511e-06,7.494047023511755e-06,"{'lambda_2': 2.6604302151075533e-06, 'lambda_1': 3.903501750875437e-06, 'alpha_2': 4.988094047023511e-06, 'alpha_1': 7.494047023511755e-06}",-0.11746776732297017,-0.10358085199886212,-0.11437875315050675,-0.1541232096388704,-0.14125766854805544,-0.10944273774864478,-0.12473151320119245,-0.102352150304012,-0.18179762209594585,-0.12828650724356322,-0.12774187812526233,0.023785323373816156,22
64,0.47637310028076174,0.04844048502799068,0.010101842880249023,0.0006711658641488654,2.6505252626313155e-06,6.592696348174087e-06,8.032516258129064e-07,3.2844422211105547e-06,"{'lambda_2': 2.6505252626313155e-06, 'lambda_1': 6.592696348174087e-06, 'alpha_2': 8.032516258129064e-07, 'alpha_1': 3.2844422211105547e-06}",-0.11746776786496997,-0.1035808491157331,-0.11437875541381264,-0.15412320803190113,-0.1412576715047073,-0.10944274308531513,-0.12473151600002416,-0.10235215025505467,-0.18179762379965006,-0.12828651086519172,-0.12774187959363598,0.023785323460600537,23
95,0.4873213529586792,0.043563431516338375,0.009737110137939453,0.0015897493740787574,2.8585292646323157e-06,4.146173086543271e-06,6.99384692346173e-06,7.380140070035017e-06,"{'lambda_2': 2.8585292646323157e-06, 'lambda_1': 4.146173086543271e-06, 'alpha_2': 6.99384692346173e-06, 'alpha_1': 7.380140070035017e-06}",-0.11746776813872993,-0.1035808469590528,-0.11437875637846356,-0.15412320739549784,-0.14125767185948754,-0.10944274441291016,-0.12473151712653868,-0.10235215023046644,-0.18179762525328297,-0.1282865113368118,-0.12774187990912417,0.023785323780896792,24
60,0.4891432046890259,0.07132725620130932,0.011172056198120117,0.0037954348608187356,2.809004502251125e-06,9.702851425712856e-06,3.8341670835417705e-06,9.138269134567285e-06,"{'lambda_2': 2.809004502251125e-06, 'lambda_1': 9.702851425712856e-06, 'alpha_2': 3.8341670835417705e-06, 'alpha_1': 9.138269134567285e-06}",-0.11746776827912134,-0.10358084637785775,-0.11437875700382956,-0.15412320693106513,-0.14125767289644767,-0.10944274610713926,-0.1247315179191469,-0.10235215021780227,-0.18179762556814075,-0.12828651259338714,-0.12774188038939377,0.023785323741556723,25
99,0.40351817607879636,0.09288583407098691,0.007233095169067383,0.0020223408405142056,2.7495747873936967e-06,9.138269134567285e-06,1.62536268134067e-06,1.6154577288644323e-06,"{'lambda_2': 2.7495747873936967e-06, 'lambda_1': 9.138269134567285e-06, 'alpha_2': 1.62536268134067e-06, 'alpha_1': 1.6154577288644323e-06}",-0.11746776827025748,-0.10358084661789008,-0.1143787570167805,-0.15412320691025913,-0.14125767316157364,-0.10944274639864633,-0.12473151795259478,-0.10235215021855815,-0.18179762537442495,-0.12828651290867554,-0.12774188048296606,0.023785323663353574,26
85,0.4932314157485962,0.03752489580813356,0.01028130054473877,0.002891020193017352,3.026913456728364e-06,3.6608304152076036e-06,9.583991995998e-06,9.518259129564782e-07,"{'lambda_2': 3.026913456728364e-06, 'lambda_1': 3.6608304152076036e-06, 'alpha_2': 9.583991995998e-06, 'alpha_1': 9.518259129564782e-07}",-0.11746776869371435,-0.1035808434219969,-0.11437875854622599,-0.15412320589388961,-0.14125767393740465,-0.10944274873108456,-0.12473151975271823,-0.10235215018047547,-0.18179762749792777,-0.12828651391101814,-0.12774188105664558,0.02378532410185842,27
53,0.4807936906814575,0.025421553638102345,0.010047483444213866,0.001518180417430733,3.0813906953476736e-06,2.026513256628314e-06,6.855177588794396e-06,1.9819409704852425e-06,"{'lambda_2': 3.0813906953476736e-06, 'lambda_1': 2.026513256628314e-06, 'alpha_2': 6.855177588794396e-06, 'alpha_1': 1.9819409704852425e-06}",-0.11746776943752733,-0.10358083922714803,-0.11437876159565938,-0.15412320375831237,-0.14125767760434157,-0.10944275560684663,-0.12473152349623276,-0.1023521501132689,-0.18179763001731955,-0.12828651842279604,-0.12774188292794525,0.0237853243097328,28
32,0.4910062074661255,0.0683151389663237,0.010343551635742188,0.0016879560442347083,3.121010505252626e-06,8.905502751375687e-06,6.473836918459229e-06,3.0417708854427212e-06,"{'lambda_2': 3.121010505252626e-06, 'lambda_1': 8.905502751375687e-06, 'alpha_2': 6.473836918459229e-06, 'alpha_1': 3.0417708854427212e-06}",-0.11746776964520732,-0.10358083799987354,-0.11437876242598444,-0.1541232031601592,-0.1412576785420631,-0.10944275739009769,-0.1247315245180442,-0.10235215009463562,-0.18179763080045278,-0.12828651956836354,-0.12774188341448817,0.02378532439818507,29
92,0.5098345756530762,0.12202836565371641,0.009492111206054688,0.0010786281854432665,3.3141570785392694e-06,2.2147073536768382e-06,9.311605802901451e-06,2.6752876438219106e-06,"{'lambda_2': 3.3141570785392694e-06, 'lambda_1': 2.2147073536768382e-06, 'alpha_2': 9.311605802901451e-06, 'alpha_1': 2.6752876438219106e-06}",-0.11746777038349593,-0.10358083337257899,-0.11437876533629972,-0.15412320115984027,-0.14125768142731138,-0.10944276331511525,-0.1247315280438552,-0.10235215002799918,-0.18179763368675542,-0.12828652314935868,-0.127741884990261,0.023785324785719826,30
25,0.4918942928314209,0.02847196350438957,0.01028447151184082,0.0012220457812331857,3.294347173586793e-06,7.4247123561780884e-06,2.383091545772886e-06,5.853426713356677e-07,"{'lambda_2': 3.294347173586793e-06, 'lambda_1': 7.4247123561780884e-06, 'alpha_2': 2.383091545772886e-06, 'alpha_1': 5.853426713356677e-07}",-0.11746777126198063,-0.1035808287128489,-0.11437876900785905,-0.15412319855209133,-0.1412576862407317,-0.10944277199082468,-0.12473153258557558,-0.10235214994867332,-0.18179763643687638,-0.12828652904484159,-0.1277418873782303,0.023785324921143776,31
58,0.5291233062744141,0.10204956019090321,0.011412739753723145,0.0041136240246549246,3.4874937468734363e-06,2.5168084042021006e-06,7.850625312656328e-06,5.894397198599299e-06,"{'lambda_2': 3.4874937468734363e-06, 'lambda_1': 2.5168084042021006e-06, 'alpha_2': 7.850625312656328e-06, 'alpha_1': 5.894397198599299e-06}",-0.11746777159109738,-0.10358082629729375,-0.11437877021556753,-0.15412319774951513,-0.14125768695306953,-0.10944277394456549,-0.12473153401267612,-0.10235214991903316,-0.1817976380206171,-0.1282865299576092,-0.12774188786610446,0.02378532523271915,32
90,0.4866687774658203,0.05355687563073505,0.010233616828918457,0.0030127962010493914,3.447873936968484e-06,6.473836918459229e-06,5.334767383691846e-06,3.185392696348174e-06,"{'lambda_2': 3.447873936968484e-06, 'lambda_1': 6.473836918459229e-06, 'alpha_2': 5.334767383691846e-06, 'alpha_1': 3.185392696348174e-06}",-0.11746777169952047,-0.10358082585313598,-0.11437877069962119,-0.1541231973889896,-0.14125768776192849,-0.10944277526100872,-0.12473153462676737,-0.1023521499092626,-0.1817976382611093,-0.12828653093703551,-0.12774188823983793,0.023785325200822452,33
52,0.48147010803222656,0.027941680703569755,0.010904669761657715,0.003317977072869211,3.5271135567783887e-06,3.8044522261130563e-06,6.642221110555277e-06,3.5914957478739366e-06,"{'lambda_2': 3.5271135567783887e-06, 'lambda_1': 3.8044522261130563e-06, 'alpha_2': 6.642221110555277e-06, 'alpha_1': 3.5914957478739366e-06}",-0.11746777198081151,-0.10358082407134792,-0.11437877180374859,-0.1541231966317288,-0.1412576888306616,-0.10944277748214129,-0.12473153596243411,-0.10235214988387936,-0.18179763937636453,-0.12828653226511463,-0.12774188882882323,0.02378532535579499,34
50,0.5017518043518067,0.08511714025844307,0.010447072982788085,0.004259785255231509,3.611305652826413e-06,4.581990995497749e-06,9.138269134567285e-06,4.9930465232616305e-06,"{'lambda_2': 3.611305652826413e-06, 'lambda_1': 4.581990995497749e-06, 'alpha_2': 9.138269134567285e-06, 'alpha_1': 4.9930465232616305e-06}",-0.11746777207284997,-0.10358082330530792,-0.1143787721159423,-0.1541231964240942,-0.1412576888845734,-0.10944277784173363,-0.12473153632425708,-0.10235214987565594,-0.1817976399077636,-0.12828653234287515,-0.12774188890950533,0.02378532548170758,35
10,0.5275847673416137,0.07270463413697055,0.01378941535949707,0.00623041205862612,3.83911955977989e-06,7.380140070035017e-06,6.726413206603301e-06,6.424312156078038e-06,"{'lambda_2': 3.83911955977989e-06, 'lambda_1': 7.380140070035017e-06, 'alpha_2': 6.726413206603301e-06, 'alpha_1': 6.424312156078038e-06}",-0.11746777370272539,-0.10358081378416518,-0.11437877870626817,-0.1541231918086144,-0.1412576963902602,-0.10944279223350589,-0.12473154439169074,-0.10235214972865242,-0.1817976457446431,-0.12828654158456257,-0.12774189280750883,0.02378532607682904,36
16,0.48242864608764646,0.053672277636583644,0.00920565128326416,0.0015588027616532949,3.829214607303652e-06,8.494447223611805e-06,5.478389194597298e-06,5.765632816408204e-06,"{'lambda_2': 3.829214607303652e-06, 'lambda_1': 8.494447223611805e-06, 'alpha_2': 5.478389194597298e-06, 'alpha_1': 5.765632816408204e-06}",-0.11746777382254792,-0.10358081317320492,-0.11437877921305495,-0.15412319144616443,-0.14125769708696262,-0.10944279346379701,-0.1247315450212227,-0.10235214971783733,-0.18179764610018662,-0.1282865424361344,-0.1277418931481113,0.023785326085918563,37
13,0.47195873260498045,0.03412329596000544,0.01013638973236084,0.003903702035891167,3.908454227113557e-06,7.36528264132066e-06,4.988094047023511e-06,4.4667333666833414e-07,"{'lambda_2': 3.908454227113557e-06, 'lambda_1': 7.36528264132066e-06, 'alpha_2': 4.988094047023511e-06, 'alpha_1': 4.4667333666833414e-07}",-0.11746777434932348,-0.10358081007341043,-0.11437878133838143,-0.15412318996196273,-0.14125769947581923,-0.10944279807435783,-0.1247315476195181,-0.10235214967032367,-0.18179764800186785,-0.1282865453801726,-0.12774189439451375,0.023785326286164605,38
29,0.4560891389846802,0.04372893868325822,0.00935523509979248,0.0009694438932251147,3.878739369684842e-06,4.473036518259129e-06,2.4969984992496246e-06,1.2044022011005501e-06,"{'lambda_2': 3.878739369684842e-06, 'lambda_1': 4.473036518259129e-06, 'alpha_2': 2.4969984992496246e-06, 'alpha_1': 1.2044022011005501e-06}",-0.11746777459309511,-0.10358080884446388,-0.11437878237794998,-0.15412318923280277,-0.14125770091232284,-0.1094428006248514,-0.12473154890635074,-0.10235214964822352,-0.18179764868951145,-0.1282865471439504,-0.12774189509735223,0.023785326292987755,39
62,0.5016130924224853,0.05913436907662885,0.010494089126586914,0.00353175441987373,3.94312156078039e-06,7.147373686843421e-06,3.93816908454227e-06,5.902951475737869e-07,"{'lambda_2': 3.94312156078039e-06, 'lambda_1': 7.147373686843421e-06, 'alpha_2': 3.93816908454227e-06, 'alpha_1': 5.902951475737869e-07}",-0.11746777470818873,-0.10358080802444328,-0.11437878280251516,-0.15412318893625523,-0.14125770120469625,-0.10944280133972371,-0.12473154941529059,-0.10235214963793557,-0.1817976492420981,-0.1282865475076724,-0.1277418952818819,0.02378532639725852,40
41,0.48427040576934816,0.03401659821661876,0.012132692337036132,0.0036788889533317815,4.175887943971986e-06,9.182841420710355e-06,5.963731865932966e-06,2.2493746873436715e-06,"{'lambda_2': 4.175887943971986e-06, 'lambda_1': 9.182841420710355e-06, 'alpha_2': 5.963731865932966e-06, 'alpha_1': 2.2493746873436715e-06}",-0.11746777570074678,-0.10358080192404343,-0.11437878673683338,-0.1541231861964123,-0.14125770528566137,-0.10944280950539033,-0.12473155420411415,-0.10235214954852898,-0.1817976530623523,-0.12828655254808521,-0.12774189747121684,0.023785326881500746,41
57,0.5070226907730102,0.07784238134941086,0.011496925354003906,0.004210906715362751,4.250175087543772e-06,6.36488244122061e-06,1.5807903951975986e-06,6.503551775887944e-06,"{'lambda_2': 4.250175087543772e-06, 'lambda_1': 6.36488244122061e-06, 'alpha_2': 1.5807903951975986e-06, 'alpha_1': 6.503551775887944e-06}",-0.117467776827434,-0.10358079559466672,-0.11437879136288703,-0.15412318295759805,-0.14125771087931377,-0.10944281997184016,-0.12473155988463615,-0.10235214944678102,-0.18179765685379695,-0.12828655943052522,-0.1277419003209479,0.02378532718565358,42
68,0.4893065929412842,0.04626460737613294,0.010747623443603516,0.0032472114321129416,4.269984992496247e-06,9.51960980490245e-06,1.7640320160080037e-06,6.845272636318159e-06,"{'lambda_2': 4.269984992496247e-06, 'lambda_1': 9.51960980490245e-06, 'alpha_2': 1.7640320160080037e-06, 'alpha_1': 6.845272636318159e-06}",-0.11746777687728864,-0.10358079527152604,-0.11437879155343066,-0.1541231828176209,-0.14125771105915025,-0.10944282033818022,-0.12473156011814081,-0.10235214944234666,-0.1817976570731205,-0.12828655964899677,-0.12774190041998015,0.023785327219991947,43
26,0.47215268611907957,0.02609748363961165,0.010094738006591797,0.002514562957814545,4.567133566783391e-06,1.2935467733866931e-06,9.544372186093047e-06,8.123011505752876e-06,"{'lambda_2': 4.567133566783391e-06, 'lambda_1': 1.2935467733866931e-06, 'alpha_2': 9.544372186093047e-06, 'alpha_1': 8.123011505752876e-06}",-0.11746777747445156,-0.10358079106534746,-0.11437879378927737,-0.15412318131542732,-0.14125771263964737,-0.10944282422493999,-0.12473156277997688,-0.10235214938858274,-0.1817976598007827,-0.1282865616470898,-0.12774190141255232,0.02378532771654463,44
87,0.49716665744781496,0.05474391716965498,0.00947108268737793,0.0013658948884235288,4.562181090545272e-06,7.716908454227113e-06,6.602601300650325e-06,3.1754877438719357e-06,"{'lambda_2': 4.562181090545272e-06, 'lambda_1': 7.716908454227113e-06, 'alpha_2': 6.602601300650325e-06, 'alpha_1': 3.1754877438719357e-06}",-0.11746777781253312,-0.10358078927861361,-0.11437879519954718,-0.15412318029961686,-0.1412577145061753,-0.10944282755835992,-0.12473156453028583,-0.10235214935815422,-0.18179766087515922,-0.12828656392499363,-0.1277419023343439,0.023785327771627444,45
78,0.4879878044128418,0.03733863308391659,0.010317325592041016,0.0017185453832354886,4.492846423211606e-06,6.5332666333166575e-06,3.725212606303151e-06,4.7008504252126055e-06,"{'lambda_2': 4.492846423211606e-06, 'lambda_1': 6.5332666333166575e-06, 'alpha_2': 3.725212606303151e-06, 'alpha_1': 4.7008504252126055e-06}",-0.11746777787262402,-0.10358078917364419,-0.11437879550796458,-0.15412318007469789,-0.14125771518056235,-0.10944282858104121,-0.12473156492871022,-0.10235214935263538,-0.181797660868289,-0.12828656474487135,-0.12774190262850402,0.023785327692925188,46
77,0.5105691909790039,0.033130103462294974,0.009924554824829101,0.0013293386386011717,4.586943471735867e-06,7.033466733366683e-06,5.711155577788894e-06,1.3133566783391695e-06,"{'lambda_2': 4.586943471735867e-06, 'lambda_1': 7.033466733366683e-06, 'alpha_2': 5.711155577788894e-06, 'alpha_1': 1.3133566783391695e-06}",-0.11746777809266677,-0.10358078768562465,-0.11437879634439695,-0.15412317949780677,-0.1412577158661738,-0.10944283012072019,-0.12473156593476996,-0.10235214933287587,-0.18179766183687704,-0.12828656559846494,-0.12774190303103766,0.02378532785555777,47
