,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
55,0.28345308303833006,0.04652033218431509,0.010787105560302735,0.0013204770341246183,42,0.0005160080040020011,"{'random_state': 42, 'alpha': 0.0005160080040020011}",-0.10877993603814683,-0.1025228360275813,-0.1075587777798019,-0.15531702529070374,-0.14248634628567974,-0.10662977408117663,-0.11733550463734904,-0.09705288949401834,-0.17763723798203856,-0.12384743272327686,-0.12391677603397729,0.02496983801270955,1
24,0.2555550098419189,0.04770290597302143,0.01116926670074463,0.0022024168606707287,42,0.0006051525762881441,"{'random_state': 42, 'alpha': 0.0006051525762881441}",-0.10854779469460993,-0.10383960917707204,-0.10801951753394493,-0.15483113883253738,-0.14305171057898014,-0.10361281185689324,-0.11777975323977874,-0.09792486921298482,-0.17770104449710541,-0.12471543418793404,-0.12400236838118406,0.02496531584066768,2
4,0.23597896099090576,0.039586852823497,0.011768937110900879,0.003272719781695364,42,0.0007537268634317159,"{'random_state': 42, 'alpha': 0.0007537268634317159}",-0.10831888915263775,-0.10613430340269582,-0.10876471850478027,-0.15447863946897905,-0.14377622275961724,-0.10101620760724318,-0.11869379417087657,-0.09908048872762197,-0.17720380768368643,-0.12677563518687734,-0.12442427066650157,0.02476122457983069,3
21,0.22331397533416747,0.034549337997114744,0.012009096145629884,0.003047951052190475,42,0.0008032516258129065,"{'random_state': 42, 'alpha': 0.0008032516258129065}",-0.10862248236773085,-0.10655163451985011,-0.1089939105447916,-0.15440051221248868,-0.14398044004681476,-0.1012420637203599,-0.11898400536015746,-0.09964951650599191,-0.17712737357929106,-0.12758717475339043,-0.12471391136108667,0.02460858431239079,4
12,0.4163118124008179,0.09755739154465204,0.011732053756713868,0.002587644667274129,42,0.0001990495247623812,"{'random_state': 42, 'alpha': 0.0001990495247623812}",-0.11142256283765978,-0.09812175608838192,-0.1063631119343748,-0.16041721170866854,-0.13940370949717396,-0.12415031396265101,-0.11674094109883881,-0.09502150212036956,-0.1782510621072011,-0.12329548824602513,-0.12531876596013447,0.025536592056969835,5
66,0.20175514221191407,0.02865512453580555,0.01270439624786377,0.005365826159623951,42,0.0009072536268134067,"{'random_state': 42, 'alpha': 0.0009072536268134067}",-0.10949249282076316,-0.10766544583960287,-0.10968608611835717,-0.15438314157617442,-0.14441908813127194,-0.10248749050029242,-0.1198232033188672,-0.10090693395866157,-0.17765276293359863,-0.12936142541236217,-0.12558780706099518,0.024326783473875246,6
0,0.19882140159606934,0.04190353399231387,0.013359880447387696,0.005441418934493047,42,0.0010310655327663832,"{'random_state': 42, 'alpha': 0.0010310655327663832}",-0.11030478355683872,-0.10872995292501386,-0.10976841562505311,-0.15463042868924973,-0.14458245378040108,-0.10374278009749228,-0.1207463656804265,-0.10202111136224044,-0.17847783544522922,-0.13009780838425256,-0.12631019355461975,0.024167731316227604,7
97,0.16725711822509765,0.027718888884859245,0.011093449592590333,0.0022123864945071126,42,0.0010756378189094547,"{'random_state': 42, 'alpha': 0.0010756378189094547}",-0.11064383653084991,-0.10911293020659496,-0.10971289572930298,-0.15500825616143177,-0.1446366371191447,-0.10411842787984572,-0.12106587027060954,-0.10240708261124314,-0.17883532101238442,-0.13040810332722497,-0.12659493608486322,0.024170840768132636,8
69,0.44430572986602784,0.09664256817069487,0.0115278959274292,0.0018504276821276738,42,0.0001495247623811906,"{'random_state': 42, 'alpha': 0.0001495247623811906}",-0.1125662932342062,-0.09806199173931289,-0.10667145926986968,-0.16222641721340925,-0.13901855420897619,-0.1283352605277534,-0.11907595400346997,-0.09601034313005358,-0.18190545226046692,-0.12408408294984956,-0.12679558085373674,0.026252545672992664,9
51,0.4417694091796875,0.1014442917866074,0.013836264610290527,0.0030749587035220887,42,0.0001396198099049525,"{'random_state': 42, 'alpha': 0.0001396198099049525}",-0.11277851820763127,-0.09814111484947463,-0.10661787900692457,-0.1626574006529265,-0.138990035421521,-0.12928917694487238,-0.11968095628574499,-0.09619251946646212,-0.1837329474533686,-0.12428265257095712,-0.12723632008598834,0.026644118007878824,10
