,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lambda_2,param_lambda_1,param_alpha_2,param_alpha_1,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
9,0.44903790950775146,0.02959591224304504,0.010571432113647462,0.0009784831451419777,3.48104052026013e-07,5.557778889444722e-06,8.991995997999e-06,3.445222611305653e-06,"{'lambda_2': 3.48104052026013e-07, 'lambda_1': 5.557778889444722e-06, 'alpha_2': 8.991995997999e-06, 'alpha_1': 3.445222611305653e-06}",-0.11905385089255291,-0.10109152255153192,-0.1127643034414975,-0.1236972856583145,-0.14170939303303381,-0.1035072030359396,-0.11922673535030312,-0.09357785597567989,-0.09721227694168987,-0.12151162953563338,-0.11333520564161766,0.013942235049444121,12
15,0.4550441265106201,0.046579826804895544,0.011235809326171875,0.0009109953391344799,3.4732366183091545e-07,4.759379689844922e-06,2.6688344172086043e-06,2.228614307153577e-06,"{'lambda_2': 3.4732366183091545e-07, 'lambda_1': 4.759379689844922e-06, 'alpha_2': 2.6688344172086043e-06, 'alpha_1': 2.228614307153577e-06}",-0.1190538494399792,-0.10109152044132495,-0.11276430475040403,-0.1236972833647348,-0.14170940015138397,-0.10350720494362649,-0.1192267374247299,-0.09357785436959998,-0.0972122701176852,-0.12151163142448203,-0.11333520564279505,0.013942237528713156,13
92,0.43238718509674073,0.049395310887791644,0.011255598068237305,0.004578577974525492,3.4751875937968985e-07,5.871435717858929e-06,7.003001500750375e-06,3.385192596298149e-06,"{'lambda_2': 3.4751875937968985e-07, 'lambda_1': 5.871435717858929e-06, 'alpha_2': 7.003001500750375e-06, 'alpha_1': 3.385192596298149e-06}",-0.11905385044673597,-0.10109152190425993,-0.11276430384329132,-0.12369728495363044,-0.14170939522563777,-0.10350720362171827,-0.11922673598751551,-0.09357785548315219,-0.09721227485130216,-0.12151163011636183,-0.11333520564336055,0.013942235811424697,14
88,0.4412177801132202,0.04297556884575709,0.010954022407531738,0.0019421768961675684,3.4322661330665333e-07,6.579789894947473e-06,8.099549774887445e-06,5.358179089544772e-06,"{'lambda_2': 3.4322661330665333e-07, 'lambda_1': 6.579789894947473e-06, 'alpha_2': 8.099549774887445e-06, 'alpha_1': 5.358179089544772e-06}",-0.11905385074827528,-0.10109152234303846,-0.11276430357296485,-0.12369728542512283,-0.1417093937965531,-0.10350720322973817,-0.11922673556107782,-0.09357785581751854,-0.09721227628820092,-0.12151162973148555,-0.11333520565139754,0.013942235304066113,15
61,0.4556145191192627,0.04400268257966831,0.011266541481018067,0.0011604447602732043,3.4030015007503755e-07,5.067033516758379e-06,6.562781390695348e-06,5.626313156578289e-06,"{'lambda_2': 3.4030015007503755e-07, 'lambda_1': 5.067033516758379e-06, 'alpha_2': 6.562781390695348e-06, 'alpha_1': 5.626313156578289e-06}",-0.11905385040237247,-0.10109152183991951,-0.11276430388563134,-0.12369728487733916,-0.14170939550835498,-0.10350720368660103,-0.11922673605694822,-0.09357785543458262,-0.09721227466785143,-0.12151163018428095,-0.11333520565438818,0.013942235897388884,16
78,0.45327684879302976,0.02241795259580104,0.010766005516052246,0.001468589205355909,3.369834917458729e-07,6.9399699849924965e-06,1.7563781890945473e-06,1.7563781890945473e-06,"{'lambda_2': 3.369834917458729e-07, 'lambda_1': 6.9399699849924965e-06, 'alpha_2': 1.7563781890945473e-06, 'alpha_1': 1.7563781890945473e-06}",-0.1190538493698332,-0.10109152034217106,-0.11276430481669059,-0.12369728324211929,-0.1417094006196514,-0.10350720504476175,-0.11922673753518814,-0.09357785429538978,-0.09721226984220728,-0.12151163153363238,-0.11333520566416451,0.01394223766676966,17
72,0.4387695550918579,0.03960450454274445,0.011153197288513184,0.0024163971911655216,3.3620310155077537e-07,6.935467733866933e-06,3.7773886943471737e-06,3.861430715357679e-06,"{'lambda_2': 3.3620310155077537e-07, 'lambda_1': 6.935467733866933e-06, 'alpha_2': 3.7773886943471737e-06, 'alpha_1': 3.861430715357679e-06}",-0.11905384983676019,-0.10109152102026774,-0.1127643043963163,-0.12369728397872318,-0.14170939833830806,-0.10350720443257755,-0.11922673686912084,-0.09357785481147614,-0.09721227203785687,-0.12151163092768863,-0.11333520566490955,0.013942236870988986,18
35,0.4402021408081055,0.046531595799681226,0.010054326057434082,0.0018732483867545044,3.29959979989995e-07,4.778889444722361e-06,7.691345672836419e-06,7.171085542771385e-06,"{'lambda_2': 3.29959979989995e-07, 'lambda_1': 4.778889444722361e-06, 'alpha_2': 7.691345672836419e-06, 'alpha_1': 7.171085542771385e-06}",-0.11905385075940246,-0.10109152235939523,-0.11276430356729389,-0.12369728543124621,-0.14170939386171633,-0.10350720322722919,-0.11922673555632757,-0.09357785583072449,-0.09721227638602079,-0.12151162973574889,-0.1133352056715105,0.013942235303868736,19
90,0.48800060749053953,0.07416944783445234,0.011944055557250977,0.002689522278072753,3.2332666333166585e-07,4.0780390195097545e-06,4.341670835417709e-06,5.826413206603301e-06,"{'lambda_2': 3.2332666333166585e-07, 'lambda_1': 4.0780390195097545e-06, 'alpha_2': 4.341670835417709e-06, 'alpha_1': 5.826413206603301e-06}",-0.11905385005111059,-0.10109152133104375,-0.11276430420752154,-0.1236972843069103,-0.14170939739506289,-0.10350720416301172,-0.11922673657339136,-0.09357785504853679,-0.09721227308351263,-0.12151163066621279,-0.11333520568263142,0.013942236522348673,20
23,0.44638981819152834,0.02931019595236846,0.010608577728271484,0.0007984913803862182,3.2274137068534265e-07,6.807903951975988e-06,8.223611805902952e-06,8.687843921960981e-06,"{'lambda_2': 3.2274137068534265e-07, 'lambda_1': 6.807903951975988e-06, 'alpha_2': 8.223611805902952e-06, 'alpha_1': 8.687843921960981e-06}",-0.11905385098202914,-0.10109152268483072,-0.11276430336887601,-0.12369728577421166,-0.1417093928605917,-0.10350720294133381,-0.11922673524579086,-0.09357785607930781,-0.09721227747111659,-0.12151162945919575,-0.11333520568672842,0.013942234937086562,21
74,0.43581085205078124,0.03178535434457998,0.009921836853027343,0.0009006512551317446,3.207903951975988e-07,5.626813406703351e-06,6.118559279639819e-06,3.089044522261131e-06,"{'lambda_2': 3.207903951975988e-07, 'lambda_1': 5.626813406703351e-06, 'alpha_2': 6.118559279639819e-06, 'alpha_1': 3.089044522261131e-06}",-0.11905385051440073,-0.10109152200559518,-0.1127643037907828,-0.12369728503444521,-0.1417093951668946,-0.10350720355676682,-0.11922673591496118,-0.09357785556249258,-0.09721227527966066,-0.12151163006947631,-0.11333520568954761,0.0139422357375514,22
82,0.5278828859329223,0.08027552592375825,0.013587212562561036,0.00551999391838016,3.1688844422211104e-07,6.650325162581291e-06,6.878939469734867e-06,7.099049524762381e-06,"{'lambda_2': 3.1688844422211104e-07, 'lambda_1': 6.650325162581291e-06, 'alpha_2': 6.878939469734867e-06, 'alpha_1': 7.099049524762381e-06}",-0.11905385073465989,-0.10109152232626957,-0.11276430359356804,-0.12369728537791154,-0.14170939413268746,-0.10350720327123984,-0.11922673560427743,-0.09357785580692676,-0.09721227633350862,-0.12151162978978647,-0.11333520569708358,0.013942235368375175,23
59,0.46429603099822997,0.08468232751217505,0.01344759464263916,0.005024335680343922,3.0654827413706855e-07,5.635817908954477e-06,1.4082041020510255e-06,2.896948474237119e-06,"{'lambda_2': 3.0654827413706855e-07, 'lambda_1': 5.635817908954477e-06, 'alpha_2': 1.4082041020510255e-06, 'alpha_1': 2.896948474237119e-06}",-0.11905384957945754,-0.10109152064929351,-0.1127643046375629,-0.12369728354436937,-0.14170939989345807,-0.10350720479691221,-0.11922673726277201,-0.09357785453143698,-0.09721227094697069,-0.12151163130686765,-0.1133352057149101,0.013942237355260153,24
21,0.4396108627319336,0.032826690663114236,0.012229299545288086,0.006436097543037196,2.981590795397699e-07,5.344672336168084e-06,6.178589294647324e-06,1.976488244122061e-06,"{'lambda_2': 2.981590795397699e-07, 'lambda_1': 5.344672336168084e-06, 'alpha_2': 6.178589294647324e-06, 'alpha_1': 1.976488244122061e-06}",-0.11905385075830634,-0.10109152236248639,-0.11276430357820033,-0.12369728539747168,-0.1417093942031832,-0.10350720325673514,-0.1192267355870757,-0.09357785583600958,-0.0972122765191293,-0.12151162978719643,-0.11333520572857943,0.01394223535658508,25
28,0.4682905197143555,0.05501608385708206,0.010313010215759278,0.001273597720973201,2.938669334667334e-07,6.7478739369684845e-06,4.149574787393697e-06,6.318659329664832e-06,"{'lambda_2': 2.938669334667334e-07, 'lambda_1': 6.7478739369684845e-06, 'alpha_2': 4.149574787393697e-06, 'alpha_1': 6.318659329664832e-06}",-0.11905385034705926,-0.10109152176616325,-0.11276430395000106,-0.12369728474326437,-0.14170939626938076,-0.10350720380061294,-0.11922673617857031,-0.09357785538261364,-0.09721227460956153,-0.12151163032933922,-0.11333520573765665,0.013942236065961858,26
68,0.4396430492401123,0.054362253397285676,0.012050557136535644,0.0025472439170333874,2.9269634817408704e-07,6.381690845422711e-06,4.4617308654327166e-06,2.324662331165583e-06,"{'lambda_2': 2.9269634817408704e-07, 'lambda_1': 6.381690845422711e-06, 'alpha_2': 4.4617308654327166e-06, 'alpha_1': 2.324662331165583e-06}",-0.11905385043466579,-0.10109152189370245,-0.11276430387141634,-0.1236972848803782,-0.14170939585294937,-0.10350720368643977,-0.11922673605454347,-0.09357785547984439,-0.09721227502638694,-0.12151163021725069,-0.11333520573975772,0.013942235918371612,27
47,0.5519181728363037,0.08643918373184517,0.011281180381774902,0.002853893938919514,2.9094047023511755e-07,5.118059029514757e-06,4.593796898449224e-06,5.694347173586794e-06,"{'lambda_2': 2.9094047023511755e-07, 'lambda_1': 5.118059029514757e-06, 'alpha_2': 4.593796898449224e-06, 'alpha_1': 5.694347173586794e-06}",-0.11905385045628802,-0.10109152192413852,-0.11276430385263862,-0.12369728491406784,-0.14170939575148386,-0.10350720365992147,-0.11922673602457856,-0.09357785550283569,-0.09721227512726614,-0.12151163019045955,-0.11333520574036782,0.013942235882625015,28
63,0.47385501861572266,0.04699922692670439,0.01042642593383789,0.0010709137061816292,2.9133066533266635e-07,5.499249624812406e-06,7.943471735867935e-06,1.2161080540270135e-06,"{'lambda_2': 2.9133066533266635e-07, 'lambda_1': 5.499249624812406e-06, 'alpha_2': 7.943471735867935e-06, 'alpha_1': 1.2161080540270135e-06}",-0.11905385123745131,-0.10109152305944592,-0.11276430314867614,-0.12369728614707654,-0.141709391928082,-0.10350720263374065,-0.11922673490921187,-0.09357785636708013,-0.0972122787997554,-0.12151162917508129,-0.11333520574056014,0.01394223454987474,29
17,0.44294793605804444,0.01815822498350906,0.01072232723236084,0.001701657520812182,2.8021010505252626e-07,6.3411705852926455e-06,7.87143571785893e-06,5.858429214607303e-06,"{'lambda_2': 2.8021010505252626e-07, 'lambda_1': 6.3411705852926455e-06, 'alpha_2': 7.87143571785893e-06, 'alpha_1': 5.858429214607303e-06}",-0.11905385133633414,-0.1010915232044994,-0.11276430306310739,-0.12369728629204264,-0.14170939156049464,-0.10350720251405865,-0.11922673477824579,-0.09357785647840702,-0.09721227931228822,-0.1215116290641018,-0.11333520576035798,0.01394223439885643,30
19,0.4515995025634766,0.03275075666184428,0.011293935775756835,0.001851430893323572,2.679189594797399e-07,4.330165082541271e-06,8.9639819909955e-06,6.086543271635818e-06,"{'lambda_2': 2.679189594797399e-07, 'lambda_1': 4.330165082541271e-06, 'alpha_2': 8.9639819909955e-06, 'alpha_1': 6.086543271635818e-06}",-0.11905385168260631,-0.10109152370756717,-0.11276430275518945,-0.12369728682827996,-0.14170938997359672,-0.10350720207061342,-0.11922673429406194,-0.09357785686197242,-0.09721228098034204,-0.1215116286311295,-0.11333520577853588,0.013942233825200066,31
71,0.4461557388305664,0.045311503880847995,0.011617469787597656,0.0012669104609802535,2.601150575287644e-07,5.6148074037018505e-06,3.2411205602801403e-06,8.755877938969486e-06,"{'lambda_2': 2.601150575287644e-07, 'lambda_1': 5.6148074037018505e-06, 'alpha_2': 3.2411205602801403e-06, 'alpha_1': 8.755877938969486e-06}",-0.11905385046150832,-0.10109152193541879,-0.11276430385767515,-0.12369728489198809,-0.1417093960437004,-0.10350720368074216,-0.11922673604506893,-0.09357785551399846,-0.09721227528116134,-0.12151163023147908,-0.11333520579427407,0.013942235922081953,32
27,0.45687777996063234,0.026055717817155728,0.01043698787689209,0.0010976168619916244,2.5309154577288643e-07,4.603301650825413e-06,5.570285142571285e-06,5.010005002501251e-06,"{'lambda_2': 2.5309154577288643e-07, 'lambda_1': 4.603301650825413e-06, 'alpha_2': 5.570285142571285e-06, 'alpha_1': 5.010005002501251e-06}",-0.11905385106191634,-0.10109152280805024,-0.11276430331901276,-0.12369728583349025,-0.14170939316973957,-0.10350720289864267,-0.1192267351938582,-0.09357785617868863,-0.09721227812817823,-0.1215116294612177,-0.11333520580527945,0.01394223490793486,33
7,0.4575373649597168,0.06690009646266477,0.01039106845855713,0.0016380148457930776,2.474337168584292e-07,6.581290645322661e-06,7.011005502751376e-06,3.8854427213606806e-06,"{'lambda_2': 2.474337168584292e-07, 'lambda_1': 6.581290645322661e-06, 'alpha_2': 7.011005502751376e-06, 'alpha_1': 3.8854427213606806e-06}",-0.11905385148256806,-0.10109152342116766,-0.1127643029416671,-0.12369728649044583,-0.1417093911845484,-0.10350720235122826,-0.11922673459925157,-0.09357785664616827,-0.09721228013825879,-0.12151162892499356,-0.11333520581802976,0.013942234201027554,34
65,0.467907190322876,0.034459084836202185,0.011382603645324707,0.0019241398935884286,2.456778389194597e-07,6.353176588294146e-06,7.039019509754878e-06,4.017508754377188e-06,"{'lambda_2': 2.456778389194597e-07, 'lambda_1': 6.353176588294146e-06, 'alpha_2': 7.039019509754878e-06, 'alpha_1': 4.017508754377188e-06}",-0.11905385150327902,-0.10109152345129536,-0.11276430292358011,-0.12369728652162283,-0.14170939109910935,-0.10350720232563082,-0.11922673457115954,-0.09357785666920423,-0.09721228024169885,-0.12151162890056565,-0.11333520582071457,0.01394223416819303,35
67,0.45859217643737793,0.05719203003988132,0.01017930507659912,0.0017174507804237973,2.3748374187093547e-07,5.016008004002001e-06,6.974987493746873e-06,4.989994997498749e-06,"{'lambda_2': 2.3748374187093547e-07, 'lambda_1': 5.016008004002001e-06, 'alpha_2': 6.974987493746873e-06, 'alpha_1': 4.989994997498749e-06}",-0.11905385155034413,-0.10109152351964212,-0.11276430288388595,-0.12369728658901752,-0.14170939094075435,-0.1035072022713233,-0.11922673451074718,-0.0935778567216538,-0.09721228048990835,-0.12151162885076375,-0.11333520583280406,0.01394223409928466,36
85,0.44911746978759765,0.033547326751247886,0.0157564640045166,0.013644174584783975,2.353376688344172e-07,6.957978989494747e-06,2.2366183091545773e-06,4.9539769884942466e-06,"{'lambda_2': 2.353376688344172e-07, 'lambda_1': 6.957978989494747e-06, 'alpha_2': 2.2366183091545773e-06, 'alpha_1': 4.9539769884942466e-06}",-0.11905385051344261,-0.10109152201508065,-0.11276430381854859,-0.12369728494833503,-0.14170939605837551,-0.10350720363437282,-0.11922673599403118,-0.09357785557706254,-0.09721227563714976,-0.12151163020373118,-0.113335205840013,0.013942235873932115,37
31,0.47246379852294923,0.02561703793798539,0.01212780475616455,0.0036659137454052425,2.3143571785892946e-07,4.058529264632316e-06,7.999499749874939e-06,2.4167083541770884e-06,"{'lambda_2': 2.3143571785892946e-07, 'lambda_1': 4.058529264632316e-06, 'alpha_2': 7.999499749874939e-06, 'alpha_1': 2.4167083541770884e-06}",-0.1190538518393005,-0.10109152393969435,-0.11276430262551075,-0.12369728703982653,-0.14170938958182744,-0.10350720189730188,-0.1192267341033272,-0.09357785704178272,-0.09721228186934389,-0.12151162848381795,-0.11333520584217334,0.013942233614998252,38
79,0.45011975765228274,0.0275263256626224,0.010878324508666992,0.001061895474766978,2.2967983991996e-07,5.2651325662831415e-06,4.317658829414707e-06,8.787893946973487e-06,"{'lambda_2': 2.2967983991996e-07, 'lambda_1': 5.2651325662831415e-06, 'alpha_2': 4.317658829414707e-06, 'alpha_1': 8.787893946973487e-06}",-0.11905385101496985,-0.1010915227427172,-0.11276430336869955,-0.12369728573624489,-0.14170939364206994,-0.10350720298135635,-0.11922673528217533,-0.09357785613092447,-0.09721227800649185,-0.12151162955869702,-0.11333520584643467,0.013942235024899507,39
60,0.47499260902404783,0.046220777587885085,0.01061403751373291,0.0010118597371683447,2.294847423711856e-07,5.754377188594297e-06,8.295647823911956e-06,7.187093546773386e-06,"{'lambda_2': 2.294847423711856e-07, 'lambda_1': 5.754377188594297e-06, 'alpha_2': 8.295647823911956e-06, 'alpha_1': 7.187093546773386e-06}",-0.1190538519412007,-0.10109152408859594,-0.11276430253426852,-0.12369728719788077,-0.1417093891122405,-0.10350720176540965,-0.11922673396013587,-0.09357785715540647,-0.09721228236189661,-0.12151162835551434,-0.11333520584725496,0.013942233445316733,40
37,0.4667116403579712,0.0530730108732798,0.009917998313903808,0.0012205535102683704,2.263631815907954e-07,4.093046523261631e-06,4.625812906453227e-06,1.5722861430715357e-06,"{'lambda_2': 2.263631815907954e-07, 'lambda_1': 4.093046523261631e-06, 'alpha_2': 4.625812906453227e-06, 'alpha_1': 1.5722861430715357e-06}",-0.11905385111924724,-0.10109152289451516,-0.1127643032757865,-0.12369728589793082,-0.14170939316234896,-0.10350720284709579,-0.11922673513606002,-0.09357785624676464,-0.09721227850840485,-0.12151162942777502,-0.11333520585159289,0.013942234851768785,41
12,0.44395878314971926,0.046432035285844976,0.012458086013793945,0.005137103004669247,2.1875437718859431e-07,5.412206103051525e-06,2.2806403201600803e-06,2.8689344672336167e-06,"{'lambda_2': 2.1875437718859431e-07, 'lambda_1': 5.412206103051525e-06, 'alpha_2': 2.2806403201600803e-06, 'alpha_1': 2.8689344672336167e-06}",-0.11905385067529202,-0.10109152225132272,-0.11276430367806106,-0.12369728518864823,-0.14170939542498706,-0.10350720343670336,-0.1192267357773385,-0.09357785575805998,-0.09721227646026039,-0.12151163001771861,-0.11333520586683918,0.013942235622392064,42
96,0.44300901889801025,0.021704737793537997,0.011364150047302245,0.0025489389412395426,2.171935967983992e-07,6.932466233116558e-06,4.4697348674337166e-06,1.672336168084042e-06,"{'lambda_2': 2.171935967983992e-07, 'lambda_1': 6.932466233116558e-06, 'alpha_2': 4.4697348674337166e-06, 'alpha_1': 1.672336168084042e-06}",-0.11905385121918276,-0.10109152304265374,-0.11276430318843363,-0.12369728604452344,-0.1417093927903095,-0.10350720272386865,-0.11922673500287856,-0.09357785636075915,-0.09721227902999051,-0.12151162931456226,-0.11333520587171622,0.013942234698345268,43
38,0.4467315196990967,0.04488523575178821,0.01168043613433838,0.0011928389839493151,2.1134067033516758e-07,4.093046523261631e-06,3.941470735367684e-06,5.754377188594297e-06,"{'lambda_2': 2.1134067033516758e-07, 'lambda_1': 4.093046523261631e-06, 'alpha_2': 3.941470735367684e-06, 'alpha_1': 5.754377188594297e-06}",-0.11905385110610546,-0.10109152287679801,-0.11276430329242866,-0.12369728586282216,-0.1417093933770956,-0.10350720287801048,-0.11922673516823357,-0.09357785623440805,-0.09721227850706311,-0.12151162946772823,-0.11333520587706933,0.013942234897241362,44
32,0.46474618911743165,0.059682730825622185,0.009741473197937011,0.0010431055722814734,2.0431715857928965e-07,5.190095047523762e-06,1.0080040020010004e-06,6.538769384692346e-06,"{'lambda_2': 2.0431715857928965e-07, 'lambda_1': 5.190095047523762e-06, 'alpha_2': 1.0080040020010004e-06, 'alpha_1': 6.538769384692346e-06}",-0.11905385051902159,-0.10109152202553388,-0.11276430382347885,-0.12369728492825294,-0.1417093963335461,-0.10350720365499838,-0.11922673601327834,-0.09357785558727126,-0.09721227578323556,-0.12151163024267862,-0.11333520589112955,0.013942235911034221,45
33,0.45672039985656737,0.045723567891286995,0.01127924919128418,0.0017219365242974738,2.0139069534767384e-07,5.296648324162081e-06,8.439719859929966e-06,4.433716858429215e-06,"{'lambda_2': 2.0139069534767384e-07, 'lambda_1': 5.296648324162081e-06, 'alpha_2': 8.439719859929966e-06, 'alpha_1': 4.433716858429215e-06}",-0.11905385226158131,-0.10109152455726401,-0.11276430225450595,-0.12369728767629495,-0.14170938783008583,-0.10350720136978066,-0.11922673352799724,-0.09357785751447856,-0.0972122839834597,-0.12151162798223346,-0.11333520589576818,0.01394223294240196,46
6,0.4733802556991577,0.0665958036481413,0.01083080768585205,0.0019674408078712057,2.006103051525763e-07,4.694847423711856e-06,6.986993496748374e-06,7.843421710855427e-06,"{'lambda_2': 2.006103051525763e-07, 'lambda_1': 4.694847423711856e-06, 'alpha_2': 6.986993496748374e-06, 'alpha_1': 7.843421710855427e-06}",-0.119053851919122,-0.1010915240591915,-0.1127643025633631,-0.12369728713561902,-0.14170938950754702,-0.1035072018203104,-0.11922673401726558,-0.09357785713525386,-0.09721228237309819,-0.12151162842780246,-0.1133352058958573,0.013942233527040515,47
