,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
83,0.04377765655517578,0.006951006654918581,0.0067032575607299805,0.00136577062518927,cholesky,42,6.092546273136568,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 6.092546273136568}",-0.11747054091912912,-0.09422838809365075,-0.10374837043542108,-0.12168684897516792,-0.13817212311624513,-0.09640592675011153,-0.1161574995739656,-0.09390854393442315,-0.09204171666573861,-0.12137026107154611,-0.10951902195353988,0.014849257627844312,1
71,0.3294639825820923,0.05233178159247657,0.012825298309326171,0.002996148982121995,svd,42,5.817408704352176,"{'solver': 'svd', 'random_state': 42, 'alpha': 5.817408704352176}",-0.11744794404017875,-0.09419620174501762,-0.10376697152460611,-0.12164501058244266,-0.13831562976089823,-0.09643310138235972,-0.11619532517191321,-0.09390303329431501,-0.09192956185120983,-0.12137287134456763,-0.10952056506975087,0.014888261154692536,2
29,0.04018402099609375,0.005580539878617358,0.006882977485656738,0.00098131646006941,cholesky,42,5.8024012006003,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 5.8024012006003}",-0.11744674944750974,-0.09419452871415154,-0.10376817027241528,-0.12164280312221085,-0.138323760152942,-0.0964347494627574,-0.11619757560712117,-0.09390289831072061,-0.09192353269065814,-0.1213731247459822,-0.1095207892526469,0.014890419104941469,3
62,0.22095770835876466,0.03136309151572072,0.010267257690429688,0.008438976762449547,svd,42,5.7373686843421705,"{'solver': 'svd', 'random_state': 42, 'alpha': 5.7373686843421705}",-0.11744162327827881,-0.09418738388039609,-0.10377359648272477,-0.1216333328866751,-0.13835937007345844,-0.09644209968515698,-0.11620756298329758,-0.0939025201083503,-0.09189752040188226,-0.12137436214469376,-0.10952193719249141,0.01489980802110503,4
81,0.2863315105438232,0.05251886527207129,0.00881664752960205,0.00381354784792579,svd,42,6.652826413206603,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.652826413206603}",-0.11751973339190448,-0.0943016364526201,-0.10372809586925552,-0.12177889775248954,-0.1379093101134375,-0.09636645417496094,-0.1160983787195706,-0.0939358702660677,-0.0922780221943661,-0.12137560883274429,-0.10952920077674169,0.01477284781787198,5
27,0.2426891803741455,0.02447511953762927,0.009738755226135255,0.004228454244022218,svd,42,5.402201100550275,"{'solver': 'svd', 'random_state': 42, 'alpha': 5.402201100550275}",-0.11741667667668687,-0.09415347521577444,-0.10380791442219704,-0.12158719143201278,-0.13855318381100867,-0.09648569871954847,-0.11626549419713388,-0.09390618629249484,-0.09176668020500109,-0.12138454768311431,-0.10953270486549724,0.014949215701993519,6
90,0.8440449237823486,0.08666030658603655,0.008920717239379882,0.004019200275006182,sag,42,5.697348674337168,"{'solver': 'sag', 'random_state': 42, 'alpha': 5.697348674337168}",-0.11779326454442804,-0.09429063096249325,-0.10365177073316445,-0.12176978568488017,-0.13814486917468147,-0.09638989930048754,-0.1161920901211217,-0.09384720061244102,-0.09204380168052588,-0.12128227558895172,-0.10954055884031752,0.014868000761713705,7
77,0.9163250684738159,0.1309634408029459,0.009198784828186035,0.004114679482620876,sag,42,6.012506253126563,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.012506253126563}",-0.1178054330128936,-0.09432731847020853,-0.10364113798965512,-0.12181526515802679,-0.13800413402203301,-0.09636926533527618,-0.11615778470403479,-0.09386265736072419,-0.09216879926198354,-0.12128739510691217,-0.1095439190421748,0.014826431961449546,8
1,0.918731951713562,0.061849902771298225,0.00791318416595459,0.0018867831165003946,sag,42,6.027513756878439,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.027513756878439}",-0.11780516897564353,-0.09432885232891695,-0.10364110716480963,-0.12181822410746035,-0.13799800713322546,-0.09636841796448761,-0.11615621314508504,-0.09386172855855329,-0.0921766335762296,-0.12128791780466211,-0.10954422707590736,0.014824556851038909,9
3,0.8731389522552491,0.11700783742137766,0.007154488563537597,0.0022349354538908177,sag,42,6.072536268134067,"{'solver': 'sag', 'random_state': 42, 'alpha': 6.072536268134067}",-0.11781214897399445,-0.09433287471448074,-0.10364107582717114,-0.1218238402980952,-0.13797733177153707,-0.09636593778382428,-0.11615220761327781,-0.09386432190493611,-0.09219379111827303,-0.12128952207754803,-0.10954530520831378,0.014818917045288985,10
