,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
94,0.011533761024475097,0.00203215432598201,0.0,0.0,1.760962831415708,42,73,7,2,84,1.3617127563781892,"{'subsample': 1.760962831415708, 'random_state': 42, 'n_estimators': 73, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 84, 'learning_rate': 1.3617127563781892}",,,,,,,,,,,,,33
93,0.013276910781860352,0.004079097121212197,0.0,0.0,5.75792136068034,42,177,2,2,95,0.6934120060030016,"{'subsample': 5.75792136068034, 'random_state': 42, 'n_estimators': 177, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 95, 'learning_rate': 0.6934120060030016}",,,,,,,,,,,,,34
92,0.013840460777282714,0.005660672415923058,0.0,0.0,8.359195997999,42,78,2,1,84,1.5297883941970987,"{'subsample': 8.359195997999, 'random_state': 42, 'n_estimators': 78, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 84, 'learning_rate': 1.5297883941970987}",,,,,,,,,,,,,35
91,0.013653302192687988,0.0036559552809795393,0.0,0.0,2.0060829414707357,42,65,2,1,86,1.057575887943972,"{'subsample': 2.0060829414707357, 'random_state': 42, 'n_estimators': 65, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 86, 'learning_rate': 1.057575887943972}",,,,,,,,,,,,,36
90,0.012626051902770996,0.002199587373619539,0.0,0.0,5.7028943971986,42,65,3,1,92,1.1506177588794397,"{'subsample': 5.7028943971986, 'random_state': 42, 'n_estimators': 65, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 92, 'learning_rate': 1.1506177588794397}",,,,,,,,,,,,,37
89,0.01239476203918457,0.002262764933184767,0.0,0.0,8.17910775387694,42,76,3,2,35,1.6608473736868437,"{'subsample': 8.17910775387694, 'random_state': 42, 'n_estimators': 76, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 35, 'learning_rate': 1.6608473736868437}",,,,,,,,,,,,,38
72,0.0123305082321167,0.0025903083767818786,0.0,0.0,4.022070785392697,42,289,2,1,79,1.1356110055027515,"{'subsample': 4.022070785392697, 'random_state': 42, 'n_estimators': 289, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 79, 'learning_rate': 1.1356110055027515}",,,,,,,,,,,,,39
88,0.016231942176818847,0.006219387970288332,0.0,0.0,8.879450925462733,42,110,2,1,50,0.4633084542271136,"{'subsample': 8.879450925462733, 'random_state': 42, 'n_estimators': 110, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 50, 'learning_rate': 0.4633084542271136}",,,,,,,,,,,,,40
86,0.013341140747070313,0.002435217363976791,0.0,0.0,1.4207961480740372,42,252,7,2,49,0.17317788894447225,"{'subsample': 1.4207961480740372, 'random_state': 42, 'n_estimators': 252, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 49, 'learning_rate': 0.17317788894447225}",,,,,,,,,,,,,41
85,0.013776779174804688,0.0022169875016832636,0.0,0.0,4.45728404202101,42,55,3,1,43,0.10514727363681842,"{'subsample': 4.45728404202101, 'random_state': 42, 'n_estimators': 55, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 43, 'learning_rate': 0.10514727363681842}",,,,,,,,,,,,,42
84,0.01425330638885498,0.004732026890801919,0.0,0.0,1.5508598799399702,42,60,4,2,57,0.6844079539769885,"{'subsample': 1.5508598799399702, 'random_state': 42, 'n_estimators': 60, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 57, 'learning_rate': 0.6844079539769885}",,,,,,,,,,,,,43
81,0.014855670928955077,0.004384646019449386,0.0,0.0,2.9815609304652333,42,145,7,1,85,1.7308788894447225,"{'subsample': 2.9815609304652333, 'random_state': 42, 'n_estimators': 145, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 85, 'learning_rate': 1.7308788894447225}",,,,,,,,,,,,,44
80,0.011424779891967773,0.000681474473411789,0.0,0.0,5.0575781890945475,42,112,7,3,32,0.17217743871935967,"{'subsample': 5.0575781890945475, 'random_state': 42, 'n_estimators': 112, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 32, 'learning_rate': 0.17217743871935967}",,,,,,,,,,,,,45
79,0.012979769706726074,0.003698606117652863,0.0,0.0,8.919470535267635,42,165,3,3,88,1.0875893946973487,"{'subsample': 8.919470535267635, 'random_state': 42, 'n_estimators': 165, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 88, 'learning_rate': 1.0875893946973487}",,,,,,,,,,,,,46
77,0.010211801528930664,0.0011844375913891395,0.0,0.0,2.9365388694347176,42,243,5,2,87,1.0725826413206605,"{'subsample': 2.9365388694347176, 'random_state': 42, 'n_estimators': 243, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 87, 'learning_rate': 1.0725826413206605}",,,,,,,,,,,,,47
75,0.0120558500289917,0.0013508240164928013,0.0,0.0,7.1285929964982495,42,98,4,3,84,0.22520130065032518,"{'subsample': 7.1285929964982495, 'random_state': 42, 'n_estimators': 98, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_depth': 84, 'learning_rate': 0.22520130065032518}",,,,,,,,,,,,,48
51,0.01027829647064209,0.0008302960070553155,0.0,0.0,2.3062300150075044,42,122,5,1,32,1.884948224112056,"{'subsample': 2.3062300150075044, 'random_state': 42, 'n_estimators': 122, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 32, 'learning_rate': 1.884948224112056}",,,,,,,,,,,,,49
87,0.014315104484558106,0.003628235412906447,0.0,0.0,3.396764382191096,42,257,2,3,49,1.871942371185593,"{'subsample': 3.396764382191096, 'random_state': 42, 'n_estimators': 257, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 49, 'learning_rate': 1.871942371185593}",,,,,,,,,,,,,50
74,0.010556912422180176,0.0008688852224998008,0.0,0.0,6.268171385692847,42,253,3,2,95,1.7779000500250126,"{'subsample': 6.268171385692847, 'random_state': 42, 'n_estimators': 253, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 95, 'learning_rate': 1.7779000500250126}",,,,,,,,,,,,,51
49,0.012047982215881348,0.0009016078765310136,0.0,0.0,8.454242571285643,42,128,4,2,91,1.943974787393697,"{'subsample': 8.454242571285643, 'random_state': 42, 'n_estimators': 128, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 91, 'learning_rate': 1.943974787393697}",,,,,,,,,,,,,52
48,0.011823034286499024,0.0007608379852012129,0.0,0.0,4.5373232616308155,42,97,2,2,83,1.3427042021010507,"{'subsample': 4.5373232616308155, 'random_state': 42, 'n_estimators': 97, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 83, 'learning_rate': 1.3427042021010507}",,,,,,,,,,,,,53
21,0.012785649299621582,0.002577456956908012,0.0,0.0,8.834428864432217,42,256,5,1,52,1.785903651825913,"{'subsample': 8.834428864432217, 'random_state': 42, 'n_estimators': 256, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 52, 'learning_rate': 1.785903651825913}",,,,,,,,,,,,,54
20,0.013684773445129394,0.00269154225926231,0.0,0.0,6.658362581290645,42,103,5,3,74,0.0941423211605803,"{'subsample': 6.658362581290645, 'random_state': 42, 'n_estimators': 103, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 74, 'learning_rate': 0.0941423211605803}",,,,,,,,,,,,,55
19,0.01388719081878662,0.0016432492041096169,0.0,0.0,7.103580740370186,42,157,3,3,38,1.7979090545272638,"{'subsample': 7.103580740370186, 'random_state': 42, 'n_estimators': 157, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 38, 'learning_rate': 1.7979090545272638}",,,,,,,,,,,,,56
18,0.012703657150268555,0.0025039673559844374,0.0,0.0,8.14409059529765,42,224,2,3,83,0.5673552776388194,"{'subsample': 8.14409059529765, 'random_state': 42, 'n_estimators': 224, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 83, 'learning_rate': 0.5673552776388194}",,,,,,,,,,,,,57
17,0.012809467315673829,0.0010396379573912255,0.0,0.0,5.067583091545773,42,182,2,2,25,1.343704652326163,"{'subsample': 5.067583091545773, 'random_state': 42, 'n_estimators': 182, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 25, 'learning_rate': 1.343704652326163}",,,,,,,,,,,,,58
16,0.014956974983215332,0.00450839959603504,0.0,0.0,3.4617962481240627,42,166,4,2,66,1.8889500250125064,"{'subsample': 3.4617962481240627, 'random_state': 42, 'n_estimators': 166, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 66, 'learning_rate': 1.8889500250125064}",,,,,,,,,,,,,59
15,0.016325759887695312,0.005910715421929815,0.0,0.0,9.484747523761882,42,132,3,3,71,0.07413331665832917,"{'subsample': 9.484747523761882, 'random_state': 42, 'n_estimators': 132, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 71, 'learning_rate': 0.07413331665832917}",,,,,,,,,,,,,60
14,0.012981462478637695,0.0009528247553935905,0.0,0.0,9.929965682841422,42,80,7,1,36,0.577359779889945,"{'subsample': 9.929965682841422, 'random_state': 42, 'n_estimators': 80, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 36, 'learning_rate': 0.577359779889945}",,,,,,,,,,,,,61
13,0.014606738090515136,0.0013213300585877114,0.0,0.0,3.7519384192096052,42,193,5,2,76,1.152618659329665,"{'subsample': 3.7519384192096052, 'random_state': 42, 'n_estimators': 193, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 76, 'learning_rate': 1.152618659329665}",,,,,,,,,,,,,62
22,0.012251329421997071,0.0011861520976444169,0.0,0.0,2.386269234617309,42,152,3,1,61,0.5553498749374688,"{'subsample': 2.386269234617309, 'random_state': 42, 'n_estimators': 152, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 61, 'learning_rate': 0.5553498749374688}",,,,,,,,,,,,,63
12,0.013950347900390625,0.0019778045526719222,0.0,0.0,3.9770487243621817,42,54,5,1,49,0.05612521260630316,"{'subsample': 3.9770487243621817, 'random_state': 42, 'n_estimators': 54, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 49, 'learning_rate': 0.05612521260630316}",,,,,,,,,,,,,64
9,0.014600825309753419,0.0021536276110199802,0.0,0.0,4.637372286143072,42,189,7,2,84,0.8834975487743872,"{'subsample': 4.637372286143072, 'random_state': 42, 'n_estimators': 189, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_depth': 84, 'learning_rate': 0.8834975487743872}",,,,,,,,,,,,,65
8,0.014759373664855958,0.00166090581206489,0.0,0.0,9.779892146073037,42,119,3,2,97,1.6318343171585794,"{'subsample': 9.779892146073037, 'random_state': 42, 'n_estimators': 119, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 97, 'learning_rate': 1.6318343171585794}",,,,,,,,,,,,,66
7,0.01018519401550293,0.0014042169913694837,0.0,0.0,9.679843121560781,42,268,3,3,24,0.02210990495247624,"{'subsample': 9.679843121560781, 'random_state': 42, 'n_estimators': 268, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 24, 'learning_rate': 0.02210990495247624}",,,,,,,,,,,,,67
6,0.015768790245056154,0.003770685391371389,0.0,0.0,2.4462986493246626,42,257,7,3,28,1.440748324162081,"{'subsample': 2.4462986493246626, 'random_state': 42, 'n_estimators': 257, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 28, 'learning_rate': 1.440748324162081}",,,,,,,,,,,,,68
5,0.015506649017333984,0.003188886924226889,0.0,0.0,3.1516442721360685,42,286,3,2,45,0.10714817408704354,"{'subsample': 3.1516442721360685, 'random_state': 42, 'n_estimators': 286, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 45, 'learning_rate': 0.10714817408704354}",,,,,,,,,,,,,69
4,0.013382601737976074,0.0026015273379703125,0.0,0.0,4.782443371685843,42,146,7,3,26,0.6473912956478239,"{'subsample': 4.782443371685843, 'random_state': 42, 'n_estimators': 146, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 26, 'learning_rate': 0.6473912956478239}",,,,,,,,,,,,,70
3,0.015145444869995117,0.004648717377477046,0.0,0.0,2.4462986493246626,42,160,2,3,59,1.7779000500250126,"{'subsample': 2.4462986493246626, 'random_state': 42, 'n_estimators': 160, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 59, 'learning_rate': 1.7779000500250126}",,,,,,,,,,,,,71
2,0.011278033256530762,0.0017417746968559913,0.0,0.0,8.499264632316159,42,168,2,3,36,1.0205592296148074,"{'subsample': 8.499264632316159, 'random_state': 42, 'n_estimators': 168, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_depth': 36, 'learning_rate': 1.0205592296148074}",,,,,,,,,,,,,72
1,0.011194467544555664,0.0010406470641773154,0.0,0.0,5.487788994497249,42,150,7,3,33,1.9499774887443724,"{'subsample': 5.487788994497249, 'random_state': 42, 'n_estimators': 150, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 33, 'learning_rate': 1.9499774887443724}",,,,,,,,,,,,,73
10,0.01398463249206543,0.0023706199602959777,0.0,0.0,4.672389444722361,42,163,4,2,27,1.1055974987493749,"{'subsample': 4.672389444722361, 'random_state': 42, 'n_estimators': 163, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_depth': 27, 'learning_rate': 1.1055974987493749}",,,,,,,,,,,,,74
23,0.011725664138793945,0.0008539150182828056,0.0,0.0,7.118588094047024,42,276,3,2,31,0.9795407703851927,"{'subsample': 7.118588094047024, 'random_state': 42, 'n_estimators': 276, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 31, 'learning_rate': 0.9795407703851927}",,,,,,,,,,,,,75
24,0.014538073539733886,0.004255507406812798,0.0,0.0,1.3307520260130066,42,255,7,1,87,1.028562831415708,"{'subsample': 1.3307520260130066, 'random_state': 42, 'n_estimators': 255, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 87, 'learning_rate': 1.028562831415708}",,,,,,,,,,,,,76
25,0.016008400917053224,0.004402995090451053,0.0,0.0,1.680923611805903,42,141,7,1,35,0.8574858429214608,"{'subsample': 1.680923611805903, 'random_state': 42, 'n_estimators': 141, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_depth': 35, 'learning_rate': 0.8574858429214608}",,,,,,,,,,,,,77
47,0.012900829315185547,0.0012365713914502024,0.0,0.0,8.884453376688345,42,141,3,3,45,0.5643539269634817,"{'subsample': 8.884453376688345, 'random_state': 42, 'n_estimators': 141, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 45, 'learning_rate': 0.5643539269634817}",,,,,,,,,,,,,78
