,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2,0.6667506694793701,0.13678833473382657,0.049761176109313965,0.01614044201625102,42,0.0003071485742871436,"{'random_state': 42, 'alpha': 0.0003071485742871436}",-0.11154598248875636,-0.09185152491734863,-0.1038813545141111,-0.11689493457603006,-0.1399338668587542,-0.09257545934081532,-0.11427488594290762,-0.0913201592958982,-0.09156097330791783,-0.12199376002255909,-0.10758329012650983,0.015521083643326519,1
91,0.2465728998184204,0.04642357956003337,0.01295623779296875,0.004124221524326116,42,0.00030467233616808406,"{'random_state': 42, 'alpha': 0.00030467233616808406}",-0.11159100127514554,-0.09184861113741331,-0.10384872850702247,-0.11690516630309078,-0.13995093905028902,-0.09257316333976028,-0.11428249548303199,-0.0913052854554304,-0.09153816323824704,-0.12199273202657253,-0.10758362858160034,0.015531856619722405,2
94,0.23687353134155273,0.04043592196614276,0.01452932357788086,0.003716962123660607,42,0.00030120560280140073,"{'random_state': 42, 'alpha': 0.00030120560280140073}",-0.11165280714040855,-0.09184604425996414,-0.10380530918658404,-0.11692187139409188,-0.13997579779015185,-0.09257102997038587,-0.1142947388465266,-0.09128559179359899,-0.09150668522985755,-0.12199203975637071,-0.10758519153679402,0.015546943087359329,3
66,0.22311742305755616,0.04960136637971763,0.011764931678771972,0.001996491272497195,42,0.00029278639319659834,"{'random_state': 42, 'alpha': 0.00029278639319659834}",-0.11179259544956455,-0.09184412136743034,-0.10375082748201271,-0.11696576750150885,-0.14004532058154712,-0.09256765054391038,-0.11434447786584394,-0.0912462185565403,-0.09140971065865003,-0.12199742328954485,-0.10759641132965529,0.015586452266617963,4
46,0.2273148775100708,0.06846598369789685,0.01310575008392334,0.0035017455964344428,42,0.0003294347173586794,"{'random_state': 42, 'alpha': 0.0003294347173586794}",-0.11121092557954057,-0.09190235986931532,-0.10419346507279141,-0.11678912635211366,-0.1397981237767327,-0.09261384008814033,-0.11422114620578439,-0.09147573507359164,-0.0917678154963756,-0.1220254628428579,-0.10759980003572436,0.015425261478067368,5
80,0.21761012077331543,0.04240616951479814,0.014667963981628418,0.0037282563181056595,42,0.00033438719359679843,"{'random_state': 42, 'alpha': 0.00033438719359679843}",-0.11116404768087662,-0.09190826231135714,-0.10426587461719974,-0.11675839105336241,-0.13977089898862155,-0.09262616520343353,-0.11421518911444001,-0.0915119481088949,-0.09180547031794893,-0.12203547037745029,-0.10760617177735851,0.015406309711361801,6
92,0.2221954345703125,0.06382303007164164,0.014794921875,0.0029862590356034406,42,0.00033735867933966986,"{'random_state': 42, 'alpha': 0.00033735867933966986}",-0.11113950937489572,-0.09191284682420718,-0.10431100544431737,-0.11674070140183261,-0.13975499495436086,-0.09263397217417053,-0.11421256551639859,-0.09153474256304525,-0.09182891384868708,-0.12204274391591247,-0.10761119960178278,0.015394959477716283,7
39,0.22933611869812012,0.051610981211505695,0.015000200271606446,0.007400535288357168,42,0.0003408254127063532,"{'random_state': 42, 'alpha': 0.0003408254127063532}",-0.11111244748046685,-0.09191990953169663,-0.10436498884749246,-0.11672073705920913,-0.1397369017747448,-0.0926436847627899,-0.11420580445972617,-0.09155827693757798,-0.09185785474473304,-0.1220508878946741,-0.1076171493493111,0.01538161687132994,8
79,0.22933495044708252,0.05433579803230728,0.016281843185424805,0.0068243462249565935,42,0.0003641020510255128,"{'random_state': 42, 'alpha': 0.0003641020510255128}",-0.11096053065847089,-0.09192544916976761,-0.1047641753949309,-0.11670087004290408,-0.13962450321983605,-0.09270789486971959,-0.11417994729986806,-0.0917375811070998,-0.09211301532976944,-0.12208353588080467,-0.1076797502973171,0.015295960227273699,9
29,0.21352975368499755,0.06065930342954611,0.01156008243560791,0.0009806583728762055,42,0.0003730165082541271,"{'random_state': 42, 'alpha': 0.0003730165082541271}",-0.11090442789276651,-0.09192888657378051,-0.10492602207172573,-0.1167131821561129,-0.13958567359900026,-0.09273427802948893,-0.11416827777970288,-0.091819982676651,-0.09222493360589783,-0.12208567180638487,-0.10770913361915113,0.015261178737329654,10
71,0.2320016145706177,0.060017755854844944,0.01593608856201172,0.003920536857500764,42,0.00039084542271135574,"{'random_state': 42, 'alpha': 0.00039084542271135574}",-0.11085991736207927,-0.09193412350753338,-0.10510457774901287,-0.11674139074375549,-0.13952412584428306,-0.09280817544096626,-0.1141709613180522,-0.09198214440191549,-0.09245745568110819,-0.12207989397677847,-0.10776627660254848,0.015197266972061639,11
