,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
25,0.039329934120178225,0.0025657653083031697,0.00921940803527832,0.0017931390388631443,42,9.63831915957979,"{'random_state': 42, 'alpha': 9.63831915957979}",-0.11730293484881227,-0.10469404707247348,-0.113440245811322,-0.1551174332515736,-0.14014710774411454,-0.10741873608974893,-0.12374188516436134,-0.10264184600870888,-0.18153094902530437,-0.12703305570442486,-0.12730682407208443,0.02387244645095518,59
8,0.04127650260925293,0.002123691501043184,0.009292674064636231,0.004445487589658206,42,10.786893446723361,"{'random_state': 42, 'alpha': 10.786893446723361}",-0.11728336023355412,-0.10506176074188893,-0.11325905254429189,-0.15544531630143243,-0.14002041855526134,-0.10710282817430884,-0.12358624991768503,-0.10281521421604907,-0.1815729328529116,-0.12692595856699002,-0.12730730921043734,0.02390167667427423,60
22,0.04472618103027344,0.004005191850834948,0.008706426620483399,0.0015346369308724393,42,10.792896448224113,"{'random_state': 42, 'alpha': 10.792896448224113}",-0.11728328952974305,-0.10506361363274189,-0.11325820601630031,-0.15544703205449015,-0.14001986170093714,-0.10710135495161938,-0.12358555820912559,-0.10281618718535819,-0.18157330069441321,-0.12692553990984992,-0.12730739438845787,0.02390184911711488,61
31,0.0417668342590332,0.0029962585709047344,0.008249902725219726,0.0003874504700268553,42,10.802901450725363,"{'random_state': 42, 'alpha': 10.802901450725363}",-0.11728317237582744,-0.10506670028601048,-0.1132567973246108,-0.15544989160919181,-0.1400189358469118,-0.10709890335537366,-0.1235844079571461,-0.10281781020041653,-0.18157391680003201,-0.1269248451157924,-0.1273075380871313,0.02390213690222547,62
71,0.049553513526916504,0.016635610509735454,0.00911855697631836,0.0020060423804663463,42,9.587293646823412,"{'random_state': 42, 'alpha': 9.587293646823412}",-0.11730410300735493,-0.10467706223191574,-0.11344923918679878,-0.15510292202069675,-0.1401537510133694,-0.10743448729227127,-0.12374996782636916,-0.10263479676932907,-0.18153056794892514,-0.12703918608245415,-0.12730760833794846,0.023871354700001606,63
55,0.044460082054138185,0.004197006096239923,0.008967757225036621,0.0017943353126103315,42,9.584292146073036,"{'random_state': 42, 'alpha': 9.584292146073036}",-0.11730417257047906,-0.10467606129123268,-0.11344977086923319,-0.15510206867400292,-0.14015414473045945,-0.10743541880814718,-0.12375044664267722,-0.10263438401438711,-0.18153054997458012,-0.12703955069527803,-0.12730765682704767,0.023871291125552495,64
27,0.04385960102081299,0.004638095399828658,0.010289669036865234,0.0047353444108268715,42,10.818909454727363,"{'random_state': 42, 'alpha': 10.818909454727363}",-0.1172829867096673,-0.10507163504245276,-0.1132545490985355,-0.1554544668038538,-0.14001746028257675,-0.10709499059430898,-0.12358257428832281,-0.10282041065366446,-0.1815749104384993,-0.12692374114254878,-0.12730777250544306,0.023902598342661282,65
65,0.043681550025939944,0.005499335703019079,0.007807040214538574,0.0005048511408295396,42,9.576288144072036,"{'random_state': 42, 'alpha': 9.576288144072036}",-0.11730435853451282,-0.10467339111734116,-0.11345119013898454,-0.15509979322486214,-0.14015519624546857,-0.10743790556587605,-0.1237517253226432,-0.10263328437535833,-0.18153050447181157,-0.1270405251814817,-0.12730778741783402,0.023871121947804146,66
84,0.041265225410461424,0.0027096145087717924,0.007780694961547851,0.0006673310406885434,42,10.84592296148074,"{'random_state': 42, 'alpha': 10.84592296148074}",-0.11728267835272588,-0.10507995162039922,-0.11325077102969258,-0.15546218716194046,-0.14001498640158747,-0.10708841504034763,-0.12357949870113705,-0.1028248090025296,-0.1815766090497363,-0.12692189958157354,-0.127308180594167,0.023903379748636915,67
89,0.04064905643463135,0.00392871354880459,0.008286786079406739,0.0008113773851823588,42,10.850925462731366,"{'random_state': 42, 'alpha': 10.850925462731366}",-0.11728262193075044,-0.10508149023948378,-0.11325007356136442,-0.15546361681594803,-0.1400145304915751,-0.10708720108536483,-0.12357893172086676,-0.10282562489574738,-0.18157692660361546,-0.12692156148914896,-0.1273082578833865,0.02390352482632579,68
