,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_random_state,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1,11.322213125228881,0.5733699725199769,0.11334567070007324,0.04192226948178898,0.7865932966483242,0.8571,0.464,42,2,49,0.10809554777388694,0.004542371185592796,0.41515757878939474,"{'subsample': 0.7865932966483242, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 49, 'learning_rate': 0.10809554777388694, 'gamma': 0.004542371185592796, 'colsample_bytree': 0.41515757878939474}",-0.12150022337094614,-0.10792141257358999,-0.12569333182441478,-0.14228193028348265,-0.14811657386513535,-0.10881706905564731,-0.12004112964743845,-0.11296402813333738,-0.11253637095252057,-0.13589409216425333,-0.1235766161870766,0.013500199042105834,11
47,7.671172761917115,0.8745873300113735,0.11799635887145996,0.0649417525033612,0.8239619809904952,0.8571,0.464,42,8,58,0.15117308654327163,0.0014611305652826414,0.2773886943471736,"{'subsample': 0.8239619809904952, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 58, 'learning_rate': 0.15117308654327163, 'gamma': 0.0014611305652826414, 'colsample_bytree': 0.2773886943471736}",-0.12357716158846759,-0.11400128842402843,-0.12217013923443107,-0.14371794051714729,-0.14700936784665006,-0.10617497970929786,-0.12159867316421834,-0.1145202227054094,-0.11113669595082502,-0.13197810463834905,-0.12358845737788242,0.012893853461003477,12
28,5.512964582443237,0.5341766413465212,0.12574360370635987,0.05203634601233323,0.6312656328164082,0.8571,0.464,42,6,58,0.1429464732366183,0.0007431715857928964,0.16978489244622313,"{'subsample': 0.6312656328164082, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 58, 'learning_rate': 0.1429464732366183, 'gamma': 0.0007431715857928964, 'colsample_bytree': 0.16978489244622313}",-0.12903891965612072,-0.1093598656102787,-0.12294926377113971,-0.1358986653622882,-0.1448325209256702,-0.11183910995370301,-0.1229242244428319,-0.1126998165153765,-0.11118014291326313,-0.13713158188490734,-0.12378541110355792,0.011956027097360095,13
25,9.831100177764892,0.7448843154719653,0.10340032577514649,0.05341435159720627,0.9198599299649826,0.8571,0.464,42,2,58,0.20711405702851426,0.010689894947473737,0.2238119059529765,"{'subsample': 0.9198599299649826, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 58, 'learning_rate': 0.20711405702851426, 'gamma': 0.010689894947473737, 'colsample_bytree': 0.2238119059529765}",-0.11554450695740726,-0.12113678702541145,-0.12594691057301613,-0.1437760571454174,-0.14461866066882575,-0.10904755706890115,-0.12457161402919721,-0.11642480963678602,-0.10026626708433081,-0.1385737510041834,-0.12399069211934766,0.013988118698482694,14
50,13.084908866882325,0.6833307550297496,0.15234019756317138,0.10729996005749837,0.6938469234617308,0.8571,0.464,42,6,55,0.12036068034017008,0.002717558779389695,0.6060530265132567,"{'subsample': 0.6938469234617308, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 55, 'learning_rate': 0.12036068034017008, 'gamma': 0.002717558779389695, 'colsample_bytree': 0.6060530265132567}",-0.12206145296456962,-0.11999025002222515,-0.13029155965756298,-0.1368053049226647,-0.14850331140825865,-0.10140611970161655,-0.12326661249946885,-0.11171745257494498,-0.11708502714874224,-0.13290407986456107,-0.12440311707646148,0.012693165861821632,15
90,11.815992712974548,0.5204126663213677,0.12453765869140625,0.027080410160236507,0.31610805402701353,0.8571,0.464,42,4,46,0.1197623811905953,0.0036299649824912453,0.8158579289644823,"{'subsample': 0.31610805402701353, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 46, 'learning_rate': 0.1197623811905953, 'gamma': 0.0036299649824912453, 'colsample_bytree': 0.8158579289644823}",-0.13250355678256687,-0.11420322011259505,-0.12330986465463203,-0.12937184391363218,-0.1531092892495057,-0.10554675285560931,-0.12876957136926667,-0.11628214323134907,-0.11039224792573682,-0.13073345706949102,-0.12442219471643848,0.013025111975375306,16
87,6.719203329086303,0.3205400545012825,0.14849410057067872,0.03463345109510052,0.7888444222111055,0.8571,0.464,42,6,60,0.11348024012006003,0.0257072036018009,0.20220110055027515,"{'subsample': 0.7888444222111055, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 60, 'learning_rate': 0.11348024012006003, 'gamma': 0.0257072036018009, 'colsample_bytree': 0.20220110055027515}",-0.12711670143043752,-0.11670860254558289,-0.1266140423407263,-0.14290728952241666,-0.14673040143852464,-0.10825079440190297,-0.12433736387877231,-0.11288937395502098,-0.10551315216574014,-0.13316058388472016,-0.12442283055638445,0.01318847054921835,17
58,13.292278361320495,0.7454191913094896,0.123207688331604,0.02673910047896205,0.6717858929464733,0.8571,0.464,42,2,55,0.12125812906453226,0.0012816408204102052,0.4678339169584793,"{'subsample': 0.6717858929464733, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 55, 'learning_rate': 0.12125812906453226, 'gamma': 0.0012816408204102052, 'colsample_bytree': 0.4678339169584793}",-0.12346218027224043,-0.1099657475868736,-0.12962529996737507,-0.13629439744533833,-0.15616801579969222,-0.10402474261046271,-0.12236904860452226,-0.10920180879368992,-0.11134176217271709,-0.14207832920178673,-0.12445313324546983,0.015876044806755144,18
91,10.737901854515076,1.189347910140223,0.1308119773864746,0.013002891684950961,0.622711355677839,0.8571,0.464,42,8,55,0.0765352676338169,0.015386543271635817,0.8343171585792897,"{'subsample': 0.622711355677839, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 55, 'learning_rate': 0.0765352676338169, 'gamma': 0.015386543271635817, 'colsample_bytree': 0.8343171585792897}",-0.12539015003812762,-0.10902871425297078,-0.12047852099061328,-0.1394452427151357,-0.14766500263164603,-0.11880532209529812,-0.12558042917455342,-0.11229617684946575,-0.11388298294877319,-0.13320520283991352,-0.12457777445364975,0.011778259939145282,19
31,10.1031099319458,0.3757041386028851,0.11367523670196533,0.03729706028063251,0.5236618309154577,0.8571,0.464,42,4,43,0.1764512256128064,0.008775337668834416,0.48764382191095546,"{'subsample': 0.5236618309154577, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 43, 'learning_rate': 0.1764512256128064, 'gamma': 0.008775337668834416, 'colsample_bytree': 0.48764382191095546}",-0.13403935864600733,-0.11401550079864563,-0.12580665190865037,-0.14492243041916544,-0.14658206490177614,-0.10178012501680846,-0.1272837916455516,-0.10920080762408695,-0.10681365541904134,-0.1361352684389126,-0.12465796548186456,0.01520943427127679,20
93,5.292810797691345,0.27347679056841867,0.1274010181427002,0.04014628841704116,0.7316658329164583,0.8571,0.464,42,6,50,0.15625862931465734,0.0008478739369684843,0.16033016508254128,"{'subsample': 0.7316658329164583, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 50, 'learning_rate': 0.15625862931465734, 'gamma': 0.0008478739369684843, 'colsample_bytree': 0.16033016508254128}",-0.1295132629829155,-0.11089892112107139,-0.12868702625504697,-0.13556036985785086,-0.14764788318943078,-0.10992680212474203,-0.12821998627598435,-0.11380569087065769,-0.10961054484341676,-0.13393401693599574,-0.12478045044571122,0.012394774248261164,21
30,8.849979877471924,0.39671388877174907,0.11725573539733887,0.05540443094392979,0.5772386193096548,0.8571,0.464,42,2,40,0.17061780890445222,0.026245672836418207,0.2512756378189095,"{'subsample': 0.5772386193096548, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 40, 'learning_rate': 0.17061780890445222, 'gamma': 0.026245672836418207, 'colsample_bytree': 0.2512756378189095}",-0.12450658167329513,-0.11584601841960715,-0.13399321996645006,-0.13470300301052762,-0.14997268821935716,-0.10481047966578892,-0.12394236901365957,-0.11455083742237968,-0.10596731142014564,-0.1395422374734181,-0.12478347462846288,0.014049454282127567,22
26,9.752295231819152,0.5401914379150118,0.10440630912780761,0.03594593433470834,0.7010505252626313,0.8571,0.464,42,8,56,0.2253621810905453,0.028399549774887442,0.4048024012006003,"{'subsample': 0.7010505252626313, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 56, 'learning_rate': 0.2253621810905453, 'gamma': 0.028399549774887442, 'colsample_bytree': 0.4048024012006003}",-0.12806840178113757,-0.1149476454421489,-0.11758402974473108,-0.13105988006158745,-0.1403135240333023,-0.1087731858790802,-0.12959193796007093,-0.1191781978904309,-0.1171775230792403,-0.14136047722190412,-0.12480548030936338,0.010408911819707368,23
35,14.275423097610474,1.5101192947625042,0.12316172122955323,0.029922947611124844,0.6087543771885943,0.8571,0.464,42,1,51,0.11422811405702851,0.00956808404202101,0.5448224112056028,"{'subsample': 0.6087543771885943, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 51, 'learning_rate': 0.11422811405702851, 'gamma': 0.00956808404202101, 'colsample_bytree': 0.5448224112056028}",-0.12196546616776399,-0.1144107311636897,-0.12348632139521191,-0.13889112971846912,-0.15667175317958584,-0.10864166570158115,-0.125887445993801,-0.10918397436550202,-0.10618632893958331,-0.1460965901061173,-0.1251421406731305,0.01623897561041495,24
84,29.403617477416994,1.7702051811379613,0.1342872142791748,0.04464313511492366,0.9981990995497749,0.8571,0.464,42,1,49,0.13382241120560281,0.0022987493746873433,0.8757378689344673,"{'subsample': 0.9981990995497749, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 49, 'learning_rate': 0.13382241120560281, 'gamma': 0.0022987493746873433, 'colsample_bytree': 0.8757378689344673}",-0.12507532432436264,-0.11175686664799836,-0.12994241298687437,-0.1372845056045984,-0.15537458179546307,-0.11460832387455179,-0.12041039823580162,-0.10691703568963778,-0.11402415208023668,-0.142374722540742,-0.12577683237802667,0.014648202991678743,25
71,7.590561747550964,1.5047527246818067,0.11616220474243164,0.06117121315060013,0.5074537268634317,0.8571,0.464,42,6,46,0.10779639819909956,0.017211355677838918,0.32736368184092046,"{'subsample': 0.5074537268634317, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 46, 'learning_rate': 0.10779639819909956, 'gamma': 0.017211355677838918, 'colsample_bytree': 0.32736368184092046}",-0.1256151999202858,-0.11800517745100768,-0.1238145535166271,-0.14339883640297238,-0.14931578977104176,-0.10913518853210956,-0.12803561568697966,-0.1156836688604481,-0.11237100391193316,-0.13484807467756169,-0.1260223108730967,0.012546761587034497,26
4,12.109187197685241,0.6796903564627833,0.13402483463287354,0.041300096798578996,0.9702851425712856,0.8571,0.464,42,6,58,0.22506303151575788,0.024929414707353676,0.49439719859929965,"{'subsample': 0.9702851425712856, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 58, 'learning_rate': 0.22506303151575788, 'gamma': 0.024929414707353676, 'colsample_bytree': 0.49439719859929965}",-0.12817197044437775,-0.11742773456030643,-0.12778067345198604,-0.13380841285312942,-0.1528093281869698,-0.10487853099994822,-0.127087685735611,-0.11506385022083879,-0.11143113326985356,-0.14199060659337542,-0.12604499263163965,0.01376921710218737,27
77,9.981263279914856,0.7402549965788205,0.1086272954940796,0.015733476072656242,0.8482741370685343,0.8571,0.464,42,2,48,0.238823911955978,0.025108904452226112,0.26658329164582295,"{'subsample': 0.8482741370685343, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 48, 'learning_rate': 0.238823911955978, 'gamma': 0.025108904452226112, 'colsample_bytree': 0.26658329164582295}",-0.12564879112870003,-0.11503449733114816,-0.13321033765871151,-0.13196062390367072,-0.14537825683708086,-0.11373636512023559,-0.1298226861447301,-0.12183132208277615,-0.10313258843375403,-0.1413616853230924,-0.12611171539638993,0.012347319833794354,28
99,8.31314833164215,1.2728858317241893,0.07101759910583497,0.0464779397592008,0.7348174087043522,0.8571,0.464,42,2,44,0.17824612306153076,0.0017004502251125563,0.33861930965482745,"{'subsample': 0.7348174087043522, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 44, 'learning_rate': 0.17824612306153076, 'gamma': 0.0017004502251125563, 'colsample_bytree': 0.33861930965482745}",-0.12469992168241147,-0.1138425648559068,-0.1275500486768281,-0.13871454643036474,-0.15092435270403767,-0.11319113314180947,-0.12254070574570321,-0.11074524454460358,-0.1115015352341367,-0.14869667124758765,-0.12624067242633893,0.01438153544484408,29
76,12.939686179161072,0.9089204825335452,0.11269702911376953,0.049543729382312565,0.31295647823911954,0.8571,0.464,42,2,40,0.16568184092046023,0.028489294647323662,0.6884442221110555,"{'subsample': 0.31295647823911954, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 40, 'learning_rate': 0.16568184092046023, 'gamma': 0.028489294647323662, 'colsample_bytree': 0.6884442221110555}",-0.12667176484148004,-0.11576742926031479,-0.13231440775271744,-0.1306740441928932,-0.1568847947314187,-0.11056480719117288,-0.1318593875325145,-0.11363378501828161,-0.10815999836845637,-0.1361913844263192,-0.12627218033155688,0.014027244125689987,30
8,16.28151969909668,0.8961437185528772,0.12074835300445556,0.02995317876478072,0.6605302651325663,0.8571,0.464,42,1,51,0.15476288144072037,0.011602301150575287,0.49664832416208105,"{'subsample': 0.6605302651325663, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 51, 'learning_rate': 0.15476288144072037, 'gamma': 0.011602301150575287, 'colsample_bytree': 0.49664832416208105}",-0.12878840408589795,-0.11769910309632682,-0.12623441224357604,-0.138028162426927,-0.1490392736836362,-0.10291207521467745,-0.13986073904826207,-0.1112732750903899,-0.11112724137220469,-0.14094777874444592,-0.1265910465006344,0.014613043223244563,31
79,15.34795277118683,0.9611463012339188,0.12855384349822999,0.033403112809200074,0.8005502751375688,0.8571,0.464,42,1,45,0.1912591295647824,0.027816208104052026,0.43586793396698353,"{'subsample': 0.8005502751375688, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 45, 'learning_rate': 0.1912591295647824, 'gamma': 0.027816208104052026, 'colsample_bytree': 0.43586793396698353}",-0.12928442899651038,-0.10992567875233128,-0.11329154670743131,-0.1325757760971966,-0.1617519050664453,-0.11435310035427075,-0.13125475960569472,-0.11555361467852479,-0.1162048411392853,-0.14200629696676306,-0.12662019483644535,0.015403913818103906,32
69,19.887906002998353,1.9021260440019947,0.11779792308807373,0.04287989009916972,0.8149574787393697,0.8571,0.464,42,1,56,0.21668684342171085,0.018796848424212104,0.5785892946473237,"{'subsample': 0.8149574787393697, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 56, 'learning_rate': 0.21668684342171085, 'gamma': 0.018796848424212104, 'colsample_bytree': 0.5785892946473237}",-0.1310641704172285,-0.11195462694674525,-0.13063137869421668,-0.14144147940860755,-0.15407813329617595,-0.10226651434583627,-0.12416695157915973,-0.12133204301593004,-0.11010159065234316,-0.14144177263014812,-0.12684786609863913,0.015308938804837694,33
73,12.138477468490601,0.8531365143429102,0.141332745552063,0.03249369262920321,0.43631815907953975,0.8571,0.464,42,6,58,0.14578839419709855,0.0038543271635817907,0.9248124062031016,"{'subsample': 0.43631815907953975, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 58, 'learning_rate': 0.14578839419709855, 'gamma': 0.0038543271635817907, 'colsample_bytree': 0.9248124062031016}",-0.13001211928963116,-0.11028254668596447,-0.11714961921540881,-0.14371902778187912,-0.15227497099905915,-0.11117211156847602,-0.1330185668101599,-0.11630707762163577,-0.11471233197891004,-0.13998723138083857,-0.12686356033319632,0.014228417876369555,34
53,8.864735102653503,0.47341859668571007,0.10461342334747314,0.052028629796049684,0.423711855927964,0.8571,0.464,42,8,40,0.18198549274637318,0.01997848924462231,0.5209604802401201,"{'subsample': 0.423711855927964, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 40, 'learning_rate': 0.18198549274637318, 'gamma': 0.01997848924462231, 'colsample_bytree': 0.5209604802401201}",-0.13240334975599927,-0.11385143187750264,-0.12055991030021251,-0.13930634117592294,-0.14959767470694765,-0.11530630881569884,-0.12487393361794846,-0.12131325880151063,-0.11478174523286658,-0.13680288453361408,-0.12687968388182233,0.011508674359727371,35
15,8.734614205360412,0.7665495718289895,0.1202193021774292,0.02339660601851151,0.6911455727863932,0.8571,0.464,42,4,49,0.22326813406703352,0.01658314157078539,0.3309654827413707,"{'subsample': 0.6911455727863932, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 49, 'learning_rate': 0.22326813406703352, 'gamma': 0.01658314157078539, 'colsample_bytree': 0.3309654827413707}",-0.12324142673159819,-0.11526477201456865,-0.13980160445218762,-0.13843496889134943,-0.1456074606941788,-0.10196950398829967,-0.14188706209758062,-0.11420130811199877,-0.11109104570413313,-0.13815583736407602,-0.12696549900499712,0.014772312364331772,36
6,11.298026823997498,0.639016878352827,0.11964564323425293,0.04589432856458437,0.3534767383691846,0.8571,0.464,42,6,58,0.16074587293646825,0.025123861930965483,0.8784392196098049,"{'subsample': 0.3534767383691846, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 58, 'learning_rate': 0.16074587293646825, 'gamma': 0.025123861930965483, 'colsample_bytree': 0.8784392196098049}",-0.12845484953946626,-0.1201171262934687,-0.12026833383016176,-0.1446191136663293,-0.15081383114597377,-0.1058156609971386,-0.12996394405680803,-0.11441649919933171,-0.10968233888357745,-0.14569274766710283,-0.12698444452793584,0.014958479351936994,37
52,6.160862755775452,0.24520847638467227,0.1328883171081543,0.03898321791908875,0.8329664832416208,0.8571,0.464,42,2,47,0.08685592796398199,0.007788144072036018,0.13871935967983992,"{'subsample': 0.8329664832416208, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 47, 'learning_rate': 0.08685592796398199, 'gamma': 0.007788144072036018, 'colsample_bytree': 0.13871935967983992}",-0.12520485785202976,-0.11489828802935945,-0.1327844621650541,-0.14745565400190258,-0.14986465411250477,-0.10625588012003123,-0.13109534738131595,-0.11766272236691046,-0.10968957186046101,-0.1350070364940447,-0.1269918474383614,0.014221104680490879,38
96,13.075620651245117,0.8946126594564733,0.10631101131439209,0.023042319807336453,0.6272136068034017,0.8571,0.464,42,8,49,0.19784042021010506,0.028788444222111055,0.9608304152076038,"{'subsample': 0.6272136068034017, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 49, 'learning_rate': 0.19784042021010506, 'gamma': 0.028788444222111055, 'colsample_bytree': 0.9608304152076038}",-0.1310548059162844,-0.1171735680701827,-0.13299814926991255,-0.1381325186878983,-0.15327951786274105,-0.10719402541451145,-0.12629003058057944,-0.11561204918557634,-0.11878362974784304,-0.12996476491890963,-0.12704830596544386,0.01249906151548974,39
