,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
61,1.4906450033187866,0.09784428963809223,0.15979175567626952,0.014304137873991618,sigmoid,0.0006384692346173087,0.006920610305152577,8,"{'kernel': 'sigmoid', 'gamma': 0.0006384692346173087, 'epsilon': 0.006920610305152577, 'C': 8}",-0.12003134850985736,-0.1071380088545734,-0.10711937855689835,-0.16885275117424137,-0.13955746448833906,-0.10337540607422355,-0.11993697267355949,-0.10101577024726051,-0.18553476830870683,-0.12377504592474728,-0.12763369148124074,0.027319469925068795,11
51,1.4102062702178955,0.09617530566137782,0.11778404712677001,0.030123378652503058,rbf,0.007010355177588795,0.001476088044022011,6,"{'kernel': 'rbf', 'gamma': 0.007010355177588795, 'epsilon': 0.001476088044022011, 'C': 6}",-0.11796962008672933,-0.11238699925246333,-0.11403752101825503,-0.1874441926303934,-0.15065970845514343,-0.1099553003931895,-0.13270363090202777,-0.11244867413199892,-0.13176344137142182,-0.1351010601790147,-0.13044701484206372,0.02276112552506757,12
84,1.0613656759262085,0.07702351850230536,0.1157444953918457,0.01813106615337774,rbf,0.010375787893946973,0.022625962981490746,3,"{'kernel': 'rbf', 'gamma': 0.010375787893946973, 'epsilon': 0.022625962981490746, 'C': 3}",-0.11808244401426306,-0.12074449350541558,-0.11116710430293246,-0.18210868041238568,-0.15158745600730375,-0.10686057978771935,-0.13451161392569344,-0.11000633033040631,-0.14320879944178688,-0.13535763318813593,-0.13136351349160422,0.02214457611505458,13
5,0.8030086994171143,0.07650418832415785,0.07518374919891357,0.020771900622328303,rbf,0.008685592796398198,0.027262781390695347,8,"{'kernel': 'rbf', 'gamma': 0.008685592796398198, 'epsilon': 0.027262781390695347, 'C': 8}",-0.1179808041492289,-0.11819088065218518,-0.11100673771787106,-0.18176046295647644,-0.15289504384864805,-0.11067628833186753,-0.1360659527813585,-0.11246713292147661,-0.13982210175900503,-0.1334913591367359,-0.13143567642548531,0.021572305362336893,14
36,0.8899603605270385,0.022790243886765992,0.0758563756942749,0.004698822692399115,rbf,0.008969784892446223,0.015027563781890945,10,"{'kernel': 'rbf', 'gamma': 0.008969784892446223, 'epsilon': 0.015027563781890945, 'C': 10}",-0.11812743756768304,-0.11926647751416335,-0.11263847213124491,-0.18367704658465298,-0.1536122197745563,-0.11258834924767556,-0.13717484439651784,-0.11369715517448063,-0.14006056108786608,-0.13484732942918076,-0.13256898929080213,0.021622886722195516,15
89,13.08253104686737,1.3280938301130816,0.07928466796875,0.0027503266301626707,linear,0.027173036518259128,0.018467783891945973,1,"{'kernel': 'linear', 'gamma': 0.027173036518259128, 'epsilon': 0.018467783891945973, 'C': 1}",-0.11380273705791587,-0.10329089463767804,-0.10727725650323804,-0.15891449368703048,-0.14087763751413224,-0.14364288751481977,-0.1244870122773941,-0.09816785843604366,-0.21559956108693223,-0.12348611414282258,-0.13295464528580067,0.03310384355428017,16
68,13.451786541938782,1.2621385498413251,0.07876811027526856,0.008153310112069842,linear,0.015117308654327163,0.02087593796898449,1,"{'kernel': 'linear', 'gamma': 0.015117308654327163, 'epsilon': 0.02087593796898449, 'C': 1}",-0.11444139421329176,-0.10391547325362258,-0.10806687277065208,-0.15924602715932812,-0.14053508066026923,-0.14273973658813013,-0.1264133493077206,-0.0973638349931918,-0.2166197195866824,-0.12261393056053413,-0.1331955419093423,0.03326492451330895,17
62,14.633019089698792,2.2640238936170025,0.0809988260269165,0.008389797046054848,linear,0.025423011505752876,0.021593896948474234,1,"{'kernel': 'linear', 'gamma': 0.025423011505752876, 'epsilon': 0.021593896948474234, 'C': 1}",-0.11449275845017445,-0.10441705411748481,-0.10826975406760633,-0.1593772467054669,-0.14048823956533987,-0.1423765156291621,-0.12684315178768166,-0.09699843111202096,-0.21621268542012131,-0.12261321703685854,-0.1332089053891917,0.033131041898371585,18
34,0.8059671640396118,0.015348248933515758,0.06880578994750977,0.001404654786218713,rbf,0.01004672336168084,0.01751050525262631,10,"{'kernel': 'rbf', 'gamma': 0.01004672336168084, 'epsilon': 0.01751050525262631, 'C': 10}",-0.11885979845702309,-0.12191015034519223,-0.11255227310099304,-0.18245951493307963,-0.15434446883137637,-0.11242694754126689,-0.1379045760278816,-0.11370010111147562,-0.14352545024111904,-0.13510831008828733,-0.13327915906776946,0.021394185645715828,19
39,14.116846466064453,1.7381622912058818,0.09665627479553222,0.026675647531920955,linear,0.0015957478739369686,0.026799099549774885,1,"{'kernel': 'linear', 'gamma': 0.0015957478739369686, 'epsilon': 0.026799099549774885, 'C': 1}",-0.11363332272904421,-0.10369928697838383,-0.1070824260107304,-0.15836464209098985,-0.14142441173334647,-0.14312670267914074,-0.13091450057530982,-0.09775103327920015,-0.22037363051074849,-0.123197242570328,-0.1339567199157222,0.03419084336018525,20
40,0.9455035924911499,0.09328945525243582,0.11977677345275879,0.016400856902990812,sigmoid,0.0018649824912456228,0.0025231115557778887,1,"{'kernel': 'sigmoid', 'gamma': 0.0018649824912456228, 'epsilon': 0.0025231115557778887, 'C': 1}",-0.12498883881880557,-0.11296694375453703,-0.1158974091357079,-0.1734689802605543,-0.14441227570993992,-0.10919934286832175,-0.12837671966463537,-0.1107863339967388,-0.19160767186700936,-0.12909037661001174,-0.13407948926862617,0.026543856925210503,21
81,12.092890977859497,1.5408072569909823,0.07559351921081543,0.016927688552197548,linear,0.014264732366183091,0.029551275637818907,1,"{'kernel': 'linear', 'gamma': 0.014264732366183091, 'epsilon': 0.029551275637818907, 'C': 1}",-0.1145521081523988,-0.10307458560689893,-0.10653750969324823,-0.15819274607093395,-0.1422233211712169,-0.14359629448502628,-0.13237524131235717,-0.09691372492569547,-0.22096137659765633,-0.12391152383984538,-0.13423384318552772,0.034460606715857114,22
77,63.436160635948184,4.299738899540954,0.09126667976379395,0.012273268694105818,linear,0.023987093546773385,0.01659809904952476,4,"{'kernel': 'linear', 'gamma': 0.023987093546773385, 'epsilon': 0.01659809904952476, 'C': 4}",-0.114940474125956,-0.10840026982891142,-0.10423426716869658,-0.15881086301756606,-0.14019227064522372,-0.15183849652400042,-0.1261403002434923,-0.09819173745437465,-0.21659483653123038,-0.12327712275231938,-0.1342620638291771,0.033402024714678714,23
12,142.22215163707733,9.494471256701143,0.0779674768447876,0.0014923804628456322,linear,0.0014162581290645324,0.016403651825912954,10,"{'kernel': 'linear', 'gamma': 0.0014162581290645324, 'epsilon': 0.016403651825912954, 'C': 10}",-0.11432572723919343,-0.10845254880539168,-0.10442516901812168,-0.15903596424459235,-0.1403164774991071,-0.1517822539615541,-0.1267254926246915,-0.098136456315371,-0.21769854800542324,-0.12327605413055363,-0.13441746918439995,0.03369739636770332,24
14,156.09863278865814,10.231530628433086,0.08448853492736816,0.00935405286344303,linear,0.025527713856928463,0.014025412706353177,10,"{'kernel': 'linear', 'gamma': 0.025527713856928463, 'epsilon': 0.014025412706353177, 'C': 10}",-0.11456945052522718,-0.10808363818907595,-0.10397432699598046,-0.15992092935027516,-0.13994793313595594,-0.15117729866351354,-0.12629910604866065,-0.09886997588454802,-0.21830476003852992,-0.12395659946958057,-0.13451040183013474,0.03384088784176094,25
32,149.41176600456237,10.543303171293944,0.08051121234893799,0.004567702686819491,linear,0.005424862431215608,0.017256228114057026,10,"{'kernel': 'linear', 'gamma': 0.005424862431215608, 'epsilon': 0.017256228114057026, 'C': 10}",-0.11435531738469251,-0.10940730304152904,-0.1044163895558622,-0.15920978999667512,-0.14066376012361945,-0.1515437576315235,-0.12656632789100578,-0.09805259064399445,-0.2175010133198725,-0.12342245573697175,-0.13451387053257463,0.03358982838215273,26
11,101.44702436923981,7.519564997654215,0.0809241533279419,0.0028349845005435003,linear,0.022670835417708854,0.01519209604802401,7,"{'kernel': 'linear', 'gamma': 0.022670835417708854, 'epsilon': 0.01519209604802401, 'C': 7}",-0.11488439784830853,-0.10865590935484791,-0.1040346586117906,-0.15916640514199312,-0.14030159941886983,-0.15068781482289825,-0.1271312819778686,-0.09853530372902435,-0.21847202596637422,-0.1235837183445015,-0.13454531152164767,0.033768571992353655,27
47,1.2762161016464233,0.0741254862090044,0.11801214218139648,0.029214977052520102,rbf,0.010764682341170584,0.006202651325662832,9,"{'kernel': 'rbf', 'gamma': 0.010764682341170584, 'epsilon': 0.006202651325662832, 'C': 9}",-0.11977636212790374,-0.12383582040682727,-0.11446392607076158,-0.18367736352989716,-0.15492535080166267,-0.11360813350006199,-0.1383878292178767,-0.11468948412026965,-0.14504202558070234,-0.13762332556094775,-0.1346029620916911,0.021289405420266843,28
44,47.80502591133118,5.336786451020834,0.08740000724792481,0.00968762741930403,linear,0.009493296648324162,0.019589594797398698,3,"{'kernel': 'linear', 'gamma': 0.009493296648324162, 'epsilon': 0.019589594797398698, 'C': 3}",-0.11494834188507026,-0.10809115096204991,-0.10612958296750043,-0.15943167782342202,-0.14127410057043455,-0.15028773148644806,-0.1253782612872627,-0.0980020672281803,-0.21929583246002415,-0.12382715165547326,-0.13466658983258656,0.033941972916549795,29
66,1.2157657146453857,0.047495015896917285,0.11638166904449462,0.00941732353835679,poly,0.013142921460730364,0.007922761380690344,3,"{'kernel': 'poly', 'gamma': 0.013142921460730364, 'epsilon': 0.007922761380690344, 'C': 3}",-0.12404389934053299,-0.11702541413535796,-0.11849363190449858,-0.20789346299282707,-0.1440032361613421,-0.11400618349368034,-0.13517976247476646,-0.12013607021650714,-0.12613784011949458,-0.14063658707600746,-0.13475560879150147,0.026232647694191296,30
23,55.623602104187015,5.677104091049848,0.08359849452972412,0.001805722754197184,linear,0.007937718859429715,0.011766833416708353,4,"{'kernel': 'linear', 'gamma': 0.007937718859429715, 'epsilon': 0.011766833416708353, 'C': 4}",-0.11579513564940998,-0.10690654667504827,-0.1052753818292594,-0.15907415034101663,-0.14011578265350577,-0.15131949165477512,-0.12666220124164174,-0.09890127108599721,-0.21863373667911365,-0.12521500815207745,-0.13478987059618452,0.03372866312880704,31
1,2.2562954664230346,0.14613896013362054,0.19656689167022706,0.07421272168924756,poly,0.012155727863931966,0.017001950975487744,1,"{'kernel': 'poly', 'gamma': 0.012155727863931966, 'epsilon': 0.017001950975487744, 'C': 1}",-0.12272029049435466,-0.11446381151528973,-0.11472604558621419,-0.20911735326740938,-0.1428473829969699,-0.10716874112990142,-0.12769755011929376,-0.11577655852785758,-0.15296407211627364,-0.1406756520061772,-0.13481574577597416,0.028443891908374073,32
92,29.28777596950531,3.936366677184113,0.08388783931732177,0.0016971845349500166,linear,0.00955312656328164,0.009747573786893445,2,"{'kernel': 'linear', 'gamma': 0.00955312656328164, 'epsilon': 0.009747573786893445, 'C': 2}",-0.11576711966336653,-0.10726843248230791,-0.1060092888167476,-0.15833353677502057,-0.13999485616015406,-0.15047938744548214,-0.12783673229006126,-0.09955659654775728,-0.21775821698891706,-0.1252382247623919,-0.13482423919322065,0.033226302666782705,33
94,0.6688623666763306,0.019640593146405497,0.07508623600006104,0.0010654136072403336,poly,0.022670835417708854,0.027262781390695347,3,"{'kernel': 'poly', 'gamma': 0.022670835417708854, 'epsilon': 0.027262781390695347, 'C': 3}",-0.125739401972531,-0.11809414761075808,-0.1159150742409407,-0.204469486566519,-0.14493504965906084,-0.11443621962563164,-0.1357286023865789,-0.12063486149634167,-0.1301137232401706,-0.1398840306239823,-0.13499505974225148,0.02517538883156768,34
63,0.7727011680603028,0.05897952418445967,0.08556597232818604,0.007172201639947397,poly,0.01722631315657829,0.02720295147573787,3,"{'kernel': 'poly', 'gamma': 0.01722631315657829, 'epsilon': 0.02720295147573787, 'C': 3}",-0.1257406891780602,-0.11808445374201257,-0.11592802305932108,-0.20448918202860442,-0.14494408620751406,-0.11444458557144205,-0.13574272158502732,-0.12063924592866916,-0.1301059841930423,-0.1398892712673941,-0.1350008242761087,0.025180163678313664,35
71,149.51160459518434,11.754761238477789,0.08696231842041016,0.005797093292520227,linear,0.009373636818409204,0.010645022511255627,10,"{'kernel': 'linear', 'gamma': 0.009373636818409204, 'epsilon': 0.010645022511255627, 'C': 10}",-0.11695558501638069,-0.10722718838620701,-0.10459692059137753,-0.15984869060500778,-0.13966375924496902,-0.15173921689719747,-0.12580812511387332,-0.09833639090069063,-0.2204910644861179,-0.1254844663841798,-0.13501514076260013,0.034305484492452194,36
59,1.0698443174362182,0.0797427144096916,0.11457476615905762,0.008692027822414246,rbf,0.012290345172586292,0.027008504252126062,8,"{'kernel': 'rbf', 'gamma': 0.012290345172586292, 'epsilon': 0.027008504252126062, 'C': 8}",-0.12072054612599435,-0.12697444975319053,-0.11245564699892802,-0.18123166506151972,-0.15660687052879257,-0.11234810234829173,-0.1390730293489679,-0.11415426891752228,-0.1500229319189102,-0.13676997709863048,-0.13503574881007477,0.02138652585767281,37
54,0.7863508462905884,0.058974299163928316,0.09072060585021972,0.014979192321883902,poly,0.028309804902451226,0.025004202101050525,6,"{'kernel': 'poly', 'gamma': 0.028309804902451226, 'epsilon': 0.025004202101050525, 'C': 6}",-0.12572486357504922,-0.11812920842379045,-0.11612938035445534,-0.20502526528671985,-0.14484541654521535,-0.11466636428066511,-0.13614848589785333,-0.12056100267050976,-0.13027039525410766,-0.13999035434357324,-0.1351490736631939,0.02529334503105881,38
9,125.40190801620483,7.5168925616601285,0.09031553268432617,0.006166971375679349,linear,0.018437868934467232,0.007474037018509255,8,"{'kernel': 'linear', 'gamma': 0.018437868934467232, 'epsilon': 0.007474037018509255, 'C': 8}",-0.11701339631477917,-0.1056681748894757,-0.10526118461760775,-0.1601975301983614,-0.13960170719598525,-0.15223752100181162,-0.1262063669649869,-0.09960827713699338,-0.2205444504124749,-0.1252872318129056,-0.13516258405453818,0.0342977010015853,39
74,103.28291754722595,9.547886737491629,0.10702800750732422,0.013388812012616096,linear,0.023164432216108054,0.005185542771385693,6,"{'kernel': 'linear', 'gamma': 0.023164432216108054, 'epsilon': 0.005185542771385693, 'C': 6}",-0.11818602985121786,-0.1048570412589225,-0.10600158334587181,-0.15923867620538573,-0.14002553581140406,-0.15169681001709137,-0.12524701804841762,-0.10000257147802795,-0.22171545338063028,-0.12579043581693664,-0.13527611552139057,0.034419954693668715,40
56,30.99694402217865,3.332304631086553,0.11937572956085205,0.02332745857795541,linear,0.012305302651325662,0.0014013006503251625,2,"{'kernel': 'linear', 'gamma': 0.012305302651325662, 'epsilon': 0.0014013006503251625, 'C': 2}",-0.11619301372779245,-0.10459612354096164,-0.10644364428278989,-0.15788594271865922,-0.1393306515003808,-0.15220841384719658,-0.12897941949734715,-0.10186653347815214,-0.21898859834339623,-0.1263492222027792,-0.13528415631394552,0.03345803560480533,41
86,105.90088856220245,8.556404145618941,0.09045779705047607,0.0061989492112536106,linear,0.01341215607803902,0.00626248124062031,7,"{'kernel': 'linear', 'gamma': 0.01341215607803902, 'epsilon': 0.00626248124062031, 'C': 7}",-0.11754288834188621,-0.10530807518899779,-0.1059822176183928,-0.15938380510420558,-0.14073030863164465,-0.1523315535048359,-0.12582276695891298,-0.09989463228955502,-0.2207324448298245,-0.12548348069742382,-0.13532121731656793,0.034223347081931796,42
98,27.327420783042907,2.379933952673553,0.08009159564971924,0.018287085220597663,linear,0.019440020010005003,0.0004589794897448724,2,"{'kernel': 'linear', 'gamma': 0.019440020010005003, 'epsilon': 0.0004589794897448724, 'C': 2}",-0.116018739764248,-0.10497387038582716,-0.10665773130006168,-0.15802174103645328,-0.1400382926157691,-0.15158237649978326,-0.1277850754673313,-0.10186510993228423,-0.21966215459595212,-0.12691200165582955,-0.13535170932535395,0.03358174545400618,43
24,143.02113914489746,8.805184715671158,0.10132598876953125,0.022939946172040003,linear,0.008880040020010005,0.006008204102051025,9,"{'kernel': 'linear', 'gamma': 0.008880040020010005, 'epsilon': 0.006008204102051025, 'C': 9}",-0.11818201270289444,-0.10516976958236791,-0.10591808689106504,-0.15935889925269422,-0.14099325664530915,-0.15237665733646188,-0.12504750989045652,-0.09978092216986664,-0.22131177323475018,-0.12555074321134171,-0.13536896309172078,0.0343900467425075,44
41,1.085999846458435,0.06759539082555935,0.11026105880737305,0.008561546487704606,rbf,0.012619409704852425,0.02567728864432216,9,"{'kernel': 'rbf', 'gamma': 0.012619409704852425, 'epsilon': 0.02567728864432216, 'C': 9}",-0.1210749629088858,-0.12771867734423498,-0.11279887124043039,-0.18119160139008653,-0.15706265706054556,-0.11244659632614973,-0.13942387393155833,-0.11427488917468402,-0.15075156323529942,-0.13725998020450486,-0.13540036728163796,0.021376652037199507,45
93,0.7311814785003662,0.017366334858375528,0.08141095638275146,0.004415263345133055,poly,0.011542471235617809,0.02039729864932466,10,"{'kernel': 'poly', 'gamma': 0.011542471235617809, 'epsilon': 0.02039729864932466, 'C': 10}",-0.12567390510197798,-0.11827231612192372,-0.1166433112801015,-0.20589008748767892,-0.14489582862403605,-0.11503245318993695,-0.13674161100904406,-0.12049175593429053,-0.13063804128510018,-0.14013641248813896,-0.13544157225222292,0.02546129658879654,46
52,76.19868667125702,5.330557305285655,0.1069446086883545,0.015783035997609426,linear,0.001102151075537769,0.00536503251625813,5,"{'kernel': 'linear', 'gamma': 0.001102151075537769, 'epsilon': 0.00536503251625813, 'C': 5}",-0.1179321379880297,-0.10530608986300148,-0.10603935279841915,-0.15930940631830023,-0.14048423071713245,-0.15191006503205046,-0.12561952868587606,-0.10015741526373766,-0.22196322877806793,-0.12592636183729414,-0.13546478172819093,0.034443441207808755,47
83,0.9696751594543457,0.04914752318237531,0.10101890563964844,0.008134701552639066,poly,0.028264932466233114,0.020711405702851425,10,"{'kernel': 'poly', 'gamma': 0.028264932466233114, 'epsilon': 0.020711405702851425, 'C': 10}",-0.1257857834124113,-0.11827754409767204,-0.11668277342516697,-0.20605613901083142,-0.14473432616281698,-0.11511225994799328,-0.13704827862022612,-0.12049102754262749,-0.1306892479345986,-0.1402837833200088,-0.1355161163474353,0.025490900778993863,48
38,65.34147005081176,9.442748329118173,0.11104714870452881,0.01691706983500738,linear,0.011153576788394196,0.000997448724362181,4,"{'kernel': 'linear', 'gamma': 0.011153576788394196, 'epsilon': 0.000997448724362181, 'C': 4}",-0.1165634545025295,-0.10503614461533796,-0.10597989119748435,-0.15936940247123957,-0.14002216916310853,-0.15236045132847206,-0.1274430358773038,-0.10116814056560564,-0.2209273596985801,-0.1268530404659681,-0.13557230898856296,0.03413018007968054,49
4,110.57701447010041,11.47369623018265,0.10605385303497314,0.024910735438268144,linear,0.0007880440220110055,0.0025679839919959977,7,"{'kernel': 'linear', 'gamma': 0.0007880440220110055, 'epsilon': 0.0025679839919959977, 'C': 7}",-0.11738629704845338,-0.10483735385724698,-0.10617194349033635,-0.15905632520259672,-0.13964020718560372,-0.1521973040250103,-0.12670573832154308,-0.10090080509257725,-0.2228477168035588,-0.1269123395869469,-0.13566560306138734,0.034578636990426105,50
60,1.3154874086380004,0.07779945206733488,0.13375625610351563,0.00923245640805849,poly,0.01709169584792396,0.018662231115557777,7,"{'kernel': 'poly', 'gamma': 0.01709169584792396, 'epsilon': 0.018662231115557777, 'C': 7}",-0.12587314876576958,-0.11839382548282433,-0.11696976261901426,-0.2064930037016709,-0.14470007293405937,-0.11533421569016339,-0.13748349698915038,-0.12049316085590032,-0.1308163144876253,-0.14043509203825602,-0.1356992093564434,0.02556366292852585,51
25,0.7667935848236084,0.0235896959871194,0.08271505832672119,0.0018401811334207276,poly,0.021474237118559277,0.017196398199099548,9,"{'kernel': 'poly', 'gamma': 0.021474237118559277, 'epsilon': 0.017196398199099548, 'C': 9}",-0.12592729786236567,-0.11846772055724344,-0.11716768168214886,-0.20675029045077203,-0.14469917373791402,-0.11552123913734441,-0.13778622561138207,-0.12052080869953091,-0.13076387416926985,-0.14055909773062275,-0.1358163409638594,0.02560237543230404,52
20,80.7122777223587,5.113080482553197,0.06755506992340088,0.0012901260860576937,linear,0.014952776388194096,0.02995512756378189,6,"{'kernel': 'linear', 'gamma': 0.014952776388194096, 'epsilon': 0.02995512756378189, 'C': 6}",-0.1158008615632473,-0.10865348803419263,-0.10722883827370219,-0.15945702684690055,-0.14326531172870577,-0.14955335515668958,-0.13089237386319466,-0.0961798922309316,-0.22325493293203044,-0.12397443848067903,-0.1358260519110274,0.034842202363403935,53
45,0.9309965372085571,0.03658637076383585,0.10111122131347657,0.006736475311026386,poly,0.022955027513756877,0.014189944972486242,1,"{'kernel': 'poly', 'gamma': 0.022955027513756877, 'epsilon': 0.014189944972486242, 'C': 1}",-0.12546759232679597,-0.11877254686261438,-0.11746981108024492,-0.2068389818559215,-0.14511843952540748,-0.11579883763221609,-0.1373617360536063,-0.12068304057882441,-0.13064644871919112,-0.1405476968346679,-0.13587051314694903,0.025585380328468167,54
33,113.18214342594146,8.635777974189812,0.10397007465362548,0.028141188677069252,linear,0.008999699849924962,0.00026453226613306653,7,"{'kernel': 'linear', 'gamma': 0.008999699849924962, 'epsilon': 0.00026453226613306653, 'C': 7}",-0.11693689354971339,-0.10534639021975882,-0.10589699319627725,-0.1595673187224771,-0.13965821034891163,-0.15375122994352464,-0.12767331542770935,-0.10192229310126354,-0.2214708136915101,-0.12711333486024265,-0.1359336793061388,0.03421689148278099,55
2,119.48329939842225,9.001259240014168,0.08298110961914062,0.0160507384684371,linear,0.021773386693346674,0.02418154077038519,8,"{'kernel': 'linear', 'gamma': 0.021773386693346674, 'epsilon': 0.02418154077038519, 'C': 8}",-0.11579323286366809,-0.10970898428770452,-0.1074925752202118,-0.1595096891352752,-0.14317550957492503,-0.15194865277934724,-0.12857007212471164,-0.09623238818047446,-0.22354694047388532,-0.12364209045227716,-0.13596201350924805,0.03496368719441367,56
28,0.944751238822937,0.08586212859152137,0.09253523349761963,0.003568041294246501,poly,0.026350375187593797,0.012903601800900449,6,"{'kernel': 'poly', 'gamma': 0.026350375187593797, 'epsilon': 0.012903601800900449, 'C': 6}",-0.12613497467306925,-0.11887701599461538,-0.11781469420893441,-0.20756919883115324,-0.14478028540246884,-0.11614158737514692,-0.1386884705303762,-0.12077959968470099,-0.1309539717567804,-0.14109123131169368,-0.13628310297689394,0.02569881487855231,57
73,0.91806001663208,0.025468418637362954,0.09165689945220948,0.002090154149171288,poly,0.02044217108554277,0.006097948974487244,2,"{'kernel': 'poly', 'gamma': 0.02044217108554277, 'epsilon': 0.006097948974487244, 'C': 2}",-0.1253537825430313,-0.11981524503647231,-0.11892727412546164,-0.20791618417332067,-0.14553250480932522,-0.11755023768303874,-0.1383800894195957,-0.12167391828258382,-0.13161419720550943,-0.141599026831981,-0.136836246011032,0.02554302031559282,58
