,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
11,0.26809442043304443,0.06682576991885847,0.013415098190307617,0.0031471401633284698,42,1.425715727863932,0.0004958379189594797,"{'random_state': 42, 'l1_ratio': 1.425715727863932, 'alpha': 0.0004958379189594797}",-0.10788158855530229,-0.1044642878779632,-0.10777444243835055,-0.15689604349316452,-0.1432277255602357,-0.10229091660195297,-0.11791073916536007,-0.09780717415386307,-0.1773950341384868,-0.12472298078500785,-0.12403709327696873,0.025303235365425843,13
13,0.2726269006729126,0.0786103930365314,0.016009259223937988,0.006389218970955409,42,1.5767905102551278,0.00046859929964982496,"{'random_state': 42, 'l1_ratio': 1.5767905102551278, 'alpha': 0.00046859929964982496}",-0.10771439851050317,-0.10459869605053058,-0.10776782727740004,-0.1577538124155357,-0.1431773254491448,-0.10166609068122114,-0.1179723489610531,-0.09780721595340365,-0.17720254089784077,-0.12472462772500639,-0.12403848839216394,0.025425229899565603,14
53,0.41725907325744627,0.0736738844073831,0.013756513595581055,0.005256137976023999,42,1.0075087143571788,0.00038985492746373187,"{'random_state': 42, 'l1_ratio': 1.0075087143571788, 'alpha': 0.00038985492746373187}",-0.10933510600368763,-0.10005839949217996,-0.10702816490328015,-0.15661295344437626,-0.1414557054320463,-0.11180671201154932,-0.11718822303726309,-0.09536117769375174,-0.1780175781935653,-0.1235404491418774,-0.12404044693535772,0.02525462576170231,15
74,0.2944913864135742,0.10934346438919376,0.015442633628845214,0.00862589055802482,42,1.5417731765882943,0.00047553276638319164,"{'random_state': 42, 'l1_ratio': 1.5417731765882943, 'alpha': 0.00047553276638319164}",-0.10774913941309484,-0.10458762211464606,-0.10779991069913326,-0.1575197482315674,-0.1431953584916694,-0.1017660740410386,-0.1179701733825977,-0.09781984636673521,-0.17724191567419267,-0.12475524901246705,-0.12404050374271422,0.025390493072228883,16
83,0.2881577253341675,0.07275925684368918,0.012786173820495605,0.003723991273527436,42,1.479742471235618,0.0004898949474737369,"{'random_state': 42, 'l1_ratio': 1.479742471235618, 'alpha': 0.0004898949474737369}",-0.10782291257265199,-0.104597332958861,-0.10784869778058255,-0.1571196434972399,-0.14324375877220466,-0.10187410374613513,-0.11797998533904802,-0.09789287522680369,-0.17729517218087748,-0.12483901071621975,-0.12405134927906243,0.025327238343641423,17
35,0.4016369104385376,0.13704376457680453,0.01312260627746582,0.0018013076874715613,42,0.9804953426713356,0.00034528264132066035,"{'random_state': 42, 'l1_ratio': 0.9804953426713356, 'alpha': 0.00034528264132066035}",-0.10974962103508078,-0.09944435230335257,-0.10642231123024883,-0.15728069524504118,-0.14089120683542086,-0.11424366070988297,-0.11671269282221705,-0.09473590911404893,-0.17802958804682725,-0.12319187053694554,-0.1240701907879066,0.02536222393478634,18
84,0.32822270393371583,0.0917942702910816,0.016995453834533693,0.006217705774635074,42,0.8824468084042021,0.0006874987493746873,"{'random_state': 42, 'l1_ratio': 0.8824468084042021, 'alpha': 0.0006874987493746873}",-0.10860188372035398,-0.10418647037569347,-0.10841370992542743,-0.15430133133415022,-0.1431654218063681,-0.10305038040888614,-0.11799431922015739,-0.09833592861209485,-0.17764163356164953,-0.1250981648908152,-0.12407892438555963,0.024840012686409892,19
66,0.30398406982421877,0.062213449305255596,0.012957763671875,0.004909881446945142,42,1.0835463531765885,0.000610735367683842,"{'random_state': 42, 'l1_ratio': 1.0835463531765885, 'alpha': 0.000610735367683842}",-0.10829580824149275,-0.10453059758042922,-0.10811337772573405,-0.15513391467222046,-0.14332666962674082,-0.10250613012859704,-0.11800154464715618,-0.09822851129552242,-0.17757990479173,-0.12512669855339076,-0.12408431572630137,0.025010091828589064,20
60,0.48200747966766355,0.09874736999283101,0.015094304084777832,0.004473264942440698,42,0.5712927863931966,0.0004794947473736869,"{'random_state': 42, 'l1_ratio': 0.5712927863931966, 'alpha': 0.0004794947473736869}",-0.11032576637559004,-0.0996772244453403,-0.1072356000284973,-0.15542580442017825,-0.14072654357638048,-0.11111246849923305,-0.11702431887887783,-0.09657922983650531,-0.1774268626681626,-0.12546994638656478,-0.12410037651153298,0.024799440517715543,21
51,0.4129981279373169,0.09248880475876839,0.01414175033569336,0.005479415409831502,42,0.3932046323161581,0.0008519209604802402,"{'random_state': 42, 'l1_ratio': 0.3932046323161581, 'alpha': 0.0008519209604802402}",-0.11020984067960739,-0.10155395702843226,-0.10850701101521515,-0.15349950692967437,-0.14194766162721764,-0.10585309533243492,-0.11814189407673875,-0.0983356095730531,-0.17685919531498556,-0.12660730222384262,-0.12415150738012018,0.024391221808686612,22
3,0.31381137371063234,0.08002707948618147,0.014477825164794922,0.004806100593476502,42,1.1956018209104553,0.0003665782891445723,"{'random_state': 42, 'l1_ratio': 1.1956018209104553, 'alpha': 0.0003665782891445723}",-0.10908239390027746,-0.10049866040876847,-0.1068226918522928,-0.15728801442786478,-0.14179019310459576,-0.11236728127932658,-0.1168795159725674,-0.09535641667626582,-0.17803269986093775,-0.12340907000042108,-0.1241526937483318,0.02533893392931205,23
89,0.38754489421844485,0.07506567724992508,0.013969707489013671,0.002792576088995726,42,0.750381435717859,0.00034775887943971987,"{'random_state': 42, 'l1_ratio': 0.750381435717859, 'alpha': 0.00034775887943971987}",-0.11046974230490181,-0.09887371541211609,-0.10652138168319018,-0.1570977475428399,-0.1401925569064505,-0.11508133793213632,-0.11634524418011216,-0.0954811756579625,-0.17786960503688168,-0.1237840189398712,-0.12417165255964624,0.02516089714330651,24
18,0.33086576461791994,0.0750008509443362,0.01863417625427246,0.010214222595089922,42,0.4712432616308155,0.0009138269134567284,"{'random_state': 42, 'l1_ratio': 0.4712432616308155, 'alpha': 0.0009138269134567284}",-0.10971774362674622,-0.10256279358655807,-0.10930848212752127,-0.1531627558138125,-0.14247679154353138,-0.10441238253936087,-0.11840640865803083,-0.09862199758873694,-0.17713942633637061,-0.1260409017036285,-0.12418496835242973,0.024408734752543362,25
26,0.3072169303894043,0.10865037911675661,0.017828869819641113,0.011407344562408842,42,1.659831615807904,0.00038688344172086044,"{'random_state': 42, 'l1_ratio': 1.659831615807904, 'alpha': 0.00038688344172086044}",-0.10826317375747282,-0.10223835980313192,-0.10719008918906901,-0.15933309752532657,-0.14231777880359012,-0.10739267588827232,-0.11720064860119445,-0.09635491106293824,-0.17776914865751992,-0.1238203459840049,-0.12418802292725202,0.025621951563827187,26
19,0.35923261642456056,0.06748211232210008,0.01594967842102051,0.006503805182669265,42,0.8604359129564783,0.0007538619309654827,"{'random_state': 42, 'l1_ratio': 0.8604359129564783, 'alpha': 0.0007538619309654827}",-0.10851583712460107,-0.10487166202892068,-0.10869369053026434,-0.15412398467847507,-0.1434305731007924,-0.10219588702072352,-0.11828569500101858,-0.09866191141923927,-0.17758102808760579,-0.12563604431003877,-0.12419963133016795,0.024795631449099166,27
75,0.3232727527618408,0.07903398061831575,0.01710233688354492,0.0055996306664199596,42,1.51175831915958,0.0003725212606303152,"{'random_state': 42, 'l1_ratio': 1.51175831915958, 'alpha': 0.0003725212606303152}",-0.10844486746490888,-0.10169529632486224,-0.1070226026436798,-0.15850182955501538,-0.14218104148805047,-0.1102309967246435,-0.11682838518436826,-0.09602547137439055,-0.1779950084767556,-0.1234546106222448,-0.12423801098589193,0.025470383089419207,28
23,0.26651740074157715,0.06462053047503016,0.015203380584716797,0.004454309060992369,42,1.835918779389695,0.0003829214607303652,"{'random_state': 42, 'l1_ratio': 1.835918779389695, 'alpha': 0.0003829214607303652}",-0.10776263511595746,-0.10275275702206246,-0.10728275694647546,-0.1608515404837956,-0.14244114012902906,-0.10593155080689422,-0.11746292996981866,-0.09646940318936925,-0.1774505152397416,-0.12400811452497523,-0.1242413343428119,0.025838317238746394,29
63,0.40706188678741456,0.11356812588418853,0.016054558753967284,0.0055240358488563394,42,1.1905993446723364,0.0003393396698349175,"{'random_state': 42, 'l1_ratio': 1.1905993446723364, 'alpha': 0.0003393396698349175}",-0.10930848546608463,-0.09988798544338233,-0.10674766008928283,-0.15765355534980383,-0.1415833211443332,-0.11405421397309015,-0.11691231225131171,-0.09494666232825544,-0.17817191571169452,-0.12321370498949188,-0.12424798167467306,0.025425298852941574,30
42,0.4082920074462891,0.1164666255108137,0.01801345348358154,0.007872544201649116,42,0.3231699649824913,0.0009767233616808403,"{'random_state': 42, 'l1_ratio': 0.3231699649824913, 'alpha': 0.0009767233616808403}",-0.11054804069790514,-0.10172457657333248,-0.10879367719457267,-0.1533169706903967,-0.14191187491357296,-0.10552865022246762,-0.11828129826631696,-0.09868815763772724,-0.1766768831091652,-0.1271035467982825,-0.12425736761037394,0.024263365999792525,31
71,0.28853449821472166,0.036800389083924,0.016290974617004395,0.009412306694234244,42,0.5402774337168584,0.0009856378189094547,"{'random_state': 42, 'l1_ratio': 0.5402774337168584, 'alpha': 0.0009856378189094547}",-0.10916953117309906,-0.10418537562335038,-0.10945071825601999,-0.15316123866547077,-0.143136538187076,-0.10304490042574346,-0.11855186985666905,-0.0989817265716796,-0.17732089779916702,-0.12564409991094794,-0.1242646896469223,0.024455391234783932,32
76,0.476480770111084,0.14751108099907817,0.01534423828125,0.005826217793630508,42,0.904457703851926,0.0002977388694347174,"{'random_state': 42, 'l1_ratio': 0.904457703851926, 'alpha': 0.0002977388694347174}",-0.1104013379722981,-0.09869274148510417,-0.10598600345320865,-0.1581220674830388,-0.14020572199976844,-0.11723810109278308,-0.11609929270056603,-0.09468867633995635,-0.17813460057645905,-0.12322142712480678,-0.12427899702279896,0.02544505224635253,33
25,0.3435411214828491,0.07037964131583035,0.014524126052856445,0.002659054137532526,42,1.272639954977489,0.00033488244122061034,"{'random_state': 42, 'l1_ratio': 1.272639954977489, 'alpha': 0.00033488244122061034}",-0.10915603024344,-0.10013133258318475,-0.10667160934245994,-0.157932929567671,-0.14176175690302656,-0.11419108280710358,-0.11679607031627903,-0.09501145943284345,-0.17815330443470956,-0.12315465350207493,-0.12429602291327926,0.025452149619122663,34
68,0.3472607612609863,0.12281819852785661,0.014824938774108887,0.006080751913486037,42,1.3426746223111556,0.0003324062031015508,"{'random_state': 42, 'l1_ratio': 1.3426746223111556, 'alpha': 0.0003324062031015508}",-0.1090082409497339,-0.10031300672063513,-0.10657254086701479,-0.15814900209004804,-0.14194674983112446,-0.11421813738997502,-0.11670024975301294,-0.09506159516423764,-0.17811972605727078,-0.12309223311862501,-0.12431814819416778,0.025481252060751552,35
8,0.3457796573638916,0.08374324037773408,0.014835643768310546,0.004135750883085904,42,0.7243685592796398,0.0008880740370185093,"{'random_state': 42, 'l1_ratio': 0.7243685592796398, 'alpha': 0.0008880740370185093}",-0.1086755663657501,-0.10519138596401435,-0.10909607344657359,-0.15368271895456537,-0.14351359030607475,-0.10205690234014685,-0.11853166893828279,-0.09902335190965515,-0.17757740742107067,-0.12597967597729195,-0.12433283416234256,0.024660004688818994,36
0,0.34930784702301027,0.07243968796621779,0.013729500770568847,0.0015795654544906127,42,0.335175907953977,0.0007548524262131066,"{'random_state': 42, 'l1_ratio': 0.335175907953977, 'alpha': 0.0007548524262131066}",-0.11113051279385305,-0.10062807945568376,-0.10844843307704083,-0.15390056344856007,-0.1411965055147959,-0.10784447946072576,-0.11771809419306532,-0.09830350219030538,-0.17671830684863254,-0.12744957068016566,-0.12433380476628283,0.02427810421735996,37
82,0.44132940769195556,0.13558162077658945,0.019132018089294434,0.006545743872894469,42,0.29715708854427214,0.0009123411705852926,"{'random_state': 42, 'l1_ratio': 0.29715708854427214, 'alpha': 0.0009123411705852926}",-0.11108786405666563,-0.10112930902409516,-0.10878574043795342,-0.15350083075706278,-0.14148784480892793,-0.10649105242799052,-0.11805161349744751,-0.09866783832571893,-0.17656711774970532,-0.12758340379706795,-0.1243352614882635,0.024199323950387448,38
22,0.24145157337188722,0.018906149123894822,0.013076877593994141,0.0014269930932163154,42,0.5782962531265633,0.000999504752376188,"{'random_state': 42, 'l1_ratio': 0.5782962531265633, 'alpha': 0.000999504752376188}",-0.10901848310451398,-0.10475586693926696,-0.10941019999258868,-0.15328284689365193,-0.143378564203939,-0.10255617722818927,-0.11858080177355117,-0.09913397898651062,-0.17750132888812603,-0.12573999044368342,-0.1243358238454021,0.02452034843008198,39
95,0.34381542205810545,0.06006428463894448,0.013736319541931153,0.004492400491017511,42,1.2256166783391698,0.00031358679339669836,"{'random_state': 42, 'l1_ratio': 1.2256166783391698, 'alpha': 0.00031358679339669836}",-0.10944598133762579,-0.099511747349016,-0.10651936310220357,-0.15812705353277157,-0.14145840087486258,-0.11567806813429475,-0.11680421183839246,-0.09457343104134425,-0.17825666433019416,-0.12299549007546043,-0.12433704116161655,0.025528677526100215,40
56,0.4760522127151489,0.09093869753897187,0.020320940017700195,0.011124222614577366,42,1.3586825462731367,0.0003229964982491246,"{'random_state': 42, 'l1_ratio': 1.3586825462731367, 'alpha': 0.0003229964982491246}",-0.10905882754428792,-0.10015776084363452,-0.1065547853705331,-0.15833525141521054,-0.14190884841642598,-0.11489926343451581,-0.11670041442986251,-0.09493713758968084,-0.17816698298928987,-0.12302290164129503,-0.1243742173674736,0.025514773299309793,41
17,0.38705053329467776,0.07829930468189379,0.01624419689178467,0.01087161861653099,42,0.29615659329664834,0.0008202251125562782,"{'random_state': 42, 'l1_ratio': 0.29615659329664834, 'alpha': 0.0008202251125562782}",-0.11145881111708235,-0.10069722852533271,-0.10879404274324878,-0.15373871334214292,-0.14125708196678854,-0.10760168630479286,-0.11796549472517504,-0.09866419498807971,-0.17670550775584437,-0.1277814420506096,-0.12446642035190969,0.024188710168678747,42
36,0.37460856437683104,0.10134580838806977,0.01297452449798584,0.0025765170924563576,42,0.3231699649824913,0.0007092896448224113,"{'random_state': 42, 'l1_ratio': 0.3231699649824913, 'alpha': 0.0007092896448224113}",-0.11155013934870009,-0.10037694523685449,-0.10858588343066639,-0.15411585057202973,-0.140933881495474,-0.10880084480774597,-0.1180139444975183,-0.09842753707641222,-0.17680995814793857,-0.12768543091471873,-0.12453004155280585,0.024217403274348816,43
6,0.231553316116333,0.055588081551101946,0.01339426040649414,0.002616680673327889,42,1.6908469684842422,0.0004983141570785393,"{'random_state': 42, 'l1_ratio': 1.6908469684842422, 'alpha': 0.0004983141570785393}",-0.1079967986763467,-0.10608677333979256,-0.10822907592201221,-0.15759323242881287,-0.14373738812646508,-0.10062594008523221,-0.11856722895193467,-0.09894385361204627,-0.17707925873501323,-0.12677134763709824,-0.12456308975147541,0.0252376058060315,44
32,0.38277926445007326,0.10417193721577767,0.013782501220703125,0.004615711076614519,42,0.3261714507253627,0.0006879939969984993,"{'random_state': 42, 'l1_ratio': 0.3261714507253627, 'alpha': 0.0006879939969984993}",-0.1116209768922535,-0.10030677534671843,-0.10858657959613195,-0.1542139944210306,-0.14081462189685998,-0.10911820823126622,-0.11808781762731814,-0.098407727476896,-0.1768476555434419,-0.12769101910938288,-0.12456953761412996,0.02421247660121833,45
12,0.24925155639648439,0.05416424122863681,0.013537073135375976,0.0033695241461028213,42,0.9614859329664832,0.00081032016008004,"{'random_state': 42, 'l1_ratio': 0.9614859329664832, 'alpha': 0.00081032016008004}",-0.10853557004453757,-0.10639766850924795,-0.1089402111831737,-0.15435675631341833,-0.14389409380144313,-0.10108554070159208,-0.11888235032318305,-0.09946770914032316,-0.1771212556627594,-0.12726182144974046,-0.1245942977129419,0.024647853844984094,46
57,0.2800313472747803,0.0676729467249986,0.015122604370117188,0.006185488358857166,42,1.2606340120060031,0.0006503551775887944,"{'random_state': 42, 'l1_ratio': 1.2606340120060031, 'alpha': 0.0006503551775887944}",-0.10831066824752812,-0.10637391740967035,-0.1087591044424946,-0.15508140108930396,-0.1439369808955967,-0.10093808827523193,-0.11883118834603414,-0.09931687714423844,-0.1770900483893748,-0.12741020225297336,-0.12460484764924465,0.024793153828129185,47
64,0.31828017234802247,0.11079362552919453,0.0175734281539917,0.0069865406426215864,42,1.563784072036018,0.0005399149574787394,"{'random_state': 42, 'l1_ratio': 1.563784072036018, 'alpha': 0.0005399149574787394}",-0.1081205086370682,-0.10628275943172462,-0.1085098652368091,-0.15639292919249087,-0.14388023816337478,-0.10079595217090705,-0.1187070711172081,-0.09912302769730201,-0.17711189243652084,-0.12727275012375827,-0.1246196994207164,0.02502714383621651,48
9,0.472338342666626,0.11649775017111623,0.014336180686950684,0.003136968185480239,42,0.9134621610805403,0.0002581190595297649,"{'random_state': 42, 'l1_ratio': 0.9134621610805403, 'alpha': 0.0002581190595297649}",-0.11099223726198185,-0.09841075947360875,-0.10612941035633941,-0.1588970089642488,-0.13990443764204594,-0.11976887759785099,-0.11616501330409759,-0.09484383962131393,-0.17808414010849521,-0.12326999003587087,-0.12464657143658534,0.025426244608023344,49
39,0.26612343788146975,0.0889343831969342,0.01836843490600586,0.0067897043606938295,42,1.5877959579789898,0.0005359529764882441,"{'random_state': 42, 'l1_ratio': 1.5877959579789898, 'alpha': 0.0005359529764882441}",-0.10814907447380682,-0.10634245040821179,-0.10853421720610709,-0.1564865488958884,-0.14391173982465352,-0.10083381268903156,-0.11873277840787158,-0.09916433130281106,-0.17713504657234252,-0.12740753827317775,-0.12466975380539021,0.025031519458983548,50
73,0.31365773677825926,0.08161384457106736,0.01818978786468506,0.007713595930629972,42,0.9764933616808404,0.0008127963981990996,"{'random_state': 42, 'l1_ratio': 0.9764933616808404, 'alpha': 0.0008127963981990996}",-0.10859842836490916,-0.10649828225847137,-0.10897759671885282,-0.15436541088087452,-0.1439463286620306,-0.10119948065186306,-0.1189521949917988,-0.09959796286423442,-0.17709890543020002,-0.12746942865608057,-0.12467040194793153,0.02461086158146926,51
4,0.36113829612731935,0.076078616072338,0.013606977462768555,0.0025880683960731554,42,1.5027538619309657,0.0002655477738869435,"{'random_state': 42, 'l1_ratio': 1.5027538619309657, 'alpha': 0.0002655477738869435}",-0.1093415071710837,-0.09928352869399772,-0.10614959230659571,-0.15965019161239985,-0.14180561050547105,-0.11967500722396815,-0.11663045556839854,-0.09411407084433447,-0.17844019224205063,-0.12261239069648959,-0.12477025468647893,0.025803681763228406,52
55,0.5225515365600586,0.15996319836608067,0.01967475414276123,0.007245065392836664,42,0.5612878339169585,0.00034676838419209606,"{'random_state': 42, 'l1_ratio': 0.5612878339169585, 'alpha': 0.00034676838419209606}",-0.11168522762357075,-0.09881477501012963,-0.10776364092814424,-0.15699352390325333,-0.13970084666274082,-0.11608313109564583,-0.11767016574611258,-0.09680604735675645,-0.17773114166780454,-0.1257865556522274,-0.12490350556463854,0.024716343896558784,53
10,0.35746212005615235,0.061762545518061915,0.013831591606140137,0.00385307756635994,42,0.32717194597298654,0.000583991995997999,"{'random_state': 42, 'l1_ratio': 0.32717194597298654, 'alpha': 0.000583991995997999}",-0.11210700371890896,-0.09995424905020388,-0.10890399681508947,-0.15491887813006486,-0.14030090117678443,-0.11099702607564003,-0.11878476731529485,-0.09849871330510032,-0.17721848158056097,-0.12789369582882784,-0.12495777129964758,0.024195068116642928,54
87,0.40268027782440186,0.10454377005407323,0.01471850872039795,0.004864872576469671,42,1.549777138569285,0.00021156578289144572,"{'random_state': 42, 'l1_ratio': 1.549777138569285, 'alpha': 0.00021156578289144572}",-0.10990691232428125,-0.0988467969213891,-0.1052024452647022,-0.16079954089314838,-0.14095020660571084,-0.12442000538601733,-0.11616416428217448,-0.09330194571960954,-0.1786351415874117,-0.12233859912663278,-0.12505657581110777,0.026089663107280323,55
40,0.4415765285491943,0.21800193356432354,0.015932488441467284,0.0059028048778073374,42,1.4867459379689847,0.00020265132566283143,"{'random_state': 42, 'l1_ratio': 1.4867459379689847, 'alpha': 0.00020265132566283143}",-0.11020030197832849,-0.0986591228866415,-0.10507136086343047,-0.16092803165127745,-0.1406420695934065,-0.1248645188584638,-0.11591184877126548,-0.09323367805076589,-0.178690993102282,-0.12243007079180633,-0.12506319965476678,0.026127611292517245,56
99,0.2262094259262085,0.03187953072127088,0.013054800033569337,0.006423855315449826,42,1.2066072686343172,0.0007652526263131566,"{'random_state': 42, 'l1_ratio': 1.2066072686343172, 'alpha': 0.0007652526263131566}",-0.10926981125270191,-0.10772851040746369,-0.1096415521880014,-0.1545806558680488,-0.14452962513507636,-0.10249950584445555,-0.11973501221788584,-0.10085704791492192,-0.1776439391764381,-0.1294959529968728,-0.12559816130018667,0.024378147990340045,57
48,0.4573124647140503,0.09578354392908446,0.015180015563964843,0.004708390888698462,42,0.2411293546773387,0.0006657078539269635,"{'random_state': 42, 'l1_ratio': 0.2411293546773387, 'alpha': 0.0006657078539269635}",-0.11313596674389077,-0.10028573170094865,-0.10994908046837218,-0.15491253090084842,-0.14038548099875986,-0.11078177313016904,-0.12046153008779241,-0.09943701147094852,-0.17790644910010725,-0.1288329311944717,-0.1256088485796309,0.02407457553283449,58
31,0.2321924924850464,0.04673780411409966,0.011789941787719726,0.0019929302244725195,42,0.9664884092046023,0.0009420560280140071,"{'random_state': 42, 'l1_ratio': 0.9664884092046023, 'alpha': 0.0009420560280140071}",-0.10959479985245596,-0.10772758675909512,-0.10971873138732903,-0.15435552688509724,-0.14441436923919268,-0.1025849011294157,-0.119894059842691,-0.10099617785970205,-0.17769489573727767,-0.12940168418770115,-0.12563827328799576,0.024299345680451438,59
7,0.40794825553894043,0.2373018407052103,0.013178753852844238,0.0011414266705801542,42,1.6588311205602804,0.00015560280140070035,"{'random_state': 42, 'l1_ratio': 1.6588311205602804, 'alpha': 0.00015560280140070035}",-0.1107338496798519,-0.09828090324976722,-0.10511570266936408,-0.16243799042223933,-0.14042209178801293,-0.12953996217482078,-0.11549643914259812,-0.09320170018791382,-0.1790032781869905,-0.12262514860767687,-0.12568570661092354,0.0264416628323277,60
