,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
24,7.029762506484985,0.22245251637764166,0.10950312614440919,0.010164340344375251,42,199,exponential,5.207669084542271,"{'random_state': 42, 'n_estimators': 199, 'loss': 'exponential', 'learning_rate': 5.207669084542271}",-0.17271959837560366,-0.17262965560424548,-0.1630619619413203,-0.18541552650781576,-0.18321935274744558,-0.1634871539790905,-0.17302750462208566,-0.1677616605748088,-0.19494418652766246,-0.16992545119698574,-0.1746192052077064,0.009696793093867697,1
78,6.8108875274658205,0.5416661353072678,0.12104613780975342,0.02803881523542406,42,158,exponential,4.892513606803401,"{'random_state': 42, 'n_estimators': 158, 'loss': 'exponential', 'learning_rate': 4.892513606803401}",-0.17827416681677805,-0.17542537693400048,-0.15949817015726658,-0.1900483825734434,-0.1852916246093982,-0.1603067067182091,-0.17092310306557995,-0.1720686135865346,-0.195318754229379,-0.1627502834133165,-0.1749905182103906,0.011779612093608621,2
25,4.91735348701477,0.31554122068358653,0.08372366428375244,0.009222537847204572,42,132,linear,3.286721410705353,"{'random_state': 42, 'n_estimators': 132, 'loss': 'linear', 'learning_rate': 3.286721410705353}",-0.18325538447370948,-0.17696027215900387,-0.16500568222579456,-0.1852428951430958,-0.1869565085032827,-0.15997040228975729,-0.17274302418025286,-0.1689043164365676,-0.19411426901964593,-0.1601824719151692,-0.17533352263462793,0.011276956923433133,3
15,4.687546753883362,0.5530868614860803,0.07795970439910889,0.011991223880279392,42,109,exponential,4.389765582791395,"{'random_state': 42, 'n_estimators': 109, 'loss': 'exponential', 'learning_rate': 4.389765582791395}",-0.18014604553194402,-0.17383615056108478,-0.16951208350361033,-0.18693823857220881,-0.19068796397773588,-0.16391323901713364,-0.1739561620486534,-0.16665175147791553,-0.19929661266258733,-0.16849977068909675,-0.17734380180419704,0.011035989899964928,4
48,5.461230826377869,0.5557338575848221,0.08343241214752198,0.010686180623770306,42,126,exponential,3.586869484742371,"{'random_state': 42, 'n_estimators': 126, 'loss': 'exponential', 'learning_rate': 3.586869484742371}",-0.18714295421143257,-0.18109629666979107,-0.1636484446570797,-0.18504862806192948,-0.18863441107524653,-0.1624844563529708,-0.1770053747492184,-0.17336198703923694,-0.19350446292992937,-0.17010079764033334,-0.1782027813387168,0.010136709358766918,5
84,2.996855449676514,0.29935847997761666,0.051595211029052734,0.005830771391942511,42,74,linear,3.3917732366183095,"{'random_state': 42, 'n_estimators': 74, 'loss': 'linear', 'learning_rate': 3.3917732366183095}",-0.183254548930318,-0.16916617264419206,-0.16430607001799066,-0.19067017179219492,-0.18842596129039513,-0.164356687372922,-0.18117416171768105,-0.17545871896519355,-0.19912570406082464,-0.16929856792764,-0.1785236764719352,0.011332897880458237,6
42,6.28443591594696,0.26832014197520193,0.0948075532913208,0.009828464691856062,42,148,exponential,2.6338993496748375,"{'random_state': 42, 'n_estimators': 148, 'loss': 'exponential', 'learning_rate': 2.6338993496748375}",-0.1859794287664469,-0.17510961407085646,-0.16616354002508466,-0.189291476002486,-0.18963144185520892,-0.16472989007597105,-0.17698157936853212,-0.17585958626492093,-0.1991685334695104,-0.16328050520943177,-0.1786195595108449,0.011478507891455566,7
30,3.755885863304138,0.2401055629292352,0.0760765790939331,0.022740839331619078,42,80,exponential,3.339247323661831,"{'random_state': 42, 'n_estimators': 80, 'loss': 'exponential', 'learning_rate': 3.339247323661831}",-0.18207402850068083,-0.17858089200151203,-0.1602476159396983,-0.18995671348427018,-0.18828748338857665,-0.1605356762552255,-0.1823667859054265,-0.18340435469033234,-0.19041437582073706,-0.1724360273766295,-0.1788303953363089,0.010546729456248169,8
22,6.070827174186706,0.6523807372479389,0.09871678352355957,0.021139165481516748,42,166,linear,2.5213438219109556,"{'random_state': 42, 'n_estimators': 166, 'loss': 'linear', 'learning_rate': 2.5213438219109556}",-0.18557427479387176,-0.18019897307290905,-0.16481502568335898,-0.19171516817722453,-0.18888112726340395,-0.16679493071132032,-0.17599465946367865,-0.17654216586381372,-0.1971980050551479,-0.16428587198003242,-0.17920002020647613,0.011029478260082291,9
39,4.900871348381043,0.306949840628711,0.07624859809875488,0.009428590268194228,42,117,linear,2.1461587293646827,"{'random_state': 42, 'n_estimators': 117, 'loss': 'linear', 'learning_rate': 2.1461587293646827}",-0.18309362390358044,-0.18126087941901634,-0.1676157851646591,-0.1919214583813957,-0.19307987199389723,-0.16511172312766179,-0.17381688265177925,-0.18118559901608716,-0.1995880467679369,-0.16528054260256336,-0.18019544130285775,0.011571528536867945,10
