,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
26,0.2918173551559448,0.06520560441541606,0.01727893352508545,0.0054598515961006506,42,0.367816408204102,0.0008875787893946974,"{'random_state': 42, 'l1_ratio': 0.367816408204102, 'alpha': 0.0008875787893946974}",-0.11164518565318185,-0.09209246676157948,-0.10438197043608091,-0.11732048705184597,-0.13949676539568567,-0.09314210472943585,-0.11455070560889574,-0.09175746952750591,-0.09222231709181107,-0.12165142399494461,-0.1078260896250967,0.015234262825056504,15
0,0.30644042491912843,0.030614343963501003,0.012853646278381347,0.002794944950891547,42,0.46626713356678334,0.0007811005502751376,"{'random_state': 42, 'l1_ratio': 0.46626713356678334, 'alpha': 0.0007811005502751376}",-0.11130224429480567,-0.09203730992195934,-0.10487614512419406,-0.11723690290232922,-0.13937045486122684,-0.09308350268031917,-0.1144139685846447,-0.09195420008652583,-0.09248274501216798,-0.12179869966431338,-0.10785561731324862,0.015155810786492639,16
46,0.32100136280059816,0.07813729295693894,0.023407697677612305,0.012073367739949938,42,0.3983011505752876,0.0008751975987993997,"{'random_state': 42, 'l1_ratio': 0.3983011505752876, 'alpha': 0.0008751975987993997}",-0.11148048435706345,-0.09209025292427632,-0.10467224550656355,-0.11733605374962074,-0.13939275332814782,-0.09315444697658623,-0.11449530111156311,-0.09189979005342803,-0.09241268658114633,-0.12171601853054763,-0.10786500331189433,0.015171295392266462,17
85,0.22775688171386718,0.03137940829725834,0.014078116416931153,0.002337023551440061,42,0.8995502751375687,0.00046612306153076544,"{'random_state': 42, 'l1_ratio': 0.8995502751375687, 'alpha': 0.00046612306153076544}",-0.11098501568691717,-0.09198141669515174,-0.1053211439028206,-0.11686182570497607,-0.13938334027555385,-0.09298722593625819,-0.11419105388982988,-0.09222650583499849,-0.09286134003041306,-0.12209211995777494,-0.10788909879146939,0.015087369329141202,18
95,0.32867941856384275,0.08373175227114188,0.021203160285949707,0.00643676699541871,42,0.39630215107553773,0.0008994647323661831,"{'random_state': 42, 'l1_ratio': 0.39630215107553773, 'alpha': 0.0008994647323661831}",-0.11147271920787742,-0.09209339803522693,-0.10479393860322082,-0.11738354194462185,-0.13934772447829552,-0.09318311379580756,-0.11449761836079221,-0.09195989078528426,-0.09251273792314275,-0.12171924149875717,-0.10789639246330265,0.015142982128129137,19
78,0.3711221218109131,0.07435283972221228,0.017769765853881837,0.006320254979410958,42,0.8680660330165082,0.00027248124062031017,"{'random_state': 42, 'l1_ratio': 0.8680660330165082, 'alpha': 0.00027248124062031017}",-0.11280018146049002,-0.09209277089022923,-0.10387630008772351,-0.11732546920144847,-0.14055125397993729,-0.09272312627096593,-0.11485458474743712,-0.09182465768894349,-0.0908500388366658,-0.1221226212980694,-0.10790210044619104,0.01573251013456888,20
28,0.2872469902038574,0.06811290754078464,0.016290974617004395,0.0034759790395164814,42,0.30334867433716856,0.0007781290645322662,"{'random_state': 42, 'l1_ratio': 0.30334867433716856, 'alpha': 0.0007781290645322662}",-0.11272251485969237,-0.09211263471392836,-0.10386583421750763,-0.11760346940347144,-0.14021222973224462,-0.09314154189838741,-0.1148474553236448,-0.09184344643544091,-0.09119893199650035,-0.12158013495144483,-0.10791281935322627,0.01554661316593954,21
4,0.3877840995788574,0.052027048877878346,0.01586449146270752,0.006502865624580671,42,0.5222391195597799,0.0004378939469734868,"{'random_state': 42, 'l1_ratio': 0.5222391195597799, 'alpha': 0.0004378939469734868}",-0.11281232390836277,-0.09216070425829659,-0.10387915642440525,-0.1174217259059009,-0.14047826001400213,-0.09290070731506252,-0.11491137179991616,-0.09190735447009556,-0.09086052798707361,-0.1219355946567398,-0.10792677267398551,0.015675672273140453,22
30,0.4521566152572632,0.08476974183459486,0.016723442077636718,0.003643255861866113,42,0.8115942971485742,0.0005295147573786894,"{'random_state': 42, 'l1_ratio': 0.8115942971485742, 'alpha': 0.0005295147573786894}",-0.11105981108181077,-0.09202330209656917,-0.1054349666834785,-0.1169790432150748,-0.13930682238145312,-0.09308359790372403,-0.11423249458642983,-0.09233875783622363,-0.09305779437666578,-0.12209710530624898,-0.10796136954676785,0.015035084205009222,23
94,0.39492247104644773,0.06348130370196318,0.01712508201599121,0.005338701293513686,42,0.311344672336168,0.0007102801400700351,"{'random_state': 42, 'l1_ratio': 0.311344672336168, 'alpha': 0.0007102801400700351}",-0.1128758135750487,-0.09221720540125132,-0.10389357167219794,-0.11765777097718681,-0.14032718321557958,-0.09316115654772084,-0.11495620620659107,-0.09197147881153157,-0.09096453377889384,-0.12166562256090276,-0.10796905427469043,0.015590037126720182,24
27,0.42718048095703126,0.0651484797436553,0.01449601650238037,0.0028259011620882795,42,0.7991005502751375,0.0005508104052026013,"{'random_state': 42, 'l1_ratio': 0.7991005502751375, 'alpha': 0.0005508104052026013}",-0.1110954760239183,-0.09206117613872339,-0.10553148489911646,-0.11704241443948851,-0.13925211193148693,-0.09314480335169527,-0.11424997221000253,-0.09243267281461698,-0.0932158200031579,-0.12210741503829291,-0.1080133346850499,0.014992836484995761,25
87,0.3192223072052002,0.06365333221889356,0.01786184310913086,0.003387177873889539,42,0.2368819409704852,0.0008375587793896949,"{'random_state': 42, 'l1_ratio': 0.2368819409704852, 'alpha': 0.0008375587793896949}",-0.11316910915597177,-0.0923530780053137,-0.10393634059798489,-0.11798058208035951,-0.1401782610377339,-0.09337512550618998,-0.11509103918631239,-0.09223691076962393,-0.09079796725825108,-0.12161111302651763,-0.10807295266242586,0.015546303635689972,26
31,0.4131736755371094,0.10269380284938104,0.01357119083404541,0.004669780437960558,42,0.4092956478239119,0.0004928664332166083,"{'random_state': 42, 'l1_ratio': 0.4092956478239119, 'alpha': 0.0004928664332166083}",-0.11315553940647301,-0.09241258347732617,-0.10403655266491102,-0.11776619958445028,-0.14045411131216776,-0.09310994126821727,-0.11525895420490839,-0.09218752258374191,-0.09059650917818636,-0.12196186035117168,-0.10809397740315538,0.015671858465220512,27
89,0.32151021957397463,0.05026657848170659,0.01559758186340332,0.002967982453969325,42,0.5587208604302151,0.0007801100550275138,"{'random_state': 42, 'l1_ratio': 0.5587208604302151, 'alpha': 0.0007801100550275138}",-0.1113498036190304,-0.09211036629974212,-0.10559135204589117,-0.11735011018787819,-0.1391658995402097,-0.0933346420539791,-0.11440995674474586,-0.09251578387904887,-0.09339642304223883,-0.12198553904809455,-0.10812098764608588,0.014942809921209296,28
53,0.5171629190444946,0.09085839593663338,0.017389297485351562,0.007461840285691276,42,0.7881060530265132,0.0005968684342171086,"{'random_state': 42, 'l1_ratio': 0.7881060530265132, 'alpha': 0.0005968684342171086}",-0.11112272473280783,-0.09221049129877665,-0.10578307959659812,-0.11723491234242056,-0.13906813574354074,-0.09334948210433805,-0.11433792757812457,-0.09273467275224345,-0.09368151253074958,-0.12215220901117801,-0.10816751476907775,0.014857146776253851,29
13,0.30565705299377444,0.0686351994036438,0.015008878707885743,0.0040351218088112316,42,0.5397303651825912,0.0008380540270135067,"{'random_state': 42, 'l1_ratio': 0.5397303651825912, 'alpha': 0.0008380540270135067}",-0.11143519845700058,-0.09219018362938501,-0.105740457513157,-0.11750041590632412,-0.1390589419492091,-0.09346386488567551,-0.114479158894504,-0.09268763272823358,-0.09367661103978345,-0.12201286837711602,-0.10822453333803883,0.014867869068994333,30
72,0.4374701738357544,0.1025195565859108,0.018384671211242674,0.00456430031576531,42,0.6296853426713356,0.0007573286643321661,"{'random_state': 42, 'l1_ratio': 0.6296853426713356, 'alpha': 0.0007573286643321661}",-0.11129456223052366,-0.09228184048611818,-0.10589790463646079,-0.11750395308676301,-0.13900893926552368,-0.09353480693410253,-0.11445663107401179,-0.09288839480302388,-0.09394093310509209,-0.12212563477599779,-0.10829336003976173,0.014798086862497836,31
44,0.4600815773010254,0.14030796814710086,0.02530503273010254,0.012238087723164233,42,0.2308849424712356,0.0006652126063031517,"{'random_state': 42, 'l1_ratio': 0.2308849424712356, 'alpha': 0.0006652126063031517}",-0.11406789785215359,-0.09258020704761055,-0.10363714345112918,-0.11869378270438304,-0.1404502563548074,-0.0936245449595553,-0.115963536771466,-0.092789035061753,-0.09007449585809232,-0.12189124652201268,-0.1083772146582963,0.01573312633236476,32
97,0.37910826206207277,0.10188713878120381,0.015566492080688476,0.0030062508534200063,42,0.5592206103051525,0.000863311655827914,"{'random_state': 42, 'l1_ratio': 0.5592206103051525, 'alpha': 0.000863311655827914}",-0.11139707415394325,-0.09234305566120249,-0.1059820430278089,-0.11768811675921392,-0.1389749639101728,-0.09366604218418252,-0.11455271880453202,-0.0930159122377125,-0.09414068649399464,-0.12211452377975646,-0.10838751370125195,0.014753922207057983,33
79,0.3540435552597046,0.07790591120911601,0.01881844997406006,0.01020897165348602,42,0.18041020510255126,0.0007969484742371186,"{'random_state': 42, 'l1_ratio': 0.18041020510255126, 'alpha': 0.0007969484742371186}",-0.11419078113016957,-0.09262401381615139,-0.10353473347000335,-0.11890485190039943,-0.14029911461648512,-0.09375777803601103,-0.11592882956501802,-0.09284799027520035,-0.09004656616855049,-0.1217939215593431,-0.10839285805373318,0.015694518898503183,34
25,0.20620603561401368,0.03487489336120186,0.01577749252319336,0.0023447754198916114,42,0.9960020010005002,0.000526543271635818,"{'random_state': 42, 'l1_ratio': 0.9960020010005002, 'alpha': 0.000526543271635818}",-0.11093560868749348,-0.09250282776800027,-0.10604529339677365,-0.11734979462330233,-0.13901597924117626,-0.09360732954398618,-0.11443479041702248,-0.09333137879286006,-0.09443824149991382,-0.12232129906679064,-0.10839825430373193,0.014673681970118264,35
92,0.38837149143218996,0.11807399682178471,0.015389823913574218,0.004688240737034112,42,0.2273866933466733,0.0006627363681840921,"{'random_state': 42, 'l1_ratio': 0.2273866933466733, 'alpha': 0.0006627363681840921}",-0.11412289683770067,-0.09260514235469741,-0.10360866927194613,-0.11874733280661579,-0.1404590529618505,-0.09365619780619601,-0.11602289445103732,-0.09283257303422879,-0.09003663944329127,-0.12190441617699443,-0.10839958151445583,0.015739921760160317,36
71,0.3721186637878418,0.05331734088156325,0.01900012493133545,0.006512694156864531,42,0.343328664332166,0.00046117058529264633,"{'random_state': 42, 'l1_ratio': 0.343328664332166, 'alpha': 0.00046117058529264633}",-0.11407208280419072,-0.09265618708375055,-0.1037782868063787,-0.11858947282432099,-0.14057672193760712,-0.09345845121733463,-0.11615403296621532,-0.09284103978228542,-0.090029565671326,-0.1221676412049329,-0.10843234822983425,0.015789343496249993,37
83,0.4083699703216553,0.030727710275376525,0.012703227996826171,0.0014261543309212908,42,0.5257373686843421,0.0003200250125062532,"{'random_state': 42, 'l1_ratio': 0.5257373686843421, 'alpha': 0.0003200250125062532}",-0.11394905879632831,-0.0927345907663429,-0.10391021642172746,-0.11839084623120956,-0.14065427317028445,-0.09323178607644156,-0.11618645411089687,-0.09280284649137581,-0.090128140790025,-0.12238213801660164,-0.10843703508712335,0.015810858572743527,38
74,0.2970531225204468,0.04275036045589074,0.016537189483642578,0.00500169079838243,42,0.49675187593796893,0.0009668184092046023,"{'random_state': 42, 'l1_ratio': 0.49675187593796893, 'alpha': 0.0009668184092046023}",-0.11150813561055127,-0.0923778731452538,-0.10600550781231788,-0.11782596833798359,-0.13895634826590017,-0.09373995592464451,-0.11463079585029877,-0.09305088151343428,-0.09421019825441171,-0.1220713279894488,-0.10843769927042449,0.014738448239126319,39
51,0.5486825227737426,0.09374843884189554,0.022127628326416016,0.008402527639761617,42,0.8270865432716358,0.0006295547773886944,"{'random_state': 42, 'l1_ratio': 0.8270865432716358, 'alpha': 0.0006295547773886944}",-0.11103795896317228,-0.09251890706753461,-0.10607519285465644,-0.1175024060216223,-0.13895649460252674,-0.09369123796409573,-0.1144988721850359,-0.09333618371014991,-0.09448523261176092,-0.12228471409572367,-0.10843872000762785,0.014655986335392897,40
34,0.47467823028564454,0.10859740657330277,0.015130233764648438,0.003256134246962445,42,0.711144572286143,0.0007196898449224612,"{'random_state': 42, 'l1_ratio': 0.711144572286143, 'alpha': 0.0007196898449224612}",-0.11113938494629662,-0.09250023451913955,-0.10607686719331057,-0.11760677163605668,-0.1389554015102364,-0.09372389756285449,-0.11452071679920466,-0.0933003526394409,-0.09443888048325579,-0.1222460624651074,-0.10845085697549031,0.014668169178878237,41
57,0.5248542070388794,0.11213048160775407,0.017022871971130372,0.004720010094020024,42,0.8295852926463231,0.0006325262631315658,"{'random_state': 42, 'l1_ratio': 0.8295852926463231, 'alpha': 0.0006325262631315658}",-0.11103114759184746,-0.09253918244895026,-0.10609103565092688,-0.11752250456402483,-0.13894971419891258,-0.09371600816125042,-0.11452534366218053,-0.09337861682548647,-0.0945473404735934,-0.1222958637944119,-0.10845967573715846,0.01464261558925226,42
69,0.3239051580429077,0.09895284248412,0.01951260566711426,0.006436339182606785,42,0.4972516258129064,0.000978704352176088,"{'random_state': 42, 'l1_ratio': 0.4972516258129064, 'alpha': 0.000978704352176088}",-0.11149916558302368,-0.09242218717007733,-0.10605369150716674,-0.11787664735991235,-0.13894463714940392,-0.09379872462594467,-0.11465671678861532,-0.09313461231913955,-0.09432152763706114,-0.1220910949266065,-0.10847990050669512,0.014711028616239057,43
38,0.37539632320404054,0.055043567054826,0.017247319221496582,0.0065000739759254,42,0.3578214107053526,0.0004289794897448725,"{'random_state': 42, 'l1_ratio': 0.3578214107053526, 'alpha': 0.0004289794897448725}",-0.11420458128106312,-0.09269507215740387,-0.10373110918206174,-0.11869545201278951,-0.14062564882157672,-0.09351042027015397,-0.11633808494405437,-0.09296498371087544,-0.08994799447499191,-0.12224290114507025,-0.1084956248000041,0.015816411482754394,44
90,0.41374859809875486,0.08783797145955217,0.016112804412841797,0.005732293139476632,42,0.5462271135567783,0.00029476738369184596,"{'random_state': 42, 'l1_ratio': 0.5462271135567783, 'alpha': 0.00029476738369184596}",-0.11414020826768591,-0.09276187424916121,-0.10385160507246793,-0.11854834357036224,-0.14068665898419788,-0.09332614391893719,-0.1164590470776097,-0.09298327033961667,-0.0899996669467603,-0.12245284718590725,-0.10852096656127064,0.015840957867946218,45
42,0.39204750061035154,0.10277144257810354,0.01810421943664551,0.006369040722000448,42,0.136432216108054,0.0009044172086043022,"{'random_state': 42, 'l1_ratio': 0.136432216108054, 'alpha': 0.0009044172086043022}",-0.11447262897601336,-0.09284095521389761,-0.10339736579361042,-0.11931110982772822,-0.14022020881508768,-0.09410912757423052,-0.11603089447074973,-0.09314029871176412,-0.08999365230241106,-0.12189358841660261,-0.10854098301020954,0.015657442075245828,46
98,0.42792794704437254,0.06559304381050292,0.020845746994018553,0.011015332298128741,42,0.7091455727863931,0.00022840420210105053,"{'random_state': 42, 'l1_ratio': 0.7091455727863931, 'alpha': 0.00022840420210105053}",-0.11419635164661289,-0.0928114777460537,-0.10384853133475348,-0.11853217608966007,-0.1407315706159783,-0.09326976452248682,-0.11664087039477425,-0.09306142203812044,-0.08998071673399065,-0.1225847804015369,-0.10856576615239674,0.01586700408884172,47
12,0.4041662454605103,0.05692145407538703,0.01563606262207031,0.0053798023444903646,42,0.6821590795397698,0.00023187093546773386,"{'random_state': 42, 'l1_ratio': 0.6821590795397698, 'alpha': 0.00023187093546773386}",-0.11428615135880617,-0.09282475801511629,-0.1038117441998096,-0.11862148134398924,-0.1407405497551431,-0.09333630352763378,-0.11675761666504782,-0.09313917416888796,-0.08992076738833685,-0.12260338312792464,-0.10860419295506955,0.015878084162358558,48
75,0.40835933685302733,0.0582377671067844,0.015468883514404296,0.006131180839299567,42,0.5052476238119059,0.00030120560280140073,"{'random_state': 42, 'l1_ratio': 0.5052476238119059, 'alpha': 0.00030120560280140073}",-0.11435283901278402,-0.09278631154981205,-0.10375757939997574,-0.11875157083682182,-0.1407264678249332,-0.09347215604905475,-0.1167046821825563,-0.0931579185095521,-0.0898792679809319,-0.12251349372773318,-0.1086102287074155,0.015870812037052623,49
66,0.45032610893249514,0.0877838475539419,0.016420602798461914,0.004912260737498737,42,0.8875562781390695,0.0006458979489744873,"{'random_state': 42, 'l1_ratio': 0.8875562781390695, 'alpha': 0.0006458979489744873}",-0.11090282094945166,-0.09269689721169137,-0.10626173206102452,-0.11767094527020266,-0.13882821440899645,-0.09402943081174081,-0.11477685859398937,-0.09385692198437895,-0.09498949881959032,-0.1224782156896616,-0.10864915358007277,0.014509810558127547,50
58,0.44765045642852785,0.10515950878115903,0.016814184188842774,0.009597371804827936,42,0.6041980990495247,0.00024029014507253628,"{'random_state': 42, 'l1_ratio': 0.6041980990495247, 'alpha': 0.00024029014507253628}",-0.11461116238006301,-0.09289699764842631,-0.10370120415389013,-0.11893362076143392,-0.1407911694647291,-0.0935441565619688,-0.11715933038247014,-0.09342176961278863,-0.08977942273416523,-0.12278835538399732,-0.10876271890839326,0.015922781430727954,51
21,0.41202716827392577,0.07341923889357,0.0157257080078125,0.0024721441512908426,42,0.6011995997998999,0.0002358329164582291,"{'random_state': 42, 'l1_ratio': 0.6011995997998999, 'alpha': 0.0002358329164582291}",-0.11469655011902162,-0.09292539421497688,-0.10367986637151379,-0.11901985526635728,-0.1408156361835417,-0.0936100170154394,-0.11728315364297072,-0.09351940665871894,-0.08975180302645698,-0.12286528640231695,-0.10881669689013143,0.015935162050432872,52
63,0.4422961950302124,0.08094238241233537,0.01752912998199463,0.00756538253215653,42,0.7131435717858928,0.0008321110555277639,"{'random_state': 42, 'l1_ratio': 0.7131435717858928, 'alpha': 0.0008321110555277639}",-0.11094834172113892,-0.0928508160133242,-0.1064211480646175,-0.11801687094004239,-0.13873378833190786,-0.09430904254693473,-0.1150319037816276,-0.09416638284868056,-0.0953181826285438,-0.12248899234042156,-0.1088285469217239,0.014414368378789191,53
29,0.3455798149108887,0.060891419233751354,0.015740799903869628,0.0038235634037577194,42,0.6446778389194596,0.0009143221610805403,"{'random_state': 42, 'l1_ratio': 0.6446778389194596, 'alpha': 0.0009143221610805403}",-0.11106846118241748,-0.0928638932084414,-0.10644204895121011,-0.11813340074636919,-0.13874695451177263,-0.09437449823945136,-0.11508872454464628,-0.09417824915030651,-0.09536435842483096,-0.12246213210804618,-0.10887227210674921,0.014412337229025714,54
3,0.5020771980285644,0.12653314547195454,0.015562057495117188,0.003133589424759232,42,0.8935532766383191,0.0007058229114557279,"{'random_state': 42, 'l1_ratio': 0.8935532766383191, 'alpha': 0.0007058229114557279}",-0.1107442423931958,-0.09297955306416959,-0.10653477744645339,-0.11795935466832044,-0.13871652172909632,-0.09440676122858142,-0.11505471130534899,-0.09442042485420213,-0.0954668700040335,-0.12266757305275791,-0.10889507897461596,0.014356672170890965,55
54,0.47252092361450193,0.12582028599445627,0.01945638656616211,0.009716699309578462,42,0.6651675837918959,0.00020809904952476238,"{'random_state': 42, 'l1_ratio': 0.6651675837918959, 'alpha': 0.00020809904952476238}",-0.11482405897641208,-0.09296851750720371,-0.10366626413856575,-0.11911359109495129,-0.1408585437732996,-0.09366028177417679,-0.11749506037827014,-0.09367977178329871,-0.08971632200081636,-0.12301661332136349,-0.10889990247483579,0.015959436888654737,56
45,0.47143542766571045,0.07322169105557187,0.01883509159088135,0.00625672320646441,42,0.7301350675337668,0.0008380540270135067,"{'random_state': 42, 'l1_ratio': 0.7301350675337668, 'alpha': 0.0008380540270135067}",-0.1109126193123126,-0.09293837418668427,-0.10650911145480414,-0.11808987264910359,-0.1386871784053932,-0.09443019656333897,-0.11510810542301819,-0.09435728855938429,-0.09546401721992617,-0.1225475462224222,-0.10890443099963876,0.014361258423632514,57
86,0.37349705696105956,0.07072398670136323,0.01510307788848877,0.004390457269340382,42,0.1014497248624312,0.0009113506753376688,"{'random_state': 42, 'l1_ratio': 0.1014497248624312, 'alpha': 0.0009113506753376688}",-0.11531573572294695,-0.09326203883195637,-0.10340302227518873,-0.11988214807576665,-0.14041183697412768,-0.09481903997193042,-0.11639527489614582,-0.09381432434415785,-0.08992343605224032,-0.1224498029411282,-0.1089676660085589,0.015669139247268517,58
15,0.39832770824432373,0.0781802220286639,0.014443778991699218,0.003004101564266637,42,0.10744672336168083,0.0008643021510755378,"{'random_state': 42, 'l1_ratio': 0.10744672336168083, 'alpha': 0.0008643021510755378}",-0.11532816114482587,-0.09328566355435604,-0.10342389118133337,-0.11989396503087915,-0.1404906774475075,-0.09482130426010285,-0.11648186287925381,-0.09385786717937539,-0.08990867370238029,-0.12250784020650961,-0.10899999065865237,0.015689673614795965,59
48,0.5456152200698853,0.11763028834557722,0.019097661972045897,0.0050985450781247405,42,0.6571715857928964,0.00019868934467233616,"{'random_state': 42, 'l1_ratio': 0.6571715857928964, 'alpha': 0.00019868934467233616}",-0.11505602159353348,-0.09303866155491991,-0.10363493377022208,-0.11929152981004937,-0.14092773368588418,-0.09382111744338013,-0.11776307693964369,-0.09394585589828293,-0.08969156626953148,-0.12323111158723445,-0.10904016085526817,0.015983305951022174,60
