,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_random_state,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
40,9.390808463096619,0.6709843516371703,0.12954928874969482,0.02485002929284572,0.8176588294147074,0.8571,0.464,42,8,46,0.1538654327163582,0.015446373186593296,0.6717858929464733,"{'subsample': 0.8176588294147074, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 46, 'learning_rate': 0.1538654327163582, 'gamma': 0.015446373186593296, 'colsample_bytree': 0.6717858929464733}",-0.13067242060025988,-0.11653991713108007,-0.11709579745514405,-0.16120075179897247,-0.1550292206606677,-0.10950323738767621,-0.1296309740381176,-0.11418796461461073,-0.14180115916075897,-0.1345485040649525,-0.13102099469122402,0.0166370042052909,11
68,12.736421465873718,1.1596932671906686,0.11686029434204101,0.01816953182612836,0.600200100050025,0.8571,0.464,42,6,53,0.13606603301650824,0.009837318659329663,0.9459729864932467,"{'subsample': 0.600200100050025, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 53, 'learning_rate': 0.13606603301650824, 'gamma': 0.009837318659329663, 'colsample_bytree': 0.9459729864932467}",-0.1377457933373674,-0.11690369210876729,-0.11316208931110965,-0.158784175413182,-0.15748143244570165,-0.10658597330394107,-0.1353658300440461,-0.1221179166993357,-0.13474511382925805,-0.13184159460875053,-0.13147336111014596,0.01655934593016693,12
93,10.576926970481873,0.8288845366198176,0.1268930196762085,0.022579610173321968,0.5542771385692846,0.8571,0.464,42,6,46,0.1623911955977989,0.002807303651825913,0.8410705352676339,"{'subsample': 0.5542771385692846, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 46, 'learning_rate': 0.1623911955977989, 'gamma': 0.002807303651825913, 'colsample_bytree': 0.8410705352676339}",-0.1273650761810811,-0.12383326290007217,-0.12085169622885576,-0.15693912723798917,-0.1600899839593694,-0.10936881750095935,-0.12699045790487848,-0.12488745621557479,-0.13630587035967812,-0.1317236108971489,-0.1318355359385607,0.01493208188927115,13
32,7.597444558143616,0.5306764368451639,0.11731607913970947,0.02703698599550711,0.4439719859929965,0.8571,0.464,42,4,48,0.14249774887443722,0.025049074537268633,0.5443721860930465,"{'subsample': 0.4439719859929965, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 48, 'learning_rate': 0.14249774887443722, 'gamma': 0.025049074537268633, 'colsample_bytree': 0.5443721860930465}",-0.1317955490870649,-0.11857245423337283,-0.12073752406739655,-0.16711384961232492,-0.15950649323853552,-0.11432294304494464,-0.1301662125625298,-0.1142816852023794,-0.1373064800312457,-0.12658102742261068,-0.1320384218502405,0.01727444003277135,14
0,6.527353882789612,0.34954789822938553,0.10812888145446778,0.03154436614946759,0.6906953476738369,0.8571,0.464,42,6,49,0.171216108054027,0.00911935967983992,0.3611305652826413,"{'subsample': 0.6906953476738369, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 49, 'learning_rate': 0.171216108054027, 'gamma': 0.00911935967983992, 'colsample_bytree': 0.3611305652826413}",-0.12793969265489613,-0.11810279216564189,-0.12596409473534695,-0.15788692434963217,-0.1611695891086744,-0.11749780664486731,-0.1270503381045513,-0.12460153290075432,-0.13512050580033022,-0.129547722187126,-0.13248809986518206,0.014387380940565329,15
87,8.17578694820404,0.5217900876477433,0.11653945446014405,0.02784851764038255,0.5389694847423712,0.8571,0.464,42,8,60,0.14967733866933466,0.016448524262131066,0.6920460230115058,"{'subsample': 0.5389694847423712, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 60, 'learning_rate': 0.14967733866933466, 'gamma': 0.016448524262131066, 'colsample_bytree': 0.6920460230115058}",-0.13164939404253245,-0.12668043287679775,-0.11074168049834919,-0.16119237464267275,-0.15101487417439413,-0.11719178933854764,-0.13645965147399988,-0.12361744209218196,-0.14049593664886276,-0.12799201913459785,-0.13270355949229365,0.01444586724985563,16
62,5.6315370321273805,0.2735198839160267,0.10741453170776367,0.017462365301214387,0.9216608304152076,0.8571,0.464,42,8,56,0.2101055527763882,0.006187693846923462,0.260280140070035,"{'subsample': 0.9216608304152076, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 56, 'learning_rate': 0.2101055527763882, 'gamma': 0.006187693846923462, 'colsample_bytree': 0.260280140070035}",-0.13338422830709856,-0.11895855814115353,-0.12723993100939468,-0.16008928012611312,-0.15363587671900433,-0.10967270501411516,-0.1333209751791398,-0.11992731916989331,-0.13532892281961684,-0.13673965022912765,-0.1328297446714657,0.014575446197059631,17
57,4.0567183017730715,0.18387063609419788,0.09891612529754638,0.023614944210039054,0.666383191595798,0.8571,0.464,42,2,55,0.08461230615307654,0.024002051025512755,0.16258129064532267,"{'subsample': 0.666383191595798, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 55, 'learning_rate': 0.08461230615307654, 'gamma': 0.024002051025512755, 'colsample_bytree': 0.16258129064532267}",-0.11638496429506688,-0.12190334246834786,-0.12512364290188946,-0.16327576171489958,-0.15742955556997137,-0.11067143099202886,-0.1345217539815832,-0.11528918390634331,-0.14998442882326685,-0.13674757819546296,-0.13313316428488603,0.017582800479716495,18
48,13.422837328910827,0.7967659453452602,0.09879474639892578,0.04290290235286327,0.744272136068034,0.8571,0.464,42,1,50,0.11946323161580791,0.005634267133566784,0.6051525762881441,"{'subsample': 0.744272136068034, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 50, 'learning_rate': 0.11946323161580791, 'gamma': 0.005634267133566784, 'colsample_bytree': 0.6051525762881441}",-0.12820131163760917,-0.12193869379401326,-0.12246466223224844,-0.15938408831127476,-0.16942115812668296,-0.11481783067198931,-0.13653815223950733,-0.11681437784691873,-0.12178067953376384,-0.14133923670080784,-0.1332700191094816,0.017546410478142246,19
94,8.152051663398742,0.5582623646579157,0.11406376361846923,0.02628737758939703,0.41110555277638816,0.8571,0.464,42,6,53,0.1433951975987994,0.024121710855427712,0.7321160580290145,"{'subsample': 0.41110555277638816, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 53, 'learning_rate': 0.1433951975987994, 'gamma': 0.024121710855427712, 'colsample_bytree': 0.7321160580290145}",-0.12674461308731536,-0.11918316134619594,-0.12793311841848287,-0.1615539317358134,-0.15671999791942076,-0.11577707330857467,-0.13260784084212926,-0.11674753822339536,-0.14126673960668865,-0.13542583531583835,-0.13339598498038546,0.01505740558570877,20
21,15.825238609313965,0.9365814153221368,0.09790172576904296,0.020170665154254395,0.9396698349174587,0.8571,0.464,42,2,56,0.19245572786393197,0.027666633316658328,0.6848424212106053,"{'subsample': 0.9396698349174587, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 56, 'learning_rate': 0.19245572786393197, 'gamma': 0.027666633316658328, 'colsample_bytree': 0.6848424212106053}",-0.13083315007108126,-0.11916557457896818,-0.13160786543405437,-0.15477850618693811,-0.17297425071659894,-0.11425580372018647,-0.12881800951471103,-0.11308237087120411,-0.13518012261498755,-0.13752138393929492,-0.13382170376480249,0.01747643676886604,21
45,19.770616459846497,0.6655788522479127,0.12045416831970215,0.022256760174309106,0.7676838419209605,0.8571,0.464,42,1,41,0.09912106053026513,0.0013564282141070535,0.9851425712856429,"{'subsample': 0.7676838419209605, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 41, 'learning_rate': 0.09912106053026513, 'gamma': 0.0013564282141070535, 'colsample_bytree': 0.9851425712856429}",-0.12238330813910471,-0.11866924470327572,-0.1337166570253063,-0.16468405902960753,-0.16560079467112834,-0.11429347279751395,-0.13584501864554055,-0.10799811967426998,-0.13301075420038805,-0.14372051588228185,-0.1339921944768417,0.01863732032521231,22
11,7.536623215675354,0.35753741114695603,0.1133753776550293,0.018528392849641105,0.5092546273136569,0.8571,0.464,42,1,40,0.06741120560280141,0.008880040020010005,0.4822411205602801,"{'subsample': 0.5092546273136569, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 40, 'learning_rate': 0.06741120560280141, 'gamma': 0.008880040020010005, 'colsample_bytree': 0.4822411205602801}",-0.12644231638634887,-0.1288976361761934,-0.12378930386116152,-0.15629465882906024,-0.16401495416304646,-0.12227660946061326,-0.13207157067481315,-0.11107532679574332,-0.1374814968791437,-0.13912165723690256,-0.13414655304630266,0.015133390505400272,23
53,10.874223995208741,0.734667867169126,0.11197166442871094,0.01639570610653819,0.4543271635817909,0.8571,0.464,42,4,41,0.16089544772386194,0.0280256128064032,0.8406203101550775,"{'subsample': 0.4543271635817909, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 41, 'learning_rate': 0.16089544772386194, 'gamma': 0.0280256128064032, 'colsample_bytree': 0.8406203101550775}",-0.12430982008198288,-0.12483171920530561,-0.12424289780486004,-0.1613385242339833,-0.1601674640175973,-0.11295841547043571,-0.13059071803621336,-0.12681318534255123,-0.1447762099865099,-0.13258917421112415,-0.1342618128390564,0.015260218028001878,24
46,12.693987512588501,0.8231095940834684,0.10461161136627198,0.026895782325611593,0.48494247123561784,0.8571,0.464,42,1,42,0.16598099049524762,0.017974187093546774,0.5538269134567284,"{'subsample': 0.48494247123561784, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 42, 'learning_rate': 0.16598099049524762, 'gamma': 0.017974187093546774, 'colsample_bytree': 0.5538269134567284}",-0.10841376254423207,-0.13401605238414685,-0.14641235674792888,-0.16378197728071872,-0.15825002748391678,-0.11288300628477878,-0.12928098353444079,-0.12571129227730088,-0.12565604558084562,-0.13928354524008305,-0.13436890493583925,0.017078724019665835,25
83,5.3609933137893675,0.3685691655818232,0.13015446662902833,0.026453039970271396,0.7978489244622311,0.8571,0.464,42,6,45,0.20307553776888446,0.01764512256128064,0.19049524762381193,"{'subsample': 0.7978489244622311, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 45, 'learning_rate': 0.20307553776888446, 'gamma': 0.01764512256128064, 'colsample_bytree': 0.19049524762381193}",-0.13102873884851482,-0.11783234063898962,-0.12706870002238319,-0.16064516287267266,-0.15666718683028444,-0.12018082093931332,-0.13075783689506512,-0.11843191216162294,-0.1382386612601051,-0.14317535967162215,-0.13440267201405734,0.014444408267769982,26
89,4.053527069091797,0.304352179091055,0.10384604930877686,0.01617322876360449,0.260280140070035,0.8571,0.464,42,6,55,0.08536018009004502,0.00904457228614307,0.4682841420710355,"{'subsample': 0.260280140070035, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 55, 'learning_rate': 0.08536018009004502, 'gamma': 0.00904457228614307, 'colsample_bytree': 0.4682841420710355}",-0.12960163122584725,-0.12146884013282427,-0.11423817792729486,-0.1654703298627994,-0.15786828298329952,-0.12096604765486925,-0.137705005478156,-0.12115007859817883,-0.1481684027420603,-0.1274279812000729,-0.13440647778054024,0.01648634618778842,27
80,10.786703252792359,0.646155033344778,0.11844327449798583,0.021654254075241044,0.8158579289644823,0.8571,0.464,42,2,58,0.21638769384692347,0.0006534267133566783,0.4565782891445723,"{'subsample': 0.8158579289644823, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 58, 'learning_rate': 0.21638769384692347, 'gamma': 0.0006534267133566783, 'colsample_bytree': 0.4565782891445723}",-0.12609807968939954,-0.12365268340004446,-0.12975297423321208,-0.16029495264005422,-0.1590619568475802,-0.1055121937891091,-0.13537021996020795,-0.12410256794772828,-0.1341893061446676,-0.14663984731557153,-0.13446747819675747,0.01605016739371312,28
59,15.203508877754212,0.7012826950021284,0.1181884765625,0.019172766260164897,0.4354177088544272,0.8571,0.464,42,1,42,0.15610905452726365,0.022237068534267133,0.826663331665833,"{'subsample': 0.4354177088544272, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 42, 'learning_rate': 0.15610905452726365, 'gamma': 0.022237068534267133, 'colsample_bytree': 0.826663331665833}",-0.13086280672356915,-0.10965953551261863,-0.13304026221565043,-0.1666572049896944,-0.1581187794261147,-0.11493775099157244,-0.13908886595780015,-0.11529070131210378,-0.13431170327333997,-0.14279995628016523,-0.13447675666826292,0.01750998863540216,29
85,6.267155623435974,0.2544116957227211,0.10128459930419922,0.014502703802287176,0.43406703351675835,0.8571,0.464,42,6,57,0.14040370185092546,0.015939969984992496,0.5142071035517759,"{'subsample': 0.43406703351675835, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 57, 'learning_rate': 0.14040370185092546, 'gamma': 0.015939969984992496, 'colsample_bytree': 0.5142071035517759}",-0.1325730688160404,-0.1213319656412698,-0.12225393995983318,-0.16549612323705762,-0.15513944009280145,-0.11374924867384861,-0.13897036017146083,-0.12317170027248421,-0.13913206348165086,-0.13411892607338025,-0.1345936836419827,0.015212639352872405,30
52,3.705703783035278,0.08512962911218606,0.1210237979888916,0.01899297817645505,0.3539269634817409,0.8571,0.464,42,4,52,0.0861080540270135,0.01341215607803902,0.22876438219109557,"{'subsample': 0.3539269634817409, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 52, 'learning_rate': 0.0861080540270135, 'gamma': 0.01341215607803902, 'colsample_bytree': 0.22876438219109557}",-0.12488528252389838,-0.12881479200473914,-0.12410700687310892,-0.16263569022636432,-0.16031348898867823,-0.11479304776091129,-0.13710976192568824,-0.1183449392218122,-0.1480397846628462,-0.130320854476486,-0.13493646486645333,0.015955496825071573,31
84,10.866918563842773,0.4821450166166945,0.10118043422698975,0.04412834678283261,0.5200600300150076,0.8571,0.464,42,1,46,0.17076738369184594,0.029626063031515756,0.44082041020510254,"{'subsample': 0.5200600300150076, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 46, 'learning_rate': 0.17076738369184594, 'gamma': 0.029626063031515756, 'colsample_bytree': 0.44082041020510254}",-0.12851625549528234,-0.1256038945607804,-0.1341435684075342,-0.17260302169429206,-0.15838266313480923,-0.12566717016633877,-0.12751891513512223,-0.12329061879304849,-0.12720838169080323,-0.13131527705344942,-0.135424976613146,0.015634749088739654,32
33,12.60109760761261,0.6680687155083866,0.10933756828308105,0.025412731325174832,0.5808404202101051,0.8571,0.464,42,2,53,0.24256328164082042,0.01952976488244122,0.6006503251625813,"{'subsample': 0.5808404202101051, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 53, 'learning_rate': 0.24256328164082042, 'gamma': 0.01952976488244122, 'colsample_bytree': 0.6006503251625813}",-0.13207966685673878,-0.13463866179344122,-0.11943761651898642,-0.14583127280657082,-0.1679051589219266,-0.12282804464347766,-0.11918183941225116,-0.12951083123180238,-0.14235158306802617,-0.1410129401817624,-0.13547776154349836,0.014026164773460711,33
50,21.056544399261476,0.9600344868364838,0.11141669750213623,0.03051636727047794,0.9230115057528765,0.8571,0.464,42,1,46,0.12320260130065033,0.0012367683841920962,0.9176088044022012,"{'subsample': 0.9230115057528765, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 46, 'learning_rate': 0.12320260130065033, 'gamma': 0.0012367683841920962, 'colsample_bytree': 0.9176088044022012}",-0.13607872218151523,-0.12001919584269852,-0.13162871267326157,-0.16257910808298234,-0.1614632117338127,-0.11166818046946497,-0.14270625443502905,-0.10952404980553605,-0.13851519071208715,-0.14330729160820585,-0.13574899175445937,0.01739656420780398,34
71,5.349259757995606,0.29021104262767644,0.10793843269348144,0.02812608391469687,0.23281640820410207,0.8571,0.464,42,2,44,0.110040020010005,0.021234917458729363,0.3701350675337669,"{'subsample': 0.23281640820410207, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 44, 'learning_rate': 0.110040020010005, 'gamma': 0.021234917458729363, 'colsample_bytree': 0.3701350675337669}",-0.12365378599528241,-0.12422414738626189,-0.12521320191138544,-0.15570537134395074,-0.16207013707900325,-0.11841265689706183,-0.14162857119273048,-0.12005757562140854,-0.15075822192975685,-0.1364015800139002,-0.13581252493707416,0.015126730259242611,35
91,4.265378403663635,0.23715393333727056,0.10758426189422607,0.019642777989526433,0.4543271635817909,0.8571,0.464,42,4,49,0.0669624812406203,0.016986993496748374,0.35257628814407205,"{'subsample': 0.4543271635817909, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 49, 'learning_rate': 0.0669624812406203, 'gamma': 0.016986993496748374, 'colsample_bytree': 0.35257628814407205}",-0.126345826324203,-0.1316035967954407,-0.12383799136567727,-0.1601066873039643,-0.16351445870094986,-0.12357462949655217,-0.13085004110993687,-0.11592722983189527,-0.1493413159464671,-0.13503128110030135,-0.1360133057975388,0.015366779307599549,36
43,3.8581842184066772,0.33066823737164774,0.10820021629333496,0.027720653532902977,0.6200100050025013,0.8571,0.464,42,4,45,0.06950525262631316,0.011198449224612305,0.22606303151575788,"{'subsample': 0.6200100050025013, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 45, 'learning_rate': 0.06950525262631316, 'gamma': 0.011198449224612305, 'colsample_bytree': 0.22606303151575788}",-0.12550923426922272,-0.1294600997420163,-0.12301545672459199,-0.164936294658986,-0.16081247268685642,-0.12363341592947441,-0.1338623385353276,-0.1217694956334021,-0.14671036523446065,-0.13066775321959578,-0.1360376926633934,0.015091496277551965,37
4,5.199203395843506,0.28425506541767304,0.1039344072341919,0.026767734355520323,0.5281640820410205,0.8571,0.464,42,8,49,0.17061780890445222,0.014668584292146071,0.30890445222611307,"{'subsample': 0.5281640820410205, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 49, 'learning_rate': 0.17061780890445222, 'gamma': 0.014668584292146071, 'colsample_bytree': 0.30890445222611307}",-0.13344856142055814,-0.12250764231345222,-0.12274165044364323,-0.16535788941245458,-0.15209515114413316,-0.1193720692837758,-0.14227470932855166,-0.1252279815804343,-0.14368223546024486,-0.13412998515559513,-0.1360837875542843,0.01406988585727189,38
10,5.372174572944641,0.23628760680024816,0.102199125289917,0.03320166315651059,0.4120060030015008,0.8571,0.464,42,1,44,0.15640820410205103,0.00023461730865432715,0.18194097048524263,"{'subsample': 0.4120060030015008, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 44, 'learning_rate': 0.15640820410205103, 'gamma': 0.00023461730865432715, 'colsample_bytree': 0.18194097048524263}",-0.128764028751196,-0.12464921801477524,-0.1366497738784815,-0.16567055664019262,-0.17746175322027868,-0.118313038177658,-0.13484322057446754,-0.11442914626041496,-0.12930855564770682,-0.13338140754503333,-0.13634706987102047,0.019002465672462554,39
97,8.689010858535767,0.3190682559986246,0.1029855489730835,0.027326124151332978,0.5457228614307154,0.8571,0.464,42,2,42,0.20591745872936468,0.00958304152076038,0.42191095547773894,"{'subsample': 0.5457228614307154, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 42, 'learning_rate': 0.20591745872936468, 'gamma': 0.00958304152076038, 'colsample_bytree': 0.42191095547773894}",-0.12365732083911028,-0.11963964714498754,-0.1368434003211211,-0.16291574066867245,-0.16784099379247427,-0.10717943329963782,-0.1297188329266274,-0.1295428557183414,-0.14140228135553742,-0.14588097019482532,-0.1364621476261335,0.017875892784715016,40
