,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
49,0.37980506420135496,0.017639220570768034,0.020728516578674316,0.005378204976659158,svd,42,6.093396698349174,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.093396698349174}",-0.11895062672252908,-0.10093313085767895,-0.11286216293164267,-0.12358730619147067,-0.14155736590964765,-0.10361200110853246,-0.11933946430292496,-0.09348104817522915,-0.09646958804426368,-0.12156001091155659,-0.11323527051554758,0.014014064662634777,1
99,0.33019769191741943,0.07701534562474173,0.012686038017272949,0.006614321817304766,svd,42,6.090395197598799,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.090395197598799}",-0.11895034432024285,-0.10093270358998885,-0.1128626459544903,-0.12358678874082195,-0.14155906101048193,-0.10361258826033166,-0.11934010670810109,-0.09348089687796403,-0.09646802410202406,-0.1215605386719006,-0.11323536982363473,0.014014621175001437,2
67,0.396763277053833,0.017617461022538892,0.019606733322143556,0.0062991330517619855,svd,42,6.089494747373687,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.089494747373687}",-0.11895025965080493,-0.1009325754593929,-0.11286279101513996,-0.12358663353600513,-0.14155956978294776,-0.10361276454699903,-0.11934029959330994,-0.093480851629641,-0.09646755491070505,-0.12156069714985378,-0.11323539972747994,0.014014788170235343,3
69,0.3926828145980835,0.02795301656191967,0.022679662704467772,0.010505671269579065,svd,42,6.088594297148574,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.088594297148574}",-0.1189501750050492,-0.10093244735176038,-0.11286293614681536,-0.12358647834522378,-0.14156007866727122,-0.10361294089884093,-0.11934049255409923,-0.0934808064463682,-0.09646708571540706,-0.12156085569700925,-0.11323542968278444,0.014014955184644526,4
80,0.3855286598205566,0.00858557123369263,0.02003178596496582,0.0023067766497113606,svd,42,6.082291145572786,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.082291145572786}",-0.11894958314923981,-0.10093155124226154,-0.11286395405931524,-0.12358539240345673,-0.14156364399266955,-0.10361417718846946,-0.11934184539806399,-0.09348049198675176,-0.0964638012374887,-0.1215619674667181,-0.11323564081244349,0.01401612482290367,5
21,0.40985841751098634,0.029170995519233033,0.018770122528076173,0.002805320220296881,svd,42,6.0819909954977485,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.0819909954977485}",-0.11894955499469087,-0.10093150859852709,-0.11286400261832075,-0.12358534070915815,-0.14156381390704664,-0.10361423613921696,-0.11934190991176608,-0.09348047709214856,-0.09646364482896348,-0.12156202049287752,-0.11323565092927161,0.014016180543441151,6
4,0.46189589500427247,0.030204473961491313,0.02012341022491455,0.0022297531996168345,svd,42,6.080790395197599,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.080790395197599}",-0.11894944240296738,-0.10093133804921275,-0.11286419693349554,-0.12358513394764002,-0.14156449368919943,-0.10361447201483537,-0.1193421680508037,-0.09348041758623012,-0.09646301919050812,-0.12156223267463004,-0.11323569145395222,0.014016403446952845,7
14,0.44493303298950193,0.01046097134975432,0.020912957191467286,0.0032750418032283677,svd,42,6.077488744372186,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.077488744372186}",-0.11894913299439222,-0.10093086925018092,-0.11286473195363592,-0.12358456548293381,-0.14156636411904028,-0.10361512127232417,-0.1193428786284853,-0.09348025454339726,-0.09646129864893926,-0.12156281681102855,-0.11323580337043578,0.014017016607940618,8
84,0.3852593660354614,0.009332345253961939,0.01900503635406494,0.00150179760950753,svd,42,6.057978989494747,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.057978989494747}",-0.11894731125819644,-0.10092810543649668,-0.11286791305891165,-0.12358121027025742,-0.14157744755546645,-0.10361897579751625,-0.11934709837862235,-0.09347930908049329,-0.09645113075694406,-0.12156628764178823,-0.11323647892346929,0.01402064512548059,9
54,0.40051267147064207,0.0515603028476185,0.01860389709472656,0.005747433628776626,svd,42,6.0519759879939965,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.0519759879939965}",-0.11894675300765697,-0.10092725723330079,-0.11286889863811075,-0.12358017924679127,-0.1415808685137834,-0.10362016802318798,-0.11934840397606561,-0.09347902437633032,-0.09644800181859105,-0.12156736219156367,-0.11323669170253818,0.014021763419995415,10
18,0.444849419593811,0.024457038325980857,0.023250055313110352,0.007217989928070301,svd,42,6.045972986493246,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.045972986493246}",-0.11894619584050152,-0.10092641007183845,-0.11286988741960592,-0.12357914886291543,-0.14158429451291174,-0.10362136318648085,-0.11934971298154952,-0.09347874260512874,-0.09644487271625016,-0.12156843986028032,-0.11323690680574627,0.014022882577609572,11
72,0.3950538635253906,0.03865874843721699,0.01680440902709961,0.0022331277094937724,svd,42,6.040270135067534,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.040270135067534}",-0.1189456675397543,-0.10092560623647548,-0.112870829734873,-0.12357817059298515,-0.14158755389135896,-0.10362250131861606,-0.11935095970066897,-0.09347847764530531,-0.09644189991903983,-0.12156946654085264,-0.11323711331199297,0.014023946578389894,12
8,0.44311625957489015,0.014683148313450573,0.02138049602508545,0.0032532692791635417,svd,42,6.038469234617308,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.038469234617308}",-0.11894550091270566,-0.10092535259016952,-0.11287112791094635,-0.12357786178639467,-0.14158858411756772,-0.10362286128172389,-0.11935135404302759,-0.0934783945259135,-0.09644096111090743,-0.12156979134284804,-0.11323717896222044,0.014024282741039396,13
16,0.44220068454742434,0.015366736896726236,0.020485305786132814,0.003159226574695038,svd,42,6.03336668334167,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.03336668334167}",-0.11894502933821836,-0.10092463443886869,-0.1128719743170705,-0.12357698715003983,-0.14159150556890268,-0.10362388262085426,-0.1193524730214949,-0.09347816046251857,-0.0964383010768831,-0.12157071314788839,-0.11323736611427393,0.014025235625814774,14
