,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
19,0.04684107303619385,0.0045516107150185186,0.00883312225341797,0.0019207474627894348,42,0.025022456228114057,"{'random_state': 42, 'alpha': 0.025022456228114057}",-0.15816760925828605,-0.1499807244497609,-0.1580629580739791,-0.18599893113479218,-0.18731949965121894,-0.14384469453894266,-0.16067988802250074,-0.15564236644510276,-0.21978245837035412,-0.1615744395357536,-0.1681053569480691,0.021747858146747324,1
8,0.04471685886383057,0.003824721490871686,0.00858612060546875,0.0020184820681150846,42,0.04503242121060531,"{'random_state': 42, 'alpha': 0.04503242121060531}",-0.17142891483081052,-0.16544557856534695,-0.17804987812213707,-0.1950857014199593,-0.209123381264122,-0.1570743907617316,-0.17788245027413904,-0.16632703723739428,-0.221553672006343,-0.17561620723432778,-0.18175872117163114,0.019485530950742944,2
3,0.03187093734741211,0.00656630312302181,0.009316062927246094,0.002983284440539617,42,0.15758847423711858,"{'random_state': 42, 'alpha': 0.15758847423711858}",-0.26259552173840095,-0.27312978248923325,-0.29712629365707693,-0.29496588488116054,-0.33214343112625155,-0.25088892596055223,-0.27732673899694443,-0.2580375082582848,-0.2755577559574127,-0.27886889519997166,-0.28006407382652887,0.022235702556479088,3
73,0.031882858276367186,0.0032186997236845526,0.008009767532348633,0.0012040316051643242,42,0.1700947023511756,"{'random_state': 42, 'alpha': 0.1700947023511756}",-0.27454284398487466,-0.28592553818654304,-0.3110958390638053,-0.3093567299182635,-0.3463328360206483,-0.26222797501585443,-0.2892433174962667,-0.2701882190246109,-0.2856117488972674,-0.29232872304987384,-0.2926853770658008,0.023163683965823908,4
68,0.028376054763793946,0.002824332176988826,0.00863199234008789,0.00175465144459716,42,0.2476333166583292,"{'random_state': 42, 'alpha': 0.2476333166583292}",-0.34555910758957864,-0.3638562435273881,-0.3934644273473355,-0.39352074536094644,-0.4253900972352537,-0.3258736337904146,-0.358180478106702,-0.34031094358997876,-0.34788653599453895,-0.3721354348818992,-0.36661776474240354,0.02855594199542481,5
0,0.0233565092086792,0.005192643822093519,0.008498811721801757,0.0026134888808024845,42,0.8229198099049525,"{'random_state': 42, 'alpha': 0.8229198099049525}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,6
72,0.02494657039642334,0.0029673605668804224,0.008271098136901855,0.0005777435265433261,42,0.4702441770885443,"{'random_state': 42, 'alpha': 0.4702441770885443}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,6
71,0.02767674922943115,0.003661903657217061,0.008838462829589843,0.0020799862736004824,42,2.0560339019509755,"{'random_state': 42, 'alpha': 2.0560339019509755}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,6
70,0.028662848472595214,0.0066970207326032686,0.008299446105957032,0.0016965490672614825,42,0.4752466683341671,"{'random_state': 42, 'alpha': 0.4752466683341671}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,6
69,0.026706671714782713,0.007550452567311644,0.009386062622070312,0.00336238285534826,42,2.04602891945973,"{'random_state': 42, 'alpha': 2.04602891945973}",-0.3787020576128994,-0.3953552623203588,-0.42447957499954897,-0.4257868662698087,-0.45436010453218095,-0.3600608178224553,-0.3900682145684271,-0.37468489791460685,-0.37972936864820334,-0.40453690198533826,-0.39877640666738273,0.02728653910633347,6
