,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
24,0.1559126615524292,0.01720959655346904,0.011352467536926269,0.0016921156600099296,42,0.0007028514257128565,"{'random_state': 42, 'alpha': 0.0007028514257128565}",-0.11064530169570887,-0.09341053071182204,-0.10678809047970102,-0.11836038753427001,-0.13877187008157166,-0.09482609810426514,-0.11533212016814946,-0.09509178603780295,-0.09588845539369435,-0.12314360383180642,-0.10922582440387921,0.01424952644167885,51
15,0.37862870693206785,0.0773331403192776,0.01330549716949463,0.0021780950650993444,42,0.0001184592296148074,"{'random_state': 42, 'alpha': 0.0001184592296148074}",-0.11573735892781274,-0.09326205377576491,-0.10359717864174525,-0.11968117555976235,-0.14122950648407678,-0.09410519312137887,-0.11865997316386126,-0.09450860638905031,-0.08970266440533145,-0.1238504271899387,-0.10943341376587226,0.01609754251732788,52
5,0.15660412311553956,0.03060716625242655,0.013579893112182616,0.002813375001615318,42,0.000741975987993997,"{'random_state': 42, 'alpha': 0.000741975987993997}",-0.1106084424705074,-0.09377289378220822,-0.10689321776083552,-0.11860376438334899,-0.13874803881348233,-0.09511464467782897,-0.11556003959892078,-0.09552946971857015,-0.09619691305231988,-0.12343232642715068,-0.1094459750685173,0.014154797871495753,53
21,0.15753476619720458,0.031152773422532608,0.012513351440429688,0.002049784584127893,42,0.0007439569784892446,"{'random_state': 42, 'alpha': 0.0007439569784892446}",-0.11061269072301284,-0.09379227279955084,-0.10689852407583585,-0.1186170727112648,-0.13874739629171223,-0.09512898249513854,-0.11556836367872483,-0.09555210841029803,-0.09621440652153415,-0.12344774281452152,-0.10945795605215936,0.0141498882134091,54
69,0.21230792999267578,0.05413443748357413,0.0199230432510376,0.0074714014817608,42,0.0007469284642321161,"{'random_state': 42, 'alpha': 0.0007469284642321161}",-0.11061924185409887,-0.09382103087449889,-0.1069066218935678,-0.11863785033139841,-0.13874611446543192,-0.09515045650721363,-0.11558088689328565,-0.09558619756180298,-0.09624076859406543,-0.12347098678612732,-0.10947601557614908,0.014142539814514788,55
27,0.16612584590911866,0.018069441160272075,0.011258816719055176,0.00111627007104721,42,0.0007508904452226113,"{'random_state': 42, 'alpha': 0.0007508904452226113}",-0.11062825755675781,-0.09386022658401488,-0.10691764748412015,-0.11866567126663144,-0.13874458878504167,-0.09517925623021829,-0.11559955720695342,-0.09563237576707292,-0.09627614565056729,-0.12350220386565099,-0.10950059303970287,0.014132695640421014,56
2,0.16118042469024657,0.022561394774239005,0.013481211662292481,0.004937522815028415,42,0.0007548524262131066,"{'random_state': 42, 'alpha': 0.0007548524262131066}",-0.11063783431809014,-0.09389946846770786,-0.10692898237848288,-0.11869386618188786,-0.13874325994295814,-0.09520824307270608,-0.1156186915851716,-0.09568009989463111,-0.09631111692654472,-0.1235336802914573,-0.10952552430596377,0.014122830651641119,57
43,0.46881101131439207,0.13567237592543216,0.01643843650817871,0.007064313179429051,42,0.00011449724862431216,"{'random_state': 42, 'alpha': 0.00011449724862431216}",-0.11591744099165066,-0.09332475685540421,-0.1036028010053724,-0.11980998005149711,-0.14130275350352442,-0.09423811218264677,-0.11883994509859165,-0.09463913254786628,-0.08973425337881982,-0.12397535057936625,-0.10953845261947395,0.016113723089936197,58
74,0.1701503276824951,0.037880119660661946,0.01413571834564209,0.008353523485820954,42,0.0007588144072036018,"{'random_state': 42, 'alpha': 0.0007588144072036018}",-0.11064744076406456,-0.0939389251506752,-0.1069424584747423,-0.11872234160393863,-0.13874166517265604,-0.09523760650728619,-0.11563841305534682,-0.09572811524295632,-0.09634291595237762,-0.1235655078579381,-0.10955053897819819,0.014113163638785247,59
39,0.1969466209411621,0.043916784589040025,0.016495919227600096,0.006533325823997823,42,0.0007617858929464732,"{'random_state': 42, 'alpha': 0.0007617858929464732}",-0.1106548258164257,-0.09396871249084336,-0.10695256914693131,-0.11874388247137134,-0.13874218929263266,-0.0952594690367235,-0.11565350218757299,-0.09576431012048477,-0.09636684720987888,-0.1235894857856495,-0.1095695793558514,0.014106279817443078,60
