,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
93,0.0397968053817749,0.0015350247688569628,0.005580711364746094,0.00012143582052939415,lsqr,42,12.106992496248123,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 12.106992496248123}",-0.11734416074112809,-0.10556413993497496,-0.11301224985547831,-0.15588119782816526,-0.13987874199607744,-0.10669851041825074,-0.12346941320207307,-0.10288845103846023,-0.18117776116210943,-0.12686829835057525,-0.12727829245272929,0.023851266349374605,1
62,0.08072388172149658,0.016835545973717704,0.011045145988464355,0.006796097204236194,lsqr,42,10.1060020010005,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 10.1060020010005}",-0.11743206981878326,-0.1048418145578284,-0.11315030310524832,-0.15530914383895084,-0.1400860986789595,-0.10751443160201891,-0.12350510938887731,-0.10266274770481348,-0.1815300514388155,-0.126907126959017,-0.12729388970933125,0.02388278268295687,2
19,0.2513843774795532,0.029633757469904126,0.009961605072021484,0.0063083004476382236,svd,42,10.306101050525262,"{'solver': 'svd', 'random_state': 42, 'alpha': 10.306101050525262}",-0.11729005144451594,-0.10491111232110227,-0.11333013066222726,-0.1553078964007264,-0.14006840267836462,-0.10722653586030707,-0.12364557222140099,-0.1027394192965862,-0.18154813955994753,-0.12696399992927787,-0.12730312603744562,0.02388846448002524,3
88,0.10317792892456054,0.024427130881465076,0.01342475414276123,0.005675858851456809,sparse_cg,42,13.50768584292146,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 13.50768584292146}",-0.11748115619217503,-0.105953870667537,-0.11311623097399315,-0.155925149725788,-0.13970163270714672,-0.10657104004454905,-0.12355934032173062,-0.10304157399099832,-0.18114867446705898,-0.12690179958575734,-0.12734004686767342,0.023787437318091204,4
1,0.1116344690322876,0.006726112290678088,0.015451407432556153,0.002584175354116615,sparse_cg,42,12.307091545772886,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 12.307091545772886}",-0.11767544271743997,-0.1056749517651415,-0.11293657903823744,-0.15587428128638503,-0.1397345929872937,-0.10676093530004922,-0.12361442912096272,-0.10280095689198729,-0.18143740874590952,-0.1268976184163673,-0.12734071962697738,0.023883750563939696,5
68,0.03992750644683838,0.01978274791155214,0.006871366500854492,0.005273722377197775,cholesky,42,12.207042021010505,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 12.207042021010505}",-0.11727467511271646,-0.10548258383206617,-0.11308446256522217,-0.15584983722372944,-0.13991425855173642,-0.10679745546197461,-0.12345239702431064,-0.103061060478115,-0.18169324307091697,-0.12686044543526304,-0.1273470418756051,0.023946359967969996,6
99,0.09209458827972412,0.023056062796369955,0.011227631568908691,0.006263743210688893,lsqr,42,12.607240120060029,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 12.607240120060029}",-0.11758267941097769,-0.10569471705633068,-0.11290180121587091,-0.15601661803714517,-0.13985270362967098,-0.10661573636010095,-0.1236540136244859,-0.10286556044414359,-0.1814717057585648,-0.12685813084147957,-0.12735136663787702,0.02392415850527199,7
41,0.9410685300827026,0.11092637077571166,0.008072543144226074,0.0033923521122708085,sag,42,7.204565782891446,"{'solver': 'sag', 'random_state': 42, 'alpha': 7.204565782891446}",-0.11756979784381366,-0.10398629026374807,-0.11403683887965152,-0.15445929817290452,-0.14055800419760506,-0.10828481346271424,-0.12430810616952641,-0.10245116928697498,-0.18134507622719842,-0.12733737657003058,-0.12743367710741674,0.02374069416084039,8
8,0.941053318977356,0.08461339220566656,0.007689046859741211,0.001960763224464046,saga,42,13.007438219109554,"{'solver': 'saga', 'random_state': 42, 'alpha': 13.007438219109554}",-0.11763764095817157,-0.10607988167590651,-0.11305618658620843,-0.15613710539127623,-0.13990072818690694,-0.1066009550021817,-0.12353825270593052,-0.10334749716644295,-0.1815941948795423,-0.12661193885738709,-0.1274504381409954,0.023877454074137085,9
91,1.0482789993286132,0.049088277520452805,0.006266260147094726,0.000873870308463144,saga,42,13.207537268634317,"{'solver': 'saga', 'random_state': 42, 'alpha': 13.207537268634317}",-0.11763806112153773,-0.10612931700097691,-0.11303666043993117,-0.15619421329580319,-0.1398945690012343,-0.10657530361200977,-0.12353046958287456,-0.10338635333285771,-0.1816276442252927,-0.12661308433591767,-0.12746256759484356,0.023886770108333726,10
14,0.2683264970779419,0.021938675923286757,0.012038946151733398,0.004527287515907953,svd,42,6.904417208604302,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.904417208604302}",-0.11741258273272756,-0.10368741571001655,-0.11406312671026378,-0.15436849999439717,-0.140670930316178,-0.10854956627956494,-0.1243645011420152,-0.10237352766869975,-0.18178794756530797,-0.12759348528847905,-0.127487158340765,0.023858358416299078,11
60,0.0566504955291748,0.007871862914750215,0.007496309280395508,0.0007938439931202913,sparse_cg,42,15.608725862931465,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 15.608725862931465}",-0.1176787485078981,-0.10621392012455498,-0.11288202364412353,-0.15652544565931742,-0.13978136571563762,-0.10633512744724548,-0.12374596155415564,-0.1033035940271906,-0.18181714501576138,-0.1269131058598468,-0.12751964375557315,0.02398906287267392,12
25,0.31483643054962157,0.02802337255863398,0.01180408000946045,0.0046140280480836526,svd,42,6.404169584792396,"{'solver': 'svd', 'random_state': 42, 'alpha': 6.404169584792396}",-0.11744645069513253,-0.1034778341205703,-0.11421504996747527,-0.15424423905414344,-0.14081629040719817,-0.1088424563233562,-0.12453324115940158,-0.1023561162455405,-0.18192474710938664,-0.12776491007088409,-0.12756213351530885,0.0238713453143637,13
76,0.891669511795044,0.07496033142306506,0.005627655982971191,0.0006386309045416667,saga,42,16.108973486743373,"{'solver': 'saga', 'random_state': 42, 'alpha': 16.108973486743373}",-0.1176520858297784,-0.10681142329954926,-0.11285988775039317,-0.1570076404190887,-0.13985713224653415,-0.10626752668256093,-0.12346585412076866,-0.10399602210110688,-0.18213677890837987,-0.1267523411023105,-0.12768066924604707,0.024015974869457803,14
84,0.30375401973724364,0.020725283913126544,0.011890435218811035,0.0023128945154537346,svd,42,5.703822911455728,"{'solver': 'svd', 'random_state': 42, 'alpha': 5.703822911455728}",-0.11750484180876777,-0.10316838170232642,-0.11445349619689572,-0.1540835296969288,-0.1410574305387551,-0.1093198375369122,-0.12481004500049585,-0.10235457121753638,-0.18219184544000508,-0.12805695031366657,-0.127700092945229,0.02390352401812772,15
87,0.1363128423690796,0.02298043580139884,0.01825556755065918,0.00431979308634679,lsqr,42,6.104021010505253,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 6.104021010505253}",-0.117655879888078,-0.10331104141984772,-0.11467536104290066,-0.1547868679119859,-0.14089551425183808,-0.10900248551539617,-0.12459183337587551,-0.10280829404668325,-0.1819308844361847,-0.12807835741979295,-0.1277736519308583,0.023860216652394708,16
81,0.4150071382522583,0.06697654245386636,0.007952284812927247,0.0030262130564130633,sag,42,22.111944972486242,"{'solver': 'sag', 'random_state': 42, 'alpha': 22.111944972486242}",-0.11764983850231156,-0.1078993267161315,-0.11282000234497375,-0.15844965329173652,-0.1400104516526455,-0.10604902201406806,-0.12354221139582512,-0.10522286678696827,-0.1832865446565499,-0.12730449363542753,-0.12822344109966377,0.024269588323421114,17
53,0.32914907932281495,0.05792210741870384,0.010267281532287597,0.002998595863393394,svd,42,22.71224212106053,"{'solver': 'svd', 'random_state': 42, 'alpha': 22.71224212106053}",-0.11753772635933409,-0.10791017456316164,-0.11280801934942612,-0.15855305519597865,-0.1400130116754049,-0.10603334036734736,-0.12349883630977077,-0.10529581941301717,-0.18341275133754054,-0.12741619335571586,-0.1282478927926697,0.024310968557342518,18
95,0.051586270332336426,0.0052012330499649935,0.008979010581970214,0.0035928383765387617,lsqr,42,23.31253926963482,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 23.31253926963482}",-0.11774878704018207,-0.10807486977607522,-0.11295914419580085,-0.15855202303425048,-0.13999321413504595,-0.10585949295434752,-0.1237122094718356,-0.10531249723107848,-0.1835127300731264,-0.12734894887314338,-0.1283073916784886,0.0243105758358958,19
92,0.033504390716552736,0.0005131926458916508,0.005788683891296387,0.0002440347630587358,cholesky,42,23.51263831915958,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 23.51263831915958}",-0.11757300200782661,-0.10806407499034859,-0.11283213341711736,-0.1587340048567139,-0.14005496050111244,-0.1060335776571735,-0.12354224277310472,-0.10547332627103108,-0.18355900990545487,-0.12749171431825573,-0.12833580466981387,0.024334973442734737,20
17,0.05586740970611572,0.0065343405275506625,0.009751677513122559,0.0016825045515942757,cholesky,42,23.712737368684344,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 23.712737368684344}",-0.1175820467758499,-0.10810207735559611,-0.11283880902083603,-0.1587787070090883,-0.14006588996039224,-0.10603439040524511,-0.12355358809912126,-0.10551763825947653,-0.1835955205442344,-0.12751090455812944,-0.12835795719879695,0.024340855060997136,21
96,0.3840854406356812,0.03862579836545506,0.00821073055267334,0.0024069659967440532,sag,42,26.614173586793395,"{'solver': 'sag', 'random_state': 42, 'alpha': 26.614173586793395}",-0.11783575227368281,-0.10872500436422876,-0.11298682219728692,-0.1594463736345858,-0.14027099734100773,-0.10609507091745003,-0.12380416083178566,-0.10622098766986122,-0.18411989541095322,-0.12775776041363246,-0.12872628250544746,0.024404236368990435,22
38,0.2640617609024048,0.024000636897693474,0.008202695846557617,0.0016336733674302787,svd,42,27.61466883441721,"{'solver': 'svd', 'random_state': 42, 'alpha': 27.61466883441721}",-0.11777398778606514,-0.10880942588630092,-0.11301344320723458,-0.15960944360518312,-0.1403085748820149,-0.10610064005614807,-0.12380720813988551,-0.10637334945432393,-0.18429815998533247,-0.12790311950639138,-0.128799735250888,0.024446010324749412,23
67,0.5820779085159302,0.032635360343017394,0.005579662322998047,0.0006538476485771104,saga,42,28.815263131565782,"{'solver': 'saga', 'random_state': 42, 'alpha': 28.815263131565782}",-0.11806693612613677,-0.10922492655837596,-0.11312220186290989,-0.15998688577832298,-0.14044231808457383,-0.10617630308779478,-0.12403690345471732,-0.10680723190497926,-0.1845380383544589,-0.1279910694978056,-0.12903928147100752,0.024448624216545426,24
5,0.06090092658996582,0.015952300964742636,0.008889889717102051,0.003098849959864594,sparse_cg,42,30.91630315157579,"{'solver': 'sparse_cg', 'random_state': 42, 'alpha': 30.91630315157579}",-0.11843274922907637,-0.10994864613784659,-0.11344710753868564,-0.15995639700094003,-0.1407788199802572,-0.10635665719931334,-0.1242377549696624,-0.10708390080070478,-0.1846983210013503,-0.12791682828485335,-0.12928571821426899,0.024355549021820334,25
40,0.5351819276809693,0.028996516080507843,0.005718636512756348,0.000820091967277252,saga,42,31.9167983991996,"{'solver': 'saga', 'random_state': 42, 'alpha': 31.9167983991996}",-0.11822249068421577,-0.1097155790560247,-0.11332272698311438,-0.16058554196394528,-0.140675122254852,-0.10630165159729169,-0.1242748896171631,-0.10746840559012687,-0.18508357249377516,-0.12833728562481253,-0.12939872658653215,0.024521711073119776,26
4,0.5849724054336548,0.10542061017396223,0.006303572654724121,0.0014929726513237967,saga,42,32.4170460230115,"{'solver': 'saga', 'random_state': 42, 'alpha': 32.4170460230115}",-0.11825093599480234,-0.10979549936860793,-0.11335735078243474,-0.1606785651278509,-0.14071543159472297,-0.1063269493252368,-0.1243158484554503,-0.10757416759869529,-0.18517010069551312,-0.12839230648752795,-0.12945771554308422,0.024532141747286875,27
