,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_random_state,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
78,9.797186541557313,0.562015748933274,0.12247099876403808,0.013267326702022273,0.5506753376688345,0.8571,0.464,42,2,56,0.13202751375687843,0.012798899449724862,0.5115057528764383,"{'subsample': 0.5506753376688345, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 56, 'learning_rate': 0.13202751375687843, 'gamma': 0.012798899449724862, 'colsample_bytree': 0.5115057528764383}",-0.1222667326967703,-0.12450578397815788,-0.12008577639787198,-0.15533044584694666,-0.1603637235966892,-0.11378146261901312,-0.1273256658942129,-0.11695771608189888,-0.12885363509659614,-0.13122177742551194,-0.1300692719633669,0.014815268995129529,11
57,6.734040474891662,0.25557824728753326,0.10468053817749023,0.012859197512193884,0.6911455727863932,0.8571,0.464,42,8,40,0.10734767383691846,0.013696348174087042,0.47818909454727365,"{'subsample': 0.6911455727863932, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 40, 'learning_rate': 0.10734767383691846, 'gamma': 0.013696348174087042, 'colsample_bytree': 0.47818909454727365}",-0.13144510913218324,-0.11750880320478149,-0.11877737117115968,-0.16409372086856924,-0.1539992658789587,-0.10808802253856721,-0.13452223139920477,-0.11066584669855271,-0.1353110260503737,-0.12659970489460684,-0.13010111018369575,0.017136142768443476,12
50,8.082587289810181,0.7555511619207858,0.1149761438369751,0.021966296232731348,0.48944472236118064,0.8571,0.464,42,4,42,0.08446273136568284,0.02509394697348674,0.7096048024012006,"{'subsample': 0.48944472236118064, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 42, 'learning_rate': 0.08446273136568284, 'gamma': 0.02509394697348674, 'colsample_bytree': 0.7096048024012006}",-0.1279010330053657,-0.1206624075007819,-0.122056891869583,-0.15806724660560972,-0.16052256289638944,-0.10952720952083808,-0.12602922668869923,-0.11323007183549995,-0.13327734920701204,-0.13032977261604237,-0.13016037717458215,0.016127032217489033,13
31,10.80873727798462,1.2533874856317666,0.11416654586791992,0.027669180922055003,0.8685342671335669,0.8571,0.464,42,6,53,0.17734867433716858,0.028354677338669334,0.6479239619809904,"{'subsample': 0.8685342671335669, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 53, 'learning_rate': 0.17734867433716858, 'gamma': 0.028354677338669334, 'colsample_bytree': 0.6479239619809904}",-0.1238655656909672,-0.1248718967581653,-0.12034048152957814,-0.15419448443205452,-0.16155669288799807,-0.10410956452510035,-0.12650280529289878,-0.11269814701174499,-0.1375817957182608,-0.1366270512643188,-0.1302348485111087,0.01679637461019397,14
38,6.528714442253113,0.31382469660461765,0.09495997428894043,0.033376096664548445,0.8194597298649324,0.8571,0.464,42,1,46,0.17046823411705853,0.017286143071535767,0.17068534267133567,"{'subsample': 0.8194597298649324, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 46, 'learning_rate': 0.17046823411705853, 'gamma': 0.017286143071535767, 'colsample_bytree': 0.17068534267133567}",-0.12109441833234648,-0.11897557682796095,-0.1207509416927779,-0.16361393222722165,-0.15319029159893882,-0.11411313964249295,-0.1290785202322793,-0.11685192863279711,-0.1228909149400182,-0.1420062862982667,-0.13025659504251,0.01604438613182754,15
63,5.863226199150086,0.6064760973417336,0.12730143070220948,0.05050284795559414,0.4858429214607304,0.8571,0.464,42,2,45,0.13980540270135067,0.006471885942971486,0.14232116058029015,"{'subsample': 0.4858429214607304, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 45, 'learning_rate': 0.13980540270135067, 'gamma': 0.006471885942971486, 'colsample_bytree': 0.14232116058029015}",-0.11428030966351566,-0.1135612831337557,-0.12897689788792607,-0.15547708513511851,-0.16955882791864837,-0.1191562126126854,-0.13055510369444825,-0.11399677704473604,-0.13988937941444007,-0.12134209646269928,-0.13067939729679734,0.01809561236780426,16
27,12.589952635765076,1.196764799215937,0.11491680145263672,0.02286897901262024,0.9522761380690346,0.8571,0.464,42,2,47,0.0864072036018009,0.0032111555777888942,0.7460730365182592,"{'subsample': 0.9522761380690346, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 47, 'learning_rate': 0.0864072036018009, 'gamma': 0.0032111555777888942, 'colsample_bytree': 0.7460730365182592}",-0.12206800036372786,-0.12300899491375147,-0.12827707381361322,-0.1488296735001011,-0.16222913576530132,-0.11424371025542036,-0.1382012014198912,-0.10733209856739158,-0.12826691489795977,-0.135466204437991,-0.13079230079351492,0.01537528125708974,17
95,14.178481411933898,0.6037157283212183,0.11848151683807373,0.022537411893225702,0.8415207603801901,0.8571,0.464,42,4,42,0.1911095547773887,0.01469849924962481,0.855927963981991,"{'subsample': 0.8415207603801901, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 42, 'learning_rate': 0.1911095547773887, 'gamma': 0.01469849924962481, 'colsample_bytree': 0.855927963981991}",-0.12138573344305827,-0.11178678287627693,-0.12200780127179946,-0.1669954302116332,-0.16539355031418482,-0.11018852001186581,-0.12756747621961426,-0.11118213971186693,-0.13683504609730457,-0.134660970981418,-0.1308003451139022,0.01976291508589266,18
98,7.861672592163086,0.4578068251017589,0.11400325298309326,0.019321902246133133,0.7163581790895448,0.8571,0.464,42,1,50,0.10495447723861931,0.007324462231115558,0.27108554277138575,"{'subsample': 0.7163581790895448, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 50, 'learning_rate': 0.10495447723861931, 'gamma': 0.007324462231115558, 'colsample_bytree': 0.27108554277138575}",-0.12256027601703916,-0.12430670041061943,-0.12199930087900372,-0.1606264201064951,-0.15700247078828103,-0.1160709040538087,-0.13272609792967355,-0.11646456486800409,-0.13003924252149446,-0.13037423951104601,-0.13121702170854654,0.014794846675793977,19
56,11.289086055755615,0.7701833233571067,0.10915288925170899,0.03402310623523964,0.9783891945972987,0.8571,0.464,42,8,51,0.16642971485742872,0.02845937968984492,0.6789894947473737,"{'subsample': 0.9783891945972987, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 51, 'learning_rate': 0.16642971485742872, 'gamma': 0.02845937968984492, 'colsample_bytree': 0.6789894947473737}",-0.130048528903382,-0.12057789937800938,-0.12486486103007208,-0.162979216220592,-0.15579621284947678,-0.10774441577874984,-0.1273221670938004,-0.11655220850469242,-0.138260904827433,-0.13301880135990926,-0.13171652159461172,0.016122771002221314,20
47,13.774678421020507,0.9107381652635373,0.11951320171356201,0.022707703652696667,0.8626813406703352,0.8571,0.464,42,6,52,0.1725622811405703,0.02195287643821911,0.9599299649824913,"{'subsample': 0.8626813406703352, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 52, 'learning_rate': 0.1725622811405703, 'gamma': 0.02195287643821911, 'colsample_bytree': 0.9599299649824913}",-0.12819048600048794,-0.12422018079740661,-0.12369895156937974,-0.16117308522723975,-0.15692910195060242,-0.10112675562842761,-0.1346668882400787,-0.12310021941137844,-0.13155977888050732,-0.1338552582904957,-0.1318520705996004,0.016307565627172317,21
61,5.0832253217697145,0.34611031457288677,0.1243170976638794,0.03821045025494557,0.7919959979989996,0.8571,0.464,42,8,57,0.07429164582291145,0.005424862431215608,0.29224612306153075,"{'subsample': 0.7919959979989996, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 57, 'learning_rate': 0.07429164582291145, 'gamma': 0.005424862431215608, 'colsample_bytree': 0.29224612306153075}",-0.12428081986242287,-0.1161906848616244,-0.11944501137537408,-0.1631692589151869,-0.15883419085209097,-0.11795159051597504,-0.13249171214314726,-0.11219702697842097,-0.14220231923516066,-0.1340025303368572,-0.13207651450762606,0.016901303670714466,22
59,7.758359789848328,0.7650338347500625,0.12361767292022705,0.028736160193757035,0.3705852926463232,0.8571,0.464,42,1,55,0.11407853926963482,0.027726463231615806,0.2998999499749875,"{'subsample': 0.3705852926463232, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 55, 'learning_rate': 0.11407853926963482, 'gamma': 0.027726463231615806, 'colsample_bytree': 0.2998999499749875}",-0.11405810675623063,-0.12791828474191114,-0.1324420817006604,-0.16637510288244461,-0.1692416958849662,-0.1124189571491586,-0.1310604306667283,-0.1097349582615828,-0.12118786634155776,-0.13754895039169576,-0.13219864347769364,0.019836051988924464,23
87,7.170452666282654,0.6608764627664172,0.11453750133514404,0.030775006051082774,0.4394697348674338,0.8571,0.464,42,2,58,0.12275387693846923,0.014115157578789395,0.3449224612306153,"{'subsample': 0.4394697348674338, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 58, 'learning_rate': 0.12275387693846923, 'gamma': 0.014115157578789395, 'colsample_bytree': 0.3449224612306153}",-0.12773785347387714,-0.12035673953181886,-0.13238548830866675,-0.16781084629500334,-0.16490441428035982,-0.11282491487032728,-0.11847267250178163,-0.11929928376068373,-0.12834162068392196,-0.1303377767542848,-0.13224716104607254,0.018018084558442667,24
37,6.215987801551819,0.30985599983863166,0.10161800384521484,0.012806204460114472,0.5371685842921461,0.8571,0.464,42,6,44,0.13950625312656328,0.02648499249624812,0.4187593796898449,"{'subsample': 0.5371685842921461, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 44, 'learning_rate': 0.13950625312656328, 'gamma': 0.02648499249624812, 'colsample_bytree': 0.4187593796898449}",-0.13018434279700072,-0.12153654641095556,-0.11510590020636546,-0.16143786704455998,-0.15787054445666807,-0.1106262197087429,-0.13111004837283952,-0.11823005659448567,-0.14309837155763902,-0.13810350907567073,-0.13273034062249278,0.016542063673532576,25
18,9.173325872421264,0.512345344291009,0.11493415832519531,0.024376443934235423,0.8680840420210105,0.8571,0.464,42,8,46,0.2195287643821911,0.011841620810405202,0.5835417708854428,"{'subsample': 0.8680840420210105, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 46, 'learning_rate': 0.2195287643821911, 'gamma': 0.011841620810405202, 'colsample_bytree': 0.5835417708854428}",-0.13087688599170627,-0.11909641644251004,-0.13097813055548596,-0.1621614874086887,-0.16411290939453752,-0.11177025409806902,-0.13269564754507657,-0.11511542580896579,-0.13403021500791037,-0.12785111906552482,-0.13286884913184754,0.01678798299847996,26
69,17.369349551200866,0.9295608163432559,0.10580847263336182,0.02250057176010127,0.7447223611805903,0.8571,0.464,42,1,55,0.1438439219609805,0.02670935467733867,0.6668334167083542,"{'subsample': 0.7447223611805903, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 55, 'learning_rate': 0.1438439219609805, 'gamma': 0.02670935467733867, 'colsample_bytree': 0.6668334167083542}",-0.13187666975183135,-0.1176331968292678,-0.127811790292266,-0.1660337734372481,-0.1619778957115869,-0.11776653549250295,-0.13402130570347753,-0.1124155321102557,-0.1239591281222362,-0.1365840824966636,-0.1330079909947336,0.01716586978722328,27
7,12.486760473251342,1.3009850742324809,0.11022560596466065,0.034316676579604695,0.6465732866433217,0.8571,0.464,42,8,41,0.1858744372186093,0.02011310655327664,0.7478739369684843,"{'subsample': 0.6465732866433217, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 41, 'learning_rate': 0.1858744372186093, 'gamma': 0.02011310655327664, 'colsample_bytree': 0.7478739369684843}",-0.13241520521273104,-0.11704829802434835,-0.1205689724324217,-0.15419545203872317,-0.15839957329816606,-0.1093610446820937,-0.1352589797776231,-0.12685286888675212,-0.13496509280934432,-0.1410618030444017,-0.13301272902066055,0.014745364678370537,28
58,13.469769191741943,1.1339046476679966,0.11997752189636231,0.027902674887539395,0.8451225612806403,0.8571,0.464,42,4,47,0.2154902451225613,0.024615307653826912,0.6857428714357179,"{'subsample': 0.8451225612806403, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 47, 'learning_rate': 0.2154902451225613, 'gamma': 0.024615307653826912, 'colsample_bytree': 0.6857428714357179}",-0.12427202999525494,-0.11815892702151923,-0.1277695352075319,-0.15320541002106905,-0.1613320373837867,-0.12420523180618291,-0.135565758273208,-0.11077496523922431,-0.1415275074432095,-0.13667519086901625,-0.13334865932600026,0.014824468344653036,29
14,3.329525518417358,0.18127647838530067,0.12005460262298584,0.03307673883848461,0.48719359679839924,0.8571,0.464,42,4,45,0.11333066533266634,0.029641020510255127,0.11125562781390697,"{'subsample': 0.48719359679839924, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 45, 'learning_rate': 0.11333066533266634, 'gamma': 0.029641020510255127, 'colsample_bytree': 0.11125562781390697}",-0.1225264127353903,-0.11828662688383698,-0.12327405115132016,-0.1588400159806147,-0.16325921921789027,-0.1181166380855859,-0.1249443515641729,-0.12437046244179382,-0.14758778879391446,-0.1335686727224893,-0.13347742395770087,0.016049376061017393,30
23,18.02300395965576,0.7494912526198162,0.11204326152801514,0.023433005650564546,0.7645322661330666,0.8571,0.464,42,2,60,0.1999344672336168,0.006606503251625813,0.9149074537268634,"{'subsample': 0.7645322661330666, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 2, 'max_depth': 60, 'learning_rate': 0.1999344672336168, 'gamma': 0.006606503251625813, 'colsample_bytree': 0.9149074537268634}",-0.12482613871868146,-0.11383340983208491,-0.1314999733323411,-0.16348217258079456,-0.16136830476784866,-0.1145163046082555,-0.12873932294681775,-0.12232009903599096,-0.13832448092900454,-0.14155574438497395,-0.13404659511367933,0.016537235930691552,31
12,13.746937656402588,1.0248811477400293,0.11782772541046142,0.017165322736114264,0.6564782391195598,0.8571,0.464,42,1,43,0.06950525262631316,0.008880040020010005,0.8482741370685343,"{'subsample': 0.6564782391195598, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 43, 'learning_rate': 0.06950525262631316, 'gamma': 0.008880040020010005, 'colsample_bytree': 0.8482741370685343}",-0.1203410437727327,-0.13014156381760417,-0.1307411924430273,-0.15968012168489729,-0.1593514409765351,-0.11774336298921098,-0.1380785121246788,-0.10387957011948723,-0.14296217342757245,-0.13800806682099898,-0.1340927048176745,0.01672928768841386,32
42,7.087739729881287,0.30526558492047723,0.11337413787841796,0.023104230506273922,0.5187093546773387,0.8571,0.464,42,4,58,0.21803301650825413,0.02763671835917959,0.3584292146073037,"{'subsample': 0.5187093546773387, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 4, 'max_depth': 58, 'learning_rate': 0.21803301650825413, 'gamma': 0.02763671835917959, 'colsample_bytree': 0.3584292146073037}",-0.12670488704845467,-0.11718996889493398,-0.1210104519209405,-0.16671378880705848,-0.1562685048004314,-0.12156338809338273,-0.1341086410375339,-0.13265997324263049,-0.136658111967857,-0.1312216262825333,-0.13440993420957564,0.014967243272139455,33
0,7.117877626419068,0.37430795220947083,0.10459539890289307,0.012765724140215476,0.32151075537768886,0.8571,0.464,42,8,48,0.12275387693846923,0.02615592796398199,0.8932966483241621,"{'subsample': 0.32151075537768886, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 48, 'learning_rate': 0.12275387693846923, 'gamma': 0.02615592796398199, 'colsample_bytree': 0.8932966483241621}",-0.13118906737708433,-0.11797779794725043,-0.12738988890307162,-0.15772127461957552,-0.15134281663867907,-0.12018472583169126,-0.13659235278084705,-0.12649303283678837,-0.1491375783408103,-0.13293807122954032,-0.13509666065053383,0.012821708163394022,34
36,4.414117336273193,0.3659962141854129,0.14590156078338623,0.04439332919043477,0.7955977988994497,0.8571,0.464,42,1,42,0.07384292146073036,0.013741220610305152,0.1144072036018009,"{'subsample': 0.7955977988994497, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 42, 'learning_rate': 0.07384292146073036, 'gamma': 0.013741220610305152, 'colsample_bytree': 0.1144072036018009}",-0.11850102688818037,-0.1264664812392797,-0.13375477646571546,-0.16461747791298686,-0.16427522529635089,-0.11716988840166659,-0.13716721494293263,-0.11688370348834307,-0.1331393182432604,-0.14167770270787508,-0.13536528155865907,0.016668385930595213,35
21,12.282776618003846,0.9201732951401063,0.12265655994415284,0.026036856757129693,0.9009504752376188,0.8571,0.464,42,8,56,0.21608854427213606,0.000862831415707854,0.9000500250125063,"{'subsample': 0.9009504752376188, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 56, 'learning_rate': 0.21608854427213606, 'gamma': 0.000862831415707854, 'colsample_bytree': 0.9000500250125063}",-0.13706197790281438,-0.12766547612756943,-0.1235108277567491,-0.15907650984461372,-0.15402112430509127,-0.1100568973617629,-0.14570598968004864,-0.11239735199942151,-0.1413695436169704,-0.1437896578607143,-0.13546553564557556,0.015795087166528818,36
79,15.094674730300904,0.7815674944678224,0.11311078071594238,0.02444473074658496,0.9041020510255128,0.8571,0.464,42,1,41,0.23523411705852926,0.02807048524262131,0.4741370685342672,"{'subsample': 0.9041020510255128, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 41, 'learning_rate': 0.23523411705852926, 'gamma': 0.02807048524262131, 'colsample_bytree': 0.4741370685342672}",-0.12654957210192402,-0.1268924358760021,-0.13370476908561116,-0.17351630048311067,-0.15517794178087402,-0.10755985370888822,-0.1426876545201755,-0.11982422452676399,-0.1250545787052635,-0.1454928223292408,-0.1356460153117854,0.018101596275660284,37
11,7.648731780052185,1.0381310031623037,0.1279144048690796,0.028083223893482907,0.6839419709854927,0.8571,0.464,42,8,49,0.2294007003501751,0.01941010505252626,0.4192096048024012,"{'subsample': 0.6839419709854927, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 8, 'max_depth': 49, 'learning_rate': 0.2294007003501751, 'gamma': 0.01941010505252626, 'colsample_bytree': 0.4192096048024012}",-0.1337821312385618,-0.12777483704452466,-0.13237618666774562,-0.16516536798713252,-0.15609214222245585,-0.11378341193227358,-0.13827801553556718,-0.121408890645982,-0.13853296228370543,-0.1350180875772812,-0.136221203313523,0.014347733244927677,38
68,8.650527238845825,0.5919771899919165,0.10991578102111817,0.03526174312996806,0.7991995997999,0.8571,0.464,42,1,60,0.06337268634317159,0.008999699849924962,0.4844922461230615,"{'subsample': 0.7991995997999, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 1, 'max_depth': 60, 'learning_rate': 0.06337268634317159, 'gamma': 0.008999699849924962, 'colsample_bytree': 0.4844922461230615}",-0.12911599740646207,-0.12983114742513144,-0.13077698036935315,-0.16923323284629496,-0.16354104724254181,-0.12571705054820886,-0.1345587746545582,-0.11301870977688992,-0.13553212993222735,-0.13506139091853117,-0.1366386461120199,0.016151341422865787,39
5,6.7994704961776735,0.34355218672033877,0.11012494564056396,0.020945359952208368,0.18329164582291146,0.8571,0.464,42,6,42,0.11572386193096548,0.008446273136568283,0.9099549774887444,"{'subsample': 0.18329164582291146, 'reg_lambda': 0.8571, 'reg_alpha': 0.464, 'random_state': 42, 'min_child_weight': 6, 'max_depth': 42, 'learning_rate': 0.11572386193096548, 'gamma': 0.008446273136568283, 'colsample_bytree': 0.9099549774887444}",-0.13400705688177514,-0.12188546727492683,-0.12226779518418221,-0.16352501922699242,-0.15737626027705348,-0.11866129069152216,-0.14128837930923627,-0.12233961950428429,-0.1509531910836876,-0.13631419097503863,-0.1368618270408699,0.015289896876245298,40
