,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
35,0.06098151206970215,0.008009871343971195,0.00932769775390625,0.00313862411349467,lsqr,42,10.939469789894948,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 10.939469789894948}",-0.11738085853561883,-0.10524067030161095,-0.11315136997130508,-0.15559170810668727,-0.14000209839631392,-0.10727351568062946,-0.12358990192670971,-0.10278351731663282,-0.18097776622554537,-0.12684687078383952,-0.1272838277244893,0.023757818291632572,1
4,0.10119843482971191,0.022106689639835156,0.014183902740478515,0.0033143514822412084,lsqr,42,10.433217123561782,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 10.433217123561782}",-0.11740397416023128,-0.10494280982373409,-0.11310627821616609,-0.15539672523651038,-0.14005062000982674,-0.10741534286260493,-0.12346827625214657,-0.10270796023035883,-0.1815473515033489,-0.12688023632367879,-0.12729195746186067,0.023893601892468645,2
93,0.07819144725799561,0.023507405953049582,0.009016036987304688,0.00353962266937966,lsqr,42,9.734368334167083,"{'solver': 'lsqr', 'random_state': 42, 'alpha': 9.734368334167083}",-0.11745561654118956,-0.10472507048405046,-0.11320415773687503,-0.15521063827201137,-0.14013067485718822,-0.10763463953642394,-0.12355152433098358,-0.10261529537091162,-0.1815155490630665,-0.12694325756575334,-0.12729864237584537,0.02387137860504645,3
52,0.1815894365310669,0.011679268640246552,0.006151080131530762,0.0002880707269039045,svd,42,10.19109628314157,"{'solver': 'svd', 'random_state': 42, 'alpha': 10.19109628314157}",-0.11729196281125383,-0.10487439872493572,-0.11334812148173339,-0.15527504316913548,-0.14008091440625792,-0.10725787306584021,-0.12366095791450205,-0.10272194550119379,-0.1815436618512784,-0.12697448402691325,-0.12730293629530443,0.023885495800256278,4
0,0.2809585094451904,0.026538280824386775,0.010125994682312012,0.0018056290873843684,svd,42,10.27363747873937,"{'solver': 'svd', 'random_state': 42, 'alpha': 10.27363747873937}",-0.11729057849032985,-0.10490077606119737,-0.11333516942825465,-0.1552986212736072,-0.14007189255945934,-0.1072353108769421,-0.12364986688153562,-0.102734460023757,-0.18154681576769877,-0.12696690300796998,-0.1273030394370752,0.023887618415322456,5
66,0.18469476699829102,0.014493216813508137,0.006765341758728028,0.0013198060016821785,svd,42,9.959980935467735,"{'solver': 'svd', 'random_state': 42, 'alpha': 9.959980935467735}",-0.11729618356165245,-0.1047997909737607,-0.11338548012064963,-0.15520907238268877,-0.14010733901686534,-0.10732301385641475,-0.12369335451713953,-0.10268765011884708,-0.18153650832308552,-0.12699727911705747,-0.12730356719881614,0.02387978192622553,6
16,0.042978858947753905,0.006212145705462564,0.007748126983642578,0.0009493573531208901,cholesky,42,9.94897544272136,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 9.94897544272136}",-0.11729639745383476,-0.10479621012999353,-0.11338729995356911,-0.15520593312392877,-0.14010864112738675,-0.10732618985675685,-0.12369494765992006,-0.1026860451477506,-0.18153623144050382,-0.12699842377091908,-0.1273036319664563,0.02387951867334018,7
28,0.04821720123291016,0.016390711437930576,0.010242795944213868,0.004795557923941558,cholesky,42,10.460730855427714,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 10.460730855427714}",-0.11728767396202296,-0.10496005558503206,-0.11330655277606151,-0.15535208594215283,-0.140052223783048,-0.1071854890287154,-0.12362562915340047,-0.10276332379818773,-0.18155507335639287,-0.12695076777875086,-0.12730388751637647,0.023892578178529772,8
80,0.2037879228591919,0.03787970198636938,0.007357454299926758,0.001538999434112281,svd,42,10.653326978489245,"{'solver': 'svd', 'random_state': 42, 'alpha': 10.653326978489245}",-0.11728501382287615,-0.10502035828888678,-0.1132781443406948,-0.15540713805907672,-0.1400330715700451,-0.10713605130164422,-0.12360194553130922,-0.10279373063967379,-0.18156510719085941,-0.12693562315892293,-0.12730561839039892,0.023897885106621247,9
54,0.035833430290222165,0.004076426822901722,0.007391834259033203,0.0017457870815325933,cholesky,42,10.752376413206603,"{'solver': 'cholesky', 'random_state': 42, 'alpha': 10.752376413206603}",-0.11728377278186936,-0.10505109357196005,-0.11326393920581546,-0.15543545051872631,-0.14002364004592485,-0.10711133223087962,-0.12359024995871917,-0.10280963195219482,-0.1815708444293259,-0.12692839184908947,-0.1273068346544505,0.023900688481295812,10
