,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
49,1.1909415960311889,0.23211910186308699,0.03641154766082764,0.01241154981929722,42,39,exponential,10.55536708354177,"{'random_state': 42, 'n_estimators': 39, 'loss': 'exponential', 'learning_rate': 10.55536708354177}",-0.3362147403607622,-0.33736930794666886,-0.36066020408593147,-0.35971521041864146,-0.306833293570955,-0.3385524515562927,-0.3136349333469426,-0.28869630669063334,-0.3419359161031223,-0.2937308964127318,-0.3277343260492681,0.024302682831036714,13
16,3.5973690271377565,0.24060993166156824,0.1259138822555542,0.02955834206257191,42,147,exponential,19.059610705352675,"{'random_state': 42, 'n_estimators': 147, 'loss': 'exponential', 'learning_rate': 19.059610705352675}",-0.3601171367105119,-0.3082830352446668,-0.3987938005520926,-0.3787385938397381,-0.43903816803907203,-0.33840845434363787,-0.38578272212782755,-0.3619129629338029,-0.359968974809697,-0.38744885444835914,-0.3718492703049406,0.033558569052753034,14
19,0.7128186464309693,0.057129308613810166,0.03241095542907715,0.008147811683422337,42,27,exponential,17.258712056028013,"{'random_state': 42, 'n_estimators': 27, 'loss': 'exponential', 'learning_rate': 17.258712056028013}",-0.5214275093057007,-0.44188404341284604,-0.3772678724371086,-0.35363348428561103,-0.49455413109534185,-0.389545797807002,-0.33214745905154447,-0.5384034300159933,-0.36757191383004734,-0.3384717937041232,-0.41549074349453186,0.07376478625900333,15
79,3.425899887084961,0.19572774466811393,0.14259090423583984,0.026428764839203422,42,188,linear,5.502845872936468,"{'random_state': 42, 'n_estimators': 188, 'loss': 'linear', 'learning_rate': 5.502845872936468}",-0.2365041008685578,-0.6017752863473554,-0.34517970655713864,-0.3658811142696408,-0.39583736126924524,-0.8004260054067287,-0.41229086771727846,-0.34717167522140124,-0.5280819005977455,-0.5323225417668427,-0.4565470560021935,0.15390005904500634,16
27,2.362665581703186,0.8158565847100252,0.1119455099105835,0.05774364599787346,42,134,exponential,27.66390425212606,"{'random_state': 42, 'n_estimators': 134, 'loss': 'exponential', 'learning_rate': 27.66390425212606}",-0.49828098309466534,-0.5698023377955564,-0.4253301687516694,-0.5846283320376697,-0.45474437958777797,-0.4454665245580106,-0.5728389438010327,-0.37596948096623084,-0.3738105551989899,-0.990444831653995,-0.5291316537445597,0.1706743356652853,17
53,0.5172752380371094,0.1427041991600308,0.030552101135253907,0.005451626577200635,42,23,linear,27.56385432716358,"{'random_state': 42, 'n_estimators': 23, 'loss': 'linear', 'learning_rate': 27.56385432716358}",-0.756982918610345,-0.3474788009899301,-1.537410430704724,-0.6589093653401125,-0.30752964832911833,-0.3614612886489047,-0.7234812715673611,-0.6928893680125188,-0.6775284528428891,-0.34753173252653463,-0.6411203277572438,0.34493143922720615,18
56,0.36512811183929444,0.09990147234632651,0.0238391637802124,0.006490883044043548,42,85,linear,36.41827268634317,"{'random_state': 42, 'n_estimators': 85, 'loss': 'linear', 'learning_rate': 36.41827268634317}",-0.970350783498865,-0.8822425780463636,-0.8901712596937663,-0.6673059265672397,-0.49221183889034326,-0.36018572417714917,-0.4038506251573124,-0.7922750982690008,-0.493660500743992,-0.48281883134115283,-0.6435073166385187,0.21359638059026706,19
2,1.0043064594268798,0.7468082020103085,0.05259065628051758,0.03733393031792914,42,123,linear,33.21667508754377,"{'random_state': 42, 'n_estimators': 123, 'loss': 'linear', 'learning_rate': 33.21667508754377}",-0.38890885626262095,-0.6261143000731133,-0.6445255673968141,-0.5396093568834797,-0.4548918692828787,-0.56806773252915,-0.9708400020258579,-1.1455479181382606,-0.6611000726325392,-0.48931515410449195,-0.6488920829329208,0.22364522288787936,20
72,1.9013164043426514,1.0567382763348236,0.0906907558441162,0.04788874485990405,42,133,linear,30.16515237618809,"{'random_state': 42, 'n_estimators': 133, 'loss': 'linear', 'learning_rate': 30.16515237618809}",-0.7426601032342305,-0.3888264152537056,-1.1105311325891145,-0.4291794417247014,-0.5084564950830953,-0.42912823147013496,-0.7889959607398701,-0.7764272301438494,-0.7514718375365632,-0.6158460348496407,-0.6541522882624906,0.21285239365657674,21
54,0.7321002960205079,0.7943400641852622,0.04023652076721192,0.03701816819019693,42,147,linear,36.26819779889945,"{'random_state': 42, 'n_estimators': 147, 'loss': 'linear', 'learning_rate': 36.26819779889945}",-1.050408356225818,-0.5340524487973299,-0.6594077148157538,-0.8594448601829483,-0.5127813106449722,-0.9017666903686301,-0.44080655188555734,-0.6115168105752898,-0.4603333273811371,-0.6777085497304988,-0.6708226620607936,0.1943167539065426,22
15,0.8196962356567383,0.7766326944104477,0.049909329414367674,0.04466099516367644,42,132,linear,37.81897163581791,"{'random_state': 42, 'n_estimators': 132, 'loss': 'linear', 'learning_rate': 37.81897163581791}",-1.1476275579585848,-0.7796563520662108,-0.9366184923563283,-1.0294080517142419,-0.5160876407262261,-0.6296891389898661,-0.5165221125558331,-0.5318021496242883,-0.5712234694702869,-0.47548489825389617,-0.7134119863715762,0.2317600434915936,23
7,2.4920889377593993,0.1722556328843523,0.09706101417541504,0.03379652824296814,42,116,linear,12.106140920460229,"{'random_state': 42, 'n_estimators': 116, 'loss': 'linear', 'learning_rate': 12.106140920460229}",-0.6112918591198966,-1.152269136974828,-0.6475545894493847,-0.7330889938094821,-1.0001068618540012,-0.9340548922854852,-0.7550437337090311,-0.5118435043838963,-0.41269095810844214,-0.4859363604987541,-0.7243880890193201,0.22846495314693638,24
3,0.40681886672973633,0.11574891718327104,0.023020553588867187,0.0060541854565114945,42,192,exponential,35.56784832416208,"{'random_state': 42, 'n_estimators': 192, 'loss': 'exponential', 'learning_rate': 35.56784832416208}",-0.7033983691562692,-0.4155049967399692,-0.8334099478212869,-0.8832124355406272,-1.1220312831228236,-1.0123027035470549,-0.9471667720444861,-0.35479818751985776,-0.4545207730422859,-0.682700014081535,-0.7409045482616196,0.251404171270582,25
37,0.2944837808609009,0.044155664801883876,0.021974658966064452,0.007750179204864128,42,10,linear,28.764453426713352,"{'random_state': 42, 'n_estimators': 10, 'loss': 'linear', 'learning_rate': 28.764453426713352}",-1.5042604488302285,-0.7422269092971575,-1.3641323715964622,-0.3674387619142964,-0.6340879174152407,-0.3619087286475903,-0.8108559066696845,-0.8011163300562603,-0.6818832754126166,-0.416737257453098,-0.7684647907292635,0.3708290902117484,26
89,3.3324283599853515,0.29709195166928837,0.15727438926696777,0.040175463798910654,42,173,linear,11.255716558279138,"{'random_state': 42, 'n_estimators': 173, 'loss': 'linear', 'learning_rate': 11.255716558279138}",-0.8003213143262552,-0.6011271549684629,-0.7992650853811455,-0.5558686520716892,-0.7192225798380947,-1.0853568712837294,-0.6194824091776912,-0.4442403681890432,-1.0672715712363379,-1.087674846160926,-0.7779830852633376,0.22262068260915777,27
36,0.379591703414917,0.18700826090685996,0.020539450645446777,0.0036386439318847265,42,93,exponential,36.66839749874938,"{'random_state': 42, 'n_estimators': 93, 'loss': 'exponential', 'learning_rate': 36.66839749874938}",-0.6984822762145847,-0.7796563520662108,-0.5537038059038195,-0.6176450977040006,-0.7502879336798557,-0.43377394348872245,-0.6700925716815721,-0.9893968909289832,-0.8380542574057656,-1.4730464320972048,-0.780413956117072,0.27286961524116365,28
80,0.25032126903533936,0.04593024335582104,0.021818089485168456,0.008377082890204822,42,194,exponential,44.72241645822911,"{'random_state': 42, 'n_estimators': 194, 'loss': 'exponential', 'learning_rate': 44.72241645822911}",-0.3613262915160201,-0.5264486901313279,-0.5212491637907236,-0.5574547104844627,-1.6237990825935704,-0.8131195525766627,-0.7519413711183247,-1.5781885130771933,-0.5733221223445172,-0.8106173922780064,-0.8117466889910808,0.41720678024826585,29
39,0.4902703523635864,0.5256211788317725,0.03222334384918213,0.03714156034201167,42,136,linear,39.11962066033016,"{'random_state': 42, 'n_estimators': 136, 'loss': 'linear', 'learning_rate': 39.11962066033016}",-0.9985500663284971,-0.6839850425865796,-1.2432023495914588,-1.233953083720619,-0.615054071068553,-1.1058547139337684,-0.5438115759374269,-0.6941901465841793,-0.546269722319706,-0.47151357744829003,-0.8136384349519078,0.28506628205335743,30
74,0.20212020874023437,0.06522321372078417,0.02058577537536621,0.00665955983341227,42,24,linear,99.24962556278139,"{'random_state': 42, 'n_estimators': 24, 'loss': 'linear', 'learning_rate': 99.24962556278139}",-0.9992203249651225,-1.0029347589414819,-1.5420193730057135,-0.5721968088795337,-0.8259702058858517,-1.2321534569693335,-0.747406396844352,-0.38947238082528596,-0.26225503742958345,-0.621084934131085,-0.8194713677877342,0.36871089991458655,31
14,0.1400758981704712,0.023109504062485103,0.013360047340393066,0.004971275871627143,42,44,square,64.98252626313156,"{'random_state': 42, 'n_estimators': 44, 'loss': 'square', 'learning_rate': 64.98252626313156}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-0.8259702058858517,-1.0842057388916795,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.8330178295268302,0.5105021193232269,32
4,0.46009602546691897,0.2436859402591041,0.02499697208404541,0.007952904015358388,42,64,exponential,35.36774847423712,"{'random_state': 42, 'n_estimators': 64, 'loss': 'exponential', 'learning_rate': 35.36774847423712}",-0.37898170900365435,-1.0028604851311826,-1.0772532741660168,-0.6252047423221299,-0.7729732039701142,-0.3259342642348541,-1.1324639989800718,-0.4232854896860645,-1.1999273095130667,-1.4215948153244724,-0.8360479292331627,0.3656602077975269,33
61,0.9727086305618287,0.17513172996081372,0.05103306770324707,0.020577967399624645,42,45,linear,22.56135807903952,"{'random_state': 42, 'n_estimators': 45, 'loss': 'linear', 'learning_rate': 22.56135807903952}",-1.1056991823873266,-0.7428519500625587,-0.7051993999095952,-1.5666842169569903,-1.0903738960991707,-0.5758019169272015,-0.383927809507257,-0.7122437145613202,-0.4480712749729927,-1.1481039262165527,-0.8478957287600967,0.35085594023317423,34
84,0.14469947814941406,0.01776322774195891,0.014246654510498048,0.0047937398405928176,42,53,linear,53.3267100050025,"{'random_state': 42, 'n_estimators': 53, 'loss': 'linear', 'learning_rate': 53.3267100050025}",-0.8144518179113913,-0.7222290012422208,-0.2578708119622108,-1.5666842169569903,-1.1866338066726991,-0.21815332505426815,-1.125204312665791,-1.1865717297238998,-0.7971497379465243,-0.8503665879575342,-0.8725315348093531,0.39763417998283673,35
59,0.11633155345916749,0.014397438437555317,0.012153959274291993,0.0006446155463959173,42,19,square,66.8834748374187,"{'random_state': 42, 'n_estimators': 19, 'loss': 'square', 'learning_rate': 66.8834748374187}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-1.5620506175729547,-0.7835167260652409,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.8765569694128967,0.5529883996789651,36
93,0.6377132892608642,0.12719976841638403,0.03003194332122803,0.009864427593437695,42,25,linear,14.757463931965981,"{'random_state': 42, 'n_estimators': 25, 'loss': 'linear', 'learning_rate': 14.757463931965981}",-0.8231031777242034,-1.2269044755545717,-0.5911594512336431,-1.1656026603114744,-1.3639331333099414,-0.988466472960269,-0.6291940421050816,-0.6247786217036468,-0.8822527849380483,-0.5373936431068573,-0.8832788462947736,0.2792583431078711,37
60,0.14698390960693358,0.020636202020038946,0.0139326810836792,0.004075309879749007,42,193,linear,74.3872192096048,"{'random_state': 42, 'n_estimators': 193, 'loss': 'linear', 'learning_rate': 74.3872192096048}",-0.6620244363745983,-0.7222290012422496,-0.5437562592220758,-1.5650198705044278,-1.1389897248975727,-0.5820998315418713,-0.24887003063799526,-1.5781885130771838,-1.2868976763229498,-0.5764480807522575,-0.8904523424573181,0.44192154378603604,38
55,0.1469883441925049,0.037963007537503896,0.014200854301452636,0.007119471133778501,42,139,square,71.03554672336168,"{'random_state': 42, 'n_estimators': 139, 'loss': 'square', 'learning_rate': 71.03554672336168}",-1.504260448830232,-0.7266792321737773,-1.5655975145820726,-0.24410351511808684,-1.5620506175729547,-1.0842057388916795,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-0.2391867205615182,-0.8937740908654032,0.5830530658547849,39
90,0.2190244436264038,0.05232573451058589,0.022269535064697265,0.00777274371362675,42,142,square,73.33669499749875,"{'random_state': 42, 'n_estimators': 142, 'loss': 'square', 'learning_rate': 73.33669499749875}",-1.504260448830232,-0.7266792321737773,-1.5655975145820726,-0.24410351511808684,-1.5620506175729547,-1.0842057388916795,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-0.2391867205615182,-0.8937740908654032,0.5830530658547849,39
45,1.186581540107727,0.19517723765403122,0.05821688175201416,0.014649415097659603,42,63,linear,16.558362581290645,"{'random_state': 42, 'n_estimators': 63, 'loss': 'linear', 'learning_rate': 16.558362581290645}",-0.7286042729884141,-0.8324623323374652,-0.6360054118307377,-1.0578808956381036,-0.9242856836682586,-0.8321998771696963,-1.1915279311577516,-0.6426172079925092,-1.5130286314529156,-0.5840285910391522,-0.8942640835275004,0.27573383285678693,41
51,0.17371101379394532,0.055529019941894,0.018498921394348146,0.009432310355267896,42,45,linear,74.73739394697348,"{'random_state': 42, 'n_estimators': 45, 'loss': 'linear', 'learning_rate': 74.73739394697348}",-0.6882452419051986,-0.7222290012422496,-0.5571401619765409,-1.5650198705044278,-1.1389897248975727,-0.5820998315418713,-0.24887003063799526,-1.5781885130771838,-1.2868976763229498,-0.5764480807522575,-0.8944128132858247,0.43959036546460506,42
52,0.1993704319000244,0.04467814759618248,0.015559554100036621,0.003413501929376555,42,7,linear,44.92251630815408,"{'random_state': 42, 'n_estimators': 7, 'loss': 'linear', 'learning_rate': 44.92251630815408}",-1.4691779723016567,-0.7422269092971575,-1.5094196612570319,-1.0450439121073944,-0.5009254995293833,-0.8977335138123942,-1.045232898125961,-0.796708013385934,-0.5090737343949263,-0.4729667420512,-0.8988508856263039,0.3560169854441666,43
13,0.12829315662384033,0.02279766259937299,0.016318559646606445,0.007357390821751172,42,162,square,65.8829755877939,"{'random_state': 42, 'n_estimators': 162, 'loss': 'square', 'learning_rate': 65.8829755877939}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-1.5620506175729547,-1.0842057388916795,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.9066258706955406,0.5552820758979563,44
81,0.13807506561279298,0.02353397619703604,0.014315104484558106,0.002819680703227958,42,192,square,57.07858219109555,"{'random_state': 42, 'n_estimators': 192, 'loss': 'square', 'learning_rate': 57.07858219109555}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-1.5620506175729547,-1.0842057388916795,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.9066258706955406,0.5552820758979563,44
30,0.19471499919891358,0.04610104308776928,0.02259361743927002,0.010395991280715331,42,44,linear,61.330704002001,"{'random_state': 42, 'n_estimators': 44, 'loss': 'linear', 'learning_rate': 61.330704002001}",-0.37799564233468425,-0.4871137521069615,-1.5636810310517517,-0.42580527420938297,-0.5997406049264906,-0.9780123821975744,-1.4455640342201848,-1.017369528087708,-0.7012985445525249,-1.473430241441236,-0.9070011035128498,0.43402401608929797,46
29,0.1417299270629883,0.04723323747221876,0.014519858360290527,0.006400428200608713,42,60,square,50.225162331165585,"{'random_state': 42, 'n_estimators': 60, 'loss': 'square', 'learning_rate': 50.225162331165585}",-1.504260448830232,-1.077085975780105,-0.5652659642713431,-0.24410351511808684,-1.1207406888565172,-0.48050020498997403,-0.747406396844352,-0.6278083587336016,-1.5130286314529156,-1.2065507348416367,-0.9086750919718763,0.4159136589761808,47
67,0.17903051376342774,0.037648957888914536,0.019434905052185057,0.007618456814708907,42,152,linear,83.44173741870935,"{'random_state': 42, 'n_estimators': 152, 'loss': 'linear', 'learning_rate': 83.44173741870935}",-0.7971037065651759,-1.077085975780105,-0.7273652917879713,-0.5474268584417771,-0.7678937512245462,-1.2321534569693335,-0.6753560317014584,-1.5894698253036972,-1.2868976763229498,-0.4035653593486345,-0.9104317933445649,0.3528056301062447,48
48,0.1751810073852539,0.035018400777367384,0.017467617988586426,0.008133307455110815,42,14,linear,61.43075392696348,"{'random_state': 42, 'n_estimators': 14, 'loss': 'linear', 'learning_rate': 61.43075392696348}",-0.37799564233468425,-0.4871137521069615,-1.5636810310517517,-0.42580527420938297,-0.6340879174152528,-0.9780123821975738,-1.4455640342201848,-1.017369528087708,-0.7012985445525249,-1.473430241441236,-0.9104358347617261,0.4317085920837939,49
65,0.15406472682952882,0.0348989067264726,0.01940884590148926,0.009543405004431972,42,166,square,55.978033016508256,"{'random_state': 42, 'n_estimators': 166, 'loss': 'square', 'learning_rate': 55.978033016508256}",-1.504260448830232,-1.2733041710301687,-0.2578708119622108,-0.24410351511808684,-1.5620506175729547,-1.0842057388916795,-0.24887003063799526,-0.24975845883279937,-1.5130286314529156,-1.2065507348416367,-0.9144003159170678,0.5597988590107741,50
38,0.2063920497894287,0.050235000139657,0.01830754280090332,0.0052488898930240484,42,62,linear,55.92800805402701,"{'random_state': 42, 'n_estimators': 62, 'loss': 'linear', 'learning_rate': 55.92800805402701}",-0.5998791596262384,-0.8276897490663516,-0.2578708119622108,-1.127777150458498,-1.105651176902096,-1.512293734838325,-0.747406396844352,-1.1186293541690782,-0.7610554180305737,-1.2065507348416367,-0.9264803686739359,0.3397145997406099,51
63,0.1631457567214966,0.03728542022691485,0.01501016616821289,0.004609297520423783,42,198,square,57.578831815907954,"{'random_state': 42, 'n_estimators': 198, 'loss': 'square', 'learning_rate': 57.578831815907954}",-1.504260448830232,-1.195559718814895,-0.2578708119622108,-0.24410351511808684,-1.5620506175729547,-0.6540591970734703,-0.24887003063799526,-0.8857193882296835,-1.5130286314529156,-1.2065507348416367,-0.9272073094534081,0.5177222692911516,52
92,0.16882700920104982,0.04024097687614567,0.016884541511535643,0.005480122435527694,42,100,square,45.52281585792896,"{'random_state': 42, 'n_estimators': 100, 'loss': 'square', 'learning_rate': 45.52281585792896}",-1.504260448830232,-1.5421302006775417,-0.2578708119622108,-0.24410351511808684,-1.5172501251853523,-0.37312976713826973,-0.747406396844352,-0.3975929316267081,-1.5130286314529156,-1.2065507348416367,-0.9303323563677305,0.5490770933694632,53
35,0.23170065879821777,0.06683022469593768,0.017673373222351074,0.004819602662227853,42,156,linear,62.88147783891946,"{'random_state': 42, 'n_estimators': 156, 'loss': 'linear', 'learning_rate': 62.88147783891946}",-0.37767781664196026,-0.5106494160051166,-0.44307071354520294,-0.4265240089644466,-1.3745626542840734,-1.2321534569693335,-1.4455640342201848,-1.4922915727837045,-0.8100452994802306,-1.2065507348416367,-0.9319089707735891,0.43968700900237295,54
26,0.1625051736831665,0.03175867972879176,0.015219831466674804,0.00580896241666037,42,124,linear,59.42975542771386,"{'random_state': 42, 'n_estimators': 124, 'loss': 'linear', 'learning_rate': 59.42975542771386}",-0.47435661006242236,-0.5020685932606759,-0.6461654804871985,-1.127777150458498,-0.5397413981379241,-1.2786899610541513,-1.4455640342201848,-1.4922915727837045,-0.649018013312524,-1.2065507348416367,-0.9362223548618921,0.3900413546836437,55
33,3.095760369300842,0.31760057546837134,0.1305251121520996,0.03921758959809006,42,141,square,2.501348124062031,"{'random_state': 42, 'n_estimators': 141, 'loss': 'square', 'learning_rate': 2.501348124062031}",-1.0503876137205137,-1.1146526854959575,-0.9664955832841096,-0.5255999956345488,-1.2475596174745154,-1.3511456908413202,-0.6361200308243882,-1.1080137898119002,-0.8132624677434018,-0.6265329626124596,-0.9439770437443116,0.26711225146718137,56
85,0.12897834777832032,0.012212093980820843,0.015087485313415527,0.004144911375542655,42,10,linear,92.59630555277639,"{'random_state': 42, 'n_estimators': 10, 'loss': 'linear', 'learning_rate': 92.59630555277639}",-0.9172285068512334,-1.128934987667126,-1.5129226114801546,-0.24410351511808684,-0.5590799917439024,-0.5820998315418713,-0.8491961761275011,-1.5894698253036987,-1.5130286314529156,-0.5669865389242482,-0.9463050616210736,0.44934168459551677,57
97,0.2219634771347046,0.06787404526599454,0.021788787841796876,0.01098359785927892,42,92,linear,73.73689469734867,"{'random_state': 42, 'n_estimators': 92, 'loss': 'linear', 'learning_rate': 73.73689469734867}",-0.5817354251172474,-0.7222290012422496,-0.535668379221292,-1.5650198705044278,-1.1389897248975727,-0.5820998315418713,-0.24887003063799526,-1.5781885130771838,-1.2868976763229498,-1.5867304539201836,-0.9826428906482974,0.47989169426148437,58
18,0.19031012058258057,0.0381875768518452,0.013544321060180664,0.003154936724886102,42,116,linear,73.73689469734867,"{'random_state': 42, 'n_estimators': 116, 'loss': 'linear', 'learning_rate': 73.73689469734867}",-0.5817354251172474,-0.7222290012422496,-0.535668379221292,-1.5650198705044278,-1.1389897248975727,-0.5820998315418713,-0.24887003063799526,-1.5781885130771838,-1.2868976763229498,-1.5867304539201836,-0.9826428906482974,0.47989169426148437,58
68,0.20411763191223145,0.0417141732458629,0.013769984245300293,0.0020792147177183485,42,24,linear,63.731902201100546,"{'random_state': 42, 'n_estimators': 24, 'loss': 'linear', 'learning_rate': 63.731902201100546}",-1.580027380017523,-0.5305392874948163,-0.43127028809460527,-0.7991986049911834,-0.5397413981379241,-1.2321534569693335,-1.4455640342201848,-1.4922915727837045,-0.7610554180305737,-1.2065507348416367,-1.0018392175581485,0.41556409964005714,60
17,0.20606796741485595,0.06737825430839195,0.018214988708496093,0.004553211826179031,42,127,linear,76.7383924462231,"{'random_state': 42, 'n_estimators': 127, 'loss': 'linear', 'learning_rate': 76.7383924462231}",-0.6451671133361451,-0.4788330250208968,-0.6183523130521009,-1.5543054239530838,-0.4903588621517745,-1.2321534569693335,-0.5613089723182393,-1.5894698253036956,-1.2868976763229498,-1.5867304539201836,-1.0043577122348404,0.4615579777886343,61
