,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
65,0.04080245494842529,0.004362060932062223,0.009482240676879883,0.0038582561481304433,42,9.948474237118559,"{'random_state': 42, 'alpha': 9.948474237118559}",-0.11729640722310537,-0.10479604699174334,-0.11338738292084596,-0.15520579016319744,-0.14010870052382574,-0.10732633465949419,-0.12369502032493361,-0.10268597211725411,-0.18153621897238356,-0.12699847603066627,-0.12730363499274494,0.0238795067042304,18
71,0.04233272075653076,0.006197711438680639,0.008480381965637208,0.0011519182536409882,42,9.930465232616308,"{'random_state': 42, 'alpha': 9.930465232616308}",-0.11729675988610497,-0.10479018164491691,-0.11339036923166876,-0.1552006537127541,-0.1401108403091095,-0.10733154707569076,-0.12369763771085235,-0.1026833516320938,-0.18153577917979682,-0.1270003613621037,-0.12730374817450918,0.02387907778679393,19
54,0.04959115982055664,0.0124511163927949,0.009488463401794434,0.003769321264812908,42,9.920460230115058,"{'random_state': 42, 'alpha': 9.920460230115058}",-0.1172969571909594,-0.10478692011619414,-0.11339203265740819,-0.1551978004065276,-0.14011203378858672,-0.10733445082962986,-0.12369909723334396,-0.10268189884164243,-0.1815355417690912,-0.12700141514561267,-0.12730381479789962,0.02387884046943411,20
19,0.03960425853729248,0.0028374535006088337,0.008256745338439942,0.0008443265902080411,42,10.45472736368184,"{'random_state': 42, 'alpha': 10.45472736368184}",-0.11728776220773592,-0.1049581642316066,-0.11330745526889993,-0.15535037003824223,-0.14005283840898192,-0.10718705983451608,-0.12362638780888507,-0.10276238712159574,-0.18155478512800777,-0.12695126340473897,-0.12730384734532102,0.023892415949021237,21
63,0.045113992691040036,0.00311649836727353,0.007419204711914063,0.0005652009811936878,42,10.45672836418209,"{'random_state': 42, 'alpha': 10.45672836418209}",-0.1172877327587537,-0.10495879471021483,-0.11330715434745606,-0.1553509419578251,-0.14005263343035865,-0.10718653607259736,-0.12362613480548974,-0.1027626992455236,-0.18155488102814096,-0.126951098048935,-0.1273038606405295,0.023892469999023697,22
51,0.041785025596618654,0.0035088072888606724,0.009042477607727051,0.002305124147509225,42,9.886443221610806,"{'random_state': 42, 'alpha': 9.886443221610806}",-0.11729763543255414,-0.1047758148221071,-0.11339771169766152,-0.15518810069861366,-0.14011611689958886,-0.10734436636103534,-0.12370408869114619,-0.10267697565148474,-0.18153477177736177,-0.1270050322544376,-0.12730406142859912,0.023878038819744176,23
34,0.03941266536712647,0.0021614063510118045,0.007814288139343262,0.0007763118519197436,42,10.486743371685844,"{'random_state': 42, 'alpha': 10.486743371685844}",-0.11728729535506893,-0.10496824242948413,-0.1133026543137237,-0.15535952094211503,-0.1400495731277332,-0.10717870392459179,-0.12362235638933287,-0.10276739021643978,-0.18155633965240595,-0.12694863694585853,-0.12730407132967542,0.023893283388822885,24
27,0.04098732471466064,0.003990592460785289,0.009238553047180176,0.0022174949811450675,42,9.836418209104552,"{'random_state': 42, 'alpha': 9.836418209104552}",-0.11729865375151517,-0.10475943808819378,-0.11340612922610767,-0.1551738409481773,-0.14012219295069903,-0.10735906895731037,-0.1237115112620628,-0.10266978177960558,-0.18153374492055158,-0.127010448415451,-0.12730448102996744,0.023876874803290395,25
99,0.038969993591308594,0.004691877912083347,0.006682991981506348,0.001867879402461563,42,10.582791395697848,"{'random_state': 42, 'alpha': 10.582791395697848}",-0.1172859498649018,-0.10499835673028812,-0.11328842682344921,-0.1553869754133244,-0.1400399596732905,-0.10715394420287214,-0.12361047325151331,-0.10278251492374121,-0.18156125752376087,-0.12694100133340966,-0.12730488597405512,0.023895918880666184,26
93,0.05218164920806885,0.015209962380395903,0.009615921974182129,0.0031591122628442285,42,10.59879939969985,"{'random_state': 42, 'alpha': 10.59879939969985}",-0.11728573358634718,-0.10500335836897776,-0.11328608096700957,-0.15539155130350132,-0.14003838376005373,-0.10714986204119219,-0.12360852321922483,-0.10278505234073919,-0.18156211371631917,-0.12693976387929673,-0.12730504231826617,0.023896362865588296,27
50,0.04081757068634033,0.0037139438871268736,0.008676958084106446,0.0009550591951649427,42,10.6008004002001,"{'random_state': 42, 'alpha': 10.6008004002001}",-0.11728570671067758,-0.1050039832261024,-0.11328578824216308,-0.15539212329093635,-0.14003818729559722,-0.1071493526569024,-0.12360828007303652,-0.10278536984884508,-0.18156222146615286,-0.12693960989731995,-0.12730506227077334,0.023896418457262345,28
60,0.04192652702331543,0.004758235889404302,0.007705521583557129,0.0005457375137021525,42,10.61080540270135,"{'random_state': 42, 'alpha': 10.61080540270135}",-0.11728557286205235,-0.10500710635437417,-0.11328432630627056,-0.15539498323057427,-0.14003720671887082,-0.10714680868266331,-0.12360706636444944,-0.10278695849008404,-0.18156276262769472,-0.12693884231494162,-0.12730516339519754,0.023896696726209216,29
38,0.04185802936553955,0.00289303428379331,0.00830843448638916,0.0007349646318758793,42,9.738369184592296,"{'random_state': 42, 'alpha': 9.738369184592296}",-0.1173007226314053,-0.10472718129943157,-0.11342285768689021,-0.15514590897614888,-0.1401343522405561,-0.10738830952160253,-0.12372634704186453,-0.10265584346619586,-0.1815321035780774,-0.127021403690776,-0.12730550301329485,0.02387464607259,30
82,0.045410323143005374,0.009551194898592416,0.007862281799316407,0.0007482158788245374,42,10.650825412706354,"{'random_state': 42, 'alpha': 10.650825412706354}",-0.11728504627233988,-0.1050195796302493,-0.11327850662901719,-0.15540642298668123,-0.14003331339874003,-0.10713668172556813,-0.1236022451187611,-0.10279333132124013,-0.18156496726956514,-0.12693581061948156,-0.12730559049716436,0.023897814938719425,31
52,0.04146466255187988,0.003336886289775064,0.008338999748229981,0.0009152370296198316,42,10.662831415707855,"{'random_state': 42, 'alpha': 10.662831415707855}",-0.11728489103366595,-0.10502331563028103,-0.11327676945559262,-0.15540985489667833,-0.14003215440738814,-0.10713365884092632,-0.12360080918129453,-0.10279524884038684,-0.18156564106290862,-0.12693491310627522,-0.12730572564553977,0.023898151990505986,32
46,0.0457094669342041,0.005526084210476079,0.007889223098754884,0.0010462395065575817,42,10.692846423211606,"{'random_state': 42, 'alpha': 10.692846423211606}",-0.11728450844263578,-0.10503264360109112,-0.11327244407782137,-0.15541843459515178,-0.14002927500760534,-0.1071261321496357,-0.12359724029557083,-0.10280005400920267,-0.18156735037996452,-0.12693269338989088,-0.127306077594857,0.02389899778786414,33
48,0.04541494846343994,0.004484983511986072,0.009524106979370117,0.0032609997346014384,42,10.714857428714357,"{'random_state': 42, 'alpha': 10.714857428714357}",-0.11728423285815616,-0.10503947322732761,-0.11326928802321429,-0.15542472627473453,-0.14002717978888382,-0.10712064016208554,-0.1235946420601091,-0.10280358806906822,-0.1815686262816363,-0.1269310873398884,-0.12730634840851038,0.023899620888339992,34
44,0.04275660514831543,0.0026753684994907244,0.008226323127746581,0.0008790571969895699,42,10.728864432216108,"{'random_state': 42, 'alpha': 10.728864432216108}",-0.11728405967374601,-0.10504381457366647,-0.11326728660209053,-0.15542873001364274,-0.14002585363409184,-0.10711715735801285,-0.1235929969483588,-0.10280584151580507,-0.18156944802329228,-0.1269300748374909,-0.12730652631801975,0.0239000186497634,35
39,0.04503920078277588,0.0034557576411269096,0.009378647804260254,0.0012058908563640416,42,10.74287143571786,"{'random_state': 42, 'alpha': 10.74287143571786}",-0.11728388818638243,-0.10504815221224864,-0.11326529059433384,-0.15543273370021193,-0.14002453303367737,-0.10711368392987623,-0.12359135827910435,-0.10280809844768964,-0.18157027735218328,-0.12692906971802712,-0.1273067085453735,0.0239004173707531,36
97,0.05392954349517822,0.014124159287018068,0.011043143272399903,0.005055489987958108,42,9.64432216108054,"{'random_state': 42, 'alpha': 9.64432216108054}",-0.11730279920181176,-0.10469604143314257,-0.1134391933654642,-0.15511914098088467,-0.14014633235394366,-0.10741689345969802,-0.12374094133724538,-0.10264267933514855,-0.1815310031756734,-0.12703234289090692,-0.1273067367533919,0.023872576244868365,37
73,0.04183759689331055,0.002707195342874192,0.008541083335876465,0.0008471198020208208,42,9.514257128564282,"{'random_state': 42, 'alpha': 9.514257128564282}",-0.11730582266320591,-0.10465264781792148,-0.11346226126795711,-0.15508216570271702,-0.14016342497868328,-0.10745731262925609,-0.1237617261475526,-0.10262481381722881,-0.1815302725458643,-0.12704818588444636,-0.1273088633454833,0.02386982846668803,38
79,0.04453971385955811,0.00764078470970409,0.008059191703796386,0.00046464794989263704,42,9.510255127563783,"{'random_state': 42, 'alpha': 9.510255127563783}",-0.11730591852304126,-0.10465130652029218,-0.11346297991858385,-0.15508102889436828,-0.14016396072783976,-0.10745857293901605,-0.12376237693089122,-0.1026242704905139,-0.1815302649843841,-0.12704868676020184,-0.12730893666891324,0.023869746101032898,39
37,0.03953638076782227,0.0013628632762635704,0.008054208755493165,0.0013129622346720775,42,10.904952476238119,"{'random_state': 42, 'alpha': 10.904952476238119}",-0.11728202607839582,-0.10509807782737676,-0.1132425840122412,-0.155479056140162,-0.14000965053148132,-0.1070741644064152,-0.12357285927768435,-0.10283446390865816,-0.18158041533714925,-0.1269179681937442,-0.1273091265713308,0.023905098995150875,40
28,0.04690022468566894,0.004620612218138481,0.008133459091186523,0.0005670201735793349,42,9.486243121560781,"{'random_state': 42, 'alpha': 9.486243121560781}",-0.11730649726571139,-0.10464325100890198,-0.11346730303638386,-0.1550742092321879,-0.14016718768810113,-0.10746615592483241,-0.12376629589965188,-0.1026210186366282,-0.1815302386372348,-0.12705170903587212,-0.12730938663655056,0.023869254703640493,41
61,0.04001030921936035,0.004293098169047589,0.007375335693359375,0.0011412650578321373,42,10.948974487243621,"{'random_state': 42, 'alpha': 10.948974487243621}",-0.11728155875279304,-0.10511155392624506,-0.11323653946810339,-0.1554916348928201,-0.14000573322211363,-0.10706364141842523,-0.12356797984437133,-0.10284170278990806,-0.181583337246672,-0.12691511833793315,-0.1273098799899385,0.023906391419146623,42
89,0.05100934505462647,0.013325379132270054,0.010946917533874511,0.004402783791844395,42,10.968984492246122,"{'random_state': 42, 'alpha': 10.968984492246122}",-0.11728135169807839,-0.10511766770791811,-0.11323380908139376,-0.1554973520250397,-0.1400039699865895,-0.10705888753663395,-0.12356578209231664,-0.10284500398498563,-0.18158468863300878,-0.12691384589718732,-0.12731023586431517,0.023906981732942593,43
76,0.044915628433227536,0.002135103156035135,0.007298660278320312,0.0008188322724136865,42,9.438219109554778,"{'random_state': 42, 'alpha': 9.438219109554778}",-0.11730767327029233,-0.10462710008950908,-0.11347600718132986,-0.15506057619131258,-0.14017370609555008,-0.10748143120922585,-0.12377420762970717,-0.1026145568838437,-0.18153028456799877,-0.12705784168345788,-0.12731033848022272,0.02386828644689853,44
53,0.038851356506347655,0.004817373073281655,0.0070991992950439455,0.0011287038454149605,42,9.428214107053527,"{'random_state': 42, 'alpha': 9.428214107053527}",-0.11730792139547183,-0.1046237285890401,-0.11347783030660648,-0.15505773706081674,-0.14017507498877435,-0.10748463202555106,-0.12377586836578533,-0.1026132177746382,-0.18153031083443252,-0.1270591342049408,-0.12731054555460575,0.02386808719504616,45
14,0.042184758186340335,0.007043634157255249,0.008561539649963378,0.001598217298509483,42,11.015007503751876,"{'random_state': 42, 'alpha': 11.015007503751876}",-0.11728088813036332,-0.10513170176820834,-0.11322756961312692,-0.1555105001627726,-0.13999995541224142,-0.10704802256954486,-0.1235607747654942,-0.10285262210388416,-0.18158785135594704,-0.12691097325481215,-0.12731108591363952,0.023908346099056364,46
26,0.04312090873718262,0.0051065718245755405,0.008211112022399903,0.0009189776041667116,42,9.400200100050025,"{'random_state': 42, 'alpha': 9.400200100050025}",-0.11730862190891056,-0.10461427599173571,-0.1134829530487398,-0.15504978955027884,-0.14017892800476411,-0.10749362841903486,-0.12378054142776455,-0.10260948136750662,-0.18153041529536532,-0.1270627807719979,-0.12731114157860984,0.023867533873311808,47
22,0.04026803970336914,0.005015471849480187,0.007659411430358887,0.001072615942150406,42,9.390195097548775,"{'random_state': 42, 'alpha': 9.390195097548775}",-0.11730887415683104,-0.10461089562537185,-0.1134847890417493,-0.1550469519000079,-0.14018031129281752,-0.10749685364495248,-0.12378221862225133,-0.10260815163322116,-0.18153046370093334,-0.12706409298098745,-0.12731136025991235,0.023867337906504978,48
67,0.037694883346557614,0.00496164133639501,0.008121585845947266,0.0012932877678739458,42,11.031015507753876,"{'random_state': 42, 'alpha': 11.031015507753876}",-0.11728073100865886,-0.10513657418769347,-0.11322541251822539,-0.15551507298502995,-0.13999857231754984,-0.10704426585730688,-0.12355904852512643,-0.10285528011766114,-0.18158896910741332,-0.12690999159893168,-0.1273113918223597,0.023908822805358804,49
62,0.045005416870117186,0.010869183618384034,0.008693861961364745,0.0012800117104640723,42,11.045022511255628,"{'random_state': 42, 'alpha': 11.045022511255628}",-0.11728059526467247,-0.1051408337620187,-0.11322353060930972,-0.15551907400555642,-0.13999736770291635,-0.10704098817174296,-0.12355754456897582,-0.10285760934361343,-0.18158995456643295,-0.12690914002630624,-0.1273116638021545,0.02390924082074884,50
24,0.047615981101989745,0.004915325628408621,0.009406757354736329,0.0016843651998362196,42,9.366183091545773,"{'random_state': 42, 'alpha': 9.366183091545773}",-0.11730948400294974,-0.10460277318212075,-0.11348920930555019,-0.15504014317690945,-0.14018364674396674,-0.10750462057660627,-0.12378626167276044,-0.1026049704090033,-0.18153060386532208,-0.1270672635741613,-0.12731189765093504,0.023866871156402743,51
31,0.04536569118499756,0.009939610936903775,0.007204389572143555,0.0004696018271922808,42,11.103051525762881,"{'random_state': 42, 'alpha': 11.103051525762881}",-0.1172800500980405,-0.10515844302759103,-0.11321578906922498,-0.15553564755471275,-0.1399924324392351,-0.10702750246627953,-0.12355137819495292,-0.102867293184124,-0.18159411038049234,-0.12690568493110516,-0.12731283313457584,0.02391098140255439,52
8,0.043138742446899414,0.0036759282553148515,0.008475589752197265,0.0010565520976502357,42,11.125062531265632,"{'random_state': 42, 'alpha': 11.125062531265632}",-0.11727985052703108,-0.10516510665702582,-0.11321287567270734,-0.1555419331276978,-0.13999058359448352,-0.10702242626119234,-0.12354906616099282,-0.10287098066244246,-0.18159571728697407,-0.1269044048601037,-0.1273132944810651,0.02391164528073637,53
95,0.05121393203735351,0.018348558050734192,0.01071338653564453,0.004430513931296862,42,11.137068534267133,"{'random_state': 42, 'alpha': 11.137068534267133}",-0.11727974333550337,-0.10516873773050033,-0.11321129186699731,-0.15554536138991806,-0.13998958046753224,-0.10701966642119287,-0.12354781125858219,-0.10287299530336429,-0.18159660080208087,-0.12690371365635222,-0.12731355022320237,0.023912008232098228,54
30,0.03772273063659668,0.005426335337658587,0.007606244087219239,0.0018824354138167968,42,9.286143071535768,"{'random_state': 42, 'alpha': 9.286143071535768}",-0.11731156254484604,-0.10457560024582335,-0.11350408592883227,-0.15501746479329842,-0.140194924992717,-0.10753078190287266,-0.1237999213733541,-0.10259447068516635,-0.18153131872246525,-0.12707805140942155,-0.1273138182598797,0.023865352317910014,55
2,0.04769077301025391,0.01005682851164596,0.009351062774658202,0.0021286328919657856,42,11.153076538269135,"{'random_state': 42, 'alpha': 11.153076538269135}",-0.11727960223768914,-0.10517357518216797,-0.11320918595319575,-0.15554993214369492,-0.13998824880202007,-0.10701599648262373,-0.12354614484893053,-0.10287568508783856,-0.18159778649306887,-0.12690279972670862,-0.12731389569579382,0.02391249307817568,56
6,0.046104812622070314,0.004957324525373547,0.0082014799118042,0.000993257244489386,42,9.268134067033516,"{'random_state': 42, 'alpha': 9.268134067033516}",-0.1173120399882305,-0.10456946539127816,-0.11350746356487858,-0.15501236599029358,-0.14019749686619468,-0.10753672634649228,-0.12380303393028626,-0.10259213059915043,-0.18153153276616227,-0.1270805256267552,-0.12731427810697218,0.023865018559290282,57
41,0.04114346504211426,0.0033078168090479383,0.008980274200439453,0.0020816973310351827,42,11.195097548774386,"{'random_state': 42, 'alpha': 11.195097548774386}",-0.1172792417415734,-0.10518625192993902,-0.11320368950808235,-0.15556192888741424,-0.1399847847705596,-0.1070064161910233,-0.12354180729718435,-0.10288276521496054,-0.18160094035417002,-0.12690044217409122,-0.12731482680689982,0.023913770699305708,58
87,0.04846556186676025,0.00851635742485567,0.008506107330322265,0.001663766829831408,42,11.22511255627814,"{'random_state': 42, 'alpha': 11.22511255627814}",-0.11727899297278783,-0.1051952877147234,-0.11319979135850737,-0.15557049660990388,-0.1399823383091016,-0.10699962010539131,-0.123538741468779,-0.10288783956283162,-0.18160322952283087,-0.12689879477140445,-0.12731551323962614,0.02391468757228043,59
32,0.04479231834411621,0.006315686669570516,0.008437848091125489,0.0015800846521305638,42,9.210105052526263,"{'random_state': 42, 'alpha': 9.210105052526263}",-0.11731360308699412,-0.1045496447413659,-0.11351842366659011,-0.15499594658995763,-0.14020587070740545,-0.10755602781435769,-0.12381316219154972,-0.10258464690744945,-0.18153235766676332,-0.12708861699866852,-0.12731583003711017,0.02386396349978217,60
91,0.05419247150421143,0.01604167167501217,0.013854765892028808,0.007074936193358165,42,9.194097048524263,"{'random_state': 42, 'alpha': 9.194097048524263}",-0.1173140409537961,-0.10454416272584713,-0.11352146782447531,-0.15499141988683673,-0.14020820418951524,-0.1075613921799393,-0.12381598294623038,-0.10258259775689539,-0.18153262190615665,-0.12709088128714657,-0.1273162771656839,0.023863677995906257,61
75,0.04133782386779785,0.0023596486965423717,0.00838470458984375,0.0012631864798977215,42,9.18409204602301,"{'random_state': 42, 'alpha': 9.18409204602301}",-0.11731431609286036,-0.10454073332245814,-0.11352337498579754,-0.15498859132556564,-0.14020966780141322,-0.10756475371357727,-0.12381775182955146,-0.10258132042477618,-0.1815327951844316,-0.12709230358596535,-0.1273165608266397,0.023863500788584686,62
49,0.041875910758972165,0.004564812580901309,0.007826137542724609,0.0005576872707336218,42,9.182091045522762,"{'random_state': 42, 'alpha': 9.182091045522762}",-0.1173143712568351,-0.10454004715114693,-0.11352375683988132,-0.15498802567180184,-0.14020996100353283,-0.10756542683495793,-0.12381810615305706,-0.10258106527172761,-0.18153283059271305,-0.1270925887043937,-0.12731661794800472,0.023863465461349105,63
36,0.04214687347412109,0.007377964632359893,0.007670950889587402,0.0006924585806860709,42,9.17208604302151,"{'random_state': 42, 'alpha': 9.17208604302151}",-0.11731464775852568,-0.10453661483966482,-0.11352566822196661,-0.15498519769742503,-0.14021142941705197,-0.10756879652249306,-0.1238198805093228,-0.10257979107624356,-0.18153301140628336,-0.1270940175960412,-0.1273169055045018,0.02386328939809172,64
12,0.03983364105224609,0.002045869222124555,0.008825421333312988,0.0015034423764993426,42,9.16208104052026,"{'random_state': 42, 'alpha': 9.16208104052026}",-0.11731492539826661,-0.10453318010037087,-0.11352758312778533,-0.15498237021711464,-0.14021290184249516,-0.10757217302340467,-0.12382165943772995,-0.10257851950183362,-0.18153319852188413,-0.1270954519972062,-0.12731719631680913,0.02386311429267136,65
70,0.05020260810852051,0.016965739004855682,0.010561752319335937,0.007077992361563971,42,11.319159579789895,"{'random_state': 42, 'alpha': 11.319159579789895}",-0.11727826022490445,-0.10522349797606174,-0.11318772642845898,-0.1555973340580906,-0.1399748213451101,-0.10697857642006972,-0.12352930831597593,-0.10290383027319842,-0.1816105955417385,-0.12689382774598648,-0.1273177778329595,0.023917582986018766,66
40,0.03955214023590088,0.0020423218242026984,0.00824441909790039,0.0008197516170801673,42,11.341170585292646,"{'random_state': 42, 'alpha': 11.341170585292646}",-0.11727809889037458,-0.10523007823813861,-0.11318493517629513,-0.15560361327351244,-0.13997309427959448,-0.10697370566276596,-0.12352713810531689,-0.10290759248165608,-0.1816123612178195,-0.12689270743905717,-0.12731833247645308,0.023918265461250705,67
56,0.0391087532043457,0.0023028808938887406,0.007944297790527344,0.0008609003171940918,42,11.4072036018009,"{'random_state': 42, 'alpha': 11.4072036018009}",-0.11727763781005972,-0.10524976909527593,-0.1131766346449284,-0.15562244628649555,-0.1399679855414954,-0.10695921562118087,-0.12352071194182458,-0.10291892327024432,-0.18161775149383316,-0.1268894412200389,-0.12732005169253768,0.023920323559956682,68
59,0.0423353910446167,0.002920882755441268,0.010504007339477539,0.004525208627649241,42,11.429214607303653,"{'random_state': 42, 'alpha': 11.429214607303653}",-0.11727749171821883,-0.10525631616248562,-0.11317389208235513,-0.15562872234730496,-0.13996630660705373,-0.10695442605555322,-0.12351859784730095,-0.10292271478645651,-0.18161957900063,-0.1268883837867512,-0.127320643039411,0.02392101308953274,69
78,0.04329614639282227,0.0035051785518996725,0.008774876594543457,0.0010506752541939036,42,9.036018009004502,"{'random_state': 42, 'alpha': 9.036018009004502}",-0.117318522141514,-0.1044896926894403,-0.11355201531677203,-0.1549467882195933,-0.14023180220705628,-0.10761530780486896,-0.12384447003516616,-0.10256272500006197,-0.18153610484468455,-0.1271140034558639,-0.12732114317150217,0.023860991747100258,70
